gene,chr,start,end,splice_type,novel,aorta_ENCFF745HHL_in_cov,aorta_ENCFF745HHL_total_cov
ENSG00000131778.18,chr1,147295430,147295767,PAS,True,50,176
ENSG00000142686.7,chr1,35718706,35719234,TSS,True,27,155
ENSG00000050628.20,chr1,70852859,71012304,ES,False,43,124
ENSG00000050628.20,chr1,70852343,70852859,PAS,True,68,193
ENSG00000050628.20,chr1,70970784,70971733,PAS,False,143,193
ENSG00000157916.19,chr1,2391958,2395783,ES,False,113,132
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,34,167
ENSG00000171793.14,chr1,40979639,40979829,TSS,True,29,215
ENSG00000171793.14,chr1,41011657,41013641,PAS,True,22,213
ENSG00000097033.14,chr1,86704565,86704971,TSS,True,49,322
ENSG00000143742.12,chr1,225783368,225789239,ES,False,247,278
ENSG00000118217.5,chr1,161766221,161766442,TSS,False,17,108
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,123,497
ENSG00000121310.16,chr1,52894955,52896597,PAS,True,59,143
ENSG00000121310.16,chr1,52906782,52907954,PAS,True,95,127
ENSG00000121310.16,chr1,52921552,52921860,TSS,False,53,143
ENSG00000037637.10,chr1,16315435,16352254,ES,True,109,128
ENSG00000037637.10,chr1,16352254,16352498,TSS,False,28,156
ENSG00000116539.12,chr1,155562778,155562855,TSS,False,53,137
ENSG00000173726.10,chr1,235128594,235128945,TSS,False,12,116
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,278,401
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,176,405
ENSG00000279457.4,chr1,187287,187379,5AS,True,36,249
ENSG00000279457.4,chr1,199836,200549,TSS,True,55,252
ENSG00000279457.4,chr1,195262,195419,TSS,False,211,252
ENSG00000055070.16,chr1,16367308,16393230,3AS,False,58,139
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,79,239
ENSG00000055070.16,chr1,16393224,16393482,TSS,True,190,233
ENSG00000157978.11,chr1,25543572,25543786,TSS,False,117,203
ENSG00000157978.11,chr1,25566847,25568895,PAS,True,24,100
ENSG00000157978.11,chr1,25590168,25591276,PAS,True,181,203
ENSG00000116754.13,chr1,70228555,70232267,ES,False,68,103
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,129,161
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,89,161
ENSG00000116754.13,chr1,70244683,70244816,PAS,True,103,147
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,141,161
ENSG00000116754.13,chr1,70250364,70253045,PAS,False,116,159
ENSG00000116754.13,chr1,70237424,70237556,PAS,True,129,144
ENSG00000142669.14,chr1,26280064,26280203,TSS,True,12,109
ENSG00000142669.14,chr1,26281057,26281522,PAS,False,19,106
ENSG00000142733.15,chr1,27356749,27357008,IR,False,92,103
ENSG00000142733.15,chr1,27358418,27358611,TSS,True,87,112
ENSG00000058799.14,chr1,53852270,53860055,ES,False,20,103
ENSG00000159479.16,chr1,43383906,43385106,PAS,True,31,233
ENSG00000159479.16,chr1,43389758,43389812,TSS,True,31,235
ENSG00000094963.13,chr1,171208793,171210088,PAS,True,88,519
ENSG00000094963.13,chr1,171207717,171207764,PAS,True,456,519
ENSG00000117308.14,chr1,23798230,23798614,IR,False,107,120
ENSG00000117308.14,chr1,23798730,23799365,ES,False,22,120
ENSG00000117308.14,chr1,23800711,23800816,TSS,False,19,128
ENSG00000116194.12,chr1,178869113,178869316,TSS,True,22,105
ENSG00000116194.12,chr1,178870740,178871105,TSS,True,92,105
ENSG00000213625.8,chr1,65420523,65420740,TSS,True,50,223
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,97,301
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,77,123
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,54,134
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,88,134
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,42,125
ENSG00000070831.15,chr1,22078426,22078583,TSS,True,102,125
ENSG00000159176.13,chr1,201507069,201507373,TSS,True,359,3296
ENSG00000163346.16,chr1,154944801,154946803,PAS,True,129,146
ENSG00000163346.16,chr1,154956068,154956418,TSS,True,60,187
ENSG00000163346.16,chr1,154945571,154946693,TSS,True,136,170
ENSG00000117054.13,chr1,75724817,75732643,ES,False,19,125
ENSG00000143537.13,chr1,155060343,155062244,ES,False,213,446
ENSG00000143537.13,chr1,155060832,155062244,ES,False,206,231
ENSG00000143537.13,chr1,155051251,155051465,TSS,True,131,471
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,457,674
ENSG00000135821.18,chr1,182385356,182385553,TSS,True,577,673
ENSG00000162511.7,chr1,30757658,30757860,TSS,True,76,324
ENSG00000117318.8,chr1,23558415,23558934,IR,True,689,971
ENSG00000117318.8,chr1,23559019,23559126,IR,True,731,965
ENSG00000117318.8,chr1,23557922,23558415,PAS,True,284,973
ENSG00000117318.8,chr1,23559126,23559503,TSS,True,234,973
ENSG00000143416.20,chr1,151369189,151369441,IR,False,325,382
ENSG00000116691.10,chr1,12029281,12029764,IR,False,161,211
ENSG00000116691.10,chr1,12029894,12030027,IR,False,178,209
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,172,1075
ENSG00000155366.16,chr1,112703806,112707077,ES,False,204,420
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,78,500
ENSG00000160753.15,chr1,155323329,155323812,TSS,True,88,101
ENSG00000160753.15,chr1,155322999,155324943,TSS,True,88,101
ENSG00000160753.15,chr1,155324429,155324544,TSS,True,90,101
ENSG00000160753.15,chr1,155324314,155324809,TSS,True,79,101
ENSG00000160753.15,chr1,155324314,155324587,TSS,False,88,101
ENSG00000162591.15,chr1,3497232,3499153,TSS,True,93,107
ENSG00000143333.6,chr1,182600513,182601965,IR,True,125,143
ENSG00000143333.6,chr1,182602132,182602419,IR,True,127,142
ENSG00000143333.6,chr1,182598622,182600513,PAS,False,18,143
ENSG00000143333.6,chr1,182604215,182604393,TSS,False,23,152
ENSG00000183726.10,chr1,25338288,25338456,TSS,True,20,187
ENSG00000162733.17,chr1,162632405,162632631,TSS,True,87,108
ENSG00000162733.17,chr1,162759808,162759979,TSS,True,95,107
ENSG00000117448.13,chr1,45551155,45561788,ES,False,113,169
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,42,186
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,157,186
ENSG00000197965.11,chr1,167721942,167722242,TSS,True,32,105
ENSG00000203667.9,chr1,244835756,244842194,ES,False,49,113
ENSG00000203667.9,chr1,244834883,244835756,TSS,True,29,145
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,31,300
ENSG00000186141.8,chr1,145826492,145826605,IR,False,18,112
ENSG00000186141.8,chr1,145842338,145845654,PAS,True,17,117
ENSG00000116213.15,chr1,3630767,3631117,PAS,False,26,101
ENSG00000116213.15,chr1,3630766,3631657,PAS,True,84,101
ENSG00000116213.15,chr1,3649930,3650119,TSS,True,19,102
ENSG00000116213.15,chr1,3646665,3646785,TSS,True,90,102
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,38,279
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,69,348
ENSG00000078369.17,chr1,1787321,1789190,TSS,True,88,105
ENSG00000078369.17,chr1,1789052,1789188,TSS,True,92,105
ENSG00000054267.21,chr1,235220317,235220545,PAS,True,56,134
ENSG00000054267.21,chr1,235221891,235229385,PAS,True,109,134
ENSG00000162729.13,chr1,160098408,160098653,TSS,True,30,126
ENSG00000162729.13,chr1,160094868,160098526,TSS,True,111,126
ENSG00000122218.15,chr1,160288580,160290216,PAS,True,24,110
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,83,114
ENSG00000162407.8,chr1,56578877,56579658,TSS,True,28,276
ENSG00000133226.16,chr1,24642289,24643347,TSS,True,24,104
ENSG00000133226.16,chr1,24672181,24673281,PAS,True,88,102
ENSG00000122176.11,chr1,203347291,203348059,TSS,True,282,702
ENSG00000122176.11,chr1,203351032,203351526,TSS,True,509,702
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,94,152
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,63,157
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,99,157
ENSG00000159658.10,chr1,46686870,46689586,ES,False,38,138
ENSG00000159658.10,chr1,46675158,46678636,PAS,True,62,161
ENSG00000159658.10,chr1,46685419,46686870,PAS,True,109,155
ENSG00000159658.10,chr1,46717902,46719149,TSS,False,19,171
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,16,136
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,29,147
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,131,147
ENSG00000084072.16,chr1,39753286,39756765,PAS,True,63,144
ENSG00000084072.16,chr1,39763688,39766108,PAS,False,94,147
ENSG00000221978.11,chr1,1399018,1399786,TSS,True,169,233
ENSG00000221978.11,chr1,1390765,1392804,TSS,True,84,222
ENSG00000275131.3,chr1,120536321,120536402,PAS,True,72,114
ENSG00000275131.3,chr1,120543031,120543196,PAS,True,98,114
ENSG00000275131.3,chr1,120544038,120544084,PAS,True,99,114
ENSG00000275131.3,chr1,120557018,120558948,TSS,True,40,108
ENSG00000275131.3,chr1,120665062,120665435,TSS,True,79,116
ENSG00000158195.10,chr1,27404225,27408346,PAS,True,59,100
ENSG00000158195.10,chr1,27409691,27410088,TSS,True,314,350
ENSG00000158195.10,chr1,27489985,27490169,TSS,True,348,409
ENSG00000196352.15,chr1,207339417,207359545,ES,False,110,135
ENSG00000196352.15,chr1,207359545,207360966,PAS,True,82,231
ENSG00000196352.15,chr1,207340390,207340776,PAS,True,167,231
ENSG00000142871.16,chr1,85580756,85581047,TSS,False,390,2974
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,82,189
ENSG00000157873.17,chr1,2555742,2556733,TSS,True,18,102
ENSG00000119280.16,chr1,230837118,230839908,PAS,True,14,120
ENSG00000119280.16,chr1,230868179,230868573,TSS,True,87,180
ENSG00000122482.20,chr1,90915293,90916990,PAS,True,63,128
ENSG00000122482.20,chr1,91021989,91022347,TSS,True,69,128
ENSG00000159388.5,chr1,203305497,203305748,TSS,True,138,431
ENSG00000169242.11,chr1,155131634,155133729,ES,False,18,120
ENSG00000117859.18,chr1,51652041,51714002,ES,False,32,120
ENSG00000117859.18,chr1,51750195,51760689,ES,False,48,146
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,47,182
ENSG00000117859.18,chr1,51787714,51789217,PAS,True,33,182
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,91,351
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,281,351
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,92,348
ENSG00000142937.11,chr1,44777999,44778740,PAS,True,267,348
ENSG00000117523.16,chr1,171512200,171513000,3AS,False,37,147
ENSG00000117523.16,chr1,171514630,171515733,5AS,False,24,155
ENSG00000117523.16,chr1,171485473,171485735,TSS,True,40,185
ENSG00000117523.16,chr1,171532342,171532830,PAS,True,55,160
ENSG00000117523.16,chr1,171524820,171524870,PAS,True,117,160
ENSG00000127481.14,chr1,19074505,19074896,PAS,True,90,133
ENSG00000127481.14,chr1,19097008,19097280,PAS,True,89,102
ENSG00000127481.14,chr1,19146825,19147000,TSS,True,107,133
ENSG00000163866.8,chr1,34855982,34859676,5AS,False,95,121
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,34,129
ENSG00000163866.8,chr1,34859454,34859726,TSS,True,109,129
ENSG00000215861.5,chr1,149187069,149190531,PAS,True,105,173
ENSG00000215861.5,chr1,149195877,149198171,PAS,False,111,173
ENSG00000215861.5,chr1,149259611,149261791,PAS,True,149,170
ENSG00000117394.21,chr1,42958633,42958934,TSS,True,110,302
ENSG00000117394.21,chr1,42931045,42931216,TSS,True,260,301
ENSG00000116473.14,chr1,111619761,111619934,TSS,True,19,102
ENSG00000162496.8,chr1,12617153,12618252,TSS,False,55,336
ENSG00000162772.16,chr1,212608758,212608930,TSS,True,33,293
ENSG00000173641.17,chr1,16017207,16017764,3AS,False,1187,1354
ENSG00000173641.17,chr1,16017219,16017764,3AS,False,43,167
ENSG00000173641.17,chr1,16017764,16018046,TSS,True,693,2051
ENSG00000173641.17,chr1,16017073,16017195,TSS,True,1714,2051
ENSG00000143127.12,chr1,145893635,145895630,ES,True,17,157
ENSG00000143127.12,chr1,145895711,145896267,ES,True,18,119
ENSG00000143127.12,chr1,145890881,145892863,PAS,True,35,208
ENSG00000143127.12,chr1,145897511,145898044,TSS,True,144,187
ENSG00000143127.12,chr1,145898109,145898195,TSS,True,152,187
ENSG00000143127.12,chr1,145895982,145896026,TSS,True,161,187
ENSG00000171824.13,chr1,11066612,11066748,PAS,True,34,201
ENSG00000171824.13,chr1,11099720,11099919,TSS,True,24,201
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,59,219
ENSG00000136628.17,chr1,220046342,220046692,TSS,True,33,226
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,29,257
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,93,300
ENSG00000134697.12,chr1,37566781,37567007,PAS,True,30,113
ENSG00000134697.12,chr1,37568301,37568357,PAS,True,87,113
ENSG00000010803.16,chr1,41028726,41037361,ES,False,49,118
ENSG00000010803.16,chr1,41075218,41075399,TSS,True,94,129
ENSG00000010803.16,chr1,41070594,41070721,TSS,False,111,129
ENSG00000010803.16,chr1,41113282,41113460,TSS,True,107,129
ENSG00000010803.16,chr1,41048689,41048870,TSS,False,98,129
ENSG00000171603.17,chr1,9735884,9737854,TSS,True,93,117
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,93,356
ENSG00000116786.12,chr1,15732529,15732611,IR,True,124,140
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,97,146
ENSG00000116786.12,chr1,15730100,15730722,TSS,True,113,146
ENSG00000000971.15,chr1,196651806,196652175,TSS,True,70,367
ENSG00000000971.15,chr1,196747110,196747534,PAS,False,307,356
ENSG00000000971.15,chr1,196701317,196702523,PAS,True,145,313
ENSG00000000971.15,chr1,196713734,196713804,PAS,True,270,314
ENSG00000000971.15,chr1,196726469,196726523,PAS,True,263,326
ENSG00000143319.16,chr1,156728414,156728564,TSS,False,62,113
ENSG00000143319.16,chr1,156726905,156728444,TSS,True,62,113
ENSG00000160058.18,chr1,32365102,32366654,PAS,True,26,121
ENSG00000160058.18,chr1,32365111,32368550,PAS,True,100,119
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,48,138
ENSG00000122406.13,chr1,92841765,92841924,PAS,True,147,622
ENSG00000122406.13,chr1,92840550,92841919,PAS,True,495,621
ENSG00000125944.19,chr1,23338608,23344210,ES,False,173,245
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,92,263
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,194,262
ENSG00000159189.11,chr1,22643714,22644010,5AS,False,187,209
ENSG00000159189.11,chr1,22643632,22643714,TSS,False,41,227
ENSG00000160789.19,chr1,156114537,156115274,TSS,True,417,3623
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,2136,3458
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,1577,3613
ENSG00000127603.25,chr1,39454919,39455097,TSS,True,110,136
ENSG00000127603.25,chr1,39485537,39487757,PAS,True,111,192
ENSG00000131236.16,chr1,40040783,40059333,5AS,False,175,539
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,407,591
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,407,1333
ENSG00000131236.16,chr1,40040783,40059336,IR,False,407,771
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,903,1267
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,890,2180
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,1581,2180
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,22,128
ENSG00000188783.5,chr1,203475817,203475938,TSS,False,346,543
ENSG00000188783.5,chr1,203483673,203484157,TSS,True,319,542
ENSG00000028137.18,chr1,12166979,12167169,TSS,False,66,250
ENSG00000028137.18,chr1,12206739,12209224,PAS,False,32,199
ENSG00000143774.16,chr1,228140363,228145510,ES,False,336,482
ENSG00000143774.16,chr1,228141288,228145510,ES,False,98,118
ENSG00000143774.16,chr1,228141288,228145510,5AS,False,98,164
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,96,582
ENSG00000162704.15,chr1,183635516,183635940,TSS,True,61,516
ENSG00000162645.12,chr1,89106134,89108291,PAS,True,204,692
ENSG00000162645.12,chr1,89109789,89109870,PAS,True,528,692
ENSG00000187513.8,chr1,34793068,34794196,3AS,True,194,221
ENSG00000187513.8,chr1,34794196,34795745,PAS,False,27,224
ENSG00000187513.8,chr1,34794101,34795745,PAS,True,198,224
ENSG00000134186.11,chr1,108692867,108695701,ES,False,171,194
ENSG00000134186.11,chr1,108695770,108696042,5AS,True,171,194
ENSG00000134186.11,chr1,108692296,108692867,TSS,True,28,222
ENSG00000134186.11,chr1,108699161,108702885,PAS,True,51,195
ENSG00000134186.11,chr1,108696276,108697491,PAS,True,148,195
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,40,286
ENSG00000143740.14,chr1,227780526,227781267,PAS,True,35,169
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,200,1049
ENSG00000170989.9,chr1,101236991,101238821,5AS,False,13,117
ENSG00000170989.9,chr1,101236898,101237099,TSS,True,63,170
ENSG00000116747.12,chr1,193059776,193075819,ES,False,46,274
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,39,321
ENSG00000163431.12,chr1,201896451,201898398,PAS,True,100,487
ENSG00000163431.12,chr1,201898879,201900751,PAS,True,59,151
ENSG00000163431.12,chr1,201946079,201946580,TSS,True,511,660
ENSG00000163431.12,chr1,201899236,201900075,TSS,True,245,562
ENSG00000158850.14,chr1,161177422,161177527,TSS,True,26,122
ENSG00000143393.16,chr1,151307801,151315572,ES,False,128,159
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,185,294
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,260,295
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,166,294
ENSG00000117395.12,chr1,43170879,43171478,IR,True,92,104
ENSG00000131507.10,chr5,142151730,142154431,PAS,True,31,256
ENSG00000152684.10,chr5,52799667,52801120,TSS,True,25,172
ENSG00000152684.10,chr5,52787919,52788414,TSS,True,148,172
ENSG00000196923.13,chr5,177491146,177491399,IR,True,26,120
ENSG00000196923.13,chr5,177491146,177491403,IR,False,48,142
ENSG00000196923.13,chr5,177491146,177492404,3AS,True,29,105
ENSG00000196923.13,chr5,177491420,177492404,ES,False,80,110
ENSG00000196923.13,chr5,177482862,177483730,PAS,True,243,1828
ENSG00000196923.13,chr5,177486812,177488248,PAS,True,1591,1815
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,514,1835
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,80,105
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,58,139
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,120,139
ENSG00000278970.1,chr5,180830530,180830630,IR,True,35,105
ENSG00000278970.1,chr5,180829953,180830530,PAS,True,71,106
ENSG00000278970.1,chr5,180830630,180831608,TSS,True,71,106
ENSG00000129625.12,chr5,112922072,112922317,TSS,True,13,128
ENSG00000112936.18,chr5,40909273,40909616,TSS,False,198,262
ENSG00000112936.18,chr5,40959446,40959620,TSS,True,207,232
ENSG00000112936.18,chr5,40972436,40972594,TSS,True,158,229
ENSG00000112936.18,chr5,40981391,40984518,PAS,True,53,209
ENSG00000087206.16,chr5,176903266,176905492,PAS,True,14,102
ENSG00000087206.16,chr5,177006649,177006813,TSS,True,52,102
ENSG00000087206.16,chr5,177006538,177006811,TSS,True,76,102
ENSG00000113013.13,chr5,138553751,138556114,PAS,True,51,333
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,39,333
ENSG00000113231.13,chr5,77350804,77351153,TSS,True,81,182
ENSG00000113231.13,chr5,77180257,77180486,TSS,True,158,183
ENSG00000113231.13,chr5,77349473,77349559,TSS,True,159,182
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,31,102
ENSG00000083312.17,chr5,72816594,72816752,TSS,True,92,138
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,72,138
ENSG00000083312.17,chr5,72908708,72914388,PAS,True,17,137
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,852,3208
ENSG00000186468.12,chr5,82278319,82278619,TSS,True,38,161
ENSG00000120708.16,chr5,136028853,136029189,TSS,True,569,1092
ENSG00000120708.16,chr5,136046437,136047015,TSS,True,722,1090
ENSG00000113407.13,chr5,33440764,33441143,TSS,True,21,181
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,24,151
ENSG00000055163.19,chr5,157383231,157383359,TSS,True,53,125
ENSG00000055163.19,chr5,157392832,157395593,PAS,True,18,119
ENSG00000039560.13,chr5,34812208,34814582,ES,False,237,331
ENSG00000039560.13,chr5,34656162,34656475,TSS,False,51,376
ENSG00000038427.15,chr5,83471142,83472023,TSS,True,106,377
ENSG00000038427.15,chr5,83537006,83539563,PAS,True,43,279
ENSG00000038427.15,chr5,83580306,83582302,PAS,False,311,369
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,44,297
ENSG00000120129.5,chr5,172767199,172769132,PAS,False,260,1432
ENSG00000120129.5,chr5,172770585,172771198,TSS,False,368,1432
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,170,922
ENSG00000153071.14,chr5,39371673,39373425,PAS,True,40,137
ENSG00000153071.14,chr5,39387709,39389932,PAS,True,90,104
ENSG00000153071.14,chr5,39376649,39377197,TSS,True,85,102
ENSG00000153071.14,chr5,39424803,39425201,TSS,True,39,141
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,32,136
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,117,136
ENSG00000120314.18,chr5,140668990,140669078,IR,False,155,178
