gene,chr,start,end,splice_type,novel,WTC11_ENCFF041RNG_in_cov,WTC11_ENCFF041RNG_total_cov
ENSG00000089006.16,chr20,17968374,17968838,TSS,True,423,483
ENSG00000089006.16,chr20,17968699,17968940,TSS,True,84,483
ENSG00000244687.11,chr20,50113106,50113174,TSS,True,37,297
ENSG00000025293.16,chr20,35772079,35801490,ES,False,87,100
ENSG00000025293.16,chr20,35913248,35913338,PAS,True,59,134
ENSG00000025293.16,chr20,35774487,35775055,PAS,False,101,126
ENSG00000025293.16,chr20,35823257,35823477,PAS,True,110,132
ENSG00000101457.12,chr20,45791934,45792109,TSS,True,24,122
ENSG00000101457.12,chr20,45795383,45795443,TSS,True,105,122
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,333,386
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,56,386
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,638,2157
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,656,2178
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,1543,2183
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,27,169
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,85,143
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,105,143
ENSG00000214160.9,chr3,184245812,184248781,5AS,False,87,247
ENSG00000214160.9,chr3,184248781,184248971,TSS,True,172,263
ENSG00000214160.9,chr3,184248744,184248965,TSS,True,102,263
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,53,277
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,225,812
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,642,812
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,41,161
ENSG00000184432.9,chr3,139371722,139372186,TSS,False,139,158
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,141,286
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,166,308
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,162,308
ENSG00000068745.14,chr3,48694240,48695089,ES,False,35,104
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,106,206
ENSG00000068745.14,chr3,48688002,48688773,PAS,False,134,241
ENSG00000068745.14,chr3,48693447,48694240,PAS,True,129,236
ENSG00000068745.14,chr3,48717156,48717303,TSS,False,27,243
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,76,355
ENSG00000081154.11,chr3,101574162,101574279,TSS,True,99,471
ENSG00000083937.8,chr3,87227556,87240698,ES,False,108,125
ENSG00000164048.13,chr3,48286245,48289907,PAS,True,75,121
ENSG00000164048.13,chr3,48298954,48299439,PAS,False,68,121
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,148,949
ENSG00000178035.11,chr3,49025125,49026364,TSS,True,848,946
ENSG00000163832.15,chr3,47513536,47513725,TSS,True,68,134
ENSG00000163832.15,chr3,47513320,47513416,TSS,False,120,134
ENSG00000163832.15,chr3,47512991,47513382,TSS,True,99,130
PB_novel_213000,chr3,176321654,176322018,PAS,True,20,100
PB_novel_213000,chr3,176326764,176327067,TSS,True,64,101
PB_novel_213000,chr3,176326979,176327067,TSS,True,54,101
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,83,100
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,18,102
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,85,102
ENSG00000070087.14,chr3,149970724,149970940,TSS,False,16,116
ENSG00000188313.12,chr3,146515177,146516101,PAS,True,33,176
ENSG00000188313.12,chr3,146527943,146528831,PAS,True,147,174
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,24,173
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,39,202
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,180,202
ENSG00000254999.3,chr3,10115642,10115819,TSS,False,151,737
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,126,147
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,105,231
ENSG00000114125.13,chr3,141738225,141738516,TSS,True,53,436
ENSG00000080822.16,chr3,98522848,98522990,TSS,False,30,244
ENSG00000156990.14,chr3,9837800,9838207,PAS,True,40,224
ENSG00000156990.14,chr3,9839900,9842082,PAS,True,186,222
ENSG00000160799.11,chr3,46976636,46976762,TSS,True,15,140
ENSG00000144895.11,chr3,150546565,150546830,TSS,True,19,126
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,74,636
ENSG00000163608.14,chr3,113019541,113019802,TSS,True,34,120
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,39,255
ENSG00000160124.9,chr3,122383173,122383233,TSS,False,15,101
ENSG00000184220.11,chr3,99817823,99818043,TSS,True,243,280
ENSG00000184220.11,chr3,99638594,99818044,TSS,True,72,280
ENSG00000158092.6,chr3,136862124,136862319,TSS,True,61,129
ENSG00000158092.6,chr3,136862208,136862353,TSS,True,105,129
ENSG00000158092.6,chr3,136945782,136946295,TSS,True,94,128
ENSG00000183624.13,chr3,129278814,129278905,TSS,True,20,117
ENSG00000113845.9,chr3,119498521,119498927,TSS,False,22,113
ENSG00000163931.15,chr3,53255835,53256068,TSS,True,103,473
ENSG00000145020.15,chr3,49417367,49417614,IR,False,23,119
ENSG00000145020.15,chr3,49419151,49419259,IR,False,90,109
ENSG00000145020.15,chr3,49416774,49417718,PAS,True,25,121
ENSG00000145020.15,chr3,49416771,49417367,PAS,True,101,124
ENSG00000145020.15,chr3,49422360,49422687,TSS,True,16,124
ENSG00000187118.13,chr3,28241812,28316332,ES,False,35,119
ENSG00000154813.9,chr3,16260829,16264768,ES,False,43,119
ENSG00000136521.12,chr3,179604939,179616982,ES,False,78,518
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,160,299
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,152,301
ENSG00000163655.15,chr3,155870476,155870897,TSS,True,26,149
ENSG00000163938.16,chr3,52685651,52686105,TSS,True,136,600
ENSG00000163938.16,chr3,52694064,52694103,TSS,True,505,584
ENSG00000091972.18,chr3,112333224,112344961,ES,False,58,134
ENSG00000091972.18,chr3,112345288,112347562,3AS,False,21,135
ENSG00000091972.18,chr3,112332861,112333224,TSS,True,19,154
PB_novel_212962,chr3,155265154,155278366,3AS,True,26,110
PB_novel_212962,chr3,155247553,155250826,PAS,True,123,159
PB_novel_212962,chr3,155260358,155260623,PAS,True,66,157
ENSG00000008324.11,chr3,42590859,42590966,TSS,False,53,415
ENSG00000175193.13,chr3,183840640,183844230,ES,False,93,393
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,1268,1712
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,605,1627
ENSG00000121578.12,chr3,119211730,119212681,PAS,True,28,103
ENSG00000121578.12,chr3,119240849,119240973,TSS,False,39,103
ENSG00000114416.17,chr3,180970358,180976121,ES,False,296,626
ENSG00000114416.17,chr3,180912460,180912736,TSS,True,241,678
ENSG00000114416.17,chr3,180947105,180947936,TSS,True,501,676
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,2375,2993
ENSG00000156976.16,chr3,186784696,186785882,ES,False,558,3124
ENSG00000156976.16,chr3,186788416,186789124,5AS,False,145,314
ENSG00000156976.16,chr3,186788416,186789124,IR,False,145,209
ENSG00000156976.16,chr3,186788420,186789124,IR,False,169,233
ENSG00000131373.14,chr3,15589612,15596383,ES,False,14,100
ENSG00000163584.17,chr3,170868387,170870158,3AS,False,38,310
ENSG00000144741.17,chr3,66221127,66243202,ES,False,81,141
ENSG00000144741.17,chr3,66220797,66221127,TSS,True,16,158
ENSG00000114209.14,chr3,167720273,167734805,ES,False,110,139
ENSG00000114209.14,chr3,167734805,167734902,TSS,False,18,158
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,133,780
ENSG00000178053.17,chr3,158571347,158592433,5AS,False,196,250
ENSG00000178053.17,chr3,158571153,158571391,TSS,True,206,262
ENSG00000178053.17,chr3,158571160,158571347,TSS,True,59,262
ENSG00000144744.16,chr3,69077918,69080333,ES,False,29,211
ENSG00000163882.9,chr3,184366800,184368176,3AS,False,359,400
ENSG00000163882.9,chr3,184368176,184368596,PAS,True,42,404
ENSG00000163882.9,chr3,184368112,184368594,PAS,True,363,404
ENSG00000163923.9,chr3,187120947,187121328,PAS,False,114,260
ENSG00000163923.9,chr3,187140837,187141171,PAS,True,131,159
ENSG00000163923.9,chr3,187140837,187141177,PAS,True,134,159
ENSG00000163923.9,chr3,187171570,187171705,PAS,True,134,159
ENSG00000163923.9,chr3,187139212,187139499,TSS,True,50,150
ENSG00000163923.9,chr3,187180664,187180938,TSS,False,108,261
ENSG00000178057.14,chr3,49022768,49022877,3AS,True,29,113
ENSG00000121570.12,chr3,109337463,109337631,TSS,True,173,1153
ENSG00000172340.14,chr3,67654502,67654643,TSS,True,28,178
ENSG00000136518.16,chr3,179562973,179569823,5AS,False,82,488
ENSG00000136518.16,chr3,179562906,179563117,TSS,True,120,530
ENSG00000136518.16,chr3,179562917,179562973,TSS,True,448,530
ENSG00000174748.20,chr3,23917173,23917849,5AS,False,3416,4043
ENSG00000174748.20,chr3,23917239,23917849,5AS,False,421,627
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,847,4303
ENSG00000136527.17,chr3,185937824,185938055,TSS,True,44,291
ENSG00000136527.17,chr3,185919436,185919500,TSS,True,255,284
ENSG00000157020.17,chr3,10321049,10321188,TSS,True,38,303
ENSG00000241186.9,chr3,46577025,46578004,TSS,True,94,402
ENSG00000175166.16,chr3,184299151,184299401,TSS,False,50,179
ENSG00000175166.16,chr3,184307087,184308016,TSS,False,158,178
ENSG00000182899.16,chr3,197950181,197950221,TSS,True,1344,9573
ENSG00000265992.1,chr3,54632502,54633558,3AS,True,383,438
ENSG00000265992.1,chr3,54634565,54637690,5AS,True,276,359
ENSG00000265992.1,chr3,54634565,54639604,ES,True,137,455
ENSG00000265992.1,chr3,54634565,54639604,5AS,True,137,178
ENSG00000265992.1,chr3,54637820,54639604,3AS,True,157,319
ENSG00000265992.1,chr3,54637820,54639604,IR,True,157,211
ENSG00000265992.1,chr3,54637949,54639604,3AS,True,121,162
ENSG00000265992.1,chr3,54637949,54639604,IR,True,121,175
ENSG00000265992.1,chr3,54631263,54632502,PAS,True,132,562
ENSG00000265992.1,chr3,54631273,54632807,PAS,False,502,562
ENSG00000265992.1,chr3,54639604,54640049,TSS,True,171,628
ENSG00000168273.7,chr3,52536773,52540423,5AS,False,21,108
ENSG00000168273.7,chr3,52536609,52536906,TSS,True,27,114
ENSG00000168273.7,chr3,52536604,52536773,TSS,False,92,114
