gene,chr,start,end,splice_type,novel,WTC11_ENCFF985LGZ_in_cov,WTC11_ENCFF985LGZ_total_cov
ENSG00000185009.12,chr10,74150334,74150783,TSS,True,89,105
ENSG00000198408.13,chr10,101817823,101818718,TSS,True,67,163
ENSG00000165732.12,chr10,68956132,68956312,TSS,False,93,198
ENSG00000134452.19,chr10,5890099,5890346,TSS,True,22,103
ENSG00000096746.17,chr10,68332216,68337198,5AS,False,165,281
ENSG00000096746.17,chr10,68338642,68339139,5AS,False,92,308
ENSG00000096746.17,chr10,68338642,68339139,IR,True,92,106
ENSG00000096746.17,chr10,68332040,68332235,TSS,True,254,370
ENSG00000096746.17,chr10,68332029,68332216,TSS,True,204,370
ENSG00000100664.10,chr14,103334182,103334260,TSS,False,80,507
ENSG00000197102.11,chr14,102039002,102039254,TSS,True,145,163
ENSG00000020426.10,chr14,60734680,60734951,TSS,True,24,105
ENSG00000020426.10,chr14,60796214,60796369,TSS,False,93,105
ENSG00000020426.10,chr14,60968228,60969960,PAS,True,17,102
ENSG00000020426.10,chr14,60968558,60968680,PAS,True,90,105
ENSG00000185246.17,chr14,45084054,45084249,TSS,True,11,108
ENSG00000165506.14,chr14,49626048,49633286,ES,True,36,161
ENSG00000258289.8,chr14,64924126,64926009,3AS,False,100,124
ENSG00000100722.19,chr14,88578140,88601923,ES,False,24,121
ENSG00000100722.19,chr14,88578140,88607242,ES,False,26,169
ENSG00000100722.19,chr14,88596808,88607242,ES,False,20,117
ENSG00000100722.19,chr14,88609403,88609714,3AS,False,64,172
ENSG00000100796.17,chr14,91465419,91470836,ES,False,139,158
ENSG00000100796.17,chr14,91473370,91475849,5AS,False,82,154
ENSG00000100796.17,chr14,91509704,91510074,IR,False,17,134
ENSG00000100796.17,chr14,91509505,91510554,TSS,True,60,177
ENSG00000092199.17,chr14,21230366,21230996,5AS,False,1314,1559
ENSG00000092199.17,chr14,21234229,21269297,ES,False,487,1483
ENSG00000172590.18,chr14,22829886,22829948,TSS,True,110,129
ENSG00000172590.18,chr14,22829874,22829940,TSS,True,30,129
ENSG00000092203.13,chr14,21476763,21477284,TSS,False,22,128
ENSG00000213983.11,chr14,23561635,23561961,IR,False,99,112
ENSG00000213983.11,chr14,23562066,23562287,IR,False,81,104
ENSG00000213983.11,chr14,23564159,23564332,3AS,False,102,121
ENSG00000213983.11,chr14,23565199,23565605,IR,False,105,123
ENSG00000213983.11,chr14,23566419,23567110,ES,False,14,111
ENSG00000213983.11,chr14,23567738,23567926,TSS,True,52,136
ENSG00000213983.11,chr14,23567450,23567772,TSS,True,112,136
ENSG00000119707.13,chr14,73111155,73111527,IR,False,95,116
ENSG00000119707.13,chr14,73058459,73058705,TSS,False,86,153
ENSG00000119707.13,chr14,73099721,73103478,TSS,True,116,148
ENSG00000073712.14,chr14,52950920,52951262,TSS,True,27,143
ENSG00000165588.16,chr14,56805359,56805667,TSS,True,12,103
ENSG00000197119.12,chr14,100293377,100298841,ES,False,97,183
ENSG00000197119.12,chr14,100306198,100306544,TSS,True,58,243
ENSG00000092201.9,chr14,21383861,21384314,TSS,True,130,525
ENSG00000100528.11,chr14,54441246,54441429,TSS,True,16,129
ENSG00000250366.2,chr14,95876251,95876601,TSS,True,70,111
ENSG00000250366.2,chr14,95876662,95877177,TSS,True,70,111
ENSG00000100714.15,chr14,64388227,64388468,TSS,True,70,462
ENSG00000100744.14,chr14,96363492,96363568,TSS,False,24,122
ENSG00000100711.13,chr14,103729182,103732619,ES,False,115,175
ENSG00000100644.16,chr14,61695839,61720381,3AS,False,171,224
ENSG00000100644.16,chr14,61695383,61695839,TSS,True,37,261
ENSG00000100941.8,chr14,39174985,39175392,TSS,True,73,284
ENSG00000092010.14,chr14,24136149,24136301,TSS,True,210,310
ENSG00000092010.14,chr14,24138509,24138560,TSS,True,118,310
ENSG00000126787.12,chr14,55148473,55150798,ES,False,310,385
ENSG00000214548.16,chr14,100829749,100836166,ES,False,41,161
ENSG00000214548.16,chr14,100834751,100836166,5AS,False,15,120
ENSG00000214548.16,chr14,100835879,100836166,5AS,False,22,150
ENSG00000214548.16,chr14,100836075,100836166,IR,False,134,156
ENSG00000214548.16,chr14,100826114,100826217,TSS,True,167,361
ENSG00000214548.16,chr14,100830191,100836075,TSS,True,266,356
PB_novel_215440,chr14,48234226,48235430,IR,True,110,123
PB_novel_215440,chr14,48235618,48260392,ES,True,41,100
PB_novel_215440,chr14,48231586,48234226,PAS,True,28,138
PB_novel_215440,chr14,48260392,48260687,TSS,True,27,138
ENSG00000198252.11,chr14,52730137,52730531,TSS,True,29,103
ENSG00000139998.15,chr14,64971952,64972368,TSS,True,13,115
ENSG00000100814.17,chr14,20333253,20333312,TSS,True,33,114
ENSG00000100814.17,chr14,20329173,20329376,TSS,True,101,114
ENSG00000078304.19,chr14,101761640,101761920,TSS,True,92,116
ENSG00000078304.19,chr14,101809801,101810036,TSS,True,40,113
ENSG00000078304.19,chr14,101925140,101927989,PAS,True,81,112
ENSG00000078304.19,chr14,101912400,101912630,PAS,True,41,111
ENSG00000080824.18,chr14,102086985,102087336,TSS,True,408,1341
ENSG00000140105.17,chr14,100361921,100376259,ES,False,47,162
ENSG00000140105.17,chr14,100376259,100376343,TSS,True,66,229
ENSG00000140105.17,chr14,100375282,100375628,TSS,True,196,229
ENSG00000165782.10,chr14,20461162,20461441,TSS,True,68,110
ENSG00000165782.10,chr14,20461183,20461465,TSS,False,60,110
ENSG00000042088.13,chr14,89955854,89955970,TSS,True,91,149
ENSG00000042088.13,chr14,89955953,89956278,TSS,True,109,149
ENSG00000042088.13,chr14,89955997,89956800,TSS,True,127,149
ENSG00000042088.13,chr14,89963104,89963673,TSS,True,134,149
ENSG00000126777.17,chr14,55580354,55612018,ES,False,161,184
ENSG00000126777.17,chr14,55661612,55667240,ES,False,111,239
ENSG00000126777.17,chr14,55673012,55675834,ES,False,193,253
ENSG00000126777.17,chr14,55580021,55580354,TSS,True,75,260
ENSG00000165527.6,chr14,49892994,49893157,TSS,False,56,383
ENSG00000142208.16,chr14,104792722,104795483,ES,False,286,381
ENSG00000100605.16,chr14,93115771,93116407,TSS,True,114,164
ENSG00000100605.16,chr14,93115068,93116416,TSS,True,98,164
ENSG00000165804.15,chr14,21091864,21092863,TSS,True,104,145
ENSG00000165804.15,chr14,21098311,21098654,TSS,False,93,145
ENSG00000092140.15,chr14,30559272,30586717,ES,False,15,114
ENSG00000092140.15,chr14,30558730,30559272,TSS,True,27,141
ENSG00000165821.11,chr14,21521079,21522244,PAS,True,247,276
ENSG00000165821.11,chr14,21521079,21525654,PAS,True,28,158
ENSG00000165821.11,chr14,21526060,21526304,TSS,True,189,276
ENSG00000165821.11,chr14,21536848,21537210,TSS,True,213,276
ENSG00000053254.15,chr14,89416870,89417233,TSS,False,76,108
ENSG00000053254.15,chr14,89619027,89619417,TSS,True,87,108
ENSG00000154001.13,chr14,63542778,63543395,TSS,True,25,109
ENSG00000129460.15,chr14,23469674,23469727,TSS,True,16,134
ENSG00000100600.14,chr14,92748488,92748703,TSS,True,23,187
ENSG00000129515.18,chr14,34630110,34630199,TSS,True,34,235
ENSG00000196497.16,chr14,24188718,24189697,TSS,True,29,100
ENSG00000072042.12,chr14,67695629,67695774,TSS,True,47,315
ENSG00000100603.13,chr14,77761113,77761172,TSS,True,23,213
ENSG00000100650.15,chr14,69767251,69768137,5AS,False,109,377
ENSG00000100650.15,chr14,69767255,69768137,5AS,False,238,268
ENSG00000100650.15,chr14,69767092,69767255,TSS,True,185,423
ENSG00000100650.15,chr14,69767092,69767251,TSS,True,314,423
ENSG00000100650.15,chr14,69771193,69772012,PAS,True,57,408
ENSG00000185650.9,chr14,68792881,68793067,TSS,True,47,442
ENSG00000119688.20,chr14,74286529,74286700,IR,False,105,124
ENSG00000119688.20,chr14,74289519,74290290,ES,False,21,111
ENSG00000119688.20,chr14,74292869,74295147,ES,False,27,103
ENSG00000119688.20,chr14,74285409,74286529,PAS,True,23,128
ENSG00000119688.20,chr14,74285242,74286816,PAS,True,108,127
ENSG00000119688.20,chr14,74302874,74303085,TSS,True,25,130
ENSG00000179364.13,chr14,105391249,105391630,IR,True,117,136
ENSG00000179364.13,chr14,105314590,105315037,TSS,True,28,156
ENSG00000100823.11,chr14,20455338,20455577,5AS,False,77,348
ENSG00000100823.11,chr14,20455394,20455577,IR,False,250,285
ENSG00000100823.11,chr14,20455192,20455394,TSS,True,186,439
ENSG00000100823.11,chr14,20455195,20455338,TSS,True,361,439
ENSG00000165819.11,chr14,21499137,21499305,IR,False,83,135
ENSG00000165819.11,chr14,21499371,21499491,IR,False,82,134
ENSG00000165819.11,chr14,21511123,21511371,TSS,True,17,142
ENSG00000182979.17,chr14,105445511,105450057,ES,False,97,218
ENSG00000182979.17,chr14,105464147,105464462,3AS,False,27,248
ENSG00000182979.17,chr14,105466578,105469466,ES,False,199,246
ENSG00000182979.17,chr14,105419433,105420063,TSS,True,57,283
ENSG00000100526.19,chr14,54397077,54401523,ES,False,27,170
ENSG00000092051.16,chr14,23568035,23569717,PAS,True,11,106
ENSG00000092051.16,chr14,23578179,23579110,TSS,True,47,112
ENSG00000092051.16,chr14,23577074,23577636,TSS,True,90,112
ENSG00000092108.20,chr14,30622257,30622399,TSS,True,29,128
ENSG00000092108.20,chr14,30690340,30690577,TSS,True,108,124
ENSG00000165898.13,chr14,74494390,74494825,IR,False,90,102
ENSG00000165898.13,chr14,74494825,74496274,PAS,True,13,103
ENSG00000165898.13,chr14,74494274,74497110,PAS,True,91,103
ENSG00000100813.14,chr14,23064221,23064354,3AS,False,32,126
ENSG00000100813.14,chr14,23064485,23065965,3AS,False,26,124
ENSG00000100813.14,chr14,23071426,23071585,TSS,True,129,165
ENSG00000100813.14,chr14,23094974,23095442,TSS,True,116,165
ENSG00000133980.4,chr14,74348455,74348652,TSS,False,65,270
ENSG00000075413.17,chr14,103467191,103468080,3AS,False,48,222
ENSG00000197045.12,chr14,54488924,54489057,TSS,True,43,135
ENSG00000100445.17,chr14,24442345,24442760,TSS,True,82,101
ENSG00000100445.17,chr14,24442753,24442803,TSS,False,44,101
ENSG00000100504.16,chr14,50944160,50944580,TSS,True,36,163
ENSG00000090060.17,chr14,96502375,96502600,TSS,True,81,541
ENSG00000090060.17,chr14,96564954,96567120,PAS,True,206,506
ENSG00000090060.17,chr14,96532510,96535574,PAS,True,315,482
ENSG00000070367.15,chr14,57268621,57268916,TSS,True,41,132
ENSG00000151748.14,chr14,50667873,50668546,TSS,True,23,209
ENSG00000092068.19,chr14,23182763,23183662,TSS,True,82,189
ENSG00000168175.14,chr14,55051637,55051803,TSS,True,32,282
ENSG00000050130.17,chr14,59484593,59486730,3AS,False,37,113
ENSG00000089737.16,chr14,94081118,94081225,TSS,True,41,214
ENSG00000100836.10,chr14,23321451,23321820,TSS,True,80,618
ENSG00000072110.13,chr14,68877240,68879961,ES,False,55,473
ENSG00000072110.13,chr14,68978951,68979363,TSS,True,94,491
ENSG00000133961.20,chr14,73297285,73323129,ES,False,38,100
ENSG00000133961.20,chr14,73274405,73277293,PAS,True,13,109
ENSG00000133961.20,chr14,73458492,73458601,TSS,True,22,123
ENSG00000170779.10,chr14,105020998,105021276,TSS,True,18,162
ENSG00000183576.12,chr14,99480727,99481192,TSS,True,24,109
ENSG00000100462.15,chr14,22929251,22929462,TSS,True,37,220
ENSG00000126214.21,chr14,103677523,103679407,3AS,True,13,114
ENSG00000126214.21,chr14,103629157,103629494,TSS,True,40,138
ENSG00000126214.21,chr14,103685637,103688126,PAS,True,82,118
ENSG00000126214.21,chr14,103701200,103701552,PAS,True,53,132
ENSG00000165792.17,chr14,20990598,20992123,3AS,False,102,141
ENSG00000165792.17,chr14,20996711,20996784,IR,False,85,140
ENSG00000165792.17,chr14,20996784,20997035,PAS,True,57,142
ENSG00000165792.17,chr14,20996526,20997035,PAS,True,88,142
ENSG00000166165.12,chr14,103522765,103522848,TSS,True,80,663
ENSG00000078618.21,chr1,51836212,51840225,ES,False,253,287
ENSG00000078618.21,chr1,51878274,51878789,TSS,True,65,349
ENSG00000187147.17,chr1,44632208,44632342,5AS,False,98,131
ENSG00000187147.17,chr1,44635588,44636029,5AS,False,89,170
ENSG00000187147.17,chr1,44631941,44632208,TSS,True,90,188
ENSG00000187147.17,chr1,44631951,44632212,TSS,True,155,188
ENSG00000187147.17,chr1,44405136,44412728,TSS,True,164,195
ENSG00000117450.13,chr1,45521828,45521939,TSS,True,90,776
ENSG00000160087.20,chr1,1273665,1273864,TSS,True,22,149
ENSG00000143543.14,chr1,153977169,153977677,TSS,True,17,131
ENSG00000132716.18,chr1,160262116,160262528,TSS,True,115,170
ENSG00000132716.18,chr1,160262448,160262618,TSS,False,128,170
ENSG00000132716.18,chr1,160262275,160262486,TSS,True,148,170
ENSG00000116750.13,chr1,193016395,193021096,ES,False,88,100
ENSG00000116750.13,chr1,193023036,193023843,3AS,False,75,124
ENSG00000116750.13,chr1,193012249,193016395,PAS,True,29,129
ENSG00000116750.13,chr1,193017723,193018820,PAS,True,104,129
ENSG00000116750.13,chr1,193059184,193059423,TSS,True,23,135
ENSG00000143321.18,chr1,156751342,156751787,TSS,True,79,514
ENSG00000134375.10,chr1,201954880,201955552,TSS,True,17,140
ENSG00000078808.16,chr1,1231891,1232067,TSS,True,40,226
ENSG00000143842.14,chr1,204073104,204073711,TSS,True,51,114
ENSG00000162585.16,chr1,2189781,2193638,ES,False,118,135
ENSG00000162585.16,chr1,2184399,2185513,PAS,True,145,163
ENSG00000162585.16,chr1,2189547,2189781,PAS,True,28,163
ENSG00000230798.5,chr1,63321463,63321590,5AS,True,14,126
ENSG00000230798.5,chr1,63321463,63321624,5AS,True,95,110
ENSG00000230798.5,chr1,63321664,63321942,TSS,True,285,334
ENSG00000230798.5,chr1,63321624,63321664,TSS,True,239,334
ENSG00000230798.5,chr1,63321583,63321642,TSS,True,222,334
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,87,275
ENSG00000004455.16,chr1,33009919,33013402,PAS,True,187,270
ENSG00000137942.16,chr1,93551105,93552408,IR,False,91,139
ENSG00000137942.16,chr1,93448054,93448305,TSS,True,51,173
ENSG00000137942.16,chr1,93550946,93554661,PAS,True,94,142
ENSG00000137942.16,chr1,93552408,93554763,PAS,True,50,142
ENSG00000162694.13,chr1,100894632,100895955,TSS,True,16,105
ENSG00000160679.12,chr1,153636653,153638294,IR,False,164,187
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,91,178
ENSG00000160688.18,chr1,154983397,154983841,IR,False,129,144
ENSG00000160688.18,chr1,154988849,154990158,ES,False,22,117
ENSG00000160688.18,chr1,154990257,154990338,IR,False,91,117
ENSG00000160688.18,chr1,154983189,154983397,TSS,True,36,168
ENSG00000160688.18,chr1,154983343,154984066,TSS,True,147,168
ENSG00000160688.18,chr1,154992901,154993112,PAS,False,41,165
ENSG00000160688.18,chr1,154988104,154989014,PAS,True,124,159
ENSG00000160691.18,chr1,154966077,154966161,3AS,False,134,329
ENSG00000160691.18,chr1,154974247,154974480,TSS,True,289,363
ENSG00000160691.18,chr1,154970031,154972606,TSS,True,145,363
ENSG00000162769.12,chr1,212858214,212859190,TSS,True,57,142
ENSG00000065183.15,chr1,117928992,117929782,TSS,False,58,113
ENSG00000065183.15,chr1,117929757,117929924,TSS,True,81,113
ENSG00000163463.11,chr1,155172737,155173213,TSS,True,135,171
ENSG00000163463.11,chr1,155173220,155173329,TSS,False,52,171
ENSG00000116260.16,chr1,180196599,180197332,IR,False,62,205
ENSG00000116260.16,chr1,180196890,180197332,IR,False,20,163
ENSG00000116260.16,chr1,180154800,180155172,TSS,True,52,247
ENSG00000116260.16,chr1,180196261,180200294,PAS,True,82,225
ENSG00000116260.16,chr1,180197332,180200293,PAS,True,162,246
ENSG00000127483.17,chr1,20749882,20757165,3AS,True,88,104
ENSG00000127483.17,chr1,20742424,20745091,PAS,True,18,121
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,92,140
ENSG00000127483.17,chr1,20786185,20786668,TSS,True,104,140
ENSG00000142657.20,chr1,10399019,10399125,TSS,True,66,500
ENSG00000159592.10,chr1,45661225,45686411,ES,False,93,198
ENSG00000159592.10,chr1,45686411,45687003,TSS,True,80,278
ENSG00000159592.10,chr1,45686992,45687165,TSS,True,237,278
ENSG00000143390.17,chr1,151347210,151347374,TSS,False,56,113
ENSG00000143390.17,chr1,151346754,151346887,TSS,True,73,113
ENSG00000084073.8,chr1,40258040,40258394,TSS,True,16,155
ENSG00000143198.12,chr1,165631186,165631293,TSS,True,15,129
ENSG00000116251.10,chr1,6199561,6199604,TSS,False,142,574
ENSG00000175756.13,chr1,1374790,1375153,5AS,False,276,368
ENSG00000175756.13,chr1,1375153,1375310,TSS,True,130,408
ENSG00000175756.13,chr1,1374996,1375188,TSS,True,335,408
ENSG00000007923.15,chr1,6701728,6701885,TSS,True,41,356
ENSG00000066557.5,chr1,70144460,70145905,PAS,False,18,124
ENSG00000066557.5,chr1,70205389,70205674,TSS,False,23,124
ENSG00000116350.16,chr1,29181645,29182028,TSS,True,43,294
ENSG00000143641.9,chr1,230066903,230067406,TSS,True,67,199
ENSG00000154380.17,chr1,225501070,225507950,ES,False,17,123
ENSG00000154380.17,chr1,225514663,225517195,3AS,True,25,102
ENSG00000154380.17,chr1,225652685,225653366,TSS,True,106,200
ENSG00000132128.16,chr1,46303123,46303379,TSS,True,22,159
ENSG00000116521.10,chr1,155260659,155262085,ES,False,15,121
ENSG00000116521.10,chr1,155262085,155262424,TSS,True,14,135
ENSG00000143179.15,chr1,165827460,165827932,TSS,True,25,100
ENSG00000116670.14,chr1,11681038,11681208,TSS,True,376,561
ENSG00000116670.14,chr1,11691751,11691831,TSS,True,389,561
ENSG00000116670.14,chr1,11691412,11691608,TSS,True,392,561
ENSG00000234741.7,chr1,173864304,173864483,IR,False,255,299
ENSG00000234741.7,chr1,173864506,173864674,IR,False,256,293
ENSG00000234741.7,chr1,173865282,173865470,IR,False,137,155
ENSG00000234741.7,chr1,173865282,173865509,5AS,False,146,282
ENSG00000234741.7,chr1,173865282,173865509,IR,False,146,165
ENSG00000234741.7,chr1,173863894,173864075,PAS,True,39,324
ENSG00000234741.7,chr1,173867959,173867996,TSS,True,40,324
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,124,138
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,22,136
ENSG00000069248.11,chr1,229508067,229508361,TSS,True,22,110
ENSG00000117697.14,chr1,212791529,212791798,TSS,True,14,112
ENSG00000135862.5,chr1,183023206,183024134,TSS,False,135,209
ENSG00000188976.10,chr1,944800,945056,5AS,False,327,635
ENSG00000188976.10,chr1,959214,960041,TSS,True,95,671
ENSG00000178585.14,chr1,9910094,9910358,TSS,True,17,148
ENSG00000090686.15,chr1,21729829,21736445,3AS,False,14,101
ENSG00000090686.15,chr1,21678592,21679439,PAS,True,13,123
ENSG00000090686.15,chr1,21724818,21728719,PAS,True,96,108
ENSG00000090686.15,chr1,21782823,21783623,TSS,True,22,127
ENSG00000117122.13,chr1,16977195,16978236,3AS,False,83,573
ENSG00000143033.17,chr1,93127299,93133702,ES,False,37,168
ENSG00000143033.17,chr1,93079194,93079531,TSS,True,39,202
ENSG00000143420.18,chr1,150621248,150622859,PAS,True,134,276
ENSG00000143420.18,chr1,150623608,150625808,PAS,True,157,262
ENSG00000143420.18,chr1,150629413,150629622,TSS,True,56,281
ENSG00000143420.18,chr1,150629060,150629153,TSS,True,248,281
ENSG00000162433.14,chr1,65147348,65147665,TSS,False,306,359
ENSG00000162433.14,chr1,65148149,65148552,TSS,True,213,359
ENSG00000162433.14,chr1,65148140,65149140,TSS,False,320,359
ENSG00000116489.12,chr1,112619160,112619883,TSS,True,30,275
ENSG00000153187.19,chr1,244862730,244863673,5AS,False,787,1087
ENSG00000153187.19,chr1,244863673,244864567,TSS,True,529,1318
ENSG00000153187.19,chr1,244863616,244864545,TSS,True,1017,1318
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,118,141
ENSG00000116209.11,chr1,54052999,54053441,TSS,True,64,146
ENSG00000116209.11,chr1,54053355,54053501,TSS,True,93,146
ENSG00000085999.11,chr1,46247710,46248408,TSS,True,34,148
ENSG00000163479.13,chr1,156020887,156020951,TSS,False,30,218
ENSG00000163479.13,chr1,156020012,156020876,TSS,True,196,218
ENSG00000162458.12,chr1,15758848,15764495,3AS,False,84,124
ENSG00000162458.12,chr1,15764547,15764963,5AS,False,38,130
ENSG00000162458.12,chr1,15758727,15758848,TSS,True,25,150
ENSG00000143437.20,chr1,150814236,150816258,3AS,True,23,101
ENSG00000143437.20,chr1,150876542,150876786,TSS,True,13,104
ENSG00000253368.3,chr1,26994612,26999846,5AS,True,141,170
ENSG00000253368.3,chr1,26993691,26994612,TSS,False,33,178
ENSG00000253368.3,chr1,26993690,26994630,TSS,True,149,178
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,122,381
ENSG00000084623.11,chr1,32222440,32222630,TSS,True,290,381
ENSG00000047410.13,chr1,186374877,186375751,TSS,True,75,105
ENSG00000177674.15,chr1,11745837,11747439,ES,False,160,212
ENSG00000177674.15,chr1,11748589,11750076,5AS,False,44,221
ENSG00000130770.17,chr1,28236099,28236270,TSS,True,39,311
ENSG00000134222.16,chr1,109283062,109283192,TSS,True,51,117
ENSG00000134222.16,chr1,109282679,109283187,TSS,True,104,117
ENSG00000134222.16,chr1,109283073,109283175,TSS,True,104,117
ENSG00000143252.14,chr1,161314378,161314425,TSS,True,28,172
ENSG00000143494.15,chr1,212950740,212951338,3AS,False,341,461
ENSG00000143494.15,chr1,212951347,212951588,5AS,True,64,255
ENSG00000143494.15,chr1,212951347,212951588,IR,True,64,270
ENSG00000143494.15,chr1,212951392,212951588,IR,False,191,397
ENSG00000143494.15,chr1,212961254,212972579,ES,False,39,278
ENSG00000143494.15,chr1,212961254,212972579,5AS,False,39,124
