gene,chr,start,end,splice_type,novel,neural_crest_cell_ENCFF901XCR_in_cov,neural_crest_cell_ENCFF901XCR_total_cov
ENSG00000163714.17,chr3,143038893,143038960,PAS,True,57,101
ENSG00000163714.17,chr3,143053675,143053780,PAS,False,79,101
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,150,346
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,214,346
ENSG00000169255.14,chr3,161086788,161101138,ES,False,93,105
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,12,119
ENSG00000076242.14,chr3,36993297,36993663,TSS,True,103,366
ENSG00000076242.14,chr3,36993319,36993890,TSS,True,281,366
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,245,915
ENSG00000184432.9,chr3,139369483,139369544,PAS,True,818,915
ENSG00000163918.10,chr3,186790064,186790141,IR,False,260,301
ENSG00000163918.10,chr3,186790255,186790325,IR,False,257,303
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,92,294
ENSG00000163918.10,chr3,186789891,186790064,PAS,True,47,307
ENSG00000163918.10,chr3,186789891,186790406,PAS,True,273,305
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,215,307
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,106,307
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,67,189
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,97,423
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,31,175
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,111,177
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,84,177
ENSG00000144824.20,chr3,111859658,111859878,TSS,True,23,149
ENSG00000144824.20,chr3,111940534,111941806,PAS,True,88,141
ENSG00000144824.20,chr3,111919071,111919168,PAS,True,99,140
ENSG00000154743.17,chr3,12484272,12484517,TSS,False,49,101
ENSG00000154743.17,chr3,12484459,12484880,TSS,True,89,101
ENSG00000154743.17,chr3,12532661,12533686,PAS,True,25,101
ENSG00000154743.17,chr3,12539160,12539665,PAS,False,89,101
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,24,233
ENSG00000114439.18,chr3,107522958,107523107,TSS,True,18,128
ENSG00000070087.14,chr3,149966264,149968357,3AS,False,375,516
ENSG00000070087.14,chr3,149964901,149966264,PAS,True,142,519
ENSG00000070087.14,chr3,149964900,149966586,PAS,True,378,519
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,67,135
ENSG00000164062.12,chr3,49675770,49676515,TSS,True,91,135
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,126,850
ENSG00000144747.16,chr3,69044595,69047357,5AS,False,115,133
ENSG00000144747.16,chr3,69038890,69039009,PAS,True,101,141
ENSG00000144747.16,chr3,69039548,69039693,PAS,True,119,141
ENSG00000144747.16,chr3,69043189,69043876,PAS,False,103,141
ENSG00000144747.16,chr3,69042057,69042912,PAS,True,119,141
ENSG00000185565.11,chr3,115810414,115841844,ES,False,93,110
ENSG00000113851.14,chr3,3154075,3154746,IR,False,117,132
ENSG00000113851.14,chr3,3147622,3151045,PAS,True,20,135
ENSG00000114503.10,chr3,196937631,196939392,IR,False,97,743
ENSG00000177646.18,chr3,128879841,128884652,5AS,False,106,127
ENSG00000177646.18,chr3,128879491,128880017,TSS,True,138,160
ENSG00000177646.18,chr3,128879585,128879841,TSS,True,48,160
ENSG00000113810.15,chr3,160416250,160416403,PAS,True,248,290
ENSG00000113810.15,chr3,160413472,160414478,PAS,True,176,289
ENSG00000113810.15,chr3,160412325,160412421,PAS,True,214,289
ENSG00000113810.15,chr3,160414366,160414517,PAS,True,246,290
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,61,314
ENSG00000114354.13,chr3,100709280,100709431,TSS,True,268,325
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,72,325
ENSG00000144895.11,chr3,150583845,150584860,PAS,True,105,287
ENSG00000144895.11,chr3,150581617,150581988,PAS,True,227,287
ENSG00000114446.4,chr3,108160813,108162655,PAS,False,66,192
ENSG00000114446.4,chr3,108162270,108165493,PAS,False,161,192
ENSG00000114446.4,chr3,108163674,108163729,PAS,True,158,192
ENSG00000198836.9,chr3,193617285,193618868,ES,False,108,131
ENSG00000198836.9,chr3,193618936,193631611,ES,False,76,137
ENSG00000198836.9,chr3,193694605,193697811,PAS,True,54,146
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,27,157
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,46,244
ENSG00000163507.13,chr3,108553647,108553730,PAS,True,212,279
ENSG00000163507.13,chr3,108554368,108554489,PAS,True,146,279
ENSG00000163507.13,chr3,108557205,108557414,PAS,True,248,279
ENSG00000170248.14,chr3,33798568,33798937,TSS,True,16,139
ENSG00000170248.14,chr3,33866350,33869703,PAS,True,54,135
ENSG00000170248.14,chr3,33826479,33828646,PAS,True,107,127
ENSG00000170248.14,chr3,33853878,33856467,PAS,True,111,131
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,54,232
ENSG00000170266.15,chr3,33096718,33097138,TSS,True,207,232
ENSG00000093183.13,chr3,42563686,42568864,ES,False,97,111
ENSG00000093183.13,chr3,42547964,42548657,PAS,True,69,119
ENSG00000093183.13,chr3,42547968,42553448,PAS,True,50,113
ENSG00000093183.13,chr3,42581845,42582008,TSS,True,14,119
ENSG00000177479.19,chr3,48922811,48927461,ES,False,132,190
ENSG00000183624.13,chr3,129278814,129278905,TSS,True,29,112
ENSG00000183624.13,chr3,129279706,129279915,TSS,True,94,112
ENSG00000067560.10,chr3,49411819,49412221,TSS,True,62,568
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,22,116
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,102,124
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,30,124
ENSG00000163902.11,chr3,128650539,128650896,TSS,True,158,291
ENSG00000163902.11,chr3,128637798,128638104,TSS,True,206,291
ENSG00000163902.11,chr3,128644918,128644985,TSS,True,237,291
ENSG00000178567.7,chr3,36988890,36990435,PAS,True,92,105
ENSG00000114346.13,chr3,172755374,172756982,ES,False,117,134
ENSG00000114346.13,chr3,172750684,172750857,TSS,True,20,157
ENSG00000114346.13,chr3,172820147,172821474,PAS,True,53,157
ENSG00000114346.13,chr3,172815603,172815698,PAS,True,131,154
ENSG00000073111.13,chr3,127598314,127598472,TSS,True,95,257
ENSG00000073111.13,chr3,127606115,127606337,TSS,True,229,257
ENSG00000114098.17,chr3,138187599,138209816,ES,False,59,104
ENSG00000114098.17,chr3,138187599,138221925,ES,False,24,157
ENSG00000114098.17,chr3,138295858,138298389,PAS,True,51,170
ENSG00000114098.17,chr3,138245087,138249804,PAS,True,123,168
ENSG00000154813.9,chr3,16260829,16264768,ES,False,24,100
ENSG00000136521.12,chr3,179604939,179616982,ES,False,11,100
ENSG00000114742.13,chr3,39051987,39052073,TSS,True,23,195
ENSG00000114742.13,chr3,39094647,39096671,PAS,True,66,190
ENSG00000114742.13,chr3,39091624,39091693,PAS,False,166,190
ENSG00000163807.5,chr3,44761494,44761668,TSS,True,16,109
ENSG00000163938.16,chr3,52685651,52686105,TSS,True,56,443
ENSG00000163938.16,chr3,52694192,52696162,PAS,True,158,443
ENSG00000163938.16,chr3,52693631,52694497,PAS,False,304,442
ENSG00000091972.18,chr3,112333224,112344961,ES,False,50,131
ENSG00000091972.18,chr3,112345288,112347562,3AS,False,15,141
ENSG00000091972.18,chr3,112332861,112333224,TSS,True,23,155
ENSG00000175193.13,chr3,183833589,183840569,ES,False,14,102
ENSG00000179021.9,chr3,88153471,88156023,3AS,True,22,150
ENSG00000179021.9,chr3,88156023,88157963,PAS,True,134,156
ENSG00000179021.9,chr3,88156020,88157962,PAS,True,28,156
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,1447,1893
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,992,1833
ENSG00000198919.12,chr3,108589839,108605334,5AS,True,113,148
ENSG00000198919.12,chr3,108589502,108590096,TSS,False,137,164
ENSG00000198919.12,chr3,108589490,108589839,TSS,True,44,164
ENSG00000198919.12,chr3,108647942,108648933,PAS,False,31,159
ENSG00000075914.12,chr3,45011234,45011476,PAS,True,28,101
ENSG00000075914.12,chr3,45012182,45013212,PAS,True,76,101
ENSG00000003756.16,chr3,50100051,50100531,IR,False,181,217
ENSG00000003756.16,chr3,50088918,50089029,TSS,True,29,256
ENSG00000003756.16,chr3,50118330,50118965,PAS,True,77,255
ENSG00000003756.16,chr3,50099981,50102420,PAS,True,201,237
ENSG00000114416.17,chr3,180962940,180963027,IR,False,116,159
ENSG00000114416.17,chr3,180970358,180976121,ES,False,62,150
ENSG00000114416.17,chr3,180976121,180978044,PAS,True,24,175
ENSG00000163808.16,chr3,44826038,44826435,PAS,True,154,373
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,816,1135
ENSG00000156976.16,chr3,186784696,186785882,ES,False,343,1123
ENSG00000156976.16,chr3,186787882,186788309,IR,False,274,411
ENSG00000156976.16,chr3,186787882,186789124,ES,False,759,965
ENSG00000156976.16,chr3,186787882,186789124,IR,False,759,882
ENSG00000156976.16,chr3,186788416,186789124,5AS,False,90,219
ENSG00000156976.16,chr3,186788416,186789124,IR,False,90,283
ENSG00000156976.16,chr3,186788420,186789124,IR,False,128,321
ENSG00000156976.16,chr3,186789124,186789901,PAS,True,201,1179
ENSG00000120742.10,chr3,150546051,150546629,TSS,True,26,181
ENSG00000144674.16,chr3,37251484,37281957,ES,False,37,227
ENSG00000144674.16,chr3,37282272,37289234,ES,False,37,231
ENSG00000144674.16,chr3,37302184,37302581,PAS,True,161,237
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,188,237
ENSG00000144674.16,chr3,37315419,37315524,PAS,False,147,237
ENSG00000144554.10,chr3,10026473,10028624,5AS,False,204,247
ENSG00000144554.10,chr3,10026366,10026473,TSS,False,69,273
ENSG00000144554.10,chr3,10026422,10026626,TSS,True,226,273
ENSG00000144554.10,chr3,10072870,10072978,PAS,True,46,269
ENSG00000121579.12,chr3,113724092,113745941,3AS,False,80,334
ENSG00000036054.12,chr3,100310542,100316098,ES,False,25,108
ENSG00000036054.12,chr3,100323586,100325251,PAS,True,22,113
ENSG00000163389.11,chr3,119468851,119469106,TSS,True,14,131
ENSG00000144744.16,chr3,69056693,69056778,IR,True,188,209
ENSG00000144744.16,chr3,69077918,69080333,ES,False,31,196
ENSG00000058262.9,chr3,128052302,128052559,TSS,False,75,142
ENSG00000058262.9,chr3,128066568,128067612,TSS,True,122,138
ENSG00000121570.12,chr3,109337463,109337631,TSS,True,33,190
ENSG00000170854.17,chr3,97950012,97950785,3AS,False,20,111
ENSG00000170854.17,chr3,97941817,97945342,PAS,False,16,116
ENSG00000170854.17,chr3,97972380,97972449,TSS,False,14,117
ENSG00000136518.16,chr3,179562973,179569823,5AS,False,99,726
ENSG00000136518.16,chr3,179562906,179563117,TSS,True,119,746
ENSG00000136518.16,chr3,179562917,179562973,TSS,True,646,746
ENSG00000174748.20,chr3,23917239,23917849,5AS,False,116,141
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,335,3139
ENSG00000136527.17,chr3,185937824,185938055,TSS,True,57,226
ENSG00000136527.17,chr3,185926600,185931389,TSS,True,193,221
ENSG00000072756.16,chr3,3126916,3126990,TSS,False,18,104
ENSG00000072756.16,chr3,3147905,3153432,PAS,True,24,103
ENSG00000041802.10,chr3,194640786,194642247,PAS,True,129,213
ENSG00000041802.10,chr3,194644574,194644746,PAS,False,91,213
ENSG00000071794.15,chr3,149030061,149032372,PAS,True,78,114
ENSG00000071794.15,chr3,149046134,149046259,PAS,True,96,114
ENSG00000071794.15,chr3,149059081,149059807,PAS,True,90,110
ENSG00000071794.15,chr3,149086316,149086573,TSS,True,15,117
ENSG00000151092.16,chr3,25719635,25729132,ES,False,20,140
ENSG00000151092.16,chr3,25733982,25737333,ME,False,18,135
ENSG00000175166.16,chr3,184299151,184299401,TSS,False,93,229
ENSG00000182899.16,chr3,197950181,197950221,TSS,True,44,368
ENSG00000242808.8,chr3,181610929,181739568,ES,False,37,170
ENSG00000242808.8,chr3,181699883,181739568,ES,False,69,133
ENSG00000242808.8,chr3,181563719,181563928,TSS,True,175,221
ENSG00000242808.8,chr3,180989773,181175584,TSS,True,177,232
ENSG00000242808.8,chr3,181610521,181610745,TSS,True,137,215
ENSG00000242808.8,chr3,181739568,181742465,PAS,True,23,228
PB_novel_51499,SIRV5,2315,3298,5AS,True,95,117
PB_novel_51499,SIRV5,6452,6826,ES,True,78,119
PB_novel_51499,SIRV5,8016,8277,IR,True,55,120
PB_novel_51499,SIRV5,10858,10993,PAS,True,33,124
PB_novel_51499,SIRV5,11133,11867,PAS,True,95,124
