gene,chr,start,end,splice_type,novel,ovary_ENCFF583MSU_in_cov,ovary_ENCFF583MSU_total_cov
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,79,257
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,188,257
ENSG00000197429.10,chr1,45698309,45700190,PAS,True,16,102
ENSG00000197429.10,chr1,45750596,45750806,TSS,True,21,103
ENSG00000197429.10,chr1,45746119,45746462,TSS,True,88,103
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,39,133
ENSG00000070831.15,chr1,22078426,22078583,TSS,True,109,133
ENSG00000163346.16,chr1,154944052,154945117,PAS,True,82,298
ENSG00000163346.16,chr1,154944801,154946803,PAS,True,180,260
ENSG00000163346.16,chr1,154956068,154956418,TSS,True,66,300
ENSG00000163346.16,chr1,154945571,154946693,TSS,True,181,219
ENSG00000137955.15,chr1,75790057,75791284,ES,False,135,162
ENSG00000137955.15,chr1,75790057,75791284,5AS,False,135,155
ENSG00000137955.15,chr1,75791571,75792196,3AS,True,25,183
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,30,188
ENSG00000137955.15,chr1,75786248,75787604,TSS,True,163,188
ENSG00000143537.13,chr1,155060343,155062244,ES,False,56,135
ENSG00000143537.13,chr1,155051251,155051465,TSS,True,66,160
ENSG00000143537.13,chr1,155062459,155062796,PAS,True,19,159
ENSG00000143537.13,chr1,155054313,155055540,PAS,False,97,109
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,1077,1514
ENSG00000135821.18,chr1,182385356,182385553,TSS,True,1268,1512
ENSG00000158793.13,chr1,161118072,161118178,TSS,True,23,133
ENSG00000158793.13,chr1,161120498,161123472,PAS,True,22,127
ENSG00000158793.13,chr1,161124140,161126640,PAS,True,111,133
ENSG00000160075.11,chr1,1574477,1574877,TSS,True,21,103
ENSG00000117318.8,chr1,23558415,23558934,IR,True,183,235
ENSG00000117318.8,chr1,23559019,23559126,IR,True,190,236
ENSG00000117318.8,chr1,23557922,23558415,PAS,True,53,236
ENSG00000117318.8,chr1,23559126,23559503,TSS,True,46,236
ENSG00000143416.20,chr1,151369189,151369441,IR,False,617,896
ENSG00000135845.9,chr1,172393125,172394410,PAS,False,118,133
ENSG00000135845.9,chr1,172441474,172442830,PAS,True,22,126
ENSG00000116691.10,chr1,12029281,12029764,IR,False,315,453
ENSG00000116691.10,chr1,12029894,12030027,IR,False,363,452
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,65,544
ENSG00000155366.16,chr1,112703806,112707077,ES,False,166,277
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,125,403
ENSG00000155366.16,chr1,112705099,112705170,TSS,True,326,403
ENSG00000160753.15,chr1,155324429,155324544,TSS,True,130,150
ENSG00000160753.15,chr1,155324314,155324809,TSS,True,105,150
ENSG00000160753.15,chr1,155324314,155324587,TSS,False,100,150
ENSG00000134748.12,chr1,52404546,52404879,TSS,True,28,151
ENSG00000137962.12,chr1,94220392,94237414,ES,True,18,141
ENSG00000137962.12,chr1,94201523,94201857,PAS,True,124,157
ENSG00000137962.12,chr1,94202947,94202998,PAS,True,110,156
ENSG00000137962.12,chr1,94203099,94203210,PAS,True,129,156
ENSG00000137962.12,chr1,94201542,94202732,PAS,True,138,156
ENSG00000137962.12,chr1,94237414,94237639,TSS,True,18,159
ENSG00000162493.16,chr1,13614405,13615904,5AS,False,59,108
ENSG00000162493.16,chr1,13583729,13584100,TSS,False,23,122
ENSG00000156171.14,chr1,111119959,111120531,5AS,True,22,174
ENSG00000156171.14,chr1,111120693,111126226,ES,False,19,171
ENSG00000156171.14,chr1,111137586,111140037,ES,False,81,164
ENSG00000143156.13,chr1,169324469,169367707,3AS,False,19,122
ENSG00000132879.13,chr1,11658364,11658735,5AS,False,59,122
ENSG00000162522.10,chr1,32771779,32772441,TSS,True,64,122
ENSG00000117448.13,chr1,45551155,45561788,ES,False,157,223
ENSG00000117448.13,chr1,45568177,45568926,ES,False,24,220
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,69,246
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,195,246
ENSG00000117448.13,chr1,45569890,45570051,PAS,True,28,246
ENSG00000168243.10,chr1,235649661,235650074,TSS,False,111,148
ENSG00000168243.10,chr1,235650548,235651051,TSS,False,77,148
ENSG00000168243.10,chr1,235588996,235589062,TSS,True,130,147
ENSG00000186141.8,chr1,145826492,145826605,IR,False,25,199
ENSG00000116213.15,chr1,3631117,3631465,IR,False,103,130
ENSG00000116213.15,chr1,3635074,3635943,ES,False,13,126
ENSG00000116213.15,chr1,3630767,3631117,PAS,False,30,133
ENSG00000116213.15,chr1,3630766,3631657,PAS,True,107,133
ENSG00000116213.15,chr1,3649930,3650119,TSS,True,22,136
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,95,683
ENSG00000142676.14,chr1,23691829,23692611,IR,False,95,107
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,186,870
ENSG00000142676.14,chr1,23691919,23692759,TSS,True,782,870
ENSG00000054267.21,chr1,235220317,235220545,PAS,True,89,240
ENSG00000054267.21,chr1,235221891,235229385,PAS,True,192,239
ENSG00000162552.14,chr1,22117313,22120517,PAS,False,22,130
ENSG00000162552.14,chr1,22142845,22143136,TSS,False,136,210
ENSG00000143436.10,chr1,151760899,151762104,ES,False,24,159
ENSG00000162729.13,chr1,160098408,160098653,TSS,True,49,122
ENSG00000162729.13,chr1,160094868,160098526,TSS,True,109,122
ENSG00000162729.13,chr1,160098833,160098951,TSS,False,93,122
ENSG00000134684.10,chr1,32786447,32786939,IR,True,150,179
ENSG00000134684.10,chr1,32774774,32776091,PAS,True,23,188
ENSG00000175130.6,chr1,32335097,32336171,5AS,True,38,153
ENSG00000175130.6,chr1,32335946,32336233,TSS,False,99,215
ENSG00000175130.6,chr1,32336171,32336233,TSS,True,177,215
ENSG00000088280.18,chr1,23484004,23484402,TSS,True,117,174
ENSG00000133226.16,chr1,24646789,24647078,IR,False,162,232
ENSG00000133226.16,chr1,24642289,24643347,TSS,True,40,282
ENSG00000133226.16,chr1,24649970,24650049,PAS,True,84,256
ENSG00000133226.16,chr1,24652433,24652514,PAS,True,222,257
ENSG00000122176.11,chr1,203342494,203351032,ES,False,26,239
ENSG00000122176.11,chr1,203340625,203342494,PAS,True,68,616
ENSG00000122176.11,chr1,203347291,203348059,TSS,True,302,665
ENSG00000122176.11,chr1,203351032,203351526,TSS,True,421,666
ENSG00000136631.14,chr1,150144708,150145328,PAS,True,13,110
ENSG00000132780.16,chr1,45618060,45618895,PAS,True,32,258
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,84,177
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,102,186
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,93,186
ENSG00000159658.10,chr1,46686870,46689586,ES,False,57,260
ENSG00000159658.10,chr1,46675158,46678636,PAS,True,127,276
ENSG00000159658.10,chr1,46685419,46686870,PAS,True,163,275
ENSG00000117360.12,chr1,150325881,150328319,ES,False,133,159
ENSG00000117360.12,chr1,150344261,150344433,3AS,False,134,155
ENSG00000117360.12,chr1,150321454,150321592,TSS,True,24,177
ENSG00000117360.12,chr1,150352832,150353232,PAS,False,34,176
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,43,247
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,71,270
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,227,270
ENSG00000084072.16,chr1,39753286,39756765,PAS,True,110,272
ENSG00000084072.16,chr1,39763688,39766108,PAS,False,189,274
ENSG00000221978.11,chr1,1390865,1391296,IR,False,57,163
ENSG00000221978.11,chr1,1391575,1392678,IR,False,105,141
ENSG00000221978.11,chr1,1399018,1399786,TSS,True,364,494
ENSG00000221978.11,chr1,1390765,1392804,TSS,True,191,489
ENSG00000158195.10,chr1,27404225,27408346,PAS,True,66,124
ENSG00000158195.10,chr1,27409691,27410088,TSS,True,280,333
ENSG00000158195.10,chr1,27489985,27490169,TSS,True,334,399
ENSG00000196352.15,chr1,207359545,207360966,PAS,True,40,128
ENSG00000196352.15,chr1,207340390,207340776,PAS,True,91,128
ENSG00000157873.17,chr1,2558468,2559822,3AS,True,216,255
ENSG00000157873.17,chr1,2560714,2561776,3AS,False,33,270
ENSG00000157873.17,chr1,2555742,2556733,TSS,True,81,289
ENSG00000122482.20,chr1,90982370,91021989,ES,True,115,137
ENSG00000122482.20,chr1,90982370,91021989,5AS,True,115,135
ENSG00000122482.20,chr1,90915293,90916990,PAS,True,164,255
ENSG00000122482.20,chr1,91021989,91022347,TSS,True,116,256
ENSG00000159388.5,chr1,203305497,203305748,TSS,True,44,155
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,19,184
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,38,200
ENSG00000158747.14,chr1,19655010,19655200,TSS,True,235,332
ENSG00000158747.14,chr1,19656865,19658455,PAS,True,110,279
ENSG00000117859.18,chr1,51652041,51714002,ES,False,62,136
ENSG00000117859.18,chr1,51750195,51760689,ES,False,46,145
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,29,169
ENSG00000117859.18,chr1,51787714,51789217,PAS,True,27,168
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,317,1219
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,962,1219
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,322,1216
ENSG00000142937.11,chr1,44777999,44778740,PAS,True,942,1213
ENSG00000117523.16,chr1,171512200,171513000,3AS,False,14,115
ENSG00000117523.16,chr1,171485473,171485735,TSS,True,23,136
ENSG00000117523.16,chr1,171532342,171532830,PAS,True,53,118
ENSG00000117523.16,chr1,171524820,171524870,PAS,True,78,118
ENSG00000117523.16,chr1,171539970,171542189,PAS,True,119,135
ENSG00000120942.13,chr1,11273197,11274060,TSS,True,14,104
ENSG00000143258.15,chr1,161162390,161162614,IR,True,91,102
ENSG00000143258.15,chr1,161162726,161162918,IR,True,92,105
ENSG00000143258.15,chr1,161163981,161164163,IR,False,86,103
ENSG00000143258.15,chr1,161164250,161164533,IR,False,86,106
ENSG00000143258.15,chr1,161164612,161164834,IR,False,84,106
ENSG00000143258.15,chr1,161164942,161165028,IR,True,94,107
ENSG00000143258.15,chr1,161159442,161159678,TSS,True,45,112
ENSG00000143258.15,chr1,161159483,161161240,TSS,True,78,112
ENSG00000162873.14,chr1,205356532,205356935,TSS,True,247,1505
ENSG00000116906.12,chr1,231277498,231277974,PAS,True,42,370
ENSG00000131788.15,chr1,145853812,145854419,TSS,True,118,137
ENSG00000131788.15,chr1,145854745,145854881,TSS,True,86,137
ENSG00000131788.15,chr1,145856588,145857007,TSS,True,122,137
ENSG00000173641.17,chr1,16017207,16017764,3AS,False,86,105
ENSG00000173641.17,chr1,16017764,16018046,TSS,True,50,156
ENSG00000173641.17,chr1,16017073,16017195,TSS,True,134,156
ENSG00000116984.12,chr1,236795244,236795737,TSS,True,37,108
ENSG00000171824.13,chr1,11077443,11077600,IR,False,254,327
ENSG00000171824.13,chr1,11066612,11066748,PAS,True,115,348
ENSG00000171824.13,chr1,11076987,11077651,PAS,True,283,343
ENSG00000171824.13,chr1,11099720,11099919,TSS,True,41,348
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,174,360
ENSG00000136628.17,chr1,220005819,220006313,PAS,True,301,355
ENSG00000136628.17,chr1,220007203,220007338,PAS,True,296,352
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,56,191
ENSG00000134697.12,chr1,37566781,37567007,PAS,True,54,113
ENSG00000134697.12,chr1,37568301,37568357,PAS,True,65,113
ENSG00000010803.16,chr1,41028726,41037361,ES,False,50,136
ENSG00000010803.16,chr1,41026793,41028319,PAS,True,16,147
ENSG00000010803.16,chr1,41075218,41075399,TSS,True,111,144
ENSG00000010803.16,chr1,41242058,41242330,TSS,True,129,147
ENSG00000010803.16,chr1,41070594,41070721,TSS,False,126,143
ENSG00000010803.16,chr1,41113282,41113460,TSS,True,106,144
ENSG00000010803.16,chr1,41048689,41048870,TSS,False,114,143
ENSG00000171603.17,chr1,9734947,9735161,TSS,True,117,139
ENSG00000171603.17,chr1,9735884,9737854,TSS,True,121,139
ENSG00000171603.17,chr1,9737497,9738466,TSS,True,95,139
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,81,297
ENSG00000143702.15,chr1,243225321,243255046,5AS,False,21,101
ENSG00000143702.15,chr1,243164296,243166116,PAS,True,62,108
ENSG00000143702.15,chr1,243171500,243172846,PAS,False,83,108
ENSG00000143702.15,chr1,243167790,243169754,PAS,True,92,108
ENSG00000143702.15,chr1,243255039,243255834,TSS,True,33,113
ENSG00000143702.15,chr1,243255046,243255754,TSS,True,92,113
ENSG00000162613.16,chr1,77967098,77967626,3AS,False,74,114
ENSG00000162613.16,chr1,77968203,77969924,ES,False,92,109
ENSG00000162613.16,chr1,77944050,77948774,PAS,False,28,125
ENSG00000162613.16,chr1,77964285,77964356,PAS,True,98,116
ENSG00000162613.16,chr1,77978884,77979140,TSS,True,18,130
ENSG00000000971.15,chr1,196701317,196702523,PAS,True,237,612
ENSG00000000971.15,chr1,196713734,196713804,PAS,True,495,612
ENSG00000000971.15,chr1,196726469,196726523,PAS,True,538,616
ENSG00000143319.16,chr1,156727769,156728414,IR,False,41,106
ENSG00000143319.16,chr1,156728414,156728564,TSS,False,100,155
ENSG00000143319.16,chr1,156726905,156728444,TSS,True,94,155
ENSG00000160058.18,chr1,32383997,32386778,3AS,False,174,196
ENSG00000160058.18,chr1,32365102,32366654,PAS,True,49,233
ENSG00000160058.18,chr1,32365111,32368550,PAS,True,186,228
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,75,262
ENSG00000116337.15,chr1,109619806,109620278,TSS,True,76,101
ENSG00000116337.15,chr1,109623233,109625433,TSS,True,68,101
ENSG00000122406.13,chr1,92841765,92841924,PAS,True,796,2803
ENSG00000122406.13,chr1,92840550,92841919,PAS,True,2073,2802
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,357,420
ENSG00000125944.19,chr1,23338608,23344210,ES,False,288,425
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,65,137
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,233,443
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,271,437
ENSG00000117758.13,chr1,27822230,27824451,PAS,False,15,138
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,1161,1746
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,623,1772
ENSG00000131236.16,chr1,40040783,40059333,5AS,False,92,244
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,219,317
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,219,675
ENSG00000131236.16,chr1,40040783,40059336,IR,False,219,371
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,444,596
ENSG00000131236.16,chr1,40059458,40060069,3AS,False,97,960
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,454,1061
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,742,1061
ENSG00000070785.16,chr1,44848291,44851003,PAS,True,22,104
ENSG00000070785.16,chr1,44873829,44874826,PAS,True,88,104
ENSG00000180198.16,chr1,28508905,28529857,ES,False,33,128
ENSG00000180198.16,chr1,28529939,28531802,ES,False,75,147
ENSG00000180198.16,chr1,28505990,28506084,TSS,True,16,151
ENSG00000137944.17,chr1,88969467,88992584,ES,False,60,100
ENSG00000137944.17,chr1,88992584,88992908,TSS,True,11,106
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,27,205
ENSG00000120948.17,chr1,11022123,11025492,PAS,True,22,187
ENSG00000188783.5,chr1,203475817,203475938,TSS,False,392,604
ENSG00000188783.5,chr1,203483673,203484157,TSS,True,333,602
ENSG00000142920.16,chr1,33081149,33081294,TSS,True,23,109
ENSG00000142920.16,chr1,33081149,33081508,TSS,True,92,109
ENSG00000143774.16,chr1,228140363,228145510,ES,False,157,231
ENSG00000143774.16,chr1,228146067,228146841,IR,False,220,258
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,49,280
ENSG00000162704.15,chr1,183635516,183635940,TSS,True,75,490
ENSG00000162704.15,chr1,183630460,183630639,TSS,True,427,490
ENSG00000162645.12,chr1,89106134,89108291,PAS,True,284,687
ENSG00000162645.12,chr1,89109789,89109870,PAS,True,466,687
ENSG00000134186.11,chr1,108695770,108696042,5AS,True,181,214
ENSG00000134186.11,chr1,108696337,108698603,ES,True,128,144
ENSG00000134186.11,chr1,108696337,108698603,5AS,True,128,161
ENSG00000134186.11,chr1,108692296,108692867,TSS,True,60,273
ENSG00000134186.11,chr1,108699161,108702885,PAS,True,40,215
ENSG00000134186.11,chr1,108696276,108697491,PAS,True,178,214
ENSG00000116574.5,chr1,228735457,228736004,TSS,False,41,324
ENSG00000162434.11,chr1,64833220,64834657,PAS,False,91,136
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,75,139
ENSG00000162434.11,chr1,65067603,65067746,TSS,True,125,139
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,85,694
ENSG00000135828.11,chr1,182576262,182576389,PAS,True,33,100
ENSG00000135828.11,chr1,182581484,182582258,PAS,True,78,100
ENSG00000135828.11,chr1,182589166,182589277,TSS,False,11,103
ENSG00000143740.14,chr1,227728786,227732388,ES,True,82,382
ENSG00000143740.14,chr1,227728530,227728786,TSS,True,701,1104
ENSG00000143740.14,chr1,227734200,227735499,TSS,True,110,647
ENSG00000143740.14,chr1,227747683,227748233,TSS,True,582,647
ENSG00000143740.14,chr1,227780526,227781267,PAS,True,472,1104
ENSG00000177954.12,chr1,153990802,153991114,5AS,False,236,285
ENSG00000177954.12,chr1,153990761,153990802,TSS,False,57,298
ENSG00000177954.12,chr1,153990761,153991034,TSS,False,249,298
ENSG00000198715.12,chr1,156293209,156294017,ES,False,18,156
ENSG00000198715.12,chr1,156294565,156295525,ES,False,26,154
ENSG00000198715.12,chr1,156294759,156295525,3AS,True,13,129
ENSG00000198715.12,chr1,156295525,156295685,TSS,True,19,174
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,130,1025
ENSG00000116747.12,chr1,193059776,193075819,ES,False,70,471
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,55,534
ENSG00000163431.12,chr1,201896451,201898398,PAS,True,42,141
ENSG00000163431.12,chr1,201946079,201946580,TSS,True,123,178
ENSG00000163431.12,chr1,201899236,201900075,TSS,True,56,137
ENSG00000158850.14,chr1,161176074,161176433,3AS,False,146,202
ENSG00000143393.16,chr1,151307801,151315572,ES,False,209,279
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,298,460
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,379,462
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,259,460
ENSG00000143578.15,chr1,153968639,153968929,5AS,False,26,101
ENSG00000143578.15,chr1,153967381,153967884,TSS,False,93,105
ENSG00000143578.15,chr1,153967487,153968164,TSS,True,33,105
ENSG00000113761.11,chr5,177064511,177066770,PAS,True,24,109
ENSG00000113761.11,chr5,177079381,177081201,PAS,True,95,111
ENSG00000196923.13,chr5,177490593,177490869,IR,True,82,108
ENSG00000196923.13,chr5,177482862,177483730,PAS,True,171,1249
ENSG00000196923.13,chr5,177486812,177488248,PAS,True,1089,1241
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,349,1254
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,94,124
ENSG00000155508.13,chr5,154858768,154865191,ES,False,17,112
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,55,162
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,135,162
ENSG00000278970.1,chr5,180830530,180830630,IR,True,71,181
ENSG00000278970.1,chr5,180829953,180830530,PAS,True,116,187
ENSG00000278970.1,chr5,180830630,180831608,TSS,True,116,187
ENSG00000129625.12,chr5,112922072,112922317,TSS,True,27,187
ENSG00000112936.18,chr5,40909273,40909616,TSS,False,567,950
ENSG00000112936.18,chr5,40972436,40972594,TSS,True,389,687
ENSG00000112936.18,chr5,40981391,40984518,PAS,True,311,870
ENSG00000112936.18,chr5,40947601,40947845,PAS,True,212,393
ENSG00000087206.16,chr5,176958154,176969600,ES,False,29,109
ENSG00000087206.16,chr5,176958154,176970741,ES,True,29,142
ENSG00000087206.16,chr5,176982623,177006649,5AS,True,79,131
ENSG00000087206.16,chr5,177006649,177006813,TSS,True,83,162
ENSG00000087206.16,chr5,177006538,177006811,TSS,True,108,162
ENSG00000113013.13,chr5,138553751,138556114,PAS,True,123,594
ENSG00000113013.13,chr5,138557001,138557496,PAS,True,529,593
ENSG00000161010.14,chr5,179837215,179837885,PAS,True,18,103
ENSG00000161010.14,chr5,179858730,179858864,TSS,True,13,114
ENSG00000083312.17,chr5,72816594,72816752,TSS,True,94,163
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,90,163
ENSG00000081791.8,chr5,141923798,141923972,TSS,True,21,102
ENSG00000164190.17,chr5,36876702,36877178,TSS,True,30,102
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,319,1125
ENSG00000186468.12,chr5,82278319,82278619,TSS,True,50,339
ENSG00000113407.13,chr5,33467559,33469530,PAS,True,26,132
ENSG00000113407.13,chr5,33466870,33468086,PAS,False,114,132
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,18,178
ENSG00000112855.15,chr5,140691756,140693590,3AS,False,102,121
ENSG00000112855.15,chr5,140695845,140696102,IR,False,101,117
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,30,148
ENSG00000112855.15,chr5,140698492,140699313,PAS,True,29,148
ENSG00000175745.12,chr5,93587930,93588444,TSS,True,91,164
ENSG00000175745.12,chr5,93584707,93585486,TSS,True,82,164
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,52,450
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,178,962
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,38,117
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,95,117
