gene,chr,start,end,splice_type,novel,IMR-90_ENCFF545PJV_in_cov,IMR-90_ENCFF545PJV_total_cov
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,112,182
ENSG00000159479.16,chr1,43384552,43385045,IR,False,17,105
ENSG00000159479.16,chr1,43383906,43385106,PAS,True,18,107
ENSG00000159479.16,chr1,43383905,43384552,PAS,False,106,123
ENSG00000159479.16,chr1,43389758,43389812,TSS,True,28,123
ENSG00000162692.11,chr1,100719740,100719924,TSS,True,220,1378
ENSG00000213625.8,chr1,65420523,65420740,TSS,True,29,129
ENSG00000213625.8,chr1,65420714,65425378,TSS,True,116,129
ENSG00000159176.13,chr1,201507069,201507373,TSS,True,148,472
ENSG00000183291.16,chr1,86914027,86914371,TSS,False,25,219
ENSG00000143207.20,chr1,176135086,176149005,ES,False,23,116
ENSG00000143207.20,chr1,176162988,176163826,5AS,False,26,121
ENSG00000197785.13,chr1,1512098,1512473,TSS,True,25,133
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,54,258
ENSG00000155366.16,chr1,112703806,112707077,ES,False,87,164
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,74,238
ENSG00000163041.9,chr1,226062708,226062811,TSS,True,15,136
ENSG00000025800.13,chr1,32107980,32108134,TSS,True,77,106
ENSG00000197965.11,chr1,167721942,167722242,TSS,True,40,346
ENSG00000117643.14,chr1,25616742,25618337,TSS,True,28,136
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,60,195
ENSG00000134243.11,chr1,109397586,109397969,TSS,True,30,109
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,62,470
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,399,869
ENSG00000142676.14,chr1,23695855,23695908,TSS,True,577,862
ENSG00000078369.17,chr1,1787053,1787325,IR,True,73,103
ENSG00000078369.17,chr1,1825499,1890819,ES,False,189,978
ENSG00000142694.6,chr1,36323458,36323621,TSS,False,42,135
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,60,398
ENSG00000134684.10,chr1,32817187,32818150,TSS,True,33,124
ENSG00000134684.10,chr1,32806481,32806601,TSS,False,108,123
ENSG00000162407.8,chr1,56578877,56579658,TSS,True,40,246
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,147,217
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,122,269
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,200,269
ENSG00000159346.12,chr1,202958184,202958367,TSS,True,32,233
ENSG00000221978.11,chr1,1391575,1392678,IR,False,27,113
ENSG00000221978.11,chr1,1385709,1387582,PAS,True,30,190
ENSG00000221978.11,chr1,1390777,1392803,PAS,True,118,138
ENSG00000221978.11,chr1,1399018,1399786,TSS,True,82,200
ENSG00000221978.11,chr1,1390765,1392804,TSS,True,134,180
ENSG00000142871.16,chr1,85580756,85581047,TSS,False,113,591
ENSG00000127463.14,chr1,19238854,19239230,3AS,False,14,130
ENSG00000127463.14,chr1,19251414,19251743,TSS,True,41,160
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,92,865
ENSG00000116717.12,chr1,67685156,67685538,TSS,True,21,115
ENSG00000119280.16,chr1,230868179,230868573,TSS,True,76,270
ENSG00000197747.8,chr1,151993751,151993861,TSS,True,143,311
ENSG00000182827.8,chr1,226144678,226146821,PAS,False,18,113
ENSG00000182827.8,chr1,226186389,226186734,TSS,False,17,120
ENSG00000158747.14,chr1,19644187,19644446,TSS,False,49,236
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,580,993
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,877,993
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,85,570
ENSG00000142937.11,chr1,44777999,44778740,PAS,True,474,559
ENSG00000183853.17,chr1,157993094,157993728,TSS,True,104,119
ENSG00000054277.13,chr1,241597997,241639881,ES,False,73,278
ENSG00000054277.13,chr1,241604579,241639881,ES,True,178,198
ENSG00000162545.5,chr1,20485213,20486212,TSS,False,46,255
ENSG00000117394.21,chr1,42958633,42958934,TSS,True,380,693
ENSG00000117394.21,chr1,42929592,42929777,TSS,True,547,692
ENSG00000130764.9,chr1,3795861,3796512,TSS,False,17,125
ENSG00000168528.11,chr1,31413175,31413304,TSS,False,79,157
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,32,301
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,42,227
ENSG00000169213.6,chr1,51990551,51990756,TSS,False,43,124
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,240,425
ENSG00000171603.17,chr1,9734947,9735161,TSS,True,110,135
ENSG00000171603.17,chr1,9823642,9823992,TSS,True,110,143
ENSG00000065978.18,chr1,42682425,42682731,TSS,True,26,176
ENSG00000163468.14,chr1,156338153,156338331,TSS,True,50,469
ENSG00000197530.12,chr1,1616614,1623430,3AS,False,68,144
ENSG00000197530.12,chr1,1623482,1623773,5AS,False,19,147
ENSG00000197530.12,chr1,1625428,1625545,IR,False,114,131
ENSG00000197530.12,chr1,1625428,1626649,ES,False,22,145
ENSG00000197530.12,chr1,1615423,1615633,TSS,True,156,223
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,162,223
ENSG00000197530.12,chr1,1628547,1628722,TSS,False,178,219
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,131,451
ENSG00000122406.13,chr1,92837516,92837633,TSS,True,347,447
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,149,168
ENSG00000125944.19,chr1,23338608,23344210,ES,False,106,167
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,423,1275
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,872,1305
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,82,113
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,82,238
ENSG00000131236.16,chr1,40040783,40059336,IR,False,82,145
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,151,214
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,210,429
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,314,429
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,57,102
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,18,116
ENSG00000143545.8,chr1,153986112,153986377,TSS,True,16,132
ENSG00000143774.16,chr1,228140363,228145510,ES,False,249,291
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,40,333
ENSG00000155363.18,chr1,112674421,112674729,TSS,True,63,108
ENSG00000155363.18,chr1,112674715,112675049,TSS,True,89,108
ENSG00000162434.11,chr1,64833220,64834657,PAS,False,18,146
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,60,149
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,32,126
ENSG00000168159.11,chr1,228487361,228487878,TSS,True,79,330
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,62,214
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,185,214
ENSG00000159352.15,chr1,151254726,151254808,TSS,True,21,198
ENSG00000143393.16,chr1,151307801,151315572,ES,False,91,118
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,139,165
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,120,165
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,86,165
ENSG00000117395.12,chr1,43172052,43172561,TSS,True,20,107
ENSG00000145817.16,chr5,144170534,144170684,TSS,False,40,152
ENSG00000196923.13,chr5,177489832,177490869,3AS,False,400,458
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,306,627
ENSG00000196923.13,chr5,177489770,177492982,TSS,True,528,598
ENSG00000145555.14,chr5,16665299,16666793,PAS,True,30,147
ENSG00000145555.14,chr5,16679946,16681260,TSS,True,89,126
ENSG00000145555.14,chr5,16676030,16676156,TSS,True,104,125
ENSG00000145555.14,chr5,16935787,16936313,TSS,True,128,154
ENSG00000145555.14,chr5,16670525,16670886,TSS,True,108,125
ENSG00000171421.12,chr5,1799770,1799839,TSS,True,82,109
ENSG00000171421.12,chr5,1799791,1799871,TSS,True,69,109
ENSG00000113083.13,chr5,122077354,122078362,TSS,True,96,935
ENSG00000083312.17,chr5,72848498,72851243,3AS,False,86,100
ENSG00000083312.17,chr5,72816594,72816752,TSS,True,62,118
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,81,118
ENSG00000069011.15,chr5,135033712,135034386,TSS,True,36,277
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,947,2477
ENSG00000113140.10,chr5,151666360,151666473,TSS,True,2111,2465
ENSG00000186468.12,chr5,82278319,82278619,TSS,True,25,240
ENSG00000113739.10,chr5,173328042,173328820,TSS,True,191,1006
ENSG00000120708.16,chr5,136028853,136029189,TSS,True,1060,2856
ENSG00000120708.16,chr5,136046437,136047015,TSS,True,2386,2856
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,15,121
ENSG00000039560.13,chr5,34812208,34814582,ES,False,171,196
ENSG00000039560.13,chr5,34656162,34656475,TSS,False,53,241
ENSG00000039560.13,chr5,34830687,34832613,PAS,True,96,226
ENSG00000039560.13,chr5,34822955,34824968,PAS,True,130,212
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,22,108
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,96,108
ENSG00000138829.11,chr5,128257761,128259829,PAS,True,191,385
ENSG00000138829.11,chr5,128514789,128518744,PAS,True,53,183
ENSG00000138829.11,chr5,128263424,128263571,TSS,True,203,237
ENSG00000138829.11,chr5,128261735,128261873,TSS,True,170,237
ENSG00000138829.11,chr5,128537349,128538659,TSS,True,248,426
ENSG00000138829.11,chr5,128278634,128278738,TSS,True,210,237
ENSG00000188725.7,chr5,61162216,61162474,TSS,True,12,111
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,51,388
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,60,448
ENSG00000153071.14,chr5,39371673,39373425,PAS,True,34,192
ENSG00000153071.14,chr5,39376649,39377197,TSS,True,131,166
ENSG00000153071.14,chr5,39424803,39425201,TSS,True,73,196
ENSG00000113580.14,chr5,143310213,143314001,5AS,False,87,103
ENSG00000113580.14,chr5,143277933,143282041,PAS,True,79,113
ENSG00000113580.14,chr5,143309090,143310213,PAS,True,40,110
ENSG00000113580.14,chr5,143403210,143403766,TSS,True,20,113
ENSG00000113580.14,chr5,143404375,143404543,TSS,False,101,114
ENSG00000134363.11,chr5,53484293,53484999,3AS,False,143,874
ENSG00000134363.11,chr5,53484293,53484999,IR,True,143,201
ENSG00000134363.11,chr5,53485227,53485686,IR,True,88,101
ENSG00000134363.11,chr5,53485950,53487106,PAS,True,108,947
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,36,113
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,98,110
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,19,110
ENSG00000213949.8,chr5,52787731,52788414,TSS,True,28,185
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,181,459
ENSG00000169567.11,chr5,131165094,131165329,TSS,True,34,185
ENSG00000118985.15,chr5,95885097,95888987,PAS,False,15,128
ENSG00000118985.15,chr5,95961574,95961911,TSS,True,96,136
ENSG00000118985.15,chr5,95898239,95898804,TSS,False,62,123
ENSG00000113648.16,chr5,135346057,135360496,ME,False,50,146
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,87,148
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,31,180
ENSG00000113328.18,chr5,163437664,163437764,IR,False,114,407
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,128,418
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,304,418
ENSG00000197043.13,chr5,151109846,151117126,ES,False,102,540
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,55,186
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,46,232
ENSG00000164294.13,chr5,55160169,55160396,TSS,True,29,168
ENSG00000122203.14,chr5,176361601,176361814,TSS,True,43,166
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,168,256
ENSG00000174136.11,chr5,98773628,98774206,TSS,True,105,123
ENSG00000174136.11,chr5,98768003,98770673,TSS,True,110,124
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,103,418
ENSG00000113712.17,chr5,149513209,149520289,ES,False,385,431
ENSG00000197226.12,chr5,179907703,179908598,TSS,True,76,117
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,222,349
ENSG00000113141.17,chr5,140662301,140662481,PAS,False,24,103
ENSG00000131508.15,chr5,139561261,139561815,TSS,True,13,110
ENSG00000145730.20,chr5,102961229,102990271,ME,True,35,342
ENSG00000145730.20,chr5,102961229,102990271,ES,False,124,486
ENSG00000145730.20,chr5,103019843,103025133,3AS,False,38,325
ENSG00000145730.20,chr5,103019843,103028181,ES,False,101,199
ENSG00000145730.20,chr5,103019843,103028886,ME,False,160,196
ENSG00000145730.20,chr5,103019843,103028184,ES,False,59,249
ENSG00000145730.20,chr5,103019843,103028184,3AS,False,59,258
ENSG00000145730.20,chr5,103025334,103028184,3AS,False,183,281
ENSG00000145730.20,chr5,103025334,103028886,ES,False,35,315
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,192,512
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,362,512
ENSG00000168938.5,chr5,123036508,123036737,TSS,True,14,133
ENSG00000174695.9,chr5,83077320,83077466,TSS,True,28,164
ENSG00000172239.13,chr5,43555999,43556818,5AS,False,38,192
ENSG00000172239.13,chr5,43556581,43557126,TSS,True,54,208
ENSG00000172239.13,chr5,43556818,43557178,TSS,True,168,208
ENSG00000249915.7,chr5,306754,311292,5AS,False,24,119
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,121,570
ENSG00000072682.18,chr5,132218644,132227789,ES,False,221,310
ENSG00000072682.18,chr5,132227789,132227891,TSS,False,59,369
ENSG00000112977.15,chr5,10761013,10761272,TSS,True,106,536
ENSG00000145592.13,chr5,40835182,40835284,TSS,False,1139,1266
ENSG00000176788.8,chr5,17217573,17217810,TSS,False,29,173
ENSG00000155506.16,chr5,154755241,154756193,TSS,True,97,116
ENSG00000131711.14,chr5,72107198,72107715,TSS,True,141,356
ENSG00000131711.14,chr5,72197210,72200367,TSS,True,22,105
ENSG00000131711.14,chr5,72205083,72209568,PAS,False,252,338
ENSG00000056097.15,chr5,32354346,32355939,PAS,True,33,151
ENSG00000056097.15,chr5,32404055,32404097,PAS,True,126,142
ENSG00000056097.15,chr5,32444621,32444941,TSS,True,48,156
ENSG00000056097.15,chr5,32444228,32444515,TSS,True,138,156
ENSG00000161013.16,chr5,179806486,179807506,TSS,True,66,196
ENSG00000161011.19,chr5,179820881,179821141,TSS,True,292,521
ENSG00000170606.14,chr5,133051928,133052357,TSS,True,25,221
ENSG00000073578.16,chr5,218010,218418,TSS,True,35,245
ENSG00000027847.13,chr5,177600260,177604178,ES,False,102,118
ENSG00000027847.13,chr5,177600100,177600260,TSS,True,19,140
ENSG00000164292.12,chr5,95752350,95763507,ES,True,21,184
ENSG00000164292.12,chr5,95730923,95731684,TSS,True,315,696
ENSG00000164292.12,chr5,95755407,95755761,TSS,True,241,487
ENSG00000164292.12,chr5,95793058,95796367,PAS,True,228,663
ENSG00000164292.12,chr5,95752238,95752348,PAS,False,196,394
ENSG00000113269.13,chr5,179955455,179955669,PAS,True,11,105
ENSG00000145782.12,chr5,115837764,115841389,ES,False,99,112
ENSG00000134970.13,chr5,115625600,115626124,TSS,True,51,198
ENSG00000113758.13,chr5,177473435,177473746,TSS,True,127,672
ENSG00000164587.12,chr5,150449702,150449742,TSS,False,247,1064
ENSG00000134352.19,chr5,55994783,55995023,TSS,True,80,395
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,135,920
ENSG00000015479.18,chr5,139322967,139325439,3AS,False,375,440
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,112,455
ENSG00000015479.18,chr5,139293749,139294028,TSS,True,386,455
ENSG00000113643.8,chr5,168519080,168519330,PAS,True,17,168
ENSG00000181104.6,chr5,76716113,76716395,TSS,True,94,274
ENSG00000133706.17,chr5,146182487,146182677,TSS,True,18,105
ENSG00000171604.11,chr5,139647831,139648845,TSS,True,46,144
ENSG00000171604.11,chr5,139648925,139649009,TSS,True,122,144
ENSG00000204427.11,chr6,31703149,31703355,TSS,True,22,126
ENSG00000124762.13,chr6,36678709,36678798,TSS,True,428,1610
ENSG00000124762.13,chr6,36684343,36684546,TSS,True,1440,1609
ENSG00000118523.5,chr6,131951106,131951374,TSS,False,487,3913
ENSG00000137309.19,chr6,34240882,34242711,5AS,False,41,165
ENSG00000137309.19,chr6,34236837,34236963,TSS,False,227,355
ENSG00000204387.13,chr6,31834913,31835200,TSS,True,107,178
ENSG00000025796.13,chr6,107867757,107871847,PAS,True,77,142
ENSG00000025796.13,chr6,107891296,107893655,PAS,False,75,137
ENSG00000025796.13,chr6,107957885,107958281,TSS,True,21,143
ENSG00000234745.10,chr6,31357085,31357218,TSS,True,64,166
ENSG00000234745.10,chr6,31356687,31357179,TSS,True,138,166
ENSG00000137207.11,chr6,43516726,43516961,TSS,True,23,142
ENSG00000112378.11,chr6,138107126,138107871,TSS,False,93,569
ENSG00000135316.17,chr6,85640564,85642796,ES,False,21,122
ENSG00000135316.17,chr6,85608331,85612920,PAS,True,124,142
ENSG00000135316.17,chr6,85607002,85612923,PAS,True,96,142
ENSG00000135316.17,chr6,85611321,85615347,PAS,True,79,137
ENSG00000135316.17,chr6,85618844,85618939,PAS,True,121,137
ENSG00000135316.17,chr6,85642796,85643330,TSS,True,43,163
ENSG00000204209.12,chr6,33322861,33323013,TSS,True,63,142
ENSG00000204209.12,chr6,33320379,33321425,TSS,False,113,139
ENSG00000071242.11,chr6,166626920,166627281,TSS,False,163,255
ENSG00000151914.19,chr6,56611507,56611596,PAS,True,75,106
ENSG00000151914.19,chr6,56622757,56624628,PAS,True,89,106
ENSG00000151914.19,chr6,56637951,56639363,PAS,True,80,104
ENSG00000151914.19,chr6,56639448,56639611,PAS,True,89,104
ENSG00000151914.19,chr6,56843054,56843707,TSS,True,97,120
ENSG00000151914.19,chr6,56954406,56955027,TSS,False,63,122
ENSG00000130340.15,chr6,157822643,157823446,TSS,False,22,123
ENSG00000231500.6,chr6,33272070,33272122,TSS,True,116,866
ENSG00000112715.21,chr6,43778918,43781955,ES,False,91,111
ENSG00000112715.21,chr6,43778918,43784540,ES,False,191,302
ENSG00000112715.21,chr6,43770202,43771312,TSS,True,35,339
ENSG00000196230.12,chr6,30720274,30720563,TSS,False,413,2098
ENSG00000065308.4,chr6,52576795,52577582,TSS,False,287,355
ENSG00000120256.10,chr6,149818795,149820703,PAS,False,81,145
ENSG00000120256.10,chr6,149825371,149826359,PAS,True,79,125
ENSG00000120256.10,chr6,149863407,149864354,TSS,False,31,145
ENSG00000198663.16,chr6,36885818,36886028,TSS,True,34,101
ENSG00000111897.6,chr6,122471698,122471853,TSS,False,65,396
ENSG00000112096.17,chr6,159679298,159682473,IR,False,34,234
ENSG00000112096.17,chr6,159679115,159682638,PAS,True,35,236
ENSG00000112096.17,chr6,159678571,159679298,PAS,True,222,256
ENSG00000112096.17,chr6,159693144,159693337,TSS,True,37,256
ENSG00000124570.19,chr6,2971116,2971342,TSS,True,118,158
ENSG00000124570.19,chr6,2971532,2972165,TSS,True,80,158
ENSG00000124614.15,chr6,34418368,34418394,TSS,True,279,335
ENSG00000124614.15,chr6,34426031,34426132,TSS,True,110,335
ENSG00000012660.13,chr6,53348816,53349169,TSS,True,20,146
ENSG00000112210.11,chr6,57221725,57222314,TSS,False,33,122
ENSG00000161904.11,chr6,33788380,33789165,TSS,True,37,274
ENSG00000146282.17,chr6,87569590,87589921,5AS,True,100,205
ENSG00000146282.17,chr6,87513736,87514499,PAS,True,25,231
ENSG00000146282.17,chr6,87589700,87590010,TSS,True,125,231
ENSG00000146282.17,chr6,87589921,87590011,TSS,False,127,231
ENSG00000112514.15,chr6,33418086,33418358,TSS,False,147,168
ENSG00000112514.15,chr6,33417958,33418113,TSS,True,126,168
ENSG00000112514.15,chr6,33417480,33418153,TSS,True,98,168
ENSG00000112514.15,chr6,33417868,33418103,TSS,False,145,168
ENSG00000196591.11,chr6,113938811,113941088,PAS,True,34,186
ENSG00000196591.11,chr6,113943350,113943506,PAS,True,154,185
ENSG00000180573.9,chr6,26124633,26127697,5AS,True,13,107
ENSG00000180573.9,chr6,26124749,26138053,ES,True,64,158
ENSG00000180573.9,chr6,26124170,26124749,TSS,True,32,190
ENSG00000180573.9,chr6,26124171,26124633,TSS,False,167,190
ENSG00000198563.13,chr6,31541949,31542461,TSS,True,36,117
ENSG00000112655.15,chr6,43076260,43076567,TSS,True,211,381
ENSG00000112655.15,chr6,43132412,43132687,TSS,True,284,380
ENSG00000213722.8,chr6,31728864,31730245,TSS,True,94,123
ENSG00000213722.8,chr6,31730050,31730268,TSS,True,38,123
ENSG00000112769.18,chr6,112108124,112109582,PAS,True,71,243
ENSG00000112769.18,chr6,112187449,112187524,TSS,True,167,239
ENSG00000112769.18,chr6,112254458,112254719,TSS,True,225,258
ENSG00000112769.18,chr6,112253955,112254723,TSS,True,226,258
ENSG00000213719.8,chr6,31736261,31736566,TSS,True,38,310
ENSG00000092820.17,chr6,158819316,158819418,TSS,True,36,115
ENSG00000092820.17,chr6,158818081,158818419,TSS,True,87,115
ENSG00000204590.12,chr6,30556130,30557243,TSS,False,50,118
ENSG00000204590.12,chr6,30555554,30556109,TSS,True,90,118
ENSG00000135317.12,chr6,85536924,85541984,ES,False,14,101
ENSG00000135317.12,chr6,85572371,85574257,3AS,False,12,117
ENSG00000135317.12,chr6,85505228,85506005,PAS,True,17,124
ENSG00000135317.12,chr6,85539979,85542043,PAS,True,106,120
ENSG00000135317.12,chr6,85593578,85594177,TSS,True,13,126
ENSG00000186340.15,chr6,169253723,169253903,TSS,True,139,241
ENSG00000008018.8,chr6,170553129,170553320,TSS,False,39,184
ENSG00000008018.8,chr6,170543600,170543695,TSS,True,154,184
ENSG00000120254.15,chr6,150885734,150887844,3AS,False,45,113
ENSG00000120254.15,chr6,150865293,150866049,TSS,True,43,132
