gene,chr,start,end,splice_type,novel,mesenteric_fat_pad_ENCFF971JDY_in_cov,mesenteric_fat_pad_ENCFF971JDY_total_cov
ENSG00000077549.17,chr1,19485435,19485551,TSS,True,56,467
ENSG00000117280.12,chr1,205775086,205775272,IR,False,12,111
ENSG00000117280.12,chr1,205775086,205775373,IR,False,50,152
ENSG00000117280.12,chr1,205775086,205775401,IR,True,17,134
ENSG00000117280.12,chr1,205775091,205775373,IR,True,15,114
ENSG00000117280.12,chr1,205774832,205775478,TSS,True,152,250
ENSG00000117280.12,chr1,205775272,205775474,TSS,True,219,250
ENSG00000117280.12,chr1,205775373,205775482,TSS,True,178,250
ENSG00000117280.12,chr1,205775401,205775479,TSS,True,210,250
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,98,583
ENSG00000084623.11,chr1,32222440,32222630,TSS,True,513,583
ENSG00000116353.15,chr1,29216685,29230730,ES,False,104,147
ENSG00000116353.15,chr1,29216685,29230730,3AS,False,104,138
ENSG00000116353.15,chr1,29192767,29194179,PAS,True,29,198
ENSG00000047410.13,chr1,186354920,186355558,PAS,True,33,108
ENSG00000047410.13,chr1,186374877,186375751,TSS,True,35,117
ENSG00000047410.13,chr1,186375558,186375770,TSS,False,96,117
ENSG00000177674.15,chr1,11745837,11747439,ES,False,112,129
ENSG00000177674.15,chr1,11748589,11750076,5AS,False,16,136
ENSG00000224870.6,chr1,1399522,1399685,TSS,True,78,108
ENSG00000224870.6,chr1,1399521,1399689,TSS,True,84,108
ENSG00000224870.6,chr1,1399519,1400303,TSS,True,87,108
ENSG00000224870.6,chr1,1400604,1402040,PAS,False,24,108
ENSG00000157191.19,chr1,16440696,16440853,TSS,True,34,280
ENSG00000160752.14,chr1,155308965,155310063,3AS,False,64,136
ENSG00000160752.14,chr1,155308665,155308965,TSS,True,27,165
ENSG00000066136.20,chr1,40769415,40770708,3AS,False,91,104
ENSG00000066136.20,chr1,40770708,40771603,PAS,True,27,119
ENSG00000066136.20,chr1,40770396,40771603,PAS,True,105,118
ENSG00000158859.9,chr1,161195635,161196170,IR,True,134,228
ENSG00000158859.9,chr1,161196303,161196556,IR,False,129,223
ENSG00000158859.9,chr1,161189730,161191564,PAS,False,167,407
ENSG00000158859.9,chr1,161194405,161196880,PAS,True,177,224
ENSG00000158859.9,chr1,161194405,161196303,PAS,True,203,228
ENSG00000158859.9,chr1,161194404,161195635,PAS,True,174,231
ENSG00000158859.9,chr1,161197994,161199592,TSS,True,270,471
ENSG00000158859.9,chr1,161193934,161194301,TSS,True,185,307
ENSG00000134255.13,chr1,111140196,111140307,TSS,False,23,104
ENSG00000134255.13,chr1,111138567,111139761,TSS,False,92,104
ENSG00000134255.13,chr1,111184190,111185179,PAS,True,11,104
ENSG00000158062.20,chr1,26284482,26285463,IR,False,49,118
ENSG00000158062.20,chr1,26286037,26296918,ES,False,21,112
ENSG00000158062.20,chr1,26298062,26306591,ES,False,22,106
ENSG00000158062.20,chr1,26306591,26306786,TSS,True,15,126
ENSG00000143384.12,chr1,150578842,150579674,TSS,True,64,154
ENSG00000133048.12,chr1,203179877,203181161,3AS,True,112,145
ENSG00000133048.12,chr1,203179877,203181161,IR,True,112,138
ENSG00000067334.13,chr1,93868534,93869944,PAS,True,259,296
ENSG00000067334.13,chr1,93876382,93877862,PAS,True,64,285
ENSG00000178028.13,chr1,44213424,44213527,TSS,True,53,126
ENSG00000178028.13,chr1,44213464,44213858,TSS,True,88,126
ENSG00000162734.12,chr1,160205356,160205522,TSS,True,119,265
ENSG00000126709.14,chr1,27668535,27669244,5AS,False,114,136
ENSG00000066322.14,chr1,43367914,43368075,TSS,True,100,507
ENSG00000117298.15,chr1,21217246,21220131,PAS,True,27,150
ENSG00000117298.15,chr1,21345375,21345560,TSS,True,212,248
ENSG00000117298.15,chr1,21290363,21290473,TSS,True,222,247
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,247,1978
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,140,172
ENSG00000136630.12,chr1,220879398,220880449,TSS,True,21,158
ENSG00000008130.15,chr1,1778288,1778524,TSS,True,87,102
ENSG00000008130.15,chr1,1754050,1754207,TSS,True,86,101
ENSG00000188643.10,chr1,153612951,153613170,TSS,True,135,273
ENSG00000188643.10,chr1,153608898,153609036,TSS,True,155,273
ENSG00000172380.5,chr1,67833343,67833790,TSS,True,46,371
ENSG00000143612.20,chr1,154214574,154220341,ES,False,212,687
ENSG00000117143.13,chr1,162590511,162592734,3AS,False,134,714
ENSG00000117143.13,chr1,162590511,162597791,ES,False,609,1314
ENSG00000159423.16,chr1,18902461,18902787,TSS,True,66,131
ENSG00000066056.13,chr1,43300958,43301129,TSS,True,56,117
ENSG00000066056.13,chr1,43322650,43323109,PAS,False,42,117
ENSG00000066056.13,chr1,43314382,43315297,PAS,True,78,110
ENSG00000142686.7,chr1,35718706,35719234,TSS,True,12,104
ENSG00000050628.20,chr1,70852859,71012304,ES,False,119,330
ENSG00000050628.20,chr1,70953789,71012304,ES,False,176,248
ENSG00000050628.20,chr1,70852343,70852859,PAS,True,700,1030
ENSG00000050628.20,chr1,70970784,70971733,PAS,False,476,1030
ENSG00000157916.19,chr1,2391958,2395783,ES,False,155,193
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,31,224
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,70,263
ENSG00000171793.14,chr1,41011657,41013641,PAS,True,21,102
ENSG00000097033.14,chr1,86704565,86704971,TSS,True,103,882
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,99,489
ENSG00000121310.16,chr1,52894955,52896597,PAS,True,30,121
ENSG00000121310.16,chr1,52906782,52907954,PAS,True,105,117
ENSG00000121310.16,chr1,52921552,52921860,TSS,False,31,122
ENSG00000116539.12,chr1,155562778,155562855,TSS,False,36,111
ENSG00000173726.10,chr1,235128594,235128945,TSS,False,15,149
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,316,458
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,197,458
ENSG00000116688.16,chr1,12006534,12006693,TSS,True,123,138
ENSG00000279457.4,chr1,187287,187379,5AS,True,21,165
ENSG00000279457.4,chr1,199836,200549,TSS,True,52,168
ENSG00000279457.4,chr1,195262,195419,TSS,False,132,168
ENSG00000055070.16,chr1,16367308,16393230,3AS,False,36,112
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,43,171
ENSG00000055070.16,chr1,16393224,16393482,TSS,True,149,171
ENSG00000157978.11,chr1,25543572,25543786,TSS,False,83,168
ENSG00000142748.12,chr1,27373263,27373964,ES,False,17,107
ENSG00000142748.12,chr1,27369109,27369477,PAS,False,13,121
ENSG00000142748.12,chr1,27374727,27374830,TSS,True,17,121
ENSG00000116754.13,chr1,70228555,70232267,ES,False,97,138
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,157,208
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,111,208
ENSG00000116754.13,chr1,70244683,70244816,PAS,True,105,193
ENSG00000116754.13,chr1,70250364,70253045,PAS,False,176,204
ENSG00000116754.13,chr1,70249951,70250048,PAS,True,165,197
ENSG00000058799.14,chr1,53852270,53860055,ES,False,38,159
ENSG00000058799.14,chr1,53888986,53889712,ES,False,85,155
ENSG00000159479.16,chr1,43383906,43385106,PAS,True,34,327
ENSG00000159479.16,chr1,43389758,43389812,TSS,True,37,330
ENSG00000094963.13,chr1,171208793,171210088,PAS,True,24,112
ENSG00000094963.13,chr1,171207717,171207764,PAS,True,99,112
ENSG00000117308.14,chr1,23798730,23799365,ES,False,28,127
ENSG00000117308.14,chr1,23800711,23800816,TSS,False,30,144
ENSG00000077254.14,chr1,77705991,77711855,PAS,True,52,107
ENSG00000077254.14,chr1,77722216,77723443,PAS,True,83,102
ENSG00000077254.14,chr1,77759642,77759902,TSS,True,19,107
ENSG00000213625.8,chr1,65420523,65420740,TSS,True,45,324
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,60,261
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,127,187
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,67,202
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,142,202
ENSG00000070831.15,chr1,22052742,22078428,ES,False,92,104
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,37,141
ENSG00000070831.15,chr1,22078426,22078583,TSS,True,123,141
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,19,103
ENSG00000137955.15,chr1,75786248,75787604,TSS,True,90,103
ENSG00000143537.13,chr1,155060343,155062244,ES,False,173,364
ENSG00000143537.13,chr1,155060832,155062244,ES,False,162,189
ENSG00000143537.13,chr1,155051251,155051465,TSS,True,83,389
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,2327,3896
ENSG00000135821.18,chr1,182385356,182385553,TSS,True,3396,3895
ENSG00000162511.7,chr1,30757658,30757860,TSS,True,86,337
ENSG00000117318.8,chr1,23558415,23558934,IR,True,342,479
ENSG00000117318.8,chr1,23559019,23559126,IR,True,377,475
ENSG00000117318.8,chr1,23557922,23558415,PAS,True,138,480
ENSG00000117318.8,chr1,23559126,23559503,TSS,True,100,480
ENSG00000143416.20,chr1,151369189,151369441,IR,False,544,610
ENSG00000116691.10,chr1,12029281,12029764,IR,False,278,354
ENSG00000162377.5,chr1,52698220,52698347,TSS,False,11,109
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,127,989
ENSG00000155366.16,chr1,112703806,112707077,ES,False,145,342
ENSG00000137962.12,chr1,94201523,94201857,PAS,True,142,173
ENSG00000137962.12,chr1,94202947,94202998,PAS,True,104,173
ENSG00000137962.12,chr1,94203099,94203210,PAS,True,130,173
ENSG00000137962.12,chr1,94237414,94237639,TSS,True,55,174
ENSG00000137962.12,chr1,94247564,94247780,TSS,True,122,174
ENSG00000143333.6,chr1,182600513,182601965,IR,True,90,102
ENSG00000143333.6,chr1,182598622,182600513,PAS,False,12,102
ENSG00000143333.6,chr1,182604215,182604393,TSS,False,19,110
ENSG00000183726.10,chr1,25338288,25338456,TSS,True,16,141
ENSG00000156171.14,chr1,111137586,111139587,5AS,False,23,121
ENSG00000156171.14,chr1,111137586,111140037,ES,False,81,199
ENSG00000156171.14,chr1,111139666,111140037,3AS,False,55,119
ENSG00000117448.13,chr1,45551155,45561788,ES,False,144,214
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,34,229
ENSG00000117448.13,chr1,45569890,45570051,PAS,True,27,229
ENSG00000197965.11,chr1,167773368,167787819,ES,False,17,138
ENSG00000197965.11,chr1,167721942,167722242,TSS,True,22,165
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,42,359
ENSG00000186141.8,chr1,145826492,145826605,IR,False,14,111
ENSG00000116213.15,chr1,3631117,3631465,IR,False,98,111
ENSG00000116213.15,chr1,3630767,3631117,PAS,False,16,115
ENSG00000116213.15,chr1,3630766,3631657,PAS,True,103,115
ENSG00000116213.15,chr1,3649930,3650119,TSS,True,17,118
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,26,235
ENSG00000142676.14,chr1,23694791,23695797,IR,False,238,267
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,75,310
ENSG00000142676.14,chr1,23691919,23692759,TSS,True,272,310
ENSG00000122218.15,chr1,160288580,160290216,PAS,True,35,100
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,42,101
ENSG00000186205.12,chr1,220786851,220787219,TSS,False,128,820
ENSG00000122176.11,chr1,203347291,203348059,TSS,True,79,245
ENSG00000122176.11,chr1,203351032,203351526,TSS,True,187,245
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,124,190
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,72,196
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,130,196
ENSG00000116977.18,chr1,236542787,236543559,ES,False,66,109
ENSG00000116977.18,chr1,236523599,236524061,TSS,True,14,124
ENSG00000159658.10,chr1,46686870,46689586,ES,False,76,150
ENSG00000159658.10,chr1,46675158,46678636,PAS,True,56,177
ENSG00000159658.10,chr1,46685419,46686870,PAS,True,135,170
ENSG00000159658.10,chr1,46717902,46719149,TSS,False,20,183
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,27,139
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,33,143
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,116,143
ENSG00000084072.16,chr1,39753286,39756765,PAS,True,25,142
ENSG00000084072.16,chr1,39763688,39766108,PAS,False,121,143
ENSG00000116701.14,chr1,183566919,183567209,TSS,True,77,102
ENSG00000116701.14,chr1,183590155,183590625,TSS,True,47,102
ENSG00000221978.11,chr1,1385709,1387582,PAS,True,41,295
ENSG00000221978.11,chr1,1390777,1392803,PAS,True,96,110
ENSG00000221978.11,chr1,1399018,1399786,TSS,True,213,299
ENSG00000221978.11,chr1,1390765,1392804,TSS,True,109,283
ENSG00000158195.10,chr1,27489985,27490169,TSS,True,230,266
ENSG00000196352.15,chr1,207359545,207360966,PAS,True,41,192
ENSG00000196352.15,chr1,207340390,207340776,PAS,True,163,192
ENSG00000142871.16,chr1,85580756,85581047,TSS,False,83,581
ENSG00000117500.12,chr1,93149742,93154888,PAS,True,49,131
ENSG00000117500.12,chr1,93155532,93156483,PAS,True,83,131
ENSG00000157873.17,chr1,2555742,2556733,TSS,True,23,126
ENSG00000197747.8,chr1,151982913,151983324,PAS,True,15,144
ENSG00000197747.8,chr1,151983494,151986251,PAS,True,125,139
ENSG00000162551.13,chr1,21509517,21560625,ES,False,39,332
ENSG00000162551.13,chr1,21509083,21509517,TSS,True,71,409
ENSG00000159388.5,chr1,203305497,203305748,TSS,True,60,269
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,31,189
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,39,198
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,167,198
ENSG00000169242.11,chr1,155131634,155133729,ES,False,26,164
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,88,304
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,236,304
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,67,300
ENSG00000142937.11,chr1,44777999,44778740,PAS,True,238,298
ENSG00000117523.16,chr1,171512200,171513000,3AS,False,31,108
ENSG00000117523.16,chr1,171514630,171515733,5AS,False,23,118
ENSG00000117523.16,chr1,171485473,171485735,TSS,True,24,142
ENSG00000117523.16,chr1,171532342,171532830,PAS,True,37,126
ENSG00000117523.16,chr1,171524820,171524870,PAS,True,96,126
ENSG00000163866.8,chr1,34855982,34859676,5AS,False,114,143
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,35,149
ENSG00000163866.8,chr1,34859454,34859726,TSS,True,129,149
ENSG00000011007.12,chr1,23743440,23743578,TSS,True,18,144
ENSG00000011007.12,chr1,23750844,23751859,PAS,False,17,129
ENSG00000011007.12,chr1,23759511,23762060,PAS,True,113,133
ENSG00000162772.16,chr1,212608758,212608930,TSS,True,21,162
ENSG00000173641.17,chr1,16017764,16018046,TSS,True,162,464
ENSG00000173641.17,chr1,16017073,16017195,TSS,True,409,464
ENSG00000171824.13,chr1,11080549,11080763,IR,True,200,226
ENSG00000171824.13,chr1,11066612,11066748,PAS,True,25,235
ENSG00000171824.13,chr1,11099720,11099919,TSS,True,27,235
ENSG00000188739.14,chr1,235155112,235160892,ES,False,17,129
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,62,236
ENSG00000136628.17,chr1,220046342,220046692,TSS,True,32,244
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,51,186
ENSG00000134697.12,chr1,37566781,37567007,PAS,True,34,122
ENSG00000134697.12,chr1,37568301,37568357,PAS,True,95,122
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,76,297
ENSG00000142949.16,chr1,43618290,43619573,TSS,True,138,184
ENSG00000142949.16,chr1,43619677,43619858,TSS,True,156,184
ENSG00000142949.16,chr1,43621934,43623670,PAS,True,19,163
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,110,130
ENSG00000116133.12,chr1,54875092,54875212,TSS,True,114,130
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,73,106
ENSG00000116786.12,chr1,15730100,15730722,TSS,True,84,105
ENSG00000116786.12,chr1,15733796,15734771,PAS,True,11,106
ENSG00000160058.18,chr1,32383997,32386778,3AS,False,123,139
ENSG00000160058.18,chr1,32365102,32366654,PAS,True,33,158
ENSG00000160058.18,chr1,32365111,32368550,PAS,True,136,155
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,60,181
ENSG00000122406.13,chr1,92841765,92841924,PAS,True,150,679
ENSG00000122406.13,chr1,92840550,92841919,PAS,True,550,676
ENSG00000125944.19,chr1,23338608,23344210,ES,False,167,229
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,113,241
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,158,241
ENSG00000125944.19,chr1,23344210,23344650,TSS,True,26,255
ENSG00000159189.11,chr1,22643714,22644010,5AS,False,482,545
ENSG00000159189.11,chr1,22643632,22643714,TSS,False,89,578
ENSG00000160789.19,chr1,156137232,156138487,3AS,False,21,171
ENSG00000160789.19,chr1,156138757,156139081,IR,True,22,109
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,1722,3406
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,1855,3483
ENSG00000131236.16,chr1,40040783,40059333,5AS,False,114,331
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,232,352
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,232,690
ENSG00000131236.16,chr1,40040783,40059336,IR,False,232,450
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,452,669
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,532,1207
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,851,1207
ENSG00000070785.16,chr1,44848291,44851003,PAS,True,19,185
ENSG00000135838.13,chr1,182789805,182792231,5AS,True,94,132
ENSG00000135838.13,chr1,182818859,182825780,ES,False,44,150
ENSG00000135838.13,chr1,182789753,182789904,TSS,True,122,166
ENSG00000135838.13,chr1,182789310,182789805,TSS,True,55,166
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,21,139
ENSG00000188783.5,chr1,203475817,203475938,TSS,False,95,198
ENSG00000188783.5,chr1,203483673,203484157,TSS,True,134,197
ENSG00000028137.18,chr1,12166979,12167169,TSS,False,86,431
ENSG00000028137.18,chr1,12206739,12209224,PAS,False,60,362
ENSG00000169403.11,chr1,28176591,28176890,TSS,True,41,124
ENSG00000169403.11,chr1,28193721,28193863,TSS,True,107,124
ENSG00000143774.16,chr1,228140363,228145510,ES,False,251,402
ENSG00000143774.16,chr1,228141288,228145510,5AS,False,118,162
ENSG00000143774.16,chr1,228147699,228148664,ES,False,48,465
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,77,481
ENSG00000162704.15,chr1,183635516,183635940,TSS,True,60,485
ENSG00000162645.12,chr1,89106134,89108291,PAS,True,52,204
ENSG00000162645.12,chr1,89109789,89109870,PAS,True,162,203
ENSG00000134186.11,chr1,108692867,108695701,ES,False,134,153
ENSG00000134186.11,chr1,108695770,108696042,5AS,True,116,152
ENSG00000134186.11,chr1,108696337,108698603,5AS,True,95,106
ENSG00000134186.11,chr1,108692296,108692867,TSS,True,32,185
ENSG00000134186.11,chr1,108699161,108702885,PAS,True,38,155
ENSG00000134186.11,chr1,108696276,108697491,PAS,True,119,154
ENSG00000162434.11,chr1,64833220,64834657,PAS,False,148,194
ENSG00000162434.11,chr1,64864786,64864972,PAS,True,108,149
ENSG00000162434.11,chr1,64866863,64867208,PAS,True,67,148
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,64,202
ENSG00000143740.14,chr1,227734200,227735499,TSS,True,23,139
ENSG00000143740.14,chr1,227747683,227748233,TSS,True,125,139
ENSG00000143740.14,chr1,227780526,227781267,PAS,True,21,154
ENSG00000198715.12,chr1,156294565,156295525,ES,False,19,189
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,124,672
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,594,672
ENSG00000170989.9,chr1,101236898,101237099,TSS,True,136,461
ENSG00000116747.12,chr1,193059776,193075819,ES,False,47,272
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,38,317
ENSG00000158850.14,chr1,161176074,161176433,3AS,False,93,116
ENSG00000158850.14,chr1,161177422,161177527,TSS,True,28,145
ENSG00000143393.16,chr1,151307801,151315572,ES,False,107,157
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,192,276
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,227,278
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,161,276
ENSG00000196923.13,chr5,177482862,177483730,PAS,True,31,205
ENSG00000196923.13,chr5,177486812,177488248,PAS,True,183,205
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,41,207
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,82,126
ENSG00000155508.13,chr5,154858768,154865191,ES,False,13,100
ENSG00000155508.13,chr5,154858202,154858525,TSS,False,143,169
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,91,169
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,121,169
ENSG00000278970.1,chr5,180830530,180830630,IR,True,50,128
ENSG00000278970.1,chr5,180829953,180830530,PAS,True,81,131
ENSG00000278970.1,chr5,180830630,180831608,TSS,True,81,131
ENSG00000112936.18,chr5,40909273,40909616,TSS,False,139,262
ENSG00000112936.18,chr5,40972436,40972594,TSS,True,159,213
ENSG00000112936.18,chr5,40981391,40984518,PAS,True,78,233
ENSG00000112936.18,chr5,40947601,40947845,PAS,True,89,126
ENSG00000113013.13,chr5,138553751,138556114,PAS,True,79,537
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,29,105
ENSG00000083312.17,chr5,72848498,72851243,3AS,False,98,112
ENSG00000083312.17,chr5,72816594,72816752,TSS,True,105,131
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,55,131
