gene,chr,start,end,splice_type,novel,type_B_pancreatic_cell_ENCFF973OML_in_cov,type_B_pancreatic_cell_ENCFF973OML_total_cov
ENSG00000117616.17,chr1,25242247,25242705,PAS,True,38,114
ENSG00000117616.17,chr1,25243549,25245301,PAS,True,90,112
ENSG00000117616.17,chr1,25247308,25247513,TSS,True,14,108
ENSG00000162761.14,chr1,165355483,165355821,TSS,True,22,105
ENSG00000154305.16,chr1,222618033,222618243,TSS,True,43,113
ENSG00000154305.16,chr1,222665308,222668006,PAS,True,90,110
ENSG00000117318.8,chr1,23558415,23558934,IR,True,168,203
ENSG00000117318.8,chr1,23559019,23559126,IR,True,174,202
ENSG00000117318.8,chr1,23557922,23558415,PAS,True,37,206
ENSG00000117318.8,chr1,23559126,23559503,TSS,True,31,206
ENSG00000143416.20,chr1,151369189,151369441,IR,False,99,127
ENSG00000135845.9,chr1,172443987,172444109,TSS,True,28,261
ENSG00000024526.16,chr1,68481612,68483949,ES,False,47,123
ENSG00000024526.16,chr1,68474153,68477972,PAS,True,19,135
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,74,497
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,98,497
ENSG00000116560.10,chr1,35192221,35193147,TSS,False,91,111
ENSG00000116560.10,chr1,35190693,35193141,TSS,True,82,111
ENSG00000116560.10,chr1,35191340,35193144,TSS,True,79,111
ENSG00000025800.13,chr1,32107980,32108134,TSS,True,27,112
ENSG00000142867.13,chr1,85265780,85267982,PAS,True,33,111
ENSG00000142867.13,chr1,85265775,85267949,PAS,True,98,111
ENSG00000142867.13,chr1,85276295,85276639,TSS,False,15,111
ENSG00000117569.18,chr1,96721283,96721872,TSS,True,17,110
ENSG00000117569.18,chr1,96813275,96815040,PAS,True,61,109
ENSG00000117569.18,chr1,96813272,96815664,PAS,True,61,109
ENSG00000066135.12,chr1,43650053,43650252,TSS,False,27,120
ENSG00000117632.22,chr1,25906388,25906451,TSS,True,68,541
ENSG00000156171.14,chr1,111137586,111139587,5AS,False,29,129
ENSG00000156171.14,chr1,111137586,111140037,ES,False,52,165
ENSG00000156171.14,chr1,111139666,111140037,3AS,False,64,115
ENSG00000156171.14,chr1,111140037,111140451,TSS,False,23,191
ENSG00000117399.13,chr1,43358934,43359006,TSS,False,59,317
ENSG00000117399.13,chr1,43358981,43359396,TSS,True,274,317
ENSG00000117448.13,chr1,45551155,45561788,ES,False,203,266
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,62,277
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,219,277
ENSG00000117139.17,chr1,202727398,202729173,PAS,True,148,204
ENSG00000117139.17,chr1,202732620,202735587,PAS,True,96,190
ENSG00000117139.17,chr1,202808101,202808523,TSS,True,85,216
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,34,208
ENSG00000186141.8,chr1,145826492,145826605,IR,False,28,165
ENSG00000186141.8,chr1,145842338,145845654,PAS,True,26,172
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,132,1065
ENSG00000265241.6,chr1,145926883,145927017,3AS,False,35,292
ENSG00000078369.17,chr1,1890819,1891427,TSS,True,102,122
ENSG00000078369.17,chr1,1789052,1789188,TSS,True,107,122
ENSG00000054267.21,chr1,235220317,235220545,PAS,True,36,102
ENSG00000054267.21,chr1,235221891,235229385,PAS,True,76,102
ENSG00000143436.10,chr1,151760899,151762104,ES,False,17,161
ENSG00000134690.10,chr1,37692578,37692675,IR,False,50,157
ENSG00000134690.10,chr1,37692460,37692578,TSS,False,120,170
ENSG00000134690.10,chr1,37692480,37692784,TSS,True,63,170
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,287,393
ENSG00000122218.15,chr1,160297342,160299207,TSS,False,224,382
ENSG00000122218.15,chr1,160297555,160298775,TSS,True,319,382
ENSG00000134684.10,chr1,32817187,32818150,TSS,True,30,242
ENSG00000162407.8,chr1,56578877,56579658,TSS,True,36,207
ENSG00000133226.16,chr1,24646789,24647078,IR,False,57,105
ENSG00000133226.16,chr1,24642289,24643347,TSS,True,41,158
ENSG00000133226.16,chr1,24672181,24673281,PAS,True,125,158
ENSG00000133226.16,chr1,24649970,24650049,PAS,True,55,122
ENSG00000133226.16,chr1,24652433,24652514,PAS,True,105,123
ENSG00000133226.16,chr1,24646666,24649000,PAS,True,104,122
ENSG00000132780.16,chr1,45606591,45613168,ES,False,239,428
ENSG00000132780.16,chr1,45583592,45584205,TSS,True,58,541
ENSG00000132780.16,chr1,45618060,45618895,PAS,True,119,540
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,107,196
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,97,204
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,115,204
ENSG00000116977.18,chr1,236523599,236524061,TSS,True,20,107
ENSG00000159346.12,chr1,202958184,202958367,TSS,True,22,158
ENSG00000197622.12,chr1,151055126,151055676,IR,False,93,108
ENSG00000197622.12,chr1,151055993,151059478,ES,False,88,113
ENSG00000117360.12,chr1,150352832,150353232,PAS,False,33,206
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,28,172
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,34,176
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,148,176
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,57,393
ENSG00000127463.14,chr1,19238854,19239230,3AS,False,31,219
ENSG00000127463.14,chr1,19251414,19251743,TSS,True,29,239
ENSG00000135775.13,chr1,230642459,230642678,TSS,True,27,246
ENSG00000135775.13,chr1,230693291,230693986,PAS,True,29,246
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,32,118
ENSG00000097046.12,chr1,91500807,91500948,TSS,False,15,108
ENSG00000122482.20,chr1,90982370,91021989,ES,True,71,101
ENSG00000122482.20,chr1,90915293,90916990,PAS,True,113,137
ENSG00000122482.20,chr1,90939167,90941309,PAS,False,27,122
ENSG00000122482.20,chr1,91021989,91022347,TSS,True,31,137
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,19,143
ENSG00000117859.18,chr1,51652041,51714002,ES,False,36,193
ENSG00000117859.18,chr1,51730001,51745535,5AS,False,60,218
ENSG00000117859.18,chr1,51750195,51760689,ES,False,143,407
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,241,436
ENSG00000117859.18,chr1,51729793,51730124,TSS,True,276,436
ENSG00000117859.18,chr1,51729814,51730001,TSS,True,376,436
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,233,655
ENSG00000142937.11,chr1,44777999,44778740,PAS,True,437,652
ENSG00000117523.16,chr1,171512200,171513000,3AS,False,24,114
ENSG00000117523.16,chr1,171514630,171515733,5AS,False,13,112
ENSG00000117523.16,chr1,171485473,171485735,TSS,True,17,131
ENSG00000117523.16,chr1,171532342,171532830,PAS,True,56,120
ENSG00000117523.16,chr1,171524820,171524870,PAS,True,73,119
ENSG00000142945.12,chr1,44750564,44753732,ES,False,43,378
ENSG00000011007.12,chr1,23743440,23743578,TSS,True,14,111
ENSG00000011007.12,chr1,23759511,23762060,PAS,True,34,104
ENSG00000117394.21,chr1,42958633,42958934,TSS,True,127,298
ENSG00000162496.8,chr1,12617153,12618252,TSS,False,18,137
ENSG00000134262.12,chr1,113904941,113905223,TSS,False,57,105
ENSG00000134262.12,chr1,113904604,113905201,TSS,True,57,105
ENSG00000162616.8,chr1,77979173,77979293,TSS,False,76,110
ENSG00000162616.8,chr1,78004872,78005321,TSS,True,47,110
ENSG00000116984.12,chr1,236795244,236795737,TSS,True,20,111
ENSG00000116984.12,chr1,236862235,236862302,PAS,True,30,100
ENSG00000116984.12,chr1,236861124,236861281,PAS,True,80,100
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,182,249
ENSG00000171824.13,chr1,11066612,11066748,PAS,True,48,196
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,197,674
ENSG00000136628.17,chr1,220007203,220007338,PAS,True,597,671
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,45,184
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,30,185
ENSG00000134697.12,chr1,37566781,37567007,PAS,True,148,383
ENSG00000134697.12,chr1,37568301,37568357,PAS,True,263,383
ENSG00000125703.14,chr1,62784105,62784225,TSS,False,59,105
ENSG00000125703.14,chr1,62784103,62784273,TSS,True,53,105
ENSG00000142949.16,chr1,43606261,43606458,TSS,True,111,150
ENSG00000142949.16,chr1,43618290,43619573,TSS,True,134,150
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,60,123
ENSG00000143702.15,chr1,243172846,243186258,ES,False,52,143
ENSG00000143702.15,chr1,243186072,243186258,IR,False,101,149
ENSG00000143702.15,chr1,243225321,243255046,5AS,False,27,205
ENSG00000143702.15,chr1,243164296,243166116,PAS,True,66,219
ENSG00000143702.15,chr1,243255039,243255834,TSS,True,48,227
ENSG00000143702.15,chr1,243255046,243255754,TSS,True,200,227
ENSG00000162613.16,chr1,77967098,77967626,3AS,False,265,367
ENSG00000162613.16,chr1,77944050,77948774,PAS,False,56,388
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,30,111
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,161,1271
ENSG00000122406.13,chr1,92841765,92841924,PAS,True,305,1271
ENSG00000122406.13,chr1,92840550,92841919,PAS,True,1024,1269
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,582,662
ENSG00000125944.19,chr1,23338608,23344210,ES,False,347,673
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,185,326
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,232,685
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,506,685
ENSG00000137996.12,chr1,100266624,100268151,3AS,False,196,219
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,52,150
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,102,151
ENSG00000131236.16,chr1,40059458,40060069,3AS,False,17,125
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,49,136
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,104,136
ENSG00000198700.9,chr1,201829114,201829372,TSS,True,43,178
ENSG00000070785.16,chr1,44848291,44851003,PAS,True,20,123
ENSG00000070785.16,chr1,44873829,44874826,PAS,True,106,123
ENSG00000174827.13,chr1,145688023,145707316,ES,True,106,129
ENSG00000174827.13,chr1,145670848,145671489,PAS,True,18,133
ENSG00000132485.13,chr1,71065137,71066775,ES,False,54,111
ENSG00000132485.13,chr1,71069362,71070826,IR,True,150,207
ENSG00000132485.13,chr1,71063290,71065137,PAS,True,73,216
ENSG00000132485.13,chr1,71063290,71070996,PAS,True,161,210
ENSG00000137944.17,chr1,88969467,88992584,ES,False,119,201
ENSG00000155363.18,chr1,112674729,112674847,3AS,False,82,101
ENSG00000155363.18,chr1,112674421,112674729,TSS,True,72,179
ENSG00000155363.18,chr1,112674715,112675049,TSS,True,138,179
ENSG00000134186.11,chr1,108692296,108692867,TSS,True,36,109
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,36,214
ENSG00000143740.14,chr1,227728530,227728786,TSS,True,151,169
ENSG00000143740.14,chr1,227734200,227735499,TSS,True,49,155
ENSG00000143740.14,chr1,227747683,227748233,TSS,True,116,155
ENSG00000143740.14,chr1,227780526,227781267,PAS,True,18,169
ENSG00000058673.16,chr1,203795557,203795794,TSS,True,40,112
ENSG00000058673.16,chr1,203795541,203795775,TSS,True,96,112
ENSG00000058673.16,chr1,203852140,203855548,PAS,True,78,112
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,144,444
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,346,444
ENSG00000143748.17,chr1,224300663,224303722,ES,False,104,118
ENSG00000143748.17,chr1,224308263,224317693,ES,False,12,113
ENSG00000143748.17,chr1,224311857,224317693,ES,False,90,102
ENSG00000143748.17,chr1,224317930,224330070,ES,False,19,113
ENSG00000143748.17,chr1,224330070,224330425,TSS,True,15,130
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,77,543
ENSG00000117724.12,chr1,214603170,214603321,TSS,False,59,189
ENSG00000117724.12,chr1,214639920,214641747,PAS,True,60,137
ENSG00000117724.12,chr1,214629045,214629158,PAS,True,102,133
ENSG00000117724.12,chr1,214622078,214622202,PAS,True,119,133
ENSG00000117724.12,chr1,214644556,214647122,PAS,True,145,169
ENSG00000143374.16,chr1,150492489,150497529,ES,False,31,146
ENSG00000132849.20,chr1,61742392,61742555,TSS,True,24,156
ENSG00000132849.20,chr1,61914586,61914664,PAS,True,86,149
ENSG00000132849.20,chr1,61801622,61801760,PAS,True,121,142
ENSG00000132849.20,chr1,61927729,61928938,PAS,True,133,151
ENSG00000116679.15,chr1,185305643,185307013,ES,False,283,326
ENSG00000174371.16,chr1,241849027,241850408,ES,False,72,111
ENSG00000174371.16,chr1,241867055,241872034,3AS,True,33,119
ENSG00000174371.16,chr1,241848139,241848353,TSS,True,14,123
ENSG00000174371.16,chr1,241889464,241891574,PAS,True,19,122
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,191,275
ENSG00000155508.13,chr5,154865385,154871729,ES,False,35,293
ENSG00000155508.13,chr5,154858202,154858525,TSS,False,276,310
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,137,310
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,242,310
ENSG00000113013.13,chr5,138553751,138556114,PAS,True,289,2137
ENSG00000083312.17,chr5,72816594,72816752,TSS,True,283,650
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,423,647
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,479,1109
ENSG00000113140.10,chr5,151671572,151671739,TSS,True,850,1108
ENSG00000013561.17,chr5,141973742,141978302,ES,False,38,177
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,42,190
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,170,190
ENSG00000113407.13,chr5,33467559,33469530,PAS,True,72,663
ENSG00000112855.15,chr5,140695845,140696102,IR,False,221,258
ENSG00000112855.15,chr5,140695845,140696520,ES,False,26,248
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,36,296
ENSG00000152700.13,chr5,134624037,134632727,ES,False,118,140
ENSG00000038427.15,chr5,83471142,83472023,TSS,True,86,306
ENSG00000038427.15,chr5,83537006,83539563,PAS,True,89,236
ENSG00000038427.15,chr5,83580306,83582302,PAS,False,271,304
ENSG00000038427.15,chr5,83519348,83522253,PAS,True,160,230
ENSG00000112992.16,chr5,43602546,43602890,TSS,True,91,106
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,53,106
ENSG00000112992.16,chr5,43644637,43644802,TSS,False,91,102
ENSG00000112992.16,chr5,43704254,43706464,PAS,True,20,106
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,155,349
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,207,349
ENSG00000138829.11,chr5,128257761,128259829,PAS,True,38,137
ENSG00000138829.11,chr5,128263424,128263571,TSS,True,99,117
ENSG00000138829.11,chr5,128537349,128538659,TSS,True,129,151
ENSG00000138829.11,chr5,128278634,128278738,TSS,True,60,117
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,329,1701
ENSG00000153071.14,chr5,39383271,39388798,ES,False,25,133
ENSG00000153071.14,chr5,39371673,39373425,PAS,True,22,183
ENSG00000153071.14,chr5,39376649,39377197,TSS,True,146,176
ENSG00000153071.14,chr5,39424803,39425201,TSS,True,48,190
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,59,226
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,175,226
ENSG00000120314.18,chr5,140669332,140674124,PAS,True,42,139
ENSG00000120314.18,chr5,140671268,140674113,PAS,True,101,141
ENSG00000113580.14,chr5,143310213,143314001,5AS,False,190,219
ENSG00000113580.14,chr5,143277933,143282041,PAS,True,168,262
ENSG00000113580.14,chr5,143309090,143310213,PAS,True,132,259
ENSG00000113580.14,chr5,143398348,143400852,PAS,True,109,122
ENSG00000113580.14,chr5,143404375,143404543,TSS,False,173,269
ENSG00000113580.14,chr5,143399655,143404467,TSS,True,158,269
ENSG00000153113.23,chr5,96727530,96729611,ES,False,51,255
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,57,239
ENSG00000153113.23,chr5,96662941,96663166,TSS,True,177,307
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,207,306
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,89,300
ENSG00000153113.23,chr5,96742654,96742757,PAS,True,250,278
ENSG00000171617.13,chr5,74636498,74640306,ES,False,102,141
ENSG00000171617.13,chr5,74640306,74640733,TSS,True,30,172
ENSG00000242110.7,chr5,33998827,34005755,ES,False,29,194
ENSG00000113194.12,chr5,176448309,176448470,TSS,True,40,107
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,90,149
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,35,166
ENSG00000039123.15,chr5,55307744,55308147,TSS,True,20,132
ENSG00000039123.15,chr5,55424719,55426035,PAS,False,25,139
ENSG00000113575.9,chr5,134225759,134226276,TSS,True,23,134
ENSG00000153914.15,chr5,66153596,66159218,ES,False,105,124
ENSG00000153914.15,chr5,66143985,66144537,TSS,True,23,166
ENSG00000153914.15,chr5,66170584,66170868,PAS,True,34,154
ENSG00000153914.15,chr5,66153462,66155661,PAS,True,129,147
ENSG00000113328.18,chr5,163437664,163437764,IR,False,447,1366
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,488,1399
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,952,1399
ENSG00000197043.13,chr5,151109846,151117126,ES,False,156,739
ENSG00000120725.12,chr5,139198268,139198416,TSS,True,22,198
ENSG00000031003.10,chr5,137954376,137959615,ES,False,61,106
ENSG00000031003.10,chr5,138018514,138021030,ES,False,25,101
ENSG00000031003.10,chr5,137942686,137943038,PAS,True,20,112
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,338,1387
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,178,1566
ENSG00000164294.13,chr5,55160243,55160329,IR,False,36,290
ENSG00000164294.13,chr5,55160152,55160243,TSS,True,271,316
ENSG00000164294.13,chr5,55160169,55160396,TSS,True,75,316
ENSG00000079215.13,chr5,36629587,36671028,ES,True,85,104
ENSG00000079215.13,chr5,36686064,36688334,PAS,True,96,196
ENSG00000079215.13,chr5,36608328,36615383,PAS,True,162,188
ENSG00000079215.13,chr5,36612745,36615383,PAS,True,156,191
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,54,115
ENSG00000113282.13,chr5,157858929,157859190,TSS,True,25,129
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,65,638
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,272,521
ENSG00000113712.17,chr5,149492981,149496860,PAS,True,114,641
ENSG00000113712.17,chr5,149511792,149511872,PAS,True,570,636
ENSG00000040275.16,chr5,169604059,169604778,PAS,False,19,140
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,42,127
ENSG00000113141.17,chr5,140662301,140662481,PAS,False,57,318
ENSG00000113141.17,chr5,140658938,140659117,PAS,True,280,317
ENSG00000145730.20,chr5,102961229,102990271,ES,False,105,221
ENSG00000145730.20,chr5,103019843,103028184,ES,False,53,140
ENSG00000145730.20,chr5,103019843,103028184,3AS,False,53,134
ENSG00000145730.20,chr5,103025334,103028184,3AS,False,86,120
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,158,249
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,154,248
ENSG00000145730.20,chr5,102807644,102808231,TSS,True,222,249
ENSG00000055147.18,chr5,154038856,154038934,TSS,False,21,142
ENSG00000174695.9,chr5,83077320,83077466,TSS,True,31,110
ENSG00000249915.7,chr5,306754,311292,5AS,False,44,247
ENSG00000164609.9,chr5,160404468,160404556,PAS,True,59,217
ENSG00000164609.9,chr5,160404808,160404880,PAS,True,172,217
ENSG00000132912.12,chr5,150758858,150759116,TSS,True,92,107
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,208,1955
ENSG00000072682.18,chr5,132195480,132198878,ME,False,199,227
ENSG00000072682.18,chr5,132218644,132227789,ES,False,149,218
ENSG00000112977.15,chr5,10761013,10761272,TSS,True,52,339
ENSG00000113240.12,chr5,178616948,178618555,ES,False,68,116
ENSG00000113240.12,chr5,178618778,178623255,ES,False,94,115
ENSG00000035499.12,chr5,60597914,60603390,ES,False,14,124
ENSG00000273841.4,chr5,69369462,69369623,TSS,False,17,120
ENSG00000145725.19,chr5,103120167,103120488,TSS,True,22,103
ENSG00000131711.14,chr5,72107198,72107715,TSS,True,85,827
ENSG00000112983.17,chr5,138157267,138160068,ES,False,42,196
ENSG00000112983.17,chr5,138166108,138167933,ES,False,36,270
ENSG00000112983.17,chr5,138168078,138169221,ES,False,169,262
ENSG00000112983.17,chr5,138156320,138157267,PAS,True,100,296
ENSG00000112983.17,chr5,138160632,138161068,PAS,True,213,296
ENSG00000112983.17,chr5,138178595,138178998,TSS,True,54,302
ENSG00000183474.15,chr5,69579108,69579756,IR,True,91,103
ENSG00000183474.15,chr5,69560107,69560242,TSS,True,48,106
ENSG00000183474.15,chr5,69560208,69560403,TSS,True,67,106
ENSG00000062194.15,chr5,57214193,57230845,ES,False,276,313
ENSG00000062194.15,chr5,57236032,57246299,ES,False,178,276
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,323,362
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,62,362
ENSG00000062194.15,chr5,57262593,57265406,PAS,True,167,361
ENSG00000062194.15,chr5,57246299,57246484,PAS,True,309,359
ENSG00000183258.11,chr5,177516918,177517733,TSS,True,46,169
ENSG00000183258.11,chr5,177516724,177516942,TSS,True,146,169
ENSG00000134970.13,chr5,115625600,115626124,TSS,True,25,181
ENSG00000164253.13,chr5,77436394,77437335,5AS,True,233,310
ENSG00000058729.10,chr5,97160866,97163225,PAS,True,17,163
