gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF211JEP_in_cov,endodermal_cell_ENCFF211JEP_total_cov
ENSG00000132676.15,chr1,155709824,155721516,ES,False,17,146
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,42,178
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,156,178
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,133,418
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,60,306
ENSG00000117054.13,chr1,75724817,75732643,ES,False,37,273
ENSG00000117054.13,chr1,75724353,75724817,TSS,True,35,308
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,46,108
ENSG00000158793.13,chr1,161118072,161118178,TSS,True,22,141
ENSG00000182004.12,chr1,203861955,203863662,ES,True,104,125
ENSG00000182004.12,chr1,203861955,203863662,5AS,False,104,150
ENSG00000182004.12,chr1,203861594,203861713,TSS,False,232,1720
ENSG00000189266.12,chr1,23959817,23959998,TSS,True,45,281
ENSG00000135845.9,chr1,172393125,172394410,PAS,False,124,157
ENSG00000135845.9,chr1,172441474,172442830,PAS,True,35,146
ENSG00000135845.9,chr1,172443987,172444109,TSS,True,25,164
ENSG00000116691.10,chr1,12019552,12022094,ES,False,31,138
ENSG00000116691.10,chr1,12029281,12029764,IR,False,124,146
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,165,222
ENSG00000143799.12,chr1,226387162,226388755,PAS,False,28,170
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,92,231
ENSG00000155366.16,chr1,112703806,112707077,ES,False,612,776
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,111,888
ENSG00000168275.14,chr1,234373461,234373678,TSS,True,22,106
ENSG00000168275.14,chr1,234373760,234374389,TSS,True,92,106
ENSG00000116560.10,chr1,35176379,35176474,PAS,True,122,143
ENSG00000116560.10,chr1,35187202,35187246,TSS,True,62,144
ENSG00000160753.15,chr1,155324544,155324844,5AS,False,63,105
ENSG00000160753.15,chr1,155325910,155326897,3AS,False,24,124
ENSG00000160753.15,chr1,155324429,155324544,TSS,True,74,137
ENSG00000160753.15,chr1,155324314,155324587,TSS,False,94,137
ENSG00000135778.11,chr1,232950744,232956346,ES,False,19,117
ENSG00000117632.22,chr1,25904738,25905935,5AS,True,52,161
ENSG00000156171.14,chr1,111139666,111140037,3AS,False,72,134
ENSG00000156171.14,chr1,111140037,111140451,TSS,False,28,162
ENSG00000156171.14,chr1,111139500,111140035,TSS,True,141,162
ENSG00000117399.13,chr1,43358934,43359006,TSS,False,65,305
ENSG00000117399.13,chr1,43358981,43359396,TSS,True,265,304
ENSG00000117448.13,chr1,45551155,45561788,ES,False,297,362
ENSG00000117448.13,chr1,45568177,45568926,ES,False,44,398
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,137,431
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,342,431
ENSG00000203667.9,chr1,244835756,244842194,ES,False,29,102
ENSG00000159596.6,chr1,45688192,45688275,TSS,True,22,103
ENSG00000265241.6,chr1,145926883,145927017,3AS,False,134,1011
ENSG00000134690.10,chr1,37692460,37692578,TSS,False,87,102
ENSG00000134690.10,chr1,37692480,37692784,TSS,True,78,102
ENSG00000133226.16,chr1,24642289,24643347,TSS,True,39,154
ENSG00000133226.16,chr1,24649970,24650049,PAS,True,87,116
ENSG00000133226.16,chr1,24652433,24652514,PAS,True,63,116
ENSG00000133226.16,chr1,24651408,24652417,PAS,True,102,116
ENSG00000116455.13,chr1,111441389,111442024,ES,False,148,184
ENSG00000116455.13,chr1,111439088,111441389,PAS,True,21,194
ENSG00000132780.16,chr1,45606591,45613168,ES,False,86,309
ENSG00000132780.16,chr1,45583592,45584205,TSS,True,236,551
ENSG00000132780.16,chr1,45607335,45608337,TSS,True,413,533
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,603,1008
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,446,1049
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,644,1049
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,32,171
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,39,178
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,146,178
ENSG00000174842.16,chr1,92245785,92246646,PAS,True,13,104
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,82,246
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,69,192
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,99,217
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,148,217
ENSG00000162385.10,chr1,53228954,53235576,ES,False,56,371
ENSG00000162385.10,chr1,53238360,53238527,TSS,True,140,512
ENSG00000117523.16,chr1,171512200,171513000,3AS,False,33,167
ENSG00000117523.16,chr1,171514630,171515733,5AS,False,39,184
ENSG00000117523.16,chr1,171485473,171485735,TSS,True,36,202
ENSG00000117523.16,chr1,171509148,171513172,TSS,True,174,196
ENSG00000117523.16,chr1,171532342,171532830,PAS,True,48,195
ENSG00000117523.16,chr1,171524820,171524870,PAS,True,169,194
ENSG00000053372.4,chr1,19251552,19251863,TSS,False,15,114
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,26,225
ENSG00000121766.15,chr1,31310164,31319108,ES,False,205,239
ENSG00000121766.15,chr1,31296964,31297075,TSS,False,77,304
ENSG00000215866.7,chr1,112820538,112823652,3AS,False,215,358
ENSG00000215866.7,chr1,112820169,112820538,PAS,True,168,388
ENSG00000215866.7,chr1,112820172,112820541,PAS,True,246,388
ENSG00000189334.8,chr1,153616294,153616326,TSS,False,225,684
ENSG00000189334.8,chr1,153615234,153615383,TSS,True,512,684
ENSG00000116906.12,chr1,231277498,231277974,PAS,True,16,157
ENSG00000131914.10,chr1,26410728,26410922,TSS,True,72,117
ENSG00000163399.15,chr1,116398618,116398789,TSS,True,139,157
ENSG00000163399.15,chr1,116400160,116401006,TSS,True,124,157
ENSG00000163399.15,chr1,116399861,116401260,TSS,False,137,157
ENSG00000198492.15,chr1,28738338,28768928,ES,True,36,128
ENSG00000198492.15,chr1,28736478,28737147,TSS,True,40,163
ENSG00000198492.15,chr1,28742505,28743986,TSS,True,134,162
ENSG00000134697.12,chr1,37595758,37595983,TSS,True,34,119
ENSG00000134697.12,chr1,37568850,37570413,TSS,True,94,116
ENSG00000125703.14,chr1,62784225,62803718,5AS,False,65,123
ENSG00000125703.14,chr1,62784105,62784225,TSS,False,89,163
ENSG00000125703.14,chr1,62784103,62784273,TSS,True,104,163
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,35,152
ENSG00000065978.18,chr1,42695254,42696944,TSS,True,150,223
ENSG00000065978.18,chr1,42697187,42697262,TSS,True,168,222
ENSG00000065978.18,chr1,42700997,42701046,TSS,True,159,221
ENSG00000143256.4,chr1,161117951,161118057,TSS,True,100,580
ENSG00000143256.4,chr1,161102286,161102377,TSS,True,495,580
ENSG00000125944.19,chr1,23323732,23337753,ES,False,43,417
ENSG00000125944.19,chr1,23338608,23344210,ES,False,279,421
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,81,142
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,99,455
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,362,452
ENSG00000125944.19,chr1,23344210,23344650,TSS,True,208,629
ENSG00000137996.12,chr1,100266153,100266420,TSS,True,50,102
ENSG00000137996.12,chr1,100274278,100274965,TSS,True,81,102
ENSG00000137996.12,chr1,100270555,100270680,TSS,True,80,102
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,35,136
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,99,126
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,236,364
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,318,364
ENSG00000131236.16,chr1,40070433,40070512,TSS,False,292,356
ENSG00000131236.16,chr1,40060075,40060170,TSS,True,280,364
ENSG00000092621.12,chr1,119711850,119712160,TSS,True,208,536
ENSG00000092621.12,chr1,119721166,119721321,TSS,True,367,536
ENSG00000180198.16,chr1,28505990,28506084,TSS,True,119,136
ENSG00000180198.16,chr1,28518216,28518308,TSS,True,56,128
ENSG00000132485.13,chr1,71065137,71066775,ES,False,52,146
ENSG00000132485.13,chr1,71069362,71070826,IR,True,155,177
ENSG00000132485.13,chr1,71063290,71065137,PAS,True,42,191
ENSG00000132485.13,chr1,71080939,71081062,TSS,True,26,200
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,361,680
ENSG00000120948.17,chr1,11022123,11025492,PAS,True,67,324
ENSG00000143545.8,chr1,153986112,153986377,TSS,True,68,461
ENSG00000054118.14,chr1,36224276,36224505,TSS,True,51,240
ENSG00000054118.14,chr1,36303795,36305357,PAS,True,202,232
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,25,113
ENSG00000134186.11,chr1,108695770,108696042,5AS,True,86,105
ENSG00000134186.11,chr1,108692296,108692867,TSS,True,47,144
ENSG00000134186.11,chr1,108699161,108702885,PAS,True,13,114
ENSG00000134186.11,chr1,108696276,108697491,PAS,True,99,111
ENSG00000137947.11,chr1,88891482,88891585,TSS,True,12,108
ENSG00000137947.11,chr1,88891606,88891923,TSS,True,97,108
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,146,351
ENSG00000198715.12,chr1,156294565,156295525,ES,False,77,202
ENSG00000198715.12,chr1,156295525,156295685,TSS,True,29,232
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,75,388
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,342,388
ENSG00000159352.15,chr1,151254726,151254808,TSS,True,42,364
ENSG00000162384.13,chr1,53220569,53220641,TSS,True,40,290
ENSG00000116747.12,chr1,193059776,193075819,ES,False,23,105
ENSG00000215845.10,chr1,161038075,161038879,ES,False,36,181
ENSG00000031698.12,chr1,109213843,109214128,TSS,True,145,453
ENSG00000031698.12,chr1,109230875,109231021,TSS,True,362,447
ENSG00000117724.12,chr1,214639920,214641747,PAS,True,97,109
ENSG00000117724.12,chr1,214629045,214629158,PAS,True,57,109
ENSG00000117724.12,chr1,214619128,214619173,PAS,True,86,108
ENSG00000117724.12,chr1,214614831,214615000,PAS,True,91,108
ENSG00000116679.15,chr1,185316952,185317392,TSS,True,49,148
ENSG00000196923.13,chr5,177482862,177483730,PAS,True,124,188
ENSG00000196923.13,chr5,177490238,177490593,PAS,False,60,180
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,22,194
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,54,213
ENSG00000113013.13,chr5,138558552,138559332,TSS,False,179,204
ENSG00000171421.12,chr5,1799770,1799839,TSS,True,85,133
ENSG00000171421.12,chr5,1799791,1799871,TSS,True,101,133
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,63,561
ENSG00000164611.12,chr5,160421786,160421891,TSS,True,91,600
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,53,179
ENSG00000133835.15,chr5,119531297,119531404,TSS,True,149,172
ENSG00000170445.13,chr5,140691214,140691393,TSS,True,31,164
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,18,132
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,117,133
ENSG00000172062.16,chr5,70925045,70925184,TSS,True,84,255
ENSG00000188725.7,chr5,61162216,61162474,TSS,True,24,180
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,45,213
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,34,248
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,37,110
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,88,110
ENSG00000145642.11,chr5,64690814,64695506,ES,False,157,267
ENSG00000145642.11,chr5,64690814,64695506,5AS,True,157,182
ENSG00000145642.11,chr5,64690128,64690814,TSS,True,34,302
ENSG00000145833.15,chr5,134758740,134758955,TSS,True,49,170
ENSG00000145833.15,chr5,134828658,134831112,PAS,True,101,165
ENSG00000145833.15,chr5,134770902,134770991,PAS,True,89,128
ENSG00000145833.15,chr5,134773695,134774552,PAS,True,90,129
ENSG00000145833.15,chr5,134777573,134777668,PAS,True,111,131
ENSG00000131732.11,chr5,81301670,81304740,5AS,False,62,127
ENSG00000131732.11,chr5,81301582,81301670,TSS,True,83,164
ENSG00000131732.11,chr5,81301613,81301698,TSS,True,87,164
ENSG00000048162.20,chr5,176384283,176385220,3AS,False,41,148
ENSG00000048162.20,chr5,176383935,176384374,PAS,True,52,153
ENSG00000048162.20,chr5,176383940,176384283,PAS,True,114,155
ENSG00000172058.15,chr5,70900668,70900876,TSS,True,20,185
ENSG00000051596.9,chr5,175916676,175918172,PAS,False,278,309
ENSG00000051596.9,chr5,175958613,175960132,PAS,True,39,297
PB_novel_231745,chr5,147042232,147042376,TSS,True,49,137
PB_novel_231745,chr5,147042279,147042970,TSS,True,123,137
PB_novel_231745,chr5,147095164,147097268,PAS,True,85,118
PB_novel_231745,chr5,147058860,147060969,PAS,True,97,116
PB_novel_231745,chr5,147096605,147099272,PAS,True,104,142
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,89,149
ENSG00000113648.16,chr5,135334374,135335141,PAS,True,17,167
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,240,355
ENSG00000123219.12,chr5,65554946,65561496,5AS,False,37,193
ENSG00000197451.11,chr5,178209447,178210552,ES,False,149,351
ENSG00000197451.11,chr5,178209417,178209447,TSS,True,290,636
ENSG00000113328.18,chr5,163437664,163437764,IR,False,181,600
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,214,612
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,431,612
ENSG00000250722.5,chr5,42799796,42801331,PAS,True,152,345
ENSG00000250722.5,chr5,42805200,42807108,PAS,True,193,345
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,72,231
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,77,308
ENSG00000152422.15,chr5,83077615,83104909,5AS,False,81,101
ENSG00000152422.15,chr5,83077540,83077615,TSS,True,28,109
ENSG00000152422.15,chr5,83077597,83077662,TSS,True,88,109
ENSG00000152422.15,chr5,83353124,83353760,PAS,True,16,108
ENSG00000037241.7,chr5,172959423,172959468,TSS,False,36,206
ENSG00000164615.4,chr5,134738497,134738792,TSS,True,19,108
ENSG00000164615.4,chr5,134741061,134741523,TSS,True,91,108
ENSG00000113456.18,chr5,34911812,34914694,ES,False,32,106
ENSG00000113456.18,chr5,34905259,34908948,PAS,True,25,110
ENSG00000113456.18,chr5,34894302,34897381,PAS,True,102,114
ENSG00000134480.14,chr5,87412677,87413018,TSS,True,14,128
ENSG00000120727.12,chr5,139341823,139341980,TSS,True,410,1138
ENSG00000120727.12,chr5,139363761,139363922,TSS,True,739,1138
ENSG00000145736.14,chr5,71034961,71035796,PAS,True,55,104
ENSG00000145736.14,chr5,71052915,71055457,PAS,True,49,102
ENSG00000145736.14,chr5,71067654,71067732,TSS,True,61,104
ENSG00000145736.14,chr5,71067493,71067693,TSS,True,55,104
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,98,129
ENSG00000113712.17,chr5,149492981,149496860,PAS,True,17,151
ENSG00000113712.17,chr5,149550841,149551878,TSS,True,37,155
ENSG00000086189.9,chr5,62403693,62403938,TSS,True,26,107
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,82,596
ENSG00000153015.15,chr5,65018158,65020537,PAS,True,266,525
ENSG00000153015.15,chr5,64885442,64885537,PAS,True,395,525
ENSG00000153015.15,chr5,64804228,64806271,PAS,True,421,525
ENSG00000113141.17,chr5,140647797,140647924,TSS,True,43,232
ENSG00000113141.17,chr5,140659003,140659164,TSS,False,186,222
ENSG00000131508.15,chr5,139561261,139561815,TSS,True,137,235
ENSG00000168938.5,chr5,123036508,123036737,TSS,True,12,118
ENSG00000204628.11,chr5,181241639,181242169,IR,False,152,201
ENSG00000249915.7,chr5,306754,311292,5AS,False,40,252
ENSG00000249915.7,chr5,271623,271821,TSS,True,101,272
ENSG00000249915.7,chr5,272708,272772,TSS,False,177,272
ENSG00000150753.11,chr5,10250169,10250445,TSS,True,119,732
ENSG00000164609.9,chr5,160401641,160403464,PAS,True,42,110
ENSG00000164609.9,chr5,160404468,160404556,PAS,True,69,110
ENSG00000164609.9,chr5,160419022,160419121,TSS,False,15,113
ENSG00000113552.15,chr5,142012994,142013053,TSS,False,52,367
ENSG00000145781.8,chr5,116084932,116085093,TSS,True,17,165
ENSG00000082515.17,chr5,154941265,154956370,ES,False,41,354
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,2629,2938
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,2663,2968
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,339,2968
PB_novel_231459,chr5,38295300,38298508,PAS,True,113,136
PB_novel_231459,chr5,38311913,38312580,PAS,True,114,132
PB_novel_231459,chr5,38325687,38325816,PAS,True,99,123
PB_novel_231459,chr5,38341271,38341358,TSS,True,20,143
ENSG00000213523.10,chr5,140557272,140557427,IR,False,216,251
ENSG00000213523.10,chr5,140557427,140557472,TSS,True,43,259
ENSG00000213523.10,chr5,140557146,140557456,TSS,True,227,259
ENSG00000113312.10,chr5,160009107,160009193,TSS,True,53,321
ENSG00000273841.4,chr5,69369462,69369623,TSS,False,41,399
ENSG00000164904.17,chr5,126595006,126595334,TSS,True,119,496
ENSG00000062194.15,chr5,57214193,57230845,ES,False,87,105
ENSG00000062194.15,chr5,57236032,57246299,ES,False,88,106
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,94,128
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,50,128
ENSG00000062194.15,chr5,57262593,57265406,PAS,True,21,122
ENSG00000062194.15,chr5,57247074,57247111,PAS,True,107,120
ENSG00000170584.10,chr5,163459861,163460386,TSS,True,27,258
ENSG00000170606.14,chr5,133051928,133052357,TSS,True,76,179
ENSG00000170606.14,chr5,133097161,133097286,TSS,True,131,176
ENSG00000153037.14,chr5,112864732,112867403,3AS,False,163,209
ENSG00000153037.14,chr5,112867403,112867908,PAS,True,53,219
ENSG00000153037.14,chr5,112867371,112867907,PAS,True,171,219
ENSG00000169045.17,chr5,179614959,179616125,ES,False,25,177
ENSG00000169045.17,chr5,179623164,179623635,5AS,False,73,132
ENSG00000169045.17,chr5,179623594,179623711,TSS,True,158,217
ENSG00000169045.17,chr5,179623635,179623882,TSS,True,144,217
ENSG00000164587.12,chr5,150447735,150449491,5AS,True,53,157
ENSG00000205572.9,chr5,70025261,70025458,TSS,True,35,198
ENSG00000169223.14,chr5,177351451,177353179,TSS,False,52,357
ENSG00000085231.13,chr5,69369462,69369542,TSS,True,23,116
ENSG00000085231.13,chr5,69369656,69370021,TSS,False,104,116
ENSG00000064652.10,chr5,122845693,122936733,ES,False,110,129
ENSG00000064652.10,chr5,122845387,122845693,TSS,True,18,147
ENSG00000064652.10,chr5,123007681,123009212,PAS,True,28,131
ENSG00000064652.10,chr5,123001939,123002779,PAS,True,111,130
ENSG00000134986.13,chr5,111757135,111757224,TSS,True,52,492
ENSG00000127022.14,chr5,179699049,179705678,5AS,False,15,117
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,131,233
ENSG00000127022.14,chr5,179728590,179731653,PAS,True,19,142
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,46,104
ENSG00000015479.18,chr5,139293749,139294028,TSS,True,92,104
ENSG00000015479.18,chr5,139329344,139331366,PAS,True,29,103
ENSG00000113643.8,chr5,168486440,168486543,TSS,True,31,296
ENSG00000184840.11,chr5,177592168,177592398,TSS,True,147,1455
ENSG00000169228.13,chr5,177303171,177303730,TSS,True,50,113
ENSG00000169228.13,chr5,177303406,177303722,TSS,True,85,113
ENSG00000205571.13,chr5,70067446,70070640,ES,False,18,175
ENSG00000205571.13,chr5,70070751,70077018,ES,False,106,171
ENSG00000205571.13,chr5,70049625,70049766,TSS,True,23,198
ENSG00000214736.7,chr6,41789336,41789567,3AS,False,293,479
ENSG00000214736.7,chr6,41789530,41789893,PAS,True,302,490
ENSG00000214736.7,chr6,41789567,41789894,PAS,False,189,490
ENSG00000057663.15,chr6,106325525,106325822,TSS,True,12,102
ENSG00000029363.16,chr6,136256857,136261115,PAS,True,120,148
ENSG00000029363.16,chr6,136271766,136272079,PAS,True,99,140
ENSG00000029363.16,chr6,136276055,136276508,PAS,True,78,128
ENSG00000029363.16,chr6,136289712,136289847,TSS,True,69,159
ENSG00000029363.16,chr6,136275842,136276497,TSS,True,91,103
ENSG00000029363.16,chr6,136277864,136278775,TSS,False,115,153
ENSG00000137210.13,chr6,10756466,10757475,PAS,True,148,1453
ENSG00000048544.5,chr6,42217801,42217875,TSS,False,28,153
ENSG00000204619.7,chr6,30067155,30067479,TSS,True,28,111
ENSG00000137309.19,chr6,34240882,34242711,5AS,False,23,115
ENSG00000137309.19,chr6,34236837,34236963,TSS,False,138,248
ENSG00000146223.14,chr6,42879951,42883450,ES,False,91,486
ENSG00000204387.13,chr6,31835451,31837235,ES,False,244,303
ENSG00000204387.13,chr6,31834913,31835200,TSS,True,38,317
ENSG00000132424.15,chr6,99402710,99404602,ES,False,43,126
ENSG00000132424.15,chr6,99414686,99416348,3AS,True,32,253
ENSG00000132424.15,chr6,99414690,99425214,ES,False,29,247
ENSG00000132424.15,chr6,99398049,99401630,PAS,True,189,336
ENSG00000132424.15,chr6,99408137,99408271,PAS,False,151,300
ENSG00000132424.15,chr6,99425214,99425976,TSS,True,83,369
ENSG00000132424.15,chr6,99402539,99404403,TSS,True,163,195
ENSG00000120437.8,chr6,159761985,159762142,TSS,False,164,428
ENSG00000120437.8,chr6,159775012,159775313,TSS,True,356,423
PB_novel_213958,chr6,160886700,160887745,IR,True,16,135
PB_novel_213958,chr6,160883286,160883783,TSS,True,51,192
PB_novel_213958,chr6,160886516,160888226,PAS,True,34,141
PB_novel_213958,chr6,160889066,160891562,PAS,True,130,146
ENSG00000234745.10,chr6,31357085,31357218,TSS,True,369,2179
