gene,chr,start,end,splice_type,novel,left_colon_ENCFF886FZQ_in_cov,left_colon_ENCFF886FZQ_total_cov
ENSG00000134240.11,chr1,119768740,119768968,TSS,True,91,439
ENSG00000066322.14,chr1,43367914,43368075,TSS,True,23,137
ENSG00000117298.15,chr1,21345375,21345560,TSS,True,103,119
ENSG00000117298.15,chr1,21225249,21225410,TSS,True,101,114
ENSG00000117298.15,chr1,21290363,21290473,TSS,True,107,119
ENSG00000178104.19,chr1,148951996,148953905,TSS,True,24,107
ENSG00000178104.19,chr1,148981269,148986471,PAS,True,35,105
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,216,1056
ENSG00000215788.10,chr1,6462663,6462862,3AS,False,18,108
ENSG00000215788.10,chr1,6466068,6467554,TSS,False,34,127
ENSG00000215788.10,chr1,6462862,6463753,TSS,True,106,118
ENSG00000196878.14,chr1,209652368,209653115,TSS,False,83,129
ENSG00000196878.14,chr1,209625647,209625996,TSS,True,115,129
ENSG00000196878.14,chr1,209632582,209632764,TSS,True,115,129
ENSG00000008130.15,chr1,1778288,1778524,TSS,True,43,106
ENSG00000121900.18,chr1,32894933,32895304,IR,True,138,158
ENSG00000162520.14,chr1,32681860,32684257,ES,False,84,128
ENSG00000162520.14,chr1,32702607,32703144,TSS,True,28,148
ENSG00000067606.16,chr1,2050401,2050701,TSS,True,45,110
ENSG00000067606.16,chr1,2181935,2184698,TSS,True,93,104
ENSG00000188643.10,chr1,153612951,153613170,TSS,True,35,290
ENSG00000172380.5,chr1,67833343,67833790,TSS,True,44,344
ENSG00000171735.18,chr1,6785575,6825091,ES,False,28,129
ENSG00000171735.18,chr1,6887653,6888201,PAS,True,101,129
ENSG00000171735.18,chr1,6871756,6872049,PAS,True,31,129
ENSG00000143612.20,chr1,154212624,154214456,ES,False,35,203
ENSG00000143612.20,chr1,154214574,154220341,ES,False,97,189
ENSG00000143612.20,chr1,154220341,154220796,TSS,True,28,223
ENSG00000117143.13,chr1,162590511,162592734,3AS,False,24,177
ENSG00000117143.13,chr1,162590511,162597791,ES,False,26,201
ENSG00000117620.14,chr1,99970162,99993536,ES,False,139,220
ENSG00000117620.14,chr1,99969348,99970162,TSS,True,64,284
ENSG00000117620.14,chr1,99970023,99970644,TSS,True,245,284
ENSG00000168710.17,chr1,109984723,109985172,TSS,True,20,128
ENSG00000157916.19,chr1,2391958,2395783,ES,False,419,498
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,93,593
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,45,117
ENSG00000163050.16,chr1,226964994,226965410,TSS,True,99,117
ENSG00000097033.14,chr1,86704565,86704971,TSS,True,26,244
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,91,408
ENSG00000121310.16,chr1,52896597,52899173,ES,False,19,130
ENSG00000121310.16,chr1,52905090,52907867,ES,False,29,113
ENSG00000121310.16,chr1,52911790,52921552,ES,False,86,107
ENSG00000121310.16,chr1,52911790,52921552,3AS,True,86,100
ENSG00000121310.16,chr1,52921552,52921860,TSS,False,20,141
ENSG00000154370.15,chr1,228406153,228406852,TSS,True,26,117
ENSG00000204219.10,chr1,23418009,23424564,ES,True,27,215
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,200,250
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,102,250
ENSG00000142864.14,chr1,67429987,67430437,TSS,True,46,285
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,89,102
ENSG00000157978.11,chr1,25543572,25543786,TSS,False,91,149
ENSG00000163435.15,chr1,202010820,202011128,IR,False,15,113
ENSG00000163435.15,chr1,202010518,202010706,TSS,True,407,1624
ENSG00000176393.10,chr1,201982590,201983113,TSS,True,80,477
ENSG00000143167.11,chr1,167090244,167090615,TSS,True,648,1432
ENSG00000097021.19,chr1,6393256,6393745,TSS,True,69,110
ENSG00000097021.19,chr1,6360569,6360704,TSS,False,76,110
ENSG00000117592.8,chr1,173477300,173477492,TSS,True,62,563
ENSG00000142669.14,chr1,26280064,26280203,TSS,True,52,183
ENSG00000174514.12,chr1,205579949,205583954,ES,False,31,132
ENSG00000174514.12,chr1,205568842,205569299,TSS,True,46,167
ENSG00000196187.11,chr1,225845518,225846932,PAS,True,13,106
ENSG00000196187.11,chr1,225877394,225882383,TSS,True,110,129
ENSG00000196187.11,chr1,225882303,225883295,TSS,False,113,129
ENSG00000196187.11,chr1,225849911,225850000,TSS,True,97,118
ENSG00000196187.11,chr1,225859195,225862104,TSS,True,107,121
ENSG00000137936.17,chr1,93582300,93582918,TSS,True,100,144
ENSG00000137936.17,chr1,93584971,93585162,TSS,True,64,144
ENSG00000143036.16,chr1,94827547,94828492,5AS,False,32,110
ENSG00000143036.16,chr1,94864899,94867333,3AS,False,37,112
ENSG00000143036.16,chr1,94820324,94820478,TSS,True,24,116
ENSG00000143815.14,chr1,225427953,225428114,TSS,False,32,203
ENSG00000117308.14,chr1,23800711,23800816,TSS,False,95,459
ENSG00000117308.14,chr1,23799365,23800756,TSS,True,409,459
ENSG00000188257.11,chr1,19978733,19979595,TSS,True,167,231
ENSG00000188257.11,chr1,19979579,19979661,TSS,True,114,231
ENSG00000014914.20,chr1,149929317,149929622,IR,False,82,107
ENSG00000014914.20,chr1,149928647,149929317,PAS,True,26,108
ENSG00000014914.20,chr1,149936153,149936961,TSS,True,51,108
ENSG00000142910.15,chr1,31576507,31576595,TSS,True,143,197
ENSG00000142910.15,chr1,31576514,31577458,TSS,True,115,197
ENSG00000213625.8,chr1,65420523,65420740,TSS,True,26,100
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,86,208
ENSG00000127054.20,chr1,1313731,1315183,TSS,True,177,204
ENSG00000173436.14,chr1,19596974,19597109,TSS,True,25,249
ENSG00000159176.13,chr1,201507069,201507373,TSS,True,34,136
ENSG00000143207.20,chr1,176135086,176149005,ES,False,40,152
ENSG00000143207.20,chr1,176162988,176163826,5AS,False,32,152
ENSG00000173660.11,chr1,46309127,46310154,ES,False,112,126
ENSG00000179914.4,chr1,160885060,160885273,TSS,False,33,172
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,372,748
ENSG00000117318.8,chr1,23558415,23558934,IR,True,143,169
ENSG00000117318.8,chr1,23559019,23559126,IR,True,146,170
ENSG00000117318.8,chr1,23557922,23558415,PAS,True,27,171
ENSG00000117318.8,chr1,23559126,23559503,TSS,True,24,171
ENSG00000143416.20,chr1,151366904,151368198,ME,True,42,135
ENSG00000143416.20,chr1,151367175,151368198,3AS,True,92,103
ENSG00000143416.20,chr1,151369189,151369441,IR,False,3158,4221
ENSG00000143416.20,chr1,151369506,151369712,IR,False,23,128
ENSG00000143416.20,chr1,151369933,151372637,3AS,True,57,218
ENSG00000143416.20,chr1,151372637,151372713,TSS,True,484,4522
ENSG00000198758.10,chr1,109752103,109752685,3AS,False,68,239
ENSG00000198758.10,chr1,109752193,109752685,IR,True,166,191
ENSG00000198758.10,chr1,109758663,109759061,3AS,False,135,193
ENSG00000198758.10,chr1,109761559,109763821,ES,True,18,172
ENSG00000198758.10,chr1,109763821,109763975,TSS,True,123,295
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,63,309
ENSG00000155366.16,chr1,112703806,112707077,ES,False,175,415
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,91,507
ENSG00000179403.11,chr1,1435689,1435821,TSS,True,60,121
ENSG00000163041.9,chr1,226062708,226062811,TSS,True,117,295
ENSG00000163041.9,chr1,226062725,226064479,TSS,True,186,295
ENSG00000116560.10,chr1,35176379,35176474,PAS,True,402,447
ENSG00000116560.10,chr1,35182844,35184593,PAS,False,70,436
ENSG00000142867.13,chr1,85265780,85267982,PAS,True,29,162
ENSG00000160753.15,chr1,155325910,155326897,3AS,False,14,112
ENSG00000160753.15,chr1,155322999,155324943,TSS,True,108,123
ENSG00000160753.15,chr1,155324429,155324544,TSS,True,102,123
ENSG00000160753.15,chr1,155324314,155324809,TSS,True,93,123
ENSG00000160753.15,chr1,155324314,155324587,TSS,False,91,123
ENSG00000117528.12,chr1,94418038,94418588,TSS,True,21,128
ENSG00000169241.18,chr1,155136376,155137560,ES,False,25,128
ENSG00000169241.18,chr1,155135809,155135991,TSS,True,43,162
ENSG00000162522.10,chr1,32771779,32772441,TSS,True,158,313
ENSG00000117448.13,chr1,45551155,45561788,ES,False,122,202
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,35,222
ENSG00000197965.11,chr1,167721942,167722242,TSS,True,28,198
ENSG00000157870.15,chr1,2586765,2586948,TSS,True,91,137
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,18,122
ENSG00000134243.11,chr1,109345878,109347482,3AS,False,41,147
ENSG00000134243.11,chr1,109397586,109397969,TSS,True,61,206
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,124,402
ENSG00000142676.14,chr1,23695855,23695908,TSS,True,327,400
ENSG00000078369.17,chr1,1890819,1891427,TSS,True,96,545
ENSG00000168264.10,chr1,234607852,234608494,5AS,True,75,126
ENSG00000168264.10,chr1,234608494,234609501,TSS,False,221,295
ENSG00000168264.10,chr1,234608446,234609556,TSS,True,246,295
ENSG00000117115.12,chr1,17119279,17119453,TSS,False,159,189
ENSG00000117115.12,chr1,17079263,17079385,TSS,True,169,188
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,45,126
ENSG00000175130.6,chr1,32335946,32336233,TSS,False,50,320
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,97,139
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,52,149
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,107,149
ENSG00000162896.5,chr1,206946335,206946467,TSS,False,7745,15620
ENSG00000221978.11,chr1,1385709,1387582,PAS,True,16,135
ENSG00000221978.11,chr1,1399018,1399786,TSS,True,77,139
ENSG00000221978.11,chr1,1390765,1392804,TSS,True,71,126
ENSG00000135750.14,chr1,233613571,233614526,TSS,False,27,232
ENSG00000157873.17,chr1,2558468,2559822,3AS,True,143,170
ENSG00000157873.17,chr1,2560714,2561672,3AS,False,169,190
ENSG00000157873.17,chr1,2555742,2556733,TSS,True,144,245
ENSG00000157873.17,chr1,2556391,2557834,TSS,False,194,245
ENSG00000157873.17,chr1,2558620,2559978,TSS,True,208,244
ENSG00000130768.14,chr1,27934918,27935244,TSS,True,31,151
ENSG00000182827.8,chr1,226144678,226146821,PAS,False,14,113
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,49,220
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,54,225
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,176,225
ENSG00000158747.14,chr1,19644187,19644446,TSS,False,236,296
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,143,439
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,362,439
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,137,438
ENSG00000142937.11,chr1,44777999,44778740,PAS,True,311,435
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,27,102
ENSG00000162482.4,chr1,19288495,19288940,TSS,False,41,298
ENSG00000054277.13,chr1,241597997,241639881,ES,False,49,114
ENSG00000162545.5,chr1,20485213,20486212,TSS,False,41,160
ENSG00000117394.21,chr1,42958633,42958934,TSS,True,108,211
ENSG00000117394.21,chr1,42929592,42929777,TSS,True,185,210
ENSG00000189334.8,chr1,153616294,153616326,TSS,False,394,988
ENSG00000130764.9,chr1,3795861,3796512,TSS,False,21,122
ENSG00000130764.9,chr1,3786848,3787312,TSS,True,105,122
ENSG00000168528.11,chr1,31413175,31413304,TSS,False,83,115
ENSG00000168528.11,chr1,31425357,31426823,TSS,True,93,115
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,1157,1688
ENSG00000171824.13,chr1,11066612,11066748,PAS,True,16,134
ENSG00000171824.13,chr1,11099720,11099919,TSS,True,30,134
ENSG00000171824.13,chr1,11082687,11082877,TSS,True,110,131
ENSG00000136628.17,chr1,219968597,219968956,PAS,True,123,140
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,33,135
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,65,315
ENSG00000171603.17,chr1,9823642,9823992,TSS,True,136,168
ENSG00000171603.17,chr1,9735884,9737854,TSS,True,143,162
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,67,305
ENSG00000142949.16,chr1,43606261,43606458,TSS,True,424,488
ENSG00000142949.16,chr1,43618290,43619573,TSS,True,413,486
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,309,433
ENSG00000197530.12,chr1,1629311,1629384,IR,True,86,103
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,92,106
ENSG00000197530.12,chr1,1626751,1627829,TSS,True,79,104
ENSG00000160058.18,chr1,32365102,32366654,PAS,True,13,123
ENSG00000160058.18,chr1,32365111,32368550,PAS,True,109,122
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,71,147
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,28,158
ENSG00000125944.19,chr1,23338608,23344210,ES,False,166,252
ENSG00000160789.19,chr1,156114537,156115274,TSS,True,130,1102
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,425,1026
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,612,1044
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,48,194
ENSG00000131236.16,chr1,40040783,40059336,IR,False,48,106
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,144,202
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,148,352
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,269,352
ENSG00000016602.9,chr1,86547074,86547278,TSS,False,316,2493
ENSG00000162461.7,chr1,15736256,15736863,TSS,False,23,111
ENSG00000143774.16,chr1,228140363,228145510,ES,False,288,347
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,53,401
ENSG00000162704.15,chr1,183635516,183635940,TSS,True,61,450
ENSG00000162704.15,chr1,183630460,183630639,TSS,True,400,450
ENSG00000116574.5,chr1,228735457,228736004,TSS,False,27,238
ENSG00000168159.11,chr1,228487361,228487878,TSS,True,41,111
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,53,215
ENSG00000159352.15,chr1,151266112,151266307,5AS,False,206,231
ENSG00000215845.10,chr1,161037628,161037826,PAS,True,27,118
ENSG00000215845.10,chr1,161038879,161038966,TSS,True,23,118
ENSG00000143375.14,chr1,151511354,151511515,TSS,True,158,192
ENSG00000143375.14,chr1,151530076,151530746,TSS,True,156,186
ENSG00000143375.14,chr1,151532346,151532572,TSS,True,165,186
ENSG00000016490.15,chr1,86468924,86469133,TSS,False,166,866
ENSG00000143393.16,chr1,151307801,151315572,ES,False,265,380
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,401,456
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,89,456
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,95,134
ENSG00000155508.13,chr5,154858202,154858525,TSS,False,137,153
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,60,153
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,124,153
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,59,390
ENSG00000113013.13,chr5,138566625,138566720,TSS,False,348,390
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,63,102
ENSG00000074276.10,chr5,176584532,176585015,TSS,True,80,172
ENSG00000074276.10,chr5,176595531,176595973,PAS,True,23,191
ENSG00000113407.13,chr5,33440764,33441143,TSS,True,25,239
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,26,205
ENSG00000155850.7,chr5,149960726,149960979,TSS,True,384,1655
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,32,249
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,223,249
ENSG00000120129.5,chr5,172767199,172769132,PAS,False,90,653
ENSG00000120129.5,chr5,172770585,172771198,TSS,False,104,653
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,101,696
ENSG00000120314.18,chr5,140664477,140665103,TSS,True,19,136
ENSG00000120314.18,chr5,140669332,140674124,PAS,True,19,124
ENSG00000120314.18,chr5,140671268,140674113,PAS,True,113,129
ENSG00000175416.12,chr5,176398047,176410256,ES,False,365,421
ENSG00000175416.12,chr5,176416176,176416563,TSS,True,64,458
ENSG00000145703.15,chr5,76403024,76403591,TSS,False,37,133
ENSG00000145703.15,chr5,76590407,76590623,PAS,True,60,101
ENSG00000145703.15,chr5,76707199,76709274,PAS,True,95,126
ENSG00000145703.15,chr5,76697986,76698147,PAS,False,112,125
ENSG00000145703.15,chr5,76665025,76665064,PAS,False,82,110
ENSG00000153113.23,chr5,96727530,96729611,ES,False,16,144
ENSG00000153113.23,chr5,96742756,96747344,ES,False,13,115
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,28,109
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,110,171
ENSG00000153113.23,chr5,96662941,96663166,TSS,True,136,171
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,132,170
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,60,163
ENSG00000153113.23,chr5,96742654,96742757,PAS,True,130,159
ENSG00000145494.11,chr5,1801394,1801549,TSS,True,31,122
ENSG00000145494.11,chr5,1814425,1814461,TSS,True,107,121
ENSG00000175309.14,chr5,178206309,178208915,PAS,True,67,278
ENSG00000175309.14,chr5,178232491,178232848,TSS,True,97,278
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,157,247
ENSG00000181163.13,chr5,171410526,171410904,PAS,True,31,289
ENSG00000113648.16,chr5,135346057,135360496,ME,False,241,466
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,272,476
ENSG00000197451.11,chr5,178204740,178204814,IR,False,109,135
ENSG00000197451.11,chr5,178209447,178210552,ES,False,45,146
ENSG00000197451.11,chr5,178204475,178204740,TSS,True,50,159
ENSG00000197451.11,chr5,178204498,178205046,TSS,True,132,159
ENSG00000113328.18,chr5,163437664,163437764,IR,False,124,391
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,138,405
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,281,405
ENSG00000120725.12,chr5,139198268,139198416,TSS,True,11,100
ENSG00000113722.16,chr5,150166777,150167321,TSS,True,108,907
ENSG00000250722.5,chr5,42808366,42811835,ME,False,40,294
ENSG00000250722.5,chr5,42808366,42811835,ES,False,1544,1870
ENSG00000250722.5,chr5,42809788,42811835,ES,True,255,287
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,33,172
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,43,215
ENSG00000037474.14,chr5,6625669,6632598,ES,False,14,130
ENSG00000037474.14,chr5,6632883,6633332,TSS,True,17,142
ENSG00000164466.12,chr5,175478483,175478639,TSS,True,20,125
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,373,478
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,76,208
ENSG00000113712.17,chr5,149513209,149520289,ES,False,193,215
ENSG00000197226.12,chr5,179862040,179864128,PAS,True,13,108
ENSG00000197226.12,chr5,179875919,179876060,TSS,True,117,137
ENSG00000197226.12,chr5,179907703,179908598,TSS,True,118,146
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,185,508
ENSG00000113141.17,chr5,140662301,140662481,PAS,False,36,163
ENSG00000113141.17,chr5,140658938,140659117,PAS,True,134,159
ENSG00000172239.13,chr5,43555999,43556818,5AS,False,36,133
ENSG00000172239.13,chr5,43556581,43557126,TSS,True,42,140
ENSG00000172239.13,chr5,43556818,43557178,TSS,True,104,140
ENSG00000249915.7,chr5,306754,311292,5AS,False,24,150
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,211,647
ENSG00000072682.18,chr5,132195480,132198878,ME,False,131,181
ENSG00000072682.18,chr5,132218644,132227789,ES,False,82,134
ENSG00000072682.18,chr5,132227789,132227891,TSS,False,55,189
ENSG00000072682.18,chr5,132227085,132227757,TSS,True,168,189
ENSG00000112977.15,chr5,10761013,10761272,TSS,True,91,322
ENSG00000164237.8,chr5,10307624,10307886,TSS,True,41,116
ENSG00000155506.16,chr5,154755241,154756193,TSS,True,89,104
ENSG00000181751.9,chr5,103258723,103258896,TSS,False,46,171
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,284,317
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,293,326
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,39,326
ENSG00000164251.4,chr5,76818964,76819264,TSS,True,94,360
ENSG00000213523.10,chr5,140557272,140557427,IR,False,99,123
ENSG00000213523.10,chr5,140557427,140557472,TSS,True,29,129
ENSG00000213523.10,chr5,140557146,140557456,TSS,True,105,129
ENSG00000161013.16,chr5,179800483,179800781,TSS,True,272,328
ENSG00000161013.16,chr5,179806486,179807506,TSS,True,198,328
ENSG00000120306.10,chr5,140175082,140175285,TSS,True,41,175
ENSG00000120306.10,chr5,140194443,140194652,TSS,True,139,175
ENSG00000161011.19,chr5,179820881,179821141,TSS,True,101,221
ENSG00000161011.19,chr5,179836435,179838076,PAS,True,22,192
ENSG00000073578.16,chr5,218010,218418,TSS,True,159,1441
ENSG00000113583.7,chr5,133968445,133968623,TSS,True,16,124
ENSG00000145740.18,chr5,69094338,69103061,ES,False,31,110
ENSG00000164587.12,chr5,150449702,150449742,TSS,False,130,1098
ENSG00000113161.15,chr5,75354697,75355364,ES,False,21,166
ENSG00000113161.15,chr5,75337177,75337300,TSS,True,38,188
ENSG00000186314.11,chr5,145756344,145760525,PAS,True,36,100
ENSG00000186314.11,chr5,145759019,145760476,PAS,False,78,100
ENSG00000186314.11,chr5,145835176,145835565,TSS,True,11,107
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,179,605
ENSG00000146066.2,chr5,176388736,176388973,TSS,False,20,149
ENSG00000015479.18,chr5,139322967,139325439,3AS,False,174,194
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,36,206
ENSG00000015479.18,chr5,139329344,139331366,PAS,True,23,206
ENSG00000113643.8,chr5,168519080,168519330,PAS,True,12,108
ENSG00000049656.13,chr5,1339002,1341670,3AS,True,86,780
ENSG00000158985.13,chr5,131391108,131391917,3AS,True,14,113
