gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF362CPC_in_cov,endodermal_cell_ENCFF362CPC_total_cov
ENSG00000119969.14,chr10,94545763,94545952,TSS,True,84,139
ENSG00000227345.8,chr10,49819066,49819277,IR,True,14,118
ENSG00000227345.8,chr10,49934163,49941508,ES,False,15,101
ENSG00000227345.8,chr10,49816602,49819494,PAS,True,14,118
ENSG00000227345.8,chr10,49815132,49819066,PAS,True,104,118
ENSG00000227345.8,chr10,49941508,49942026,TSS,True,15,119
ENSG00000122359.17,chr10,80172869,80205342,ES,False,76,154
ENSG00000095787.21,chr10,28590832,28608185,ES,False,18,105
ENSG00000095787.21,chr10,28614685,28616175,3AS,False,31,113
ENSG00000095787.21,chr10,28533081,28533620,TSS,True,45,130
ENSG00000065154.11,chr10,124418872,124418926,TSS,True,12,104
ENSG00000086475.14,chr10,13347999,13348477,TSS,True,107,263
ENSG00000086475.14,chr10,13347276,13347730,TSS,False,188,263
ENSG00000150093.18,chr10,32958144,32958379,TSS,True,85,467
ENSG00000107949.16,chr10,125836103,125836551,PAS,False,100,179
ENSG00000107949.16,chr10,125853124,125853694,PAS,False,135,185
ENSG00000107949.16,chr10,125841254,125842805,PAS,True,141,183
ENSG00000122884.12,chr10,73096765,73097369,TSS,True,18,102
ENSG00000166228.8,chr10,70888530,70888608,TSS,False,25,109
ENSG00000148672.8,chr10,87094324,87095174,TSS,False,28,253
ENSG00000148730.6,chr10,70404143,70404546,TSS,False,66,375
ENSG00000035403.17,chr10,73997891,73998375,TSS,True,92,286
ENSG00000166295.8,chr10,72216023,72216138,TSS,True,48,121
ENSG00000166295.8,chr10,72215982,72216072,TSS,True,79,121
ENSG00000138180.15,chr10,93496596,93496923,TSS,False,31,102
ENSG00000138180.15,chr10,93496596,93496781,TSS,True,85,102
ENSG00000169813.16,chr10,43396590,43409130,5AS,True,127,147
ENSG00000169813.16,chr10,43409130,43409209,TSS,True,505,632
ENSG00000169813.16,chr10,43396455,43396802,TSS,True,275,632
ENSG00000165637.13,chr10,75210627,75210938,TSS,True,48,437
ENSG00000166135.13,chr10,100536050,100536410,5AS,False,12,106
ENSG00000166135.13,chr10,100536135,100536410,IR,True,89,100
ENSG00000166135.13,chr10,100535927,100536135,TSS,True,44,133
ENSG00000197771.12,chr10,119842595,119843253,5AS,False,145,236
ENSG00000165997.4,chr10,18659350,18659683,TSS,False,38,118
ENSG00000107672.14,chr10,121974081,121974873,IR,False,96,115
ENSG00000107672.14,chr10,121974003,121975271,TSS,True,107,126
ENSG00000107672.14,chr10,121974873,121975287,TSS,True,30,126
ENSG00000170759.10,chr10,32055847,32056448,TSS,False,54,229
ENSG00000185009.12,chr10,74138382,74150754,ES,False,30,118
ENSG00000185009.12,chr10,74150754,74151085,TSS,False,22,140
ENSG00000122378.13,chr10,80408643,80420482,3AS,False,49,143
ENSG00000122378.13,chr10,80408484,80408643,TSS,True,32,179
ENSG00000198408.13,chr10,101817823,101818718,TSS,True,69,281
ENSG00000165732.12,chr10,68956132,68956312,TSS,False,39,105
ENSG00000107485.16,chr10,8058841,8063995,3AS,False,43,150
ENSG00000107485.16,chr10,8054587,8054891,TSS,True,29,167
ENSG00000096746.17,chr10,68332216,68337198,5AS,False,117,196
ENSG00000096746.17,chr10,68337333,68338502,ES,False,29,197
ENSG00000096746.17,chr10,68338642,68339139,5AS,False,110,212
ENSG00000096746.17,chr10,68332040,68332235,TSS,True,159,238
ENSG00000096746.17,chr10,68332029,68332216,TSS,True,121,238
ENSG00000148824.18,chr10,133394086,133394332,TSS,False,14,100
ENSG00000077147.15,chr10,96586733,96587362,TSS,True,48,455
ENSG00000107554.16,chr10,99955213,99956868,TSS,True,95,109
ENSG00000107554.16,chr10,100009837,100010059,TSS,False,60,109
ENSG00000100519.11,chr14,52707167,52707304,TSS,True,15,146
ENSG00000165801.9,chr14,21069646,21070399,TSS,True,37,113
ENSG00000165801.9,chr14,21073931,21075180,TSS,True,101,113
ENSG00000165801.9,chr14,21089013,21091304,PAS,True,12,109
ENSG00000100664.10,chr14,103334182,103334260,TSS,False,83,523
ENSG00000198554.11,chr14,55027027,55027446,TSS,False,25,120
ENSG00000100522.9,chr14,52791427,52791684,TSS,True,16,104
ENSG00000258289.8,chr14,64924126,64926009,3AS,False,91,107
ENSG00000033170.16,chr14,65411847,65411993,TSS,True,67,107
ENSG00000033170.16,chr14,65412679,65413214,TSS,True,56,107
ENSG00000100918.12,chr14,24172365,24172466,IR,False,109,148
ENSG00000100918.12,chr14,24177758,24178090,IR,False,130,160
ENSG00000100918.12,chr14,24171923,24172365,TSS,True,46,167
ENSG00000100918.12,chr14,24171784,24172608,TSS,True,131,167
ENSG00000100722.19,chr14,88578140,88607242,ES,False,38,251
ENSG00000100722.19,chr14,88596808,88607242,ES,False,36,199
ENSG00000100722.19,chr14,88609403,88609714,3AS,False,98,247
ENSG00000100722.19,chr14,88609403,88609714,IR,False,98,112
ENSG00000100722.19,chr14,88562936,88563169,TSS,True,37,272
ENSG00000100796.17,chr14,91465419,91470836,ES,False,121,138
ENSG00000100796.17,chr14,91473370,91475849,5AS,False,63,135
ENSG00000100796.17,chr14,91509505,91510554,TSS,True,25,148
ENSG00000129484.13,chr14,20357637,20357912,PAS,True,12,101
ENSG00000092199.17,chr14,21230366,21230996,5AS,False,833,937
ENSG00000092199.17,chr14,21234229,21269297,ES,False,452,896
ENSG00000172590.18,chr14,22829874,22829940,TSS,True,28,110
ENSG00000092203.13,chr14,21476763,21477284,TSS,False,16,143
ENSG00000139990.17,chr14,69118275,69119193,3AS,False,21,146
ENSG00000139990.17,chr14,69122360,69152943,5AS,False,13,118
ENSG00000139990.17,chr14,69152764,69153186,TSS,True,90,196
ENSG00000213983.11,chr14,23562066,23562287,IR,False,190,225
ENSG00000213983.11,chr14,23562593,23563199,IR,False,55,103
ENSG00000213983.11,chr14,23562593,23563379,ES,True,134,191
ENSG00000213983.11,chr14,23562593,23563379,3AS,True,134,169
ENSG00000213983.11,chr14,23562593,23563379,IR,False,134,149
ENSG00000213983.11,chr14,23563282,23563379,IR,False,93,109
ENSG00000213983.11,chr14,23563856,23564045,IR,False,138,218
ENSG00000213983.11,chr14,23564159,23564332,3AS,False,153,221
ENSG00000213983.11,chr14,23564660,23565118,IR,True,212,238
ENSG00000213983.11,chr14,23565199,23565605,IR,False,173,217
ENSG00000213983.11,chr14,23565199,23566063,ES,True,18,139
ENSG00000213983.11,chr14,23565701,23565815,IR,False,163,189
ENSG00000213983.11,chr14,23565701,23566063,ES,False,29,130
ENSG00000213983.11,chr14,23565892,23566063,IR,False,101,179
ENSG00000213983.11,chr14,23567315,23567738,3AS,False,32,180
ENSG00000213983.11,chr14,23567738,23567926,TSS,True,82,262
ENSG00000213983.11,chr14,23567450,23567772,TSS,True,235,262
ENSG00000119707.13,chr14,73099750,73103191,IR,False,77,106
ENSG00000119707.13,chr14,73058459,73058705,TSS,False,78,187
ENSG00000119707.13,chr14,73099721,73103478,TSS,True,160,187
ENSG00000178974.9,chr14,55271361,55271537,TSS,True,19,107
ENSG00000073712.14,chr14,52860465,52864400,ES,False,54,287
ENSG00000073712.14,chr14,52950920,52951262,TSS,True,48,299
ENSG00000165588.16,chr14,56802355,56805359,ES,False,94,881
ENSG00000165588.16,chr14,56804339,56805359,3AS,False,675,796
ENSG00000165588.16,chr14,56805359,56805667,TSS,True,128,949
ENSG00000100897.17,chr14,24114762,24114924,TSS,False,84,119
ENSG00000100897.17,chr14,24114097,24115293,TSS,False,81,119
ENSG00000100897.17,chr14,24114777,24115749,TSS,True,97,119
ENSG00000197119.12,chr14,100293377,100298841,ES,False,101,284
ENSG00000197119.12,chr14,100295697,100298841,3AS,False,71,173
ENSG00000197119.12,chr14,100306198,100306544,TSS,True,95,400
ENSG00000197119.12,chr14,100293293,100294740,TSS,True,349,391
ENSG00000092201.9,chr14,21383861,21384314,TSS,True,83,547
ENSG00000054983.16,chr14,87992969,87993284,TSS,True,24,144
ENSG00000100644.16,chr14,61695839,61720381,3AS,False,292,373
ENSG00000100644.16,chr14,61695383,61695839,TSS,True,51,424
ENSG00000100941.8,chr14,39174985,39175392,TSS,True,55,202
ENSG00000092010.14,chr14,24136149,24136301,TSS,True,151,247
ENSG00000092010.14,chr14,24138509,24138560,TSS,True,102,247
ENSG00000100473.16,chr14,30874591,30874915,IR,False,34,107
ENSG00000100473.16,chr14,30884656,30885393,ES,False,95,110
ENSG00000100473.16,chr14,30874205,30874972,TSS,True,52,123
ENSG00000100473.16,chr14,30874247,30874591,TSS,True,87,123
ENSG00000126787.12,chr14,55148473,55150798,ES,False,157,198
ENSG00000198252.11,chr14,52730137,52730531,TSS,True,26,119
ENSG00000139998.15,chr14,64971952,64972368,TSS,True,14,126
ENSG00000100632.10,chr14,69398230,69398334,TSS,True,26,206
ENSG00000080824.18,chr14,102086985,102087336,TSS,True,199,670
ENSG00000140105.17,chr14,100361921,100376259,ES,False,43,317
ENSG00000140105.17,chr14,100376259,100376343,TSS,True,70,388
ENSG00000165782.10,chr14,20461162,20461441,TSS,True,79,101
ENSG00000165782.10,chr14,20461183,20461465,TSS,False,42,101
ENSG00000042088.13,chr14,89955854,89955970,TSS,True,83,151
ENSG00000042088.13,chr14,89955953,89956278,TSS,True,127,151
ENSG00000042088.13,chr14,89955997,89956800,TSS,True,126,151
ENSG00000042088.13,chr14,89963104,89963673,TSS,True,123,151
ENSG00000126777.17,chr14,55580354,55612018,ES,False,295,362
ENSG00000126777.17,chr14,55661612,55667240,ES,False,167,399
ENSG00000126777.17,chr14,55673012,55675834,ES,False,389,436
ENSG00000126777.17,chr14,55580021,55580354,TSS,True,78,446
ENSG00000165527.6,chr14,49892994,49893157,TSS,False,35,255
ENSG00000100842.12,chr14,23365007,23366316,TSS,True,26,124
ENSG00000142208.16,chr14,104792722,104795483,ES,False,339,506
ENSG00000142208.16,chr14,104793210,104795483,3AS,False,36,165
ENSG00000142208.16,chr14,104793304,104795483,IR,True,124,151
ENSG00000142208.16,chr14,104795483,104795787,TSS,True,75,596
ENSG00000092140.15,chr14,30558730,30559272,TSS,True,19,112
ENSG00000165821.11,chr14,21526060,21526304,TSS,True,47,106
ENSG00000165821.11,chr14,21536848,21537210,TSS,True,92,106
ENSG00000071537.13,chr14,81533674,81533873,TSS,True,39,145
ENSG00000100906.10,chr14,35404417,35405061,TSS,True,56,211
ENSG00000100906.10,chr14,35403689,35403997,TSS,True,170,211
ENSG00000119650.12,chr14,75985752,75985840,TSS,False,29,100
ENSG00000129515.18,chr14,34630110,34630199,TSS,True,48,261
ENSG00000129515.18,chr14,34629906,34630145,TSS,True,233,261
ENSG00000080815.18,chr14,73136579,73147794,5AS,False,16,123
ENSG00000080815.18,chr14,73148094,73170796,5AS,False,73,127
ENSG00000080815.18,chr14,73136423,73136579,TSS,True,120,138
ENSG00000080815.18,chr14,73136433,73136583,TSS,True,29,138
ENSG00000100650.15,chr14,69767251,69768137,5AS,False,68,350
ENSG00000100650.15,chr14,69767255,69768137,5AS,False,245,282
ENSG00000100650.15,chr14,69769251,69770466,IR,False,310,362
ENSG00000100650.15,chr14,69771105,69771196,3AS,False,38,376
ENSG00000100650.15,chr14,69767092,69767255,TSS,True,145,392
ENSG00000100650.15,chr14,69767092,69767251,TSS,True,324,392
ENSG00000100650.15,chr14,69771193,69772012,PAS,True,50,380
ENSG00000119688.20,chr14,74286529,74286700,IR,False,211,237
ENSG00000119688.20,chr14,74289519,74290290,ES,False,27,210
ENSG00000119688.20,chr14,74292869,74293153,IR,False,159,177
ENSG00000119688.20,chr14,74292869,74295147,ES,False,35,187
ENSG00000119688.20,chr14,74295974,74296332,3AS,True,24,194
ENSG00000119688.20,chr14,74298069,74300149,ES,False,82,154
ENSG00000119688.20,chr14,74298069,74302874,ES,True,12,115
ENSG00000119688.20,chr14,74285409,74286529,PAS,True,29,240
ENSG00000119688.20,chr14,74285242,74286816,PAS,True,212,238
ENSG00000119688.20,chr14,74302874,74303085,TSS,True,121,244
ENSG00000119688.20,chr14,74349763,74349969,TSS,True,166,244
ENSG00000179364.13,chr14,105314590,105315037,TSS,True,39,212
ENSG00000100823.11,chr14,20455338,20455577,5AS,False,24,162
ENSG00000100823.11,chr14,20455394,20455577,IR,False,136,159
ENSG00000100823.11,chr14,20455192,20455394,TSS,True,103,241
ENSG00000100823.11,chr14,20455193,20455703,TSS,True,196,241
ENSG00000182979.17,chr14,105445511,105450057,ES,False,83,190
ENSG00000182979.17,chr14,105466578,105469466,ES,False,172,213
ENSG00000182979.17,chr14,105419433,105420063,TSS,True,53,242
ENSG00000151327.12,chr14,35046226,35046406,TSS,False,47,145
ENSG00000151327.12,chr14,35046287,35046628,TSS,True,108,145
ENSG00000151327.12,chr14,35050032,35050393,PAS,False,111,138
ENSG00000151327.12,chr14,35081021,35083764,PAS,True,31,142
ENSG00000092108.20,chr14,30622257,30622399,TSS,True,33,115
ENSG00000155463.12,chr14,22770278,22770460,IR,False,120,138
ENSG00000092096.16,chr14,23347212,23347513,5AS,False,106,131
ENSG00000092096.16,chr14,23348546,23349271,3AS,False,11,104
ENSG00000092096.16,chr14,23348671,23349271,IR,False,93,105
ENSG00000092096.16,chr14,23352645,23355244,TSS,True,25,141
ENSG00000100813.14,chr14,23064221,23064354,3AS,False,33,138
ENSG00000100813.14,chr14,23064485,23065965,3AS,False,26,136
ENSG00000100813.14,chr14,23071426,23071585,TSS,True,133,181
ENSG00000100813.14,chr14,23094974,23095442,TSS,True,147,181
ENSG00000100813.14,chr14,23071124,23071585,TSS,True,150,181
ENSG00000133980.4,chr14,74348455,74348652,TSS,False,43,180
ENSG00000100439.10,chr14,22598248,22598329,TSS,True,21,107
ENSG00000075413.17,chr14,103467191,103468080,3AS,False,20,177
ENSG00000197045.12,chr14,54488924,54489057,TSS,True,44,197
ENSG00000090060.17,chr14,96556413,96564954,ES,False,28,254
ENSG00000090060.17,chr14,96502375,96502600,TSS,True,52,431
ENSG00000090060.17,chr14,96564954,96567120,PAS,True,157,414
ENSG00000090060.17,chr14,96532510,96535574,PAS,True,250,388
ENSG00000100926.14,chr14,24192356,24192647,IR,True,75,107
ENSG00000100926.14,chr14,24189144,24189808,PAS,True,45,123
ENSG00000100926.14,chr14,24191033,24193269,PAS,True,86,120
ENSG00000100926.14,chr14,24195345,24195687,TSS,True,26,127
ENSG00000070367.15,chr14,57268621,57268916,TSS,True,36,185
ENSG00000168175.14,chr14,55051637,55051803,TSS,True,34,319
ENSG00000100592.15,chr14,59188622,59188768,TSS,True,43,106
ENSG00000050130.17,chr14,59484593,59486712,IR,True,90,108
ENSG00000050130.17,chr14,59484593,59486730,3AS,False,20,115
ENSG00000050130.17,chr14,59484593,59487673,ES,False,14,128
ENSG00000050130.17,chr14,59484184,59484593,TSS,True,28,157
ENSG00000050130.17,chr14,59484510,59486804,TSS,True,138,157
ENSG00000133937.4,chr14,94769660,94770237,TSS,False,15,136
ENSG00000100836.10,chr14,23321451,23321820,TSS,True,93,514
ENSG00000072110.13,chr14,68978951,68979363,TSS,True,97,525
ENSG00000133961.20,chr14,73277293,73282358,ES,False,42,109
ENSG00000133961.20,chr14,73297285,73323129,ES,False,53,114
ENSG00000133961.20,chr14,73355766,73409936,ES,False,24,102
ENSG00000133961.20,chr14,73274405,73277293,PAS,True,13,126
ENSG00000133961.20,chr14,73458492,73458601,TSS,True,34,140
ENSG00000183576.12,chr14,99480727,99481192,TSS,True,17,116
ENSG00000100462.15,chr14,22929251,22929462,TSS,True,23,181
ENSG00000126214.21,chr14,103677523,103679383,3AS,False,105,117
ENSG00000126214.21,chr14,103677523,103679407,3AS,True,15,132
ENSG00000126214.21,chr14,103629157,103629494,TSS,True,42,159
ENSG00000126214.21,chr14,103685637,103688126,PAS,True,82,136
ENSG00000126214.21,chr14,103701200,103701552,PAS,True,69,157
ENSG00000119711.12,chr14,74084346,74084604,TSS,True,19,141
ENSG00000166165.12,chr14,103522765,103522848,TSS,True,96,951
ENSG00000121957.13,chr1,108876962,108877228,TSS,True,24,134
ENSG00000121957.13,chr1,108929700,108931643,PAS,True,26,128
ENSG00000121957.13,chr1,108923999,108924361,PAS,True,108,126
ENSG00000078618.21,chr1,51836212,51840225,ES,False,192,247
ENSG00000078618.21,chr1,51878274,51878789,TSS,True,38,287
ENSG00000187147.17,chr1,44635588,44636029,5AS,False,73,115
ENSG00000187147.17,chr1,44631941,44632208,TSS,True,63,128
ENSG00000187147.17,chr1,44631951,44632212,TSS,True,102,128
ENSG00000187147.17,chr1,44631953,44632385,TSS,True,112,128
ENSG00000160087.20,chr1,1263386,1273665,ES,False,18,104
ENSG00000132716.18,chr1,160240370,160262448,5AS,True,13,104
ENSG00000132716.18,chr1,160244034,160262448,5AS,False,43,125
ENSG00000132716.18,chr1,160262116,160262528,TSS,True,205,251
ENSG00000132716.18,chr1,160262448,160262618,TSS,False,175,251
ENSG00000132716.18,chr1,160262275,160262486,TSS,True,201,251
ENSG00000132716.18,chr1,160218848,160219977,TSS,True,221,249
ENSG00000176261.15,chr1,32650432,32651044,TSS,False,34,120
ENSG00000176261.15,chr1,32650428,32650999,TSS,True,105,120
ENSG00000143321.18,chr1,156751342,156751787,TSS,True,137,688
ENSG00000253304.1,chr1,29123855,29123939,TSS,False,57,122
ENSG00000162585.16,chr1,2189547,2189781,PAS,True,31,194
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,48,214
ENSG00000004455.16,chr1,33009919,33013402,PAS,True,169,214
ENSG00000137942.16,chr1,93551105,93552408,IR,False,98,183
ENSG00000137942.16,chr1,93448054,93448305,TSS,True,64,223
ENSG00000137942.16,chr1,93550946,93554661,PAS,True,100,185
ENSG00000137942.16,chr1,93552408,93554763,PAS,True,88,186
ENSG00000162694.13,chr1,100888828,100894632,3AS,False,76,116
ENSG00000162694.13,chr1,100894632,100895955,TSS,True,19,138
ENSG00000060656.19,chr1,29236480,29236717,TSS,True,61,105
ENSG00000060656.19,chr1,29260113,29260267,TSS,False,93,105
ENSG00000160679.12,chr1,153636653,153638294,IR,False,113,133
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,66,137
ENSG00000143554.13,chr1,153776164,153776517,IR,False,98,109
ENSG00000143554.13,chr1,153775244,153776164,TSS,True,19,118
ENSG00000134686.18,chr1,33332404,33334184,5AS,False,38,101
ENSG00000134686.18,chr1,33349596,33349941,TSS,True,12,111
ENSG00000160688.18,chr1,154983189,154983397,TSS,True,33,133
ENSG00000160688.18,chr1,154983343,154984066,TSS,True,112,133
ENSG00000160688.18,chr1,154992901,154993112,PAS,False,35,132
ENSG00000160688.18,chr1,154988104,154989014,PAS,True,100,128
ENSG00000160691.18,chr1,154966077,154966161,3AS,False,155,419
ENSG00000160691.18,chr1,154974247,154974480,TSS,True,375,453
ENSG00000160691.18,chr1,154970031,154972606,TSS,True,151,453
ENSG00000163463.11,chr1,155172737,155173213,TSS,True,97,112
ENSG00000163463.11,chr1,155173220,155173329,TSS,False,23,112
ENSG00000116260.16,chr1,180196599,180197332,IR,False,36,180
ENSG00000116260.16,chr1,180196890,180197332,IR,False,36,180
ENSG00000116260.16,chr1,180154800,180155172,TSS,True,37,228
ENSG00000116260.16,chr1,180196261,180200294,PAS,True,69,213
ENSG00000116260.16,chr1,180197332,180200293,PAS,True,154,227
ENSG00000127483.17,chr1,20749882,20757165,3AS,True,153,176
ENSG00000127483.17,chr1,20779911,20787194,ES,False,97,113
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,85,202
ENSG00000127483.17,chr1,20786185,20786668,TSS,True,176,202
ENSG00000142657.20,chr1,10399019,10399125,TSS,True,38,265
ENSG00000159592.10,chr1,45661225,45686411,ES,False,71,138
ENSG00000159592.10,chr1,45686411,45687003,TSS,True,66,204
ENSG00000159592.10,chr1,45686992,45687165,TSS,True,176,204
ENSG00000143390.17,chr1,151346333,151346488,5AS,False,100,123
ENSG00000143390.17,chr1,151347210,151347374,TSS,False,71,137
ENSG00000143390.17,chr1,151346754,151346887,TSS,True,81,137
ENSG00000146463.11,chr1,35268670,35269085,TSS,True,72,141
ENSG00000143198.12,chr1,165631186,165631293,TSS,True,14,135
ENSG00000143222.11,chr1,161157693,161158411,ES,False,11,102
ENSG00000116251.10,chr1,6199561,6199604,TSS,False,44,252
ENSG00000130762.14,chr1,3454811,3463065,5AS,True,109,160
ENSG00000130762.14,chr1,3478026,3478423,IR,False,134,177
ENSG00000130762.14,chr1,3454458,3454844,TSS,True,158,185
ENSG00000130762.14,chr1,3454517,3454828,TSS,True,161,185
ENSG00000130762.14,chr1,3454458,3454811,TSS,False,76,185
ENSG00000175756.13,chr1,1374790,1375153,5AS,False,197,243
ENSG00000175756.13,chr1,1375153,1375310,TSS,True,75,274
ENSG00000175756.13,chr1,1374996,1375188,TSS,True,245,274
ENSG00000266338.6,chr1,144421375,144423256,PAS,True,26,119
ENSG00000266338.6,chr1,144461380,144461971,TSS,True,71,126
ENSG00000266338.6,chr1,144440140,144444021,TSS,True,88,101
ENSG00000143641.9,chr1,230066903,230067406,TSS,True,25,102
ENSG00000154380.17,chr1,225501070,225507950,ES,False,19,137
ENSG00000154380.17,chr1,225652685,225653366,TSS,True,105,222
ENSG00000143183.16,chr1,165768681,165768892,TSS,True,20,105
ENSG00000116521.10,chr1,155260659,155262085,ES,False,20,153
ENSG00000116670.14,chr1,11681038,11681208,TSS,True,123,195
ENSG00000116670.14,chr1,11691751,11691831,TSS,True,161,195
ENSG00000116670.14,chr1,11691412,11691608,TSS,True,115,195
ENSG00000234741.7,chr1,173864304,173864483,IR,False,137,174
ENSG00000234741.7,chr1,173864304,173864674,ES,False,15,143
ENSG00000234741.7,chr1,173864506,173864674,IR,False,130,165
ENSG00000234741.7,chr1,173864704,173865228,IR,False,148,177
ENSG00000234741.7,chr1,173865282,173865470,IR,False,108,123
