gene,chr,start,end,splice_type,novel,cardiac_septum_ENCFF626QRV_in_cov,cardiac_septum_ENCFF626QRV_total_cov
ENSG00000162614.18,chr1,77917565,77917712,PAS,True,828,942
ENSG00000162614.18,chr1,77929315,77931412,PAS,True,883,1228
ENSG00000162614.18,chr1,77933281,77933465,PAS,False,1089,1244
ENSG00000178104.19,chr1,149001696,149002849,5AS,False,62,142
ENSG00000178104.19,chr1,149003042,149003613,3AS,False,61,169
ENSG00000178104.19,chr1,149021153,149026714,ES,False,69,382
ENSG00000178104.19,chr1,148889404,148889894,TSS,True,655,924
ENSG00000178104.19,chr1,149027180,149027627,TSS,True,563,631
ENSG00000178104.19,chr1,148981269,148986471,PAS,True,334,382
ENSG00000178104.19,chr1,148974513,148974594,PAS,True,281,370
ENSG00000178104.19,chr1,149031999,149033019,PAS,True,353,864
ENSG00000178104.19,chr1,148932112,148932728,PAS,True,250,321
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,121,961
ENSG00000116604.17,chr1,156500485,156500826,TSS,True,88,117
ENSG00000116604.17,chr1,156467992,156468120,TSS,True,93,113
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,102,131
ENSG00000117419.15,chr1,44354891,44355269,TSS,True,64,131
ENSG00000117419.15,chr1,44339044,44342704,TSS,True,116,131
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,92,104
ENSG00000162409.10,chr1,56645314,56645481,TSS,True,105,228
ENSG00000116667.13,chr1,184386965,184387368,TSS,True,17,107
ENSG00000143575.14,chr1,154272510,154272776,TSS,True,19,184
ENSG00000197982.13,chr1,37807794,37808306,TSS,False,116,130
ENSG00000197982.13,chr1,37808296,37808439,TSS,True,74,130
ENSG00000197982.13,chr1,37807795,37808732,TSS,True,80,130
ENSG00000143499.13,chr1,214281427,214314761,ES,False,105,824
ENSG00000171735.18,chr1,6785575,6825091,ES,False,63,295
ENSG00000171735.18,chr1,6871756,6872049,PAS,True,35,299
ENSG00000143612.20,chr1,154214574,154220341,ES,False,32,233
ENSG00000159423.16,chr1,18902461,18902787,TSS,True,122,151
ENSG00000142798.19,chr1,21819798,21823488,PAS,True,183,348
ENSG00000142798.19,chr1,21871254,21872377,PAS,True,76,126
ENSG00000142798.19,chr1,21937154,21937326,TSS,False,454,509
ENSG00000133065.10,chr1,205789091,205791718,PAS,True,32,187
ENSG00000133065.10,chr1,205807650,205811087,PAS,False,122,141
ENSG00000133065.10,chr1,205812807,205813196,TSS,False,104,244
ENSG00000168710.17,chr1,109984723,109985172,TSS,True,21,174
ENSG00000157916.19,chr1,2391958,2395783,ES,False,110,132
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,51,184
ENSG00000266472.5,chr1,150293898,150294334,IR,True,100,143
ENSG00000266472.5,chr1,150293846,150293898,TSS,False,60,162
ENSG00000266472.5,chr1,150293866,150294449,TSS,True,119,162
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,194,501
ENSG00000117335.19,chr1,207767195,207770320,ES,False,76,103
ENSG00000117335.19,chr1,207785682,207793518,ES,False,46,109
ENSG00000117335.19,chr1,207752036,207752309,TSS,True,14,115
ENSG00000097033.14,chr1,86704565,86704971,TSS,True,31,302
ENSG00000143742.12,chr1,225783368,225789239,ES,False,253,285
ENSG00000009307.15,chr1,114736855,114737962,ES,False,703,804
ENSG00000009307.15,chr1,114739890,114749820,ES,False,102,730
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,269,970
ENSG00000009307.15,chr1,114749820,114750283,TSS,True,872,969
ENSG00000121310.16,chr1,52894955,52896597,PAS,True,17,113
ENSG00000121310.16,chr1,52921552,52921860,TSS,False,37,115
ENSG00000121310.16,chr1,52904645,52907022,TSS,True,90,101
ENSG00000118194.18,chr1,201362022,201363295,5AS,True,169,626
ENSG00000118194.18,chr1,201368227,201373208,5AS,False,75,100
ENSG00000118194.18,chr1,201373268,201377622,3AS,False,101,117
ENSG00000118194.18,chr1,201359007,201359255,PAS,True,1067,5504
ENSG00000118194.18,chr1,201368161,201368227,PAS,True,3344,3837
ENSG00000118194.18,chr1,201372026,201375128,TSS,True,2305,5646
ENSG00000198842.9,chr1,167094063,167094194,TSS,False,325,844
ENSG00000131584.18,chr1,1294401,1294791,TSS,True,62,107
ENSG00000069275.12,chr1,205749956,205750283,TSS,False,78,127
ENSG00000173726.10,chr1,235128594,235128945,TSS,False,22,122
ENSG00000116132.11,chr1,170719901,170736047,ES,True,12,113
ENSG00000116132.11,chr1,170726401,170736047,ES,False,53,100
ENSG00000116132.11,chr1,170663271,170664459,TSS,True,39,155
ENSG00000116132.11,chr1,170736047,170739399,PAS,True,26,141
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,137,240
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,111,235
ENSG00000142864.14,chr1,67429987,67430437,TSS,True,33,266
ENSG00000116688.16,chr1,11980484,11981973,3AS,True,48,313
ENSG00000116688.16,chr1,11982114,11989164,ES,False,206,328
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,539,873
ENSG00000116649.9,chr1,11059776,11060069,TSS,True,16,146
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,60,115
ENSG00000055070.16,chr1,16393224,16393482,TSS,True,100,114
ENSG00000117411.16,chr1,43978889,43979511,TSS,True,38,122
ENSG00000116871.15,chr1,36173478,36176198,ES,False,80,223
ENSG00000116871.15,chr1,36176321,36176417,IR,False,107,228
ENSG00000116871.15,chr1,36178201,36178445,3AS,False,39,268
ENSG00000116871.15,chr1,36179315,36179514,3AS,False,286,318
ENSG00000116871.15,chr1,36156124,36156463,TSS,True,223,372
ENSG00000116871.15,chr1,36170967,36171315,TSS,True,332,369
ENSG00000116871.15,chr1,36173409,36173478,TSS,True,331,369
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,58,103
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,60,103
ENSG00000116754.13,chr1,70250610,70253052,PAS,True,78,102
ENSG00000116754.13,chr1,70244683,70244816,PAS,True,72,100
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,73,102
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,231,314
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,118,349
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,266,349
ENSG00000168118.11,chr1,229271370,229295847,ES,False,21,164
ENSG00000168118.11,chr1,229295910,229297519,3AS,False,23,178
ENSG00000168118.11,chr1,229271109,229271370,TSS,True,24,189
ENSG00000142910.15,chr1,31576507,31576595,TSS,True,130,440
ENSG00000142910.15,chr1,31576514,31577458,TSS,True,392,440
ENSG00000018625.14,chr1,160115717,160115873,TSS,True,95,122
ENSG00000018625.14,chr1,160135836,160135993,TSS,True,90,113
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,41,133
ENSG00000116586.11,chr1,156055425,156058314,ES,False,14,107
ENSG00000135744.7,chr1,230714085,230714144,TSS,False,68,161
ENSG00000134371.12,chr1,193120710,193122331,TSS,True,13,108
ENSG00000134371.12,chr1,193250675,193255081,PAS,True,26,106
ENSG00000158286.12,chr1,6205376,6206302,TSS,True,65,111
ENSG00000158286.12,chr1,6219235,6221299,PAS,True,27,102
ENSG00000196182.10,chr1,36385722,36385936,TSS,True,56,108
ENSG00000198952.8,chr1,156282606,156282943,TSS,False,81,133
ENSG00000198952.8,chr1,156265780,156266301,TSS,True,116,130
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,61,152
ENSG00000160075.11,chr1,1574477,1574877,TSS,True,20,192
ENSG00000117318.8,chr1,23558415,23558934,IR,True,211,271
ENSG00000117318.8,chr1,23559019,23559126,IR,True,214,272
ENSG00000117318.8,chr1,23557922,23558415,PAS,True,61,272
ENSG00000117318.8,chr1,23559126,23559503,TSS,True,58,272
ENSG00000122477.12,chr1,100178134,100178260,TSS,False,34,105
ENSG00000122477.12,chr1,100178117,100178261,TSS,True,79,105
ENSG00000189266.12,chr1,23959817,23959998,TSS,True,20,148
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,27,123
ENSG00000143799.12,chr1,226387162,226388755,PAS,False,87,105
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,27,127
ENSG00000155366.16,chr1,112703806,112707077,ES,False,103,191
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,67,258
ENSG00000179403.11,chr1,1435689,1435821,TSS,True,43,130
ENSG00000116560.10,chr1,35182844,35184593,PAS,False,28,172
ENSG00000132688.10,chr1,156676481,156677409,TSS,False,389,529
ENSG00000118729.11,chr1,115768307,115768887,TSS,False,237,1428
ENSG00000203667.9,chr1,244835756,244842194,ES,False,166,289
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,21,121
ENSG00000134243.11,chr1,109345878,109347482,3AS,False,95,257
ENSG00000134243.11,chr1,109397586,109397969,TSS,True,101,338
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,29,214
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,123,337
ENSG00000142676.14,chr1,23692139,23693913,TSS,True,275,336
ENSG00000142676.14,chr1,23695855,23695908,TSS,True,294,332
ENSG00000078369.17,chr1,1787053,1787321,IR,True,253,289
ENSG00000078369.17,chr1,1825499,1890819,ES,False,33,287
ENSG00000078369.17,chr1,1785284,1787053,PAS,True,36,307
ENSG00000078369.17,chr1,1785285,1787437,PAS,True,268,302
ENSG00000078369.17,chr1,1890819,1891427,TSS,True,50,337
ENSG00000168264.10,chr1,234608446,234609556,TSS,True,98,121
ENSG00000142661.18,chr1,24112030,24112217,TSS,False,257,296
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,51,135
ENSG00000154358.20,chr1,228371085,228373081,TSS,True,43,112
ENSG00000154358.20,chr1,228359596,228361255,PAS,False,55,293
ENSG00000154358.20,chr1,228378617,228378882,PAS,True,408,515
ENSG00000122176.11,chr1,203347291,203348059,TSS,True,45,100
ENSG00000122176.11,chr1,203351032,203351526,TSS,True,66,100
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,205,394
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,226,431
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,241,431
ENSG00000159346.12,chr1,202951164,202958184,ES,False,297,336
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,24,115
ENSG00000084072.16,chr1,39753286,39756765,PAS,True,12,102
ENSG00000221978.11,chr1,1399018,1399786,TSS,True,46,108
ENSG00000143811.18,chr1,225924043,225924319,TSS,True,27,127
ENSG00000142871.16,chr1,85580756,85581047,TSS,False,45,148
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,71,443
ENSG00000116717.12,chr1,67685156,67685538,TSS,True,27,172
ENSG00000119280.16,chr1,230868179,230868573,TSS,True,30,186
ENSG00000197747.8,chr1,151993751,151993861,TSS,True,28,101
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,24,107
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,26,109
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,85,109
ENSG00000158747.14,chr1,19644187,19644446,TSS,False,32,100
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,59,230
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,191,230
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,24,221
ENSG00000142937.11,chr1,44777999,44778740,PAS,True,197,221
ENSG00000215861.5,chr1,149187069,149190531,PAS,True,440,2040
ENSG00000215861.5,chr1,149195877,149198171,PAS,False,1812,2020
ENSG00000215861.5,chr1,149285453,149285859,TSS,True,1800,2040
ENSG00000215861.5,chr1,149240376,149240861,TSS,True,337,2037
ENSG00000143153.12,chr1,169106622,169106926,TSS,True,27,257
ENSG00000077522.12,chr1,236686451,236686799,TSS,True,1688,5843
ENSG00000116906.12,chr1,231241456,231250963,3AS,True,21,199
ENSG00000162616.8,chr1,77979173,77979293,TSS,False,113,172
ENSG00000162616.8,chr1,78004872,78005321,TSS,True,76,172
ENSG00000130764.9,chr1,3795861,3796512,TSS,False,38,244
ENSG00000173641.17,chr1,16017207,16017764,3AS,False,1158,1350
ENSG00000173641.17,chr1,16017219,16017764,3AS,False,53,192
ENSG00000173641.17,chr1,16017764,16018046,TSS,True,2394,3740
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,100,201
ENSG00000136628.17,chr1,219968597,219968956,PAS,True,95,108
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,21,104
ENSG00000136628.17,chr1,220046342,220046692,TSS,True,18,112
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,26,142
ENSG00000130940.14,chr1,10653376,10653775,TSS,True,92,103
ENSG00000065978.18,chr1,42682425,42682731,TSS,True,64,281
ENSG00000065978.18,chr1,42700997,42701046,TSS,True,242,279
ENSG00000163468.14,chr1,156338153,156338331,TSS,True,58,354
ENSG00000163468.14,chr1,156317165,156317194,TSS,True,312,348
ENSG00000116786.12,chr1,15684293,15684618,TSS,True,106,157
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,100,139
ENSG00000116786.12,chr1,15733796,15734771,PAS,True,21,140
ENSG00000197530.12,chr1,1625428,1626649,ES,False,16,124
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,271,335
ENSG00000197530.12,chr1,1628547,1628722,TSS,False,188,330
ENSG00000197530.12,chr1,1624700,1625428,TSS,True,292,331
ENSG00000090432.6,chr1,20507904,20508155,TSS,False,11,108
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,27,189
ENSG00000125944.19,chr1,23338608,23344210,ES,False,64,122
ENSG00000125944.19,chr1,23344210,23344650,TSS,True,17,139
ENSG00000143248.12,chr1,163202791,163203075,TSS,True,38,190
ENSG00000160789.19,chr1,156114537,156115274,TSS,True,98,550
ENSG00000160789.19,chr1,156138512,156138757,TSS,True,232,260
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,207,498
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,305,536
ENSG00000127603.25,chr1,39204665,39205131,TSS,True,87,106
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,42,135
ENSG00000085998.13,chr1,46188679,46188980,PAS,True,132,154
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,37,154
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,23,151
ENSG00000120948.17,chr1,11022123,11025492,PAS,True,15,137
ENSG00000188783.5,chr1,203475817,203475938,TSS,False,71,109
ENSG00000188783.5,chr1,203483673,203484157,TSS,True,76,108
ENSG00000054118.14,chr1,36224276,36224505,TSS,True,19,104
ENSG00000143774.16,chr1,228140363,228145510,ES,False,350,601
ENSG00000143774.16,chr1,228141288,228145510,ES,False,199,254
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,87,689
ENSG00000162704.15,chr1,183635516,183635940,TSS,True,22,118
ENSG00000162704.15,chr1,183630460,183630639,TSS,True,99,115
ENSG00000162434.11,chr1,64833220,64834657,PAS,False,18,113
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,47,116
ENSG00000168159.11,chr1,228487361,228487878,TSS,True,91,287
ENSG00000143740.14,chr1,227728530,227728786,TSS,True,116,129
ENSG00000143740.14,chr1,227780526,227781267,PAS,True,53,129
ENSG00000170989.9,chr1,101236898,101237099,TSS,True,39,159
ENSG00000116221.15,chr1,54200166,54200589,TSS,True,46,120
ENSG00000116221.15,chr1,54216182,54216344,TSS,True,83,120
ENSG00000224051.6,chr1,1325102,1327240,ES,False,40,127
ENSG00000224051.6,chr1,1324788,1325102,TSS,True,31,158
ENSG00000134716.10,chr1,59926536,59926798,TSS,False,38,170
ENSG00000162889.10,chr1,206684902,206685508,TSS,True,129,151
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,78,106
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,52,106
ENSG00000116679.15,chr1,185305643,185307013,3AS,True,126,142
ENSG00000116679.15,chr1,185296387,185298288,PAS,True,28,156
ENSG00000116679.15,chr1,185316952,185317392,TSS,True,28,165
PB_novel_51308,chr11_KI270721v1_random,51699,52939,TSS,True,31,159
ENSG00000113396.12,chr5,128965692,128965977,IR,True,17,103
ENSG00000113396.12,chr5,128965184,128966618,TSS,True,58,138
ENSG00000113396.12,chr5,128965041,128965692,TSS,True,117,138
ENSG00000113396.12,chr5,128965476,128965697,TSS,False,124,138
ENSG00000196923.13,chr5,177482862,177483730,PAS,True,59,109
ENSG00000196923.13,chr5,177486812,177488248,PAS,True,94,106
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,70,113
ENSG00000196923.13,chr5,177491806,177493356,TSS,True,100,112
ENSG00000183072.9,chr5,173233209,173234749,3AS,False,224,353
ENSG00000183072.9,chr5,173233464,173234749,3AS,False,20,132
ENSG00000183072.9,chr5,173232107,173233501,PAS,True,251,362
ENSG00000183072.9,chr5,173232109,173233209,PAS,False,134,362
ENSG00000183072.9,chr5,173234749,173235209,TSS,True,57,415
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,69,582
ENSG00000113070.7,chr5,140346282,140346607,TSS,False,45,110
ENSG00000113070.7,chr5,140334657,140334750,TSS,True,83,108
ENSG00000081791.8,chr5,141923798,141923972,TSS,True,52,133
ENSG00000081791.8,chr5,141924194,141924695,TSS,True,118,133
ENSG00000081791.8,chr5,141934493,141935546,PAS,True,80,116
ENSG00000081791.8,chr5,141938520,141942045,PAS,True,63,121
ENSG00000081791.8,chr5,141939505,141941002,PAS,True,109,122
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,106,293
ENSG00000186468.12,chr5,82278319,82278619,TSS,True,27,179
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,25,119
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,102,119
ENSG00000133835.15,chr5,119536550,119541904,ES,True,116,132
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,27,136
ENSG00000157510.13,chr5,149271613,149271984,TSS,True,28,133
ENSG00000157510.13,chr5,149340006,149343608,PAS,True,14,128
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,117,293
ENSG00000112992.16,chr5,43704254,43706464,PAS,True,49,285
ENSG00000112992.16,chr5,43653017,43654486,PAS,True,212,239
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,16,141
PB_novel_12582,chr5,256810,257782,PAS,True,107,196
PB_novel_12582,chr5,258000,260292,TSS,True,108,196
ENSG00000120129.5,chr5,172767199,172769132,PAS,False,12,106
ENSG00000120129.5,chr5,172770585,172771198,TSS,False,18,108
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,189,879
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,108,989
ENSG00000145675.14,chr5,68215718,68215949,TSS,False,97,168
ENSG00000145675.14,chr5,68288398,68288751,TSS,True,141,159
ENSG00000145675.14,chr5,68290642,68290834,TSS,False,137,157
ENSG00000145675.14,chr5,68297411,68301821,PAS,True,21,139
ENSG00000069020.18,chr5,66596328,66597018,TSS,True,116,157
ENSG00000113580.14,chr5,143310213,143314001,5AS,False,111,124
ENSG00000113580.14,chr5,143277933,143282041,PAS,True,102,161
ENSG00000113580.14,chr5,143309090,143310213,PAS,True,94,159
ENSG00000113580.14,chr5,143398348,143400852,PAS,True,129,155
ENSG00000113580.14,chr5,143403210,143403766,TSS,True,46,163
ENSG00000177879.15,chr5,115902992,115913361,ES,True,89,101
ENSG00000153113.23,chr5,96722698,96727488,ES,False,46,300
ENSG00000153113.23,chr5,96727530,96729611,ES,False,62,304
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,78,327
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,267,394
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,229,392
ENSG00000153113.23,chr5,96742041,96742478,TSS,True,337,376
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,47,375
ENSG00000164309.14,chr5,79689684,79690056,TSS,False,631,1037
ENSG00000164309.14,chr5,79733625,79739403,TSS,False,359,578
ENSG00000164309.14,chr5,79799369,79800611,PAS,True,467,920
ENSG00000164309.14,chr5,79728914,79732784,PAS,True,90,407
ENSG00000145494.11,chr5,1801394,1801549,TSS,True,37,166
ENSG00000131446.16,chr5,180790540,180793097,PAS,True,14,134
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,160,189
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,108,189
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,131,227
ENSG00000113648.16,chr5,135334374,135335141,PAS,True,93,240
ENSG00000113648.16,chr5,135359721,135359942,PAS,False,147,232
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,32,255
ENSG00000113328.18,chr5,163437664,163437764,IR,False,42,149
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,47,154
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,112,154
ENSG00000197043.13,chr5,151157679,151157949,TSS,True,80,451
ENSG00000145934.16,chr5,168247581,168248371,TSS,True,87,138
ENSG00000145934.16,chr5,168262048,168264156,PAS,True,19,101
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,46,143
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,20,163
ENSG00000168724.16,chr5,34945803,34950169,ES,False,103,124
ENSG00000168724.16,chr5,34929536,34929916,TSS,True,26,168
ENSG00000168724.16,chr5,34954552,34958965,PAS,True,47,157
ENSG00000168724.16,chr5,34944866,34946205,PAS,True,138,154
ENSG00000019582.14,chr5,150402625,150404679,ES,False,216,262
ENSG00000019582.14,chr5,150412624,150412856,TSS,True,39,290
ENSG00000154153.13,chr5,16616651,16617194,TSS,True,69,123
ENSG00000154153.13,chr5,16508577,16508998,TSS,True,69,122
ENSG00000145916.18,chr5,178130515,178131054,TSS,True,63,128
ENSG00000145916.18,chr5,178130538,178131376,TSS,True,85,128
ENSG00000198624.12,chr5,151223922,151224138,TSS,True,86,205
ENSG00000122203.14,chr5,176361601,176361814,TSS,True,43,178
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,76,167
