gene,chr,start,end,splice_type,novel,H1_ENCFF250BDM_in_cov,H1_ENCFF250BDM_total_cov
ENSG00000179051.13,chr1,17439544,17439812,TSS,False,294,584
ENSG00000097046.12,chr1,91500807,91500948,TSS,False,50,102
ENSG00000097046.12,chr1,91500808,91500877,TSS,True,85,102
ENSG00000097046.12,chr1,91500808,91501831,TSS,True,90,102
ENSG00000162551.13,chr1,21509083,21509517,TSS,True,52,363
ENSG00000117859.18,chr1,51750195,51760689,ES,False,50,117
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,98,131
ENSG00000117859.18,chr1,51729793,51730124,TSS,True,71,131
ENSG00000117859.18,chr1,51729814,51730001,TSS,True,105,131
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,132,794
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,712,794
ENSG00000142945.12,chr1,44739719,44740002,TSS,False,17,118
ENSG00000185483.11,chr1,63773887,63774509,TSS,True,42,124
ENSG00000185483.11,chr1,64177427,64181510,PAS,True,12,104
ENSG00000011007.12,chr1,23743440,23743578,TSS,True,16,120
ENSG00000117394.21,chr1,42958633,42958934,TSS,True,38,215
ENSG00000131788.15,chr1,145856431,145856588,IR,False,93,107
ENSG00000131788.15,chr1,145859664,145859865,TSS,True,30,113
ENSG00000131788.15,chr1,145858966,145859084,TSS,True,92,113
ENSG00000131914.10,chr1,26428576,26429137,5AS,True,119,175
ENSG00000131914.10,chr1,26428576,26429137,IR,True,119,649
ENSG00000131914.10,chr1,26428587,26429137,3AS,True,55,322
ENSG00000131914.10,chr1,26428587,26429137,IR,True,55,317
ENSG00000131914.10,chr1,26428593,26429101,3AS,True,166,238
ENSG00000131914.10,chr1,26410728,26410922,TSS,True,221,799
ENSG00000131914.10,chr1,26429137,26429728,PAS,True,567,761
ENSG00000131914.10,chr1,26429101,26429727,PAS,True,595,761
ENSG00000131914.10,chr1,26429095,26429728,PAS,False,495,761
ENSG00000131914.10,chr1,26429099,26429722,PAS,True,678,761
ENSG00000116661.10,chr1,11654318,11654682,TSS,False,39,110
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,117,738
ENSG00000136628.17,chr1,220046342,220046692,TSS,True,45,252
ENSG00000198492.15,chr1,28736478,28737147,TSS,True,37,303
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,36,159
ENSG00000143418.19,chr1,150974317,150974666,TSS,True,138,159
ENSG00000171603.17,chr1,9736042,9741093,ES,False,75,164
ENSG00000171603.17,chr1,9823642,9823992,TSS,True,48,199
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,79,280
ENSG00000142949.16,chr1,43609498,43613617,ES,False,149,176
ENSG00000142949.16,chr1,43530824,43531090,TSS,True,118,239
ENSG00000065978.18,chr1,42682425,42682731,TSS,True,77,540
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,104,882
ENSG00000162613.16,chr1,77967098,77967626,3AS,False,123,163
ENSG00000162613.16,chr1,77978884,77979140,TSS,True,53,210
ENSG00000010165.19,chr1,171781628,171782120,TSS,True,26,126
ENSG00000143398.19,chr1,151199081,151224247,3AS,False,93,134
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,85,529
ENSG00000125944.19,chr1,23338608,23344210,ES,False,215,422
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,97,207
ENSG00000125944.19,chr1,23344210,23344650,TSS,True,54,476
ENSG00000131236.16,chr1,40040783,40059333,5AS,False,33,111
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,93,128
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,93,342
ENSG00000131236.16,chr1,40040783,40059336,IR,False,93,171
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,235,313
ENSG00000131236.16,chr1,40059458,40060069,3AS,False,51,484
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,185,510
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,380,510
ENSG00000198700.9,chr1,201829114,201829372,TSS,True,43,294
ENSG00000180198.16,chr1,28529939,28531802,ES,False,101,122
ENSG00000180198.16,chr1,28518216,28518308,TSS,True,43,141
ENSG00000132485.13,chr1,71065137,71066775,ES,False,96,225
ENSG00000132485.13,chr1,71065137,71066775,5AS,False,96,120
ENSG00000132485.13,chr1,71065752,71066775,IR,False,122,148
ENSG00000132485.13,chr1,71069362,71070826,IR,True,219,260
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,52,424
ENSG00000054118.14,chr1,36301084,36301555,3AS,True,47,126
ENSG00000054118.14,chr1,36224276,36224505,TSS,True,48,147
ENSG00000143774.16,chr1,228140363,228145510,ES,False,72,108
ENSG00000155363.18,chr1,112674421,112674729,TSS,True,74,144
ENSG00000155363.18,chr1,112674715,112675049,TSS,True,94,144
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,64,200
ENSG00000116857.16,chr1,201153857,201154439,TSS,True,159,200
ENSG00000058673.16,chr1,203795557,203795794,TSS,True,50,125
ENSG00000058673.16,chr1,203795541,203795775,TSS,True,93,125
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,183,557
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,445,557
ENSG00000164176.12,chr5,84384307,84384859,TSS,True,19,101
ENSG00000048140.17,chr5,176647387,176647702,TSS,True,20,126
ENSG00000048140.17,chr5,176657517,176659056,PAS,True,33,112
ENSG00000048140.17,chr5,176656894,176659057,PAS,True,88,112
ENSG00000145555.14,chr5,16738135,16738533,TSS,True,92,151
ENSG00000145555.14,chr5,16741803,16742249,TSS,True,129,151
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,89,115
ENSG00000155508.13,chr5,154858202,154858525,TSS,False,104,142
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,81,142
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,69,609
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,18,157
ENSG00000164284.14,chr5,149345470,149345616,TSS,True,22,101
ENSG00000186468.12,chr5,82278319,82278619,TSS,True,57,539
ENSG00000113739.10,chr5,173328042,173328820,TSS,True,16,109
ENSG00000164611.12,chr5,160421786,160421891,TSS,True,55,219
ENSG00000164611.12,chr5,160421897,160422403,TSS,True,172,219
ENSG00000113407.13,chr5,33440764,33441143,TSS,True,51,437
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,50,288
ENSG00000072571.19,chr5,163460592,163460738,TSS,True,11,102
ENSG00000198055.10,chr5,177441053,177441736,3AS,False,59,115
ENSG00000198055.10,chr5,177441736,177442846,PAS,True,72,131
ENSG00000198055.10,chr5,177441734,177442842,PAS,True,76,131
PB_novel_213403,chr5,12660807,12667735,ES,True,142,169
ENSG00000039560.13,chr5,34812208,34814582,ES,False,62,228
ENSG00000039560.13,chr5,34656162,34656475,TSS,False,47,266
ENSG00000038427.15,chr5,83580162,83580306,IR,True,119,156
ENSG00000038427.15,chr5,83471142,83472023,TSS,True,141,184
ENSG00000038427.15,chr5,83537485,83542268,TSS,True,85,182
ENSG00000038427.15,chr5,83579979,83582297,PAS,True,121,158
ENSG00000038427.15,chr5,83580306,83582302,PAS,False,39,159
ENSG00000094880.10,chr5,138187604,138189148,PAS,True,11,101
ENSG00000094880.10,chr5,138213151,138213343,TSS,True,11,103
ENSG00000164244.20,chr5,127517605,127517776,TSS,True,31,172
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,68,136
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,82,136
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,77,347
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,43,169
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,141,169
ENSG00000197822.10,chr5,69492743,69492900,TSS,False,19,128
ENSG00000145833.15,chr5,134816603,134817495,5AS,False,84,208
ENSG00000145833.15,chr5,134758740,134758955,TSS,True,31,215
ENSG00000131844.15,chr5,71587261,71587554,TSS,True,32,111
ENSG00000113356.11,chr5,90475020,90485534,3AS,False,123,278
ENSG00000113356.11,chr5,90497706,90501908,3AS,True,60,284
ENSG00000113356.11,chr5,90474826,90475020,TSS,True,48,331
ENSG00000127184.12,chr5,86617940,86618130,TSS,True,57,561
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,97,128
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,54,128
ENSG00000051596.9,chr5,175916676,175918172,PAS,False,122,142
ENSG00000051596.9,chr5,175958613,175960132,PAS,True,28,139
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,63,115
ENSG00000039123.15,chr5,55307744,55308147,TSS,True,27,161
ENSG00000131459.12,chr5,180353210,180353374,TSS,True,29,269
ENSG00000197451.11,chr5,178209447,178210552,ES,False,138,407
ENSG00000197451.11,chr5,178204475,178204740,TSS,True,91,438
ENSG00000113328.18,chr5,163437664,163437764,IR,False,275,838
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,327,890
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,615,890
ENSG00000153395.9,chr5,1523709,1524264,TSS,True,64,366
ENSG00000150712.10,chr5,32312757,32313035,TSS,True,20,117
ENSG00000145907.14,chr5,151772032,151786602,5AS,True,19,183
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,164,634
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,179,813
ENSG00000085365.17,chr5,78360075,78360728,TSS,True,16,111
ENSG00000145916.18,chr5,178130515,178131054,TSS,True,78,125
ENSG00000145916.18,chr5,178130538,178131376,TSS,True,67,125
ENSG00000037474.14,chr5,6632883,6633332,TSS,True,21,192
ENSG00000145604.15,chr5,36177292,36183839,3AS,False,24,144
ENSG00000145604.15,chr5,36152061,36152270,TSS,True,23,158
ENSG00000145604.15,chr5,36181817,36184042,PAS,True,27,147
ENSG00000145604.15,chr5,36183839,36184042,PAS,True,134,158
ENSG00000122203.14,chr5,176361601,176361814,TSS,True,16,158
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,86,223
ENSG00000113282.13,chr5,157858929,157859190,TSS,True,34,246
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,29,191
ENSG00000131504.16,chr5,141618797,141619068,TSS,True,34,101
ENSG00000156453.13,chr5,141878222,141878507,TSS,True,33,137
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,191,281
ENSG00000078295.16,chr5,7784449,7789658,3AS,False,15,112
ENSG00000078295.16,chr5,7395641,7396506,TSS,False,32,138
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,34,279
ENSG00000153015.15,chr5,64971812,65018158,ES,True,14,110
ENSG00000174695.9,chr5,83077320,83077466,TSS,True,55,349
ENSG00000204628.11,chr5,181243691,181244146,TSS,True,113,1127
ENSG00000172239.13,chr5,43555999,43556818,5AS,False,49,172
ENSG00000172239.13,chr5,43556581,43557126,TSS,True,69,192
ENSG00000172239.13,chr5,43556818,43557178,TSS,True,140,192
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,87,513
ENSG00000113552.15,chr5,142012994,142013053,TSS,False,20,158
ENSG00000145592.13,chr5,40835182,40835284,TSS,False,254,601
ENSG00000145592.13,chr5,40834470,40835213,TSS,True,368,601
ENSG00000112996.10,chr5,44808936,44809563,TSS,False,15,140
ENSG00000070814.19,chr5,150369602,150374173,ES,False,45,239
ENSG00000070814.19,chr5,150379732,150387901,ES,False,223,266
ENSG00000070814.19,chr5,150390023,150391956,ES,False,43,274
ENSG00000070814.19,chr5,150392176,150392707,3AS,False,63,274
ENSG00000070814.19,chr5,150393531,150396281,5AS,True,129,273
ENSG00000070814.19,chr5,150357627,150357854,TSS,True,65,296
ENSG00000155506.16,chr5,154755241,154756193,TSS,True,138,183
ENSG00000155506.16,chr5,154813886,154817607,PAS,True,11,102
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,310,364
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,323,376
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,66,376
ENSG00000123213.22,chr5,65722173,65722414,TSS,True,34,334
ENSG00000273841.4,chr5,69369462,69369623,TSS,False,22,123
ENSG00000164904.17,chr5,126595006,126595334,TSS,True,23,169
ENSG00000112983.17,chr5,138157267,138160068,ES,False,38,115
ENSG00000112983.17,chr5,138166108,138167933,ES,False,29,105
ENSG00000112983.17,chr5,138168078,138169221,ES,False,31,106
ENSG00000112983.17,chr5,138178595,138178998,TSS,True,17,118
ENSG00000161013.16,chr5,179806486,179807506,TSS,True,25,106
ENSG00000062194.15,chr5,57214193,57230845,ES,False,198,256
ENSG00000062194.15,chr5,57236032,57246299,ES,False,227,273
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,184,292
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,144,292
ENSG00000170584.10,chr5,163457610,163459861,5AS,True,89,115
ENSG00000170584.10,chr5,163459861,163460386,TSS,True,28,120
ENSG00000170584.10,chr5,163458994,163460132,TSS,True,105,120
ENSG00000161011.19,chr5,179807003,179807123,TSS,True,96,119
ENSG00000161011.19,chr5,179820881,179821141,TSS,True,40,111
ENSG00000161011.19,chr5,179836435,179838076,PAS,True,16,114
ENSG00000170606.14,chr5,133051928,133052357,TSS,True,55,459
ENSG00000073578.16,chr5,218010,218418,TSS,True,16,159
ENSG00000092421.16,chr5,116447811,116473072,ES,False,28,246
ENSG00000092421.16,chr5,116574184,116575029,TSS,True,107,328
ENSG00000168246.5,chr5,172283595,172284129,TSS,False,15,105
ENSG00000067113.16,chr5,55468149,55534571,ES,False,40,110
ENSG00000134970.13,chr5,115625600,115626124,TSS,True,16,100
ENSG00000113758.13,chr5,177473435,177473746,TSS,True,65,455
ENSG00000153037.14,chr5,112864732,112867403,3AS,False,147,165
ENSG00000153037.14,chr5,112861208,112861417,TSS,True,91,171
ENSG00000153037.14,chr5,112864678,112864732,TSS,True,83,171
ENSG00000153037.14,chr5,112867403,112867908,PAS,True,22,169
ENSG00000153037.14,chr5,112867371,112867907,PAS,True,151,169
ENSG00000169045.17,chr5,179623594,179623711,TSS,True,93,125
ENSG00000169045.17,chr5,179618144,179623674,TSS,True,109,125
ENSG00000169045.17,chr5,179623635,179623882,TSS,True,85,125
ENSG00000164587.12,chr5,150447735,150449491,5AS,True,107,257
ENSG00000164587.12,chr5,150449702,150449742,TSS,False,473,1705
ENSG00000164587.12,chr5,150447584,150447738,TSS,False,1517,1705
ENSG00000113649.11,chr5,146463793,146469543,ES,False,178,231
ENSG00000113649.11,chr5,146480094,146482591,ES,False,193,218
ENSG00000113649.11,chr5,146447130,146447408,TSS,True,35,256
ENSG00000113161.15,chr5,75337177,75337300,TSS,True,50,234
ENSG00000134986.13,chr5,111757561,111757729,TSS,True,186,273
ENSG00000134986.13,chr5,111757135,111757224,TSS,True,113,273
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,217,1128
ENSG00000160867.14,chr5,177087018,177089549,5AS,False,30,108
ENSG00000160867.14,chr5,177086757,177087033,TSS,True,67,130
ENSG00000160867.14,chr5,177086813,177087077,TSS,True,114,130
ENSG00000160867.14,chr5,177086845,177087018,TSS,True,99,130
ENSG00000015479.18,chr5,139294028,139314674,ES,False,105,168
ENSG00000015479.18,chr5,139294028,139314674,5AS,False,105,120
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,320,755
ENSG00000015479.18,chr5,139293749,139294028,TSS,True,586,755
ENSG00000049656.13,chr5,1339002,1341670,3AS,True,45,317
ENSG00000184840.11,chr5,177592168,177592398,TSS,True,24,226
ENSG00000133706.17,chr5,146182487,146182677,TSS,True,76,448
ENSG00000113360.16,chr5,31531989,31532128,TSS,True,24,105
ENSG00000172795.15,chr5,112976711,112976986,TSS,True,69,129
ENSG00000113657.12,chr5,147453548,147453925,TSS,True,325,488
ENSG00000113657.12,chr5,147509477,147510190,TSS,True,404,490
ENSG00000171604.11,chr5,139647831,139648845,TSS,True,28,159
ENSG00000171604.11,chr5,139648925,139649009,TSS,True,140,159
ENSG00000204531.17,chr6,31170215,31170695,TSS,True,89,702
ENSG00000029363.16,chr6,136261477,136268161,ES,False,42,205
ENSG00000029363.16,chr6,136289712,136289847,TSS,True,53,229
ENSG00000112640.14,chr6,43006606,43006933,IR,False,16,116
ENSG00000112640.14,chr6,42984542,42984704,TSS,True,15,130
ENSG00000153046.17,chr6,4772964,4773178,TSS,True,42,123
ENSG00000204469.12,chr6,31620640,31620858,TSS,True,102,123
ENSG00000204469.12,chr6,31631271,31632992,TSS,True,76,123
ENSG00000118523.5,chr6,131951106,131951374,TSS,False,26,146
ENSG00000048544.5,chr6,42211917,42214279,ES,True,16,128
ENSG00000135341.17,chr6,90586763,90587232,TSS,True,17,110
ENSG00000137309.19,chr6,34240882,34242711,5AS,False,1177,4437
ENSG00000137309.19,chr6,34236837,34236963,TSS,False,561,4724
ENSG00000124795.15,chr6,18264384,18264571,TSS,True,57,450
ENSG00000010810.17,chr6,111696456,111702884,ME,False,62,111
ENSG00000010810.17,chr6,111780635,111872967,ES,False,28,116
ENSG00000137193.13,chr6,37170145,37170657,TSS,False,11,106
ENSG00000112697.15,chr6,75284401,75284829,TSS,True,37,315
ENSG00000198087.7,chr6,47477704,47478248,TSS,False,30,116
ENSG00000124571.17,chr6,43575759,43576075,TSS,True,36,162
ENSG00000025796.13,chr6,107957885,107958281,TSS,True,25,171
ENSG00000132424.15,chr6,99400311,99400543,IR,True,105,117
ENSG00000132424.15,chr6,99402710,99403828,IR,False,147,186
ENSG00000132424.15,chr6,99402710,99404602,ES,False,17,138
ENSG00000132424.15,chr6,99403882,99404602,IR,False,121,185
ENSG00000132424.15,chr6,99414686,99416348,3AS,True,27,161
ENSG00000132424.15,chr6,99414690,99425214,ES,False,18,153
ENSG00000132424.15,chr6,99398049,99400311,PAS,False,113,227
ENSG00000132424.15,chr6,99398049,99401630,PAS,True,115,221
ENSG00000132424.15,chr6,99425214,99425976,TSS,True,55,242
ENSG00000120437.8,chr6,159761985,159762142,TSS,False,40,247
ENSG00000153989.7,chr6,117675478,117676085,TSS,False,31,110
ENSG00000135316.17,chr6,85612920,85614980,3AS,True,22,214
ENSG00000135316.17,chr6,85640564,85642796,ES,False,41,234
ENSG00000135316.17,chr6,85607002,85612923,PAS,True,136,330
ENSG00000135316.17,chr6,85611321,85615347,PAS,True,209,317
ENSG00000135316.17,chr6,85642796,85643330,TSS,True,135,357
ENSG00000135316.17,chr6,85643749,85644016,TSS,False,317,357
ENSG00000204209.12,chr6,33321974,33322861,3AS,False,84,228
ENSG00000204463.12,chr6,31639226,31640198,ES,False,45,116
ENSG00000204463.12,chr6,31652423,31652699,TSS,True,97,117
ENSG00000204463.12,chr6,31652246,31652415,TSS,True,80,117
ENSG00000124789.11,chr6,17706276,17706930,TSS,True,26,105
ENSG00000112312.9,chr6,24775112,24777221,5AS,False,41,102
ENSG00000112312.9,chr6,24774927,24775244,TSS,True,60,122
ENSG00000112312.9,chr6,24774923,24775112,TSS,True,79,122
ENSG00000112759.17,chr6,44223641,44227262,ES,False,403,459
ENSG00000112759.17,chr6,44223641,44227262,3AS,True,403,498
ENSG00000112759.17,chr6,44223542,44223641,TSS,True,76,631
ENSG00000093144.18,chr6,127314896,127327001,ES,False,33,115
ENSG00000093144.18,chr6,127343335,127344300,TSS,False,33,122
ENSG00000093144.18,chr6,127330808,127331031,TSS,True,101,122
ENSG00000112531.16,chr6,163414377,163415335,TSS,True,30,220
ENSG00000111897.6,chr6,122471698,122471853,TSS,False,12,107
ENSG00000124532.14,chr6,24423583,24426185,PAS,True,18,113
ENSG00000124532.14,chr6,24422936,24423478,PAS,True,97,113
ENSG00000120265.17,chr6,149802369,149810615,5AS,False,71,124
ENSG00000120265.17,chr6,149810615,149812368,PAS,True,66,190
ENSG00000120265.17,chr6,149802199,149803052,PAS,True,124,189
ENSG00000112096.17,chr6,159679298,159682473,IR,False,14,139
ENSG00000112096.17,chr6,159679115,159682638,PAS,True,15,140
ENSG00000112096.17,chr6,159693144,159693337,TSS,True,20,155
ENSG00000124802.11,chr6,8079023,8080030,PAS,False,24,155
ENSG00000124802.11,chr6,8079604,8090281,PAS,True,134,155
ENSG00000204580.13,chr6,30894671,30896620,ES,False,94,160
ENSG00000204580.13,chr6,30882916,30882983,TSS,False,147,191
ENSG00000204580.13,chr6,30884170,30884710,TSS,True,163,191
ENSG00000204580.13,chr6,30887939,30888814,TSS,True,167,191
ENSG00000135334.8,chr6,87674861,87675607,PAS,False,13,101
ENSG00000135334.8,chr6,87701449,87702246,TSS,True,13,102
ENSG00000237649.7,chr6,33391764,33391997,TSS,True,11,103
ENSG00000131016.16,chr6,151351095,151353752,TSS,True,56,110
ENSG00000131016.16,chr6,151240245,151240724,TSS,True,70,110
ENSG00000124614.15,chr6,34426031,34426132,TSS,True,183,571
ENSG00000124614.15,chr6,34425795,34426037,TSS,False,445,571
ENSG00000012660.13,chr6,53348816,53349169,TSS,True,37,253
ENSG00000161904.11,chr6,33788380,33789165,TSS,True,35,183
ENSG00000146282.17,chr6,87569590,87589921,5AS,True,75,120
ENSG00000146282.17,chr6,87589700,87590010,TSS,True,84,128
ENSG00000146282.17,chr6,87589921,87590011,TSS,False,51,128
ENSG00000112514.15,chr6,33418086,33418358,TSS,False,96,156
ENSG00000112514.15,chr6,33417958,33418113,TSS,True,121,156
ENSG00000112514.15,chr6,33417480,33418153,TSS,True,119,156
ENSG00000112514.15,chr6,33417868,33418103,TSS,False,139,156
ENSG00000198563.13,chr6,31540534,31541949,3AS,False,101,244
ENSG00000198563.13,chr6,31541949,31542461,TSS,True,80,325
ENSG00000112655.15,chr6,43076260,43076567,TSS,True,39,317
ENSG00000170542.5,chr6,2903200,2903309,TSS,False,43,419
ENSG00000124588.19,chr6,3012674,3016883,ES,False,25,142
ENSG00000124588.19,chr6,2999820,3000085,TSS,True,18,154
ENSG00000118418.14,chr6,79201726,79202275,IR,True,75,113
ENSG00000118418.14,chr6,79201726,79202316,5AS,False,190,270
ENSG00000118418.14,chr6,79201726,79202316,IR,True,190,231
ENSG00000118418.14,chr6,79201242,79201726,PAS,True,41,314
