gene,chr,start,end,splice_type,novel,HL-60_ENCFF810FRP_in_cov,HL-60_ENCFF810FRP_total_cov
ENSG00000132716.18,chr1,160261358,160262448,5AS,False,48,132
ENSG00000132716.18,chr1,160215713,160217708,PAS,True,91,259
ENSG00000132716.18,chr1,160237126,160237229,PAS,True,223,249
ENSG00000132716.18,chr1,160262116,160262528,TSS,True,160,270
ENSG00000132716.18,chr1,160262448,160262618,TSS,False,187,270
ENSG00000116750.13,chr1,193016395,193021096,ES,False,278,313
ENSG00000116750.13,chr1,193023036,193023843,3AS,False,191,337
ENSG00000052723.11,chr1,114780448,114780685,TSS,False,22,174
ENSG00000116830.11,chr1,117081947,117088800,ES,True,15,134
ENSG00000116830.11,chr1,117096299,117098832,ES,True,13,119
ENSG00000116830.11,chr1,117101562,117102266,IR,True,11,100
ENSG00000116830.11,chr1,117081827,117083950,PAS,True,161,302
ENSG00000116830.11,chr1,117101379,117107453,PAS,True,203,308
ENSG00000143164.15,chr1,168075370,168076498,PAS,True,27,110
ENSG00000143164.15,chr1,168063620,168064001,PAS,True,93,110
ENSG00000036549.12,chr1,77581888,77581978,3AS,False,39,111
ENSG00000036549.12,chr1,77584655,77633114,5AS,True,18,109
ENSG00000036549.12,chr1,77559966,77565784,PAS,True,35,136
ENSG00000036549.12,chr1,77683261,77683840,TSS,True,101,136
ENSG00000036549.12,chr1,77682584,77682675,TSS,True,36,136
ENSG00000204859.12,chr1,6580049,6580540,5AS,False,59,220
ENSG00000204859.12,chr1,6580070,6580540,5AS,False,70,161
ENSG00000204859.12,chr1,6579993,6580136,TSS,True,147,253
ENSG00000204859.12,chr1,6579942,6580049,TSS,False,192,253
ENSG00000204859.12,chr1,6579964,6580070,TSS,True,181,253
ENSG00000157184.6,chr1,53211250,53213263,5AS,False,22,206
ENSG00000117640.17,chr1,25826826,25829617,3AS,False,52,306
ENSG00000117640.17,chr1,25819926,25820029,TSS,True,62,310
ENSG00000227671.4,chr1,247189581,247191014,PAS,True,29,106
ENSG00000223745.7,chr1,93338107,93339274,PAS,True,32,153
ENSG00000043514.16,chr1,39848097,39850122,5AS,False,21,181
ENSG00000043514.16,chr1,39850261,39853969,ES,False,18,163
ENSG00000060642.10,chr1,26787083,26787989,TSS,False,68,123
ENSG00000060642.10,chr1,26787949,26788268,TSS,False,79,123
ENSG00000143379.12,chr1,150926329,150926517,TSS,True,34,117
ENSG00000143379.12,chr1,150926372,150926463,TSS,True,102,117
ENSG00000143379.12,chr1,150964246,150964744,PAS,True,76,117
ENSG00000143379.12,chr1,150944917,150945318,PAS,True,51,108
ENSG00000160679.12,chr1,153636653,153638294,IR,False,325,368
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,158,374
ENSG00000132768.13,chr1,43970708,43970965,IR,False,161,182
ENSG00000132768.13,chr1,43969978,43970322,TSS,True,24,209
ENSG00000117676.13,chr1,26545817,26546035,TSS,True,187,1257
ENSG00000117676.13,chr1,26542269,26543221,TSS,True,1129,1257
ENSG00000117410.13,chr1,43975107,43976089,ES,False,72,392
ENSG00000160688.18,chr1,154988849,154990158,ES,False,29,126
ENSG00000160688.18,chr1,154990257,154990338,IR,False,112,126
ENSG00000160688.18,chr1,154983189,154983397,TSS,True,29,163
ENSG00000160688.18,chr1,154983343,154984066,TSS,True,140,163
ENSG00000160688.18,chr1,154992901,154993112,PAS,False,37,163
ENSG00000160688.18,chr1,154988104,154989014,PAS,True,127,161
ENSG00000065183.15,chr1,117929782,117933287,5AS,False,158,246
ENSG00000065183.15,chr1,117928992,117929782,TSS,False,117,275
ENSG00000065183.15,chr1,117929757,117929924,TSS,True,192,275
ENSG00000065183.15,chr1,117959291,117960886,PAS,False,47,275
ENSG00000116260.16,chr1,180196599,180197332,IR,False,158,370
ENSG00000116260.16,chr1,180196261,180200294,PAS,True,179,389
ENSG00000116260.16,chr1,180197332,180200293,PAS,True,222,394
ENSG00000127483.17,chr1,20742424,20745091,PAS,True,83,444
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,337,456
ENSG00000127483.17,chr1,20786648,20786822,TSS,False,370,456
ENSG00000127483.17,chr1,20786513,20786669,TSS,False,289,456
ENSG00000079277.20,chr1,46558800,46561477,ES,False,102,162
ENSG00000079277.20,chr1,46594280,46604226,5AS,False,96,151
ENSG00000079277.20,chr1,46604226,46604304,TSS,True,68,166
ENSG00000079277.20,chr1,46604184,46604289,TSS,True,111,166
ENSG00000159592.10,chr1,45686411,45687003,TSS,True,125,211
ENSG00000159592.10,chr1,45686992,45687165,TSS,True,142,211
ENSG00000159592.10,chr1,45687982,45688106,TSS,False,186,211
ENSG00000143390.17,chr1,151346333,151346488,5AS,False,176,203
ENSG00000143390.17,chr1,151347210,151347374,TSS,False,52,221
ENSG00000143390.17,chr1,151346754,151346887,TSS,True,195,221
ENSG00000117262.18,chr1,145623160,145623612,3AS,False,131,146
ENSG00000215908.10,chr1,16617675,16619103,PAS,True,37,139
ENSG00000215908.10,chr1,16644645,16645499,TSS,True,52,139
ENSG00000162419.12,chr1,28668839,28683585,3AS,False,23,108
ENSG00000162419.12,chr1,28683740,28690103,3AS,False,84,119
ENSG00000162419.12,chr1,28668708,28668839,TSS,True,16,125
ENSG00000162419.12,chr1,28683581,28683740,TSS,True,112,125
ENSG00000054116.11,chr1,36140166,36149336,5AS,False,168,188
ENSG00000054116.11,chr1,36149336,36149528,TSS,False,21,190
ENSG00000054116.11,chr1,36149091,36149503,TSS,True,170,190
ENSG00000142856.16,chr1,63438492,63441103,PAS,True,40,106
ENSG00000142856.16,chr1,63449462,63453974,PAS,True,84,104
ENSG00000158773.14,chr1,161040330,161040575,IR,True,95,129
ENSG00000158773.14,chr1,161042217,161042585,5AS,False,47,129
ENSG00000198771.10,chr1,167684001,167690048,ES,False,71,615
ENSG00000117593.10,chr1,173857517,173858873,PAS,True,30,185
ENSG00000116521.10,chr1,155260659,155262085,ES,False,39,266
ENSG00000204084.12,chr1,37860694,37862430,PAS,True,14,131
ENSG00000204084.12,chr1,37931672,37931790,TSS,False,37,135
ENSG00000204084.12,chr1,37946989,37947062,TSS,True,108,135
ENSG00000143801.16,chr1,226891361,226891745,3AS,False,40,144
ENSG00000143801.16,chr1,226870509,226870649,TSS,True,57,144
ENSG00000143801.16,chr1,226870639,226871404,TSS,True,93,144
ENSG00000234741.7,chr1,173864304,173864483,IR,False,703,851
ENSG00000234741.7,chr1,173864506,173864674,IR,False,663,850
ENSG00000234741.7,chr1,173864704,173865228,IR,False,679,866
ENSG00000234741.7,chr1,173865282,173865470,IR,False,476,588
ENSG00000234741.7,chr1,173865282,173865509,5AS,False,275,756
ENSG00000234741.7,chr1,173865282,173865509,IR,False,275,388
ENSG00000234741.7,chr1,173866567,173866760,IR,False,726,863
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,345,802
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,442,781
ENSG00000117650.12,chr1,211663628,211667105,3AS,False,27,261
ENSG00000117650.12,chr1,211662771,211663652,PAS,True,37,271
ENSG00000215790.7,chr1,1724831,1725422,PAS,True,119,148
ENSG00000215790.7,chr1,1727384,1729680,PAS,True,80,143
ENSG00000215790.7,chr1,1727384,1732523,PAS,True,128,143
ENSG00000069424.14,chr1,6026226,6026445,TSS,True,155,601
ENSG00000069424.14,chr1,6098484,6101192,PAS,False,73,493
ENSG00000188976.10,chr1,944800,945056,5AS,False,1283,2932
ENSG00000116237.15,chr1,6232119,6234885,ES,False,32,179
ENSG00000116237.15,chr1,6221192,6222160,PAS,False,173,193
ENSG00000116237.15,chr1,6221192,6225262,PAS,True,31,182
ENSG00000186283.13,chr1,179083053,179087910,ES,False,39,324
ENSG00000090686.15,chr1,21721163,21721649,3AS,False,88,282
ENSG00000090686.15,chr1,21729829,21736445,3AS,False,47,345
ENSG00000090686.15,chr1,21678592,21679439,PAS,True,336,374
ENSG00000090686.15,chr1,21721031,21721166,PAS,True,199,373
ENSG00000090686.15,chr1,21721035,21721163,PAS,True,306,373
ENSG00000090686.15,chr1,21724818,21728719,PAS,True,308,372
ENSG00000160049.11,chr1,10460262,10461702,PAS,True,115,496
ENSG00000160049.11,chr1,10460907,10463209,PAS,True,393,495
ENSG00000143033.17,chr1,93079531,93110314,3AS,True,45,251
ENSG00000143033.17,chr1,93119401,93127231,ES,False,54,204
ENSG00000143033.17,chr1,93136669,93140947,PAS,True,179,255
ENSG00000143033.17,chr1,93133702,93133772,PAS,False,141,255
ENSG00000143420.18,chr1,150621248,150622859,PAS,True,115,205
ENSG00000143420.18,chr1,150623608,150625808,PAS,True,97,204
ENSG00000143420.18,chr1,150629413,150629622,TSS,True,29,206
ENSG00000143420.18,chr1,150629060,150629153,TSS,True,179,206
ENSG00000162433.14,chr1,65147348,65147665,TSS,False,77,165
ENSG00000162433.14,chr1,65148149,65148552,TSS,True,112,165
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,303,421
ENSG00000162735.18,chr1,160283109,160285054,ES,False,51,235
ENSG00000085999.11,chr1,46247710,46248408,TSS,True,80,386
ENSG00000143437.20,chr1,150814236,150816258,3AS,True,14,119
ENSG00000143437.20,chr1,150817433,150823193,ES,True,14,115
ENSG00000143437.20,chr1,150829965,150831817,3AS,False,12,115
ENSG00000143437.20,chr1,150839654,150846262,ES,False,75,116
ENSG00000143437.20,chr1,150876542,150876786,TSS,True,13,127
ENSG00000116353.15,chr1,29216685,29230730,3AS,False,192,241
ENSG00000047410.13,chr1,186354920,186355558,PAS,True,84,198
ENSG00000047410.13,chr1,186374877,186375751,TSS,True,29,212
ENSG00000186501.14,chr1,27330804,27332069,ES,False,109,131
ENSG00000126067.11,chr1,35601586,35603374,PAS,True,19,131
ENSG00000177674.15,chr1,11748589,11750076,5AS,False,25,188
ENSG00000117475.13,chr1,169386996,169389292,PAS,True,18,129
ENSG00000224870.6,chr1,1399685,1400157,5AS,False,87,203
ENSG00000224870.6,chr1,1399685,1400157,IR,False,87,140
ENSG00000224870.6,chr1,1399689,1400157,IR,False,116,167
ENSG00000224870.6,chr1,1399522,1399685,TSS,True,169,258
ENSG00000224870.6,chr1,1399521,1399689,TSS,True,140,258
ENSG00000224870.6,chr1,1399519,1400303,TSS,True,223,258
ENSG00000134222.16,chr1,109281046,109281136,IR,False,100,142
ENSG00000134222.16,chr1,109281251,109281618,IR,True,133,154
ENSG00000134222.16,chr1,109282731,109283062,3AS,False,45,100
ENSG00000134222.16,chr1,109283062,109283192,TSS,True,58,158
ENSG00000134222.16,chr1,109283073,109283175,TSS,True,108,158
ENSG00000162775.14,chr1,110342268,110345538,IR,True,78,103
ENSG00000162775.14,chr1,110342268,110346307,ES,False,189,265
ENSG00000162775.14,chr1,110342268,110346307,IR,True,189,214
ENSG00000162775.14,chr1,110345649,110346307,IR,True,76,103
ENSG00000162775.14,chr1,110346307,110352920,PAS,True,38,293
ENSG00000118655.5,chr1,113905775,113908008,ES,False,18,141
ENSG00000160752.14,chr1,155308965,155310042,ES,False,110,126
ENSG00000160752.14,chr1,155308965,155310042,5AS,False,110,126
ENSG00000160752.14,chr1,155308965,155310063,3AS,False,277,403
ENSG00000160752.14,chr1,155308965,155310063,5AS,True,277,319
ENSG00000160752.14,chr1,155308665,155308965,TSS,True,76,484
ENSG00000160752.14,chr1,155308865,155309076,TSS,True,426,484
ENSG00000130695.15,chr1,26276760,26277135,3AS,False,199,275
ENSG00000130695.15,chr1,26277132,26278810,PAS,True,229,304
ENSG00000130695.15,chr1,26277135,26278810,PAS,True,111,304
ENSG00000066136.20,chr1,40691587,40691867,TSS,True,36,271
ENSG00000066136.20,chr1,40709263,40709616,TSS,True,241,270
ENSG00000143337.18,chr1,179884769,179889312,3AS,False,107,213
ENSG00000158062.20,chr1,26284482,26285463,IR,False,182,378
ENSG00000158062.20,chr1,26286037,26296918,ES,False,57,330
ENSG00000158062.20,chr1,26298062,26301693,ES,False,126,203
ENSG00000158062.20,chr1,26298062,26302812,ES,True,22,219
ENSG00000158062.20,chr1,26298062,26306591,ES,False,118,337
ENSG00000198520.11,chr1,44723906,44724121,3AS,False,310,352
ENSG00000198520.11,chr1,44724392,44724538,3AS,True,242,272
ENSG00000198520.11,chr1,44724392,44724761,ES,True,30,275
ENSG00000198520.11,chr1,44724392,44725135,ES,True,11,103
ENSG00000198520.11,chr1,44724668,44724761,IR,True,258,294
ENSG00000198520.11,chr1,44724839,44725032,IR,False,142,279
ENSG00000198520.11,chr1,44724839,44725135,3AS,False,96,239
ENSG00000198520.11,chr1,44724839,44725135,IR,False,96,234
ENSG00000198520.11,chr1,44723712,44723906,TSS,False,48,401
ENSG00000117148.7,chr1,17755329,17755504,TSS,False,143,791
ENSG00000117148.7,chr1,17759307,17759486,TSS,True,653,791
ENSG00000001461.16,chr1,24468985,24472979,PAS,True,59,246
ENSG00000001461.16,chr1,24466003,24466706,PAS,False,200,246
ENSG00000163374.19,chr1,155668717,155670319,3AS,False,49,266
ENSG00000163374.19,chr1,155680456,155688658,ES,False,34,231
ENSG00000163374.19,chr1,155688658,155688777,TSS,False,38,282
ENSG00000067334.13,chr1,93868534,93869944,PAS,True,317,361
ENSG00000067334.13,chr1,93876382,93877862,PAS,True,106,358
ENSG00000159348.12,chr1,202960970,202962699,PAS,True,11,105
ENSG00000159348.12,chr1,202967190,202967368,TSS,True,13,105
ENSG00000066322.14,chr1,43367914,43368075,TSS,True,13,120
ENSG00000171163.15,chr1,248857497,248857827,IR,False,271,335
ENSG00000171163.15,chr1,248857859,248858130,3AS,False,247,277
ENSG00000171163.15,chr1,248857859,248858130,IR,False,247,312
ENSG00000171163.15,chr1,248858917,248859144,TSS,True,84,370
ENSG00000171163.15,chr1,248858130,248859091,TSS,True,316,370
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,391,3831
ENSG00000198860.12,chr1,184054863,184072826,ES,False,63,399
ENSG00000117385.15,chr1,42754990,42755164,IR,False,575,691
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,98,157
ENSG00000117419.15,chr1,44339044,44342704,TSS,True,100,157
ENSG00000117419.15,chr1,44319627,44319746,TSS,False,139,157
ENSG00000117419.15,chr1,44352849,44355257,TSS,True,134,157
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,362,448
ENSG00000126088.13,chr1,45014070,45014438,IR,False,495,568
ENSG00000126088.13,chr1,45012121,45012285,TSS,True,126,574
ENSG00000126088.13,chr1,45010679,45013019,TSS,True,456,574
ENSG00000163131.10,chr1,150730188,150733145,PAS,True,39,140
ENSG00000163131.10,chr1,150730081,150731127,PAS,True,121,141
ENSG00000163131.10,chr1,150730188,150731120,PAS,False,123,141
ENSG00000171161.12,chr1,248838218,248838551,TSS,True,14,122
ENSG00000143612.20,chr1,154212624,154219835,ME,True,54,100
ENSG00000143612.20,chr1,154214574,154220341,ES,False,470,1627
ENSG00000162607.12,chr1,62444737,62445083,PAS,True,59,192
ENSG00000162607.12,chr1,62450245,62451804,PAS,True,138,200
ENSG00000143401.14,chr1,150218416,150220761,PAS,True,51,375
ENSG00000171608.15,chr1,9651802,9710423,ES,True,67,230
ENSG00000171608.15,chr1,9691571,9710423,ES,True,137,157
ENSG00000171608.15,chr1,9716619,9717045,3AS,True,29,216
ENSG00000171608.15,chr1,9716619,9717063,3AS,False,26,242
ENSG00000171608.15,chr1,9720661,9720744,3AS,True,30,250
ENSG00000171608.15,chr1,9651710,9651802,TSS,True,80,310
ENSG00000143643.12,chr1,230906121,230907019,PAS,False,17,107
ENSG00000168765.16,chr1,109657279,109657589,IR,False,92,104
ENSG00000168765.16,chr1,109661164,109661705,PAS,True,70,107
ENSG00000168765.16,chr1,109665010,109665503,PAS,False,38,107
ENSG00000117620.14,chr1,99970162,99993536,ES,False,106,122
ENSG00000117620.14,chr1,99999415,100011364,ES,False,16,110
ENSG00000117620.14,chr1,100022385,100024616,PAS,True,13,126
ENSG00000131778.18,chr1,147295430,147295767,PAS,True,150,790
ENSG00000131778.18,chr1,147293607,147293722,PAS,True,707,790
ENSG00000189339.11,chr1,1661477,1666019,PAS,True,67,124
ENSG00000189339.11,chr1,1670423,1671629,PAS,True,69,119
ENSG00000189339.11,chr1,1692448,1693114,TSS,True,54,150
ENSG00000189339.11,chr1,1678902,1679022,TSS,True,130,149
ENSG00000134644.15,chr1,30945483,30950132,5AS,False,206,359
ENSG00000134644.15,chr1,30953981,30965981,ES,False,46,361
ENSG00000134644.15,chr1,30966197,30967166,3AS,False,97,359
ENSG00000134644.15,chr1,30980163,30981311,3AS,False,199,349
ENSG00000134644.15,chr1,30980166,30981311,3AS,False,117,150
ENSG00000122484.8,chr1,92387010,92389839,PAS,True,45,125
ENSG00000122484.8,chr1,92323444,92324698,PAS,False,95,125
ENSG00000120334.15,chr1,173824137,173824882,TSS,False,77,101
ENSG00000120334.15,chr1,173824211,173825084,TSS,True,35,101
ENSG00000117335.19,chr1,207767195,207767778,IR,False,352,416
ENSG00000117335.19,chr1,207767195,207770320,ES,False,244,621
ENSG00000117335.19,chr1,207767195,207770320,5AS,True,244,307
ENSG00000117335.19,chr1,207785682,207793518,ES,False,342,717
ENSG00000143742.12,chr1,225783368,225789239,ES,False,829,1134
ENSG00000009307.15,chr1,114738072,114757924,ME,False,94,128
ENSG00000143851.15,chr1,202146486,202148699,PAS,True,28,178
ENSG00000143851.15,chr1,202159280,202159981,TSS,True,175,222
ENSG00000143851.15,chr1,202160544,202162174,TSS,True,114,222
ENSG00000143493.12,chr1,212035403,212035487,IR,True,34,148
ENSG00000143493.12,chr1,211940310,211942111,PAS,True,31,151
ENSG00000143493.12,chr1,212035343,212035647,TSS,True,37,151
ENSG00000143493.12,chr1,212035487,212035610,TSS,True,117,151
ENSG00000037637.10,chr1,16315435,16352254,ES,True,90,148
ENSG00000116539.12,chr1,155562778,155562855,TSS,False,43,133
ENSG00000116539.12,chr1,155521099,155521620,TSS,True,117,133
ENSG00000116539.12,chr1,155562152,155562788,TSS,True,116,133
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,976,1338
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,526,1338
ENSG00000116688.16,chr1,11980484,11981973,3AS,True,30,231
ENSG00000116688.16,chr1,11980484,11989164,ES,False,30,265
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,37,304
ENSG00000279457.4,chr1,187287,187379,5AS,True,28,197
ENSG00000279457.4,chr1,199836,200549,TSS,True,47,199
ENSG00000279457.4,chr1,195262,195419,TSS,False,163,199
ENSG00000196550.10,chr1,206201873,206203964,TSS,True,14,138
ENSG00000055070.16,chr1,16367308,16393227,ES,False,96,143
ENSG00000055070.16,chr1,16367308,16393230,ES,False,98,118
ENSG00000055070.16,chr1,16367308,16393230,3AS,False,98,241
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,40,301
ENSG00000157978.11,chr1,25543572,25543786,TSS,False,43,276
ENSG00000157978.11,chr1,25549849,25550035,TSS,False,246,276
ENSG00000157978.11,chr1,25566847,25568895,PAS,True,28,269
ENSG00000142687.17,chr1,35554519,35557361,5AS,False,45,199
ENSG00000142687.17,chr1,35433489,35435081,PAS,True,64,229
ENSG00000142687.17,chr1,35451631,35451776,PAS,False,180,224
ENSG00000142687.17,chr1,35557206,35557434,TSS,True,82,232
ENSG00000142687.17,chr1,35557361,35557457,TSS,True,186,232
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,338,435
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,140,434
ENSG00000116754.13,chr1,70244683,70244816,PAS,True,302,431
ENSG00000116754.13,chr1,70237424,70237556,PAS,True,375,431
ENSG00000116754.13,chr1,70249951,70250048,PAS,True,345,431
ENSG00000143569.18,chr1,154220975,154225083,5AS,False,174,203
ENSG00000143569.18,chr1,154220848,154220975,TSS,True,56,231
ENSG00000143569.18,chr1,154220857,154221040,TSS,True,205,231
ENSG00000143569.18,chr1,154263102,154263505,PAS,True,96,231
ENSG00000143569.18,chr1,154270199,154271499,PAS,True,191,231
ENSG00000143569.18,chr1,154270880,154271510,PAS,True,202,231
ENSG00000116922.14,chr1,37689883,37690215,5AS,False,98,110
ENSG00000116922.14,chr1,37689883,37690215,3AS,False,98,125
ENSG00000116922.14,chr1,37689883,37690333,5AS,False,29,139
ENSG00000116922.14,chr1,37690215,37690572,TSS,True,84,197
ENSG00000116922.14,chr1,37692029,37692290,TSS,True,148,197
ENSG00000162642.13,chr1,85258722,85259357,ES,False,32,109
ENSG00000058799.14,chr1,53852270,53860055,ES,False,40,100
ENSG00000000460.16,chr1,169798958,169802620,ES,False,33,167
ENSG00000135829.16,chr1,182887082,182887982,PAS,True,38,347
ENSG00000117362.12,chr1,150266194,150266532,IR,False,112,472
ENSG00000117362.12,chr1,150265049,150266194,PAS,False,360,472
ENSG00000117362.12,chr1,150265036,150266656,PAS,True,113,472
ENSG00000116874.11,chr1,119031215,119033359,PAS,True,17,101
ENSG00000116874.11,chr1,119031217,119033388,PAS,True,90,101
ENSG00000117308.14,chr1,23798730,23799365,ES,False,22,188
ENSG00000009790.14,chr1,209777487,209779314,ES,True,16,121
ENSG00000009790.14,chr1,209756025,209756309,TSS,True,31,168
ENSG00000009790.14,chr1,209768040,209768660,TSS,True,141,162
ENSG00000009790.14,chr1,209779314,209779656,PAS,True,137,167
ENSG00000009790.14,chr1,209782055,209782322,PAS,True,66,168
ENSG00000009790.14,chr1,209777351,209779655,PAS,True,148,166
ENSG00000162910.18,chr1,228107869,228107976,IR,False,71,207
ENSG00000162910.18,chr1,228107869,228108234,IR,False,39,175
