gene,chr,start,end,splice_type,novel,heart_right_ventricle_ENCFF305AFY_in_cov,heart_right_ventricle_ENCFF305AFY_total_cov
ENSG00000275131.3,chr1,120536321,120536402,PAS,True,57,130
ENSG00000275131.3,chr1,120620354,120620786,TSS,True,60,154
ENSG00000196352.15,chr1,207359545,207360966,PAS,True,38,379
ENSG00000142871.16,chr1,85580756,85581047,TSS,False,37,279
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,199,963
ENSG00000119280.16,chr1,230868179,230868573,TSS,True,31,166
ENSG00000122482.20,chr1,90915293,90916990,PAS,True,38,164
ENSG00000122482.20,chr1,91021989,91022347,TSS,True,128,166
ENSG00000122482.20,chr1,90938271,90939847,TSS,False,26,137
ENSG00000159388.5,chr1,203305497,203305748,TSS,True,81,270
ENSG00000163866.8,chr1,34855982,34859676,5AS,False,89,101
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,17,106
ENSG00000215861.5,chr1,149190531,149197995,3AS,True,333,460
ENSG00000215861.5,chr1,149190791,149197995,3AS,True,93,127
ENSG00000215861.5,chr1,149187069,149190531,PAS,True,478,815
ENSG00000215861.5,chr1,149195877,149198171,PAS,False,572,808
ENSG00000215861.5,chr1,149187067,149190791,PAS,True,721,815
ENSG00000215861.5,chr1,149285453,149285859,TSS,True,725,815
ENSG00000215861.5,chr1,149240376,149240861,TSS,True,115,815
ENSG00000162496.8,chr1,12617153,12618252,TSS,False,19,129
ENSG00000143153.12,chr1,169106622,169106926,TSS,True,67,334
ENSG00000162772.16,chr1,212618234,212619357,IR,True,100,121
ENSG00000162772.16,chr1,212619357,212620772,PAS,True,25,125
ENSG00000162772.16,chr1,212618126,212620772,PAS,True,104,125
ENSG00000077522.12,chr1,236686451,236686799,TSS,True,2244,11830
ENSG00000162616.8,chr1,77979293,78013050,ES,False,97,112
ENSG00000162616.8,chr1,77979173,77979293,TSS,False,75,187
ENSG00000162616.8,chr1,78004872,78005321,TSS,True,124,187
ENSG00000130764.9,chr1,3795861,3796512,TSS,False,27,130
ENSG00000173641.17,chr1,16017207,16017764,3AS,False,1602,1781
ENSG00000173641.17,chr1,16017219,16017764,3AS,False,42,179
ENSG00000173641.17,chr1,16017764,16018046,TSS,True,3818,5593
ENSG00000173641.17,chr1,16017073,16017195,TSS,True,3912,5593
ENSG00000116984.12,chr1,236795244,236795737,TSS,True,114,149
ENSG00000116984.12,chr1,236895354,236895550,TSS,True,98,113
ENSG00000116984.12,chr1,236890888,236891038,TSS,True,97,113
ENSG00000116984.12,chr1,236897557,236903893,PAS,True,37,111
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,113,283
ENSG00000171824.13,chr1,11066612,11066748,PAS,True,15,111
ENSG00000171824.13,chr1,11099720,11099919,TSS,True,25,111
ENSG00000171824.13,chr1,11082687,11082877,TSS,True,89,106
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,89,353
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,20,149
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,48,121
ENSG00000010803.16,chr1,41028726,41037361,ES,False,72,153
ENSG00000010803.16,chr1,41075218,41075399,TSS,True,130,168
ENSG00000010803.16,chr1,41242058,41242330,TSS,True,144,170
ENSG00000010803.16,chr1,41113282,41113460,TSS,True,139,170
ENSG00000010803.16,chr1,41048689,41048870,TSS,False,119,168
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,34,139
ENSG00000163444.11,chr1,203016140,203018480,ES,False,124,138
ENSG00000152078.9,chr1,95117307,95117617,TSS,False,20,110
ENSG00000162613.16,chr1,77967098,77967626,3AS,False,86,125
ENSG00000162613.16,chr1,77968203,77969924,ES,False,112,125
ENSG00000162613.16,chr1,77944050,77948774,PAS,False,17,142
ENSG00000162613.16,chr1,77978884,77979140,TSS,True,28,153
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,123,184
ENSG00000116786.12,chr1,15730100,15730722,TSS,True,151,182
ENSG00000116786.12,chr1,15718261,15718625,TSS,True,163,186
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,18,143
ENSG00000122406.13,chr1,92841765,92841924,PAS,True,22,142
ENSG00000122406.13,chr1,92840550,92841919,PAS,True,122,141
ENSG00000125944.19,chr1,23338608,23344210,ES,False,99,152
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,30,162
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,143,162
ENSG00000143248.12,chr1,163202791,163203075,TSS,True,172,490
ENSG00000151414.14,chr1,198156979,198157276,TSS,True,53,171
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,432,1109
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,695,1118
ENSG00000143294.14,chr1,156767497,156768239,TSS,True,22,105
ENSG00000143294.14,chr1,156786621,156787174,TSS,True,84,105
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,50,162
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,109,150
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,131,284
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,207,284
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,99,293
ENSG00000162413.16,chr1,6599046,6599378,TSS,True,259,292
ENSG00000132485.13,chr1,71069362,71070826,IR,True,86,112
ENSG00000132485.13,chr1,71063290,71065137,PAS,True,26,122
ENSG00000132485.13,chr1,71063290,71070996,PAS,True,93,114
ENSG00000132485.13,chr1,71080939,71081062,TSS,True,19,131
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,36,346
ENSG00000054118.14,chr1,36224505,36259381,ES,False,122,139
ENSG00000054118.14,chr1,36224276,36224505,TSS,True,36,175
ENSG00000054118.14,chr1,36289059,36289332,PAS,True,17,160
ENSG00000162461.7,chr1,15738245,15739223,ES,True,34,298
ENSG00000162461.7,chr1,15736256,15736863,TSS,False,41,346
ENSG00000143774.16,chr1,228140363,228145510,ES,False,56,177
ENSG00000143774.16,chr1,228141288,228145510,5AS,False,67,109
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,36,213
ENSG00000162704.15,chr1,183635516,183635940,TSS,True,43,208
ENSG00000162704.15,chr1,183630460,183630639,TSS,True,171,208
ENSG00000162434.11,chr1,64833220,64834657,PAS,False,56,279
ENSG00000162434.11,chr1,64866863,64867208,PAS,True,146,168
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,120,283
ENSG00000162434.11,chr1,64855508,64855697,TSS,True,204,249
ENSG00000143740.14,chr1,227734200,227735499,TSS,True,20,106
ENSG00000143740.14,chr1,227747683,227748233,TSS,True,93,106
ENSG00000143740.14,chr1,227780526,227781267,PAS,True,29,131
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,64,312
ENSG00000170989.9,chr1,101236898,101237099,TSS,True,145,464
ENSG00000116747.12,chr1,193059776,193075819,ES,False,11,103
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,18,124
ENSG00000224051.6,chr1,1324788,1325102,TSS,True,44,124
ENSG00000143393.16,chr1,151307801,151315572,ES,False,429,563
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,595,685
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,161,687
ENSG00000132849.20,chr1,61742392,61742555,TSS,True,68,105
ENSG00000132849.20,chr1,62162882,62163920,PAS,True,73,105
ENSG00000116679.15,chr1,185316952,185317392,TSS,True,87,228
ENSG00000116679.15,chr1,185300971,185304090,TSS,True,188,224
ENSG00000116679.15,chr1,185300436,185300561,TSS,True,195,224
ENSG00000113396.12,chr5,128965184,128966618,TSS,True,39,114
ENSG00000113396.12,chr5,128965041,128965692,TSS,True,95,114
ENSG00000145817.16,chr5,144170534,144170684,TSS,False,18,119
ENSG00000183072.9,chr5,173233209,173234749,3AS,False,381,591
ENSG00000183072.9,chr5,173233464,173234749,3AS,False,37,219
ENSG00000183072.9,chr5,173232107,173233501,PAS,True,440,610
ENSG00000183072.9,chr5,173232109,173233209,PAS,False,216,610
ENSG00000183072.9,chr5,173234749,173235209,TSS,True,104,708
ENSG00000113742.12,chr5,173910604,173944966,ES,False,40,108
ENSG00000113742.12,chr5,173888348,173890858,TSS,True,73,181
ENSG00000113742.12,chr5,173955909,173960309,PAS,True,13,119
ENSG00000145495.15,chr5,10353258,10353917,TSS,True,133,206
ENSG00000112936.18,chr5,40909273,40909616,TSS,False,79,189
ENSG00000112936.18,chr5,40972436,40972594,TSS,True,146,178
ENSG00000197375.12,chr5,132369472,132370365,TSS,True,30,139
ENSG00000197375.12,chr5,132394184,132395616,PAS,True,14,136
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,180,1532
ENSG00000164347.17,chr5,74766937,74767152,TSS,True,22,133
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,79,140
ENSG00000083312.17,chr5,72816594,72816752,TSS,True,91,143
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,83,143
ENSG00000081791.8,chr5,141923798,141923972,TSS,True,40,133
ENSG00000081791.8,chr5,141924194,141924695,TSS,True,118,133
ENSG00000081791.8,chr5,141934493,141935546,PAS,True,87,124
ENSG00000081791.8,chr5,141938520,141942045,PAS,True,71,124
ENSG00000081791.8,chr5,141939505,141941002,PAS,True,106,125
ENSG00000186687.15,chr5,131170867,131171038,TSS,True,18,116
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,238,720
ENSG00000013561.17,chr5,141969167,141973582,ES,False,59,142
ENSG00000013561.17,chr5,141973742,141978302,ES,False,23,161
ENSG00000013561.17,chr5,141974955,141980122,ES,True,16,153
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,140,282
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,248,282
ENSG00000013561.17,chr5,141978358,141978830,TSS,True,226,281
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,64,417
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,16,128
ENSG00000152700.13,chr5,134632727,134632843,TSS,True,58,222
ENSG00000171368.11,chr5,693277,693372,TSS,False,102,132
ENSG00000157510.13,chr5,149271613,149271984,TSS,True,23,141
ENSG00000170624.13,chr5,156326919,156327232,TSS,True,101,158
ENSG00000170624.13,chr5,155728078,155728991,TSS,True,141,159
ENSG00000072803.17,chr5,172006457,172006872,TSS,True,25,124
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,1463,2476
ENSG00000112992.16,chr5,43644637,43644802,TSS,False,2219,2474
ENSG00000112992.16,chr5,43644244,43644325,TSS,True,1725,2474
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,51,271
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,234,271
ENSG00000188725.7,chr5,61162216,61162474,TSS,True,13,107
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,591,2577
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,308,2890
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,31,149
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,131,149
ENSG00000069020.18,chr5,66596328,66597018,TSS,True,81,115
ENSG00000153113.23,chr5,96727530,96729611,ES,False,56,324
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,128,440
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,486,543
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,295,541
ENSG00000153113.23,chr5,96742041,96742478,TSS,True,438,531
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,93,525
ENSG00000131844.15,chr5,71604468,71632120,ES,False,35,134
ENSG00000131844.15,chr5,71643895,71646210,5AS,True,100,114
ENSG00000131844.15,chr5,71587261,71587554,TSS,True,32,146
ENSG00000131844.15,chr5,71656742,71658706,PAS,True,25,137
ENSG00000131844.15,chr5,71641002,71643070,PAS,True,115,137
ENSG00000164309.14,chr5,79689684,79690056,TSS,False,957,1246
ENSG00000164309.14,chr5,79733625,79739403,TSS,False,221,552
ENSG00000164309.14,chr5,79799369,79800611,PAS,True,700,1234
ENSG00000164309.14,chr5,79728914,79732784,PAS,True,81,290
ENSG00000175309.14,chr5,178222580,178222851,3AS,True,128,143
ENSG00000175309.14,chr5,178206309,178208915,PAS,True,19,164
ENSG00000175309.14,chr5,178232491,178232848,TSS,True,30,164
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,149,421
ENSG00000113648.16,chr5,135346057,135360496,ME,False,22,108
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,69,111
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,25,126
ENSG00000131459.12,chr5,180301608,180304771,ES,True,17,105
ENSG00000113328.18,chr5,163437664,163437764,IR,False,366,837
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,399,869
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,503,869
ENSG00000120725.12,chr5,139127853,139198268,ES,False,201,224
ENSG00000145934.16,chr5,168247581,168248371,TSS,True,45,140
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,120,448
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,73,521
ENSG00000019582.14,chr5,150402625,150404679,ES,False,92,110
ENSG00000154153.13,chr5,16508577,16508998,TSS,True,50,239
ENSG00000145916.18,chr5,178131054,178138107,ES,False,18,122
ENSG00000145916.18,chr5,178130515,178131054,TSS,True,49,172
ENSG00000145916.18,chr5,178130538,178131376,TSS,True,143,172
ENSG00000079215.13,chr5,36606587,36606735,TSS,True,104,118
ENSG00000079215.13,chr5,36679631,36679860,TSS,True,102,114
ENSG00000198624.12,chr5,151223922,151224138,TSS,True,100,248
ENSG00000122203.14,chr5,176361601,176361814,TSS,True,28,126
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,118,295
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,57,330
ENSG00000154122.13,chr5,14751068,14752887,TSS,True,113,135
ENSG00000154122.13,chr5,14871351,14871903,TSS,True,106,136
ENSG00000154122.13,chr5,14713543,14715422,TSS,True,120,135
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,275,518
ENSG00000113712.17,chr5,149513209,149520289,ES,False,395,521
ENSG00000113712.17,chr5,149550841,149551878,TSS,True,114,618
ENSG00000197226.12,chr5,179865888,179867777,ES,False,56,115
ENSG00000197226.12,chr5,179862040,179864128,PAS,True,15,137
ENSG00000197226.12,chr5,179875919,179876060,TSS,True,117,136
ENSG00000197226.12,chr5,179907703,179908598,TSS,True,85,149
ENSG00000113141.17,chr5,140662301,140662481,PAS,False,17,124
ENSG00000113141.17,chr5,140658938,140659117,PAS,True,109,123
ENSG00000113578.17,chr5,142697912,142698064,TSS,True,73,119
ENSG00000113578.17,chr5,142697621,142698029,TSS,True,73,119
ENSG00000145730.20,chr5,103019843,103025133,3AS,False,184,1809
ENSG00000145730.20,chr5,103019843,103028181,ES,False,251,876
ENSG00000145730.20,chr5,103019843,103028184,ES,False,201,1335
ENSG00000145730.20,chr5,103019843,103028184,3AS,False,201,1077
ENSG00000145730.20,chr5,103025334,103028184,3AS,False,1112,1735
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,1932,2345
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,688,2343
ENSG00000172239.13,chr5,43555999,43556818,5AS,False,232,262
ENSG00000172239.13,chr5,43556581,43557126,TSS,True,256,289
ENSG00000172239.13,chr5,43556818,43557178,TSS,True,53,289
ENSG00000132912.12,chr5,150758858,150759116,TSS,True,56,147
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,358,1479
ENSG00000072682.18,chr5,132195480,132198878,ME,False,231,346
ENSG00000072682.18,chr5,132218644,132227789,ES,False,236,295
ENSG00000072682.18,chr5,132227789,132227891,TSS,False,57,354
ENSG00000112977.15,chr5,10761013,10761272,TSS,True,20,105
ENSG00000131730.15,chr5,81233377,81251112,5AS,False,1133,1501
ENSG00000131730.15,chr5,81232638,81233377,TSS,True,584,1753
ENSG00000131730.15,chr5,81232736,81233381,TSS,True,1385,1753
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,109,146
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,110,147
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,38,147
ENSG00000131711.14,chr5,72107198,72107715,TSS,True,217,530
ENSG00000131711.14,chr5,72197210,72200367,TSS,True,28,156
ENSG00000131711.14,chr5,72205083,72209568,PAS,False,374,504
ENSG00000119048.7,chr5,134371424,134371639,TSS,True,11,104
ENSG00000062194.15,chr5,57214193,57230845,ES,False,125,163
ENSG00000062194.15,chr5,57236032,57246299,ES,False,136,159
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,116,173
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,81,173
ENSG00000062194.15,chr5,57262593,57265406,PAS,True,36,173
ENSG00000161011.19,chr5,179820881,179821141,TSS,True,185,555
ENSG00000170606.14,chr5,133051928,133052357,TSS,True,23,194
ENSG00000155324.9,chr5,126465545,126469676,ES,False,51,113
ENSG00000155324.9,chr5,126488892,126493489,3AS,True,15,119
ENSG00000155324.9,chr5,126423100,126423689,TSS,True,15,126
ENSG00000155324.9,chr5,126492914,126495023,PAS,True,19,124
ENSG00000155324.9,chr5,126496268,126498603,PAS,False,110,126
ENSG00000073578.16,chr5,218010,218418,TSS,True,384,3783
ENSG00000067113.16,chr5,55468149,55534571,ME,False,270,719
ENSG00000113583.7,chr5,133968445,133968623,TSS,True,36,284
ENSG00000039537.13,chr5,41213375,41213756,TSS,True,50,187
ENSG00000113758.13,chr5,177473435,177473746,TSS,True,39,167
ENSG00000198961.9,chr5,109409841,109409998,TSS,False,29,226
ENSG00000184584.12,chr5,139481342,139481477,IR,False,117,139
ENSG00000184584.12,chr5,139482209,139482861,TSS,True,147,164
ENSG00000184584.12,chr5,139482549,139482768,TSS,True,44,164
ENSG00000169045.17,chr5,179623594,179623711,TSS,True,78,119
ENSG00000169045.17,chr5,179623635,179623882,TSS,True,73,119
ENSG00000164587.12,chr5,150444353,150445608,IR,True,153,173
ENSG00000164587.12,chr5,150446963,150447584,IR,False,139,157
ENSG00000164587.12,chr5,150444228,150444353,PAS,True,20,173
ENSG00000164587.12,chr5,150444233,150445685,PAS,True,154,173
ENSG00000164587.12,chr5,150449702,150449742,TSS,False,32,175
ENSG00000134352.19,chr5,55994783,55995023,TSS,True,47,206
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,555,2012
ENSG00000127022.14,chr5,179704629,179705852,TSS,True,1803,2012
ENSG00000113504.20,chr5,1077832,1078470,TSS,True,184,222
ENSG00000113504.20,chr5,1074566,1074672,TSS,True,189,222
ENSG00000015479.18,chr5,139322967,139325439,3AS,False,634,734
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,160,825
ENSG00000015479.18,chr5,139329344,139331366,PAS,True,127,825
ENSG00000113643.8,chr5,168519080,168519330,PAS,True,29,140
ENSG00000113643.8,chr5,168510580,168510685,PAS,True,116,140
ENSG00000029363.16,chr6,136271766,136272079,PAS,True,110,190
ENSG00000029363.16,chr6,136276055,136276508,PAS,True,106,186
ENSG00000029363.16,chr6,136289712,136289847,TSS,True,25,200
ENSG00000172348.14,chr6,46248722,46248898,TSS,True,303,721
ENSG00000124762.13,chr6,36678709,36678798,TSS,True,85,344
ENSG00000124762.13,chr6,36684343,36684546,TSS,True,295,344
ENSG00000145990.10,chr6,13486637,13487619,TSS,True,191,216
ENSG00000145990.10,chr6,13486010,13486144,TSS,False,181,216
ENSG00000118523.5,chr6,131951106,131951374,TSS,False,28,175
ENSG00000112305.14,chr6,70667649,70668141,TSS,False,14,113
ENSG00000135341.17,chr6,90560214,90561621,3AS,True,152,169
ENSG00000124491.15,chr6,6320586,6320662,TSS,True,30,124
ENSG00000112078.13,chr6,36442839,36443111,TSS,True,26,111
ENSG00000112773.15,chr6,81750471,81751589,IR,True,225,254
ENSG00000112773.15,chr6,81752178,81752430,5AS,False,155,203
ENSG00000112773.15,chr6,81752178,81752568,5AS,True,31,234
ENSG00000112773.15,chr6,81749617,81750471,PAS,True,33,258
ENSG00000112773.15,chr6,81752568,81752742,TSS,False,266,297
ENSG00000112773.15,chr6,81752430,81752737,TSS,True,142,297
ENSG00000112773.15,chr6,81752375,81752681,TSS,True,251,297
ENSG00000124795.15,chr6,18264384,18264571,TSS,True,27,175
ENSG00000137193.13,chr6,37170145,37170657,TSS,False,57,432
ENSG00000083123.14,chr6,80343812,80345974,IR,False,69,109
ENSG00000083123.14,chr6,80345974,80346271,PAS,False,65,134
ENSG00000083123.14,chr6,80343663,80346271,PAS,True,91,131
ENSG00000112308.12,chr6,24718539,24719175,TSS,True,22,118
ENSG00000234745.10,chr6,31357085,31357218,TSS,True,41,161
ENSG00000234745.10,chr6,31356687,31357179,TSS,True,139,161
ENSG00000151914.19,chr6,56701965,56704279,ES,True,30,125
ENSG00000151914.19,chr6,56622757,56624628,PAS,True,124,166
ENSG00000151914.19,chr6,56637951,56639363,PAS,True,142,160
ENSG00000151914.19,chr6,56639448,56639611,PAS,True,132,154
ENSG00000151914.19,chr6,56843054,56843707,TSS,True,134,253
ENSG00000112679.14,chr6,291830,292560,TSS,True,49,116
ENSG00000112679.14,chr6,350821,351355,PAS,True,104,116
ENSG00000065308.4,chr6,52576795,52577582,TSS,False,80,119
ENSG00000198663.16,chr6,36886028,36899425,ES,False,95,138
ENSG00000198663.16,chr6,36885818,36886028,TSS,True,82,220
ENSG00000112759.17,chr6,44219782,44227262,ES,False,195,218
ENSG00000112759.17,chr6,44219782,44227262,3AS,False,195,228
ENSG00000112759.17,chr6,44223641,44227262,ES,False,154,196
ENSG00000112759.17,chr6,44223641,44227262,3AS,True,154,217
ENSG00000112759.17,chr6,44219282,44219782,TSS,True,627,881
ENSG00000112759.17,chr6,44223542,44223641,TSS,True,621,881
ENSG00000112759.17,chr6,44230809,44230889,TSS,True,766,881
ENSG00000112531.16,chr6,163414377,163415335,TSS,True,79,141
ENSG00000112531.16,chr6,163563488,163563719,TSS,True,117,139
ENSG00000112531.16,chr6,163570693,163573864,PAS,True,57,122
ENSG00000112531.16,chr6,163565945,163570145,PAS,True,79,106
