gene,chr,start,end,splice_type,novel,GM12878_ENCFF219UJG_in_cov,GM12878_ENCFF219UJG_total_cov
ENSG00000075413.17,chr14,103385361,103386080,TSS,True,28,149
ENSG00000075413.17,chr14,103467094,103468186,TSS,True,124,138
ENSG00000027075.14,chr14,61321147,61322464,TSS,True,36,152
ENSG00000213145.9,chr14,105487194,105487299,TSS,True,404,691
ENSG00000213145.9,chr14,105487197,105488388,TSS,True,367,690
ENSG00000100503.23,chr14,50719755,50723672,PAS,True,101,114
ENSG00000100503.23,chr14,50723776,50726066,PAS,True,66,108
ENSG00000100503.23,chr14,50755680,50760359,PAS,True,81,100
ENSG00000100503.23,chr14,50727224,50727751,PAS,True,97,108
ENSG00000100503.23,chr14,50831005,50831240,TSS,True,39,116
ENSG00000198668.10,chr14,90397026,90397233,TSS,True,316,994
ENSG00000198668.10,chr14,90404688,90408264,PAS,True,273,978
ENSG00000090060.17,chr14,96564954,96567120,PAS,True,100,260
ENSG00000090060.17,chr14,96532510,96535574,PAS,True,181,244
ENSG00000100599.15,chr14,92652031,92653075,TSS,False,25,145
ENSG00000100599.15,chr14,92687925,92688995,PAS,True,17,145
ENSG00000100628.11,chr14,93933782,93934792,PAS,True,19,176
ENSG00000100628.11,chr14,93956765,93957050,TSS,True,95,172
ENSG00000100628.11,chr14,93955107,93955285,TSS,True,137,172
ENSG00000168175.14,chr14,55051637,55051803,TSS,True,86,162
ENSG00000168175.14,chr14,55063036,55063325,TSS,True,88,159
ENSG00000156411.9,chr14,103921469,103921573,TSS,True,57,248
ENSG00000089737.16,chr14,94048289,94051462,PAS,True,26,250
ENSG00000089737.16,chr14,94081118,94081225,TSS,True,38,258
ENSG00000196405.12,chr14,100065245,100065511,TSS,True,94,139
ENSG00000196405.12,chr14,100143700,100144237,PAS,True,78,132
ENSG00000100836.10,chr14,23321451,23321820,TSS,True,82,230
ENSG00000100836.10,chr14,23325246,23326176,PAS,True,30,192
ENSG00000072110.13,chr14,68978951,68979363,TSS,True,47,151
ENSG00000170779.10,chr14,105020998,105021276,TSS,True,18,165
ENSG00000183576.12,chr14,99480727,99481192,TSS,True,33,125
ENSG00000100462.15,chr14,22920522,22921056,PAS,True,31,171
ENSG00000100462.15,chr14,22920523,22920731,PAS,True,153,171
ENSG00000100462.15,chr14,22929251,22929462,TSS,True,37,177
ENSG00000213928.8,chr14,24164134,24164613,IR,False,140,175
ENSG00000213928.8,chr14,24164955,24165846,ES,False,163,184
ENSG00000213928.8,chr14,24161255,24161338,TSS,True,79,240
ENSG00000213928.8,chr14,24166121,24168040,PAS,True,38,240
ENSG00000165792.17,chr14,20989730,20990077,TSS,True,17,102
ENSG00000165792.17,chr14,20996784,20997035,PAS,True,47,102
ENSG00000213741.10,chr14,49586284,49586379,TSS,True,247,1274
ENSG00000213741.10,chr14,49585949,49586026,TSS,True,1051,1274
ENSG00000116685.15,chr1,11919588,11920332,PAS,True,33,242
ENSG00000116685.15,chr1,11922635,11923146,TSS,True,204,241
ENSG00000116685.15,chr1,11925204,11926430,TSS,True,58,242
ENSG00000074800.15,chr1,8878579,8879273,TSS,True,1901,7769
ENSG00000074800.15,chr1,8863234,8863500,TSS,True,6088,7759
ENSG00000116478.11,chr1,32333016,32335070,PAS,True,68,449
ENSG00000116478.11,chr1,32332089,32333621,PAS,True,380,440
ENSG00000117450.13,chr1,45521828,45521939,TSS,True,48,401
ENSG00000160087.20,chr1,1273665,1273864,TSS,True,32,143
ENSG00000143543.14,chr1,153976775,153976975,IR,False,120,134
ENSG00000143543.14,chr1,153977169,153977677,TSS,True,41,164
ENSG00000132716.18,chr1,160215713,160217708,PAS,True,42,140
ENSG00000132716.18,chr1,160237126,160237229,PAS,True,120,139
ENSG00000132716.18,chr1,160237544,160240370,PAS,True,116,130
ENSG00000132716.18,chr1,160262116,160262528,TSS,True,110,150
ENSG00000132716.18,chr1,160262448,160262618,TSS,False,99,150
ENSG00000132716.18,chr1,160262275,160262486,TSS,True,118,150
ENSG00000116750.13,chr1,193016395,193021096,ES,False,116,141
ENSG00000116750.13,chr1,193023036,193023843,3AS,False,82,151
ENSG00000116750.13,chr1,193023946,193028084,ES,False,131,153
ENSG00000116750.13,chr1,193012249,193016395,PAS,True,16,157
ENSG00000143321.18,chr1,156751342,156751787,TSS,True,158,552
ENSG00000143321.18,chr1,156743651,156743802,TSS,True,485,550
ENSG00000153898.12,chr1,84965708,84996795,ES,False,130,161
ENSG00000153898.12,chr1,84965708,84997007,5AS,False,19,179
ENSG00000153898.12,chr1,84925581,84926721,PAS,True,32,237
ENSG00000153898.12,chr1,84996795,84997170,TSS,True,92,267
ENSG00000134375.10,chr1,201954880,201955552,TSS,True,28,142
ENSG00000011009.10,chr1,23791143,23791250,TSS,True,41,161
ENSG00000081870.11,chr1,53923903,53923927,TSS,True,96,134
ENSG00000081870.11,chr1,53945554,53945821,TSS,True,63,135
ENSG00000116830.11,chr1,117060309,117060374,TSS,True,89,180
ENSG00000116830.11,chr1,117062047,117062473,TSS,True,160,180
ENSG00000116830.11,chr1,117081827,117083950,PAS,True,107,150
ENSG00000116830.11,chr1,117101379,117107453,PAS,True,90,168
ENSG00000078808.16,chr1,1228467,1229094,TSS,False,287,341
ENSG00000078808.16,chr1,1231891,1232067,TSS,True,111,341
ENSG00000188404.8,chr1,169711495,169711660,TSS,False,33,202
ENSG00000188404.8,chr1,169708416,169710264,TSS,False,181,202
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,162,494
ENSG00000004455.16,chr1,33009919,33013402,PAS,True,336,425
ENSG00000004455.16,chr1,33036735,33036977,TSS,True,115,533
ENSG00000090104.11,chr1,192575668,192575929,TSS,True,76,107
ENSG00000162517.12,chr1,31644840,31644889,TSS,True,20,153
ENSG00000142634.12,chr1,15409879,15410279,TSS,True,86,341
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,39,104
ENSG00000137959.15,chr1,78620159,78620571,TSS,True,41,130
ENSG00000137959.15,chr1,78641774,78642793,PAS,True,20,112
ENSG00000117676.13,chr1,26529732,26529983,TSS,True,292,433
ENSG00000117676.13,chr1,26545817,26546035,TSS,True,214,432
ENSG00000117410.13,chr1,43974897,43975107,TSS,False,16,140
ENSG00000065183.15,chr1,117928992,117929782,TSS,False,65,108
ENSG00000065183.15,chr1,117929757,117929924,TSS,True,65,108
ENSG00000065183.15,chr1,117933285,117933490,TSS,True,97,108
ENSG00000065183.15,chr1,117959291,117960886,PAS,False,14,105
ENSG00000163463.11,chr1,155172737,155173213,TSS,True,55,129
ENSG00000163463.11,chr1,155173220,155173329,TSS,False,79,129
ENSG00000127483.17,chr1,20742424,20745091,PAS,True,35,146
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,134,222
ENSG00000142657.20,chr1,10399019,10399125,TSS,True,111,405
ENSG00000143390.17,chr1,151347210,151347374,TSS,False,116,133
ENSG00000143390.17,chr1,151343680,151343806,TSS,True,117,133
ENSG00000143390.17,chr1,151347150,151347249,TSS,True,109,133
ENSG00000143390.17,chr1,151346754,151346887,TSS,True,115,133
ENSG00000116251.10,chr1,6199561,6199604,TSS,False,143,474
ENSG00000116251.10,chr1,6197651,6199556,TSS,True,424,474
ENSG00000116251.10,chr1,6192929,6193003,TSS,True,414,473
ENSG00000158864.12,chr1,161201822,161202480,TSS,True,32,219
ENSG00000173207.12,chr1,154974662,154974804,TSS,True,120,232
ENSG00000173207.12,chr1,154978083,154978114,TSS,True,137,232
ENSG00000175756.13,chr1,1374790,1375153,5AS,False,150,180
ENSG00000175756.13,chr1,1373999,1375185,TSS,True,200,287
ENSG00000175756.13,chr1,1375153,1375310,TSS,True,136,287
ENSG00000143549.19,chr1,154182987,154183224,TSS,True,167,901
ENSG00000116863.10,chr1,36088875,36089115,TSS,False,13,102
ENSG00000163565.18,chr1,159009864,159010161,TSS,True,55,142
ENSG00000163565.18,chr1,159008925,159009225,TSS,False,125,142
ENSG00000163565.18,chr1,159054820,159055156,PAS,True,30,141
ENSG00000116350.16,chr1,29181645,29182028,TSS,True,66,403
ENSG00000198771.10,chr1,167630215,167630429,TSS,True,24,129
ENSG00000198771.10,chr1,167704663,167707317,PAS,True,23,127
ENSG00000023902.13,chr1,150149929,150150287,TSS,False,67,323
ENSG00000126698.10,chr1,28200280,28201370,PAS,True,54,315
ENSG00000126698.10,chr1,28209969,28210066,PAS,True,277,308
ENSG00000132128.16,chr1,46285361,46286494,TSS,False,127,143
ENSG00000132128.16,chr1,46303123,46303379,TSS,True,43,146
ENSG00000116521.10,chr1,155262085,155262424,TSS,True,21,108
ENSG00000143179.15,chr1,165827460,165827932,TSS,True,49,130
ENSG00000234741.7,chr1,173864075,173864256,IR,False,93,139
ENSG00000234741.7,chr1,173864304,173864483,IR,False,74,116
ENSG00000234741.7,chr1,173864506,173864674,IR,False,70,114
ENSG00000234741.7,chr1,173864704,173865228,IR,False,87,119
ENSG00000234741.7,chr1,173865547,173865856,IR,True,108,122
ENSG00000234741.7,chr1,173865894,173866176,IR,False,98,121
ENSG00000234741.7,chr1,173866567,173866760,IR,False,87,116
ENSG00000234741.7,chr1,173863894,173864075,PAS,True,50,143
ENSG00000234741.7,chr1,173867959,173867996,TSS,True,31,143
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,113,130
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,21,130
ENSG00000120949.14,chr1,12135613,12138231,3AS,False,26,250
ENSG00000120949.14,chr1,12063288,12063661,TSS,True,230,327
ENSG00000120949.14,chr1,12110115,12110204,TSS,True,213,327
ENSG00000069424.14,chr1,5992261,5992788,TSS,True,174,195
ENSG00000069424.14,chr1,6026226,6026445,TSS,True,110,189
ENSG00000069424.14,chr1,6098484,6101192,PAS,False,23,137
ENSG00000188976.10,chr1,944800,945056,5AS,False,418,689
ENSG00000188976.10,chr1,959214,960041,TSS,True,143,771
ENSG00000174574.15,chr1,38991243,38991600,TSS,True,32,271
ENSG00000171960.10,chr1,42658344,42658512,TSS,False,93,120
ENSG00000171960.10,chr1,42667348,42667440,TSS,True,32,120
ENSG00000186283.13,chr1,179082036,179082387,TSS,True,65,323
ENSG00000090686.15,chr1,21721163,21721649,3AS,False,38,192
ENSG00000090686.15,chr1,21729829,21736445,3AS,False,35,229
ENSG00000090686.15,chr1,21678592,21679439,PAS,True,236,277
ENSG00000090686.15,chr1,21721031,21721166,PAS,True,153,272
ENSG00000090686.15,chr1,21721035,21721163,PAS,True,243,272
ENSG00000090686.15,chr1,21724818,21728719,PAS,True,216,266
ENSG00000090686.15,chr1,21782823,21783623,TSS,True,39,293
ENSG00000162777.16,chr1,111204295,111204589,TSS,True,151,194
ENSG00000162777.16,chr1,111199622,111200210,TSS,True,153,193
ENSG00000162777.16,chr1,111200392,111200796,TSS,True,141,193
ENSG00000143753.12,chr1,224183201,224183418,TSS,True,24,104
ENSG00000143420.18,chr1,150629413,150629622,TSS,True,52,116
ENSG00000143420.18,chr1,150629060,150629153,TSS,True,104,116
ENSG00000153187.19,chr1,244862730,244863673,5AS,False,957,1324
ENSG00000153187.19,chr1,244863673,244864567,TSS,True,488,1443
ENSG00000153187.19,chr1,244863616,244864545,TSS,True,1043,1406
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,80,118
ENSG00000116209.11,chr1,54052999,54053441,TSS,True,16,127
ENSG00000163479.13,chr1,156020887,156020951,TSS,False,35,183
ENSG00000163479.13,chr1,156020012,156020876,TSS,True,163,183
ENSG00000077549.17,chr1,19485435,19485551,TSS,True,75,402
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,61,349
ENSG00000047410.13,chr1,186356449,186357396,IR,True,124,149
ENSG00000047410.13,chr1,186354920,186355558,PAS,True,68,190
ENSG00000047410.13,chr1,186374877,186375751,TSS,True,46,208
ENSG00000130770.17,chr1,28236099,28236270,TSS,True,31,184
ENSG00000084070.11,chr1,40373663,40374223,TSS,False,92,289
ENSG00000157191.19,chr1,16440696,16440853,TSS,True,132,269
ENSG00000157191.19,chr1,16451857,16452015,TSS,True,211,256
ENSG00000143494.15,chr1,212950511,212950740,TSS,True,21,110
ENSG00000143494.15,chr1,212988511,212991585,PAS,True,15,105
ENSG00000143119.13,chr1,110871168,110871259,TSS,False,219,267
ENSG00000143119.13,chr1,110872560,110873248,TSS,True,82,267
ENSG00000244038.9,chr1,20661196,20661495,TSS,True,66,538
ENSG00000160752.14,chr1,155308965,155310063,3AS,False,153,346
ENSG00000160752.14,chr1,155308665,155308965,TSS,True,165,514
ENSG00000075945.12,chr1,169921156,169921781,PAS,True,34,220
ENSG00000075945.12,chr1,170074435,170074793,TSS,True,35,222
ENSG00000066136.20,chr1,40769415,40770708,3AS,False,88,102
ENSG00000066136.20,chr1,40691587,40691867,TSS,True,31,127
ENSG00000066136.20,chr1,40770708,40771603,PAS,True,27,116
ENSG00000066136.20,chr1,40770396,40771603,PAS,True,102,116
ENSG00000004487.16,chr1,23030634,23050386,ES,False,220,405
ENSG00000143384.12,chr1,150578842,150579674,TSS,True,58,233
ENSG00000163374.19,chr1,155688658,155688777,TSS,False,56,116
ENSG00000067334.13,chr1,93868534,93869944,PAS,True,64,169
ENSG00000067334.13,chr1,93876382,93877862,PAS,True,100,152
ENSG00000067334.13,chr1,93879076,93879206,TSS,True,20,172
ENSG00000160072.19,chr1,1477350,1478643,IR,True,100,118
ENSG00000160072.19,chr1,1471734,1472089,TSS,False,47,167
ENSG00000126709.14,chr1,27668535,27669244,5AS,False,130,153
ENSG00000117298.15,chr1,21345375,21345560,TSS,True,96,126
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,135,924
ENSG00000163344.5,chr1,154936590,154937003,TSS,False,26,132
ENSG00000163344.5,chr1,154942575,154942668,TSS,True,114,132
ENSG00000163131.10,chr1,150765697,150765822,TSS,True,29,165
ENSG00000008130.15,chr1,1778288,1778524,TSS,True,58,124
ENSG00000182866.16,chr1,32276063,32276606,ES,False,12,111
ENSG00000182866.16,chr1,32251211,32251371,TSS,True,21,118
ENSG00000171735.18,chr1,6785575,6825091,ES,False,21,132
ENSG00000171735.18,chr1,6887653,6888201,PAS,True,106,137
ENSG00000171735.18,chr1,6871756,6872049,PAS,True,34,137
ENSG00000116815.15,chr1,116514533,116514822,PAS,True,87,183
ENSG00000116815.15,chr1,116520434,116521983,PAS,True,112,161
ENSG00000116815.15,chr1,116570902,116571051,TSS,True,27,183
ENSG00000143612.20,chr1,154214574,154220341,ES,False,57,106
ENSG00000143612.20,chr1,154206701,154207648,PAS,True,13,121
ENSG00000143612.20,chr1,154220341,154220796,TSS,True,20,130
ENSG00000162607.12,chr1,62444737,62445083,PAS,True,73,109
ENSG00000162607.12,chr1,62450245,62451804,PAS,True,47,110
ENSG00000143401.14,chr1,150218416,150220761,PAS,True,64,281
ENSG00000143401.14,chr1,150235732,150236156,TSS,True,40,308
ENSG00000171608.15,chr1,9651710,9651802,TSS,True,95,143
ENSG00000131778.18,chr1,147242830,147254869,ES,True,15,131
ENSG00000131778.18,chr1,147295430,147295767,PAS,True,17,148
ENSG00000134644.15,chr1,30945483,30950132,5AS,False,56,113
ENSG00000134644.15,chr1,30966197,30967166,3AS,False,34,109
ENSG00000134644.15,chr1,31065615,31065834,TSS,True,42,135
ENSG00000168710.17,chr1,109984723,109985172,TSS,True,31,167
ENSG00000157916.19,chr1,2391958,2395783,ES,False,142,166
ENSG00000157916.19,chr1,2391958,2395783,5AS,True,142,164
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,75,243
ENSG00000266472.5,chr1,150293898,150294334,IR,True,106,154
ENSG00000266472.5,chr1,150293846,150293898,TSS,False,138,244
ENSG00000266472.5,chr1,150293866,150294449,TSS,True,197,244
ENSG00000049089.14,chr1,40312573,40312659,TSS,True,54,206
ENSG00000160050.14,chr1,32204045,32204597,ES,False,22,175
ENSG00000160050.14,chr1,32200594,32200709,TSS,True,74,196
ENSG00000160050.14,chr1,32201557,32202099,TSS,True,141,196
ENSG00000117335.19,chr1,207767195,207770320,ES,False,21,115
ENSG00000117335.19,chr1,207785682,207793518,ES,False,104,135
ENSG00000171793.14,chr1,40979639,40979829,TSS,True,90,253
ENSG00000142583.17,chr1,9069503,9069866,TSS,True,64,177
ENSG00000142583.17,chr1,9037896,9037951,TSS,True,155,177
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,141,709
ENSG00000009307.15,chr1,114749820,114750283,TSS,True,630,708
ENSG00000143851.15,chr1,202146486,202148699,PAS,True,38,185
ENSG00000143851.15,chr1,202158117,202158297,TSS,True,159,188
ENSG00000143851.15,chr1,202159280,202159981,TSS,True,177,198
ENSG00000143851.15,chr1,202160544,202162174,TSS,True,98,198
ENSG00000116793.15,chr1,113738799,113757698,ES,True,92,104
ENSG00000116793.15,chr1,113758733,113759022,3AS,False,91,107
ENSG00000116793.15,chr1,113758733,113759022,IR,False,91,110
ENSG00000116793.15,chr1,113696407,113697725,PAS,True,93,128
ENSG00000116793.15,chr1,113703540,113706162,PAS,True,95,128
ENSG00000116793.15,chr1,113747154,113749589,PAS,False,108,127
ENSG00000116793.15,chr1,113759022,113759902,TSS,True,22,129
ENSG00000116793.15,chr1,113758658,113759945,TSS,True,110,129
ENSG00000117091.9,chr1,160711681,160711841,TSS,True,29,256
ENSG00000143106.12,chr1,109426301,109426486,TSS,True,26,220
ENSG00000173726.10,chr1,235128594,235128945,TSS,False,38,196
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,585,756
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,346,752
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,65,107
ENSG00000077152.10,chr1,202341894,202341965,TSS,True,15,128
ENSG00000116649.9,chr1,11059776,11060069,TSS,True,43,342
ENSG00000055070.16,chr1,16367308,16393230,3AS,False,51,138
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,174,320
ENSG00000055070.16,chr1,16393224,16393482,TSS,True,266,309
ENSG00000176393.10,chr1,201982590,201983113,TSS,True,26,163
ENSG00000000938.12,chr1,27615613,27615688,IR,True,124,142
ENSG00000000938.12,chr1,27623144,27623690,IR,True,104,132
ENSG00000000938.12,chr1,27626459,27626599,TSS,False,126,205
ENSG00000000938.12,chr1,27626045,27626279,TSS,True,171,205
ENSG00000116754.13,chr1,70228555,70232267,ES,False,168,187
ENSG00000116754.13,chr1,70250503,70250610,3AS,False,34,120
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,239,301
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,175,301
ENSG00000116754.13,chr1,70250610,70253052,PAS,True,246,280
ENSG00000116754.13,chr1,70244683,70244816,PAS,True,183,245
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,197,280
ENSG00000097021.19,chr1,6393256,6393745,TSS,True,56,153
ENSG00000026751.16,chr1,160739247,160739356,TSS,True,94,124
ENSG00000026751.16,chr1,160748243,160748514,TSS,True,110,123
ENSG00000143569.18,chr1,154220848,154220975,TSS,True,59,100
ENSG00000143569.18,chr1,154220857,154221040,TSS,True,79,100
ENSG00000184007.20,chr1,31937986,31938382,TSS,True,82,627
ENSG00000142669.14,chr1,26280064,26280203,TSS,True,24,200
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,177,373
ENSG00000168653.10,chr1,39028720,39028940,TSS,True,331,373
ENSG00000159479.16,chr1,43389758,43389812,TSS,True,31,111
ENSG00000116161.17,chr1,174999909,175000195,TSS,True,79,396
ENSG00000135829.16,chr1,182839308,182839456,TSS,False,73,253
ENSG00000162521.18,chr1,32651150,32651322,TSS,True,43,363
ENSG00000266094.7,chr1,206557132,206557693,TSS,True,56,277
ENSG00000143815.14,chr1,225427953,225428114,TSS,False,39,311
ENSG00000162692.11,chr1,100719740,100719924,TSS,True,28,102
ENSG00000009790.14,chr1,209756025,209756309,TSS,True,62,148
ENSG00000009790.14,chr1,209768040,209768660,TSS,True,95,138
ENSG00000009790.14,chr1,209779314,209779656,PAS,True,81,140
ENSG00000009790.14,chr1,209782055,209782322,PAS,True,90,148
ENSG00000130775.15,chr1,27876728,27881970,ES,False,11,107
ENSG00000130775.15,chr1,27872499,27872665,TSS,True,76,200
ENSG00000130775.15,chr1,27879767,27880054,TSS,True,162,199
ENSG00000130775.15,chr1,27882024,27883043,TSS,True,167,198
ENSG00000117748.9,chr1,27914062,27914742,TSS,True,152,202
ENSG00000117748.9,chr1,27914433,27914762,TSS,False,67,202
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,59,166
ENSG00000173436.14,chr1,19596974,19597109,TSS,True,46,223
ENSG00000116586.11,chr1,156054767,156054957,TSS,True,20,126
ENSG00000117090.14,chr1,160608108,160610798,PAS,True,153,332
ENSG00000117090.14,chr1,160635588,160637529,PAS,True,226,303
ENSG00000117090.14,chr1,160646869,160647202,TSS,True,53,354
ENSG00000143486.15,chr1,206591637,206591845,PAS,False,15,128
ENSG00000143486.15,chr1,206591641,206595838,PAS,True,110,124
ENSG00000143486.15,chr1,206612286,206612528,TSS,True,55,133
ENSG00000143486.15,chr1,206599732,206599770,TSS,False,112,132
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,41,108
ENSG00000070831.15,chr1,22078426,22078583,TSS,True,92,108
ENSG00000159176.13,chr1,201507069,201507373,TSS,True,25,116
ENSG00000183291.16,chr1,86914027,86914371,TSS,False,25,144
ENSG00000090621.13,chr1,39560244,39561122,PAS,False,31,133
ENSG00000090621.13,chr1,39575758,39577282,TSS,True,32,116
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,116,194
ENSG00000137955.15,chr1,75794207,75794233,TSS,True,122,193
ENSG00000137955.15,chr1,75794509,75795088,PAS,True,23,194
ENSG00000134371.12,chr1,193120710,193122331,TSS,True,13,100
ENSG00000134371.12,chr1,193250675,193255081,PAS,True,13,100
ENSG00000197785.13,chr1,1512098,1512473,TSS,True,84,376
