gene,chr,start,end,splice_type,novel,mammary_epithelial_cell_ENCFF903XBV_in_cov,mammary_epithelial_cell_ENCFF903XBV_total_cov
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,119,231
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,127,231
ENSG00000116754.13,chr1,70250610,70253052,PAS,True,136,227
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,109,227
ENSG00000097021.19,chr1,6393256,6393745,TSS,True,312,565
ENSG00000097021.19,chr1,6385493,6385833,TSS,False,324,565
ENSG00000067704.9,chr1,220094086,220094483,TSS,False,46,214
ENSG00000143569.18,chr1,154220848,154220975,TSS,True,102,150
ENSG00000143569.18,chr1,154220857,154221040,TSS,True,98,150
ENSG00000143569.18,chr1,154263102,154263505,PAS,True,42,141
ENSG00000143569.18,chr1,154270199,154271499,PAS,True,117,145
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,493,616
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,150,644
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,521,644
ENSG00000213281.4,chr1,114716657,114716775,TSS,False,18,114
ENSG00000058799.14,chr1,53889712,53889879,TSS,True,462,539
ENSG00000137936.17,chr1,93561745,93562419,PAS,True,149,336
ENSG00000137936.17,chr1,93749889,93754346,PAS,True,60,151
ENSG00000137936.17,chr1,93766883,93767355,PAS,True,103,151
ENSG00000137936.17,chr1,93681597,93682083,TSS,False,41,194
ENSG00000137936.17,chr1,93775196,93775423,TSS,False,189,340
ENSG00000143793.12,chr1,228103133,228103435,TSS,True,125,200
ENSG00000242125.3,chr1,28506042,28506084,TSS,True,33,124
ENSG00000117308.14,chr1,23800711,23800816,TSS,False,42,313
ENSG00000162910.18,chr1,228109148,228109305,TSS,False,39,126
ENSG00000162910.18,chr1,228109260,228109347,TSS,True,97,126
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,28,168
ENSG00000173436.14,chr1,19596974,19597109,TSS,True,134,851
ENSG00000173436.14,chr1,19623511,19623583,TSS,True,731,849
ENSG00000054282.15,chr1,243255274,243256240,TSS,True,33,113
ENSG00000054282.15,chr1,243499755,243500095,PAS,True,51,111
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,126,158
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,47,180
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,148,180
ENSG00000169174.10,chr1,55039404,55040044,TSS,False,44,129
ENSG00000162604.12,chr1,61683546,61694696,ES,False,149,196
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,78,158
ENSG00000070831.15,chr1,22078426,22078583,TSS,True,138,158
ENSG00000159176.13,chr1,201507069,201507373,TSS,True,32,221
ENSG00000183291.16,chr1,86914027,86914371,TSS,False,95,397
ENSG00000137955.15,chr1,75789356,75789951,IR,False,117,133
ENSG00000137955.15,chr1,75790057,75791284,ES,False,86,113
ENSG00000137955.15,chr1,75790057,75791284,5AS,False,86,109
ENSG00000137955.15,chr1,75791571,75792196,3AS,True,23,134
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,23,140
ENSG00000143207.20,chr1,176135086,176149005,ES,False,18,104
ENSG00000143207.20,chr1,176162988,176163826,5AS,False,37,103
ENSG00000198952.8,chr1,156282606,156282943,TSS,False,41,126
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,114,791
ENSG00000182004.12,chr1,203861594,203861713,TSS,False,84,424
ENSG00000189266.12,chr1,23959817,23959998,TSS,True,24,222
ENSG00000116691.10,chr1,12029281,12029764,IR,False,110,132
ENSG00000116691.10,chr1,12019441,12019552,TSS,False,15,135
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,32,191
ENSG00000073756.11,chr1,186680238,186680427,TSS,True,36,249
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,208,1255
ENSG00000155366.16,chr1,112703806,112707077,ES,False,872,1659
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,201,1862
ENSG00000168275.14,chr1,234373461,234373678,TSS,True,48,161
ENSG00000168275.14,chr1,234373668,234373840,TSS,False,127,161
ENSG00000116560.10,chr1,35176377,35176471,PAS,True,158,176
ENSG00000116560.10,chr1,35176379,35176474,PAS,True,130,176
ENSG00000116560.10,chr1,35182844,35184593,PAS,False,43,143
ENSG00000116560.10,chr1,35192221,35193147,TSS,False,83,177
ENSG00000116560.10,chr1,35187000,35187122,TSS,True,150,177
ENSG00000142867.13,chr1,85265780,85267982,PAS,True,17,143
ENSG00000137962.12,chr1,94237414,94237639,TSS,True,68,153
ENSG00000137962.12,chr1,94247564,94247780,TSS,True,103,153
ENSG00000081019.13,chr1,113811709,113812442,TSS,True,103,129
ENSG00000162493.16,chr1,13583729,13584100,TSS,False,19,107
ENSG00000156171.14,chr1,111119959,111120531,5AS,True,18,122
ENSG00000156171.14,chr1,111137586,111140037,ES,False,56,124
ENSG00000169241.18,chr1,155136376,155137560,ES,False,39,105
ENSG00000169241.18,chr1,155135809,155135991,TSS,True,52,149
ENSG00000188910.7,chr1,34781424,34781778,TSS,False,236,529
ENSG00000188910.7,chr1,34782276,34782442,TSS,False,413,529
ENSG00000117399.13,chr1,43358934,43359006,TSS,False,182,634
ENSG00000117399.13,chr1,43358981,43359396,TSS,True,538,634
ENSG00000143156.13,chr1,169324469,169367707,3AS,False,35,139
ENSG00000117448.13,chr1,45551155,45561788,ES,False,69,107
ENSG00000117448.13,chr1,45568177,45568926,ES,False,23,159
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,69,161
ENSG00000117448.13,chr1,45550808,45550929,TSS,True,140,161
ENSG00000117448.13,chr1,45551031,45551224,TSS,True,140,161
ENSG00000203667.9,chr1,244835756,244842194,ES,False,92,300
ENSG00000157870.15,chr1,2586765,2586948,TSS,True,60,109
ENSG00000157870.15,chr1,2586798,2587295,TSS,True,89,109
ENSG00000189280.3,chr1,34755050,34755195,TSS,False,46,343
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,24,171
ENSG00000214114.8,chr1,38873290,38873382,TSS,True,38,134
ENSG00000186141.8,chr1,145826492,145826605,IR,False,33,147
ENSG00000186141.8,chr1,145842338,145845654,PAS,True,18,147
ENSG00000186141.8,chr1,145840921,145844719,PAS,True,132,147
ENSG00000116213.15,chr1,3649930,3650119,TSS,True,26,102
ENSG00000189171.14,chr1,153627482,153627603,TSS,True,107,386
ENSG00000189171.14,chr1,153627138,153627505,TSS,False,315,386
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,118,1095
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,223,1318
ENSG00000265241.6,chr1,145926883,145927017,3AS,False,66,451
ENSG00000265241.6,chr1,145927359,145929701,TSS,True,212,659
ENSG00000265241.6,chr1,145926481,145926999,TSS,True,471,659
ENSG00000078369.17,chr1,1825499,1890819,ES,False,60,571
ENSG00000078369.17,chr1,1890819,1891427,TSS,True,107,676
ENSG00000117407.16,chr1,43934260,43935654,3AS,False,47,104
ENSG00000117407.16,chr1,43935716,43936092,3AS,False,45,103
ENSG00000117407.16,chr1,43936231,43936301,IR,False,98,117
ENSG00000117407.16,chr1,43933513,43933885,TSS,True,60,168
ENSG00000117407.16,chr1,43936301,43937243,PAS,True,66,168
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,83,312
ENSG00000134684.10,chr1,32817187,32818150,TSS,True,100,530
ENSG00000133226.16,chr1,24655123,24660718,5AS,False,31,109
ENSG00000133226.16,chr1,24660799,24661312,3AS,False,20,110
ENSG00000133226.16,chr1,24662804,24666814,ES,False,42,111
ENSG00000133226.16,chr1,24642289,24643347,TSS,True,31,138
ENSG00000133226.16,chr1,24669120,24669587,TSS,False,121,135
ENSG00000265808.3,chr1,120153384,120157192,PAS,False,17,113
ENSG00000163382.11,chr1,156591746,156591986,TSS,True,26,233
ENSG00000116455.13,chr1,111449054,111449292,TSS,False,26,207
ENSG00000142627.12,chr1,16155847,16156113,TSS,True,183,263
ENSG00000142627.12,chr1,16133179,16133343,TSS,True,208,263
ENSG00000142627.12,chr1,16132377,16132439,TSS,True,223,263
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,473,734
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,287,760
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,500,760
ENSG00000159346.12,chr1,202958184,202958367,TSS,True,110,628
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,52,282
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,154,381
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,329,381
ENSG00000142765.17,chr1,27350132,27350388,IR,False,114,132
ENSG00000142765.17,chr1,27350485,27351257,ES,False,16,122
ENSG00000142765.17,chr1,27350952,27351257,IR,False,109,127
ENSG00000142765.17,chr1,27342001,27342150,TSS,False,58,162
ENSG00000221978.11,chr1,1390865,1393395,3AS,False,30,232
ENSG00000221978.11,chr1,1391575,1392678,IR,False,39,214
ENSG00000221978.11,chr1,1385709,1387582,PAS,True,74,341
ENSG00000221978.11,chr1,1390777,1392803,PAS,True,262,324
ENSG00000143771.11,chr1,224356823,224356993,TSS,False,467,1050
ENSG00000143771.11,chr1,224371299,224371423,TSS,True,600,1049
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,55,169
ENSG00000155380.11,chr1,112917177,112918014,TSS,True,147,168
ENSG00000158195.10,chr1,27489985,27490169,TSS,True,62,105
ENSG00000142871.16,chr1,85580756,85581047,TSS,False,78,190
ENSG00000127463.14,chr1,19238854,19239230,3AS,False,14,100
ENSG00000127463.14,chr1,19251414,19251743,TSS,True,28,127
ENSG00000230937.11,chr1,209429088,209429180,IR,False,1019,1870
ENSG00000230937.11,chr1,209429408,209431742,ES,False,170,1482
ENSG00000230937.11,chr1,209429408,209431742,5AS,True,170,190
ENSG00000230937.11,chr1,209429408,209431742,IR,False,170,198
ENSG00000230937.11,chr1,209429408,209432203,ME,False,163,338
ENSG00000230937.11,chr1,209429408,209432203,3AS,True,146,164
ENSG00000230937.11,chr1,209429408,209432203,5AS,False,146,202
ENSG00000230937.11,chr1,209430476,209431742,5AS,False,708,1330
ENSG00000230937.11,chr1,209430476,209432203,ES,False,82,729
ENSG00000230937.11,chr1,209430476,209432203,5AS,False,82,781
ENSG00000230937.11,chr1,209430500,209432203,ES,True,105,671
ENSG00000230937.11,chr1,209430500,209432203,5AS,True,105,133
ENSG00000230937.11,chr1,209430500,209432203,IR,True,105,118
ENSG00000230937.11,chr1,209431825,209432672,ES,True,128,144
ENSG00000230937.11,chr1,209428817,209429408,TSS,True,1970,2767
ENSG00000230937.11,chr1,209428816,209429088,TSS,True,1753,2767
ENSG00000116717.12,chr1,67685156,67685538,TSS,True,413,1449
ENSG00000182795.12,chr1,207023480,207032578,ES,True,21,153
ENSG00000182795.12,chr1,207025064,207032578,ES,True,51,123
ENSG00000182795.12,chr1,207032578,207032778,TSS,True,137,292
ENSG00000143553.10,chr1,153658681,153658886,TSS,False,100,253
ENSG00000196754.10,chr1,153561459,153563733,IR,True,27,181
ENSG00000196754.10,chr1,153561588,153563729,3AS,True,17,149
ENSG00000196754.10,chr1,153561588,153563733,IR,True,228,361
ENSG00000196754.10,chr1,153563733,153563778,TSS,True,12355,17333
ENSG00000196754.10,chr1,153565505,153565647,TSS,True,6465,17333
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,73,344
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,287,552
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,479,552
ENSG00000158747.14,chr1,19644187,19644446,TSS,False,98,354
ENSG00000117859.18,chr1,51750195,51760689,ES,False,48,139
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,85,151
ENSG00000117859.18,chr1,51729793,51730124,TSS,True,96,149
ENSG00000117859.18,chr1,51729814,51730001,TSS,True,124,149
ENSG00000162385.10,chr1,53238360,53238527,TSS,True,180,272
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,258,1620
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,1452,1620
ENSG00000142945.12,chr1,44739719,44740002,TSS,False,160,234
ENSG00000053372.4,chr1,19258680,19260127,PAS,True,13,105
ENSG00000163866.8,chr1,34855982,34859676,5AS,False,117,142
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,34,151
ENSG00000163866.8,chr1,34859454,34859726,TSS,True,130,151
ENSG00000054277.13,chr1,241597997,241639881,ES,False,61,145
ENSG00000121766.15,chr1,31310164,31319108,ES,False,243,273
ENSG00000121766.15,chr1,31296964,31297075,TSS,False,71,341
ENSG00000011007.12,chr1,23743440,23743578,TSS,True,26,115
ENSG00000117394.21,chr1,42958633,42958934,TSS,True,302,776
ENSG00000117394.21,chr1,42929592,42929777,TSS,True,676,770
ENSG00000189334.8,chr1,153616294,153616326,TSS,False,277,2404
ENSG00000131788.15,chr1,145859664,145859865,TSS,True,54,106
ENSG00000131788.15,chr1,145858966,145859084,TSS,True,76,106
ENSG00000116661.10,chr1,11654318,11654682,TSS,False,41,224
ENSG00000168528.11,chr1,31413175,31413304,TSS,False,309,1274
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,198,369
ENSG00000188739.14,chr1,235155112,235160892,ES,False,24,154
ENSG00000188739.14,chr1,235161173,235161293,TSS,True,24,164
ENSG00000188739.14,chr1,235160892,235161189,TSS,False,147,164
ENSG00000136628.17,chr1,220046342,220046692,TSS,True,68,211
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,36,303
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,51,207
ENSG00000134697.12,chr1,37595758,37595983,TSS,True,33,198
ENSG00000171603.17,chr1,9736042,9741093,ES,False,58,268
ENSG00000171603.17,chr1,9755309,9773271,ES,False,223,249
ENSG00000171603.17,chr1,9823642,9823992,TSS,True,175,420
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,54,183
ENSG00000142949.16,chr1,43530824,43531090,TSS,True,129,150
ENSG00000142949.16,chr1,43597747,43598053,TSS,True,131,146
ENSG00000142949.16,chr1,43605187,43605443,TSS,True,118,146
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,825,1032
ENSG00000143256.4,chr1,161117951,161118057,TSS,True,57,512
ENSG00000197530.12,chr1,1628547,1628722,TSS,False,40,110
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,4683,5507
ENSG00000122406.13,chr1,92837516,92837633,TSS,True,960,5503
ENSG00000125944.19,chr1,23338608,23344210,ES,False,245,369
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,68,122
ENSG00000151414.14,chr1,198156979,198157276,TSS,True,13,102
ENSG00000091483.6,chr1,241519590,241519786,TSS,False,37,290
ENSG00000137996.12,chr1,100266624,100268151,3AS,False,114,129
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,433,2320
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,1900,2335
ENSG00000143294.14,chr1,156767497,156768239,TSS,True,33,273
ENSG00000131236.16,chr1,40040783,40059333,5AS,False,156,476
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,304,468
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,304,1066
ENSG00000131236.16,chr1,40040783,40059336,IR,False,304,624
ENSG00000131236.16,chr1,40040801,40059333,ES,False,279,319
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,732,1051
ENSG00000131236.16,chr1,40041493,40059336,3AS,False,51,116
ENSG00000131236.16,chr1,40059458,40060069,3AS,False,175,1678
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,697,1778
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,1306,1778
ENSG00000081277.12,chr1,201283506,201283904,TSS,True,81,134
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,42,238
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,64,255
ENSG00000092621.12,chr1,119711850,119712160,TSS,True,72,488
ENSG00000198700.9,chr1,201829114,201829372,TSS,True,28,126
ENSG00000070785.16,chr1,44848291,44851003,PAS,True,30,154
ENSG00000070785.16,chr1,44873829,44874826,PAS,True,130,154
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,66,109
ENSG00000162413.16,chr1,6599046,6599378,TSS,True,87,109
ENSG00000132485.13,chr1,71065137,71066775,ES,False,45,113
ENSG00000132485.13,chr1,71069362,71070826,IR,True,111,125
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,76,208
ENSG00000158796.16,chr1,161132550,161133196,TSS,True,21,140
ENSG00000143545.8,chr1,153986112,153986377,TSS,True,55,170
ENSG00000143774.16,chr1,228140363,228145510,ES,False,948,1171
ENSG00000143774.16,chr1,228141288,228145510,5AS,False,202,232
ENSG00000155363.18,chr1,112674421,112674729,TSS,True,45,110
ENSG00000155363.18,chr1,112674715,112675049,TSS,True,92,110
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,30,124
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,64,273
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,46,126
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,111,126
ENSG00000116221.15,chr1,54200166,54200589,TSS,True,57,353
ENSG00000116221.15,chr1,54216182,54216344,TSS,True,308,353
ENSG00000057757.9,chr1,23778351,23778713,TSS,False,115,199
ENSG00000215845.10,chr1,161038075,161038879,ES,False,34,160
ENSG00000215845.10,chr1,161038634,161038879,3AS,True,23,129
ENSG00000031698.12,chr1,109213843,109214128,TSS,True,143,1356
ENSG00000143393.16,chr1,151307801,151315572,ES,False,91,113
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,42,128
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,97,128
ENSG00000116679.15,chr1,185316952,185317392,TSS,True,72,318
ENSG00000276345.1,chr11_KI270721v1_random,2625,2692,TSS,False,28,123
ENSG00000276345.1,chr11_KI270721v1_random,6095,6216,TSS,True,106,123
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,129,823
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,106,132
ENSG00000155508.13,chr5,154865385,154871729,ES,False,15,144
ENSG00000155508.13,chr5,154858202,154858525,TSS,False,139,155
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,52,155
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,133,155
ENSG00000164182.10,chr5,60945382,61073124,5AS,True,185,214
ENSG00000164182.10,chr5,60945153,60945382,TSS,True,31,223
ENSG00000164182.10,chr5,60945176,60945428,TSS,True,192,223
ENSG00000145495.15,chr5,10400842,10402058,IR,False,97,125
ENSG00000145495.15,chr5,10353258,10353917,TSS,True,32,149
ENSG00000145495.15,chr5,10377795,10377894,TSS,True,134,149
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,99,697
ENSG00000171421.12,chr5,1798947,1799791,5AS,False,111,208
ENSG00000171421.12,chr5,1799770,1799839,TSS,True,197,294
ENSG00000171421.12,chr5,1799791,1799871,TSS,True,185,294
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,31,210
ENSG00000113070.7,chr5,140346282,140346607,TSS,False,258,411
ENSG00000113070.7,chr5,140334657,140334750,TSS,True,233,411
ENSG00000081791.8,chr5,141923798,141923972,TSS,True,60,118
ENSG00000069011.15,chr5,135033712,135034386,TSS,True,24,130
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,142,529
ENSG00000186468.12,chr5,82278319,82278619,TSS,True,122,1204
ENSG00000013561.17,chr5,141973742,141978302,ES,False,31,165
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,85,181
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,133,181
ENSG00000113739.10,chr5,173328042,173328820,TSS,True,63,334
ENSG00000120708.16,chr5,136028853,136029189,TSS,True,133,168
ENSG00000113719.15,chr5,172834247,172834433,TSS,True,66,110
ENSG00000164611.12,chr5,160421786,160421891,TSS,True,112,481
ENSG00000164611.12,chr5,160421897,160422403,TSS,True,395,481
ENSG00000113407.13,chr5,33440764,33441143,TSS,True,73,693
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,22,111
ENSG00000133835.15,chr5,119452484,119452821,TSS,True,98,111
ENSG00000152700.13,chr5,134624037,134632727,ES,False,129,144
ENSG00000198055.10,chr5,177441736,177442846,PAS,True,49,120
ENSG00000198055.10,chr5,177436392,177436685,PAS,True,87,117
ENSG00000198055.10,chr5,177441734,177442842,PAS,True,105,120
ENSG00000120738.7,chr5,138465482,138466068,TSS,False,114,255
ENSG00000094880.10,chr5,138187604,138189148,PAS,True,29,107
ENSG00000094880.10,chr5,138204930,138206684,PAS,True,75,104
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,37,149
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,134,149
ENSG00000120129.5,chr5,172767199,172769132,PAS,False,12,113
ENSG00000120129.5,chr5,172770585,172771198,TSS,False,17,113
ENSG00000188725.7,chr5,61162216,61162474,TSS,True,26,212
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,147,811
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,102,915
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,77,288
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,254,288
ENSG00000175416.12,chr5,176416176,176416563,TSS,True,166,1312
ENSG00000134363.11,chr5,53484293,53484999,3AS,False,326,1753
ENSG00000134363.11,chr5,53484293,53484999,IR,True,326,491
ENSG00000134363.11,chr5,53484332,53484996,IR,True,37,162
ENSG00000134363.11,chr5,53485227,53485686,IR,True,166,190
ENSG00000134363.11,chr5,53485950,53487106,PAS,True,242,1992
ENSG00000145860.11,chr5,159176205,159176867,PAS,True,128,161
ENSG00000145860.11,chr5,159209230,159209556,TSS,True,143,183
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,148,642
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,456,663
ENSG00000153113.23,chr5,96662941,96663166,TSS,True,481,663
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,436,661
ENSG00000134058.11,chr5,69234606,69235041,TSS,True,18,114
ENSG00000048162.20,chr5,176384283,176385220,3AS,False,74,375
