gene,chr,start,end,splice_type,novel,Right_ventricle_myocardium_superior_ENCFF840OVC_in_cov,Right_ventricle_myocardium_superior_ENCFF840OVC_total_cov
ENSG00000143801.16,chr1,226891361,226891745,3AS,False,36,106
ENSG00000143801.16,chr1,226870509,226870649,TSS,True,66,108
ENSG00000143801.16,chr1,226870639,226871404,TSS,True,49,108
ENSG00000143632.14,chr1,229434003,229434100,TSS,True,126,956
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,99,369
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,278,357
ENSG00000174059.16,chr1,207887923,207888681,3AS,False,125,157
ENSG00000174059.16,chr1,207886537,207887923,PAS,False,35,164
ENSG00000174059.16,chr1,207886537,207888118,PAS,True,132,164
ENSG00000174059.16,chr1,207911001,207911254,TSS,False,27,181
ENSG00000197956.9,chr1,153535948,153536235,TSS,False,12,110
ENSG00000188976.10,chr1,944800,945056,5AS,False,179,330
ENSG00000178585.14,chr1,9877989,9910094,ES,True,149,168
ENSG00000116237.15,chr1,6233643,6234885,ES,False,88,102
ENSG00000116237.15,chr1,6235716,6235999,TSS,True,14,116
ENSG00000116809.11,chr1,15975982,15976135,TSS,True,11,102
ENSG00000162433.14,chr1,65147348,65147665,TSS,False,84,111
ENSG00000162433.14,chr1,65148149,65148552,TSS,True,64,111
ENSG00000162433.14,chr1,65148140,65149140,TSS,False,92,111
ENSG00000153187.19,chr1,244862730,244863673,5AS,False,161,266
ENSG00000153187.19,chr1,244863673,244864567,TSS,True,135,296
ENSG00000153187.19,chr1,244863616,244864545,TSS,True,191,295
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,179,240
ENSG00000162735.18,chr1,160283109,160285054,ES,False,29,231
ENSG00000077549.17,chr1,19339617,19344357,ES,False,38,229
ENSG00000162458.12,chr1,15758848,15764495,3AS,False,82,121
ENSG00000162458.12,chr1,15764547,15764963,5AS,False,20,127
ENSG00000162458.12,chr1,15758727,15758848,TSS,True,150,271
ENSG00000162458.12,chr1,15774636,15774796,TSS,True,181,271
ENSG00000198626.15,chr1,237783826,237784972,TSS,True,62,122
ENSG00000198626.15,chr1,237832551,237833988,PAS,True,53,154
ENSG00000253368.3,chr1,26994612,26999846,5AS,True,145,179
ENSG00000253368.3,chr1,26993691,26994612,TSS,False,43,186
ENSG00000253368.3,chr1,26993690,26994630,TSS,True,154,186
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,25,147
ENSG00000130695.15,chr1,26276760,26277135,3AS,False,131,167
ENSG00000130695.15,chr1,26234157,26234310,TSS,True,117,172
ENSG00000130695.15,chr1,26254578,26255865,TSS,True,136,172
ENSG00000130695.15,chr1,26254591,26254832,TSS,False,122,172
ENSG00000130695.15,chr1,26277132,26278810,PAS,True,131,167
ENSG00000130695.15,chr1,26277135,26278810,PAS,True,36,167
ENSG00000075945.12,chr1,169921781,169954010,ES,True,82,149
ENSG00000066136.20,chr1,40691587,40691867,TSS,True,17,147
ENSG00000066136.20,chr1,40770708,40771603,PAS,True,17,147
ENSG00000077157.21,chr1,202462713,202463097,TSS,False,119,136
ENSG00000004487.16,chr1,23030634,23050386,ES,False,119,267
ENSG00000198892.6,chr1,201888488,201889067,TSS,False,58,216
ENSG00000198892.6,chr1,201888629,201888781,TSS,False,189,216
ENSG00000163374.19,chr1,155660913,155661306,IR,False,132,170
ENSG00000163374.19,chr1,155668717,155670319,3AS,False,95,156
ENSG00000163374.19,chr1,155659443,155660913,PAS,True,54,188
ENSG00000163374.19,chr1,155659445,155661423,PAS,True,150,188
ENSG00000163374.19,chr1,155688658,155688777,TSS,False,57,194
ENSG00000163374.19,chr1,155688070,155688750,TSS,True,170,194
ENSG00000162734.12,chr1,160205356,160205522,TSS,True,53,370
ENSG00000127472.10,chr1,20070465,20084820,ES,False,90,106
ENSG00000127472.10,chr1,20086227,20090567,ES,True,29,117
ENSG00000127472.10,chr1,20028204,20028709,TSS,True,123,147
ENSG00000127472.10,chr1,20070161,20070465,TSS,True,56,147
ENSG00000162614.18,chr1,77918273,77926413,ES,False,59,455
ENSG00000162614.18,chr1,77942818,77942899,IR,False,116,409
ENSG00000162614.18,chr1,77942460,77943898,PAS,True,183,478
ENSG00000162614.18,chr1,77942899,77943899,PAS,True,365,481
ENSG00000178104.19,chr1,149001696,149002849,5AS,False,105,233
ENSG00000178104.19,chr1,149003042,149003613,3AS,False,90,252
ENSG00000178104.19,chr1,149021153,149026714,ES,False,110,433
ENSG00000178104.19,chr1,149021153,149027400,ME,True,110,148
ENSG00000178104.19,chr1,148889404,148889894,TSS,True,461,661
ENSG00000178104.19,chr1,149004907,149005437,TSS,True,499,597
ENSG00000178104.19,chr1,149031999,149033019,PAS,True,118,644
ENSG00000116604.17,chr1,156475237,156477011,ES,False,40,135
ENSG00000116604.17,chr1,156500485,156500826,TSS,True,84,169
ENSG00000116604.17,chr1,156479289,156479347,TSS,True,147,169
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,130,157
ENSG00000117419.15,chr1,44354891,44355269,TSS,True,58,157
ENSG00000162520.14,chr1,32702607,32703144,TSS,True,31,235
ENSG00000171161.12,chr1,248838218,248838551,TSS,True,36,180
ENSG00000171735.18,chr1,6785575,6825091,ES,False,16,126
ENSG00000123836.14,chr1,207071573,207078953,ES,True,98,110
ENSG00000123836.14,chr1,207053231,207053366,TSS,True,83,156
ENSG00000123836.14,chr1,207064986,207065160,TSS,True,138,154
ENSG00000159423.16,chr1,18902461,18902787,TSS,True,117,154
ENSG00000159423.16,chr1,18877415,18877603,TSS,True,114,153
ENSG00000159423.16,chr1,18877207,18877673,TSS,True,114,153
ENSG00000142798.19,chr1,21832494,21832569,TSS,True,152,199
ENSG00000142798.19,chr1,21833267,21833387,TSS,True,176,199
ENSG00000133065.10,chr1,205812807,205813196,TSS,False,322,1084
ENSG00000133065.10,chr1,205810069,205811090,TSS,True,975,1084
ENSG00000157916.19,chr1,2391958,2395783,ES,False,132,149
ENSG00000157916.19,chr1,2391958,2395783,5AS,True,132,167
ENSG00000157916.19,chr1,2391803,2392126,TSS,True,179,207
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,58,207
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,402,2063
ENSG00000117335.19,chr1,207767195,207770320,ES,False,165,196
ENSG00000117335.19,chr1,207785682,207793518,ES,False,133,201
ENSG00000009307.15,chr1,114739890,114749820,ES,False,115,934
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,144,1065
ENSG00000121310.16,chr1,52896597,52899173,ES,False,17,133
ENSG00000121310.16,chr1,52904833,52907867,ES,False,13,120
ENSG00000121310.16,chr1,52905090,52907867,ES,False,48,103
ENSG00000121310.16,chr1,52911790,52921552,ES,False,85,105
ENSG00000121310.16,chr1,52911790,52921552,3AS,True,85,106
ENSG00000121310.16,chr1,52894955,52896597,PAS,True,17,150
ENSG00000121310.16,chr1,52921552,52921860,TSS,False,25,151
ENSG00000037637.10,chr1,16315435,16352254,ES,True,64,103
ENSG00000037637.10,chr1,16352254,16352498,TSS,False,15,119
ENSG00000118194.18,chr1,201362022,201363295,5AS,True,65,363
ENSG00000118194.18,chr1,201373268,201377622,3AS,False,101,115
ENSG00000118194.18,chr1,201372026,201375128,TSS,True,1203,2789
ENSG00000198842.9,chr1,167094063,167094194,TSS,False,79,331
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,125,282
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,111,281
ENSG00000116688.16,chr1,11980484,11981973,3AS,True,108,674
ENSG00000116688.16,chr1,11982114,11989164,ES,False,482,703
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,549,1275
ENSG00000279457.4,chr1,187287,187379,5AS,True,14,123
ENSG00000279457.4,chr1,199836,200549,TSS,True,34,126
ENSG00000279457.4,chr1,195262,195419,TSS,False,100,126
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,31,111
ENSG00000055070.16,chr1,16393224,16393482,TSS,True,93,111
ENSG00000142687.17,chr1,35554349,35554521,TSS,True,104,118
ENSG00000142687.17,chr1,35557206,35557434,TSS,True,60,118
ENSG00000117411.16,chr1,43979511,43981108,5AS,False,151,180
ENSG00000117411.16,chr1,43979511,43981113,3AS,True,20,171
ENSG00000117411.16,chr1,43978889,43979511,TSS,True,42,213
ENSG00000117411.16,chr1,43979178,43979616,TSS,True,181,213
ENSG00000116871.15,chr1,36173478,36176198,ES,False,177,681
ENSG00000116871.15,chr1,36176321,36176417,IR,False,274,685
ENSG00000116871.15,chr1,36178201,36178445,3AS,False,91,756
ENSG00000116871.15,chr1,36156124,36156463,TSS,True,227,821
ENSG00000143569.18,chr1,154220848,154220975,TSS,True,55,107
ENSG00000143569.18,chr1,154220857,154221040,TSS,True,76,107
ENSG00000143569.18,chr1,154263102,154263505,PAS,True,63,105
ENSG00000143569.18,chr1,154270199,154271499,PAS,True,65,106
ENSG00000143569.18,chr1,154270880,154271510,PAS,True,87,107
ENSG00000184007.20,chr1,31937986,31938382,TSS,True,52,511
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,100,203
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,114,214
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,111,214
ENSG00000142910.15,chr1,31576595,31579203,ES,False,82,731
ENSG00000142910.15,chr1,31576507,31576595,TSS,True,190,928
ENSG00000018625.14,chr1,160115717,160115873,TSS,True,241,297
ENSG00000018625.14,chr1,160135836,160135993,TSS,True,196,297
ENSG00000213625.8,chr1,65420523,65420740,TSS,True,24,160
ENSG00000127054.20,chr1,1321093,1324580,ES,False,191,227
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,105,123
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,26,130
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,114,130
ENSG00000135744.7,chr1,230714085,230714144,TSS,False,19,167
ENSG00000159176.13,chr1,201507069,201507373,TSS,True,11,108
ENSG00000090621.13,chr1,39563741,39564422,ES,False,40,110
ENSG00000090621.13,chr1,39575758,39577282,TSS,True,18,141
ENSG00000163346.16,chr1,154956068,154956418,TSS,True,41,135
ENSG00000163346.16,chr1,154945571,154946693,TSS,True,115,135
ENSG00000134371.12,chr1,193120710,193122331,TSS,True,23,100
ENSG00000173660.11,chr1,46309127,46310154,ES,False,309,347
ENSG00000196182.10,chr1,36385722,36385936,TSS,True,33,108
ENSG00000143537.13,chr1,155060343,155062244,ES,False,99,228
ENSG00000143537.13,chr1,155060832,155062244,ES,False,110,127
ENSG00000143537.13,chr1,155051251,155051465,TSS,True,31,238
ENSG00000198952.8,chr1,156282606,156282943,TSS,False,79,177
ENSG00000198952.8,chr1,156263394,156263559,TSS,True,157,175
ENSG00000198952.8,chr1,156260450,156260627,TSS,True,157,175
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,98,224
ENSG00000135821.18,chr1,182391174,182391916,TSS,True,197,224
ENSG00000143416.20,chr1,151369189,151369441,IR,False,167,218
ENSG00000143416.20,chr1,151372637,151372713,TSS,True,31,251
ENSG00000122477.12,chr1,100173370,100178134,5AS,True,139,168
ENSG00000122477.12,chr1,100178134,100178260,TSS,False,38,189
ENSG00000122477.12,chr1,100178117,100178261,TSS,True,160,189
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,51,484
ENSG00000179403.11,chr1,1435689,1435821,TSS,True,12,104
ENSG00000158882.14,chr1,161226051,161226136,TSS,True,20,100
ENSG00000117528.12,chr1,94418038,94418588,TSS,True,16,112
ENSG00000203667.9,chr1,244835756,244842194,ES,False,59,166
ENSG00000049245.12,chr1,7771385,7773441,5AS,True,156,177
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,28,186
ENSG00000049245.12,chr1,7771281,7773198,TSS,False,166,186
ENSG00000134243.11,chr1,109345878,109347482,3AS,False,58,161
ENSG00000134243.11,chr1,109397586,109397969,TSS,True,69,199
ENSG00000134243.11,chr1,109393026,109393209,TSS,False,172,199
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,34,230
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,49,279
ENSG00000078369.17,chr1,1787053,1787321,IR,True,384,448
ENSG00000078369.17,chr1,1825499,1890819,ES,False,61,461
ENSG00000078369.17,chr1,1785284,1787053,PAS,True,67,469
ENSG00000078369.17,chr1,1785285,1787437,PAS,True,405,469
ENSG00000168264.10,chr1,234607852,234608494,5AS,True,54,167
ENSG00000168264.10,chr1,234608494,234609501,TSS,False,248,302
ENSG00000168264.10,chr1,234608446,234609556,TSS,True,189,302
ENSG00000142661.18,chr1,24112030,24112217,TSS,False,384,474
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,20,150
ENSG00000154358.20,chr1,228371085,228373081,TSS,True,249,861
ENSG00000154358.20,chr1,228370333,228370756,TSS,True,742,861
ENSG00000154358.20,chr1,228378617,228378882,PAS,True,223,1081
ENSG00000162407.8,chr1,56578877,56579658,TSS,True,35,190
ENSG00000088280.18,chr1,23484004,23484402,TSS,True,35,118
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,122,212
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,103,225
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,135,225
ENSG00000159346.12,chr1,202951164,202958184,ES,False,398,506
ENSG00000086015.20,chr1,46034266,46034826,3AS,False,13,103
ENSG00000086015.20,chr1,46030185,46030238,TSS,True,104,122
ENSG00000086015.20,chr1,46034175,46034266,TSS,True,108,121
ENSG00000086015.20,chr1,46030047,46030761,TSS,True,99,122
ENSG00000086015.20,chr1,46034826,46036232,PAS,False,109,122
ENSG00000086015.20,chr1,46034537,46036125,PAS,True,14,104
ENSG00000196352.15,chr1,207339417,207359545,ES,False,100,116
ENSG00000158747.14,chr1,19644187,19644446,TSS,False,20,175
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,35,286
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,254,286
ENSG00000215861.5,chr1,149187056,149188789,PAS,True,335,460
ENSG00000215861.5,chr1,149195877,149198171,PAS,False,214,460
ENSG00000215861.5,chr1,149285453,149285859,TSS,True,412,460
ENSG00000215861.5,chr1,149240376,149240861,TSS,True,57,459
ENSG00000162736.16,chr1,160343303,160343481,TSS,True,16,145
ENSG00000162616.8,chr1,77979173,77979293,TSS,False,78,156
ENSG00000162616.8,chr1,78004872,78005321,TSS,True,83,156
ENSG00000173641.17,chr1,16017219,16017764,3AS,False,73,273
ENSG00000173641.17,chr1,16017764,16018046,TSS,True,1274,4696
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,39,313
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,38,187
ENSG00000010803.16,chr1,41075218,41075399,TSS,True,76,100
ENSG00000010803.16,chr1,41242058,41242330,TSS,True,66,101
ENSG00000010803.16,chr1,41113282,41113460,TSS,True,88,101
ENSG00000010803.16,chr1,41048689,41048870,TSS,False,86,100
ENSG00000116786.12,chr1,15684293,15684618,TSS,True,165,238
ENSG00000116786.12,chr1,15723892,15725545,TSS,True,194,233
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,152,233
ENSG00000197530.12,chr1,1616082,1616507,5AS,True,41,305
ENSG00000197530.12,chr1,1616614,1623430,3AS,False,238,420
ENSG00000197530.12,chr1,1623482,1623773,5AS,False,44,423
ENSG00000197530.12,chr1,1625428,1626649,ES,False,49,465
ENSG00000197530.12,chr1,1615423,1615633,TSS,True,509,599
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,336,599
ENSG00000160058.18,chr1,32368550,32376261,ES,False,109,122
ENSG00000160058.18,chr1,32383997,32386778,3AS,False,87,102
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,35,130
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,153,171
ENSG00000125944.19,chr1,23338608,23344210,ES,False,110,172
ENSG00000143248.12,chr1,163202791,163203075,TSS,True,30,239
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,343,819
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,481,823
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,39,110
ENSG00000131236.16,chr1,40059458,40060069,3AS,False,15,146
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,62,155
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,107,155
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,42,279
ENSG00000085998.13,chr1,46188679,46188980,PAS,True,256,290
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,32,290
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,96,557
ENSG00000162461.7,chr1,15736863,15739223,ES,True,37,363
ENSG00000162461.7,chr1,15738245,15739223,ES,True,62,316
ENSG00000143774.16,chr1,228140363,228145510,ES,False,138,304
ENSG00000143774.16,chr1,228141288,228145510,ES,False,123,145
ENSG00000143774.16,chr1,228141288,228145510,5AS,False,123,147
ENSG00000162434.11,chr1,64886341,64966332,ES,True,125,142
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,65,207
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,21,148
ENSG00000170989.9,chr1,101236898,101237099,TSS,True,35,206
ENSG00000116221.15,chr1,54200166,54200589,TSS,True,18,157
ENSG00000158850.14,chr1,161176074,161176433,3AS,False,77,110
ENSG00000224051.6,chr1,1325102,1327240,ES,False,72,459
ENSG00000224051.6,chr1,1324788,1325102,TSS,True,63,523
ENSG00000143393.16,chr1,151307801,151315572,ES,False,80,121
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,116,147
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,54,147
ENSG00000113396.12,chr5,128965692,128965873,IR,True,25,185
ENSG00000113396.12,chr5,128965692,128965977,IR,True,44,210
ENSG00000113396.12,chr5,128965184,128966618,TSS,True,104,265
ENSG00000113396.12,chr5,128965041,128965692,TSS,True,196,265
ENSG00000183072.9,chr5,173233209,173234749,3AS,False,475,752
ENSG00000183072.9,chr5,173232107,173233501,PAS,True,507,770
ENSG00000183072.9,chr5,173232109,173233209,PAS,False,283,770
ENSG00000112936.18,chr5,40909273,40909616,TSS,False,59,438
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,32,226
ENSG00000081791.8,chr5,141938760,141939505,IR,True,25,120
ENSG00000081791.8,chr5,141938760,141939553,IR,False,11,100
ENSG00000081791.8,chr5,141923798,141923972,TSS,True,48,171
ENSG00000081791.8,chr5,141924194,141924695,TSS,True,152,171
ENSG00000081791.8,chr5,141934493,141935546,PAS,True,138,161
ENSG00000081791.8,chr5,141938520,141942045,PAS,True,66,165
ENSG00000081791.8,chr5,141939505,141941002,PAS,True,136,167
ENSG00000186687.15,chr5,131170867,131171038,TSS,True,16,111
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,70,475
ENSG00000186468.12,chr5,82273314,82274516,PAS,True,158,176
ENSG00000013561.17,chr5,141969167,141973582,ES,False,27,100
ENSG00000013561.17,chr5,141973742,141978302,ES,False,26,129
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,68,168
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,124,168
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,15,116
ENSG00000171368.11,chr5,693277,693372,TSS,False,91,117
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,193,639
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,24,185
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,166,185
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,326,1404
ENSG00000113580.14,chr5,143277933,143282041,PAS,True,14,113
ENSG00000113580.14,chr5,143398348,143400852,PAS,True,99,111
ENSG00000113580.14,chr5,143403210,143403766,TSS,True,25,117
ENSG00000113580.14,chr5,143404375,143404543,TSS,False,102,117
ENSG00000153113.23,chr5,96727530,96729611,ES,False,54,514
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,173,641
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,530,663
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,321,660
ENSG00000153113.23,chr5,96742041,96742478,TSS,True,540,659
ENSG00000131844.15,chr5,71604468,71632120,ES,False,28,132
ENSG00000131844.15,chr5,71587261,71587554,TSS,True,25,149
ENSG00000131844.15,chr5,71656742,71658706,PAS,True,24,137
ENSG00000131844.15,chr5,71641002,71643070,PAS,True,111,134
ENSG00000164309.14,chr5,79689684,79690056,TSS,False,244,379
ENSG00000164309.14,chr5,79733625,79739403,TSS,False,189,350
ENSG00000164309.14,chr5,79728914,79732784,PAS,True,120,135
ENSG00000175309.14,chr5,178206309,178208915,PAS,True,26,104
ENSG00000175309.14,chr5,178232491,178232848,TSS,True,41,104
ENSG00000175309.14,chr5,178231404,178232847,TSS,True,92,104
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,342,426
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,161,426
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,176,311
ENSG00000171720.9,chr5,141629916,141636547,ES,False,16,123
ENSG00000113328.18,chr5,163437664,163437764,IR,False,115,383
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,123,391
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,276,391
ENSG00000197043.13,chr5,151109846,151117126,ES,False,85,702
ENSG00000120725.12,chr5,139198268,139198416,TSS,True,16,157
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,63,170
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,48,218
ENSG00000168724.16,chr5,34945803,34950169,ES,False,137,173
ENSG00000019582.14,chr5,150402625,150404679,ES,False,286,374
ENSG00000113430.9,chr5,1879832,1880724,ES,False,95,152
ENSG00000113430.9,chr5,1886861,1887008,TSS,True,89,178
ENSG00000113430.9,chr5,1887061,1887566,TSS,True,121,178
ENSG00000154153.13,chr5,16616651,16617194,TSS,True,216,354
