gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF925PCV_in_cov,endodermal_cell_ENCFF925PCV_total_cov
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,273,370
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,182,366
ENSG00000142864.14,chr1,67429987,67430437,TSS,True,207,482
ENSG00000142864.14,chr1,67425082,67425906,TSS,False,387,481
ENSG00000077152.10,chr1,202341894,202341965,TSS,True,54,418
ENSG00000120333.4,chr1,175023363,175023430,TSS,False,16,143
ENSG00000143353.11,chr1,219179246,219193129,3AS,False,22,108
ENSG00000143353.11,chr1,219173785,219173981,TSS,True,14,131
ENSG00000116754.13,chr1,70205780,70221614,3AS,False,79,100
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,170,271
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,166,271
ENSG00000116754.13,chr1,70250610,70253052,PAS,True,211,247
ENSG00000116754.13,chr1,70244683,70244816,PAS,True,159,234
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,188,247
ENSG00000116754.13,chr1,70250364,70253045,PAS,False,195,243
ENSG00000067704.9,chr1,220094086,220094483,TSS,False,170,194
ENSG00000067704.9,chr1,220112185,220114474,TSS,False,161,185
ENSG00000067704.9,chr1,220134440,220134510,TSS,True,64,185
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,665,1510
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,878,1543
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,698,1543
ENSG00000058799.14,chr1,53852270,53860055,ES,False,72,129
ENSG00000058799.14,chr1,53878722,53888906,ES,False,15,131
ENSG00000058799.14,chr1,53888986,53889712,ES,False,95,131
ENSG00000116161.17,chr1,174999909,175000195,TSS,True,121,670
ENSG00000135829.16,chr1,182884783,182884813,TSS,True,69,186
ENSG00000162521.18,chr1,32651150,32651322,TSS,True,37,125
ENSG00000162521.18,chr1,32679639,32683118,PAS,True,32,102
ENSG00000122481.16,chr1,95246755,95247689,PAS,True,15,119
ENSG00000122481.16,chr1,95252485,95252795,PAS,True,108,122
ENSG00000117362.12,chr1,150266194,150266532,IR,False,100,169
ENSG00000117362.12,chr1,150265049,150266194,PAS,False,70,170
ENSG00000117362.12,chr1,150265036,150266656,PAS,True,102,170
ENSG00000117362.12,chr1,150268697,150269266,TSS,True,53,203
ENSG00000242125.3,chr1,28506084,28508127,ES,True,124,150
ENSG00000242125.3,chr1,28506042,28506084,TSS,True,19,170
ENSG00000162910.18,chr1,228108318,228108954,ES,False,126,152
ENSG00000162910.18,chr1,228108318,228108954,5AS,False,126,167
ENSG00000162910.18,chr1,228108318,228108954,3AS,False,126,149
ENSG00000162910.18,chr1,228108318,228109148,ES,False,15,134
ENSG00000162910.18,chr1,228108318,228109260,5AS,False,18,172
ENSG00000162910.18,chr1,228109021,228109148,IR,True,133,160
ENSG00000162910.18,chr1,228109021,228109260,5AS,False,65,198
ENSG00000162910.18,chr1,228109148,228109305,TSS,False,121,276
ENSG00000162910.18,chr1,228109260,228109347,TSS,True,186,276
ENSG00000117748.9,chr1,27914433,27914762,TSS,False,30,251
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,148,167
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,41,193
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,203,469
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,63,318
ENSG00000117054.13,chr1,75724817,75732643,ES,False,63,300
ENSG00000117054.13,chr1,75724353,75724817,TSS,True,53,354
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,45,122
ENSG00000158793.13,chr1,161118178,161118785,5AS,False,112,129
ENSG00000158793.13,chr1,161118072,161118178,TSS,True,40,157
ENSG00000160075.11,chr1,1574477,1574877,TSS,True,29,216
ENSG00000182004.12,chr1,203861594,203861713,TSS,False,155,1390
ENSG00000189266.12,chr1,23959817,23959998,TSS,True,41,230
ENSG00000135845.9,chr1,172393125,172394410,PAS,False,136,168
ENSG00000135845.9,chr1,172441474,172442830,PAS,True,37,153
ENSG00000135845.9,chr1,172443987,172444109,TSS,True,26,176
ENSG00000116691.10,chr1,12019552,12022094,ES,False,28,130
ENSG00000116691.10,chr1,12029281,12029764,IR,False,115,133
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,137,210
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,93,218
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,146,1337
ENSG00000155366.16,chr1,112703806,112707077,ES,False,857,1031
ENSG00000168275.14,chr1,234373461,234373678,TSS,True,27,103
ENSG00000168275.14,chr1,234373760,234374389,TSS,True,86,103
ENSG00000116560.10,chr1,35176377,35176471,PAS,True,116,137
ENSG00000116560.10,chr1,35176379,35176474,PAS,True,96,137
ENSG00000116560.10,chr1,35187202,35187246,TSS,True,77,142
ENSG00000160753.15,chr1,155324429,155324544,TSS,True,70,111
ENSG00000160753.15,chr1,155324314,155324587,TSS,False,73,111
ENSG00000135778.11,chr1,232950744,232956346,ES,False,21,103
ENSG00000117632.22,chr1,25904738,25905935,5AS,True,58,156
ENSG00000156171.14,chr1,111119959,111120531,5AS,True,21,176
ENSG00000156171.14,chr1,111120693,111126226,ES,False,19,177
ENSG00000156171.14,chr1,111139666,111140037,3AS,False,81,155
ENSG00000156171.14,chr1,111140037,111140451,TSS,False,30,186
ENSG00000156171.14,chr1,111139500,111140035,TSS,True,160,186
ENSG00000117399.13,chr1,43358934,43359006,TSS,False,65,235
ENSG00000117399.13,chr1,43358981,43359396,TSS,True,195,235
ENSG00000117448.13,chr1,45550876,45550965,IR,False,107,119
ENSG00000117448.13,chr1,45551155,45561788,ES,False,358,438
ENSG00000117448.13,chr1,45568177,45568926,ES,False,56,445
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,142,483
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,376,483
ENSG00000189171.14,chr1,153627482,153627603,TSS,True,90,762
ENSG00000265241.6,chr1,145926883,145927017,3AS,False,126,1030
ENSG00000117305.14,chr1,23808323,23816674,ES,False,24,117
ENSG00000117305.14,chr1,23825355,23825444,TSS,True,13,127
ENSG00000134684.10,chr1,32817187,32818150,TSS,True,14,125
ENSG00000133226.16,chr1,24642289,24643347,TSS,True,49,148
ENSG00000133226.16,chr1,24649970,24650049,PAS,True,87,102
ENSG00000133226.16,chr1,24652433,24652514,PAS,True,39,103
ENSG00000133226.16,chr1,24651408,24652417,PAS,True,89,102
ENSG00000116455.13,chr1,111441389,111442024,ES,False,90,107
ENSG00000132780.16,chr1,45606591,45613168,ES,False,79,250
ENSG00000132780.16,chr1,45583592,45584205,TSS,True,270,519
ENSG00000132780.16,chr1,45607335,45608337,TSS,True,351,507
ENSG00000132780.16,chr1,45615330,45615471,TSS,True,442,496
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,524,1022
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,560,1084
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,587,1084
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,23,202
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,35,213
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,190,213
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,84,178
ENSG00000117519.15,chr1,94926837,94927181,TSS,True,28,108
ENSG00000185420.18,chr1,246327199,246507319,TSS,True,12,103
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,77,234
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,114,269
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,192,269
ENSG00000162385.10,chr1,53228954,53235576,ES,False,52,321
ENSG00000162385.10,chr1,53238360,53238527,TSS,True,97,415
ENSG00000117523.16,chr1,171512200,171513000,3AS,False,23,147
ENSG00000117523.16,chr1,171514630,171515733,5AS,False,37,176
ENSG00000117523.16,chr1,171485473,171485735,TSS,True,45,193
ENSG00000117523.16,chr1,171509148,171513172,TSS,True,158,189
ENSG00000117523.16,chr1,171532342,171532830,PAS,True,52,187
ENSG00000117523.16,chr1,171515733,171515809,PAS,True,162,181
ENSG00000117523.16,chr1,171524820,171524870,PAS,True,158,187
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,26,255
ENSG00000121766.15,chr1,31296964,31297075,TSS,False,78,305
ENSG00000215866.7,chr1,112820538,112823652,3AS,False,212,360
ENSG00000215866.7,chr1,112820169,112820538,PAS,True,179,394
ENSG00000215866.7,chr1,112820172,112820541,PAS,True,243,394
ENSG00000215866.7,chr1,112825512,112825785,TSS,True,40,394
ENSG00000189334.8,chr1,153616294,153616326,TSS,False,692,1845
ENSG00000189334.8,chr1,153615234,153615383,TSS,True,1303,1845
ENSG00000163399.15,chr1,116400160,116401006,TSS,True,122,193
ENSG00000198492.15,chr1,28738338,28768928,ES,True,39,108
ENSG00000198492.15,chr1,28736478,28737147,TSS,True,38,137
ENSG00000198492.15,chr1,28742505,28743986,TSS,True,114,136
ENSG00000060688.12,chr1,31296610,31296808,TSS,True,25,194
ENSG00000125703.14,chr1,62784225,62803718,5AS,False,48,105
ENSG00000125703.14,chr1,62784105,62784225,TSS,False,102,155
ENSG00000125703.14,chr1,62784103,62784273,TSS,True,98,155
ENSG00000125703.14,chr1,62816603,62816808,TSS,True,130,150
ENSG00000065978.18,chr1,42695254,42696944,TSS,True,215,319
ENSG00000065978.18,chr1,42697187,42697262,TSS,True,217,319
ENSG00000065978.18,chr1,42700997,42701046,TSS,True,262,317
ENSG00000163468.14,chr1,156338153,156338331,TSS,True,166,1209
ENSG00000143256.4,chr1,161117951,161118057,TSS,True,133,618
ENSG00000143256.4,chr1,161102286,161102377,TSS,True,503,618
ENSG00000125944.19,chr1,23323732,23337753,ES,False,35,321
ENSG00000125944.19,chr1,23338608,23344210,ES,False,210,326
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,61,116
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,81,375
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,298,370
ENSG00000125944.19,chr1,23344210,23344650,TSS,True,236,562
ENSG00000137996.12,chr1,100266153,100266420,TSS,True,82,153
ENSG00000137996.12,chr1,100274278,100274965,TSS,True,108,153
ENSG00000137996.12,chr1,100270555,100270680,TSS,True,129,153
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,43,131
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,85,112
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,335,450
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,392,450
ENSG00000131236.16,chr1,40070433,40070512,TSS,False,336,440
ENSG00000131236.16,chr1,40060075,40060170,TSS,True,312,450
ENSG00000092621.12,chr1,119711850,119712160,TSS,True,303,647
ENSG00000092621.12,chr1,119721166,119721321,TSS,True,407,647
ENSG00000180198.16,chr1,28505990,28506084,TSS,True,103,115
ENSG00000180198.16,chr1,28518216,28518308,TSS,True,58,110
ENSG00000174827.13,chr1,145671124,145671216,IR,False,21,120
ENSG00000174827.13,chr1,145671264,145672729,3AS,False,15,114
ENSG00000174827.13,chr1,145670848,145671489,PAS,True,23,120
ENSG00000174827.13,chr1,145670984,145671124,PAS,True,101,122
ENSG00000174827.13,chr1,145707316,145707961,TSS,False,15,122
ENSG00000132485.13,chr1,71069362,71070826,IR,True,103,127
ENSG00000132485.13,chr1,71063290,71065137,PAS,True,37,138
ENSG00000132485.13,chr1,71063290,71070996,PAS,True,119,138
ENSG00000132485.13,chr1,71080939,71081062,TSS,True,21,147
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,420,632
ENSG00000120948.17,chr1,11022123,11025492,PAS,True,62,226
ENSG00000143545.8,chr1,153986112,153986377,TSS,True,85,399
ENSG00000054118.14,chr1,36224276,36224505,TSS,True,55,200
ENSG00000054118.14,chr1,36303795,36305357,PAS,True,156,180
ENSG00000134186.11,chr1,108692296,108692867,TSS,True,58,171
ENSG00000137947.11,chr1,88891482,88891585,TSS,True,18,134
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,142,416
ENSG00000198715.12,chr1,156294565,156294758,5AS,True,144,166
ENSG00000198715.12,chr1,156294565,156295525,ES,False,96,261
ENSG00000198715.12,chr1,156294759,156295525,3AS,True,22,168
ENSG00000198715.12,chr1,156295525,156295685,TSS,True,33,297
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,55,292
ENSG00000159352.15,chr1,151254726,151254808,TSS,True,44,404
ENSG00000162384.13,chr1,53220569,53220641,TSS,True,32,215
ENSG00000215845.10,chr1,161038075,161038879,ES,False,38,205
ENSG00000031698.12,chr1,109213843,109214128,TSS,True,236,626
ENSG00000031698.12,chr1,109230875,109231021,TSS,True,478,623
ENSG00000158850.14,chr1,161177422,161177527,TSS,True,32,103
ENSG00000158850.14,chr1,161173604,161173641,TSS,True,84,103
ENSG00000116679.15,chr1,185316952,185317392,TSS,True,50,105
ENSG00000145817.16,chr5,144170534,144170684,TSS,False,16,151
ENSG00000196923.13,chr5,177482862,177483730,PAS,True,196,280
ENSG00000196923.13,chr5,177490238,177490593,PAS,False,77,265
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,37,285
ENSG00000164182.10,chr5,60945153,60945382,TSS,True,12,118
ENSG00000145495.15,chr5,10353258,10353917,TSS,True,100,115
ENSG00000145495.15,chr5,10415516,10415669,TSS,False,68,111
ENSG00000145495.15,chr5,10397287,10397344,TSS,True,93,111
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,60,190
ENSG00000113013.13,chr5,138558552,138559332,TSS,False,146,180
ENSG00000171421.12,chr5,1799770,1799839,TSS,True,70,125
ENSG00000171421.12,chr5,1799791,1799871,TSS,True,100,125
ENSG00000153140.8,chr5,90394107,90399357,ES,False,188,209
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,125,817
ENSG00000164611.12,chr5,160421786,160421891,TSS,True,74,404
ENSG00000113407.13,chr5,33440764,33441143,TSS,True,17,122
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,70,179
ENSG00000133835.15,chr5,119531297,119531404,TSS,True,151,174
ENSG00000170445.13,chr5,140691214,140691393,TSS,True,21,128
ENSG00000170445.13,chr5,140675016,140676102,TSS,True,106,122
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,31,166
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,145,166
ENSG00000172062.16,chr5,70925045,70925184,TSS,True,127,329
ENSG00000188725.7,chr5,61162216,61162474,TSS,True,34,176
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,73,275
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,31,309
ENSG00000145642.11,chr5,64690814,64695506,ES,False,156,266
ENSG00000145642.11,chr5,64690814,64695506,5AS,True,156,175
ENSG00000145833.15,chr5,134758740,134758955,TSS,True,39,117
ENSG00000145833.15,chr5,134828658,134831112,PAS,True,82,111
ENSG00000131732.11,chr5,81301670,81304740,5AS,False,47,123
ENSG00000131732.11,chr5,81301670,81308560,5AS,False,14,101
ENSG00000131732.11,chr5,81301582,81301670,TSS,True,106,167
ENSG00000131732.11,chr5,81301613,81301698,TSS,True,80,167
ENSG00000172058.15,chr5,70900668,70900876,TSS,True,32,197
ENSG00000051596.9,chr5,175958613,175960132,PAS,True,35,295
PB_novel_231745,chr5,147042232,147042376,TSS,True,80,212
PB_novel_231745,chr5,147095164,147097268,PAS,True,98,150
PB_novel_231745,chr5,147058860,147060969,PAS,True,118,147
PB_novel_231745,chr5,147096605,147099272,PAS,True,165,211
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,66,103
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,249,317
ENSG00000123219.12,chr5,65554946,65561496,5AS,False,19,101
ENSG00000197451.11,chr5,178209447,178210552,ES,False,121,310
ENSG00000197451.11,chr5,178209417,178209447,TSS,True,252,555
ENSG00000113328.18,chr5,163437664,163437764,IR,False,192,785
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,252,821
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,629,821
ENSG00000250722.5,chr5,42799796,42801331,PAS,True,184,420
ENSG00000250722.5,chr5,42805200,42807108,PAS,True,238,420
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,50,162
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,120,282
ENSG00000153006.15,chr5,64754362,64768504,ES,False,281,316
ENSG00000164615.4,chr5,134738792,134750758,ES,True,20,119
ENSG00000164615.4,chr5,134738497,134738792,TSS,True,25,147
ENSG00000164615.4,chr5,134741061,134741523,TSS,True,126,147
ENSG00000120727.12,chr5,139341823,139341980,TSS,True,558,1297
ENSG00000120727.12,chr5,139363761,139363922,TSS,True,751,1297
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,77,110
ENSG00000113712.17,chr5,149492981,149496860,PAS,True,15,125
ENSG00000113712.17,chr5,149550841,149551878,TSS,True,49,137
ENSG00000113712.17,chr5,149525044,149525172,TSS,True,116,137
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,63,471
ENSG00000153015.15,chr5,65018158,65020537,PAS,True,360,712
ENSG00000153015.15,chr5,64885442,64885537,PAS,True,530,709
ENSG00000153015.15,chr5,64804228,64806271,PAS,True,566,708
ENSG00000113141.17,chr5,140647797,140647924,TSS,True,53,225
ENSG00000113141.17,chr5,140659003,140659164,TSS,False,174,214
ENSG00000131508.15,chr5,139561261,139561815,TSS,True,143,175
ENSG00000204628.11,chr5,181241639,181242169,IR,False,121,163
ENSG00000249915.7,chr5,306754,311292,5AS,False,23,206
ENSG00000249915.7,chr5,271623,271821,TSS,True,92,240
ENSG00000249915.7,chr5,272708,272772,TSS,False,160,240
ENSG00000150753.11,chr5,10250169,10250445,TSS,True,120,637
ENSG00000164609.9,chr5,160401641,160403464,PAS,True,61,123
ENSG00000164609.9,chr5,160404468,160404556,PAS,True,65,122
ENSG00000164609.9,chr5,160419022,160419121,TSS,False,26,127
ENSG00000113552.15,chr5,142012994,142013053,TSS,False,65,282
ENSG00000164366.3,chr5,218092,218181,TSS,False,15,130
ENSG00000082515.17,chr5,154941265,154956370,ES,False,77,510
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,2861,3263
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,2902,3302
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,439,3302
PB_novel_231459,chr5,38284454,38285366,PAS,True,146,163
PB_novel_231459,chr5,38295300,38298508,PAS,True,125,154
PB_novel_231459,chr5,38311913,38312580,PAS,True,135,152
PB_novel_231459,chr5,38325687,38325816,PAS,True,115,129
PB_novel_231459,chr5,38341271,38341358,TSS,True,37,164
ENSG00000213523.10,chr5,140557272,140557427,IR,False,218,247
ENSG00000213523.10,chr5,140557427,140557472,TSS,True,36,255
ENSG00000213523.10,chr5,140557146,140557456,TSS,True,225,255
ENSG00000112972.14,chr5,43313355,43313488,TSS,True,87,125
ENSG00000113312.10,chr5,160009107,160009193,TSS,True,53,320
ENSG00000273841.4,chr5,69369462,69369623,TSS,False,65,434
ENSG00000131711.14,chr5,72107198,72107715,TSS,True,34,136
ENSG00000164904.17,chr5,126595006,126595334,TSS,True,126,435
ENSG00000170584.10,chr5,163459861,163460386,TSS,True,37,282
ENSG00000170606.14,chr5,133051928,133052357,TSS,True,109,185
ENSG00000170606.14,chr5,133097161,133097286,TSS,True,107,184
ENSG00000164292.12,chr5,95736887,95737075,TSS,True,209,240
ENSG00000164292.12,chr5,95748330,95748487,TSS,True,210,240
ENSG00000164292.12,chr5,95755407,95755761,TSS,True,151,207
ENSG00000164292.12,chr5,95793058,95796367,PAS,True,59,166
ENSG00000164292.12,chr5,95752238,95752348,PAS,False,77,107
ENSG00000164253.13,chr5,77492169,77492549,TSS,True,17,137
ENSG00000153037.14,chr5,112864732,112867403,3AS,False,148,185
ENSG00000153037.14,chr5,112861208,112861417,TSS,True,24,197
ENSG00000153037.14,chr5,112867403,112867908,PAS,True,42,190
ENSG00000153037.14,chr5,112867371,112867907,PAS,True,153,190
ENSG00000169045.17,chr5,179614959,179616125,ES,False,21,183
ENSG00000169045.17,chr5,179618323,179620891,ES,False,14,119
ENSG00000169045.17,chr5,179623164,179623635,5AS,False,57,115
ENSG00000169045.17,chr5,179623594,179623711,TSS,True,163,220
ENSG00000169045.17,chr5,179623635,179623882,TSS,True,163,220
ENSG00000169045.17,chr5,179617798,179620484,TSS,True,188,217
ENSG00000164587.12,chr5,150447735,150449491,5AS,True,56,133
ENSG00000205572.9,chr5,70025261,70025458,TSS,True,24,170
ENSG00000169223.14,chr5,177351451,177353179,TSS,False,51,388
ENSG00000064652.10,chr5,122845693,122936733,ES,False,94,105
ENSG00000064652.10,chr5,122845387,122845693,TSS,True,18,124
ENSG00000064652.10,chr5,123007681,123009212,PAS,True,23,106
ENSG00000064652.10,chr5,123001939,123002779,PAS,True,86,106
ENSG00000134986.13,chr5,111757135,111757224,TSS,True,79,690
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,161,230
ENSG00000113643.8,chr5,168519080,168519330,PAS,True,49,333
ENSG00000113643.8,chr5,168492658,168493654,PAS,True,280,313
ENSG00000184840.11,chr5,177592168,177592398,TSS,True,202,1682
ENSG00000169228.13,chr5,177302178,177302396,IR,False,74,111
ENSG00000169228.13,chr5,177303320,177303406,IR,False,23,109
ENSG00000169228.13,chr5,177303171,177303730,TSS,True,58,137
ENSG00000169228.13,chr5,177302127,177302375,TSS,True,117,137
ENSG00000169228.13,chr5,177303406,177303722,TSS,True,114,137
ENSG00000205571.13,chr5,70070751,70077018,ES,False,103,180
ENSG00000205571.13,chr5,70049625,70049766,TSS,True,23,209
ENSG00000214736.7,chr6,41789336,41789567,3AS,False,232,393
ENSG00000214736.7,chr6,41789530,41789893,PAS,True,244,406
ENSG00000214736.7,chr6,41789567,41789894,PAS,False,166,406
