gene,chr,start,end,splice_type,novel,chondrocyte_ENCFF439BVT_in_cov,chondrocyte_ENCFF439BVT_total_cov
ENSG00000071859.14,chrX,154444103,154444346,TSS,True,28,190
ENSG00000102401.19,chrX,101623276,101623813,3AS,False,200,237
ENSG00000102401.19,chrX,101623112,101623276,TSS,True,38,274
ENSG00000077721.15,chrX,119575400,119582587,ES,False,19,113
ENSG00000130827.6,chrX,154457988,154458428,TSS,True,73,122
ENSG00000157514.16,chrX,107716689,107717062,TSS,True,88,469
ENSG00000166681.13,chrX,103377106,103377509,3AS,False,109,144
ENSG00000166681.13,chrX,103377462,103378077,PAS,True,114,149
ENSG00000166681.13,chrX,103377509,103378075,PAS,True,36,149
ENSG00000102317.17,chrX,48574435,48574573,TSS,True,50,245
ENSG00000102226.9,chrX,47232960,47233219,TSS,False,53,524
ENSG00000147274.14,chrX,136869186,136870417,PAS,True,91,172
ENSG00000147274.14,chrX,136873443,136874452,PAS,True,86,167
ENSG00000147274.14,chrX,136880596,136880778,TSS,True,19,180
ENSG00000134871.18,chr13,110307021,110307528,TSS,True,1415,2561
ENSG00000185896.10,chr13,113297092,113297495,TSS,False,31,120
ENSG00000187498.15,chr13,110306943,110307669,TSS,True,1510,3525
ENSG00000198176.12,chr13,113623286,113633119,ES,False,25,193
ENSG00000198176.12,chr13,113636700,113640119,ES,True,30,190
ENSG00000198176.12,chr13,113637884,113640119,5AS,True,34,160
ENSG00000198176.12,chr13,113584673,113584888,TSS,True,29,203
ENSG00000183722.8,chr13,39378526,39600831,3AS,True,26,213
ENSG00000120686.11,chr13,38349813,38349921,TSS,True,39,186
ENSG00000198542.13,chr13,101715562,101717562,PAS,True,257,706
ENSG00000198542.13,chr13,101717498,101721422,PAS,True,505,749
ENSG00000133110.14,chr13,37564560,37569743,ES,False,1816,5789
ENSG00000133110.14,chr13,37570669,37574571,ES,True,44,344
ENSG00000133110.14,chr13,37570669,37577752,ES,False,1490,5548
ENSG00000133104.13,chr13,36346224,36346505,TSS,False,190,381
ENSG00000133104.13,chr13,36346581,36346780,TSS,True,318,381
ENSG00000139684.13,chr13,46771238,46771496,PAS,True,20,112
ENSG00000139684.13,chr13,46775378,46777623,PAS,True,97,112
ENSG00000139842.14,chr13,113208746,113209775,TSS,True,29,249
ENSG00000132963.7,chr13,28659093,28659187,TSS,False,320,588
ENSG00000189403.14,chr13,30465795,30465967,TSS,True,39,281
ENSG00000127870.16,chr13,26222002,26222310,TSS,False,79,119
ENSG00000127870.16,chr13,26221781,26222313,TSS,True,62,119
ENSG00000005812.10,chr13,77018722,77026826,ES,True,11,102
ENSG00000152767.16,chr13,98142661,98143492,TSS,True,117,655
ENSG00000120694.19,chr13,31141259,31145562,ES,False,12,110
ENSG00000102804.14,chr13,44436503,44436857,TSS,True,130,261
ENSG00000102804.14,chr13,44573162,44577306,TSS,True,155,265
ENSG00000136153.19,chr13,75636179,75636726,TSS,True,36,104
ENSG00000122034.14,chr13,27430621,27434138,ES,False,19,150
ENSG00000132432.13,chr7,54759157,54759235,TSS,True,28,219
ENSG00000049540.16,chr7,74043034,74046187,3AS,True,89,100
ENSG00000049540.16,chr7,74043034,74046187,5AS,True,89,102
ENSG00000049540.16,chr7,74043920,74046695,ME,True,40,174
ENSG00000049540.16,chr7,74045293,74046695,5AS,True,132,151
ENSG00000049540.16,chr7,74051983,74053165,IR,True,135,154
ENSG00000049540.16,chr7,74053309,74056671,ME,True,252,564
ENSG00000049540.16,chr7,74053309,74056671,3AS,True,93,108
ENSG00000049540.16,chr7,74056713,74059885,ES,False,9481,19480
ENSG00000049540.16,chr7,74060047,74061100,ME,True,266,324
ENSG00000049540.16,chr7,74061139,74063155,IR,True,47,118
ENSG00000049540.16,chr7,74061139,74063158,IR,True,123,194
ENSG00000049540.16,chr7,74065732,74066731,ES,False,11922,19174
ENSG00000049540.16,chr7,74027789,74028269,TSS,True,4091,21730
ENSG00000136235.16,chr7,23260773,23266516,3AS,False,286,350
ENSG00000136235.16,chr7,23274064,23275108,PAS,True,52,390
ENSG00000105993.14,chr7,157385540,157386324,PAS,True,219,325
ENSG00000105993.14,chr7,157416015,157417440,PAS,True,111,326
ENSG00000136205.16,chr7,47582050,47582435,TSS,True,218,256
ENSG00000136205.16,chr7,47582426,47582629,TSS,False,230,256
ENSG00000106009.15,chr7,2545053,2547323,3AS,True,16,116
ENSG00000106009.15,chr7,2554304,2555524,TSS,True,125,140
ENSG00000106009.15,chr7,2555486,2555782,TSS,True,36,140
ENSG00000178234.12,chr7,152025884,152094189,ES,False,126,149
ENSG00000198420.9,chr7,143901960,143902185,TSS,True,75,112
ENSG00000198420.9,chr7,143902026,143902191,TSS,True,92,112
ENSG00000198420.9,chr7,143882735,143882905,TSS,True,96,112
ENSG00000122566.21,chr7,26190460,26191055,5AS,True,18,158
ENSG00000122566.21,chr7,26191128,26192494,IR,False,102,153
ENSG00000122566.21,chr7,26192338,26192494,IR,False,372,428
ENSG00000122566.21,chr7,26197732,26200571,ES,False,240,320
ENSG00000122566.21,chr7,26189657,26190460,PAS,False,393,563
ENSG00000122566.21,chr7,26190124,26192338,PAS,True,184,555
ENSG00000122566.21,chr7,26200571,26201617,TSS,True,249,569
ENSG00000122566.21,chr7,26192494,26192579,TSS,True,364,569
ENSG00000011275.18,chr7,5781540,5781704,TSS,True,36,105
ENSG00000172354.9,chr7,100673581,100673923,TSS,True,67,142
ENSG00000172354.9,chr7,100678157,100678299,TSS,True,98,142
ENSG00000263001.5,chr7,74716950,74728785,ES,False,133,196
ENSG00000263001.5,chr7,74758855,74759547,IR,False,163,195
ENSG00000263001.5,chr7,74759547,74760693,PAS,True,37,200
ENSG00000263001.5,chr7,74758779,74760692,PAS,True,167,200
ENSG00000122550.17,chr7,23106146,23123776,ES,False,86,101
ENSG00000087077.13,chr7,100867318,100867606,TSS,True,30,228
ENSG00000105974.11,chr7,116524979,116525092,TSS,True,414,677
ENSG00000105974.11,chr7,116526328,116526689,TSS,True,338,677
ENSG00000164692.17,chr7,94394693,94395101,TSS,True,6136,43421
ENSG00000005486.16,chr7,75879260,75881828,ES,False,75,104
ENSG00000146540.14,chr7,1028257,1028377,TSS,True,129,249
ENSG00000146540.14,chr7,1138188,1138280,TSS,True,213,249
ENSG00000146963.17,chr7,139360322,139376061,ES,False,168,197
ENSG00000146963.17,chr7,139422162,139425489,PAS,True,40,206
ENSG00000146963.17,chr7,139417537,139423111,PAS,True,167,206
ENSG00000164889.13,chr7,151059561,151059762,TSS,True,188,605
ENSG00000169919.16,chr7,65981973,65982730,TSS,True,15,109
ENSG00000164896.19,chr7,151077236,151077309,IR,False,191,220
ENSG00000164896.19,chr7,151078701,151078922,5AS,False,26,220
ENSG00000164896.19,chr7,151079922,151080684,5AS,False,141,208
ENSG00000164896.19,chr7,151080684,151080883,TSS,True,85,228
ENSG00000164896.19,chr7,151080436,151080839,TSS,False,168,228
ENSG00000128591.15,chr7,128830296,128830989,TSS,True,119,156
ENSG00000008256.15,chr7,6272473,6272713,TSS,False,15,128
ENSG00000128609.14,chr7,123557774,123557826,TSS,False,26,153
ENSG00000106290.14,chr7,100114268,100119203,ES,False,96,114
ENSG00000106290.14,chr7,100114268,100119328,5AS,False,20,138
ENSG00000106290.14,chr7,100119328,100119365,TSS,True,136,157
ENSG00000106290.14,chr7,100119203,100119373,TSS,True,43,157
ENSG00000075790.10,chr7,107579990,107580301,TSS,True,11,109
ENSG00000075790.10,chr7,107618327,107623311,PAS,True,28,106
ENSG00000075790.10,chr7,107621629,107623317,PAS,True,95,108
ENSG00000075790.10,chr7,107600396,107604941,PAS,True,95,106
ENSG00000105854.12,chr7,95411743,95412311,3AS,False,26,134
ENSG00000009335.17,chr7,157139162,157139219,IR,True,11,107
ENSG00000009335.17,chr7,157138877,157139338,TSS,True,28,124
ENSG00000106609.16,chr7,66921099,66921461,TSS,True,18,156
ENSG00000128595.16,chr7,128748804,128758870,ME,False,623,3293
ENSG00000241468.7,chr7,99460193,99466128,5AS,False,80,129
ENSG00000241468.7,chr7,99466110,99466167,TSS,True,92,141
ENSG00000241468.7,chr7,99466128,99466169,TSS,True,61,141
ENSG00000087087.19,chr7,100887859,100888053,3AS,False,18,109
ENSG00000087087.19,chr7,100872657,100875328,TSS,True,19,110
ENSG00000086232.12,chr7,6042990,6044561,3AS,True,34,204
ENSG00000164828.17,chr7,816673,838797,ES,False,69,309
ENSG00000164828.17,chr7,849603,849922,IR,False,227,254
ENSG00000164828.17,chr7,849603,851383,ES,False,49,274
ENSG00000164828.17,chr7,852667,852812,3AS,False,95,326
ENSG00000164828.17,chr7,852667,852812,IR,False,95,120
ENSG00000164828.17,chr7,815868,816673,TSS,True,161,471
ENSG00000122641.10,chr7,41685113,41690542,PAS,True,88,470
ENSG00000122641.10,chr7,41700494,41700517,PAS,True,404,470
ENSG00000122641.10,chr7,41703004,41703111,TSS,True,202,590
ENSG00000117868.15,chr7,158829088,158829628,TSS,True,32,307
ENSG00000122565.18,chr7,26201591,26201826,TSS,True,38,178
ENSG00000196937.10,chr7,121396161,121396396,TSS,True,11,109
ENSG00000242802.7,chr7,4775597,4775756,TSS,True,29,193
ENSG00000159840.15,chr7,143381409,143381559,3AS,True,244,463
ENSG00000159840.15,chr7,143380384,143381409,TSS,False,102,569
ENSG00000070669.16,chr7,97872350,97872508,TSS,True,62,227
ENSG00000070669.16,chr7,97858277,97858404,TSS,False,172,226
ENSG00000127948.15,chr7,75915070,75915179,TSS,False,73,185
ENSG00000127948.15,chr7,75981955,75982322,TSS,True,137,185
ENSG00000136193.16,chr7,29989641,29989961,TSS,True,43,299
ENSG00000186480.12,chr7,155297959,155298258,5AS,False,91,104
ENSG00000186480.12,chr7,155302846,155308240,ES,False,96,108
ENSG00000186480.12,chr7,155297782,155297959,TSS,True,18,109
ENSG00000186480.12,chr7,155297877,155298027,TSS,True,96,109
ENSG00000196411.9,chr7,100826978,100827607,TSS,True,22,150
ENSG00000136270.13,chr7,45109287,45111663,5AS,False,15,103
ENSG00000136270.13,chr7,45111642,45111745,TSS,True,23,110
ENSG00000136270.13,chr7,45111663,45111735,TSS,True,95,110
ENSG00000106245.10,chr7,99409004,99410033,5AS,False,72,101
ENSG00000106245.10,chr7,99408075,99409004,TSS,False,36,112
ENSG00000106245.10,chr7,99408966,99409245,TSS,True,81,112
ENSG00000055130.15,chr7,148698748,148699029,TSS,False,16,159
ENSG00000236609.3,chr7,6615583,6616186,TSS,False,11,109
ENSG00000106263.17,chr7,2379511,2380278,3AS,False,223,506
ENSG00000106263.17,chr7,2380203,2380748,PAS,True,276,558
ENSG00000106263.17,chr7,2380278,2380746,PAS,False,335,558
ENSG00000091136.13,chr7,108002848,108003158,TSS,True,561,649
ENSG00000091136.13,chr7,108003110,108003326,TSS,False,197,649
ENSG00000106366.8,chr7,101127098,101127244,TSS,False,355,1812
ENSG00000033050.8,chr7,151227162,151227386,TSS,False,21,138
ENSG00000122786.19,chr7,134779389,134779749,TSS,True,238,1796
ENSG00000106624.10,chr7,44104228,44104918,TSS,True,140,646
ENSG00000091140.13,chr7,107891140,107891289,TSS,True,44,163
ENSG00000091140.13,chr7,107917984,107918061,TSS,True,126,163
ENSG00000106628.10,chr7,44122109,44123510,3AS,True,91,102
ENSG00000106397.11,chr7,101217165,101217751,TSS,True,33,297
ENSG00000106348.17,chr7,128409755,128410014,TSS,True,225,283
ENSG00000106348.17,chr7,128405766,128406222,TSS,True,87,283
ENSG00000106052.13,chr7,27816394,27816889,5AS,False,244,296
ENSG00000136280.16,chr7,45000363,45063917,ES,False,43,125
ENSG00000160963.13,chr7,101420099,101447689,3AS,False,73,191
ENSG00000160963.13,chr7,101362374,101363190,TSS,True,51,241
ENSG00000082014.16,chr7,151277076,151277169,TSS,False,127,189
ENSG00000082014.16,chr7,151248484,151249400,TSS,True,77,189
ENSG00000136295.14,chr7,2631914,2632278,TSS,True,120,266
ENSG00000160991.15,chr7,102433506,102433661,TSS,True,14,123
ENSG00000233369.7,chr7,73205458,73206151,IR,True,83,112
ENSG00000233369.7,chr7,73206151,73207300,PAS,False,34,117
ENSG00000233369.7,chr7,73205382,73207296,PAS,False,88,117
ENSG00000136279.20,chr7,44058280,44058431,3AS,False,243,337
ENSG00000214022.11,chr7,150368167,150368941,TSS,True,38,159
ENSG00000214022.11,chr7,150368797,150369013,TSS,True,140,159
ENSG00000214022.11,chr7,150371230,150374043,PAS,True,123,144
ENSG00000214022.11,chr7,150371227,150374043,PAS,True,42,144
ENSG00000214022.11,chr7,150369670,150374037,PAS,True,124,144
ENSG00000075223.13,chr7,80918827,80919365,TSS,True,19,128
ENSG00000106070.18,chr7,50703908,50793223,ES,False,37,138
ENSG00000106070.18,chr7,50793223,50793530,TSS,True,35,191
ENSG00000088325.15,chr20,31797515,31798385,3AS,True,15,131
ENSG00000088325.15,chr20,31739247,31739621,TSS,False,17,142
ENSG00000080189.14,chr20,46364370,46364449,TSS,True,15,102
ENSG00000171867.16,chr20,4686512,4699215,3AS,False,79,185
ENSG00000171867.16,chr20,4686325,4686512,TSS,True,46,231
ENSG00000171867.16,chr20,4699215,4701587,PAS,True,113,193
ENSG00000171867.16,chr20,4699210,4701589,PAS,True,80,193
ENSG00000088832.16,chr20,1368976,1370072,PAS,True,28,239
ENSG00000088832.16,chr20,1368977,1369039,PAS,True,218,243
ENSG00000149596.6,chr20,44186326,44187409,TSS,True,56,106
ENSG00000149596.6,chr20,44166476,44166598,TSS,True,91,104
ENSG00000101310.16,chr20,18507972,18510821,5AS,False,53,108
ENSG00000101310.16,chr20,18507518,18507990,TSS,True,66,119
ENSG00000101310.16,chr20,18507525,18507972,TSS,False,66,119
ENSG00000149658.17,chr20,63215865,63216245,TSS,True,33,102
ENSG00000149658.17,chr20,63202286,63203161,TSS,True,85,102
ENSG00000149658.17,chr20,63215576,63216195,TSS,True,89,102
ENSG00000125868.15,chr20,17569786,17570211,TSS,True,854,3256
ENSG00000171858.17,chr20,62387060,62387136,TSS,True,19,171
ENSG00000089063.14,chr20,5109445,5112960,5AS,False,159,196
ENSG00000089063.14,chr20,5112960,5113087,TSS,True,42,207
ENSG00000089063.14,chr20,5112729,5113076,TSS,True,180,207
ENSG00000125844.15,chr20,17643127,17658604,5AS,False,12,111
ENSG00000125844.15,chr20,17658595,17660531,TSS,True,114,153
ENSG00000125844.15,chr20,17682027,17682310,TSS,True,95,155
ENSG00000101266.18,chr20,543671,543818,TSS,True,14,102
ENSG00000100991.11,chr20,35021332,35035122,3AS,False,183,928
ENSG00000130706.12,chr20,62303781,62306196,ES,False,32,275
ENSG00000130706.12,chr20,62302936,62303049,TSS,False,40,281
ENSG00000131051.22,chr20,35709256,35713018,3AS,False,117,294
ENSG00000131051.22,chr20,35739017,35740524,IR,False,72,105
ENSG00000131051.22,chr20,35739017,35740823,ES,False,188,263
ENSG00000131051.22,chr20,35739017,35740823,3AS,True,188,209
ENSG00000131051.22,chr20,35740597,35740823,IR,False,97,109
ENSG00000197586.12,chr20,25195867,25207075,ES,False,70,110
ENSG00000197586.12,chr20,25195867,25209848,ES,False,22,161
ENSG00000197586.12,chr20,25218614,25222837,ES,False,47,159
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,124,168
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,49,231
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,87,425
ENSG00000064601.18,chr20,45891371,45891762,TSS,True,380,425
ENSG00000125826.20,chr20,410411,410764,PAS,False,174,201
ENSG00000125826.20,chr20,430349,432139,PAS,True,29,207
ENSG00000101365.20,chr20,2658522,2658758,IR,False,39,152
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,113,161
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,90,161
ENSG00000101365.20,chr20,2658758,2658815,TSS,True,135,161
ENSG00000196562.14,chr20,47785342,47785989,TSS,False,47,167
ENSG00000196562.14,chr20,47785834,47786810,TSS,True,148,167
ENSG00000080845.17,chr20,36461341,36461510,TSS,True,131,172
ENSG00000080845.17,chr20,36461478,36462599,TSS,False,138,172
ENSG00000087460.24,chr20,58895684,58903527,ES,False,629,798
ENSG00000087460.24,chr20,58895684,58903530,ES,False,349,1334
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,349,1148
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,992,1162
ENSG00000087460.24,chr20,58889181,58891865,TSS,True,363,2208
ENSG00000166913.12,chr20,44885886,44901530,ES,False,392,481
ENSG00000101150.17,chr20,63873816,63882718,ES,False,35,238
ENSG00000215440.11,chr20,58712579,58713419,IR,False,96,109
ENSG00000215440.11,chr20,58713543,58713916,IR,False,83,108
ENSG00000215440.11,chr20,58715167,58715844,PAS,True,32,135
ENSG00000132670.20,chr20,2923285,2964271,ES,True,36,185
ENSG00000131043.11,chr20,36236256,36236503,TSS,False,14,124
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,297,539
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,254,539
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,140,1105
ENSG00000101384.12,chr20,10673449,10674044,TSS,False,209,590
ENSG00000242372.7,chr20,35284725,35285780,TSS,True,62,163
ENSG00000242372.7,chr20,35284380,35284734,TSS,True,106,163
ENSG00000101199.12,chr20,63272778,63272920,TSS,True,30,122
ENSG00000171703.16,chr20,64063090,64063384,TSS,True,22,104
ENSG00000171703.16,chr20,64072171,64072352,PAS,True,23,104
ENSG00000125995.15,chr20,35699451,35699632,5AS,False,53,151
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,149,202
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,104,202
ENSG00000125995.15,chr20,35699630,35699763,TSS,True,178,202
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,29,230
ENSG00000124225.15,chr20,57709473,57710015,TSS,True,62,254
ENSG00000132792.18,chr20,37694012,37694152,TSS,True,38,113
ENSG00000101346.13,chr20,32208065,32215268,ES,False,31,145
ENSG00000101346.13,chr20,32207843,32208065,TSS,True,26,172
ENSG00000125970.11,chr20,34073635,34075873,ES,False,84,244
ENSG00000149600.11,chr20,32728139,32743307,3AS,False,21,181
ENSG00000124214.19,chr20,49124587,49135832,3AS,False,94,107
ENSG00000124214.19,chr20,49154071,49188115,ES,True,13,102
ENSG00000124214.19,chr20,49117776,49117963,TSS,True,114,190
ENSG00000124214.19,chr20,49188115,49188417,TSS,False,88,190
ENSG00000244687.11,chr20,50084254,50113106,ES,False,34,246
ENSG00000130702.15,chr20,62311307,62311400,5AS,True,213,238
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,48,148
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,48,148
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,105,153
ENSG00000082781.11,chr3,124796817,124819738,ME,False,70,160
ENSG00000082781.11,chr3,124809156,124821312,ME,True,90,101
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,36,134
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,86,114
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,76,114
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,107,134
ENSG00000168036.17,chr3,41236587,41237467,PAS,False,99,114
ENSG00000214706.10,chr3,50286002,50288271,PAS,False,16,159
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,67,284
ENSG00000047849.21,chr3,47850688,47853039,PAS,True,72,288
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,219,288
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,236,444
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,71,631
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,101,212
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,129,212
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,326,1608
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,1374,1608
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,85,273
ENSG00000057019.15,chr3,98901121,98901734,TSS,True,27,131
ENSG00000164050.12,chr3,48419576,48420176,TSS,False,99,112
ENSG00000164050.12,chr3,48429252,48430055,TSS,True,90,112
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,146,282
ENSG00000163512.13,chr3,28322344,28324454,PAS,True,31,109
ENSG00000163512.13,chr3,28348600,28349142,TSS,True,23,110
ENSG00000083937.8,chr3,87227280,87227556,TSS,True,34,116
ENSG00000180914.10,chr3,8767265,8767866,TSS,True,118,132
ENSG00000180914.10,chr3,8769230,8769609,TSS,True,32,132
ENSG00000129055.12,chr3,134485319,134486001,TSS,True,78,126
ENSG00000129055.12,chr3,134485951,134485989,TSS,False,55,126
ENSG00000178035.11,chr3,49024404,49024494,IR,False,106,134
ENSG00000178035.11,chr3,49024578,49024658,IR,False,105,135
ENSG00000178035.11,chr3,49024802,49024895,IR,False,105,135
ENSG00000178035.11,chr3,49025040,49025125,IR,True,101,132
ENSG00000178035.11,chr3,49025269,49026323,IR,True,99,129
ENSG00000178035.11,chr3,49026419,49026518,IR,True,101,131
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,30,136
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,38,136
ENSG00000144824.20,chr3,111920419,111939474,ES,False,68,141
ENSG00000144824.20,chr3,111945357,111952571,ES,True,32,104
ENSG00000144824.20,chr3,111945357,111953929,ES,False,39,143
ENSG00000144824.20,chr3,111859658,111859878,TSS,True,35,152
ENSG00000173705.8,chr3,33218685,33219105,TSS,True,25,247
ENSG00000010322.15,chr3,52455494,52455734,TSS,True,42,116
ENSG00000010322.15,chr3,52491871,52493078,PAS,True,20,107
ENSG00000017260.19,chr3,130894337,130930415,ES,False,42,131
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,16,147
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,43,146
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,106,147
ENSG00000065534.18,chr3,123618767,123620206,3AS,False,85,465
ENSG00000065534.18,chr3,123620206,123620545,TSS,True,399,476
ENSG00000065534.18,chr3,123700019,123701257,TSS,True,125,479
ENSG00000114650.19,chr3,47475798,47476031,TSS,True,26,151
ENSG00000132155.11,chr3,12604289,12608765,ES,False,17,147
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,23,159
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,142,230
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,196,287
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,241,287
ENSG00000114503.10,chr3,196939432,196942425,5AS,False,93,111
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,59,152
ENSG00000114503.10,chr3,196942369,196942574,TSS,False,134,152
ENSG00000114503.10,chr3,196941934,196942433,TSS,True,124,152
ENSG00000168028.13,chr3,39406705,39406764,TSS,False,76,307
ENSG00000168028.13,chr3,39409960,39411777,TSS,True,259,306
ENSG00000163870.15,chr3,127575505,127575939,ES,False,16,106
ENSG00000163870.15,chr3,127590409,127591092,TSS,True,16,118
ENSG00000114125.13,chr3,141738509,141743508,5AS,False,19,124
ENSG00000114125.13,chr3,141738225,141738516,TSS,True,20,126
ENSG00000114125.13,chr3,141738234,141738509,TSS,True,107,126
ENSG00000114019.14,chr3,134358716,134359282,3AS,False,97,515
ENSG00000114019.14,chr3,134374341,134374517,TSS,True,135,532
ENSG00000114019.14,chr3,134370699,134371495,TSS,True,445,532
ENSG00000114554.11,chr3,126983016,126983287,TSS,True,127,145
ENSG00000144749.13,chr3,66500189,66501123,TSS,True,28,241
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,83,373
ENSG00000114030.12,chr3,122514756,122514948,TSS,True,23,170
ENSG00000170248.14,chr3,33798568,33798937,TSS,True,61,386
ENSG00000168268.10,chr3,52533505,52533816,TSS,True,173,503
ENSG00000168268.10,chr3,52527828,52527929,TSS,True,363,503
ENSG00000170266.15,chr3,33097010,33097408,TSS,True,69,348
ENSG00000170266.15,chr3,33014055,33014218,TSS,True,303,342
ENSG00000075420.12,chr3,172039561,172039771,TSS,True,146,246
ENSG00000075420.12,chr3,172040257,172040624,TSS,True,148,246
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,33,129
ENSG00000169251.12,chr3,161221409,161221993,5AS,False,96,117
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,119,152
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,56,152
ENSG00000169251.12,chr3,161221287,161221724,TSS,False,131,152
ENSG00000225697.12,chr3,48635370,48635535,TSS,True,32,109
ENSG00000225697.12,chr3,48633476,48635501,TSS,True,97,109
ENSG00000016864.18,chr3,52695035,52695189,IR,True,106,118
ENSG00000016864.18,chr3,52700496,52705446,ES,False,45,104
ENSG00000016864.18,chr3,52694152,52695035,PAS,True,12,118
ENSG00000016864.18,chr3,52705446,52706059,TSS,True,18,124
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,98,138
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,55,135
ENSG00000168297.15,chr3,58410159,58424751,ES,False,26,100
ENSG00000161202.18,chr3,184164931,184165112,IR,False,123,142
ENSG00000161202.18,chr3,184155149,184155796,TSS,True,26,166
ENSG00000161202.18,chr3,184170318,184173614,PAS,True,22,145
ENSG00000161202.18,chr3,184171566,184173613,PAS,True,126,145
ENSG00000160746.12,chr3,43621908,43622081,TSS,True,15,115
ENSG00000114098.17,chr3,138187269,138187599,TSS,True,30,117
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,53,133
ENSG00000074416.14,chr3,127822308,127823542,TSS,True,92,133
ENSG00000163681.14,chr3,57896932,57909075,ES,False,25,200
ENSG00000163681.14,chr3,57756230,57756342,TSS,False,155,206
ENSG00000163681.14,chr3,57889991,57890100,TSS,True,68,206
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,252,293
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,45,294
ENSG00000075711.20,chr3,197069260,197081050,ME,False,77,101
ENSG00000075711.20,chr3,197142768,197194424,ES,False,16,107
ENSG00000075711.20,chr3,197298535,197298661,TSS,False,87,113
ENSG00000075711.20,chr3,197297672,197298180,TSS,False,77,113
ENSG00000075711.20,chr3,197297543,197298146,TSS,False,92,113
ENSG00000075711.20,chr3,197298417,197298665,TSS,True,95,113
ENSG00000163938.16,chr3,52685651,52686105,TSS,True,31,135
ENSG00000144560.14,chr3,11720393,11720758,TSS,True,94,106
ENSG00000144560.14,chr3,11643436,11643946,TSS,False,81,106
ENSG00000172037.13,chr3,49132791,49133082,TSS,True,311,931
ENSG00000213672.7,chr3,48685636,48685935,TSS,True,34,106
ENSG00000091527.15,chr3,133586722,133588352,3AS,False,13,103
ENSG00000091527.15,chr3,133573597,133574284,TSS,True,15,111
ENSG00000091527.15,chr3,133587895,133590261,PAS,True,74,105
ENSG00000091527.15,chr3,133587158,133590270,PAS,True,48,104
ENSG00000091527.15,chr3,133588352,133590260,PAS,False,92,105
ENSG00000134107.4,chr3,4979426,4979798,TSS,True,17,149
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,185,271
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,146,268
ENSG00000093167.17,chr3,37176059,37176751,TSS,True,22,101
ENSG00000093167.17,chr3,37175817,37176361,TSS,True,85,101
ENSG00000114054.13,chr3,136250319,136250558,TSS,True,46,101
ENSG00000114054.13,chr3,136328755,136328857,TSS,True,56,101
ENSG00000178467.17,chr3,49005046,49005776,IR,False,95,108
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,283,384
ENSG00000156976.16,chr3,186784696,186785882,ES,False,62,388
ENSG00000156976.16,chr3,186787882,186788309,IR,False,65,101
ENSG00000156976.16,chr3,186787882,186789124,ES,False,293,337
ENSG00000156976.16,chr3,186787882,186789124,IR,False,293,329
