gene,chr,start,end,splice_type,novel,endothelial_cell_of_umbilical_vein_ENCFF600UQU_in_cov,endothelial_cell_of_umbilical_vein_ENCFF600UQU_total_cov
ENSG00000059573.8,chr10,95656596,95656890,TSS,False,29,247
ENSG00000067082.14,chr10,3784912,3785253,TSS,True,103,400
ENSG00000067064.11,chr10,1043393,1048863,ES,False,59,303
ENSG00000060339.13,chr10,68721036,68721282,TSS,True,44,103
ENSG00000165886.4,chr10,97498549,97499273,TSS,False,27,142
ENSG00000067057.16,chr10,3067340,3067707,TSS,True,253,757
ENSG00000067057.16,chr10,3125719,3129983,TSS,True,578,743
ENSG00000148719.14,chr10,72332829,72334617,PAS,True,19,114
ENSG00000148719.14,chr10,72332835,72335931,PAS,True,91,103
ENSG00000148719.14,chr10,72354764,72355173,TSS,True,28,119
ENSG00000266412.5,chr10,46030525,46030680,TSS,True,37,314
ENSG00000108010.11,chr10,130179341,130179671,PAS,True,126,439
ENSG00000108010.11,chr10,130180112,130182406,PAS,True,320,440
ENSG00000122359.17,chr10,80172869,80205342,ES,False,59,181
ENSG00000122359.17,chr10,80176155,80205342,ES,False,109,122
ENSG00000122359.17,chr10,80205342,80205839,TSS,True,52,233
ENSG00000122359.17,chr10,80170799,80170918,TSS,True,209,233
ENSG00000198682.12,chr10,87659620,87660008,TSS,True,23,143
ENSG00000086475.14,chr10,13347999,13348477,TSS,True,49,205
ENSG00000086475.14,chr10,13347276,13347730,TSS,False,170,205
ENSG00000150093.18,chr10,32958144,32958379,TSS,True,279,2196
ENSG00000148677.6,chr10,90912090,90912976,PAS,False,41,145
ENSG00000148677.6,chr10,90921000,90921091,TSS,False,251,378
ENSG00000107949.16,chr10,125836103,125836551,PAS,False,72,209
ENSG00000107949.16,chr10,125853124,125853694,PAS,False,172,209
ENSG00000107949.16,chr10,125841254,125842805,PAS,True,182,209
ENSG00000197746.13,chr10,71822007,71825836,5AS,True,380,449
ENSG00000197746.13,chr10,71851181,71851322,TSS,True,127,557
ENSG00000213551.4,chr10,73247009,73250031,TSS,True,37,306
ENSG00000107819.13,chr10,101031258,101032482,TSS,True,68,101
ENSG00000132334.16,chr10,127907029,127907309,TSS,True,96,125
ENSG00000132334.16,chr10,127987181,127987395,TSS,False,42,120
ENSG00000132334.16,chr10,128082831,128085921,PAS,False,39,118
ENSG00000132334.16,chr10,128085072,128085856,PAS,True,109,125
ENSG00000134453.15,chr10,6088974,6089193,TSS,True,53,151
ENSG00000134453.15,chr10,6112208,6112361,TSS,True,132,149
ENSG00000108100.17,chr10,35336433,35337207,TSS,True,28,164
ENSG00000148730.6,chr10,70404143,70404546,TSS,False,86,257
ENSG00000148730.6,chr10,70419911,70420099,TSS,True,218,257
ENSG00000035403.17,chr10,73997891,73998375,TSS,True,97,255
ENSG00000166295.8,chr10,72216072,72220053,5AS,True,17,102
ENSG00000166295.8,chr10,72216072,72223887,5AS,False,38,218
ENSG00000166295.8,chr10,72216138,72223887,ES,False,121,180
ENSG00000166295.8,chr10,72216138,72230365,ES,True,21,195
ENSG00000166295.8,chr10,72216023,72216138,TSS,True,69,298
ENSG00000166295.8,chr10,72215982,72216072,TSS,True,237,298
ENSG00000166295.8,chr10,72233000,72235857,PAS,True,40,292
ENSG00000138180.15,chr10,93496781,93500039,5AS,True,18,128
ENSG00000138180.15,chr10,93496596,93496923,TSS,False,25,136
ENSG00000138180.15,chr10,93496596,93496781,TSS,True,118,136
ENSG00000165806.19,chr10,113679161,113679349,TSS,True,68,106
ENSG00000165806.19,chr10,113679630,113679978,TSS,True,48,106
ENSG00000169813.16,chr10,43409130,43409209,TSS,True,417,670
ENSG00000169813.16,chr10,43396455,43396802,TSS,True,506,670
ENSG00000169813.16,chr10,43397184,43397295,TSS,True,590,670
ENSG00000166135.13,chr10,100535927,100536135,TSS,True,19,100
ENSG00000197771.12,chr10,119842595,119843253,5AS,False,120,194
ENSG00000197771.12,chr10,119872526,119872998,TSS,True,53,239
ENSG00000107672.14,chr10,121974081,121974873,IR,False,209,242
ENSG00000107672.14,chr10,121974003,121975271,TSS,True,229,262
ENSG00000107672.14,chr10,121974873,121975287,TSS,True,53,262
ENSG00000170759.10,chr10,32008197,32011516,PAS,False,106,286
ENSG00000170759.10,chr10,32034748,32034838,PAS,True,174,277
ENSG00000170759.10,chr10,32055847,32056448,TSS,False,55,303
ENSG00000107872.12,chr10,102420835,102421182,TSS,True,71,100
ENSG00000107872.12,chr10,102420834,102420957,TSS,False,85,100
ENSG00000107872.12,chr10,102421205,102421507,TSS,True,68,100
ENSG00000107872.12,chr10,102421449,102422292,TSS,True,79,100
ENSG00000185009.12,chr10,74138382,74150754,ES,False,67,154
ENSG00000185009.12,chr10,74150754,74151085,TSS,False,45,202
ENSG00000122378.13,chr10,80408643,80420482,3AS,False,301,684
ENSG00000122378.13,chr10,80413876,80420482,3AS,True,41,222
ENSG00000122378.13,chr10,80408484,80408643,TSS,True,379,1071
ENSG00000122378.13,chr10,80413707,80413876,TSS,False,852,1071
ENSG00000173267.13,chr10,86955747,86955856,TSS,True,83,102
ENSG00000173267.13,chr10,86958576,86958818,TSS,True,34,102
ENSG00000171206.14,chr10,102643653,102645187,TSS,True,127,249
ENSG00000171206.14,chr10,102656746,102658318,PAS,True,21,157
ENSG00000165732.12,chr10,68956132,68956312,TSS,False,50,158
ENSG00000134452.19,chr10,5890346,5906036,ES,False,23,118
ENSG00000134452.19,chr10,5890099,5890346,TSS,True,31,155
ENSG00000107485.16,chr10,8054587,8054891,TSS,True,43,107
ENSG00000065809.13,chr10,14530515,14604239,ES,False,91,140
ENSG00000065809.13,chr10,14604239,14604450,TSS,True,34,180
ENSG00000096746.17,chr10,68332216,68337198,5AS,False,154,286
ENSG00000096746.17,chr10,68338642,68339139,5AS,False,116,295
ENSG00000096746.17,chr10,68332040,68332235,TSS,True,209,341
ENSG00000096746.17,chr10,68332029,68332216,TSS,True,187,341
ENSG00000148824.18,chr10,133401590,133402148,IR,False,158,177
ENSG00000148824.18,chr10,133394086,133394332,TSS,False,29,207
ENSG00000148824.18,chr10,133420025,133422531,PAS,True,25,206
ENSG00000148824.18,chr10,133399528,133400207,PAS,True,176,199
ENSG00000100664.10,chr14,103334182,103334260,TSS,False,150,1102
ENSG00000100938.17,chr14,24232788,24233218,5AS,False,112,140
ENSG00000100938.17,chr14,24232130,24232788,TSS,True,54,171
ENSG00000100938.17,chr14,24232136,24232847,TSS,True,141,171
ENSG00000197102.11,chr14,102015100,102015332,TSS,True,99,132
ENSG00000197102.11,chr14,102015853,102016086,TSS,True,116,132
ENSG00000197102.11,chr14,102040234,102040410,TSS,False,114,130
ENSG00000197324.8,chr14,22871716,22872337,TSS,True,89,307
ENSG00000258289.8,chr14,64924126,64926009,3AS,False,193,222
ENSG00000258289.8,chr14,64924126,64932137,ES,False,40,256
ENSG00000139926.15,chr14,51701135,51702511,5AS,False,49,111
ENSG00000139926.15,chr14,51651855,51651996,TSS,False,47,128
ENSG00000139926.15,chr14,51651948,51652217,TSS,True,108,128
ENSG00000100722.19,chr14,88609403,88609714,3AS,False,38,110
ENSG00000092199.17,chr14,21230366,21230996,5AS,False,576,843
ENSG00000092199.17,chr14,21234229,21269297,ES,False,255,810
ENSG00000092199.17,chr14,21269297,21269610,TSS,True,101,919
ENSG00000184887.13,chr14,105249085,105249156,IR,False,97,120
ENSG00000184887.13,chr14,105248558,105249085,TSS,True,46,137
ENSG00000184887.13,chr14,105248565,105249247,TSS,False,117,137
ENSG00000172590.18,chr14,22829940,22830049,5AS,False,281,362
ENSG00000172590.18,chr14,22829940,22830049,IR,False,281,349
ENSG00000172590.18,chr14,22829940,22830052,3AS,False,129,410
ENSG00000172590.18,chr14,22829940,22830052,IR,False,129,278
ENSG00000172590.18,chr14,22829948,22830049,IR,False,71,139
ENSG00000172590.18,chr14,22829886,22829948,TSS,True,516,589
ENSG00000172590.18,chr14,22829874,22829940,TSS,True,174,589
ENSG00000172590.18,chr14,22829886,22830110,TSS,True,521,589
ENSG00000092203.13,chr14,21476763,21477284,TSS,False,33,106
ENSG00000119630.13,chr14,74942733,74946378,ES,False,823,1508
ENSG00000119718.10,chr14,75002903,75003153,TSS,True,49,260
ENSG00000119718.10,chr14,75002925,75003699,TSS,True,231,260
ENSG00000073712.14,chr14,52950920,52951262,TSS,True,52,159
ENSG00000073712.14,chr14,52893292,52893325,TSS,False,134,158
ENSG00000073712.14,chr14,52950411,52951148,TSS,False,141,159
ENSG00000133983.14,chr14,70329236,70359518,ES,False,42,335
ENSG00000165949.12,chr14,94110797,94111658,3AS,False,146,241
ENSG00000165949.12,chr14,94110797,94114850,ES,False,85,326
ENSG00000197119.12,chr14,100293377,100298841,ES,False,130,150
ENSG00000197119.12,chr14,100306198,100306544,TSS,True,71,232
ENSG00000100461.17,chr14,22905453,22906194,ES,False,19,131
ENSG00000100461.17,chr14,22906368,22909482,ES,False,81,125
ENSG00000100461.17,chr14,22918998,22919192,TSS,True,21,158
ENSG00000092201.9,chr14,21383861,21384314,TSS,True,32,296
ENSG00000100714.15,chr14,64388227,64388468,TSS,True,31,251
ENSG00000100744.14,chr14,96363492,96363568,TSS,False,31,102
ENSG00000100744.14,chr14,96385522,96387288,PAS,True,16,100
ENSG00000100644.16,chr14,61695839,61720381,3AS,False,169,233
ENSG00000100941.8,chr14,39174985,39175392,TSS,True,19,123
ENSG00000092010.14,chr14,24138509,24138560,TSS,True,311,2816
ENSG00000100568.10,chr14,67674374,67674899,TSS,True,15,145
ENSG00000183648.9,chr14,92117642,92121641,ES,False,434,489
ENSG00000126787.12,chr14,55148473,55150798,ES,False,199,245
ENSG00000214548.16,chr14,100826114,100826217,TSS,True,73,161
ENSG00000214548.16,chr14,100830191,100836075,TSS,True,134,160
ENSG00000214548.16,chr14,100831574,100835879,TSS,True,131,160
ENSG00000198252.11,chr14,52730137,52730531,TSS,True,55,104
ENSG00000198252.11,chr14,52744855,52744884,TSS,True,64,104
ENSG00000078304.19,chr14,101925140,101927989,PAS,True,100,126
ENSG00000078304.19,chr14,101912400,101912630,PAS,True,34,124
ENSG00000100632.10,chr14,69398230,69398334,TSS,True,40,172
ENSG00000080824.18,chr14,102080737,102081821,PAS,True,255,809
ENSG00000080824.18,chr14,102084827,102084998,PAS,True,512,764
ENSG00000080824.18,chr14,102086985,102087336,TSS,True,313,826
ENSG00000080824.18,chr14,102085297,102085712,TSS,True,649,826
ENSG00000140105.17,chr14,100361921,100375282,ME,True,22,203
ENSG00000140105.17,chr14,100361921,100374135,ES,True,25,141
ENSG00000140105.17,chr14,100361921,100375282,ME,True,22,203
ENSG00000140105.17,chr14,100361921,100376259,ES,False,20,183
ENSG00000140105.17,chr14,100369258,100375282,ES,False,179,291
ENSG00000140105.17,chr14,100369258,100376259,ES,False,128,155
ENSG00000140105.17,chr14,100374244,100375282,3AS,False,83,120
ENSG00000140105.17,chr14,100376259,100376343,TSS,True,770,953
ENSG00000140105.17,chr14,100375282,100375628,TSS,True,629,953
ENSG00000140105.17,chr14,100346745,100346847,TSS,True,849,953
ENSG00000092036.18,chr14,22956915,22957161,TSS,True,83,125
ENSG00000092036.18,chr14,22956923,22957140,TSS,True,103,125
ENSG00000126777.17,chr14,55580354,55612018,ES,False,173,233
ENSG00000126777.17,chr14,55661612,55667240,ES,False,113,209
ENSG00000126777.17,chr14,55673012,55675834,ES,False,88,221
ENSG00000126777.17,chr14,55580021,55580354,TSS,True,30,267
ENSG00000126777.17,chr14,55684098,55684585,PAS,True,43,266
ENSG00000126777.17,chr14,55612018,55612897,PAS,True,204,237
ENSG00000165527.6,chr14,49892994,49893157,TSS,False,199,738
ENSG00000142208.16,chr14,104792722,104795483,ES,False,768,859
ENSG00000184916.8,chr14,105168354,105169389,TSS,False,68,140
ENSG00000071246.10,chr14,76761288,76763130,TSS,True,171,239
ENSG00000071537.13,chr14,81533674,81533873,TSS,True,19,188
ENSG00000154001.13,chr14,63542778,63543395,TSS,True,21,116
ENSG00000119650.12,chr14,75985752,75985840,TSS,False,19,107
ENSG00000119650.12,chr14,76083457,76083750,PAS,True,31,106
ENSG00000119650.12,chr14,76058641,76059271,PAS,True,93,104
ENSG00000119650.12,chr14,76083226,76083749,PAS,True,87,106
ENSG00000129515.18,chr14,34630110,34630199,TSS,True,41,345
ENSG00000256053.7,chr14,103563124,103587273,ES,False,17,143
ENSG00000072042.12,chr14,67695629,67695774,TSS,True,1689,2018
ENSG00000119725.18,chr14,73921105,73923394,ES,False,32,122
ENSG00000100650.15,chr14,69767251,69768137,5AS,False,72,279
ENSG00000100650.15,chr14,69767255,69768137,5AS,False,182,207
ENSG00000100650.15,chr14,69769251,69770466,IR,False,206,293
ENSG00000100650.15,chr14,69767092,69767255,TSS,True,150,332
ENSG00000100650.15,chr14,69767092,69767251,TSS,True,259,332
ENSG00000100650.15,chr14,69771193,69772012,PAS,True,37,313
ENSG00000170348.8,chr14,75176354,75176636,TSS,True,87,762
ENSG00000185650.9,chr14,68792881,68793067,TSS,True,42,157
ENSG00000119688.20,chr14,74286529,74286700,IR,False,105,146
ENSG00000119688.20,chr14,74289519,74290290,ES,False,14,117
ENSG00000119688.20,chr14,74285409,74286529,PAS,True,43,148
ENSG00000119688.20,chr14,74285242,74286816,PAS,True,107,148
ENSG00000119688.20,chr14,74302874,74303085,TSS,True,32,149
ENSG00000119688.20,chr14,74290026,74290119,TSS,True,126,148
ENSG00000179364.13,chr14,105382046,105382476,5AS,False,92,104
ENSG00000179364.13,chr14,105391249,105391630,IR,True,100,112
ENSG00000179364.13,chr14,105314590,105315037,TSS,True,41,147
ENSG00000100823.11,chr14,20455338,20455577,5AS,False,57,363
ENSG00000100823.11,chr14,20455192,20455394,TSS,True,229,530
ENSG00000100823.11,chr14,20455193,20455703,TSS,True,436,530
ENSG00000100823.11,chr14,20455195,20455338,TSS,True,473,530
ENSG00000165819.11,chr14,21499137,21499305,IR,False,128,184
ENSG00000165819.11,chr14,21499371,21499491,IR,False,128,184
ENSG00000182979.17,chr14,105419433,105420063,TSS,True,60,118
ENSG00000182979.17,chr14,105469908,105469992,TSS,True,103,117
ENSG00000100526.19,chr14,54397077,54401523,ES,False,34,186
ENSG00000151327.12,chr14,35046226,35046406,TSS,False,93,150
ENSG00000151327.12,chr14,35046287,35046628,TSS,True,62,150
ENSG00000151327.12,chr14,35050032,35050393,PAS,False,112,146
ENSG00000151327.12,chr14,35081021,35083764,PAS,True,37,147
ENSG00000165898.13,chr14,74493733,74493845,TSS,True,15,149
ENSG00000075413.17,chr14,103467191,103468080,3AS,False,43,130
ENSG00000075413.17,chr14,103492034,103502881,ES,False,50,138
ENSG00000075413.17,chr14,103502881,103503836,PAS,True,17,158
ENSG00000100445.17,chr14,24442177,24442739,TSS,True,102,118
ENSG00000100445.17,chr14,24442345,24442760,TSS,True,88,118
ENSG00000100445.17,chr14,24442753,24442803,TSS,False,74,118
ENSG00000090060.17,chr14,96552622,96555849,3AS,True,24,176
ENSG00000090060.17,chr14,96556413,96564954,ES,False,22,175
ENSG00000090060.17,chr14,96564954,96567120,PAS,True,150,325
ENSG00000090060.17,chr14,96532510,96535574,PAS,True,221,317
ENSG00000090060.17,chr14,96531474,96533220,PAS,True,271,317
ENSG00000100926.14,chr14,24192356,24192647,IR,True,140,209
ENSG00000100926.14,chr14,24189144,24189808,PAS,True,90,225
ENSG00000100926.14,chr14,24191033,24193269,PAS,True,142,215
ENSG00000100926.14,chr14,24195345,24195687,TSS,True,33,227
ENSG00000070367.15,chr14,57268621,57268916,TSS,True,21,158
ENSG00000151748.14,chr14,50667873,50668546,TSS,True,17,105
ENSG00000168175.14,chr14,55051637,55051803,TSS,True,60,317
ENSG00000119681.11,chr14,74504982,74505176,TSS,True,199,226
ENSG00000156411.9,chr14,103921469,103921573,TSS,True,153,990
ENSG00000092020.10,chr14,35110629,35121901,ES,False,27,163
ENSG00000092020.10,chr14,35121901,35122916,TSS,True,35,168
ENSG00000092020.10,chr14,35122221,35123008,TSS,True,136,168
ENSG00000050130.17,chr14,59484593,59486730,3AS,False,47,160
ENSG00000125378.15,chr14,53956549,53956874,TSS,True,267,412
ENSG00000125378.15,chr14,53953275,53953458,TSS,True,335,410
ENSG00000125378.15,chr14,53954420,53954508,TSS,False,293,410
ENSG00000100836.10,chr14,23324289,23325246,IR,False,119,135
ENSG00000100836.10,chr14,23321451,23321820,TSS,True,429,514
ENSG00000100836.10,chr14,23325246,23326176,PAS,True,29,148
ENSG00000100836.10,chr14,23324137,23326163,PAS,True,120,136
ENSG00000072110.13,chr14,68978951,68979363,TSS,True,129,1187
ENSG00000165516.10,chr14,49779675,49779747,IR,False,169,195
ENSG00000165516.10,chr14,49767676,49768621,TSS,True,40,234
ENSG00000165516.10,chr14,49780212,49780322,TSS,False,199,225
ENSG00000133961.20,chr14,73282505,73287109,ES,False,23,167
ENSG00000133961.20,chr14,73284365,73287109,3AS,True,15,144
ENSG00000133961.20,chr14,73297285,73323129,ES,False,112,180
ENSG00000133961.20,chr14,73355766,73409936,ES,False,53,175
ENSG00000133961.20,chr14,73274405,73277293,PAS,True,21,193
ENSG00000133961.20,chr14,73458492,73458601,TSS,True,24,199
ENSG00000100462.15,chr14,22920522,22921056,PAS,True,31,226
ENSG00000100462.15,chr14,22920523,22920731,PAS,True,203,226
ENSG00000100462.15,chr14,22929251,22929462,TSS,True,240,453
ENSG00000126214.21,chr14,103677523,103679407,3AS,True,24,140
ENSG00000126214.21,chr14,103629157,103629494,TSS,True,100,232
ENSG00000126214.21,chr14,103699580,103700727,TSS,True,162,181
ENSG00000126214.21,chr14,103685637,103688126,PAS,True,120,144
ENSG00000126214.21,chr14,103701200,103701552,PAS,True,51,168
ENSG00000116685.15,chr1,11919588,11920332,PAS,True,31,293
ENSG00000116685.15,chr1,11922635,11923146,TSS,True,233,292
ENSG00000116685.15,chr1,11925204,11926430,TSS,True,70,293
ENSG00000078618.21,chr1,51878274,51878789,TSS,True,21,206
ENSG00000153904.19,chr1,85464742,85465453,TSS,False,43,120
ENSG00000153904.19,chr1,85577983,85578361,TSS,True,98,120
ENSG00000171621.13,chr1,9292875,9293071,TSS,False,45,108
ENSG00000171621.13,chr1,9356220,9356585,TSS,True,75,108
ENSG00000116478.11,chr1,32292072,32292218,TSS,True,29,162
ENSG00000179085.7,chr1,155139890,155140245,PAS,False,25,103
ENSG00000160087.20,chr1,1267992,1273665,5AS,False,128,147
ENSG00000160087.20,chr1,1273665,1273864,TSS,True,43,181
ENSG00000143543.14,chr1,153977169,153977677,TSS,True,43,296
ENSG00000132716.18,chr1,160262116,160262528,TSS,True,84,108
ENSG00000132716.18,chr1,160262448,160262618,TSS,False,79,108
ENSG00000132716.18,chr1,160262275,160262486,TSS,True,86,108
ENSG00000176261.15,chr1,32627544,32633644,ES,False,51,128
ENSG00000176261.15,chr1,32634792,32650432,5AS,False,97,113
ENSG00000176261.15,chr1,32650432,32651044,TSS,False,54,173
ENSG00000157881.13,chr1,2526463,2526624,TSS,True,11,108
ENSG00000116750.13,chr1,193016395,193021096,ES,False,103,121
ENSG00000116750.13,chr1,193023036,193023843,3AS,False,64,131
ENSG00000116750.13,chr1,193023946,193028084,ES,False,113,129
ENSG00000116750.13,chr1,193012249,193016395,PAS,True,18,141
ENSG00000116750.13,chr1,193059184,193059423,TSS,True,23,143
ENSG00000143321.18,chr1,156751342,156751787,TSS,True,73,189
ENSG00000134375.10,chr1,201954880,201955552,TSS,True,47,419
ENSG00000011009.10,chr1,23791143,23791250,TSS,True,111,511
ENSG00000011009.10,chr1,23791220,23792760,TSS,True,441,511
ENSG00000081870.11,chr1,53945554,53945821,TSS,True,15,146
ENSG00000158828.7,chr1,20633448,20633935,TSS,False,31,130
ENSG00000143164.15,chr1,168004793,168038370,ES,False,95,116
ENSG00000078808.16,chr1,1231891,1232067,TSS,True,208,581
ENSG00000162585.16,chr1,2189547,2189781,PAS,True,37,198
ENSG00000162585.16,chr1,2194687,2194783,TSS,True,37,195
ENSG00000117640.17,chr1,25826826,25829617,3AS,False,26,119
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,171,326
ENSG00000004455.16,chr1,33009919,33013402,PAS,True,162,326
ENSG00000004455.16,chr1,33036735,33036977,TSS,True,52,371
ENSG00000188290.10,chr1,999613,999691,IR,False,76,100
ENSG00000188290.10,chr1,999787,999865,IR,False,68,100
ENSG00000188290.10,chr1,999525,1000094,TSS,True,96,111
ENSG00000188290.10,chr1,999865,1000097,TSS,True,36,111
ENSG00000188290.10,chr1,999691,1000097,TSS,True,97,111
ENSG00000142634.12,chr1,15409879,15410279,TSS,True,40,381
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,68,166
ENSG00000162618.13,chr1,79006632,79006860,TSS,True,78,584
ENSG00000143314.12,chr1,156741052,156741132,TSS,False,163,184
ENSG00000134686.18,chr1,33332404,33334184,5AS,False,53,149
ENSG00000134686.18,chr1,33349596,33349941,TSS,True,31,173
ENSG00000117410.13,chr1,43975107,43976089,ES,False,44,426
ENSG00000160688.18,chr1,154983397,154983841,IR,False,119,138
ENSG00000160688.18,chr1,154983189,154983397,TSS,True,32,152
ENSG00000160688.18,chr1,154983343,154984066,TSS,True,125,152
ENSG00000160688.18,chr1,154992901,154993112,PAS,False,52,152
ENSG00000160688.18,chr1,154988104,154989014,PAS,True,102,149
ENSG00000160691.18,chr1,154962594,154963518,IR,True,68,330
ENSG00000160691.18,chr1,154966077,154966161,3AS,False,120,317
ENSG00000160691.18,chr1,154962283,154963931,PAS,False,72,332
ENSG00000160691.18,chr1,154962286,154962594,PAS,True,345,414
ENSG00000160691.18,chr1,154974247,154974480,TSS,True,358,414
ENSG00000160691.18,chr1,154970031,154972606,TSS,True,164,414
PB_novel_52184,chr1,21834945,21835539,IR,True,81,118
PB_novel_52184,chr1,21833067,21833384,TSS,True,90,118
PB_novel_52184,chr1,21832488,21833925,TSS,True,87,118
