gene,chr,start,end,splice_type,novel,mucosa_of_descending_colon_ENCFF171AQO_in_cov,mucosa_of_descending_colon_ENCFF171AQO_total_cov
ENSG00000158828.7,chr1,20633448,20633935,TSS,False,81,611
ENSG00000078808.16,chr1,1228467,1229094,TSS,False,414,504
ENSG00000078808.16,chr1,1231891,1232067,TSS,True,135,505
ENSG00000253304.1,chr1,29123855,29123939,TSS,False,48,121
ENSG00000117640.17,chr1,25826826,25829617,3AS,False,24,157
ENSG00000117640.17,chr1,25819926,25820029,TSS,True,46,165
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,64,114
ENSG00000004455.16,chr1,33036735,33036977,TSS,True,29,118
ENSG00000142634.12,chr1,15409879,15410279,TSS,True,31,276
ENSG00000265972.5,chr1,145996016,145996580,TSS,False,159,908
ENSG00000134686.18,chr1,33332404,33334184,5AS,False,58,170
ENSG00000134686.18,chr1,33349596,33349941,TSS,True,39,196
ENSG00000117676.13,chr1,26529732,26529983,TSS,True,26,245
ENSG00000117410.13,chr1,43975107,43976089,ES,False,15,109
ENSG00000117410.13,chr1,43974897,43975107,TSS,False,19,128
ENSG00000163463.11,chr1,155172737,155173213,TSS,True,112,218
ENSG00000163463.11,chr1,155173220,155173329,TSS,False,112,218
ENSG00000127483.17,chr1,20779911,20787194,ES,False,69,125
ENSG00000127483.17,chr1,20742424,20745091,PAS,True,28,170
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,57,190
ENSG00000159592.10,chr1,45686411,45687003,TSS,True,35,117
ENSG00000159592.10,chr1,45686992,45687165,TSS,True,98,117
ENSG00000130762.14,chr1,3454811,3463065,5AS,True,117,153
ENSG00000130762.14,chr1,3478026,3478423,IR,False,130,179
ENSG00000130762.14,chr1,3454517,3454828,TSS,True,162,183
ENSG00000130762.14,chr1,3454458,3454811,TSS,False,64,183
ENSG00000175756.13,chr1,1374790,1375153,5AS,False,117,181
ENSG00000175756.13,chr1,1374790,1375153,IR,False,117,132
ENSG00000175756.13,chr1,1373999,1375185,TSS,True,198,256
ENSG00000175756.13,chr1,1375153,1375310,TSS,True,139,256
ENSG00000175756.13,chr1,1374996,1375188,TSS,True,193,256
ENSG00000117480.15,chr1,46410854,46411611,IR,True,65,100
ENSG00000117480.15,chr1,46394263,46394543,TSS,True,19,117
ENSG00000132128.16,chr1,46303123,46303379,TSS,True,14,132
ENSG00000158109.14,chr1,3624972,3625273,TSS,True,22,181
ENSG00000234741.7,chr1,173865282,173865509,5AS,False,53,116
ENSG00000234741.7,chr1,173863894,173864075,PAS,True,13,123
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,120,221
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,102,217
ENSG00000188976.10,chr1,944800,945056,5AS,False,138,244
ENSG00000188976.10,chr1,959214,960041,TSS,True,35,272
ENSG00000159166.13,chr1,201399268,201399915,TSS,True,20,170
ENSG00000153187.19,chr1,244862730,244863673,5AS,False,160,273
ENSG00000153187.19,chr1,244851173,244854503,PAS,True,36,295
ENSG00000153187.19,chr1,244863673,244864567,TSS,True,136,297
ENSG00000153187.19,chr1,244863616,244864545,TSS,True,182,294
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,298,435
ENSG00000077549.17,chr1,19339617,19344357,ES,False,191,279
ENSG00000077549.17,chr1,19485435,19485551,TSS,True,36,313
ENSG00000162458.12,chr1,15758727,15758848,TSS,True,99,116
ENSG00000162458.12,chr1,15774636,15774796,TSS,True,96,116
ENSG00000162458.12,chr1,15756553,15756732,TSS,True,86,116
ENSG00000126107.14,chr1,45010888,45011371,TSS,False,35,133
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,20,122
ENSG00000130770.17,chr1,28237836,28238105,PAS,False,14,100
ENSG00000173372.16,chr1,22636477,22636702,TSS,False,23,115
ENSG00000004487.16,chr1,23030634,23050386,ES,False,70,160
ENSG00000197273.3,chr1,42164637,42164749,TSS,False,91,729
ENSG00000117472.9,chr1,46180382,46180658,TSS,True,77,677
ENSG00000066322.14,chr1,43367914,43368075,TSS,True,17,121
ENSG00000117298.15,chr1,21345375,21345560,TSS,True,112,205
ENSG00000008130.15,chr1,1778288,1778524,TSS,True,24,124
ENSG00000121900.18,chr1,32894592,32894879,PAS,True,100,999
ENSG00000173369.15,chr1,22653119,22653303,TSS,True,37,145
ENSG00000197982.13,chr1,37807794,37808306,TSS,False,84,120
ENSG00000197982.13,chr1,37808296,37808439,TSS,True,79,120
ENSG00000197982.13,chr1,37807795,37808732,TSS,True,80,120
ENSG00000188643.10,chr1,153612951,153613170,TSS,True,22,117
ENSG00000188643.10,chr1,153608898,153609036,TSS,True,105,117
ENSG00000172380.5,chr1,67833343,67833790,TSS,True,22,137
ENSG00000171735.18,chr1,6785575,6825091,ES,False,45,199
ENSG00000171735.18,chr1,6887653,6888201,PAS,True,157,200
ENSG00000171735.18,chr1,6871756,6872049,PAS,True,46,200
ENSG00000143612.20,chr1,154214574,154220341,ES,False,20,133
ENSG00000117143.13,chr1,162590511,162592734,3AS,False,25,119
ENSG00000117143.13,chr1,162590511,162597791,ES,False,20,139
ENSG00000142798.19,chr1,21819798,21823488,PAS,True,97,213
ENSG00000142798.19,chr1,21937154,21937326,TSS,False,218,258
ENSG00000142798.19,chr1,21832494,21832569,TSS,True,131,165
ENSG00000142798.19,chr1,21828834,21830419,TSS,True,144,163
ENSG00000142686.7,chr1,35718706,35719234,TSS,True,22,106
ENSG00000157916.19,chr1,2391958,2395783,ES,False,185,212
ENSG00000157916.19,chr1,2391958,2395783,5AS,True,185,207
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,65,279
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,45,215
ENSG00000117335.19,chr1,207767195,207770320,ES,False,78,128
ENSG00000117335.19,chr1,207785682,207793518,ES,False,97,131
ENSG00000143742.12,chr1,225783368,225789239,ES,False,146,164
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,72,600
ENSG00000121310.16,chr1,52894955,52896597,PAS,True,24,103
ENSG00000121310.16,chr1,52921552,52921860,TSS,False,33,104
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,137,206
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,87,205
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,70,156
ENSG00000279457.4,chr1,199836,200549,TSS,True,19,101
ENSG00000279457.4,chr1,195262,195419,TSS,False,85,101
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,42,107
ENSG00000117411.16,chr1,43978889,43979511,TSS,True,17,116
ENSG00000163435.15,chr1,202010518,202010706,TSS,True,118,575
ENSG00000116871.15,chr1,36173478,36176198,ES,False,56,139
ENSG00000116871.15,chr1,36176321,36176417,IR,False,62,140
ENSG00000116871.15,chr1,36178201,36178445,3AS,False,21,149
ENSG00000116871.15,chr1,36156124,36156463,TSS,True,68,182
ENSG00000116871.15,chr1,36170967,36171315,TSS,True,161,182
ENSG00000176393.10,chr1,201982590,201983113,TSS,True,17,153
ENSG00000143167.11,chr1,167090244,167090615,TSS,True,71,320
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,66,126
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,73,139
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,79,139
ENSG00000143815.14,chr1,225427953,225428114,TSS,False,31,158
ENSG00000142910.15,chr1,31576595,31579203,ES,False,14,117
ENSG00000142910.15,chr1,31585485,31586709,ES,True,16,132
ENSG00000142910.15,chr1,31585876,31586709,IR,False,117,136
ENSG00000142910.15,chr1,31576507,31576595,TSS,True,41,164
ENSG00000127054.20,chr1,1321093,1324580,ES,False,91,115
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,55,175
ENSG00000127054.20,chr1,1312786,1312950,TSS,True,154,173
ENSG00000136636.12,chr1,215577728,215578000,3AS,True,95,108
ENSG00000159176.13,chr1,201507069,201507373,TSS,True,312,2045
ENSG00000163346.16,chr1,154956068,154956418,TSS,True,72,244
ENSG00000163346.16,chr1,154945571,154946693,TSS,True,201,242
ENSG00000173660.11,chr1,46309127,46310154,ES,False,119,144
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,60,134
ENSG00000160075.11,chr1,1541672,1542167,PAS,True,25,199
ENSG00000117318.8,chr1,23558415,23558934,IR,True,242,281
ENSG00000117318.8,chr1,23559019,23559126,IR,True,243,280
ENSG00000117318.8,chr1,23557922,23558415,PAS,True,39,281
ENSG00000117318.8,chr1,23559126,23559503,TSS,True,37,281
ENSG00000143416.20,chr1,151369189,151369441,IR,False,1048,1510
ENSG00000143416.20,chr1,151372637,151372713,TSS,True,266,1719
ENSG00000198758.10,chr1,109751351,109751653,IR,True,125,143
ENSG00000198758.10,chr1,109752103,109752685,3AS,False,21,102
ENSG00000198758.10,chr1,109752193,109752685,IR,True,77,114
ENSG00000198758.10,chr1,109758058,109758315,IR,True,95,116
ENSG00000198758.10,chr1,109758663,109759061,3AS,False,74,110
ENSG00000198758.10,chr1,109759836,109761494,IR,True,84,104
ENSG00000198758.10,chr1,109763821,109763975,TSS,True,63,168
ENSG00000198758.10,chr1,109757801,109758123,TSS,True,145,162
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,11,103
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,11,103
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,24,140
ENSG00000155366.16,chr1,112703806,112707077,ES,False,160,350
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,71,423
ENSG00000179403.11,chr1,1435689,1435821,TSS,True,102,446
ENSG00000163041.9,chr1,226062708,226062811,TSS,True,25,200
ENSG00000163041.9,chr1,226062725,226064479,TSS,True,177,200
ENSG00000116560.10,chr1,35176379,35176474,PAS,True,194,240
ENSG00000116560.10,chr1,35182844,35184593,PAS,False,68,239
ENSG00000142867.13,chr1,85265780,85267982,PAS,True,15,109
ENSG00000197965.11,chr1,167721942,167722242,TSS,True,21,114
ENSG00000203667.9,chr1,244835756,244842194,ES,False,38,113
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,20,129
ENSG00000143772.9,chr1,226735526,226737300,TSS,False,66,103
ENSG00000143772.9,chr1,226739040,226739292,TSS,True,76,103
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,80,645
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,206,851
ENSG00000142676.14,chr1,23692139,23693913,TSS,True,733,851
ENSG00000078369.17,chr1,1825499,1890819,ES,False,95,603
ENSG00000168264.10,chr1,234608494,234609501,TSS,False,102,141
ENSG00000168264.10,chr1,234608446,234609556,TSS,True,116,141
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,58,139
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,93,151
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,70,151
ENSG00000162896.5,chr1,206946335,206946467,TSS,False,1968,7237
ENSG00000221978.11,chr1,1385709,1387582,PAS,True,14,111
ENSG00000221978.11,chr1,1399018,1399786,TSS,True,63,121
ENSG00000221978.11,chr1,1390765,1392804,TSS,True,75,111
ENSG00000158195.10,chr1,27489985,27490169,TSS,True,67,115
ENSG00000157873.17,chr1,2558468,2559822,3AS,True,115,181
ENSG00000157873.17,chr1,2560714,2561672,3AS,False,143,164
ENSG00000157873.17,chr1,2560714,2561776,3AS,False,32,194
ENSG00000157873.17,chr1,2561815,2562864,5AS,False,178,203
ENSG00000157873.17,chr1,2555742,2556733,TSS,True,82,243
ENSG00000157873.17,chr1,2563147,2564090,PAS,True,23,220
ENSG00000159388.5,chr1,203305497,203305748,TSS,True,74,330
ENSG00000158747.14,chr1,19644187,19644446,TSS,False,189,1075
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,160,892
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,765,892
ENSG00000162482.4,chr1,19288495,19288940,TSS,False,24,134
ENSG00000116473.14,chr1,111619934,111691333,ES,False,118,143
ENSG00000116473.14,chr1,111619761,111619934,TSS,True,17,160
ENSG00000189334.8,chr1,153616294,153616326,TSS,False,69,195
ENSG00000168528.11,chr1,31413175,31413304,TSS,False,90,445
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,141,709
ENSG00000163399.15,chr1,116404415,116404774,PAS,True,94,636
ENSG00000171603.17,chr1,9734947,9735161,TSS,True,140,159
ENSG00000171603.17,chr1,9823642,9823992,TSS,True,96,170
ENSG00000130940.14,chr1,10654418,10654934,TSS,True,98,112
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,54,145
ENSG00000142949.16,chr1,43609498,43613617,ES,False,91,113
ENSG00000142949.16,chr1,43530824,43531090,TSS,True,176,241
ENSG00000142949.16,chr1,43618290,43619573,TSS,True,166,188
ENSG00000142949.16,chr1,43621934,43623670,PAS,True,62,216
ENSG00000065978.18,chr1,42682425,42682731,TSS,True,24,147
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,59,128
ENSG00000116133.12,chr1,54875092,54875212,TSS,True,112,126
ENSG00000197530.12,chr1,1616082,1616507,5AS,True,19,145
ENSG00000197530.12,chr1,1616614,1623430,3AS,False,86,213
ENSG00000197530.12,chr1,1623482,1623773,5AS,False,30,219
ENSG00000197530.12,chr1,1627444,1627672,IR,False,224,249
ENSG00000197530.12,chr1,1615423,1615633,TSS,True,246,317
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,191,317
ENSG00000197530.12,chr1,1628547,1628722,TSS,False,271,310
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,34,113
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,108,128
ENSG00000125944.19,chr1,23338608,23344210,ES,False,82,125
ENSG00000159189.11,chr1,22643714,22644010,5AS,False,125,140
ENSG00000159189.11,chr1,22643632,22643714,TSS,False,31,156
ENSG00000160789.19,chr1,156114537,156115274,TSS,True,66,546
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,322,509
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,201,542
ENSG00000131236.16,chr1,40040783,40059333,5AS,False,46,127
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,103,150
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,103,279
ENSG00000131236.16,chr1,40040783,40059336,IR,False,103,184
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,173,254
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,212,469
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,318,469
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,26,144
ENSG00000188783.5,chr1,203475817,203475938,TSS,False,114,234
ENSG00000188783.5,chr1,203483673,203484157,TSS,True,190,230
ENSG00000143774.16,chr1,228140363,228145510,ES,False,326,404
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,54,467
ENSG00000162704.15,chr1,183635516,183635940,TSS,True,20,138
ENSG00000162434.11,chr1,64833220,64834657,PAS,False,23,113
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,24,113
ENSG00000168159.11,chr1,228487361,228487878,TSS,True,71,300
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,20,160
ENSG00000163431.12,chr1,201946079,201946580,TSS,True,169,479
ENSG00000163431.12,chr1,201899236,201900075,TSS,True,362,470
ENSG00000143375.14,chr1,151511354,151511515,TSS,True,38,122
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,93,106
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,85,107
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,42,107
ENSG00000196923.13,chr5,177489832,177490869,IR,True,143,162
ENSG00000196923.13,chr5,177482862,177483730,PAS,True,62,250
ENSG00000196923.13,chr5,177486812,177488248,PAS,True,187,238
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,164,262
ENSG00000196923.13,chr5,177489770,177492982,TSS,True,218,254
ENSG00000196923.13,chr5,177491009,177492041,TSS,True,233,261
ENSG00000112936.18,chr5,40909273,40909616,TSS,False,29,253
ENSG00000074276.10,chr5,176595531,176595973,PAS,True,37,112
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,53,283
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,16,104
ENSG00000155850.7,chr5,149960726,149960979,TSS,True,83,429
ENSG00000120129.5,chr5,172767199,172769132,PAS,False,56,426
ENSG00000120129.5,chr5,172770585,172771198,TSS,False,65,426
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,57,317
ENSG00000249669.9,chr5,149406836,149407078,TSS,True,191,248
ENSG00000249669.9,chr5,149424089,149425657,PAS,True,158,186
ENSG00000153113.23,chr5,96722698,96727488,ES,False,79,143
ENSG00000153113.23,chr5,96740118,96741265,ES,False,76,153
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,32,158
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,100,175
ENSG00000153113.23,chr5,96662941,96663166,TSS,True,146,175
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,138,173
ENSG00000175309.14,chr5,178206309,178208915,PAS,True,57,188
ENSG00000175309.14,chr5,178232491,178232848,TSS,True,110,188
ENSG00000175309.14,chr5,178231404,178232847,TSS,True,154,188
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,226,255
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,111,254
ENSG00000113648.16,chr5,135346057,135360496,ME,False,89,216
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,128,225
ENSG00000113328.18,chr5,163437664,163437764,IR,False,99,242
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,105,248
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,149,248
ENSG00000197043.13,chr5,151109846,151117126,ES,False,56,369
ENSG00000250722.5,chr5,42808366,42811835,ME,False,30,192
ENSG00000250722.5,chr5,42808366,42811835,ES,False,1318,1533
ENSG00000250722.5,chr5,42809788,42811835,ES,True,163,186
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,19,112
ENSG00000168724.16,chr5,34954552,34958965,PAS,True,18,120
ENSG00000019582.14,chr5,150402625,150404679,ES,False,217,272
ENSG00000145916.18,chr5,178142728,178142851,IR,False,115,130
ENSG00000145916.18,chr5,178130515,178131054,TSS,True,67,141
ENSG00000145916.18,chr5,178130538,178131376,TSS,True,93,141
ENSG00000198624.12,chr5,151223922,151224138,TSS,True,49,331
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,109,209
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,26,111
ENSG00000197226.12,chr5,179865888,179867777,ES,False,102,120
ENSG00000197226.12,chr5,179862040,179864128,PAS,True,31,158
ENSG00000197226.12,chr5,179907703,179908598,TSS,True,65,180
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,61,311
ENSG00000145730.20,chr5,102961229,102990271,ES,False,25,148
ENSG00000145730.20,chr5,103025334,103028886,ES,False,12,110
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,40,156
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,127,156
ENSG00000145936.8,chr5,170389258,170389578,TSS,True,39,316
ENSG00000172239.13,chr5,43555999,43556818,5AS,False,71,204
ENSG00000172239.13,chr5,43556581,43557126,TSS,True,76,210
ENSG00000172239.13,chr5,43556818,43557178,TSS,True,138,210
ENSG00000249915.7,chr5,271623,271821,TSS,True,26,125
ENSG00000249915.7,chr5,311356,311402,TSS,True,100,123
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,75,379
ENSG00000072682.18,chr5,132195480,132198878,ME,False,91,110
ENSG00000072682.18,chr5,132227789,132227891,TSS,False,21,112
ENSG00000145592.13,chr5,40835182,40835284,TSS,False,28,200
ENSG00000185129.5,chr5,140107651,140108219,TSS,True,63,104
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,45,385
ENSG00000066230.11,chr5,524111,524450,TSS,True,114,148
ENSG00000161013.16,chr5,179806486,179807506,TSS,True,53,302
ENSG00000120306.10,chr5,140175082,140175285,TSS,True,28,129
ENSG00000120306.10,chr5,140194443,140194652,TSS,True,106,129
ENSG00000145901.15,chr5,151030673,151032286,3AS,False,24,163
ENSG00000145901.15,chr5,151063747,151080879,ES,False,21,139
ENSG00000145901.15,chr5,151029942,151030673,PAS,True,146,170
ENSG00000145901.15,chr5,151029122,151030747,PAS,True,32,170
ENSG00000145901.15,chr5,151080879,151081396,TSS,True,33,172
ENSG00000161011.19,chr5,179820881,179821141,TSS,True,179,494
ENSG00000146067.15,chr5,177536357,177536741,TSS,False,87,102
ENSG00000146067.15,chr5,177554248,177554686,TSS,True,51,105
ENSG00000146067.15,chr5,177553167,177554587,TSS,True,89,105
ENSG00000113758.13,chr5,177459268,177460431,ES,False,124,169
ENSG00000113758.13,chr5,177473435,177473746,TSS,True,44,192
ENSG00000164587.12,chr5,150449702,150449742,TSS,False,147,1293
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,55,389
ENSG00000146066.2,chr5,176388736,176388973,TSS,False,22,190
ENSG00000015479.18,chr5,139322967,139325439,3AS,False,283,329
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,34,337
ENSG00000049656.13,chr5,1339002,1341670,3AS,True,35,314
ENSG00000211445.11,chr5,151020538,151020741,TSS,True,92,792
ENSG00000113657.12,chr5,147390805,147394123,PAS,True,11,109
ENSG00000113657.12,chr5,147397665,147397842,TSS,True,43,123
ENSG00000112511.17,chr6,33410995,33411215,TSS,True,48,117
ENSG00000112511.17,chr6,33414924,33415144,TSS,True,92,117
ENSG00000204427.11,chr6,31703149,31703355,TSS,True,26,159
ENSG00000111802.13,chr6,24666525,24666906,TSS,False,198,244
ENSG00000111802.13,chr6,24666697,24666980,TSS,True,51,244
ENSG00000026297.15,chr6,166956096,166957159,TSS,True,24,116
ENSG00000124762.13,chr6,36678709,36678798,TSS,True,82,396
ENSG00000118523.5,chr6,131951106,131951374,TSS,False,15,112
ENSG00000204264.9,chr6,32843849,32844047,TSS,True,100,244
ENSG00000231925.11,chr6,33314004,33314266,TSS,True,97,144
ENSG00000231925.11,chr6,33313693,33314029,TSS,True,129,144
ENSG00000231925.11,chr6,33313216,33313560,TSS,True,127,144
ENSG00000137193.13,chr6,37170145,37170657,TSS,False,24,151
ENSG00000234745.10,chr6,31357085,31357218,TSS,True,188,859
