gene,chr,start,end,splice_type,novel,K562_ENCFF645UVN_in_cov,K562_ENCFF645UVN_total_cov
ENSG00000143751.9,chr1,225999192,225999387,TSS,False,71,253
ENSG00000130764.9,chr1,3795861,3796512,TSS,False,162,688
ENSG00000242485.5,chr1,1407130,1407306,TSS,True,91,441
ENSG00000116791.13,chr1,74724834,74732955,ES,False,131,169
ENSG00000116791.13,chr1,74704591,74706457,PAS,True,22,179
ENSG00000116791.13,chr1,74704591,74705060,PAS,True,164,184
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,407,670
ENSG00000171824.13,chr1,11099720,11099919,TSS,True,149,466
ENSG00000171824.13,chr1,11082687,11082877,TSS,True,374,464
ENSG00000188739.14,chr1,235155112,235160892,ES,False,23,189
ENSG00000188739.14,chr1,235161173,235161293,TSS,True,21,205
ENSG00000136628.17,chr1,219968597,219968956,PAS,True,751,908
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,191,887
ENSG00000136628.17,chr1,220046342,220046692,TSS,True,286,1058
ENSG00000198492.15,chr1,28736478,28737147,TSS,True,189,509
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,144,465
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,194,269
ENSG00000083444.16,chr1,11970740,11970816,TSS,True,240,269
ENSG00000134697.12,chr1,37595758,37595983,TSS,True,93,577
ENSG00000010803.16,chr1,41028726,41037361,ES,False,34,101
ENSG00000010803.16,chr1,41075218,41075399,TSS,True,88,122
ENSG00000010803.16,chr1,41070594,41070721,TSS,False,104,122
ENSG00000010803.16,chr1,41113282,41113460,TSS,True,105,122
ENSG00000135763.9,chr1,229626179,229626356,TSS,False,59,126
ENSG00000135763.9,chr1,229635138,229638247,TSS,True,73,124
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,154,611
ENSG00000163444.11,chr1,203006678,203007574,TSS,False,115,674
ENSG00000065978.18,chr1,42682425,42682731,TSS,True,385,926
ENSG00000065978.18,chr1,42700997,42701046,TSS,True,682,906
ENSG00000152078.9,chr1,95117617,95143890,5AS,False,92,108
ENSG00000152078.9,chr1,95117307,95117617,TSS,False,56,149
ENSG00000152078.9,chr1,95117325,95118091,TSS,False,132,149
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,398,536
ENSG00000163468.14,chr1,156338153,156338331,TSS,True,459,2988
ENSG00000162923.15,chr1,224424654,224431524,5AS,False,77,153
ENSG00000162923.15,chr1,224433683,224434803,TSS,True,35,186
ENSG00000162613.16,chr1,77967098,77967626,3AS,False,266,412
ENSG00000162613.16,chr1,77960343,77960458,TSS,True,485,585
ENSG00000162613.16,chr1,77978884,77979140,TSS,True,210,594
ENSG00000116786.12,chr1,15684293,15684618,TSS,True,272,308
ENSG00000116786.12,chr1,15723892,15725545,TSS,True,245,306
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,220,296
ENSG00000143256.4,chr1,161117951,161118057,TSS,True,32,297
ENSG00000143319.16,chr1,156727769,156728414,IR,False,15,111
ENSG00000143319.16,chr1,156724147,156724314,TSS,True,200,247
ENSG00000143319.16,chr1,156726905,156728444,TSS,True,151,247
ENSG00000010165.19,chr1,171781795,171781987,IR,False,29,285
ENSG00000010165.19,chr1,171781795,171783739,5AS,False,63,319
ENSG00000010165.19,chr1,171787930,171792016,ES,False,35,346
ENSG00000010165.19,chr1,171781628,171782120,TSS,True,182,437
ENSG00000010165.19,chr1,171781658,171781795,TSS,True,345,437
ENSG00000162702.7,chr1,200409945,200410037,TSS,True,228,289
ENSG00000160058.18,chr1,32365102,32366654,PAS,True,16,144
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,122,205
ENSG00000175087.9,chr1,26111810,26111915,TSS,True,34,126
ENSG00000182118.7,chr1,231039920,231040265,TSS,False,23,146
ENSG00000090432.6,chr1,20507904,20508155,TSS,False,26,151
ENSG00000116898.11,chr1,36464145,36464444,TSS,True,28,215
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,756,1804
ENSG00000122406.13,chr1,92837516,92837633,TSS,True,1287,1798
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,1090,1215
ENSG00000125944.19,chr1,23321663,23337753,ME,True,34,140
ENSG00000125944.19,chr1,23338608,23344210,ES,False,801,1177
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,224,376
ENSG00000125944.19,chr1,23344210,23344650,TSS,True,158,1335
ENSG00000091483.6,chr1,241519590,241519786,TSS,False,67,634
ENSG00000137996.12,chr1,100266153,100266420,TSS,True,32,128
ENSG00000160789.19,chr1,156114537,156115274,TSS,True,193,1020
ENSG00000160789.19,chr1,156138512,156138757,TSS,True,364,411
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,293,898
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,628,959
ENSG00000143294.14,chr1,156767497,156768239,TSS,True,93,198
ENSG00000143294.14,chr1,156786621,156787174,TSS,True,129,197
ENSG00000131236.16,chr1,40040783,40059333,5AS,False,40,113
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,107,148
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,107,308
ENSG00000131236.16,chr1,40040783,40059336,IR,False,107,180
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,196,269
ENSG00000131236.16,chr1,40059458,40060069,3AS,False,50,465
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,351,625
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,474,625
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,17,121
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,39,136
ENSG00000227372.12,chr1,3745606,3747393,TSS,True,56,136
ENSG00000198700.9,chr1,201829114,201829372,TSS,True,69,104
ENSG00000198700.9,chr1,201870588,201870858,TSS,True,84,103
ENSG00000159023.21,chr1,29115803,29117866,3AS,True,16,113
ENSG00000159023.21,chr1,28887066,28887210,TSS,True,153,181
ENSG00000159023.21,chr1,28914331,28914768,TSS,True,157,181
ENSG00000159023.21,chr1,29016486,29018442,TSS,False,155,180
ENSG00000159023.21,chr1,29116818,29120053,PAS,True,29,126
ENSG00000159023.21,chr1,29117866,29120041,PAS,True,109,126
ENSG00000070785.16,chr1,44848291,44851003,PAS,True,80,480
ENSG00000070785.16,chr1,44873829,44874826,PAS,True,420,475
ENSG00000121931.15,chr1,110948396,110949850,3AS,True,23,144
ENSG00000121931.15,chr1,110950123,110963620,ES,False,84,130
ENSG00000121931.15,chr1,110946674,110948399,PAS,True,26,147
ENSG00000121931.15,chr1,110946467,110948396,PAS,True,124,147
ENSG00000121931.15,chr1,110963620,110963965,TSS,True,20,150
ENSG00000180198.16,chr1,28529939,28531802,ES,False,263,316
ENSG00000180198.16,chr1,28518216,28518308,TSS,True,157,428
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,141,248
ENSG00000132485.13,chr1,71065137,71066775,ES,False,181,314
ENSG00000132485.13,chr1,71080939,71081062,TSS,True,46,369
ENSG00000196449.3,chr1,37807791,37808191,TSS,False,48,475
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,124,739
ENSG00000117713.19,chr1,26774726,26775220,TSS,True,131,209
ENSG00000183386.9,chr1,38005356,38005586,TSS,True,87,130
ENSG00000143545.8,chr1,153986112,153986377,TSS,True,27,117
ENSG00000028137.18,chr1,12166979,12167169,TSS,False,192,242
ENSG00000132906.17,chr1,15524068,15524889,TSS,True,23,113
ENSG00000054118.14,chr1,36224505,36259381,ES,False,144,166
ENSG00000054118.14,chr1,36224276,36224505,TSS,True,33,208
ENSG00000054118.14,chr1,36289059,36289332,PAS,True,25,194
ENSG00000054118.14,chr1,36303795,36305357,PAS,True,175,200
ENSG00000143774.16,chr1,228140363,228145510,ES,False,488,601
ENSG00000143774.16,chr1,228147699,228148664,ES,False,94,680
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,118,725
ENSG00000162704.15,chr1,183635516,183635940,TSS,True,64,449
ENSG00000155363.18,chr1,112674421,112674729,TSS,True,170,230
ENSG00000155363.18,chr1,112674715,112675049,TSS,True,192,230
ENSG00000155363.18,chr1,112688819,112689650,TSS,True,204,229
ENSG00000155363.18,chr1,112694450,112694629,TSS,True,203,228
ENSG00000134186.11,chr1,108695770,108696042,5AS,True,112,126
ENSG00000134186.11,chr1,108692296,108692867,TSS,True,87,211
ENSG00000137947.11,chr1,88891482,88891585,TSS,True,148,243
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,88,135
ENSG00000162434.11,chr1,64845512,64847816,TSS,True,107,126
ENSG00000162434.11,chr1,64855508,64855697,TSS,True,105,128
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,58,275
ENSG00000168159.11,chr1,228487361,228487878,TSS,True,387,669
ENSG00000183814.15,chr1,226287797,226301172,ES,True,13,105
ENSG00000183814.15,chr1,226231155,226232606,PAS,True,22,115
ENSG00000183814.15,chr1,226265349,226265634,PAS,True,102,114
ENSG00000183814.15,chr1,226309108,226309721,TSS,True,16,119
ENSG00000143740.14,chr1,227734200,227735499,TSS,True,37,186
ENSG00000143740.14,chr1,227747683,227748233,TSS,True,163,186
ENSG00000143740.14,chr1,227780526,227781267,PAS,True,28,202
ENSG00000085832.16,chr1,51519198,51519386,TSS,True,101,130
ENSG00000085832.16,chr1,51444888,51445025,TSS,True,108,125
ENSG00000143627.19,chr1,155301295,155301438,TSS,False,94,200
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,74,289
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,259,289
ENSG00000159352.15,chr1,151254726,151254808,TSS,True,129,854
ENSG00000162384.13,chr1,53220569,53220641,TSS,True,81,154
ENSG00000116221.15,chr1,54200166,54200589,TSS,True,353,602
ENSG00000116221.15,chr1,54216182,54216344,TSS,True,306,601
ENSG00000057757.9,chr1,23778351,23778713,TSS,False,203,557
ENSG00000143748.17,chr1,224300663,224303722,ES,False,137,153
ENSG00000143748.17,chr1,224330070,224330425,TSS,True,19,167
ENSG00000116747.12,chr1,193059776,193075819,ES,False,52,203
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,55,263
ENSG00000031698.12,chr1,109213843,109214128,TSS,True,101,978
ENSG00000031698.12,chr1,109237730,109238184,PAS,True,110,954
ENSG00000158850.14,chr1,161176074,161176433,3AS,False,93,131
ENSG00000158850.14,chr1,161177422,161177527,TSS,True,77,199
ENSG00000158850.14,chr1,161175807,161177493,TSS,True,174,199
ENSG00000162889.10,chr1,206684902,206685508,TSS,True,104,121
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,515,600
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,195,601
ENSG00000143374.16,chr1,150492489,150497529,ES,False,21,125
ENSG00000143374.16,chr1,150487397,150487516,TSS,True,110,193
ENSG00000143374.16,chr1,150487855,150488054,TSS,True,154,193
ENSG00000116584.17,chr1,155950828,155951080,TSS,True,113,126
ENSG00000116679.15,chr1,185305643,185307013,3AS,True,95,149
ENSG00000116679.15,chr1,185296387,185298288,PAS,True,53,188
ENSG00000116679.15,chr1,185303566,185306625,PAS,True,107,158
ENSG00000116679.15,chr1,185316952,185317392,TSS,True,39,190
ENSG00000116679.15,chr1,185300971,185304090,TSS,True,123,137
ENSG00000174371.16,chr1,241849027,241850408,ES,False,185,339
ENSG00000174371.16,chr1,241867055,241872034,3AS,True,126,366
ENSG00000174371.16,chr1,241848139,241848353,TSS,True,85,378
ENSG00000174371.16,chr1,241848731,241849027,TSS,True,332,378
ENSG00000276345.1,chr11_KI270721v1_random,2625,2692,TSS,False,55,205
ENSG00000048140.17,chr5,176647387,176647702,TSS,True,91,161
ENSG00000048140.17,chr5,176657517,176659056,PAS,True,38,103
ENSG00000048140.17,chr5,176656894,176659057,PAS,True,79,103
ENSG00000145817.16,chr5,144170534,144170684,TSS,False,49,161
ENSG00000169220.17,chr5,177367313,177368920,TSS,True,162,207
ENSG00000169220.17,chr5,177367184,177367557,TSS,True,184,208
ENSG00000169220.17,chr5,177367320,177368266,TSS,True,148,207
ENSG00000169220.17,chr5,177367733,177367825,TSS,True,175,208
ENSG00000164338.9,chr5,73565740,73565912,TSS,True,27,101
ENSG00000196923.13,chr5,177482862,177483730,PAS,True,29,281
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,175,288
ENSG00000196923.13,chr5,177489770,177492982,TSS,True,245,279
ENSG00000196923.13,chr5,177489392,177489740,TSS,True,251,279
ENSG00000155329.11,chr5,133000173,133006758,3AS,False,85,110
ENSG00000155329.11,chr5,133006920,133026496,ES,False,48,114
ENSG00000155329.11,chr5,132996978,132998850,PAS,True,40,160
ENSG00000155329.11,chr5,133019034,133019203,PAS,False,120,152
ENSG00000155329.11,chr5,133026496,133026594,TSS,True,21,168
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,93,132
ENSG00000155508.13,chr5,154858202,154858525,TSS,False,163,190
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,103,190
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,166,190
ENSG00000164182.10,chr5,60945382,61073124,5AS,True,97,110
ENSG00000164182.10,chr5,60945153,60945382,TSS,True,29,129
ENSG00000164182.10,chr5,60945176,60945428,TSS,True,111,125
ENSG00000164182.10,chr5,61152703,61154538,PAS,True,14,126
ENSG00000129625.12,chr5,112922072,112922317,TSS,True,21,128
ENSG00000145495.15,chr5,10400842,10402058,IR,False,152,169
ENSG00000145495.15,chr5,10353258,10353917,TSS,True,74,226
ENSG00000164329.13,chr5,79613075,79619611,ES,False,94,113
ENSG00000164329.13,chr5,79641196,79642843,3AS,False,61,123
ENSG00000164329.13,chr5,79612416,79613075,TSS,True,74,146
ENSG00000164329.13,chr5,79612375,79612769,TSS,True,123,146
ENSG00000164180.13,chr5,88268720,88268895,TSS,True,33,103
ENSG00000177556.11,chr5,151758545,151758647,TSS,True,22,114
ENSG00000087206.16,chr5,177006649,177006813,TSS,True,53,104
ENSG00000087206.16,chr5,177006538,177006811,TSS,True,77,104
ENSG00000087206.16,chr5,177022463,177022651,TSS,True,93,105
ENSG00000146083.11,chr5,176529522,176529617,TSS,True,96,107
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,451,2340
ENSG00000164347.17,chr5,74738417,74739988,ES,False,24,189
ENSG00000164347.17,chr5,74766937,74767152,TSS,True,21,202
ENSG00000171421.12,chr5,1798947,1799791,5AS,False,56,127
ENSG00000171421.12,chr5,1799770,1799839,TSS,True,393,462
ENSG00000171421.12,chr5,1799791,1799871,TSS,True,406,462
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,154,206
ENSG00000083312.17,chr5,72848247,72848384,5AS,True,24,181
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,65,222
ENSG00000083312.17,chr5,72848104,72848247,TSS,True,198,222
ENSG00000083312.17,chr5,72908708,72914388,PAS,True,26,203
ENSG00000083312.17,chr5,72905302,72905896,PAS,True,182,203
ENSG00000081791.8,chr5,141923798,141923972,TSS,True,60,105
ENSG00000081791.8,chr5,141924194,141924695,TSS,True,83,105
ENSG00000081791.8,chr5,141925407,141925527,TSS,True,91,105
ENSG00000081791.8,chr5,141926735,141928298,TSS,True,94,105
ENSG00000081791.8,chr5,141939505,141941002,PAS,True,60,103
ENSG00000164190.17,chr5,36876702,36877178,TSS,True,43,102
ENSG00000164190.17,chr5,37064526,37066413,PAS,True,89,101
ENSG00000186687.15,chr5,131170867,131171038,TSS,True,28,166
ENSG00000113569.15,chr5,37370820,37371140,TSS,True,97,381
ENSG00000069011.15,chr5,135033712,135034386,TSS,True,230,758
ENSG00000069011.15,chr5,135031275,135031452,TSS,True,651,758
ENSG00000186468.12,chr5,82278319,82278619,TSS,True,236,1540
ENSG00000186468.12,chr5,82277692,82277853,TSS,True,1374,1539
ENSG00000013561.17,chr5,141973742,141978302,ES,False,31,156
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,106,199
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,152,199
ENSG00000134057.14,chr5,69167104,69167283,TSS,False,159,1584
ENSG00000164611.12,chr5,160421786,160421891,TSS,True,123,317
ENSG00000164611.12,chr5,160421897,160422403,TSS,True,228,317
ENSG00000113407.13,chr5,33440764,33441143,TSS,True,171,1131
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,33,179
ENSG00000112855.15,chr5,140691515,140691606,IR,False,12,118
ENSG00000112855.15,chr5,140695845,140696520,ES,False,30,136
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,38,145
ENSG00000152700.13,chr5,134632727,134632843,TSS,True,23,200
ENSG00000120709.10,chr5,138338026,138338307,TSS,True,158,202
ENSG00000120709.10,chr5,138345131,138345609,TSS,True,94,199
ENSG00000072571.19,chr5,163464802,163469640,ES,False,68,223
ENSG00000198055.10,chr5,177441053,177441736,3AS,False,160,396
ENSG00000198055.10,chr5,177426645,177426897,TSS,True,113,460
ENSG00000198055.10,chr5,177441736,177442846,PAS,True,275,440
ENSG00000198055.10,chr5,177441734,177442842,PAS,True,204,440
ENSG00000170445.13,chr5,140691214,140691393,TSS,True,41,324
ENSG00000171530.13,chr5,77776204,77776372,TSS,True,122,304
ENSG00000120738.7,chr5,138465482,138466068,TSS,False,98,116
ENSG00000094880.10,chr5,138187604,138189148,PAS,True,34,228
ENSG00000094880.10,chr5,138204930,138206684,PAS,True,186,220
ENSG00000094880.10,chr5,138213151,138213343,TSS,True,25,241
ENSG00000164244.20,chr5,127517605,127517776,TSS,True,71,101
ENSG00000164244.20,chr5,127523516,127523582,TSS,True,71,101
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,66,153
ENSG00000112992.16,chr5,43644637,43644802,TSS,False,137,153
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,77,296
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,189,962
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,128,1096
ENSG00000175449.13,chr5,95652331,95654060,ES,False,79,160
ENSG00000175449.13,chr5,95654236,95656045,ES,False,39,169
ENSG00000175449.13,chr5,95646792,95648074,TSS,True,41,181
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,162,508
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,444,508
ENSG00000120314.18,chr5,140668990,140669078,IR,False,171,197
ENSG00000120314.18,chr5,140664477,140665103,TSS,True,48,243
ENSG00000120314.18,chr5,140669332,140674124,PAS,True,47,201
ENSG00000120314.18,chr5,140671268,140674113,PAS,True,164,213
ENSG00000113580.14,chr5,143310213,143314001,5AS,False,110,123
ENSG00000113580.14,chr5,143277933,143282041,PAS,True,55,134
ENSG00000113580.14,chr5,143309090,143310213,PAS,True,89,133
ENSG00000113580.14,chr5,143403210,143403766,TSS,True,33,139
ENSG00000175416.12,chr5,176416176,176416563,TSS,True,18,173
ENSG00000145860.11,chr5,159176205,159176867,PAS,True,193,244
ENSG00000145860.11,chr5,159209230,159209556,TSS,True,202,257
ENSG00000145833.15,chr5,134816603,134817495,5AS,False,46,165
ENSG00000145833.15,chr5,134758740,134758955,TSS,True,94,314
ENSG00000145833.15,chr5,134828658,134831112,PAS,True,141,305
ENSG00000145833.15,chr5,134770902,134770991,PAS,True,194,270
ENSG00000145833.15,chr5,134773695,134774552,PAS,True,228,275
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,23,121
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,56,141
ENSG00000153113.23,chr5,96742041,96742478,TSS,True,106,132
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,19,136
ENSG00000131844.15,chr5,71604468,71632120,ES,False,44,105
ENSG00000131844.15,chr5,71587261,71587554,TSS,True,57,145
ENSG00000134058.11,chr5,69234606,69235041,TSS,True,18,107
ENSG00000145494.11,chr5,1801394,1801549,TSS,True,245,718
ENSG00000048162.20,chr5,176384283,176385220,3AS,False,65,301
ENSG00000048162.20,chr5,176383935,176384374,PAS,True,96,321
ENSG00000048162.20,chr5,176383940,176384283,PAS,True,304,369
ENSG00000048162.20,chr5,176388432,176389037,TSS,True,68,369
ENSG00000086200.16,chr5,62412693,62412929,TSS,True,34,182
ENSG00000113356.11,chr5,90475020,90485534,3AS,False,30,100
ENSG00000113356.11,chr5,90474826,90475020,TSS,True,25,128
ENSG00000113356.11,chr5,90512052,90514557,PAS,True,55,126
ENSG00000113356.11,chr5,90490592,90492457,PAS,False,80,111
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,331,388
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,300,388
ENSG00000113194.12,chr5,176448309,176448470,TSS,True,127,207
ENSG00000169567.11,chr5,131165094,131165329,TSS,True,213,831
ENSG00000181163.13,chr5,171410526,171410904,PAS,True,516,4340
ENSG00000181163.13,chr5,171406396,171410882,PAS,False,3829,4259
ENSG00000247516.6,chr5,8457700,8457766,TSS,True,102,153
ENSG00000113716.12,chr5,150000685,150001179,TSS,True,120,174
ENSG00000113716.12,chr5,150010110,150010608,TSS,True,146,170
ENSG00000113648.16,chr5,135346057,135360496,ME,False,617,715
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,439,715
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,262,939
ENSG00000039123.15,chr5,55307744,55308147,TSS,True,73,228
ENSG00000082516.8,chr5,154887313,154888377,PAS,False,34,135
ENSG00000082516.8,chr5,154906504,154907818,PAS,True,83,104
ENSG00000082516.8,chr5,154937967,154938224,TSS,False,65,135
ENSG00000171720.9,chr5,141636735,141637566,TSS,True,83,735
ENSG00000153914.15,chr5,66143985,66144537,TSS,True,57,151
ENSG00000153914.15,chr5,66170584,66170868,PAS,True,54,111
ENSG00000153914.15,chr5,66174945,66175041,PAS,True,113,130
ENSG00000153914.15,chr5,66178718,66183615,PAS,True,82,140
ENSG00000113068.9,chr5,140245058,140246057,PAS,True,17,110
ENSG00000113068.9,chr5,140281473,140281533,PAS,True,93,109
ENSG00000113068.9,chr5,140303040,140303140,TSS,True,16,122
ENSG00000123219.12,chr5,65517242,65518633,PAS,True,15,123
ENSG00000123219.12,chr5,65563097,65563571,TSS,True,16,126
