gene,chr,start,end,splice_type,novel,right_cardiac_atrium_ENCFF911RNV_in_cov,right_cardiac_atrium_ENCFF911RNV_total_cov
ENSG00000158859.9,chr1,161196303,161196556,IR,False,147,205
ENSG00000158859.9,chr1,161189730,161191564,PAS,False,80,273
ENSG00000158859.9,chr1,161194405,161196880,PAS,True,166,202
ENSG00000158859.9,chr1,161194404,161195635,PAS,True,182,207
ENSG00000158859.9,chr1,161197994,161199592,TSS,True,92,287
ENSG00000158859.9,chr1,161193934,161194301,TSS,True,161,212
ENSG00000158062.20,chr1,26284482,26285463,IR,False,53,125
ENSG00000158062.20,chr1,26286037,26296918,ES,False,16,121
ENSG00000158062.20,chr1,26298062,26306591,ES,False,30,115
ENSG00000158062.20,chr1,26306591,26306786,TSS,True,14,134
ENSG00000001461.16,chr1,24415379,24415904,TSS,True,25,167
ENSG00000163374.19,chr1,155659443,155660913,PAS,True,58,136
ENSG00000163374.19,chr1,155659445,155661423,PAS,True,117,136
ENSG00000163374.19,chr1,155670987,155672731,PAS,True,96,127
ENSG00000163374.19,chr1,155688658,155688777,TSS,False,55,142
ENSG00000067334.13,chr1,93868534,93869944,PAS,True,116,188
ENSG00000067334.13,chr1,93876382,93877862,PAS,True,100,183
ENSG00000116729.13,chr1,68094367,68098753,PAS,False,148,219
ENSG00000116729.13,chr1,68124864,68126335,PAS,True,81,219
ENSG00000116729.13,chr1,68232193,68232566,TSS,True,27,219
ENSG00000178028.13,chr1,44213527,44213708,3AS,False,108,128
ENSG00000178028.13,chr1,44213527,44213708,IR,False,108,142
ENSG00000178028.13,chr1,44213527,44213748,3AS,False,24,152
ENSG00000178028.13,chr1,44213424,44213527,TSS,True,66,218
ENSG00000178028.13,chr1,44213464,44213858,TSS,True,183,218
ENSG00000162734.12,chr1,160205356,160205522,TSS,True,101,325
ENSG00000126709.14,chr1,27668535,27669244,5AS,False,84,102
ENSG00000066322.14,chr1,43367914,43368075,TSS,True,14,129
ENSG00000127472.10,chr1,20069032,20084820,ES,False,99,152
ENSG00000127472.10,chr1,20070465,20084820,ES,False,124,149
ENSG00000127472.10,chr1,20086227,20089788,ES,False,126,143
ENSG00000127472.10,chr1,20086227,20090567,ES,True,141,285
ENSG00000127472.10,chr1,20028204,20028709,TSS,True,158,338
ENSG00000127472.10,chr1,20070161,20070465,TSS,True,218,332
ENSG00000162614.18,chr1,77888144,77888759,TSS,True,122,166
ENSG00000162614.18,chr1,77917563,77917757,TSS,True,132,158
ENSG00000162614.18,chr1,77918135,77918273,TSS,False,84,152
ENSG00000162614.18,chr1,77923870,77926611,TSS,False,107,121
ENSG00000162614.18,chr1,77926413,77926538,PAS,True,114,145
ENSG00000162614.18,chr1,77935822,77937718,PAS,True,141,164
ENSG00000162614.18,chr1,77929315,77931412,PAS,True,124,160
ENSG00000162614.18,chr1,77942022,77942208,PAS,True,139,164
ENSG00000162614.18,chr1,77933281,77933465,PAS,False,141,163
ENSG00000117298.15,chr1,21345375,21345560,TSS,True,357,605
ENSG00000178104.19,chr1,149001696,149002849,5AS,False,75,122
ENSG00000178104.19,chr1,149003042,149003613,3AS,False,58,142
ENSG00000178104.19,chr1,149021153,149026714,ES,False,99,327
ENSG00000178104.19,chr1,149030278,149031999,3AS,False,374,416
ENSG00000178104.19,chr1,148889404,148889894,TSS,True,546,1307
ENSG00000178104.19,chr1,149024442,149024684,TSS,True,395,444
ENSG00000178104.19,chr1,149009900,149010595,TSS,True,386,444
ENSG00000178104.19,chr1,148974513,148974594,PAS,True,618,953
ENSG00000178104.19,chr1,149031999,149033019,PAS,True,913,1302
ENSG00000198860.12,chr1,184054863,184072826,ES,False,22,101
ENSG00000116604.17,chr1,156500485,156500826,TSS,True,82,110
ENSG00000116604.17,chr1,156467992,156468120,TSS,True,85,106
ENSG00000116604.17,chr1,156477011,156477088,TSS,True,81,108
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,54,108
ENSG00000117419.15,chr1,44339044,44342704,TSS,True,84,108
ENSG00000117419.15,chr1,44352849,44355257,TSS,True,85,108
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,109,132
ENSG00000162409.10,chr1,56645314,56645481,TSS,True,144,272
ENSG00000116667.13,chr1,184386965,184387368,TSS,True,17,156
ENSG00000171161.12,chr1,248838218,248838551,TSS,True,54,177
ENSG00000172380.5,chr1,67833343,67833790,TSS,True,34,190
ENSG00000143612.20,chr1,154214574,154220341,ES,False,171,855
ENSG00000117143.13,chr1,162590511,162592734,3AS,False,24,157
ENSG00000123836.14,chr1,207053231,207053366,TSS,True,110,143
ENSG00000143401.14,chr1,150220758,150223185,3AS,False,16,154
ENSG00000143401.14,chr1,150218416,150220761,PAS,True,23,165
ENSG00000143401.14,chr1,150235732,150236156,TSS,True,35,183
ENSG00000159423.16,chr1,18902461,18902787,TSS,True,70,135
ENSG00000066056.13,chr1,43307572,43308985,ES,False,25,122
ENSG00000066056.13,chr1,43300958,43301129,TSS,True,54,164
ENSG00000066056.13,chr1,43322650,43323109,PAS,False,42,164
ENSG00000066056.13,chr1,43314382,43315297,PAS,True,126,159
ENSG00000142798.19,chr1,21819798,21823488,PAS,True,83,215
ENSG00000142798.19,chr1,21832494,21832569,TSS,True,129,187
ENSG00000133065.10,chr1,205789091,205791718,PAS,True,43,374
ENSG00000133065.10,chr1,205812807,205813196,TSS,False,176,448
ENSG00000142686.7,chr1,35718706,35719234,TSS,True,26,161
ENSG00000134644.15,chr1,30945483,30950132,5AS,False,85,207
ENSG00000134644.15,chr1,30966197,30967166,3AS,False,73,199
ENSG00000134644.15,chr1,30980163,30981311,3AS,False,92,180
ENSG00000134644.15,chr1,31007099,31028795,3AS,True,25,169
ENSG00000134644.15,chr1,31065615,31065834,TSS,True,51,218
ENSG00000157916.19,chr1,2391958,2395783,ES,False,386,437
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,78,516
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,241,1090
PB_novel_89583,chr1,231814291,231822724,5AS,True,232,272
PB_novel_89583,chr1,231814291,231847518,ES,True,51,322
ENSG00000117335.19,chr1,207767195,207770320,ES,False,259,378
ENSG00000117335.19,chr1,207767823,207783291,ES,False,19,147
ENSG00000117335.19,chr1,207785682,207793518,ES,False,218,419
ENSG00000097033.14,chr1,86704565,86704971,TSS,True,85,503
ENSG00000009307.15,chr1,114736855,114737962,ES,False,2123,2402
ENSG00000009307.15,chr1,114739890,114749820,ES,False,421,2293
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,320,2521
ENSG00000121310.16,chr1,52896597,52899173,ES,False,27,189
ENSG00000121310.16,chr1,52904833,52907867,ES,False,29,173
ENSG00000121310.16,chr1,52905090,52907867,ES,False,69,136
ENSG00000121310.16,chr1,52911790,52921552,ES,False,83,117
ENSG00000121310.16,chr1,52911790,52921552,3AS,True,83,138
ENSG00000121310.16,chr1,52921552,52921860,TSS,False,34,208
ENSG00000037637.10,chr1,16315435,16352254,ES,True,105,127
ENSG00000134717.17,chr1,52056379,52064824,ES,False,14,133
ENSG00000118194.18,chr1,201362022,201363295,5AS,True,74,188
ENSG00000118194.18,chr1,201359007,201359255,PAS,True,157,1271
ENSG00000118194.18,chr1,201368161,201371078,TSS,True,1173,1324
ENSG00000118194.18,chr1,201364297,201364375,TSS,True,1051,1272
ENSG00000118194.18,chr1,201372026,201375128,TSS,True,878,1346
ENSG00000198842.9,chr1,167094063,167094194,TSS,False,122,523
ENSG00000055732.12,chr1,85045362,85048395,ES,False,112,151
ENSG00000055732.12,chr1,85017800,85019257,PAS,True,30,176
ENSG00000055732.12,chr1,85023065,85026088,PAS,True,151,175
ENSG00000055732.12,chr1,85048395,85048932,TSS,True,21,176
ENSG00000134247.9,chr1,116909911,116910252,TSS,False,173,207
ENSG00000204219.10,chr1,23419139,23424564,3AS,True,123,145
ENSG00000116539.12,chr1,155562778,155562855,TSS,False,60,130
ENSG00000116539.12,chr1,155562152,155562788,TSS,True,96,130
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,231,398
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,145,397
ENSG00000116688.16,chr1,11980484,11981973,3AS,True,146,745
ENSG00000116688.16,chr1,11982114,11989164,ES,False,584,780
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,948,1751
ENSG00000279457.4,chr1,199836,200549,TSS,True,68,262
ENSG00000279457.4,chr1,195262,195419,TSS,False,207,262
ENSG00000055070.16,chr1,16367308,16393227,ES,False,65,120
ENSG00000055070.16,chr1,16367308,16393230,3AS,False,46,166
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,100,292
ENSG00000055070.16,chr1,16393224,16393482,TSS,True,214,290
ENSG00000157978.11,chr1,25543572,25543786,TSS,False,52,105
ENSG00000142687.17,chr1,35479212,35554349,ES,False,22,163
ENSG00000142687.17,chr1,35554519,35557361,5AS,False,15,111
ENSG00000142687.17,chr1,35433489,35435081,PAS,True,52,196
ENSG00000142687.17,chr1,35451631,35451776,PAS,False,163,194
ENSG00000142687.17,chr1,35554349,35554521,TSS,True,149,208
ENSG00000142687.17,chr1,35557206,35557434,TSS,True,112,208
ENSG00000143569.18,chr1,154220848,154220975,TSS,True,60,103
ENSG00000143569.18,chr1,154220857,154221040,TSS,True,76,103
ENSG00000143569.18,chr1,154263102,154263505,PAS,True,28,101
ENSG00000143569.18,chr1,154270199,154271499,PAS,True,90,102
ENSG00000143569.18,chr1,154270880,154271510,PAS,True,90,103
ENSG00000184007.20,chr1,31937986,31938382,TSS,True,156,179
ENSG00000184007.20,chr1,31918969,31919657,TSS,True,159,179
ENSG00000184007.20,chr1,31938262,31938368,TSS,False,159,179
ENSG00000184007.20,chr1,31937777,31937838,TSS,True,134,179
ENSG00000162642.13,chr1,85258722,85259357,ES,False,70,106
ENSG00000058799.14,chr1,53852270,53860055,ES,False,18,103
ENSG00000159479.16,chr1,43388428,43389758,3AS,True,113,126
ENSG00000159479.16,chr1,43389758,43389812,TSS,True,19,156
ENSG00000135829.16,chr1,182839308,182839456,TSS,False,24,159
ENSG00000094963.13,chr1,171210799,171212410,PAS,True,113,199
ENSG00000094963.13,chr1,171208793,171210088,PAS,True,110,193
ENSG00000077254.14,chr1,77721901,77722023,3AS,False,40,185
ENSG00000077254.14,chr1,77694725,77697474,PAS,True,60,221
ENSG00000077254.14,chr1,77705991,77711855,PAS,True,182,214
ENSG00000077254.14,chr1,77759642,77759902,TSS,True,24,222
ENSG00000168118.11,chr1,229271109,229271370,TSS,True,42,310
ENSG00000168118.11,chr1,229295854,229295910,TSS,True,275,310
ENSG00000221986.6,chr1,109292464,109294205,3AS,False,151,201
ENSG00000221986.6,chr1,109292363,109292464,PAS,False,54,205
ENSG00000221986.6,chr1,109292361,109293005,PAS,True,174,205
ENSG00000018625.14,chr1,160115717,160115873,TSS,True,362,512
ENSG00000018625.14,chr1,160130420,160130597,TSS,True,430,505
ENSG00000018625.14,chr1,160135836,160135993,TSS,True,377,502
ENSG00000117748.9,chr1,27914433,27914762,TSS,False,31,273
ENSG00000213625.8,chr1,65420523,65420740,TSS,True,30,221
ENSG00000127054.20,chr1,1321093,1324580,ES,False,190,230
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,69,311
ENSG00000117479.13,chr1,169477154,169477756,TSS,True,111,150
ENSG00000117479.13,chr1,169485562,169485950,TSS,True,53,152
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,178,227
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,59,245
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,196,245
ENSG00000135744.7,chr1,230714085,230714144,TSS,False,62,497
ENSG00000143486.15,chr1,206599092,206599732,ES,True,55,140
ENSG00000143486.15,chr1,206600308,206605399,ES,False,22,127
ENSG00000143486.15,chr1,206591637,206591845,PAS,False,15,146
ENSG00000159176.13,chr1,201507069,201507373,TSS,True,141,668
ENSG00000090621.13,chr1,39575758,39577282,TSS,True,27,115
ENSG00000163346.16,chr1,154956068,154956418,TSS,True,43,271
ENSG00000137955.15,chr1,75787604,75789158,ES,True,188,213
ENSG00000137955.15,chr1,75787604,75789158,IR,False,188,212
ENSG00000137955.15,chr1,75789356,75789951,IR,False,215,242
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,54,266
ENSG00000137955.15,chr1,75786248,75787604,TSS,True,230,266
ENSG00000134371.12,chr1,193120710,193122331,TSS,True,21,117
ENSG00000134371.12,chr1,193232992,193235472,PAS,True,92,112
ENSG00000134371.12,chr1,193250675,193255081,PAS,True,28,116
ENSG00000158286.12,chr1,6205376,6206302,TSS,True,41,126
ENSG00000158286.12,chr1,6219235,6221299,PAS,True,20,123
ENSG00000203705.10,chr1,212807848,212812250,3AS,False,56,129
ENSG00000143537.13,chr1,155060343,155062244,ES,False,147,354
ENSG00000143537.13,chr1,155060832,155062244,ES,False,183,206
ENSG00000143537.13,chr1,155051251,155051465,TSS,True,79,381
ENSG00000198952.8,chr1,156266380,156267469,ES,True,38,162
ENSG00000198952.8,chr1,156282606,156282943,TSS,False,123,266
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,288,463
ENSG00000135821.18,chr1,182391174,182391916,TSS,True,392,463
ENSG00000134198.9,chr1,115050555,115057536,ES,False,13,109
ENSG00000117318.8,chr1,23558415,23558934,IR,True,176,263
ENSG00000117318.8,chr1,23559019,23559126,IR,True,202,259
ENSG00000117318.8,chr1,23557933,23559019,PAS,True,233,263
ENSG00000117318.8,chr1,23557922,23558415,PAS,True,87,263
ENSG00000117318.8,chr1,23559126,23559503,TSS,True,57,263
ENSG00000143416.20,chr1,151369189,151369441,IR,False,230,282
ENSG00000122477.12,chr1,100173370,100178134,5AS,True,107,145
ENSG00000122477.12,chr1,100178134,100178260,TSS,False,39,154
ENSG00000122477.12,chr1,100178117,100178261,TSS,True,116,154
ENSG00000116691.10,chr1,12029281,12029764,IR,False,107,147
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,32,123
ENSG00000163909.7,chr1,39639545,39639992,TSS,False,94,121
ENSG00000155366.16,chr1,112703806,112707077,ES,False,74,166
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,53,219
ENSG00000155366.16,chr1,112705099,112705170,TSS,True,187,219
ENSG00000025800.13,chr1,32107980,32108134,TSS,True,140,241
ENSG00000162378.12,chr1,52726409,52726683,TSS,True,26,116
ENSG00000162378.12,chr1,52771201,52771774,TSS,True,104,116
ENSG00000117528.12,chr1,94468007,94475142,ME,False,124,148
ENSG00000156171.14,chr1,111137586,111140037,ES,False,49,138
ENSG00000152061.23,chr1,174159252,174159657,TSS,True,102,590
ENSG00000152061.23,chr1,174637373,174990400,PAS,True,62,576
ENSG00000162733.17,chr1,162632405,162632631,TSS,True,74,103
ENSG00000162733.17,chr1,162759808,162759979,TSS,True,86,102
ENSG00000118729.11,chr1,115768307,115768887,TSS,False,553,3904
ENSG00000132879.13,chr1,11654952,11655805,ES,False,102,117
ENSG00000132879.13,chr1,11658364,11658735,5AS,False,75,133
ENSG00000132879.13,chr1,11654838,11654952,TSS,True,25,146
ENSG00000117448.13,chr1,45551155,45561788,ES,False,85,125
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,30,130
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,105,130
ENSG00000197965.11,chr1,167773368,167787819,ES,False,44,257
ENSG00000203667.9,chr1,244835756,244842194,ES,False,85,211
ENSG00000134243.11,chr1,109345878,109347482,3AS,False,33,105
ENSG00000134243.11,chr1,109397586,109397969,TSS,True,166,211
ENSG00000134243.11,chr1,109393026,109393209,TSS,False,160,210
ENSG00000186141.8,chr1,145826492,145826605,IR,False,13,105
ENSG00000186141.8,chr1,145842338,145845654,PAS,True,13,106
ENSG00000116213.15,chr1,3649930,3650119,TSS,True,21,100
ENSG00000116213.15,chr1,3646665,3646785,TSS,True,84,100
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,15,106
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,50,156
ENSG00000142676.14,chr1,23695855,23695908,TSS,True,125,147
ENSG00000265241.6,chr1,145927359,145929701,TSS,True,19,103
ENSG00000117305.14,chr1,23808323,23816674,ES,False,54,169
ENSG00000168264.10,chr1,234608494,234609501,TSS,False,199,244
ENSG00000168264.10,chr1,234608446,234609556,TSS,True,212,244
ENSG00000162729.13,chr1,160091608,160091807,3AS,False,92,103
ENSG00000162729.13,chr1,160091337,160091608,PAS,True,12,105
ENSG00000162729.13,chr1,160091342,160091631,PAS,True,94,105
ENSG00000162729.13,chr1,160098408,160098653,TSS,True,38,105
ENSG00000162729.13,chr1,160098833,160098951,TSS,False,83,105
ENSG00000143158.10,chr1,167935732,167936039,TSS,True,29,267
ENSG00000142661.18,chr1,24112030,24112217,TSS,False,310,413
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,83,739
ENSG00000154358.20,chr1,228341094,228341253,TSS,True,223,256
ENSG00000154358.20,chr1,228378617,228378882,PAS,True,188,264
ENSG00000162407.8,chr1,56578877,56579658,TSS,True,25,155
ENSG00000088280.18,chr1,23484004,23484402,TSS,True,68,142
ENSG00000163382.11,chr1,156593881,156594299,PAS,True,23,129
ENSG00000163382.11,chr1,156596706,156599818,PAS,True,117,131
ENSG00000122176.11,chr1,203347291,203348059,TSS,True,92,269
ENSG00000122176.11,chr1,203351032,203351526,TSS,True,199,269
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,149,242
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,103,252
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,159,252
ENSG00000116977.18,chr1,236542787,236543559,ES,False,141,159
ENSG00000116977.18,chr1,236523599,236524061,TSS,True,20,180
ENSG00000159658.10,chr1,46686870,46689586,ES,False,43,331
ENSG00000159658.10,chr1,46675158,46678636,PAS,True,51,358
ENSG00000159658.10,chr1,46685419,46686870,PAS,True,293,338
ENSG00000159346.12,chr1,202951164,202958184,ES,False,1267,1416
ENSG00000116406.18,chr1,184710547,184711722,3AS,True,85,100
ENSG00000116406.18,chr1,184690495,184694472,PAS,True,32,106
ENSG00000116406.18,chr1,184702810,184702996,PAS,True,83,106
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,39,213
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,46,220
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,181,220
ENSG00000084072.16,chr1,39753286,39756765,PAS,True,35,220
ENSG00000084072.16,chr1,39763688,39766108,PAS,False,195,220
ENSG00000221978.11,chr1,1390865,1393395,3AS,False,36,182
ENSG00000221978.11,chr1,1391575,1392678,IR,False,52,155
ENSG00000221978.11,chr1,1385709,1387582,PAS,True,43,338
ENSG00000221978.11,chr1,1399018,1399786,TSS,True,153,341
ENSG00000221978.11,chr1,1390765,1392804,TSS,True,209,326
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,104,289
ENSG00000155380.11,chr1,112917177,112918014,TSS,True,222,289
ENSG00000275131.3,chr1,120573189,120620354,ES,True,18,136
ENSG00000275131.3,chr1,120536321,120536402,PAS,True,96,168
ENSG00000275131.3,chr1,120543031,120543196,PAS,True,148,167
ENSG00000275131.3,chr1,120544038,120544084,PAS,True,141,166
ENSG00000275131.3,chr1,120528386,120532089,PAS,True,150,168
ENSG00000275131.3,chr1,120620354,120620786,TSS,True,64,194
ENSG00000158195.10,chr1,27409691,27410088,TSS,True,108,149
ENSG00000158195.10,chr1,27489985,27490169,TSS,True,141,164
ENSG00000196352.15,chr1,207359545,207360966,PAS,True,43,354
ENSG00000142871.16,chr1,85580756,85581047,TSS,False,52,338
ENSG00000127463.14,chr1,19238854,19239230,3AS,False,21,171
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,99,744
ENSG00000119280.16,chr1,230868179,230868573,TSS,True,43,292
ENSG00000162551.13,chr1,21509083,21509517,TSS,True,15,129
ENSG00000122482.20,chr1,90915293,90916990,PAS,True,58,125
ENSG00000122482.20,chr1,90937709,90938090,PAS,True,104,123
ENSG00000122482.20,chr1,91021989,91022347,TSS,True,78,126
ENSG00000159388.5,chr1,203305497,203305748,TSS,True,176,779
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,19,141
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,29,150
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,131,150
ENSG00000169242.11,chr1,155131634,155133729,ES,False,16,139
ENSG00000117859.18,chr1,51652041,51714002,ES,False,51,160
ENSG00000117859.18,chr1,51714079,51745535,ES,False,138,162
ENSG00000117859.18,chr1,51750195,51760689,ES,False,92,192
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,44,207
ENSG00000117859.18,chr1,51729814,51730001,TSS,True,183,205
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,35,109
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,91,109
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,35,101
ENSG00000142937.11,chr1,44777999,44778740,PAS,True,72,101
ENSG00000163866.8,chr1,34855982,34859676,5AS,False,143,173
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,42,185
ENSG00000163866.8,chr1,34859454,34859726,TSS,True,166,185
ENSG00000215861.5,chr1,149190531,149197995,3AS,True,584,737
ENSG00000215861.5,chr1,149190791,149197995,3AS,True,120,150
ENSG00000215861.5,chr1,149187069,149190531,PAS,True,599,1189
ENSG00000215861.5,chr1,149195877,149198171,PAS,False,859,1185
ENSG00000215861.5,chr1,149187067,149190791,PAS,True,1066,1189
ENSG00000215861.5,chr1,149285453,149285859,TSS,True,1044,1189
ENSG00000215861.5,chr1,149240376,149240861,TSS,True,168,1188
ENSG00000162496.8,chr1,12617153,12618252,TSS,False,40,238
ENSG00000162496.8,chr1,12616559,12616768,TSS,True,214,238
ENSG00000077522.12,chr1,236686451,236686799,TSS,True,1476,12915
