gene,chr,start,end,splice_type,novel,heart_right_ventricle_ENCFF018PZX_in_cov,heart_right_ventricle_ENCFF018PZX_total_cov
ENSG00000197586.12,chr20,25221333,25222837,IR,True,244,280
ENSG00000197586.12,chr20,25224157,25225204,3AS,False,279,340
ENSG00000197586.12,chr20,25195669,25195867,TSS,True,63,363
ENSG00000101161.7,chr20,63981097,63981316,TSS,False,53,198
ENSG00000064601.18,chr20,45890233,45891379,TSS,False,78,188
ENSG00000064601.18,chr20,45891371,45891762,TSS,True,168,188
ENSG00000064601.18,chr20,45898044,45898109,TSS,True,161,188
ENSG00000125818.17,chr20,1118599,1118902,TSS,True,17,129
ENSG00000125818.17,chr20,1166226,1167794,PAS,True,93,128
ENSG00000125818.17,chr20,1165028,1167316,PAS,True,37,118
ENSG00000101365.20,chr20,2658522,2659524,3AS,False,133,163
ENSG00000101365.20,chr20,2658392,2658522,PAS,False,35,172
ENSG00000101365.20,chr20,2664152,2664219,TSS,True,22,172
ENSG00000197296.5,chr20,44310975,44311230,TSS,False,94,111
ENSG00000244274.7,chr20,45406313,45406732,TSS,True,202,317
ENSG00000244274.7,chr20,45406729,45408606,TSS,True,176,317
ENSG00000244274.7,chr20,45406891,45407779,TSS,False,285,317
ENSG00000078814.15,chr20,34995578,34996345,IR,True,84,102
ENSG00000078814.15,chr20,34998915,34999055,IR,True,135,151
ENSG00000078814.15,chr20,35000308,35000689,TSS,True,200,252
ENSG00000078814.15,chr20,35002176,35002442,PAS,True,43,277
ENSG00000087460.24,chr20,58895684,58903527,ES,False,726,828
ENSG00000087460.24,chr20,58895684,58903530,ES,False,411,1186
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,411,1239
ENSG00000087460.24,chr20,58898985,58903530,3AS,False,780,883
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,29,120
ENSG00000101150.17,chr20,63873816,63882718,ES,False,33,117
ENSG00000101150.17,chr20,63865205,63865384,TSS,True,20,132
ENSG00000101210.11,chr20,63499057,63499275,TSS,True,252,1224
ENSG00000215440.11,chr20,58713543,58713916,IR,False,111,125
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,17,138
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,135,209
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,158,209
ENSG00000198276.15,chr20,63950758,63952294,TSS,False,180,209
ENSG00000125827.8,chr20,8019437,8019829,TSS,True,62,271
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,236,518
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,300,518
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,148,280
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,152,170
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,93,170
ENSG00000101152.10,chr20,63928332,63928452,TSS,True,82,119
ENSG00000100997.18,chr20,25294740,25295030,PAS,False,124,138
ENSG00000100997.18,chr20,25300197,25300884,PAS,True,19,129
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,43,107
ENSG00000125970.11,chr20,34073635,34075873,ES,False,36,154
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,121,175
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,77,175
ENSG00000101019.21,chr20,35411939,35412044,TSS,True,25,110
ENSG00000131069.19,chr20,34914437,34919434,ES,False,15,116
ENSG00000131069.19,chr20,34876462,34876823,TSS,True,31,139
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,30,117
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,86,116
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,37,276
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,36,120
ENSG00000168036.17,chr3,41224997,41225207,TSS,True,103,120
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,96,115
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,75,114
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,74,120
ENSG00000138495.6,chr3,119677203,119677415,TSS,True,20,172
ENSG00000138495.6,chr3,119675144,119675234,TSS,True,154,172
ENSG00000214706.10,chr3,50292216,50292628,TSS,True,42,314
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,87,114
ENSG00000047849.21,chr3,47977933,47998637,ES,False,181,273
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,356,443
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,303,384
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,540,713
ENSG00000047849.21,chr3,48016333,48016497,TSS,True,625,713
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,63,261
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,28,155
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,140,180
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,51,180
ENSG00000169255.14,chr3,161086788,161101138,ES,False,98,117
ENSG00000169255.14,chr3,161104784,161105342,TSS,True,68,125
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,69,125
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,47,145
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,117,145
ENSG00000163719.19,chr3,9689082,9701789,ES,False,19,131
ENSG00000163719.19,chr3,9690143,9701789,ES,False,24,110
ENSG00000163520.13,chr3,13619831,13626444,ES,False,87,190
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,107,204
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,148,204
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,14,129
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,23,130
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,38,119
ENSG00000214097.4,chr3,196509669,196515159,5AS,True,92,103
ENSG00000214097.4,chr3,196515159,196515346,TSS,False,18,111
ENSG00000114796.15,chr3,183635793,183643479,ES,False,66,113
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,80,212
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,180,212
ENSG00000163517.14,chr3,13480134,13480349,TSS,False,43,111
ENSG00000163517.14,chr3,13480337,13480446,TSS,True,97,111
ENSG00000163517.14,chr3,13480477,13481394,TSS,True,95,111
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,39,192
ENSG00000144815.15,chr3,101779177,101779324,TSS,True,48,116
ENSG00000144815.15,chr3,101779275,101779934,TSS,True,103,116
ENSG00000144815.15,chr3,101779415,101779900,TSS,True,100,116
ENSG00000058056.8,chr3,179652754,179653393,TSS,True,42,332
ENSG00000178035.11,chr3,49024404,49024494,IR,False,79,110
ENSG00000178035.11,chr3,49024578,49024658,IR,False,78,110
ENSG00000178035.11,chr3,49024802,49024895,IR,False,78,110
ENSG00000178035.11,chr3,49025040,49025125,IR,True,78,110
ENSG00000178035.11,chr3,49026419,49026518,IR,True,77,109
ENSG00000178035.11,chr3,49024324,49024404,PAS,False,32,111
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,39,111
ENSG00000114279.13,chr3,192727181,192727599,TSS,True,48,271
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,52,121
ENSG00000017260.19,chr3,130850511,130850928,TSS,True,77,121
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,35,120
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,90,121
ENSG00000233276.4,chr3,49358026,49358325,TSS,True,35,132
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,39,215
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,71,223
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,196,223
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,55,220
ENSG00000114867.20,chr3,184323241,184323407,3AS,False,75,100
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,161,192
ENSG00000114867.20,chr3,184321278,184322103,TSS,True,169,192
ENSG00000114867.20,chr3,184323173,184323593,TSS,True,165,192
ENSG00000114867.20,chr3,184324878,184325114,TSS,False,169,189
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,44,187
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,110,149
ENSG00000077097.15,chr3,25645455,25664228,3AS,False,88,115
ENSG00000077097.15,chr3,25597982,25598477,PAS,True,29,138
ENSG00000077097.15,chr3,25628845,25628952,PAS,True,93,118
ENSG00000077097.15,chr3,25618653,25618737,TSS,False,97,111
ENSG00000077097.15,chr3,25664228,25664966,TSS,True,23,138
ENSG00000173175.14,chr3,123447411,123450089,TSS,False,189,303
ENSG00000173175.14,chr3,123291112,123291379,TSS,True,261,292
ENSG00000160808.9,chr3,46858101,46858230,IR,False,1790,2166
ENSG00000160808.9,chr3,46855260,46858272,PAS,True,1866,2239
ENSG00000160808.9,chr3,46857860,46858101,PAS,False,449,2239
ENSG00000160808.9,chr3,46863261,46863509,TSS,True,332,2351
ENSG00000144749.13,chr3,66500189,66501123,TSS,True,54,100
ENSG00000163703.17,chr3,9933852,9934419,5AS,False,49,147
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,132,181
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,82,181
ENSG00000163703.17,chr3,9933324,9934612,TSS,True,162,181
ENSG00000247596.8,chr3,52238991,52239180,TSS,True,56,107
ENSG00000247596.8,chr3,52235028,52235191,TSS,True,57,107
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,26,123
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,21,138
ENSG00000198836.9,chr3,193617285,193618868,ES,False,79,102
ENSG00000198836.9,chr3,193618936,193631611,ES,False,64,105
ENSG00000163430.11,chr3,120450746,120450896,IR,True,265,295
ENSG00000163430.11,chr3,120450896,120451339,TSS,True,45,316
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,14,115
ENSG00000121440.14,chr3,73382430,73384930,PAS,True,17,150
ENSG00000121440.14,chr3,73624102,73625286,TSS,True,79,204
ENSG00000168268.10,chr3,52533505,52533816,TSS,True,19,189
ENSG00000177479.19,chr3,48918998,48924717,ES,False,24,193
ENSG00000177479.19,chr3,48922811,48927461,ES,False,53,206
ENSG00000177479.19,chr3,48918211,48918998,TSS,True,45,298
ENSG00000010256.10,chr3,48609551,48609668,TSS,True,368,2272
ENSG00000010256.10,chr3,48600679,48602297,TSS,True,2001,2257
ENSG00000163931.15,chr3,53255835,53256068,TSS,True,29,105
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,25,115
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,105,130
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,40,130
ENSG00000145020.15,chr3,49422360,49422687,TSS,True,13,108
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,150,208
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,112,206
ENSG00000016391.10,chr3,53846082,53846465,TSS,False,30,103
ENSG00000016391.10,chr3,53845821,53846458,TSS,True,88,103
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,100,200
ENSG00000010327.10,chr3,52519123,52519404,TSS,True,83,105
ENSG00000136521.12,chr3,179604790,179604939,TSS,True,14,102
ENSG00000163681.14,chr3,57896932,57909075,ES,False,105,126
ENSG00000163681.14,chr3,57923023,57927295,ES,False,59,128
ENSG00000163681.14,chr3,57756230,57756342,TSS,False,133,151
ENSG00000163681.14,chr3,57889991,57890100,TSS,True,37,139
ENSG00000163681.14,chr3,57927295,57930011,PAS,True,17,148
ENSG00000008952.16,chr3,169966538,169966858,TSS,True,14,102
ENSG00000163513.17,chr3,30606488,30606977,TSS,True,78,103
ENSG00000152601.17,chr3,152268772,152269092,TSS,True,81,101
ENSG00000152601.17,chr3,152299273,152300367,TSS,True,65,100
ENSG00000121577.13,chr3,119642561,119648259,5AS,False,113,340
ENSG00000121577.13,chr3,119659932,119660893,TSS,True,138,377
ENSG00000121577.13,chr3,119648118,119648671,TSS,True,319,375
ENSG00000012171.19,chr3,50264465,50267769,TSS,True,34,102
ENSG00000012171.19,chr3,50267653,50269349,TSS,True,91,102
ENSG00000172037.13,chr3,49132868,49132954,IR,True,19,185
ENSG00000172037.13,chr3,49124700,49124926,TSS,True,678,821
ENSG00000172037.13,chr3,49126364,49126814,TSS,False,735,824
ENSG00000172037.13,chr3,49132791,49133082,TSS,True,656,825
ENSG00000182606.14,chr3,42013600,42014117,TSS,False,88,117
ENSG00000182606.14,chr3,42087102,42087400,TSS,False,104,117
ENSG00000154822.17,chr3,16884740,16885366,TSS,False,70,138
ENSG00000154822.17,chr3,16899021,16899684,TSS,True,87,138
ENSG00000091527.15,chr3,133586722,133587161,3AS,False,13,108
ENSG00000091527.15,chr3,133586722,133587895,3AS,False,47,155
ENSG00000091527.15,chr3,133586722,133588352,3AS,False,46,201
ENSG00000091527.15,chr3,133587895,133590261,PAS,True,162,209
ENSG00000091527.15,chr3,133587158,133590270,PAS,True,113,209
ENSG00000091527.15,chr3,133588352,133590260,PAS,False,163,209
ENSG00000185909.14,chr3,49171238,49171685,TSS,True,40,123
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,413,558
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,258,552
ENSG00000169714.16,chr3,129183775,129183946,TSS,True,65,619
ENSG00000168334.8,chr3,39186088,39187014,TSS,True,136,159
ENSG00000093167.17,chr3,37096660,37105454,ES,True,41,297
ENSG00000093167.17,chr3,37108684,37109652,ES,True,228,290
ENSG00000093167.17,chr3,37109700,37110990,3AS,True,196,291
ENSG00000093167.17,chr3,37174605,37176059,5AS,False,264,312
ENSG00000093167.17,chr3,37052625,37053961,PAS,True,57,339
ENSG00000093167.17,chr3,37176059,37176751,TSS,True,79,343
ENSG00000093167.17,chr3,37175817,37176361,TSS,True,289,343
ENSG00000114054.13,chr3,136250319,136250558,TSS,True,21,132
ENSG00000114054.13,chr3,136327174,136327255,TSS,True,114,132
ENSG00000178467.17,chr3,48989850,48990610,TSS,True,26,123
ENSG00000158186.12,chr3,138348767,138372865,5AS,True,139,212
ENSG00000158186.12,chr3,138398568,138400533,5AS,True,248,283
ENSG00000158186.12,chr3,138348318,138349032,TSS,True,318,406
ENSG00000158186.12,chr3,138348422,138348767,TSS,True,261,406
ENSG00000158186.12,chr3,138397322,138397477,TSS,True,322,385
ENSG00000158186.12,chr3,138402169,138405536,PAS,True,88,312
ENSG00000158186.12,chr3,138400533,138400614,PAS,True,251,312
ENSG00000152642.10,chr3,32106511,32106758,TSS,False,88,423
ENSG00000023330.14,chr3,52198255,52199209,ES,False,116,129
ENSG00000023330.14,chr3,52198085,52198255,TSS,True,30,169
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,405,535
ENSG00000144674.16,chr3,37251484,37273535,ES,False,123,165
ENSG00000144674.16,chr3,37242952,37243622,TSS,True,36,209
ENSG00000144674.16,chr3,37302184,37302581,PAS,True,163,186
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,35,187
ENSG00000163827.12,chr3,46566176,46566570,TSS,True,29,171
ENSG00000178252.17,chr3,49014116,49014209,IR,False,88,137
ENSG00000178252.17,chr3,49007308,49007531,TSS,True,66,149
ENSG00000178252.17,chr3,49011638,49014116,TSS,False,122,149
ENSG00000178252.17,chr3,49011778,49014293,TSS,False,128,149
ENSG00000161204.11,chr3,184187443,184187663,IR,False,162,183
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,65,467
ENSG00000189058.8,chr3,195583877,195584000,TSS,True,24,234
ENSG00000178053.17,chr3,158571347,158592433,5AS,False,126,275
ENSG00000178053.17,chr3,158571391,158592433,ES,False,115,149
ENSG00000178053.17,chr3,158592581,158596861,ES,False,50,282
ENSG00000178053.17,chr3,158571153,158571391,TSS,True,136,291
ENSG00000178053.17,chr3,158571160,158571347,TSS,True,161,291
ENSG00000058262.9,chr3,128052302,128052559,TSS,False,127,236
ENSG00000178057.14,chr3,49022768,49022877,3AS,True,31,203
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,118,613
ENSG00000169908.11,chr3,149377370,149377862,TSS,True,24,107
ENSG00000010282.14,chr3,42702578,42702828,TSS,True,145,356
ENSG00000010282.14,chr3,42693616,42696785,TSS,True,314,354
ENSG00000183873.15,chr3,38649530,38649727,TSS,True,122,138
ENSG00000114120.12,chr3,140941797,140942095,TSS,True,37,135
ENSG00000114738.10,chr3,50617226,50617513,5AS,False,359,541
ENSG00000114738.10,chr3,50617089,50617226,TSS,False,547,908
ENSG00000114738.10,chr3,50617078,50617241,TSS,True,726,908
ENSG00000114738.10,chr3,50617156,50617784,TSS,True,727,908
ENSG00000154174.7,chr3,100400625,100401452,TSS,False,21,105
ENSG00000114391.12,chr3,101686671,101686718,TSS,True,15,122
ENSG00000163527.9,chr3,31532160,31533312,TSS,True,30,289
ENSG00000088543.14,chr3,50561747,50567462,ES,False,35,125
ENSG00000163833.7,chr3,121593366,121593502,TSS,False,148,271
ENSG00000163833.7,chr3,121621435,121623343,TSS,True,240,270
ENSG00000113811.10,chr3,53884416,53885561,PAS,True,66,197
ENSG00000113811.10,chr3,53886899,53886934,PAS,True,135,197
ENSG00000182899.16,chr3,197950181,197950221,TSS,True,51,256
ENSG00000182899.16,chr3,197954052,197954147,TSS,True,229,256
ENSG00000168273.7,chr3,52536773,52540423,5AS,False,103,175
ENSG00000168273.7,chr3,52536609,52536906,TSS,True,109,181
ENSG00000168273.7,chr3,52536604,52536773,TSS,False,78,181
PB_novel_51478,SIRV1,1484,7552,ES,True,12,117
PB_novel_51478,SIRV1,6473,6560,IR,True,52,135
PB_novel_51478,SIRV1,999,1484,PAS,True,33,154
PB_novel_51478,SIRV1,6449,6473,PAS,True,122,151
PB_novel_51478,SIRV1,10593,10639,TSS,True,127,154
PB_novel_51478,SIRV1,10282,10367,TSS,True,79,154
PB_novel_51478,SIRV1,7552,7787,TSS,True,127,154
PB_novel_51499,SIRV5,6452,6826,ES,True,444,542
PB_novel_51499,SIRV5,8016,8277,IR,True,138,546
PB_novel_51499,SIRV5,1000,1149,TSS,True,74,614
PB_novel_51499,SIRV5,10858,10993,PAS,True,148,612
PB_novel_51499,SIRV5,11133,11867,PAS,True,529,614
PB_novel_51502,SIRV6,1735,2470,ES,True,54,176
PB_novel_51502,SIRV6,1735,2780,3AS,True,94,244
PB_novel_51502,SIRV6,3164,10724,ES,True,285,327
PB_novel_51502,SIRV6,11108,11205,IR,True,329,369
PB_novel_51502,SIRV6,2285,2620,TSS,True,370,445
PB_novel_51502,SIRV6,10238,10818,TSS,True,254,371
PB_novel_51502,SIRV6,999,1186,TSS,True,211,554
PB_novel_51502,SIRV6,11205,11838,PAS,True,224,554
PB_novel_51502,SIRV6,10724,10818,PAS,True,479,553
PB_novel_51502,SIRV6,1845,2120,PAS,True,277,353
PB_novel_51509,SIRV7,3111,114680,ME,True,81,157
PB_novel_51509,SIRV7,55849,56097,PAS,True,159,190
PB_novel_51509,SIRV7,999,2675,PAS,True,31,190
