gene,chr,start,end,splice_type,novel,psoas_muscle_ENCFF698UNA_in_cov,psoas_muscle_ENCFF698UNA_total_cov
ENSG00000162614.18,chr1,77888144,77888759,TSS,True,173,941
ENSG00000162614.18,chr1,77918135,77918273,TSS,False,669,772
ENSG00000162614.18,chr1,77926413,77926538,PAS,True,689,898
ENSG00000162614.18,chr1,77917565,77917712,PAS,True,627,772
ENSG00000162614.18,chr1,77929315,77931412,PAS,True,646,914
ENSG00000162614.18,chr1,77933281,77933465,PAS,False,794,920
ENSG00000178104.19,chr1,148991973,148992254,IR,False,82,104
ENSG00000178104.19,chr1,149001696,149002849,5AS,False,67,143
ENSG00000178104.19,chr1,149003042,149003613,3AS,False,52,157
ENSG00000178104.19,chr1,149021153,149026714,ES,False,31,231
ENSG00000178104.19,chr1,149030278,149031999,3AS,False,245,316
ENSG00000178104.19,chr1,148889404,148889894,TSS,True,404,777
ENSG00000178104.19,chr1,149024442,149024684,TSS,True,329,384
ENSG00000178104.19,chr1,148981269,148986471,PAS,True,377,483
ENSG00000178104.19,chr1,148974513,148974594,PAS,True,399,478
ENSG00000178104.19,chr1,149031999,149033019,PAS,True,500,763
ENSG00000178104.19,chr1,148992254,148993882,PAS,True,410,492
ENSG00000117625.13,chr1,211259726,211260107,5AS,True,104,132
ENSG00000117625.13,chr1,211304140,211312719,ES,False,86,111
ENSG00000117625.13,chr1,211259224,211259726,TSS,True,47,151
ENSG00000117625.13,chr1,211258449,211259729,TSS,True,123,151
ENSG00000117625.13,chr1,211313423,211317839,PAS,True,119,140
ENSG00000117625.13,chr1,211312719,211313312,PAS,True,33,139
ENSG00000116604.17,chr1,156463727,156467656,PAS,True,27,231
ENSG00000116604.17,chr1,156500485,156500826,TSS,True,231,295
ENSG00000116604.17,chr1,156467992,156468120,TSS,True,208,275
ENSG00000116604.17,chr1,156477011,156477088,TSS,True,252,281
ENSG00000117691.9,chr1,212433120,212444338,ES,False,23,182
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,143,187
ENSG00000117419.15,chr1,44354891,44355269,TSS,True,92,187
ENSG00000117419.15,chr1,44339044,44342704,TSS,True,167,187
ENSG00000143575.14,chr1,154272510,154272776,TSS,True,19,168
ENSG00000171161.12,chr1,248838218,248838551,TSS,True,17,134
ENSG00000171735.18,chr1,6785575,6825091,ES,False,23,183
ENSG00000171735.18,chr1,6887653,6888201,PAS,True,165,184
ENSG00000171735.18,chr1,6871756,6872049,PAS,True,22,184
ENSG00000117143.13,chr1,162561477,162561777,TSS,True,12,106
ENSG00000159423.16,chr1,18902461,18902787,TSS,True,76,104
ENSG00000159423.16,chr1,18877415,18877603,TSS,True,88,103
ENSG00000159423.16,chr1,18877207,18877673,TSS,True,80,101
ENSG00000142798.19,chr1,21937154,21937326,TSS,False,87,108
ENSG00000168710.17,chr1,109984723,109985172,TSS,True,59,226
ENSG00000168710.17,chr1,110003948,110004451,TSS,False,192,226
ENSG00000157916.19,chr1,2391958,2395783,ES,False,111,125
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,31,156
ENSG00000266472.5,chr1,150293846,150293898,TSS,False,50,100
ENSG00000266472.5,chr1,150293866,150294449,TSS,True,73,100
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,842,3662
ENSG00000160050.14,chr1,32204045,32204597,ES,False,31,106
ENSG00000097033.14,chr1,86704565,86704971,TSS,True,36,324
ENSG00000142583.17,chr1,9069503,9069866,TSS,True,71,195
ENSG00000142583.17,chr1,9037896,9037951,TSS,True,169,195
ENSG00000143742.12,chr1,225783368,225789239,ES,False,168,212
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,355,1390
ENSG00000009307.15,chr1,114749820,114750283,TSS,True,1236,1387
ENSG00000134717.17,chr1,52056379,52064824,ES,False,16,117
ENSG00000134717.17,chr1,52064938,52086111,ES,False,13,117
ENSG00000143106.12,chr1,109426301,109426486,TSS,True,22,181
ENSG00000198842.9,chr1,167094063,167094194,TSS,False,99,397
ENSG00000173726.10,chr1,235128594,235128945,TSS,False,17,169
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,198,376
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,182,374
ENSG00000116688.16,chr1,11980484,11989164,ES,False,22,127
ENSG00000116688.16,chr1,11982114,11989164,ES,False,59,111
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,211,340
ENSG00000279457.4,chr1,187287,187379,5AS,True,19,157
ENSG00000279457.4,chr1,199836,200549,TSS,True,47,159
ENSG00000279457.4,chr1,195262,195419,TSS,False,117,159
ENSG00000116649.9,chr1,11055084,11056010,ES,True,36,200
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,99,171
ENSG00000055070.16,chr1,16393224,16393482,TSS,True,140,169
ENSG00000117411.16,chr1,43979511,43981108,5AS,False,82,101
ENSG00000117411.16,chr1,43979511,43981113,3AS,True,30,112
ENSG00000117411.16,chr1,43978889,43979511,TSS,True,58,170
ENSG00000117411.16,chr1,43979178,43979616,TSS,True,150,170
ENSG00000116871.15,chr1,36173478,36176198,ES,False,24,156
ENSG00000116871.15,chr1,36176321,36176417,IR,False,96,159
ENSG00000116871.15,chr1,36178201,36178445,3AS,False,34,161
ENSG00000116871.15,chr1,36156124,36156463,TSS,True,95,223
ENSG00000116871.15,chr1,36170967,36171315,TSS,True,198,222
ENSG00000116871.15,chr1,36180247,36180849,PAS,True,27,198
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,156,212
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,90,246
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,190,246
ENSG00000116918.13,chr1,231528651,231528826,TSS,True,42,248
ENSG00000116918.13,chr1,231535011,231535198,TSS,True,212,246
ENSG00000142910.15,chr1,31576507,31576595,TSS,True,24,100
ENSG00000018625.14,chr1,160115717,160115873,TSS,True,537,709
ENSG00000018625.14,chr1,160135836,160135993,TSS,True,446,610
ENSG00000018625.14,chr1,160141293,160143595,PAS,True,112,528
ENSG00000018625.14,chr1,160134483,160134585,PAS,True,217,269
ENSG00000117748.9,chr1,27914062,27914742,TSS,True,91,123
ENSG00000117748.9,chr1,27914433,27914762,TSS,False,37,123
ENSG00000081248.10,chr1,201039505,201040082,PAS,True,28,103
ENSG00000081248.10,chr1,201112187,201112562,TSS,True,80,105
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,38,141
ENSG00000117479.13,chr1,169477154,169477756,TSS,True,255,310
ENSG00000117479.13,chr1,169485562,169485950,TSS,True,72,316
ENSG00000173436.14,chr1,19597109,19622099,ES,False,167,186
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,43,130
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,112,130
ENSG00000183520.11,chr1,38012702,38012865,TSS,True,44,418
ENSG00000090621.13,chr1,39563741,39564422,ES,False,77,135
ENSG00000090621.13,chr1,39563741,39564470,5AS,False,26,158
ENSG00000090621.13,chr1,39560244,39561122,PAS,False,33,211
ENSG00000090621.13,chr1,39575758,39577282,TSS,True,37,185
ENSG00000163346.16,chr1,154956068,154956418,TSS,True,59,150
ENSG00000163346.16,chr1,154945571,154946693,TSS,True,126,147
ENSG00000137955.15,chr1,75790057,75791284,ES,False,90,112
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,61,166
ENSG00000137955.15,chr1,75794207,75794233,TSS,True,132,165
ENSG00000173660.11,chr1,46303820,46310154,ES,True,18,179
ENSG00000173660.11,chr1,46309127,46310154,ES,False,144,162
ENSG00000196182.10,chr1,36385722,36385936,TSS,True,50,147
ENSG00000198952.8,chr1,156282606,156282943,TSS,False,63,113
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,1362,3688
ENSG00000160075.11,chr1,1574477,1574877,TSS,True,34,338
ENSG00000116560.10,chr1,35176379,35176474,PAS,True,345,394
ENSG00000116560.10,chr1,35182844,35184593,PAS,False,87,385
ENSG00000159173.18,chr1,201415254,201421643,5AS,True,72,116
ENSG00000159173.18,chr1,201421672,201421767,TSS,True,475,2042
ENSG00000162378.12,chr1,52726409,52726683,TSS,True,36,113
ENSG00000203667.9,chr1,244835756,244842194,ES,False,42,143
ENSG00000203667.9,chr1,244834883,244835756,TSS,True,22,161
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,17,167
ENSG00000134243.11,chr1,109345878,109347482,3AS,False,148,420
ENSG00000134243.11,chr1,109397586,109397969,TSS,True,159,501
ENSG00000134243.11,chr1,109393026,109393209,TSS,False,434,500
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,37,323
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,151,474
ENSG00000142676.14,chr1,23695855,23695908,TSS,True,394,470
ENSG00000265241.6,chr1,145927359,145929701,TSS,True,60,256
ENSG00000143434.15,chr1,151146432,151146681,TSS,True,111,124
ENSG00000078369.17,chr1,1785284,1787053,PAS,True,14,134
ENSG00000168264.10,chr1,234608446,234609556,TSS,True,68,123
ENSG00000143436.10,chr1,151763326,151763597,TSS,True,21,116
ENSG00000143436.10,chr1,151762375,151763491,TSS,True,101,116
ENSG00000117115.12,chr1,17119279,17119453,TSS,False,330,496
ENSG00000117115.12,chr1,17086520,17086624,TSS,True,399,495
ENSG00000142661.18,chr1,24112030,24112217,TSS,False,377,438
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,24,127
ENSG00000154358.20,chr1,228215098,228215562,IR,True,155,191
ENSG00000154358.20,chr1,228217288,228243182,ES,True,74,131
ENSG00000154358.20,chr1,228339026,228339944,3AS,False,223,312
ENSG00000154358.20,chr1,228371085,228373081,TSS,True,131,387
ENSG00000154358.20,chr1,228359596,228361255,PAS,False,469,1168
ENSG00000154358.20,chr1,228378617,228378882,PAS,True,1505,1878
ENSG00000154358.20,chr1,228264115,228270144,PAS,True,208,269
ENSG00000088280.18,chr1,23484004,23484402,TSS,True,51,179
ENSG00000116455.13,chr1,111441389,111442024,ES,False,101,114
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,193,403
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,278,471
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,263,471
ENSG00000159346.12,chr1,202951164,202958184,ES,False,48,227
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,25,103
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,89,103
ENSG00000084072.16,chr1,39763688,39766108,PAS,False,82,103
ENSG00000086015.20,chr1,46034266,46034826,3AS,False,60,132
ENSG00000086015.20,chr1,46034175,46034266,TSS,True,167,209
ENSG00000086015.20,chr1,46034826,46036232,PAS,False,166,226
ENSG00000086015.20,chr1,46034537,46036125,PAS,True,79,150
ENSG00000196352.15,chr1,207339417,207359545,ES,False,141,173
ENSG00000196352.15,chr1,207359545,207360966,PAS,True,37,235
ENSG00000196352.15,chr1,207340390,207340776,PAS,True,205,234
ENSG00000117500.12,chr1,93156483,93160128,ES,False,193,223
ENSG00000119280.16,chr1,230868179,230868573,TSS,True,40,271
ENSG00000188807.12,chr1,9588708,9589043,TSS,False,40,104
ENSG00000142675.17,chr1,26182020,26182082,TSS,True,52,129
ENSG00000159388.5,chr1,203305497,203305748,TSS,True,104,328
ENSG00000117859.18,chr1,51714079,51745535,ES,False,48,122
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,22,155
ENSG00000117859.18,chr1,51787714,51789217,PAS,True,28,152
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,126,662
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,573,662
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,12,117
ENSG00000215861.5,chr1,149195877,149198171,PAS,False,103,635
ENSG00000215861.5,chr1,149285453,149285859,TSS,True,555,635
ENSG00000215861.5,chr1,149240376,149240861,TSS,True,94,631
ENSG00000143153.12,chr1,169106622,169106926,TSS,True,62,145
ENSG00000077522.12,chr1,236686451,236686799,TSS,True,1255,5874
ENSG00000077522.12,chr1,236762460,236764631,PAS,True,596,5488
ENSG00000162616.8,chr1,78004872,78005321,TSS,True,37,227
ENSG00000168528.11,chr1,31413175,31413304,TSS,False,41,100
ENSG00000173641.17,chr1,16017207,16017764,3AS,False,722,855
ENSG00000173641.17,chr1,16017219,16017764,3AS,False,29,133
ENSG00000173641.17,chr1,16017764,16018046,TSS,True,1230,2082
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,114,462
ENSG00000163399.15,chr1,116404415,116404774,PAS,True,47,410
ENSG00000136628.17,chr1,219968597,219968956,PAS,True,117,132
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,27,130
ENSG00000136628.17,chr1,220046342,220046692,TSS,True,17,135
ENSG00000065978.18,chr1,42693523,42696641,ES,False,32,242
ENSG00000065978.18,chr1,42682425,42682731,TSS,True,53,292
ENSG00000065978.18,chr1,42700997,42701046,TSS,True,259,289
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,111,230
ENSG00000116786.12,chr1,15684293,15684618,TSS,True,156,235
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,151,197
ENSG00000116786.12,chr1,15733796,15734771,PAS,True,45,201
ENSG00000163157.14,chr1,151170518,151170551,TSS,True,620,728
ENSG00000163157.14,chr1,151175923,151176091,TSS,True,212,735
ENSG00000197530.12,chr1,1616082,1616507,5AS,True,36,205
ENSG00000197530.12,chr1,1616614,1623388,ES,True,96,108
ENSG00000197530.12,chr1,1616614,1623430,3AS,False,176,284
ENSG00000197530.12,chr1,1623482,1623773,5AS,False,58,305
ENSG00000197530.12,chr1,1624901,1625285,ES,False,78,317
ENSG00000197530.12,chr1,1625428,1625557,3AS,False,37,298
ENSG00000197530.12,chr1,1615423,1615633,TSS,True,292,389
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,220,389
ENSG00000197530.12,chr1,1628547,1628722,TSS,False,345,384
ENSG00000158022.6,chr1,26051300,26051883,PAS,False,90,648
ENSG00000158022.6,chr1,26067335,26067634,TSS,True,392,943
ENSG00000090432.6,chr1,20507904,20508155,TSS,False,16,152
ENSG00000125944.19,chr1,23338608,23344210,ES,False,117,168
ENSG00000143248.12,chr1,163202791,163203075,TSS,True,23,102
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,697,1165
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,484,1213
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,17,107
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,22,122
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,196,1063
ENSG00000120948.17,chr1,11022123,11025492,PAS,True,29,172
ENSG00000183386.9,chr1,37999432,38005438,5AS,False,145,842
ENSG00000183386.9,chr1,38005356,38005586,TSS,True,471,1203
ENSG00000183386.9,chr1,38005438,38005547,TSS,True,1053,1203
ENSG00000054118.14,chr1,36224505,36259381,ES,False,99,124
ENSG00000054118.14,chr1,36287270,36289059,ES,True,106,129
ENSG00000054118.14,chr1,36224276,36224505,TSS,True,18,145
ENSG00000054118.14,chr1,36289059,36289332,PAS,True,15,139
ENSG00000143774.16,chr1,228140363,228145510,ES,False,120,305
ENSG00000143774.16,chr1,228141288,228145510,ES,False,110,157
ENSG00000143774.16,chr1,228141288,228145510,5AS,False,110,140
ENSG00000162434.11,chr1,64886341,64966332,ES,True,98,114
ENSG00000162434.11,chr1,64833220,64834657,PAS,False,35,200
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,88,202
ENSG00000162434.11,chr1,64855508,64855697,TSS,True,152,172
ENSG00000168159.11,chr1,228487361,228487878,TSS,True,110,552
ENSG00000274642.1,chr1,120278036,120319503,ES,True,19,107
ENSG00000274642.1,chr1,120319503,120320119,PAS,False,26,118
ENSG00000116221.15,chr1,54200166,54200589,TSS,True,46,155
ENSG00000116221.15,chr1,54216182,54216344,TSS,True,116,154
ENSG00000143365.17,chr1,151806019,151807633,PAS,True,18,122
ENSG00000143365.17,chr1,151831724,151831843,TSS,True,25,136
ENSG00000057757.9,chr1,23778351,23778713,TSS,False,14,100
ENSG00000031698.12,chr1,109237730,109238184,PAS,True,40,356
ENSG00000158850.14,chr1,161177422,161177527,TSS,True,15,113
ENSG00000143393.16,chr1,151307801,151315572,ES,False,126,186
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,188,248
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,113,247
PB_novel_51308,chr11_KI270721v1_random,51699,52939,TSS,True,65,317
ENSG00000196923.13,chr5,177482862,177483730,PAS,True,97,110
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,46,110
ENSG00000196923.13,chr5,177491009,177492041,TSS,True,94,110
ENSG00000146054.17,chr5,181193923,181195677,PAS,True,75,154
ENSG00000146054.17,chr5,181203124,181203640,PAS,True,82,153
ENSG00000197375.12,chr5,132370365,132378377,ES,False,129,156
ENSG00000197375.12,chr5,132369472,132370365,TSS,True,274,444
ENSG00000197375.12,chr5,132394184,132395616,PAS,True,260,437
ENSG00000171421.12,chr5,1799770,1799839,TSS,True,110,129
ENSG00000171421.12,chr5,1799791,1799871,TSS,True,88,129
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,43,156
ENSG00000069011.15,chr5,135033712,135034386,TSS,True,44,423
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,39,126
ENSG00000113140.10,chr5,151666360,151666473,TSS,True,113,126
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,35,112
ENSG00000112855.15,chr5,140691368,140691515,TSS,True,93,112
ENSG00000152700.13,chr5,134624037,134632727,ES,False,128,148
ENSG00000152700.13,chr5,134632727,134632843,TSS,True,46,197
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,89,378
ENSG00000112992.16,chr5,43704254,43706464,PAS,True,42,373
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,327,1289
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,168,1458
ENSG00000120729.9,chr5,137870525,137870876,3AS,True,129,146
ENSG00000120729.9,chr5,137870525,137870876,IR,False,129,1111
ENSG00000120729.9,chr5,137870525,137875828,ES,False,152,298
ENSG00000120729.9,chr5,137870525,137875828,5AS,False,152,1134
ENSG00000120729.9,chr5,137867858,137867953,TSS,True,163,1469
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,18,145
ENSG00000145675.14,chr5,68215718,68215949,TSS,False,95,195
ENSG00000145675.14,chr5,68288398,68288751,TSS,True,161,187
ENSG00000145675.14,chr5,68297411,68301821,PAS,True,24,176
ENSG00000113580.14,chr5,143277933,143282041,PAS,True,132,196
ENSG00000113580.14,chr5,143309090,143310213,PAS,True,89,196
ENSG00000113580.14,chr5,143403210,143403766,TSS,True,23,196
ENSG00000145833.15,chr5,134758740,134758955,TSS,True,12,114
ENSG00000145833.15,chr5,134828658,134831112,PAS,True,73,114
ENSG00000145833.15,chr5,134770902,134770991,PAS,True,66,104
ENSG00000145833.15,chr5,134773695,134774552,PAS,True,81,105
ENSG00000153113.23,chr5,96722698,96727488,ES,False,196,331
ENSG00000153113.23,chr5,96740118,96741265,ES,False,157,337
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,62,311
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,307,374
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,106,373
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,51,366
ENSG00000164309.14,chr5,79689684,79690056,TSS,False,526,1149
ENSG00000164309.14,chr5,79733625,79739403,TSS,False,330,537
ENSG00000164309.14,chr5,79799369,79800611,PAS,True,613,1107
ENSG00000164309.14,chr5,79728914,79732784,PAS,True,215,624
ENSG00000145494.11,chr5,1801394,1801549,TSS,True,39,104
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,201,230
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,92,230
ENSG00000247516.6,chr5,8457700,8457766,TSS,True,72,128
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,116,208
ENSG00000113328.18,chr5,163437664,163437764,IR,False,108,318
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,116,325
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,217,325
ENSG00000120725.12,chr5,139127853,139198268,ES,False,106,127
ENSG00000250722.5,chr5,42799796,42801331,PAS,True,20,138
ENSG00000250722.5,chr5,42805200,42807108,PAS,True,118,138
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,97,226
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,45,272
ENSG00000168724.16,chr5,34945803,34950169,ES,False,125,147
ENSG00000168724.16,chr5,34954552,34958965,PAS,True,56,184
ENSG00000168724.16,chr5,34944866,34946205,PAS,True,163,182
ENSG00000019582.14,chr5,150402625,150404679,ES,False,130,155
ENSG00000154153.13,chr5,16508577,16508998,TSS,True,40,235
ENSG00000145916.18,chr5,178131054,178131236,IR,False,120,139
ENSG00000145916.18,chr5,178131054,178138107,ES,False,28,149
ENSG00000145916.18,chr5,178142728,178142851,IR,False,184,224
ENSG00000145916.18,chr5,178130515,178131054,TSS,True,84,234
ENSG00000145916.18,chr5,178130538,178131376,TSS,True,164,234
ENSG00000198624.12,chr5,151223922,151224138,TSS,True,28,130
ENSG00000122203.14,chr5,176359567,176361601,ES,False,30,123
ENSG00000122203.14,chr5,176361601,176361814,TSS,True,51,186
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,159,305
ENSG00000131504.16,chr5,141517008,141524142,ES,False,69,164
ENSG00000131504.16,chr5,141515010,141517008,PAS,True,31,196
ENSG00000131504.16,chr5,141573491,141573942,TSS,True,133,262
ENSG00000131504.16,chr5,141618797,141619068,TSS,True,238,278
ENSG00000154122.13,chr5,14871351,14871903,TSS,True,39,120
ENSG00000145919.10,chr5,173608292,173613130,ES,False,35,115
ENSG00000145919.10,chr5,173608292,173616199,ES,False,15,144
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,149,264
ENSG00000113712.17,chr5,149513209,149520289,ES,False,191,278
ENSG00000197226.12,chr5,179907703,179908598,TSS,True,52,118
