gene,chr,start,end,splice_type,novel,osteocyte_ENCFF558QPF_in_cov,osteocyte_ENCFF558QPF_total_cov
ENSG00000162616.8,chr1,78004872,78005321,TSS,True,82,702
ENSG00000116984.12,chr1,236795244,236795737,TSS,True,28,104
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,114,156
ENSG00000171824.13,chr1,11066612,11066748,PAS,True,71,158
ENSG00000171824.13,chr1,11073941,11074008,PAS,True,141,157
ENSG00000171824.13,chr1,11099720,11099919,TSS,True,20,158
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,555,1575
ENSG00000136628.17,chr1,220007203,220007338,PAS,True,1305,1563
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,42,286
ENSG00000134697.12,chr1,37566781,37567007,PAS,True,184,532
ENSG00000134697.12,chr1,37568301,37568357,PAS,True,388,532
ENSG00000143702.15,chr1,243172846,243186258,ES,False,125,299
ENSG00000143702.15,chr1,243172846,243186258,5AS,False,125,181
ENSG00000143702.15,chr1,243186072,243186258,IR,False,179,244
ENSG00000143702.15,chr1,243225321,243255046,5AS,False,60,363
ENSG00000143702.15,chr1,243164296,243166116,PAS,True,112,385
ENSG00000143702.15,chr1,243171500,243172846,PAS,False,321,385
ENSG00000143702.15,chr1,243255039,243255834,TSS,True,100,405
ENSG00000143702.15,chr1,243255046,243255754,TSS,True,344,405
ENSG00000162613.16,chr1,77967098,77967626,3AS,False,158,221
ENSG00000162613.16,chr1,77944050,77948774,PAS,False,41,234
ENSG00000162613.16,chr1,77964285,77964356,PAS,True,206,230
ENSG00000000971.15,chr1,196747110,196747534,PAS,False,1212,1923
ENSG00000000971.15,chr1,196701317,196702523,PAS,True,1506,1889
ENSG00000000971.15,chr1,196713734,196713804,PAS,True,1668,1889
ENSG00000000971.15,chr1,196726469,196726523,PAS,True,1608,1903
ENSG00000160058.18,chr1,32383997,32386778,3AS,False,114,131
ENSG00000160058.18,chr1,32365102,32366654,PAS,True,29,148
ENSG00000160058.18,chr1,32365111,32368550,PAS,True,127,147
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,28,157
ENSG00000122406.13,chr1,92841765,92841924,PAS,True,138,596
ENSG00000122406.13,chr1,92840550,92841919,PAS,True,488,595
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,480,561
ENSG00000125944.19,chr1,23338608,23344210,ES,False,360,561
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,103,201
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,160,572
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,437,570
ENSG00000137996.12,chr1,100266624,100268151,3AS,False,174,207
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,122,477
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,362,478
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,76,230
ENSG00000131236.16,chr1,40040783,40059336,IR,False,76,140
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,149,213
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,142,359
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,259,359
ENSG00000198700.9,chr1,201829114,201829372,TSS,True,35,161
ENSG00000070785.16,chr1,44848291,44851003,PAS,True,34,238
ENSG00000132485.13,chr1,71069362,71070826,IR,True,82,176
ENSG00000132485.13,chr1,71063290,71065137,PAS,True,96,186
ENSG00000132485.13,chr1,71063290,71070996,PAS,True,106,183
ENSG00000137944.17,chr1,88969467,88992584,ES,False,177,265
ENSG00000230630.5,chr1,172142213,172144364,3AS,False,104,122
ENSG00000230630.5,chr1,172144557,172144794,TSS,True,87,123
ENSG00000230630.5,chr1,172144653,172144792,TSS,False,106,123
ENSG00000230630.5,chr1,172144364,172144631,TSS,True,59,123
ENSG00000162745.10,chr1,162023256,162023906,TSS,True,18,107
ENSG00000155363.18,chr1,112674421,112674729,TSS,True,52,108
ENSG00000155363.18,chr1,112674715,112675049,TSS,True,74,108
ENSG00000076321.10,chr1,173714930,173715078,TSS,True,22,119
ENSG00000076321.10,chr1,173714936,173715654,TSS,True,107,119
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,13,105
ENSG00000143740.14,chr1,227734200,227735499,TSS,True,33,164
ENSG00000143740.14,chr1,227747683,227748233,TSS,True,133,164
ENSG00000058673.16,chr1,203795775,203801574,5AS,True,15,108
ENSG00000058673.16,chr1,203795557,203795794,TSS,True,56,160
ENSG00000058673.16,chr1,203795541,203795775,TSS,True,127,160
ENSG00000058673.16,chr1,203852140,203855548,PAS,True,116,160
ENSG00000058673.16,chr1,203847183,203847688,PAS,False,103,155
ENSG00000058673.16,chr1,203830122,203830182,PAS,True,125,152
ENSG00000058673.16,chr1,203796292,203797702,PAS,True,124,140
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,94,451
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,394,451
ENSG00000143748.17,chr1,224300663,224303722,ES,False,99,120
ENSG00000143748.17,chr1,224317930,224330070,ES,False,19,114
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,88,692
ENSG00000164176.12,chr5,84180521,84254083,ES,False,83,189
ENSG00000164176.12,chr5,83939615,83943568,PAS,True,45,202
ENSG00000164176.12,chr5,83963224,83963360,PAS,True,177,200
ENSG00000164176.12,chr5,84384307,84384859,TSS,True,165,352
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,356,459
ENSG00000155508.13,chr5,154858768,154865191,5AS,False,15,124
ENSG00000155508.13,chr5,154858801,154863206,5AS,False,19,102
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,193,525
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,448,525
ENSG00000164329.13,chr5,79612735,79613010,IR,False,14,135
ENSG00000164329.13,chr5,79641196,79642843,3AS,False,47,147
ENSG00000164329.13,chr5,79642910,79645122,5AS,True,130,147
ENSG00000164329.13,chr5,79612416,79613075,TSS,True,39,160
ENSG00000113721.13,chr5,150113837,150115946,PAS,True,52,184
ENSG00000113721.13,chr5,150155396,150156064,TSS,True,303,365
ENSG00000113013.13,chr5,138553751,138556114,PAS,True,411,2468
ENSG00000113083.13,chr5,122077354,122078362,TSS,True,53,144
ENSG00000113083.13,chr5,122076892,122078362,TSS,True,115,144
ENSG00000083312.17,chr5,72848247,72848384,5AS,True,48,395
ENSG00000083312.17,chr5,72848498,72851243,3AS,False,845,939
ENSG00000083312.17,chr5,72816594,72816752,TSS,True,454,975
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,620,967
ENSG00000083312.17,chr5,72908708,72914388,PAS,True,98,969
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,4313,5543
ENSG00000113140.10,chr5,151671572,151671739,TSS,True,3048,5543
ENSG00000013561.17,chr5,141969167,141973582,ES,False,139,355
ENSG00000013561.17,chr5,141973742,141978302,ES,False,46,389
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,61,418
ENSG00000120708.16,chr5,136028853,136029189,TSS,True,145,1349
ENSG00000112855.15,chr5,140691515,140691606,IR,False,23,216
ENSG00000112855.15,chr5,140695845,140696102,IR,False,189,217
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,36,229
ENSG00000112855.15,chr5,140691368,140691515,TSS,True,205,229
ENSG00000152700.13,chr5,134624037,134632727,ES,False,201,233
ENSG00000164331.9,chr5,73561288,73562592,5AS,True,94,105
ENSG00000164331.9,chr5,73552195,73552852,PAS,True,12,115
ENSG00000155850.7,chr5,149960726,149960979,TSS,True,15,118
ENSG00000039560.13,chr5,34656162,34656475,TSS,False,28,189
ENSG00000039560.13,chr5,34830687,34832613,PAS,True,146,186
ENSG00000039560.13,chr5,34822955,34824968,PAS,True,36,175
ENSG00000112992.16,chr5,43602749,43609142,5AS,False,16,109
ENSG00000112992.16,chr5,43602546,43602890,TSS,True,241,319
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,168,319
ENSG00000112992.16,chr5,43704254,43706464,PAS,True,42,317
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,91,315
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,236,315
ENSG00000138829.11,chr5,128257761,128259829,PAS,True,208,875
ENSG00000138829.11,chr5,128514789,128518744,PAS,True,104,171
ENSG00000138829.11,chr5,128263424,128263571,TSS,True,572,701
ENSG00000138829.11,chr5,128537349,128538659,TSS,True,743,903
ENSG00000138829.11,chr5,128278634,128278738,TSS,True,381,702
ENSG00000120129.5,chr5,172767199,172769132,PAS,False,17,157
ENSG00000120129.5,chr5,172770585,172771198,TSS,False,26,157
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,223,1199
ENSG00000221886.3,chr5,160395539,160399638,ES,True,92,103
ENSG00000153071.14,chr5,39372708,39373389,IR,True,21,146
ENSG00000153071.14,chr5,39371673,39373425,PAS,True,48,412
ENSG00000153071.14,chr5,39376649,39377197,TSS,True,322,401
ENSG00000153071.14,chr5,39424803,39425201,TSS,True,117,422
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,61,297
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,244,297
ENSG00000120314.18,chr5,140668990,140669078,IR,False,110,131
ENSG00000120314.18,chr5,140669332,140674124,PAS,True,25,131
ENSG00000120314.18,chr5,140671268,140674113,PAS,True,106,131
ENSG00000122008.15,chr5,75511842,75511914,TSS,True,46,142
ENSG00000122008.15,chr5,75547006,75547157,TSS,True,113,133
ENSG00000122008.15,chr5,75597933,75601144,PAS,True,70,139
ENSG00000122008.15,chr5,75596221,75597156,PAS,True,79,136
ENSG00000153113.23,chr5,96727530,96729611,ES,False,33,112
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,31,118
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,65,145
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,29,140
ENSG00000213949.8,chr5,52787731,52788414,TSS,True,67,208
ENSG00000213949.8,chr5,52952406,52956491,PAS,True,56,205
ENSG00000213949.8,chr5,52893674,52895512,PAS,True,155,174
ENSG00000113194.12,chr5,176448309,176448470,TSS,True,55,131
ENSG00000039123.15,chr5,55424719,55426035,PAS,False,44,198
ENSG00000131459.12,chr5,180300667,180301608,PAS,False,48,329
ENSG00000131459.12,chr5,180315169,180316461,PAS,True,294,329
ENSG00000153914.15,chr5,66153596,66159218,ES,False,137,153
ENSG00000153914.15,chr5,66143985,66144537,TSS,True,18,178
ENSG00000153914.15,chr5,66170584,66170868,PAS,True,32,171
ENSG00000113068.9,chr5,140281533,140303040,ES,False,13,100
ENSG00000113328.18,chr5,163437664,163437764,IR,False,353,946
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,398,986
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,633,986
ENSG00000197043.13,chr5,151109846,151117126,ES,False,161,872
ENSG00000031003.10,chr5,137945997,137948954,ES,False,17,118
ENSG00000031003.10,chr5,137954376,137959615,ES,False,97,150
ENSG00000031003.10,chr5,138018514,138021030,ES,False,19,144
ENSG00000031003.10,chr5,137942686,137943038,PAS,True,48,165
ENSG00000031003.10,chr5,137952627,137952709,PAS,True,148,165
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,271,1329
ENSG00000170464.9,chr5,139439405,139439521,TSS,True,11,103
ENSG00000164294.13,chr5,55160243,55160993,ES,False,57,129
ENSG00000164294.13,chr5,55160243,55164054,ES,True,33,175
ENSG00000164294.13,chr5,55160152,55160243,TSS,True,941,1118
ENSG00000164294.13,chr5,55160169,55160396,TSS,True,210,1118
ENSG00000113361.12,chr5,31193683,31193886,TSS,True,185,377
ENSG00000113361.12,chr5,31317672,31319039,PAS,True,201,273
ENSG00000113361.12,chr5,31322817,31325130,PAS,False,101,282
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,77,117
ENSG00000113282.13,chr5,157858929,157859190,TSS,True,23,131
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,82,627
ENSG00000164902.13,chr5,126624574,126627252,PAS,True,47,164
ENSG00000164902.13,chr5,126617249,126618379,PAS,False,134,164
ENSG00000152377.13,chr5,137498372,137499366,TSS,True,45,122
ENSG00000152377.13,chr5,137267009,137267055,TSS,True,104,121
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,311,915
ENSG00000113712.17,chr5,149513209,149520289,ES,False,875,979
ENSG00000113141.17,chr5,140662301,140662481,PAS,False,39,292
ENSG00000145730.20,chr5,102961229,102990271,ES,False,255,669
ENSG00000145730.20,chr5,103019843,103028181,ES,False,159,287
ENSG00000145730.20,chr5,103019843,103028886,ME,False,251,309
ENSG00000145730.20,chr5,103019843,103028184,ES,False,92,324
ENSG00000145730.20,chr5,103019843,103028184,3AS,False,92,379
ENSG00000145730.20,chr5,103025334,103028184,3AS,False,230,358
ENSG00000145730.20,chr5,103025334,103028886,ES,False,56,414
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,395,724
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,399,724
ENSG00000113621.14,chr5,134899488,134901261,PAS,True,25,132
ENSG00000055147.18,chr5,154038856,154038934,TSS,False,31,231
ENSG00000174695.9,chr5,83077320,83077466,TSS,True,16,100
ENSG00000113369.8,chr5,91368725,91371456,PAS,True,23,130
ENSG00000113369.8,chr5,91377587,91378775,PAS,True,105,125
ENSG00000113369.8,chr5,91382812,91383321,TSS,True,16,136
ENSG00000249915.7,chr5,306754,311292,5AS,False,54,249
ENSG00000164609.9,chr5,160401641,160403464,PAS,True,243,283
ENSG00000164609.9,chr5,160404468,160404556,PAS,True,90,283
ENSG00000164609.9,chr5,160404808,160404880,PAS,True,243,283
ENSG00000072682.18,chr5,132195480,132198878,ME,False,1013,1139
ENSG00000072682.18,chr5,132218644,132227789,ES,False,908,1098
ENSG00000072682.18,chr5,132227221,132227789,3AS,False,144,191
ENSG00000112977.15,chr5,10761013,10761272,TSS,True,88,403
ENSG00000113552.15,chr5,142012994,142013053,TSS,False,44,327
ENSG00000145592.13,chr5,40825261,40827951,PAS,False,170,208
ENSG00000145592.13,chr5,40832444,40832573,PAS,True,37,207
ENSG00000112902.11,chr5,9545583,9546124,TSS,False,91,106
ENSG00000113240.12,chr5,178602658,178603757,PAS,True,17,107
ENSG00000113240.12,chr5,178621847,178623416,PAS,True,89,103
ENSG00000113389.15,chr5,32783028,32784798,3AS,False,67,109
ENSG00000113389.15,chr5,32709959,32710783,TSS,True,100,145
ENSG00000113389.15,chr5,32711266,32712545,TSS,True,83,145
ENSG00000164330.16,chr5,158696901,158699142,PAS,True,18,106
ENSG00000164330.16,chr5,159073394,159100151,TSS,True,28,112
ENSG00000124275.14,chr5,7869133,7869215,TSS,True,27,106
ENSG00000124275.14,chr5,7868820,7869189,TSS,True,94,106
ENSG00000123213.22,chr5,65722173,65722414,TSS,True,15,100
ENSG00000113312.10,chr5,160009190,160010499,5AS,False,19,157
ENSG00000113312.10,chr5,160009107,160009193,TSS,True,25,163
ENSG00000113312.10,chr5,160009107,160009190,TSS,False,144,163
ENSG00000273841.4,chr5,69369462,69369623,TSS,False,20,152
ENSG00000152942.18,chr5,69369933,69371034,5AS,False,89,118
ENSG00000152942.18,chr5,69369933,69371034,IR,True,89,104
ENSG00000152942.18,chr5,69369769,69369933,TSS,True,64,159
ENSG00000152942.18,chr5,69369607,69370284,TSS,True,117,159
ENSG00000152942.18,chr5,69414030,69414801,PAS,True,39,157
ENSG00000152942.18,chr5,69391830,69391894,PAS,False,134,156
ENSG00000145725.19,chr5,103153847,103153909,PAS,True,70,117
ENSG00000145725.19,chr5,103201521,103211255,PAS,True,100,125
ENSG00000145725.19,chr5,103154669,103154724,PAS,True,99,118
ENSG00000131711.14,chr5,72107198,72107715,TSS,True,136,1346
ENSG00000171522.5,chr5,40679912,40680478,TSS,True,16,137
ENSG00000056097.15,chr5,32354346,32355939,PAS,True,75,115
ENSG00000056097.15,chr5,32397218,32397338,PAS,True,87,103
ENSG00000056097.15,chr5,32444621,32444941,TSS,True,53,135
ENSG00000112983.17,chr5,138166108,138167933,ES,False,33,110
ENSG00000112983.17,chr5,138168078,138169221,ES,False,35,101
ENSG00000112983.17,chr5,138156320,138157267,PAS,True,32,121
ENSG00000112983.17,chr5,138160632,138161068,PAS,True,96,121
ENSG00000112983.17,chr5,138178595,138178998,TSS,True,28,121
ENSG00000164402.13,chr5,132777107,132778012,TSS,True,33,105
ENSG00000062194.15,chr5,57214193,57230845,ES,False,187,239
ENSG00000062194.15,chr5,57236032,57246299,ES,False,189,233
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,33,275
ENSG00000062194.15,chr5,57262593,57265406,PAS,True,107,275
ENSG00000062194.15,chr5,57247074,57247111,PAS,True,243,274
ENSG00000062194.15,chr5,57246299,57246484,PAS,True,241,274
ENSG00000183258.11,chr5,177516918,177517733,TSS,True,35,125
ENSG00000183258.11,chr5,177516724,177516942,TSS,True,104,125
ENSG00000164253.13,chr5,77436394,77437335,5AS,True,451,559
ENSG00000083720.12,chr5,41870280,41870782,TSS,False,121,414
ENSG00000083720.12,chr5,41794421,41794642,TSS,True,337,401
ENSG00000198961.9,chr5,109409841,109409998,TSS,False,39,107
ENSG00000184584.12,chr5,139482209,139482861,TSS,True,138,158
ENSG00000184584.12,chr5,139482549,139482768,TSS,True,23,158
ENSG00000145779.7,chr5,119268755,119268907,TSS,True,80,136
ENSG00000145779.7,chr5,119355933,119356121,TSS,True,56,136
ENSG00000169045.17,chr5,179614959,179616125,ES,False,39,308
ENSG00000169045.17,chr5,179623164,179623635,5AS,False,172,281
ENSG00000169045.17,chr5,179623594,179623711,TSS,True,212,321
ENSG00000169045.17,chr5,179623635,179623882,TSS,True,145,321
ENSG00000113522.13,chr5,132594868,132594928,PAS,True,117,141
ENSG00000113522.13,chr5,132591876,132593872,PAS,True,109,138
ENSG00000113522.13,chr5,132589630,132589680,PAS,True,109,138
ENSG00000113161.15,chr5,75354697,75355364,ES,False,16,152
ENSG00000113161.15,chr5,75337177,75337300,TSS,True,38,170
ENSG00000134986.13,chr5,111728108,111731046,PAS,True,63,557
ENSG00000134986.13,chr5,111757135,111757224,TSS,True,203,704
ENSG00000151881.14,chr5,43483821,43484403,TSS,True,15,121
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,457,1833
ENSG00000127022.14,chr5,179728590,179731653,PAS,True,221,1792
ENSG00000015479.18,chr5,139294028,139314674,ES,False,104,286
ENSG00000015479.18,chr5,139294028,139314674,5AS,False,104,117
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,460,1822
ENSG00000015479.18,chr5,139293749,139294028,TSS,True,1535,1822
ENSG00000015479.18,chr5,139329344,139331366,PAS,True,722,1822
ENSG00000015479.18,chr5,139322462,139322506,PAS,True,1599,1809
ENSG00000113643.8,chr5,168519080,168519330,PAS,True,63,493
ENSG00000181104.6,chr5,76716113,76716395,TSS,True,63,348
ENSG00000133706.17,chr5,146113017,146114311,PAS,True,85,291
ENSG00000133706.17,chr5,146126437,146126545,PAS,True,241,289
ENSG00000133706.17,chr5,146182487,146182677,TSS,True,42,291
ENSG00000169228.13,chr5,177302178,177302396,IR,False,100,160
ENSG00000169228.13,chr5,177303320,177303406,IR,False,17,154
ENSG00000169228.13,chr5,177303171,177303730,TSS,True,24,160
ENSG00000169228.13,chr5,177303406,177303722,TSS,True,143,160
ENSG00000155511.17,chr5,153490547,153490970,TSS,True,46,157
ENSG00000155511.17,chr5,153811024,153813867,PAS,True,69,139
ENSG00000155511.17,chr5,153770167,153772306,PAS,True,99,133
ENSG00000198677.11,chr5,95460968,95464681,PAS,True,121,151
ENSG00000198677.11,chr5,95517174,95517322,PAS,True,106,126
ENSG00000198677.11,chr5,95520229,95522307,PAS,True,80,125
ENSG00000198677.11,chr5,95554935,95555019,TSS,False,38,151
ENSG00000132842.13,chr5,78000400,78003055,PAS,True,146,257
ENSG00000132842.13,chr5,78110204,78110354,PAS,True,194,251
ENSG00000132842.13,chr5,78113752,78113923,PAS,True,199,249
ENSG00000171604.11,chr5,139648925,139649009,TSS,True,25,116
ENSG00000171604.11,chr5,139680560,139681447,TSS,True,102,116
ENSG00000131013.3,chr6,149501669,149505704,PAS,True,21,143
ENSG00000131013.3,chr6,149511675,149512302,PAS,True,127,143
ENSG00000096093.15,chr6,52420155,52420473,TSS,True,27,162
ENSG00000096093.15,chr6,52453210,52454287,TSS,True,106,122
ENSG00000096093.15,chr6,52492269,52495785,PAS,True,55,162
ENSG00000096093.15,chr6,52452687,52453639,PAS,True,105,145
ENSG00000057663.15,chr6,106293106,106316100,ES,False,31,230
ENSG00000029363.16,chr6,136271766,136272079,PAS,True,627,908
ENSG00000029363.16,chr6,136276055,136276508,PAS,True,427,901
ENSG00000118523.5,chr6,131950992,131951106,IR,True,100,138
ENSG00000118523.5,chr6,131951106,131951374,TSS,False,407,507
ENSG00000118523.5,chr6,131949948,131950172,TSS,True,431,507
ENSG00000118523.5,chr6,131950291,131951371,TSS,True,254,507
ENSG00000130023.15,chr6,169751366,169751663,TSS,True,17,107
ENSG00000025156.12,chr6,122423686,122431429,ES,False,77,113
ENSG00000112078.13,chr6,36442839,36443111,TSS,True,57,120
ENSG00000146223.14,chr6,42879951,42883450,ES,False,49,253
ENSG00000146223.14,chr6,42880966,42883450,5AS,False,189,212
ENSG00000146223.14,chr6,42886255,42889889,PAS,False,53,268
ENSG00000112773.15,chr6,81752568,81752742,TSS,False,90,113
ENSG00000112773.15,chr6,81752430,81752737,TSS,True,51,113
ENSG00000112773.15,chr6,81752375,81752681,TSS,True,100,113
ENSG00000124795.15,chr6,18224165,18225730,PAS,True,33,244
ENSG00000131018.22,chr6,152225801,152225876,PAS,True,133,158
ENSG00000131018.22,chr6,152352053,152352353,PAS,True,74,112
ENSG00000131018.22,chr6,152364997,152365019,PAS,True,92,109
ENSG00000131018.22,chr6,152334041,152334273,PAS,True,98,114
