gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF936VUF_in_cov,endodermal_cell_ENCFF936VUF_total_cov
ENSG00000160688.18,chr1,154988849,154990158,ES,False,25,193
ENSG00000160688.18,chr1,154990257,154990338,IR,False,151,184
ENSG00000160688.18,chr1,154983189,154983397,TSS,True,67,239
ENSG00000160688.18,chr1,154983343,154984066,TSS,True,188,239
ENSG00000160688.18,chr1,154992901,154993112,PAS,False,55,239
ENSG00000160688.18,chr1,154988104,154989014,PAS,True,190,232
ENSG00000230124.7,chr1,180287602,180288517,PAS,True,13,127
ENSG00000160691.18,chr1,154962594,154963518,IR,True,77,302
ENSG00000160691.18,chr1,154966077,154966161,3AS,False,131,305
ENSG00000160691.18,chr1,154962283,154963931,PAS,False,78,308
ENSG00000160691.18,chr1,154962286,154962594,PAS,True,238,316
ENSG00000160691.18,chr1,154974247,154974480,TSS,True,262,316
ENSG00000160691.18,chr1,154970031,154972606,TSS,True,67,316
ENSG00000065183.15,chr1,117929782,117933287,5AS,False,104,171
ENSG00000065183.15,chr1,117928992,117929782,TSS,False,83,187
ENSG00000065183.15,chr1,117929757,117929924,TSS,True,129,187
ENSG00000118298.11,chr1,150257237,150258207,TSS,True,18,111
ENSG00000118298.11,chr1,150257177,150258183,TSS,True,99,111
ENSG00000118298.11,chr1,150264560,150265085,PAS,True,81,111
ENSG00000118298.11,chr1,150264592,150265083,PAS,True,42,111
ENSG00000118298.11,chr1,150264576,150265078,PAS,True,99,111
ENSG00000116260.16,chr1,180196599,180197332,5AS,True,90,151
ENSG00000116260.16,chr1,180196599,180197332,IR,False,90,206
ENSG00000116260.16,chr1,180196890,180197332,IR,False,53,169
ENSG00000116260.16,chr1,180154800,180155172,TSS,True,35,274
ENSG00000116260.16,chr1,180196261,180200294,PAS,True,151,267
ENSG00000116260.16,chr1,180197332,180200293,PAS,True,122,273
ENSG00000127483.17,chr1,20742424,20745091,PAS,True,40,202
ENSG00000127483.17,chr1,20773594,20776750,PAS,True,171,193
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,136,209
ENSG00000127483.17,chr1,20786185,20786668,TSS,True,137,209
ENSG00000127483.17,chr1,20786648,20786822,TSS,False,177,209
ENSG00000132773.11,chr1,45339720,45340304,TSS,False,21,104
ENSG00000159592.10,chr1,45686411,45687003,TSS,True,46,145
ENSG00000159592.10,chr1,45686992,45687165,TSS,True,122,145
ENSG00000143390.17,chr1,151346333,151346488,5AS,False,91,112
ENSG00000143390.17,chr1,151347210,151347374,TSS,False,40,118
ENSG00000143390.17,chr1,151346754,151346887,TSS,True,94,118
ENSG00000116251.10,chr1,6199561,6199604,TSS,False,53,495
ENSG00000268043.7,chr1,146937701,146939012,TSS,True,18,109
ENSG00000268043.7,chr1,146988840,146988905,PAS,True,55,106
ENSG00000130762.14,chr1,3454811,3463065,5AS,True,379,544
ENSG00000130762.14,chr1,3454828,3463065,5AS,True,65,165
ENSG00000130762.14,chr1,3478026,3478423,IR,False,483,577
ENSG00000130762.14,chr1,3454458,3454844,TSS,True,480,580
ENSG00000130762.14,chr1,3454517,3454828,TSS,True,515,580
ENSG00000130762.14,chr1,3454458,3454811,TSS,False,199,580
ENSG00000162419.12,chr1,28668839,28683585,3AS,False,27,102
ENSG00000162419.12,chr1,28683740,28690103,3AS,False,85,123
ENSG00000162419.12,chr1,28668708,28668839,TSS,True,24,127
ENSG00000162419.12,chr1,28683581,28683740,TSS,True,114,127
ENSG00000143641.9,chr1,230066903,230067406,TSS,True,21,130
ENSG00000163875.15,chr1,37495918,37501803,ES,False,185,215
ENSG00000143183.16,chr1,165768681,165768892,TSS,True,22,203
ENSG00000054523.17,chr1,10278128,10282399,3AS,False,145,176
ENSG00000054523.17,chr1,10210476,10210878,TSS,False,29,212
ENSG00000054523.17,chr1,10296896,10297078,PAS,True,140,189
ENSG00000054523.17,chr1,10297173,10299133,PAS,True,143,189
ENSG00000054523.17,chr1,10303162,10308595,PAS,True,119,189
ENSG00000136643.11,chr1,213167973,213230496,ES,False,31,217
ENSG00000116521.10,chr1,155260659,155262085,ES,False,21,127
ENSG00000143801.16,chr1,226891361,226891745,3AS,False,53,188
ENSG00000143801.16,chr1,226870509,226870649,TSS,True,90,191
ENSG00000143801.16,chr1,226870639,226871404,TSS,True,105,191
ENSG00000116670.14,chr1,11681038,11681208,TSS,True,172,265
ENSG00000116670.14,chr1,11691751,11691831,TSS,True,219,265
ENSG00000116670.14,chr1,11691412,11691608,TSS,True,169,265
ENSG00000234741.7,chr1,173864075,173864256,IR,False,186,306
ENSG00000234741.7,chr1,173864304,173864483,IR,False,96,293
ENSG00000234741.7,chr1,173864506,173864674,IR,False,90,291
ENSG00000234741.7,chr1,173864704,173865228,IR,False,101,293
ENSG00000234741.7,chr1,173865282,173865470,IR,False,120,255
ENSG00000234741.7,chr1,173865282,173865509,5AS,False,39,159
ENSG00000234741.7,chr1,173865282,173865509,IR,False,39,174
ENSG00000234741.7,chr1,173865547,173865856,IR,True,236,297
ENSG00000234741.7,chr1,173865894,173866176,IR,False,204,296
ENSG00000234741.7,chr1,173866206,173866527,IR,False,239,298
ENSG00000234741.7,chr1,173866567,173866760,IR,False,201,296
ENSG00000234741.7,chr1,173863894,173864075,PAS,True,129,315
ENSG00000234741.7,chr1,173863900,173865547,PAS,True,268,299
ENSG00000234741.7,chr1,173863901,173866796,PAS,True,267,298
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,211,279
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,66,277
ENSG00000069248.11,chr1,229440257,229442040,PAS,True,114,497
ENSG00000069248.11,chr1,229456846,229458296,PAS,True,428,496
ENSG00000117650.12,chr1,211663628,211667105,3AS,False,49,273
ENSG00000117650.12,chr1,211662771,211663652,PAS,True,61,284
ENSG00000117650.12,chr1,211662770,211663628,PAS,True,235,284
ENSG00000020129.15,chr1,35557160,35557883,TSS,True,24,113
ENSG00000188976.10,chr1,944800,945056,5AS,False,915,1405
ENSG00000116237.15,chr1,6232119,6234885,ES,False,35,267
ENSG00000116237.15,chr1,6221192,6225262,PAS,True,28,269
ENSG00000162688.16,chr1,99850059,99850415,TSS,False,74,181
ENSG00000162688.16,chr1,99850490,99850898,TSS,True,157,181
ENSG00000162688.16,chr1,99921533,99924024,PAS,True,118,177
ENSG00000162688.16,chr1,99912404,99912479,PAS,True,98,176
ENSG00000186283.13,chr1,179082036,179082387,TSS,True,33,217
ENSG00000186283.13,chr1,179086979,179088089,TSS,True,192,216
ENSG00000090686.15,chr1,21721163,21721649,3AS,False,52,262
ENSG00000090686.15,chr1,21729829,21736445,3AS,False,44,274
ENSG00000090686.15,chr1,21678592,21679439,PAS,True,257,289
ENSG00000090686.15,chr1,21721031,21721166,PAS,True,101,289
ENSG00000090686.15,chr1,21721035,21721163,PAS,True,246,289
ENSG00000160049.11,chr1,10460262,10461702,PAS,True,165,400
ENSG00000160049.11,chr1,10460907,10463209,PAS,True,241,400
ENSG00000143033.17,chr1,93110626,93114687,5AS,False,170,190
ENSG00000143033.17,chr1,93127299,93133702,ES,False,34,148
ENSG00000143033.17,chr1,93136669,93140947,PAS,True,146,203
ENSG00000143033.17,chr1,93133702,93133772,PAS,False,108,203
ENSG00000143420.18,chr1,150621248,150622859,PAS,True,237,435
ENSG00000143420.18,chr1,150623608,150625808,PAS,True,206,429
ENSG00000143420.18,chr1,150629413,150629622,TSS,True,68,432
ENSG00000143420.18,chr1,150629060,150629153,TSS,True,376,432
ENSG00000162433.14,chr1,65147348,65147665,TSS,False,398,454
ENSG00000162433.14,chr1,65148149,65148552,TSS,True,144,454
ENSG00000162433.14,chr1,65148140,65149140,TSS,False,405,454
ENSG00000153187.19,chr1,244851173,244854503,PAS,True,73,394
ENSG00000153187.19,chr1,244853660,244856158,PAS,True,344,386
ENSG00000153187.19,chr1,244863673,244864567,TSS,True,98,400
ENSG00000153187.19,chr1,244862618,244864513,TSS,True,349,392
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,207,295
ENSG00000116209.11,chr1,54052999,54053441,TSS,True,39,300
ENSG00000085999.11,chr1,46247710,46248408,TSS,True,60,273
ENSG00000163479.13,chr1,156020887,156020951,TSS,False,42,369
ENSG00000163479.13,chr1,156020012,156020876,TSS,True,332,369
ENSG00000143437.20,chr1,150814236,150816258,3AS,True,23,152
ENSG00000143437.20,chr1,150839654,150846262,ES,False,65,151
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,108,890
ENSG00000084623.11,chr1,32222440,32222630,TSS,True,788,890
ENSG00000116353.15,chr1,29216685,29230730,3AS,False,109,147
ENSG00000116353.15,chr1,29192767,29194179,PAS,True,17,160
ENSG00000047410.13,chr1,186354920,186355558,PAS,True,106,210
ENSG00000047410.13,chr1,186374877,186375751,TSS,True,50,224
ENSG00000047410.13,chr1,186375558,186375770,TSS,False,194,224
ENSG00000122417.15,chr1,86346838,86348878,PAS,True,90,102
ENSG00000122417.15,chr1,86358387,86358891,PAS,True,34,102
ENSG00000186501.14,chr1,27330804,27332069,ES,False,114,133
ENSG00000186501.14,chr1,27335378,27336401,PAS,True,18,143
ENSG00000177674.15,chr1,11745837,11747439,ES,False,169,200
ENSG00000177674.15,chr1,11748589,11750076,5AS,False,31,219
ENSG00000162627.16,chr1,98661911,98684884,ES,False,92,119
ENSG00000224870.6,chr1,1399685,1400157,5AS,False,49,104
ENSG00000224870.6,chr1,1399685,1400157,IR,False,49,107
ENSG00000224870.6,chr1,1399689,1400157,IR,False,55,108
ENSG00000224870.6,chr1,1399522,1399685,TSS,True,113,162
ENSG00000224870.6,chr1,1399521,1399689,TSS,True,102,162
ENSG00000224870.6,chr1,1399519,1400303,TSS,True,126,162
ENSG00000143624.13,chr1,153727770,153728784,TSS,True,36,139
ENSG00000134222.16,chr1,109281046,109281136,IR,False,115,154
ENSG00000134222.16,chr1,109282731,109283062,3AS,False,40,140
ENSG00000134222.16,chr1,109282736,109283062,3AS,True,80,100
ENSG00000134222.16,chr1,109282736,109283062,IR,False,80,123
ENSG00000134222.16,chr1,109283062,109283192,TSS,True,82,222
ENSG00000134222.16,chr1,109282679,109283187,TSS,True,184,222
ENSG00000134222.16,chr1,109283073,109283175,TSS,True,196,222
ENSG00000160752.14,chr1,155308965,155310042,ES,False,127,148
ENSG00000160752.14,chr1,155308965,155310042,5AS,False,127,158
ENSG00000160752.14,chr1,155308965,155310063,3AS,False,121,269
ENSG00000160752.14,chr1,155308965,155310063,5AS,True,121,150
ENSG00000160752.14,chr1,155308965,155310063,IR,False,121,153
ENSG00000160752.14,chr1,155308665,155308965,TSS,True,79,351
ENSG00000160752.14,chr1,155308865,155309076,TSS,True,292,351
ENSG00000066136.20,chr1,40769415,40770708,3AS,False,94,112
ENSG00000066136.20,chr1,40691587,40691867,TSS,True,18,124
ENSG00000066136.20,chr1,40770708,40771603,PAS,True,27,124
ENSG00000066136.20,chr1,40770396,40771603,PAS,True,106,124
ENSG00000081692.12,chr1,227733027,227733413,IR,False,100,116
ENSG00000134255.13,chr1,111140196,111140307,TSS,False,28,107
ENSG00000134255.13,chr1,111138567,111139761,TSS,False,92,107
ENSG00000134255.13,chr1,111184190,111185179,PAS,True,19,107
ENSG00000158062.20,chr1,26284482,26285463,IR,False,40,127
ENSG00000158062.20,chr1,26294331,26306591,ES,True,12,111
ENSG00000158062.20,chr1,26298062,26306591,ES,False,33,108
ENSG00000143384.12,chr1,150578842,150579674,TSS,True,28,241
ENSG00000163374.19,chr1,155668717,155670319,3AS,False,35,134
ENSG00000163374.19,chr1,155688658,155688777,TSS,False,56,142
ENSG00000163374.19,chr1,155688929,155689435,TSS,True,108,142
ENSG00000067334.13,chr1,93868534,93869944,PAS,True,216,340
ENSG00000067334.13,chr1,93876382,93877862,PAS,True,181,338
ENSG00000116729.13,chr1,68094367,68098753,PAS,False,150,196
ENSG00000116729.13,chr1,68124864,68126335,PAS,True,53,196
ENSG00000178028.13,chr1,44213527,44213708,3AS,False,123,141
ENSG00000178028.13,chr1,44213527,44213708,5AS,True,123,143
ENSG00000178028.13,chr1,44213527,44213708,IR,False,123,200
ENSG00000178028.13,chr1,44213527,44213748,3AS,False,19,160
ENSG00000178028.13,chr1,44213527,44213748,IR,False,19,116
ENSG00000178028.13,chr1,44213424,44213527,TSS,True,118,278
ENSG00000178028.13,chr1,44213464,44213858,TSS,True,201,277
ENSG00000117298.15,chr1,21345375,21345560,TSS,True,59,200
ENSG00000117298.15,chr1,21290363,21290473,TSS,True,165,200
ENSG00000171163.15,chr1,248855635,248855724,IR,False,71,107
ENSG00000171163.15,chr1,248855946,248856372,5AS,False,19,100
ENSG00000171163.15,chr1,248858917,248859144,TSS,True,28,110
ENSG00000178104.19,chr1,148951973,148952154,TSS,False,144,170
ENSG00000178104.19,chr1,148951996,148953905,TSS,True,39,170
ENSG00000178104.19,chr1,148981269,148986471,PAS,True,77,170
ENSG00000178104.19,chr1,148974513,148974594,PAS,True,130,170
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,317,2728
ENSG00000117625.13,chr1,211259224,211259726,TSS,True,44,100
ENSG00000117625.13,chr1,211259305,211260164,TSS,True,72,100
ENSG00000198860.12,chr1,184072194,184072826,5AS,False,11,107
ENSG00000117385.15,chr1,42746852,42747271,5AS,False,363,419
ENSG00000117385.15,chr1,42754990,42755164,IR,False,349,437
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,75,124
ENSG00000117419.15,chr1,44339044,44342704,TSS,True,105,124
ENSG00000117419.15,chr1,44352849,44355257,TSS,True,84,124
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,264,296
ENSG00000158156.7,chr1,27963693,27966502,ES,True,113,145
ENSG00000143612.20,chr1,154212624,154214456,ES,False,49,422
ENSG00000143612.20,chr1,154214574,154220341,ES,False,190,412
ENSG00000240563.1,chr1,62196528,62206518,ES,True,407,454
ENSG00000240563.1,chr1,62206518,62207583,PAS,True,297,487
ENSG00000240563.1,chr1,62209782,62212328,PAS,False,215,503
ENSG00000117143.13,chr1,162590511,162592734,3AS,False,36,160
ENSG00000117143.13,chr1,162590511,162597791,ES,False,47,207
ENSG00000162607.12,chr1,62444737,62445083,PAS,True,146,202
ENSG00000162607.12,chr1,62450245,62451804,PAS,True,60,209
ENSG00000143401.14,chr1,150218416,150220761,PAS,True,31,279
ENSG00000159423.16,chr1,18871790,18872803,IR,False,18,123
ENSG00000159423.16,chr1,18871427,18872957,PAS,True,25,125
ENSG00000159423.16,chr1,18871428,18871790,PAS,False,107,125
ENSG00000116761.11,chr1,70411583,70415955,5AS,True,101,114
ENSG00000116761.11,chr1,70411219,70411656,TSS,True,104,116
ENSG00000116761.11,chr1,70411191,70411583,TSS,True,15,116
ENSG00000175707.8,chr1,26952412,26960349,ES,True,89,107
ENSG00000175707.8,chr1,26960349,26960403,TSS,True,18,125
ENSG00000117620.14,chr1,99970162,99993536,ES,False,79,105
ENSG00000117620.14,chr1,99993741,100007033,ES,False,14,128
ENSG00000117620.14,chr1,99969348,99970162,TSS,True,31,137
ENSG00000117620.14,chr1,99970023,99970644,TSS,True,114,137
ENSG00000117620.14,chr1,100022385,100024616,PAS,True,17,135
ENSG00000131778.18,chr1,147295430,147295767,PAS,True,92,890
ENSG00000134644.15,chr1,30945483,30950132,5AS,False,232,520
ENSG00000134644.15,chr1,30966197,30967166,3AS,False,131,510
ENSG00000134644.15,chr1,30980163,30981311,3AS,False,289,501
ENSG00000134644.15,chr1,30980166,30981311,3AS,False,178,212
ENSG00000134644.15,chr1,31007099,31028795,3AS,True,58,474
ENSG00000157916.19,chr1,2391958,2395783,ES,False,247,300
ENSG00000266472.5,chr1,150293898,150294334,IR,True,55,115
ENSG00000266472.5,chr1,150293846,150293898,TSS,False,62,117
ENSG00000266472.5,chr1,150293866,150294449,TSS,True,57,117
ENSG00000049089.14,chr1,40314387,40315589,IR,True,111,132
ENSG00000049089.14,chr1,40300486,40301381,PAS,True,20,175
ENSG00000049089.14,chr1,40313123,40314267,PAS,True,124,140
ENSG00000049089.14,chr1,40317122,40317379,TSS,True,59,185
ENSG00000117335.19,chr1,207767195,207767778,IR,False,372,423
ENSG00000117335.19,chr1,207767195,207770320,ES,False,64,455
ENSG00000117335.19,chr1,207767195,207770320,5AS,True,64,114
ENSG00000117335.19,chr1,207785682,207793518,ES,False,460,518
ENSG00000009307.15,chr1,114736855,114737962,ES,False,1994,2430
ENSG00000009307.15,chr1,114738072,114757924,ME,False,39,108
ENSG00000143493.12,chr1,211940310,211942111,PAS,True,26,158
ENSG00000037637.10,chr1,16315435,16352254,ES,True,86,125
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,656,929
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,457,927
ENSG00000116688.16,chr1,11980484,11981973,3AS,True,43,318
ENSG00000116688.16,chr1,11980484,11989164,ES,False,44,361
ENSG00000279457.4,chr1,187287,187379,5AS,True,18,139
ENSG00000279457.4,chr1,188889,195262,3AS,True,13,117
ENSG00000279457.4,chr1,199836,200549,TSS,True,47,140
ENSG00000279457.4,chr1,195262,195419,TSS,False,109,140
ENSG00000055070.16,chr1,16367308,16393230,3AS,False,46,116
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,17,148
ENSG00000142687.17,chr1,35554519,35557361,5AS,False,35,168
ENSG00000142687.17,chr1,35433489,35435081,PAS,True,60,202
ENSG00000142687.17,chr1,35451631,35451776,PAS,False,164,199
ENSG00000142687.17,chr1,35557206,35557434,TSS,True,72,203
ENSG00000142687.17,chr1,35557361,35557457,TSS,True,168,203
ENSG00000142794.18,chr1,21453372,21457108,PAS,False,96,108
ENSG00000142794.18,chr1,21483142,21485017,PAS,True,29,111
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,218,317
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,153,317
ENSG00000116754.13,chr1,70244683,70244816,PAS,True,240,316
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,285,317
ENSG00000116754.13,chr1,70250364,70253045,PAS,False,246,317
ENSG00000116754.13,chr1,70249951,70250048,PAS,True,253,316
ENSG00000143569.18,chr1,154220975,154225083,5AS,False,69,128
ENSG00000143569.18,chr1,154234759,154235195,5AS,False,121,145
ENSG00000143569.18,chr1,154220848,154220975,TSS,True,93,162
ENSG00000143569.18,chr1,154220857,154221040,TSS,True,98,162
ENSG00000143569.18,chr1,154263102,154263505,PAS,True,67,162
ENSG00000143569.18,chr1,154270199,154271499,PAS,True,127,162
ENSG00000143569.18,chr1,154270880,154271510,PAS,True,143,162
ENSG00000116922.14,chr1,37683437,37686272,3AS,False,101,126
ENSG00000116922.14,chr1,37689883,37690215,3AS,False,86,113
ENSG00000116922.14,chr1,37690215,37690572,TSS,True,19,132
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,85,103
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,20,105
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,87,105
ENSG00000162642.13,chr1,85258722,85259357,ES,False,67,140
ENSG00000058799.14,chr1,53852270,53860055,ES,False,82,179
ENSG00000058799.14,chr1,53888986,53889712,ES,False,136,177
ENSG00000159479.16,chr1,43383906,43385106,PAS,True,17,100
ENSG00000196187.11,chr1,225865967,225866573,IR,True,212,296
ENSG00000196187.11,chr1,225866682,225867111,IR,True,219,298
ENSG00000196187.11,chr1,225867163,225867887,IR,True,271,308
ENSG00000196187.11,chr1,225845518,225846932,PAS,True,85,356
ENSG00000196187.11,chr1,225858344,225860997,PAS,True,263,325
ENSG00000196187.11,chr1,225882303,225883295,TSS,False,98,363
ENSG00000137936.17,chr1,93561745,93562419,PAS,True,15,110
ENSG00000137936.17,chr1,93681597,93682083,TSS,False,31,101
ENSG00000077254.14,chr1,77721901,77722023,3AS,False,55,110
ENSG00000077254.14,chr1,77741748,77759642,ES,False,76,135
ENSG00000077254.14,chr1,77694725,77697474,PAS,True,89,152
ENSG00000077254.14,chr1,77705991,77711855,PAS,True,91,151
ENSG00000077254.14,chr1,77759642,77759902,TSS,True,17,152
ENSG00000186063.12,chr1,222712207,222712517,TSS,True,21,168
ENSG00000132781.17,chr1,45331849,45332022,IR,False,185,216
ENSG00000132781.17,chr1,45332834,45332917,IR,False,176,198
ENSG00000132781.17,chr1,45332959,45333096,IR,False,168,195
ENSG00000132781.17,chr1,45333497,45334390,3AS,False,27,209
ENSG00000132781.17,chr1,45333561,45334390,3AS,False,133,182
ENSG00000132781.17,chr1,45339975,45340414,TSS,True,99,219
ENSG00000132781.17,chr1,45340218,45340477,TSS,True,158,219
ENSG00000132781.17,chr1,45339898,45339980,TSS,True,194,219
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,139,175
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,42,186
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,151,186
ENSG00000169174.10,chr1,55039404,55040044,TSS,False,52,451
ENSG00000143486.15,chr1,206599092,206599732,ES,True,20,154
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,31,169
ENSG00000070831.15,chr1,22078426,22078583,TSS,True,143,169
ENSG00000137955.15,chr1,75789356,75789951,IR,False,154,181
ENSG00000137955.15,chr1,75790057,75791284,5AS,False,136,168
ENSG00000137955.15,chr1,75791571,75792196,3AS,True,22,186
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,25,192
ENSG00000117054.13,chr1,75724817,75732643,ES,False,38,282
ENSG00000269713.7,chr1,149090894,149098437,ES,False,75,103
ENSG00000269713.7,chr1,149098706,149101261,ES,True,37,115
ENSG00000269713.7,chr1,149059728,149059808,PAS,False,32,128
ENSG00000269713.7,chr1,149091355,149094132,PAS,True,109,122
ENSG00000269713.7,chr1,149103270,149103863,TSS,True,30,129
