gene,chr,start,end,splice_type,novel,WTC11_ENCFF388HXU_in_cov,WTC11_ENCFF388HXU_total_cov
ENSG00000150760.12,chr10,127008804,127012294,3AS,False,77,102
ENSG00000150760.12,chr10,126905382,126905563,TSS,True,88,173
ENSG00000150760.12,chr10,127127668,127133480,PAS,True,114,127
ENSG00000150760.12,chr10,127451331,127452517,PAS,True,39,169
ENSG00000148484.17,chr10,16782084,16817314,ES,False,49,313
ENSG00000107566.13,chr10,100185637,100185961,5AS,True,198,285
ENSG00000107566.13,chr10,100185961,100186052,TSS,False,133,331
ENSG00000107566.13,chr10,100185903,100186029,TSS,True,242,331
ENSG00000188690.13,chr10,125788574,125789005,PAS,True,27,126
ENSG00000166167.17,chr10,101354228,101461980,ES,False,48,111
ENSG00000166167.17,chr10,101354064,101354228,TSS,True,24,144
ENSG00000122952.16,chr10,56358185,56358376,IR,False,369,419
ENSG00000122952.16,chr10,56358687,56358908,IR,False,48,399
ENSG00000122952.16,chr10,56360141,56360292,IR,False,356,400
ENSG00000122952.16,chr10,56353642,56358185,PAS,True,71,440
ENSG00000122952.16,chr10,56356735,56358459,PAS,True,391,439
ENSG00000174721.9,chr10,91909397,91909501,TSS,False,40,330
ENSG00000156026.14,chr10,72692100,72692301,TSS,True,32,275
ENSG00000136754.17,chr10,26751783,26759061,ES,False,62,192
ENSG00000136754.17,chr10,26759235,26765217,3AS,False,65,191
ENSG00000107651.12,chr10,119892599,119892945,TSS,True,42,306
ENSG00000096717.11,chr10,67884607,67885151,TSS,False,47,329
ENSG00000148834.12,chr10,104254871,104254962,TSS,True,31,134
ENSG00000148834.12,chr10,104253882,104254499,TSS,True,120,134
ENSG00000066468.22,chr10,121503941,121515122,5AS,False,133,400
ENSG00000066468.22,chr10,121515319,121519978,ME,False,40,363
ENSG00000066468.22,chr10,121564579,121593708,ES,False,91,397
ENSG00000066468.22,chr10,121478331,121480021,PAS,True,61,459
ENSG00000066468.22,chr10,121597961,121598496,TSS,True,57,469
ENSG00000130640.13,chr10,133308822,133309165,TSS,True,35,206
ENSG00000189180.15,chr10,38010546,38010783,TSS,True,42,100
ENSG00000133678.13,chr10,80078659,80078786,TSS,True,21,105
ENSG00000133678.13,chr10,80079022,80079307,TSS,True,90,105
ENSG00000198728.10,chr10,102108323,102109028,IR,True,138,214
ENSG00000198728.10,chr10,102108323,102109034,5AS,True,91,229
ENSG00000198728.10,chr10,102108323,102109034,IR,True,91,167
ENSG00000198728.10,chr10,102106483,102109177,PAS,True,231,307
ENSG00000198728.10,chr10,102106485,102108323,PAS,True,79,308
ENSG00000198728.10,chr10,102114405,102115002,TSS,False,294,332
ENSG00000198728.10,chr10,102120085,102121398,TSS,True,83,332
ENSG00000138138.13,chr10,87818166,87818252,TSS,True,118,259
ENSG00000138138.13,chr10,87817794,87818213,TSS,False,178,259
ENSG00000055950.16,chr10,100986268,100986975,PAS,True,28,111
ENSG00000107938.17,chr10,125725838,125729357,ES,False,29,120
ENSG00000107938.17,chr10,125719560,125719915,TSS,True,17,137
ENSG00000107521.18,chr10,98429642,98430570,ES,False,52,100
ENSG00000107521.18,chr10,98445413,98446886,5AS,True,20,141
ENSG00000107521.18,chr10,98413947,98417726,PAS,True,115,173
ENSG00000107521.18,chr10,98429008,98429642,PAS,True,129,170
ENSG00000107521.18,chr10,98441903,98442957,PAS,False,103,163
ENSG00000107521.18,chr10,98446886,98446970,TSS,True,151,173
ENSG00000107521.18,chr10,98446806,98446957,TSS,True,41,173
ENSG00000173915.15,chr10,103392466,103396408,ES,False,271,319
ENSG00000076685.18,chr10,103101326,103105705,ES,False,164,214
ENSG00000076685.18,chr10,103174982,103193235,ES,True,81,156
ENSG00000076685.18,chr10,103193235,103194278,TSS,True,91,250
ENSG00000076685.18,chr10,103174857,103174983,TSS,False,221,249
ENSG00000089876.11,chr10,125881071,125896217,ES,True,77,105
ENSG00000171988.18,chr10,63206594,63208799,TSS,False,131,174
ENSG00000171988.18,chr10,63268662,63269366,TSS,True,135,174
ENSG00000148468.16,chr10,15214601,15220943,ES,False,23,172
ENSG00000148468.16,chr10,15370955,15371334,TSS,True,28,204
ENSG00000065613.13,chr10,103967069,103967895,TSS,False,44,151
ENSG00000181192.11,chr10,12068918,12069187,TSS,True,44,188
ENSG00000173848.18,chr10,5412528,5412820,TSS,False,128,329
ENSG00000173848.18,chr10,5446562,5446858,TSS,True,237,329
ENSG00000197444.9,chr10,49738072,49738190,IR,False,78,104
ENSG00000197444.9,chr10,49762238,49762378,TSS,True,43,109
ENSG00000107731.12,chr10,71212511,71213064,TSS,True,74,145
ENSG00000059573.8,chr10,95633049,95633496,5AS,False,92,613
ENSG00000059573.8,chr10,95656596,95656890,TSS,False,93,656
ENSG00000067082.14,chr10,3784912,3785253,TSS,True,18,158
ENSG00000138336.8,chr10,68560218,68560742,TSS,False,85,118
ENSG00000138336.8,chr10,68644909,68647005,TSS,True,87,112
ENSG00000067064.11,chr10,1043393,1048863,ES,False,101,357
ENSG00000067064.11,chr10,1048863,1049359,TSS,False,46,405
ENSG00000108061.11,chr10,110919569,110919657,TSS,True,20,145
ENSG00000060339.13,chr10,68721282,68722454,5AS,False,297,361
ENSG00000060339.13,chr10,68721036,68721282,TSS,True,185,490
ENSG00000151461.19,chr10,12042754,12042883,TSS,False,56,244
ENSG00000067057.16,chr10,3067340,3067707,TSS,True,80,388
ENSG00000198060.9,chr10,92291130,92291529,TSS,False,15,137
ENSG00000120539.14,chr10,27171083,27173120,3AS,False,75,130
ENSG00000120539.14,chr10,27173259,27181479,ES,False,13,121
ENSG00000095637.22,chr10,95561319,95561463,TSS,True,38,126
ENSG00000266412.5,chr10,46030525,46030680,TSS,True,167,460
ENSG00000266412.5,chr10,46023329,46023486,TSS,False,344,460
ENSG00000170525.20,chr10,6144897,6145013,TSS,False,104,157
ENSG00000170525.20,chr10,6202885,6203336,TSS,True,81,157
ENSG00000213390.10,chr10,97246337,97259401,ES,False,27,241
ENSG00000213390.10,chr10,97292571,97292668,TSS,True,52,286
ENSG00000108064.10,chr10,58388819,58394357,ES,False,47,298
ENSG00000108064.10,chr10,58385400,58385648,TSS,True,53,344
ENSG00000107443.15,chr10,96057000,96057123,3AS,False,26,176
ENSG00000107443.15,chr10,96043512,96043719,TSS,True,38,200
ENSG00000108010.11,chr10,130175089,130180112,ES,True,11,103
ENSG00000108010.11,chr10,130179341,130179671,PAS,True,121,563
ENSG00000108010.11,chr10,130180112,130182406,PAS,True,471,568
ENSG00000119969.14,chr10,94545907,94546376,5AS,False,136,407
ENSG00000119969.14,chr10,94545764,94545907,TSS,True,553,690
ENSG00000119969.14,chr10,94545763,94545952,TSS,True,419,690
ENSG00000119969.14,chr10,94601527,94603026,PAS,True,47,463
ENSG00000138111.14,chr10,102461345,102461450,TSS,True,18,119
ENSG00000138111.14,chr10,102475721,102477046,PAS,False,13,118
PB_novel_214655,chr10,6789853,6791645,3AS,True,20,105
PB_novel_214655,chr10,6792554,6800278,ES,True,107,121
PB_novel_214655,chr10,6786862,6790057,PAS,True,86,194
PB_novel_214655,chr10,6786865,6792074,PAS,True,140,183
PB_novel_214655,chr10,6787755,6789853,PAS,True,162,194
PB_novel_214655,chr10,6802569,6802607,TSS,True,170,194
PB_novel_214655,chr10,6800278,6802757,TSS,True,71,194
ENSG00000198546.14,chr10,133311841,133312787,IR,False,113,136
ENSG00000198546.14,chr10,133312787,133313162,PAS,True,25,143
ENSG00000198546.14,chr10,133311715,133313162,PAS,True,124,143
ENSG00000227345.8,chr10,49934163,49941508,ES,False,39,231
ENSG00000227345.8,chr10,49816602,49819494,PAS,True,31,284
ENSG00000227345.8,chr10,49941508,49942026,TSS,True,50,285
ENSG00000203791.14,chr10,124760503,124765391,ES,False,70,129
ENSG00000203791.14,chr10,124774782,124789042,5AS,False,103,119
ENSG00000122359.17,chr10,80172869,80205342,ES,False,81,194
ENSG00000095787.21,chr10,28590832,28608185,ES,False,55,232
ENSG00000095787.21,chr10,28614685,28616175,3AS,False,62,247
ENSG00000095787.21,chr10,28533081,28533620,TSS,True,93,273
ENSG00000198682.12,chr10,87659620,87660008,TSS,True,32,140
ENSG00000198682.12,chr10,87745831,87747709,PAS,True,14,130
ENSG00000086475.14,chr10,13347999,13348477,TSS,True,344,2789
ENSG00000150093.18,chr10,32935558,32957758,5AS,True,85,106
ENSG00000150093.18,chr10,32958144,32958379,TSS,True,349,1482
ENSG00000148688.13,chr10,90900569,90903493,PAS,True,30,139
ENSG00000148688.13,chr10,90905301,90908556,PAS,True,119,139
ENSG00000165733.7,chr10,42782830,42784361,5AS,True,364,442
ENSG00000165733.7,chr10,42782514,42782830,TSS,False,202,568
ENSG00000165733.7,chr10,42782792,42782998,TSS,True,495,568
ENSG00000107562.16,chr10,44370164,44373343,PAS,True,77,108
ENSG00000107562.16,chr10,44377067,44378723,PAS,True,41,106
ENSG00000107562.16,chr10,44384944,44385097,TSS,True,32,137
ENSG00000107949.16,chr10,125836103,125836551,PAS,False,269,509
ENSG00000107949.16,chr10,125853124,125853694,PAS,False,398,518
ENSG00000107949.16,chr10,125841254,125842805,PAS,True,393,510
ENSG00000151923.17,chr10,119596433,119597030,TSS,True,32,112
ENSG00000122884.12,chr10,73030370,73046924,ME,False,35,210
ENSG00000122884.12,chr10,73096765,73097369,TSS,True,33,229
ENSG00000107897.18,chr10,27219857,27223337,ES,False,90,115
ENSG00000107897.18,chr10,27240318,27240799,TSS,True,99,134
ENSG00000107897.18,chr10,27240673,27240888,TSS,True,65,134
ENSG00000107669.17,chr10,121870038,121902390,ME,False,54,135
ENSG00000107669.17,chr10,121740420,121743858,PAS,True,18,162
ENSG00000107669.17,chr10,121927843,121928091,TSS,True,31,168
ENSG00000213551.4,chr10,73247009,73250031,TSS,True,37,200
ENSG00000148672.8,chr10,87094324,87095174,TSS,False,65,557
ENSG00000148730.6,chr10,70404143,70404546,TSS,False,201,1003
ENSG00000119912.16,chr10,92573921,92574433,TSS,True,38,252
ENSG00000035403.17,chr10,73997891,73998375,TSS,True,344,1135
ENSG00000166295.8,chr10,72216138,72223887,ES,False,81,137
ENSG00000166295.8,chr10,72216138,72230365,ES,True,18,153
ENSG00000166295.8,chr10,72216023,72216138,TSS,True,42,203
ENSG00000166295.8,chr10,72215982,72216072,TSS,True,174,203
PB_novel_214707,chr10,52034217,52038964,3AS,True,18,175
PB_novel_214707,chr10,52037234,52038964,3AS,True,33,144
PB_novel_214707,chr10,52033792,52034217,PAS,True,178,210
PB_novel_214707,chr10,52033795,52037848,PAS,True,119,210
PB_novel_214707,chr10,52033796,52037234,PAS,True,188,210
ENSG00000138346.14,chr10,68414063,68415105,PAS,False,27,132
ENSG00000138346.14,chr10,68435820,68437241,PAS,True,103,117
ENSG00000138346.14,chr10,68471790,68471993,TSS,True,31,134
ENSG00000169813.16,chr10,43396590,43409130,5AS,True,556,623
ENSG00000169813.16,chr10,43409130,43409209,TSS,True,987,1545
ENSG00000169813.16,chr10,43396455,43396802,TSS,True,1034,1545
ENSG00000169813.16,chr10,43407716,43407818,TSS,False,1386,1545
ENSG00000107779.13,chr10,86838979,86875866,ES,False,266,296
ENSG00000107779.13,chr10,86756495,86756919,TSS,True,70,367
ENSG00000166135.13,chr10,100535927,100536135,TSS,True,82,422
ENSG00000078403.16,chr10,21534128,21534520,TSS,True,95,107
ENSG00000078403.16,chr10,21534167,21534494,TSS,True,89,107
ENSG00000078403.16,chr10,21524573,21524775,TSS,False,82,107
ENSG00000107862.4,chr10,102377128,102379283,5AS,True,86,118
ENSG00000107862.4,chr10,102245386,102245781,TSS,False,54,125
ENSG00000197771.12,chr10,119842595,119843253,5AS,False,230,374
ENSG00000197771.12,chr10,119872526,119872998,TSS,True,44,388
ENSG00000165997.4,chr10,18659350,18659683,TSS,False,72,318
ENSG00000107672.14,chr10,121974081,121974873,IR,False,202,225
ENSG00000107672.14,chr10,121974873,121975287,TSS,True,54,256
ENSG00000170759.10,chr10,32055847,32056448,TSS,False,102,573
ENSG00000108021.20,chr10,5684714,5685175,TSS,True,63,117
ENSG00000108021.20,chr10,5746810,5750027,TSS,True,67,112
ENSG00000215146.5,chr10,42367815,42368037,TSS,True,29,114
ENSG00000138162.18,chr10,122112699,122113233,TSS,True,92,112
ENSG00000138162.18,chr10,122163492,122163992,TSS,True,44,112
ENSG00000185009.12,chr10,74138382,74150754,ES,False,64,169
ENSG00000185009.12,chr10,74150754,74151085,TSS,False,71,243
ENSG00000185009.12,chr10,74150334,74150783,TSS,True,199,243
ENSG00000122378.13,chr10,80408643,80420482,3AS,False,40,125
ENSG00000122378.13,chr10,80408484,80408643,TSS,True,25,150
ENSG00000198408.13,chr10,101817823,101818718,TSS,True,98,450
ENSG00000171206.14,chr10,102643653,102645187,TSS,True,16,143
ENSG00000165732.12,chr10,68956132,68956312,TSS,False,250,809
ENSG00000134452.19,chr10,5890346,5906036,ES,False,31,201
ENSG00000134452.19,chr10,5890099,5890346,TSS,True,31,241
ENSG00000148737.16,chr10,112951607,113040024,ES,False,96,126
ENSG00000148737.16,chr10,113040126,113141183,ES,False,111,132
ENSG00000148737.16,chr10,113144013,113146010,5AS,False,16,135
ENSG00000148737.16,chr10,113146097,113150997,3AS,False,120,135
ENSG00000148737.16,chr10,113158069,113165554,ES,False,80,143
ENSG00000148737.16,chr10,112950021,112950945,TSS,True,47,161
ENSG00000096746.17,chr10,68332216,68337198,5AS,False,338,552
ENSG00000096746.17,chr10,68338642,68339139,5AS,False,254,606
ENSG00000096746.17,chr10,68332040,68332235,TSS,True,482,695
ENSG00000096746.17,chr10,68332029,68332216,TSS,True,357,695
ENSG00000148824.18,chr10,133399619,133401528,IR,True,125,187
ENSG00000148824.18,chr10,133401590,133402148,IR,False,118,198
ENSG00000148824.18,chr10,133394086,133394332,TSS,False,24,222
ENSG00000151208.16,chr10,77926216,77927684,TSS,False,91,135
ENSG00000100811.12,chr14,100239134,100239923,TSS,True,69,147
ENSG00000165934.12,chr14,92121950,92122128,TSS,True,64,222
ENSG00000165801.9,chr14,21087105,21087319,IR,False,80,104
ENSG00000165801.9,chr14,21087105,21087967,ES,False,105,184
ENSG00000165801.9,chr14,21087105,21087967,3AS,True,105,121
ENSG00000165801.9,chr14,21087105,21087967,IR,True,105,123
ENSG00000165801.9,chr14,21087463,21087967,IR,True,90,108
ENSG00000165801.9,chr14,21069646,21070399,TSS,True,76,246
ENSG00000165801.9,chr14,21073931,21075180,TSS,True,220,246
ENSG00000100664.10,chr14,103334182,103334260,TSS,False,224,1603
ENSG00000100938.17,chr14,24232130,24232788,TSS,True,118,148
ENSG00000100938.17,chr14,24232136,24232847,TSS,True,123,148
ENSG00000100938.17,chr14,24232873,24233340,TSS,True,125,148
ENSG00000100938.17,chr14,24232866,24232977,TSS,True,88,148
ENSG00000020426.10,chr14,60734680,60734951,TSS,True,34,173
ENSG00000020426.10,chr14,60968228,60969960,PAS,True,22,171
ENSG00000166170.9,chr14,103562615,103562886,TSS,True,52,197
ENSG00000198554.11,chr14,55013596,55027027,ES,False,28,238
ENSG00000198554.11,chr14,55027027,55027446,TSS,False,62,301
ENSG00000139977.13,chr14,57390505,57390705,TSS,True,32,174
ENSG00000185246.17,chr14,45096228,45096886,ES,False,123,163
ENSG00000185246.17,chr14,45096228,45096886,5AS,True,123,138
ENSG00000185246.17,chr14,45109780,45110093,ES,False,131,183
ENSG00000185246.17,chr14,45084054,45084249,TSS,True,25,215
ENSG00000126215.13,chr14,103697561,103699017,PAS,True,33,158
ENSG00000126215.13,chr14,103704373,103706042,PAS,False,135,155
ENSG00000126215.13,chr14,103712874,103715451,TSS,True,144,163
ENSG00000126215.13,chr14,103715423,103715486,TSS,True,58,163
ENSG00000100522.9,chr14,52791427,52791684,TSS,True,20,173
ENSG00000165506.14,chr14,49626048,49633286,ES,True,92,290
ENSG00000066735.14,chr14,104175710,104177898,TSS,True,88,129
ENSG00000066735.14,chr14,104138374,104138764,TSS,False,86,129
ENSG00000258289.8,chr14,64924126,64926009,3AS,False,137,158
ENSG00000100852.12,chr14,32076917,32077053,TSS,True,71,122
ENSG00000100852.12,chr14,32077255,32077435,TSS,True,109,122
ENSG00000100852.12,chr14,32090498,32094386,TSS,True,96,122
ENSG00000131969.14,chr14,50893541,50893758,TSS,True,102,114
ENSG00000131969.14,chr14,50893504,50895722,TSS,True,25,112
ENSG00000100918.12,chr14,24171923,24172365,TSS,True,27,109
ENSG00000100918.12,chr14,24171784,24172608,TSS,True,90,109
ENSG00000100722.19,chr14,88578140,88601923,ES,False,47,298
ENSG00000100722.19,chr14,88578140,88607242,ES,False,48,436
ENSG00000100722.19,chr14,88596808,88607242,ES,False,88,346
ENSG00000100722.19,chr14,88609403,88609714,3AS,False,181,444
ENSG00000089902.9,chr14,102592620,102593187,TSS,False,33,131
ENSG00000100796.17,chr14,91465419,91470836,ES,False,435,491
ENSG00000100796.17,chr14,91473370,91475849,5AS,False,296,478
ENSG00000100796.17,chr14,91509704,91510074,IR,False,58,447
ENSG00000100796.17,chr14,91509505,91510554,TSS,True,131,520
ENSG00000100796.17,chr14,91510074,91510554,TSS,True,462,520
ENSG00000092199.17,chr14,21230366,21230996,5AS,False,1974,2551
ENSG00000092199.17,chr14,21234229,21269297,ES,False,693,2437
ENSG00000092199.17,chr14,21263336,21263619,IR,True,12,110
ENSG00000092199.17,chr14,21263336,21263666,IR,False,19,116
ENSG00000172590.18,chr14,22829886,22829948,TSS,True,107,124
ENSG00000172590.18,chr14,22829874,22829940,TSS,True,31,124
ENSG00000089916.17,chr14,76151899,76151991,TSS,True,58,150
ENSG00000089916.17,chr14,76201690,76207554,PAS,True,68,103
ENSG00000089916.17,chr14,76195877,76199532,PAS,True,70,103
ENSG00000129518.8,chr14,34539554,34539736,TSS,False,11,103
ENSG00000092203.13,chr14,21476763,21477284,TSS,False,42,320
ENSG00000139990.17,chr14,69152764,69153186,TSS,True,52,131
ENSG00000213983.11,chr14,23561635,23561961,IR,False,219,266
ENSG00000213983.11,chr14,23561635,23562287,ES,False,36,221
ENSG00000213983.11,chr14,23562066,23562287,IR,False,175,242
ENSG00000213983.11,chr14,23562593,23563199,IR,False,49,114
ENSG00000213983.11,chr14,23562593,23563379,ES,True,174,224
ENSG00000213983.11,chr14,23562593,23563379,3AS,True,174,216
ENSG00000213983.11,chr14,23562593,23563379,IR,False,174,199
ENSG00000213983.11,chr14,23563282,23563379,IR,False,88,113
ENSG00000213983.11,chr14,23563856,23564045,IR,False,217,253
ENSG00000213983.11,chr14,23564159,23564332,3AS,False,208,255
ENSG00000213983.11,chr14,23564660,23565118,IR,True,254,287
ENSG00000213983.11,chr14,23565199,23565605,IR,False,236,274
ENSG00000213983.11,chr14,23565701,23566063,ES,False,41,192
ENSG00000213983.11,chr14,23565892,23566063,IR,False,150,207
ENSG00000213983.11,chr14,23566419,23567110,ES,False,28,244
ENSG00000213983.11,chr14,23567315,23567738,3AS,False,35,187
ENSG00000213983.11,chr14,23567738,23567926,TSS,True,120,309
ENSG00000213983.11,chr14,23567450,23567772,TSS,True,262,309
ENSG00000119707.13,chr14,73099750,73103191,3AS,True,226,254
ENSG00000119707.13,chr14,73099750,73103191,IR,False,226,259
ENSG00000119707.13,chr14,73058459,73058705,TSS,False,179,460
ENSG00000119707.13,chr14,73099721,73103478,TSS,True,377,450
ENSG00000073712.14,chr14,52860465,52864400,ES,False,33,314
ENSG00000073712.14,chr14,52950920,52951262,TSS,True,62,328
ENSG00000165588.16,chr14,56802355,56805359,ES,False,34,166
ENSG00000165588.16,chr14,56804339,56805359,3AS,False,111,132
ENSG00000165588.16,chr14,56805359,56805667,TSS,True,18,175
ENSG00000133983.14,chr14,70329236,70359518,ES,False,23,211
ENSG00000100897.17,chr14,24115726,24116916,5AS,False,21,189
ENSG00000100897.17,chr14,24115726,24116971,IR,False,19,189
ENSG00000100897.17,chr14,24114762,24114924,TSS,False,161,237
ENSG00000100897.17,chr14,24114097,24115293,TSS,False,142,237
ENSG00000100897.17,chr14,24114777,24115749,TSS,True,196,237
ENSG00000081177.18,chr14,69191480,69191591,TSS,True,108,160
ENSG00000081177.18,chr14,69191770,69192039,TSS,True,109,160
ENSG00000081177.18,chr14,69203913,69204000,TSS,True,132,160
ENSG00000197119.12,chr14,100293377,100298841,ES,False,200,294
ENSG00000197119.12,chr14,100306198,100306544,TSS,True,93,394
ENSG00000100596.6,chr14,77616447,77616782,TSS,False,55,148
ENSG00000100461.17,chr14,22906368,22909482,ES,False,94,140
ENSG00000100461.17,chr14,22918998,22919192,TSS,True,18,174
ENSG00000092201.9,chr14,21383861,21384314,TSS,True,219,1675
ENSG00000250366.2,chr14,95876251,95876601,TSS,True,106,183
ENSG00000250366.2,chr14,95876662,95877177,TSS,True,97,183
ENSG00000029364.11,chr14,69424202,69453240,ES,False,25,122
ENSG00000029364.11,chr14,69442266,69454811,ES,False,14,114
ENSG00000029364.11,chr14,69397990,69399465,TSS,True,42,172
ENSG00000100744.14,chr14,96363492,96363568,TSS,False,38,220
ENSG00000197555.9,chr14,71512845,71529311,ES,False,91,102
ENSG00000197555.9,chr14,71735391,71738243,3AS,False,61,161
ENSG00000197555.9,chr14,71320346,71320503,TSS,True,128,172
ENSG00000197555.9,chr14,71320464,71321181,TSS,True,124,172
ENSG00000197555.9,chr14,71587570,71589370,TSS,True,146,168
ENSG00000100711.13,chr14,103729182,103732619,ES,False,175,295
ENSG00000066455.12,chr14,92794208,92794456,TSS,False,18,159
ENSG00000100644.16,chr14,61695839,61720381,3AS,False,454,602
ENSG00000100644.16,chr14,61695383,61695839,TSS,True,90,693
ENSG00000100941.8,chr14,39174985,39175392,TSS,True,96,538
