gene,chr,start,end,splice_type,novel,WTC11_ENCFF373TKM_in_cov,WTC11_ENCFF373TKM_total_cov
ENSG00000011243.17,chr19,15403555,15403657,IR,False,174,435
ENSG00000105176.17,chr19,29942664,29985222,ES,False,52,231
ENSG00000105176.17,chr19,30012531,30015535,3AS,False,46,212
ENSG00000105176.17,chr19,30012284,30015709,PAS,True,219,250
ENSG00000105176.17,chr19,30014886,30016609,PAS,True,82,250
ENSG00000105176.17,chr19,30015535,30016607,PAS,False,207,255
ENSG00000142002.17,chr19,4675223,4676656,PAS,True,20,116
ENSG00000142002.17,chr19,4692188,4694823,PAS,True,91,107
ENSG00000142002.17,chr19,4723673,4723971,TSS,True,24,120
ENSG00000130810.19,chr19,10106303,10106412,TSS,False,63,515
ENSG00000105135.15,chr19,15125655,15125819,TSS,False,91,281
ENSG00000105135.15,chr19,15124924,15125709,TSS,True,232,281
ENSG00000090006.17,chr19,40614446,40619346,ES,False,45,131
ENSG00000090006.17,chr19,40622667,40623603,ES,False,16,121
ENSG00000090006.17,chr19,40613340,40614038,TSS,True,107,143
ENSG00000090006.17,chr19,40613367,40613529,TSS,True,127,143
ENSG00000090006.17,chr19,40597145,40597380,TSS,False,102,150
ENSG00000141873.10,chr19,2732523,2733485,PAS,True,49,148
ENSG00000141873.10,chr19,2734524,2737379,PAS,True,103,143
ENSG00000005206.16,chr19,2337625,2338751,IR,True,79,109
ENSG00000005206.16,chr19,2339208,2339826,3AS,False,28,115
ENSG00000005206.16,chr19,2341014,2343210,IR,True,100,134
ENSG00000005206.16,chr19,2351594,2352945,5AS,False,103,136
ENSG00000005206.16,chr19,2328613,2328775,TSS,True,54,162
ENSG00000005206.16,chr19,2352945,2355290,PAS,True,21,157
ENSG00000134815.18,chr19,47376560,47377099,ES,False,122,197
ENSG00000134815.18,chr19,47380992,47381185,IR,False,176,199
ENSG00000134815.18,chr19,47349293,47349352,TSS,False,119,205
ENSG00000134815.18,chr19,47352081,47353735,TSS,True,126,205
ENSG00000105131.7,chr19,15231968,15232487,TSS,True,52,100
ENSG00000105131.7,chr19,15232919,15233015,TSS,True,87,100
ENSG00000105131.7,chr19,15233351,15233472,TSS,False,80,100
ENSG00000232677.6,chr19,36327170,36330252,3AS,True,34,148
ENSG00000232677.6,chr19,36313056,36313322,PAS,False,204,230
ENSG00000232677.6,chr19,36324909,36327225,PAS,False,105,217
ENSG00000232677.6,chr19,36324906,36327170,PAS,True,183,217
ENSG00000232677.6,chr19,36331446,36332318,TSS,True,25,230
ENSG00000179820.15,chr19,53867875,53867943,TSS,False,115,185
ENSG00000179820.15,chr19,53869450,53869838,TSS,True,150,185
ENSG00000179820.15,chr19,53866186,53866417,TSS,True,143,185
ENSG00000160007.18,chr19,46860895,46861209,TSS,True,115,172
ENSG00000160007.18,chr19,46918753,46922356,TSS,False,138,172
ENSG00000178904.18,chr19,32405662,32405909,TSS,True,67,109
ENSG00000105514.7,chr19,11339468,11339657,TSS,False,17,107
ENSG00000160877.5,chr19,13118214,13118454,TSS,False,54,144
ENSG00000181666.17,chr19,37317878,37318186,TSS,True,38,129
ENSG00000181666.17,chr19,37334618,37334782,TSS,False,92,112
ENSG00000181666.17,chr19,37362105,37364455,PAS,True,96,122
ENSG00000181666.17,chr19,37362108,37364455,PAS,True,45,122
ENSG00000160570.13,chr19,42215252,42217631,ES,False,45,117
ENSG00000160570.13,chr19,42217631,42217768,TSS,True,29,149
ENSG00000160570.13,chr19,42216679,42217457,TSS,True,132,149
ENSG00000076928.17,chr19,41888865,41892330,ES,False,27,172
ENSG00000076928.17,chr19,41883116,41883289,TSS,True,124,211
ENSG00000076928.17,chr19,41883233,41884493,TSS,True,132,211
ENSG00000184635.15,chr19,19933181,19937240,PAS,True,18,106
ENSG00000167674.14,chr19,4501317,4501910,IR,False,184,221
ENSG00000167674.14,chr19,4501317,4501913,3AS,False,68,252
ENSG00000167674.14,chr19,4501317,4501913,IR,False,68,106
ENSG00000167674.14,chr19,4472220,4472422,TSS,True,70,315
ENSG00000167674.14,chr19,4501910,4502218,PAS,True,105,292
ENSG00000167674.14,chr19,4501913,4502219,PAS,True,224,292
ENSG00000167674.14,chr19,4501190,4502211,PAS,True,255,292
ENSG00000130309.10,chr19,17555590,17555973,TSS,False,58,288
ENSG00000167657.13,chr19,3971021,3971121,TSS,False,32,210
ENSG00000105373.18,chr19,47745517,47745783,TSS,True,46,371
ENSG00000269416.5,chr19,23401047,23403205,ES,False,63,150
ENSG00000269416.5,chr19,23403493,23403719,3AS,False,74,132
ENSG00000269416.5,chr19,23403747,23405257,ES,False,31,103
ENSG00000269416.5,chr19,23405335,23415903,5AS,False,32,102
ENSG00000269416.5,chr19,23415903,23416078,TSS,True,109,166
ENSG00000269416.5,chr19,23415893,23416107,TSS,True,74,166
ENSG00000105409.18,chr19,41966965,41967248,IR,False,115,129
ENSG00000105409.18,chr19,41966580,41967340,PAS,True,116,130
ENSG00000105409.18,chr19,41966581,41966965,PAS,True,15,130
ENSG00000105409.18,chr19,41994070,41994269,TSS,False,24,130
ENSG00000128626.11,chr19,38930998,38931275,5AS,True,55,103
ENSG00000128626.11,chr19,38930940,38930998,TSS,False,58,113
ENSG00000128626.11,chr19,38930968,38931171,TSS,False,65,113
ENSG00000105393.15,chr19,17267527,17268793,3AS,False,176,242
ENSG00000105393.15,chr19,17267397,17267527,TSS,True,46,293
ENSG00000007264.14,chr19,3784884,3786168,ES,False,12,110
ENSG00000007264.14,chr19,3777968,3778422,PAS,True,18,123
ENSG00000007264.14,chr19,3786168,3786608,TSS,True,14,125
ENSG00000213762.11,chr19,57614503,57619411,ES,False,160,183
ENSG00000213762.11,chr19,57614503,57620159,ES,False,57,238
ENSG00000213762.11,chr19,57614220,57614503,TSS,True,39,279
ENSG00000119559.15,chr19,1473201,1475258,PAS,True,20,142
ENSG00000119559.15,chr19,1479162,1479556,TSS,False,39,148
ENSG00000119559.15,chr19,1478773,1479176,TSS,True,129,148
ENSG00000105676.13,chr19,19033930,19042710,ES,False,165,206
ENSG00000105676.13,chr19,19033930,19042710,5AS,False,165,196
ENSG00000105676.13,chr19,19033565,19033930,TSS,True,59,271
ENSG00000105676.13,chr19,19033582,19034013,TSS,True,237,271
ENSG00000105676.13,chr19,19057415,19058758,PAS,True,28,269
ENSG00000042753.11,chr19,46850763,46850855,TSS,True,55,213
ENSG00000042753.11,chr19,46850133,46850295,TSS,False,174,213
ENSG00000129351.17,chr19,10655123,10670515,5AS,False,210,270
ENSG00000129351.17,chr19,10681329,10681992,IR,False,1078,1252
ENSG00000129351.17,chr19,10682704,10683136,3AS,False,768,1274
ENSG00000129351.17,chr19,10683970,10688549,ES,False,76,457
ENSG00000129351.17,chr19,10653912,10654487,TSS,True,688,1481
ENSG00000129351.17,chr19,10654781,10655123,TSS,False,1261,1481
ENSG00000129351.17,chr19,10684415,10685772,PAS,True,503,1350
ENSG00000129351.17,chr19,10689178,10692419,PAS,True,886,1392
ENSG00000105655.18,chr19,18438092,18438179,TSS,True,55,391
ENSG00000185800.11,chr19,45782946,45784290,PAS,False,28,108
ENSG00000185800.11,chr19,45789397,45791087,PAS,True,81,101
ENSG00000129951.18,chr19,821914,822202,TSS,True,101,248
ENSG00000129951.18,chr19,821484,821943,TSS,True,162,248
ENSG00000130669.17,chr19,39125919,39169531,ES,False,62,231
ENSG00000130669.17,chr19,39168302,39169531,5AS,False,94,167
ENSG00000010361.13,chr19,49807374,49808413,ES,False,84,101
ENSG00000010361.13,chr19,49809258,49811362,ES,True,15,102
ENSG00000010361.13,chr19,49812995,49813338,TSS,True,18,106
ENSG00000089335.20,chr19,34682897,34683154,3AS,False,86,103
ENSG00000089335.20,chr19,34677675,34678103,TSS,True,105,123
ENSG00000089335.20,chr19,34677653,34677856,TSS,True,80,123
ENSG00000089335.20,chr19,34677676,34677833,TSS,True,104,123
ENSG00000089335.20,chr19,34677701,34678813,TSS,True,98,117
ENSG00000089335.20,chr19,34684251,34687060,PAS,True,15,118
ENSG00000161249.20,chr19,35497538,35498715,5AS,False,64,103
ENSG00000161249.20,chr19,35500029,35500532,ES,False,99,115
ENSG00000161249.20,chr19,35505986,35510183,ES,False,67,137
ENSG00000161249.20,chr19,35510252,35510378,5AS,False,57,105
ENSG00000161249.20,chr19,35497216,35497538,PAS,True,44,164
ENSG00000161249.20,chr19,35503302,35503447,PAS,True,126,161
ENSG00000161249.20,chr19,35510378,35510543,TSS,True,107,164
ENSG00000161249.20,chr19,35510183,35510522,TSS,True,130,164
ENSG00000161249.20,chr19,35510370,35510544,TSS,True,116,164
ENSG00000079999.13,chr19,10503240,10503596,TSS,True,263,323
ENSG00000079999.13,chr19,10502696,10502838,TSS,False,106,323
ENSG00000079999.13,chr19,10499394,10500081,TSS,True,290,323
ENSG00000079805.16,chr19,10830378,10830980,3AS,False,29,131
ENSG00000079805.16,chr19,10718022,10718403,TSS,True,44,142
ENSG00000079805.16,chr19,10830977,10831906,PAS,True,34,136
ENSG00000079805.16,chr19,10830980,10831905,PAS,False,107,136
ENSG00000130734.9,chr19,10544325,10544782,3AS,False,109,136
ENSG00000130734.9,chr19,10545130,10548903,ES,False,21,135
ENSG00000011451.19,chr19,15425240,15425681,TSS,True,93,104
ENSG00000011451.19,chr19,15449797,15449969,TSS,True,94,105
ENSG00000011451.19,chr19,15432433,15433320,TSS,False,58,104
ENSG00000064547.13,chr19,19628091,19628529,TSS,True,37,100
ENSG00000064547.13,chr19,19628427,19628570,TSS,True,83,100
ENSG00000123144.10,chr19,12734312,12734725,TSS,True,28,169
ENSG00000123144.10,chr19,12731343,12731414,TSS,True,145,169
ENSG00000085872.14,chr19,16542353,16542457,TSS,True,76,545
ENSG00000276043.4,chr19,4909349,4909655,TSS,True,217,357
ENSG00000276043.4,chr19,4910083,4910246,TSS,False,202,357
ENSG00000104980.7,chr19,7943606,7943771,TSS,True,26,243
ENSG00000105699.16,chr19,35259064,35262545,ES,False,330,461
ENSG00000105699.16,chr19,35259064,35266358,ES,False,76,537
ENSG00000105699.16,chr19,35266738,35266838,3AS,False,82,548
ENSG00000099624.7,chr19,1244440,1244736,IR,False,105,172
ENSG00000099624.7,chr19,1244314,1244825,PAS,True,107,173
ENSG00000099624.7,chr19,1244736,1244829,PAS,False,68,173
ENSG00000196365.11,chr19,5719703,5720479,TSS,True,81,732
ENSG00000129968.15,chr19,1885351,1885489,TSS,True,26,183
ENSG00000221983.7,chr19,18571887,18573292,5AS,False,114,197
ENSG00000221983.7,chr19,18571909,18573292,5AS,False,81,115
ENSG00000221983.7,chr19,18571801,18571887,TSS,False,178,294
ENSG00000221983.7,chr19,18571846,18571909,TSS,True,212,294
ENSG00000221983.7,chr19,18571902,18573403,TSS,True,244,294
ENSG00000130164.13,chr19,11089422,11089615,TSS,True,83,408
ENSG00000071655.17,chr19,1578158,1578334,IR,False,349,388
ENSG00000071655.17,chr19,1585214,1592617,5AS,True,315,352
ENSG00000071655.17,chr19,1576632,1578158,PAS,True,45,400
ENSG00000071655.17,chr19,1592617,1592910,TSS,False,102,418
ENSG00000129911.8,chr19,1863040,1863581,TSS,True,24,154
ENSG00000104946.12,chr19,49878572,49880278,ES,False,148,167
ENSG00000104946.12,chr19,49887834,49888230,3AS,False,143,178
ENSG00000104946.12,chr19,49876283,49877744,TSS,True,86,190
ENSG00000104946.12,chr19,49877696,49878241,TSS,True,115,190
ENSG00000178982.9,chr19,38619078,38619327,TSS,True,21,167
ENSG00000133265.10,chr19,55279702,55280034,5AS,True,150,175
ENSG00000133265.10,chr19,55280034,55280365,TSS,False,48,204
ENSG00000133265.10,chr19,55279929,55280136,TSS,True,178,204
ENSG00000167615.16,chr19,54449306,54451289,5AS,False,138,221
ENSG00000167615.16,chr19,54458521,54460765,IR,False,90,288
ENSG00000167615.16,chr19,54448602,54449306,TSS,True,229,369
ENSG00000167615.16,chr19,54449180,54449310,TSS,True,285,369
ENSG00000167615.16,chr19,54460765,54462037,PAS,True,204,294
ENSG00000167615.16,chr19,54458313,54462037,PAS,True,95,293
ENSG00000129354.11,chr19,10579858,10581265,3AS,False,355,426
ENSG00000070423.17,chr19,650296,651691,5AS,False,41,292
ENSG00000142534.6,chr19,49496396,49496471,TSS,False,129,382
ENSG00000142534.6,chr19,49496398,49497325,TSS,True,302,382
ENSG00000099875.14,chr19,2037829,2040133,3AS,False,61,425
ENSG00000099875.14,chr19,2046468,2046603,IR,True,242,366
ENSG00000099875.14,chr19,2037463,2037829,PAS,True,406,467
ENSG00000099875.14,chr19,2037470,2039856,PAS,True,75,439
ENSG00000099875.14,chr19,2051095,2051247,TSS,True,116,467
ENSG00000127527.13,chr19,16355851,16385128,ES,True,68,103
ENSG00000127527.13,chr19,16354897,16355851,PAS,False,63,171
ENSG00000127527.13,chr19,16355250,16361984,PAS,True,115,171
ENSG00000127527.13,chr19,16471912,16472049,TSS,True,19,171
ENSG00000236144.6,chr19,35541584,35541750,IR,False,82,116
ENSG00000236144.6,chr19,35542074,35542910,IR,False,62,109
ENSG00000236144.6,chr19,35540726,35541584,PAS,True,37,117
ENSG00000236144.6,chr19,35542910,35545541,TSS,True,60,117
ENSG00000236144.6,chr19,35541750,35545290,TSS,True,101,117
ENSG00000105607.12,chr19,12891522,12891830,IR,False,152,171
ENSG00000105607.12,chr19,12891144,12891202,TSS,True,35,187
ENSG00000105607.12,chr19,12891161,12891395,TSS,True,166,187
ENSG00000011304.19,chr19,805187,806407,ES,False,425,1354
ENSG00000011304.19,chr19,797388,797505,TSS,True,371,1520
ENSG00000125912.10,chr19,3206190,3206264,3AS,False,282,619
ENSG00000125912.10,chr19,3185867,3186214,TSS,True,68,647
ENSG00000174886.12,chr19,5894854,5896452,IR,False,140,171
ENSG00000174886.12,chr19,5894666,5894854,PAS,True,33,176
ENSG00000174886.12,chr19,5894674,5896575,PAS,True,148,176
ENSG00000076984.17,chr19,7903841,7904068,TSS,True,28,110
ENSG00000104805.15,chr19,48900264,48900372,TSS,False,111,431
ENSG00000104805.15,chr19,48900783,48900931,TSS,True,348,431
ENSG00000167601.11,chr19,41239314,41242882,ES,False,70,101
ENSG00000167601.11,chr19,41218944,41219477,TSS,True,11,107
ENSG00000125651.13,chr19,6392983,6393444,TSS,True,23,205
ENSG00000127616.18,chr19,10961174,10984123,3AS,False,373,980
ENSG00000127616.18,chr19,11035132,11041306,3AS,False,982,1238
ENSG00000127616.18,chr19,11041560,11058257,3AS,False,497,1309
ENSG00000127616.18,chr19,10960725,10961174,TSS,True,337,1331
ENSG00000167645.16,chr19,38309643,38315868,5AS,False,101,134
ENSG00000167645.16,chr19,38315859,38315985,TSS,True,187,220
ENSG00000167645.16,chr19,38315868,38315996,TSS,True,118,220
ENSG00000167645.16,chr19,38315716,38315855,TSS,True,189,220
ENSG00000167645.16,chr19,38315722,38315909,TSS,False,186,220
ENSG00000129347.19,chr19,10557682,10557768,IR,False,89,136
ENSG00000129347.19,chr19,10565905,10566110,TSS,True,28,145
ENSG00000062822.13,chr19,50384273,50384390,TSS,True,106,674
ENSG00000130254.11,chr19,5610688,5612539,ES,False,27,198
ENSG00000130254.11,chr19,5622529,5623025,TSS,True,42,235
ENSG00000198131.13,chr19,58228426,58228946,TSS,False,52,118
ENSG00000198131.13,chr19,58228906,58229256,TSS,True,90,118
ENSG00000198131.13,chr19,58260850,58264092,PAS,True,22,104
ENSG00000161091.12,chr19,3538266,3538756,PAS,True,59,107
ENSG00000161091.12,chr19,3543770,3544732,PAS,False,54,105
ENSG00000161091.12,chr19,3557105,3557616,TSS,True,13,107
ENSG00000130202.9,chr19,44878222,44878941,PAS,True,726,1174
ENSG00000130202.9,chr19,44888109,44889227,PAS,True,470,1179
ENSG00000095066.11,chr19,12764914,12764998,3AS,True,53,257
ENSG00000095066.11,chr19,12765724,12765926,5AS,True,217,251
ENSG00000095066.11,chr19,12773044,12774668,5AS,False,180,221
ENSG00000095066.11,chr19,12762797,12763431,PAS,True,54,309
ENSG00000095066.11,chr19,12773223,12774741,PAS,True,246,285
ENSG00000095066.11,chr19,12775404,12775591,TSS,True,54,309
ENSG00000105443.14,chr19,48474949,48478068,5AS,False,55,149
ENSG00000105443.14,chr19,48469218,48469526,TSS,True,27,173
ENSG00000105443.14,chr19,48479122,48482315,PAS,True,34,164
ENSG00000105443.14,chr19,48480749,48482315,PAS,False,143,173
ENSG00000167670.15,chr19,4409759,4422565,ES,False,65,546
ENSG00000167670.15,chr19,4402581,4402814,TSS,True,88,607
ENSG00000125734.15,chr19,6731054,6731198,3AS,False,25,115
ENSG00000125734.15,chr19,6737456,6737625,TSS,True,63,120
ENSG00000125734.15,chr19,6736989,6737305,TSS,True,72,120
ENSG00000064961.18,chr19,3573800,3574382,IR,False,277,318
ENSG00000064961.18,chr19,3572910,3572994,TSS,True,42,343
ENSG00000090372.14,chr19,46727546,46727893,3AS,False,554,717
ENSG00000090372.14,chr19,46746148,46747040,TSS,True,76,757
ENSG00000176619.12,chr19,2456669,2456993,TSS,False,310,1588
ENSG00000079462.7,chr19,42302325,42302436,IR,False,47,108
ENSG00000079462.7,chr19,42302231,42302666,TSS,True,55,116
ENSG00000079462.7,chr19,42302436,42302792,TSS,True,69,116
ENSG00000075702.17,chr19,36083188,36084652,5AS,False,33,304
ENSG00000075702.17,chr19,36102151,36102736,IR,False,205,254
ENSG00000075702.17,chr19,36102151,36102751,3AS,False,48,254
ENSG00000075702.17,chr19,36054550,36055148,TSS,True,57,328
ENSG00000005007.12,chr19,18853071,18853251,5AS,False,315,370
ENSG00000005007.12,chr19,18831904,18832440,TSS,True,115,458
ENSG00000269858.5,chr19,40799165,40799262,TSS,False,65,521
ENSG00000198258.10,chr19,9827984,9828326,5AS,False,129,148
ENSG00000198258.10,chr19,9827896,9827984,TSS,True,24,154
ENSG00000198258.10,chr19,9827900,9828064,TSS,True,135,154
ENSG00000142541.16,chr19,49487604,49487644,TSS,True,96,664
ENSG00000213339.8,chr19,10712299,10712552,IR,False,84,132
ENSG00000213339.8,chr19,10701399,10701703,TSS,True,16,142
ENSG00000133250.13,chr19,8510577,8510764,PAS,False,30,101
ENSG00000133250.13,chr19,8510586,8511536,PAS,True,79,101
ENSG00000133250.13,chr19,8514043,8514167,TSS,True,28,101
ENSG00000133250.13,chr19,8513028,8514167,TSS,True,81,101
ENSG00000142453.11,chr19,10921127,10921614,ES,False,259,1195
ENSG00000108107.14,chr19,55384686,55385965,TSS,False,61,269
ENSG00000108107.14,chr19,55385914,55386438,TSS,True,240,269
ENSG00000104884.15,chr19,45349770,45351721,PAS,True,14,133
ENSG00000104884.15,chr19,45370535,45370592,TSS,False,70,148
ENSG00000105202.8,chr19,39840515,39840619,5AS,False,47,355
ENSG00000130165.10,chr19,11559190,11559260,TSS,True,19,114
ENSG00000130165.10,chr19,11554231,11554367,TSS,True,99,114
ENSG00000007080.10,chr19,17933012,17933048,TSS,True,100,341
ENSG00000007080.10,chr19,17935775,17936579,TSS,True,252,341
ENSG00000127511.9,chr19,16862559,16863679,ES,False,128,155
ENSG00000127511.9,chr19,16829382,16829540,TSS,True,54,336
ENSG00000127511.9,chr19,16854142,16857099,PAS,True,189,299
ENSG00000127511.9,chr19,16878496,16880355,PAS,True,123,330
ENSG00000104960.15,chr19,49860336,49860613,3AS,False,335,381
ENSG00000104960.15,chr19,49850701,49851499,TSS,True,66,387
ENSG00000104960.15,chr19,49860613,49860744,PAS,True,51,387
ENSG00000104960.15,chr19,49860565,49860744,PAS,True,341,387
ENSG00000125755.18,chr19,45815421,45815697,PAS,True,35,236
ENSG00000125755.18,chr19,45817445,45821485,PAS,True,206,229
ENSG00000125755.18,chr19,45863057,45863288,TSS,True,39,236
ENSG00000161618.9,chr19,49453136,49453421,TSS,True,18,151
ENSG00000105618.13,chr19,54115212,54115797,TSS,True,52,316
ENSG00000105618.13,chr19,54117239,54118455,TSS,True,284,316
ENSG00000125648.14,chr19,6444301,6453980,ES,False,76,331
ENSG00000125648.14,chr19,6440061,6442159,PAS,True,51,373
ENSG00000141867.17,chr19,15246979,15249290,PAS,False,14,125
ENSG00000141867.17,chr19,15332289,15332553,TSS,True,44,146
ENSG00000213988.10,chr19,20078135,20105220,ES,False,16,122
ENSG00000213988.10,chr19,20077948,20078135,TSS,True,66,190
ENSG00000213988.10,chr19,20117780,20122819,PAS,True,42,130
ENSG00000213988.10,chr19,20126751,20127849,PAS,True,133,190
ENSG00000089639.10,chr19,19643510,19643676,TSS,True,25,100
ENSG00000105298.13,chr19,3610966,3611899,IR,False,14,125
ENSG00000105298.13,chr19,3610639,3612413,PAS,True,22,132
ENSG00000105298.13,chr19,3626595,3626833,TSS,False,40,141
ENSG00000167747.14,chr19,50798924,50799293,IR,False,20,160
ENSG00000167747.14,chr19,50798958,50799271,IR,False,40,138
ENSG00000167747.14,chr19,50798958,50799293,IR,False,600,698
ENSG00000167747.14,chr19,50798958,50802216,3AS,False,13,111
ENSG00000167747.14,chr19,50797702,50799357,PAS,True,689,786
ENSG00000167747.14,chr19,50797693,50798958,PAS,True,131,786
ENSG00000032444.16,chr19,7551437,7553874,3AS,False,180,280
ENSG00000032444.16,chr19,7535693,7536020,TSS,False,233,307
ENSG00000032444.16,chr19,7534139,7534239,TSS,True,256,307
ENSG00000032444.16,chr19,7534716,7534902,TSS,True,221,307
ENSG00000167635.11,chr19,36215155,36218121,5AS,True,60,334
ENSG00000167635.11,chr19,36215155,36228747,ES,True,83,145
ENSG00000167635.11,chr19,36215155,36228747,5AS,False,83,541
ENSG00000167635.11,chr19,36215196,36228747,ES,False,171,439
ENSG00000167635.11,chr19,36214748,36215155,TSS,True,567,713
ENSG00000167635.11,chr19,36215101,36215196,TSS,True,273,713
ENSG00000133275.15,chr19,1978511,1978601,IR,False,525,588
ENSG00000133275.15,chr19,1979093,1979162,IR,False,525,614
ENSG00000133275.15,chr19,1941094,1941418,TSS,False,66,643
ENSG00000133243.8,chr19,2015296,2015723,TSS,True,59,396
ENSG00000105726.16,chr19,19654074,19654542,3AS,False,87,508
ENSG00000105726.16,chr19,19663270,19664048,TSS,True,60,532
