gene,chr,start,end,splice_type,novel,adrenal_gland_ENCFF791WUV_in_cov,adrenal_gland_ENCFF791WUV_total_cov
ENSG00000178028.13,chr1,44213424,44213527,TSS,True,39,130
ENSG00000178028.13,chr1,44213464,44213858,TSS,True,103,130
ENSG00000117298.15,chr1,21345375,21345560,TSS,True,339,515
ENSG00000117298.15,chr1,21290363,21290473,TSS,True,423,513
ENSG00000116604.17,chr1,156500485,156500826,TSS,True,36,112
ENSG00000117385.15,chr1,42746852,42747271,5AS,False,95,117
ENSG00000117385.15,chr1,42754990,42755164,IR,False,85,116
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,300,344
ENSG00000126088.13,chr1,45012121,45012285,TSS,True,51,395
ENSG00000196878.14,chr1,209650981,209651087,IR,True,75,144
ENSG00000196878.14,chr1,209650916,209651366,TSS,True,91,160
ENSG00000196878.14,chr1,209651087,209651389,TSS,False,85,160
ENSG00000008130.15,chr1,1778288,1778524,TSS,True,47,463
ENSG00000197982.13,chr1,37807794,37808306,TSS,False,106,157
ENSG00000197982.13,chr1,37808296,37808439,TSS,True,114,157
ENSG00000197982.13,chr1,37807795,37808732,TSS,True,102,157
ENSG00000188643.10,chr1,153612951,153613170,TSS,True,31,134
ENSG00000188643.10,chr1,153608898,153609036,TSS,True,103,134
ENSG00000172380.5,chr1,67833343,67833790,TSS,True,21,161
ENSG00000171735.18,chr1,6785575,6825091,ES,False,38,139
ENSG00000171735.18,chr1,6887653,6888201,PAS,True,106,144
ENSG00000171735.18,chr1,6871756,6872049,PAS,True,38,142
ENSG00000117143.13,chr1,162590511,162592734,3AS,False,29,166
ENSG00000117143.13,chr1,162590511,162597791,ES,False,76,242
ENSG00000159423.16,chr1,18902461,18902787,TSS,True,28,173
ENSG00000066056.13,chr1,43307572,43308985,ES,False,34,124
ENSG00000066056.13,chr1,43300958,43301129,TSS,True,20,138
ENSG00000168765.16,chr1,109661164,109661705,PAS,True,11,109
ENSG00000157916.19,chr1,2391958,2395783,ES,False,393,457
ENSG00000157916.19,chr1,2391958,2395783,5AS,True,393,444
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,89,547
ENSG00000159363.17,chr1,16993835,16995990,5AS,True,20,189
ENSG00000159363.17,chr1,17004411,17004706,5AS,False,82,148
ENSG00000159363.17,chr1,17011728,17012004,TSS,True,25,204
ENSG00000266472.5,chr1,150293898,150294334,IR,True,109,179
ENSG00000266472.5,chr1,150293846,150293898,TSS,False,72,183
ENSG00000266472.5,chr1,150293866,150294449,TSS,True,113,183
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,388,2949
ENSG00000117335.19,chr1,207767195,207770320,ES,False,195,841
ENSG00000117335.19,chr1,207785682,207793518,ES,False,642,866
ENSG00000143742.12,chr1,225783368,225789239,ES,False,364,425
ENSG00000121310.16,chr1,52905090,52907867,ES,False,50,107
ENSG00000121310.16,chr1,52921552,52921860,TSS,False,15,137
ENSG00000134247.9,chr1,116909911,116910252,TSS,False,23,112
ENSG00000204219.10,chr1,23378380,23381474,PAS,False,30,286
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,211,278
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,123,278
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,21,143
ENSG00000279457.4,chr1,187287,187379,5AS,True,20,108
ENSG00000279457.4,chr1,187890,188129,IR,True,80,100
ENSG00000279457.4,chr1,199836,200549,TSS,True,32,109
ENSG00000279457.4,chr1,195262,195419,TSS,False,88,109
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,48,116
ENSG00000142687.17,chr1,35479212,35554349,ES,False,14,107
ENSG00000142687.17,chr1,35554519,35557361,5AS,False,11,108
ENSG00000142687.17,chr1,35557206,35557434,TSS,True,52,146
ENSG00000116871.15,chr1,36173478,36176198,ES,False,28,109
ENSG00000116871.15,chr1,36176321,36176417,IR,False,58,111
ENSG00000116871.15,chr1,36178201,36178445,3AS,False,13,112
ENSG00000116871.15,chr1,36179315,36179514,3AS,False,99,116
ENSG00000116871.15,chr1,36156124,36156463,TSS,True,20,124
ENSG00000142748.12,chr1,27373263,27373964,ES,False,23,129
ENSG00000116754.13,chr1,70228555,70232267,ES,False,130,145
ENSG00000116754.13,chr1,70250503,70250610,3AS,False,55,150
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,86,159
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,80,159
ENSG00000116754.13,chr1,70250610,70253052,PAS,True,103,158
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,63,158
ENSG00000143569.18,chr1,154220848,154220975,TSS,True,64,106
ENSG00000143569.18,chr1,154220857,154221040,TSS,True,72,106
ENSG00000143569.18,chr1,154220954,154225213,TSS,True,94,106
ENSG00000143569.18,chr1,154263102,154263505,PAS,True,32,106
ENSG00000143569.18,chr1,154270199,154271499,PAS,True,81,106
ENSG00000184007.20,chr1,31911826,31918969,ES,False,23,169
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,160,223
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,68,228
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,165,228
ENSG00000162512.15,chr1,30908448,30908813,TSS,False,92,128
ENSG00000014914.20,chr1,149929317,149929622,IR,False,97,112
ENSG00000014914.20,chr1,149930547,149930791,IR,False,93,110
ENSG00000014914.20,chr1,149933698,149933854,IR,False,90,102
ENSG00000014914.20,chr1,149928647,149929317,PAS,True,16,112
ENSG00000014914.20,chr1,149936581,149936909,TSS,True,19,112
ENSG00000162910.18,chr1,228109148,228109305,TSS,False,44,103
ENSG00000162910.18,chr1,228109260,228109347,TSS,True,73,103
ENSG00000213625.8,chr1,65420523,65420740,TSS,True,28,244
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,16,137
ENSG00000183291.16,chr1,86914027,86914371,TSS,False,29,165
ENSG00000090621.13,chr1,39560244,39561122,PAS,False,12,116
ENSG00000090621.13,chr1,39575758,39577282,TSS,True,20,104
ENSG00000163346.16,chr1,154956068,154956418,TSS,True,156,794
ENSG00000163346.16,chr1,154953670,154953944,TSS,False,713,794
ENSG00000117616.17,chr1,25337039,25338216,TSS,True,83,100
ENSG00000198952.8,chr1,156282606,156282943,TSS,False,33,219
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,55,451
ENSG00000158793.13,chr1,161118178,161118785,5AS,False,97,115
ENSG00000158793.13,chr1,161118178,161118785,IR,True,97,122
ENSG00000158793.13,chr1,161118072,161118178,TSS,True,57,155
ENSG00000158793.13,chr1,161118092,161118881,TSS,True,133,155
ENSG00000158793.13,chr1,161120498,161123472,PAS,True,17,151
ENSG00000160075.11,chr1,1541672,1542167,PAS,True,72,204
ENSG00000160075.11,chr1,1562346,1564916,PAS,True,138,203
ENSG00000117318.8,chr1,23558415,23558934,IR,True,206,233
ENSG00000117318.8,chr1,23559019,23559126,IR,True,204,232
ENSG00000117318.8,chr1,23557922,23558415,PAS,True,27,233
ENSG00000117318.8,chr1,23559126,23559503,TSS,True,28,233
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,35,195
ENSG00000155366.16,chr1,112703806,112707077,ES,False,128,340
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,47,387
ENSG00000116560.10,chr1,35176379,35176474,PAS,True,280,322
ENSG00000116560.10,chr1,35182844,35184593,PAS,False,54,315
ENSG00000132879.13,chr1,11658364,11658735,5AS,False,32,109
ENSG00000132879.13,chr1,11654838,11654952,TSS,True,25,115
ENSG00000132879.13,chr1,11654297,11654581,TSS,False,101,115
ENSG00000162522.10,chr1,32771779,32772441,TSS,True,31,106
ENSG00000117448.13,chr1,45551155,45561788,ES,False,89,118
ENSG00000117448.13,chr1,45567020,45567981,IR,True,109,123
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,29,124
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,98,124
ENSG00000203667.9,chr1,244835756,244842194,ES,False,54,126
ENSG00000189171.14,chr1,153627482,153627603,TSS,True,18,166
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,64,551
ENSG00000078369.17,chr1,1825499,1890819,ES,False,85,549
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,26,202
ENSG00000134684.10,chr1,32817187,32818150,TSS,True,24,177
ENSG00000076864.19,chr1,21649796,21669253,ES,False,94,170
ENSG00000076864.19,chr1,21622338,21622750,TSS,False,246,276
ENSG00000076864.19,chr1,21669253,21669848,TSS,True,90,276
ENSG00000088280.18,chr1,23484004,23484402,TSS,True,38,166
ENSG00000116455.13,chr1,111449054,111449292,TSS,False,12,101
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,206,397
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,207,413
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,222,413
ENSG00000221978.11,chr1,1391575,1392678,IR,False,53,284
ENSG00000221978.11,chr1,1385709,1387582,PAS,True,45,352
ENSG00000221978.11,chr1,1390777,1392803,PAS,True,301,342
ENSG00000143771.11,chr1,224356823,224356993,TSS,False,13,109
ENSG00000196352.15,chr1,207359545,207360966,PAS,True,94,835
ENSG00000196352.15,chr1,207340390,207340776,PAS,True,750,835
ENSG00000142871.16,chr1,85580756,85581047,TSS,False,27,121
ENSG00000127463.14,chr1,19238854,19239230,3AS,False,16,102
ENSG00000157873.17,chr1,2560714,2561672,3AS,False,145,164
ENSG00000157873.17,chr1,2555742,2556733,TSS,True,47,184
ENSG00000157873.17,chr1,2555758,2555850,TSS,False,163,184
ENSG00000162551.13,chr1,21509083,21509517,TSS,True,37,213
ENSG00000143553.10,chr1,153658681,153658886,TSS,False,16,133
ENSG00000159388.5,chr1,203305497,203305748,TSS,True,26,173
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,40,141
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,60,161
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,121,161
ENSG00000117859.18,chr1,51730001,51745535,5AS,False,40,108
ENSG00000117859.18,chr1,51750195,51760689,ES,False,22,200
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,122,208
ENSG00000117859.18,chr1,51729793,51730124,TSS,True,140,208
ENSG00000117859.18,chr1,51729814,51730001,TSS,True,168,208
ENSG00000162542.13,chr1,19740941,19746455,ES,False,34,101
ENSG00000162542.13,chr1,19799854,19800204,TSS,True,16,103
ENSG00000153936.16,chr1,87104469,87109416,PAS,False,41,123
ENSG00000153936.16,chr1,87097837,87098441,PAS,True,91,121
ENSG00000162873.14,chr1,205343793,205356532,ES,False,101,119
ENSG00000162873.14,chr1,205344133,205344513,TSS,False,140,157
ENSG00000162873.14,chr1,205356532,205356935,TSS,True,55,157
ENSG00000162873.14,chr1,205356987,205357087,TSS,True,141,157
ENSG00000162616.8,chr1,77979173,77979293,TSS,False,221,247
ENSG00000162616.8,chr1,78004872,78005321,TSS,True,35,247
ENSG00000173641.17,chr1,16017207,16017764,3AS,False,570,661
ENSG00000173641.17,chr1,16017764,16018046,TSS,True,159,818
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,34,330
ENSG00000171603.17,chr1,9736042,9741093,ES,False,107,152
ENSG00000171603.17,chr1,9823642,9823992,TSS,True,33,178
ENSG00000116133.12,chr1,54851245,54852202,3AS,True,132,161
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,1477,9071
ENSG00000162613.16,chr1,77967098,77967626,3AS,False,76,111
ENSG00000116786.12,chr1,15719920,15725316,ES,False,42,183
ENSG00000116786.12,chr1,15684293,15684618,TSS,True,42,222
ENSG00000197530.12,chr1,1616614,1623430,3AS,False,130,173
ENSG00000197530.12,chr1,1615423,1615633,TSS,True,141,218
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,140,218
ENSG00000160058.18,chr1,32383997,32386778,3AS,False,143,160
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,33,192
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,139,448
ENSG00000122406.13,chr1,92837516,92837633,TSS,True,322,446
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,203,229
ENSG00000125944.19,chr1,23338608,23344210,ES,False,133,227
ENSG00000159189.11,chr1,22643632,22643714,TSS,False,103,717
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,753,1525
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,796,1525
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,87,121
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,87,249
ENSG00000131236.16,chr1,40040783,40059336,IR,False,87,136
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,161,210
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,142,353
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,231,353
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,29,261
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,30,266
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,24,122
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,13,114
ENSG00000028137.18,chr1,12166979,12167169,TSS,False,15,139
ENSG00000143774.16,chr1,228140363,228145510,ES,False,241,375
ENSG00000143774.16,chr1,228141288,228145510,ES,False,115,131
ENSG00000143774.16,chr1,228141288,228145510,5AS,False,115,131
ENSG00000155363.18,chr1,112674421,112674729,TSS,True,68,163
ENSG00000155363.18,chr1,112674715,112675049,TSS,True,108,163
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,33,184
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,40,319
ENSG00000143740.14,chr1,227728530,227728786,TSS,True,125,192
ENSG00000143740.14,chr1,227734200,227735499,TSS,True,40,113
ENSG00000143740.14,chr1,227747683,227748233,TSS,True,92,113
ENSG00000143740.14,chr1,227780526,227781267,PAS,True,83,192
ENSG00000085832.16,chr1,51519198,51519386,TSS,True,31,110
ENSG00000198715.12,chr1,156294565,156295525,ES,False,15,144
ENSG00000198715.12,chr1,156295525,156295685,TSS,True,23,169
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,76,422
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,378,422
ENSG00000057757.9,chr1,23778351,23778713,TSS,False,22,103
ENSG00000215845.10,chr1,161038634,161038879,3AS,True,13,126
ENSG00000163431.12,chr1,201946079,201946580,TSS,True,25,164
ENSG00000163431.12,chr1,201899236,201900075,TSS,True,145,162
ENSG00000143393.16,chr1,151307801,151315572,ES,False,88,140
ENSG00000143393.16,chr1,151316509,151327270,ES,False,47,118
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,31,152
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,129,152
ENSG00000143374.16,chr1,150492489,150497529,ES,False,30,108
PB_novel_51308,chr11_KI270721v1_random,51699,52939,TSS,True,70,312
ENSG00000048140.17,chr5,176656956,176657517,IR,False,95,123
ENSG00000048140.17,chr5,176657517,176659056,PAS,True,30,131
ENSG00000048140.17,chr5,176656894,176659057,PAS,True,108,131
ENSG00000152684.10,chr5,52799667,52801120,TSS,True,28,180
ENSG00000152684.10,chr5,52787919,52788414,TSS,True,155,180
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,106,133
ENSG00000155508.13,chr5,154858202,154858525,TSS,False,122,150
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,62,150
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,127,150
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,29,243
ENSG00000081791.8,chr5,141923798,141923972,TSS,True,31,159
ENSG00000081791.8,chr5,141934493,141935546,PAS,True,116,148
ENSG00000081791.8,chr5,141938520,141942045,PAS,True,76,149
ENSG00000081791.8,chr5,141939505,141941002,PAS,True,129,149
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,225,1818
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,16,111
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,99,111
ENSG00000113719.15,chr5,172834247,172834433,TSS,True,42,148
ENSG00000198055.10,chr5,177441736,177442846,PAS,True,27,103
ENSG00000198055.10,chr5,177441734,177442842,PAS,True,83,103
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,18,123
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,13,123
ENSG00000188725.7,chr5,61162216,61162474,TSS,True,15,113
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,56,299
ENSG00000176783.14,chr5,179550550,179550879,TSS,True,26,158
ENSG00000175416.12,chr5,176416176,176416563,TSS,True,40,343
ENSG00000153113.23,chr5,96727530,96729611,ES,False,33,204
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,40,205
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,115,212
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,110,211
ENSG00000131844.15,chr5,71587261,71587554,TSS,True,13,100
ENSG00000213949.8,chr5,52787731,52788414,TSS,True,20,133
ENSG00000127184.12,chr5,86617940,86618130,TSS,True,40,377
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,378,468
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,190,468
ENSG00000051596.9,chr5,175916676,175918172,PAS,False,89,101
ENSG00000051596.9,chr5,175958613,175960132,PAS,True,14,101
ENSG00000113648.16,chr5,135346057,135360496,ME,False,133,190
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,112,193
ENSG00000113328.18,chr5,163437664,163437764,IR,False,90,249
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,100,259
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,169,259
ENSG00000197043.13,chr5,151109846,151117126,ES,False,56,385
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,54,199
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,24,223
ENSG00000019582.14,chr5,150402625,150404679,ES,False,541,665
ENSG00000145916.18,chr5,178130515,178131054,TSS,True,39,109
ENSG00000145916.18,chr5,178130538,178131376,TSS,True,76,109
ENSG00000122203.14,chr5,176355749,176359810,ES,False,22,150
ENSG00000122203.14,chr5,176361601,176361814,TSS,True,30,197
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,94,168
ENSG00000120727.12,chr5,139341823,139341980,TSS,True,46,354
ENSG00000120727.12,chr5,139368732,139369717,PAS,True,41,351
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,43,146
ENSG00000113712.17,chr5,149513209,149520289,ES,False,132,150
ENSG00000164172.18,chr5,53109711,53109771,TSS,True,13,117
ENSG00000197226.12,chr5,179907703,179908598,TSS,True,61,461
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,873,1299
ENSG00000145730.20,chr5,102961229,102990271,ME,True,46,201
ENSG00000145730.20,chr5,102961229,102990271,ES,False,855,1058
ENSG00000145730.20,chr5,103019843,103025133,3AS,False,111,853
ENSG00000145730.20,chr5,103019843,103028181,ES,False,97,329
ENSG00000145730.20,chr5,103019843,103028886,ME,False,197,298
ENSG00000145730.20,chr5,103019843,103028184,ES,False,100,616
ENSG00000145730.20,chr5,103019843,103028184,3AS,False,100,429
ENSG00000145730.20,chr5,103025334,103028184,3AS,False,512,744
ENSG00000145730.20,chr5,103025334,103028886,ES,False,100,843
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,585,1078
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,523,1078
ENSG00000172239.13,chr5,43555999,43556818,5AS,False,77,205
ENSG00000172239.13,chr5,43556581,43557126,TSS,True,86,214
ENSG00000172239.13,chr5,43556818,43557178,TSS,True,136,214
ENSG00000249915.7,chr5,306754,311292,5AS,False,31,171
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,144,687
ENSG00000113552.15,chr5,142012041,142012994,ES,False,114,132
ENSG00000113552.15,chr5,142012994,142013053,TSS,False,20,152
ENSG00000145592.13,chr5,40835182,40835284,TSS,False,32,202
ENSG00000145592.13,chr5,40834470,40835213,TSS,True,179,202
ENSG00000164237.8,chr5,10307624,10307886,TSS,True,25,107
ENSG00000164237.8,chr5,10307514,10307869,TSS,True,87,107
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,328,369
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,333,374
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,46,374
ENSG00000213523.10,chr5,140557272,140557427,IR,False,106,132
ENSG00000213523.10,chr5,140557427,140557472,TSS,True,31,135
ENSG00000213523.10,chr5,140557146,140557456,TSS,True,110,135
ENSG00000056097.15,chr5,32444621,32444941,TSS,True,30,146
ENSG00000161013.16,chr5,179806486,179807506,TSS,True,40,296
ENSG00000062194.15,chr5,57214193,57230845,ES,False,146,169
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,153,180
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,39,180
ENSG00000145901.15,chr5,151030673,151032286,3AS,False,22,178
ENSG00000145901.15,chr5,151029942,151030673,PAS,True,156,178
ENSG00000145901.15,chr5,151029122,151030747,PAS,True,24,178
ENSG00000161011.19,chr5,179820881,179821141,TSS,True,135,1215
ENSG00000027847.13,chr5,177609539,177614178,PAS,True,15,118
ENSG00000027847.13,chr5,177605044,177605223,PAS,False,104,117
ENSG00000182578.13,chr5,150086378,150086571,TSS,True,20,186
ENSG00000113161.15,chr5,75354697,75355364,ES,False,23,124
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,81,602
ENSG00000015479.18,chr5,139293805,139314674,ES,False,39,374
ENSG00000015479.18,chr5,139294028,139314674,ES,False,65,113
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,165,546
ENSG00000015479.18,chr5,139293749,139294028,TSS,True,433,546
ENSG00000049656.13,chr5,1339002,1341670,3AS,True,34,325
ENSG00000169228.13,chr5,177302178,177302396,IR,False,67,116
ENSG00000169228.13,chr5,177303320,177303406,IR,False,36,113
ENSG00000169228.13,chr5,177303171,177303730,TSS,True,44,120
ENSG00000169228.13,chr5,177303406,177303722,TSS,True,84,120
