gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF830FDH_in_cov,endodermal_cell_ENCFF830FDH_total_cov
ENSG00000122481.16,chr1,95234044,95234315,TSS,True,15,131
ENSG00000117362.12,chr1,150266194,150266532,IR,False,99,160
ENSG00000117362.12,chr1,150265049,150266194,PAS,False,63,162
ENSG00000117362.12,chr1,150265036,150266656,PAS,True,102,162
ENSG00000117362.12,chr1,150268697,150269266,TSS,True,57,203
ENSG00000242125.3,chr1,28506084,28508127,ES,True,129,149
ENSG00000242125.3,chr1,28506042,28506084,TSS,True,18,167
ENSG00000162910.18,chr1,228108318,228108954,ES,False,100,130
ENSG00000162910.18,chr1,228108318,228108954,5AS,False,100,127
ENSG00000162910.18,chr1,228108318,228108954,3AS,False,100,121
ENSG00000162910.18,chr1,228109021,228109148,IR,True,111,124
ENSG00000162910.18,chr1,228109021,228109260,5AS,False,62,172
ENSG00000162910.18,chr1,228109148,228109305,TSS,False,85,213
ENSG00000162910.18,chr1,228109260,228109347,TSS,True,142,213
ENSG00000117748.9,chr1,27914433,27914762,TSS,False,39,222
ENSG00000186063.12,chr1,222712207,222712517,TSS,True,18,140
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,87,106
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,35,130
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,112,130
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,255,570
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,39,228
ENSG00000117054.13,chr1,75724817,75732643,ES,False,29,237
ENSG00000117054.13,chr1,75724353,75724817,TSS,True,31,269
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,65,156
ENSG00000158793.13,chr1,161118072,161118178,TSS,True,31,124
ENSG00000182004.12,chr1,203861594,203861713,TSS,False,172,1586
ENSG00000189266.12,chr1,23959817,23959998,TSS,True,69,293
ENSG00000135845.9,chr1,172393125,172394410,PAS,False,124,151
ENSG00000135845.9,chr1,172441474,172442830,PAS,True,31,133
ENSG00000135845.9,chr1,172443987,172444109,TSS,True,23,152
ENSG00000116691.10,chr1,12019552,12022094,ES,False,17,111
ENSG00000116691.10,chr1,12029281,12029764,IR,False,92,121
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,116,213
ENSG00000143799.12,chr1,226387162,226388755,PAS,False,28,125
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,123,217
ENSG00000143799.12,chr1,226379572,226379642,TSS,True,34,105
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,137,988
ENSG00000155366.16,chr1,112703806,112707077,ES,False,580,688
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,103,791
ENSG00000168275.14,chr1,234373461,234373678,TSS,True,45,130
ENSG00000168275.14,chr1,234373760,234374389,TSS,True,91,130
ENSG00000116560.10,chr1,35176377,35176471,PAS,True,93,111
ENSG00000116560.10,chr1,35176379,35176474,PAS,True,85,111
ENSG00000116560.10,chr1,35187202,35187246,TSS,True,50,113
ENSG00000160753.15,chr1,155325910,155326897,3AS,False,28,108
ENSG00000160753.15,chr1,155324429,155324544,TSS,True,82,125
ENSG00000160753.15,chr1,155324314,155324587,TSS,False,86,125
ENSG00000135778.11,chr1,232950744,232956346,ES,False,22,100
ENSG00000117632.22,chr1,25904738,25905935,5AS,True,40,100
ENSG00000156171.14,chr1,111119959,111120531,5AS,True,19,140
ENSG00000156171.14,chr1,111120693,111126226,ES,False,15,144
ENSG00000156171.14,chr1,111139666,111140037,3AS,False,64,116
ENSG00000156171.14,chr1,111140037,111140451,TSS,False,35,152
ENSG00000156171.14,chr1,111139500,111140035,TSS,True,122,152
ENSG00000117399.13,chr1,43358934,43359006,TSS,False,81,246
ENSG00000117399.13,chr1,43358981,43359396,TSS,True,204,245
ENSG00000117448.13,chr1,45551155,45561788,ES,False,245,308
ENSG00000117448.13,chr1,45568177,45568926,ES,False,34,334
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,118,360
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,279,360
ENSG00000214114.8,chr1,38873290,38873382,TSS,True,13,126
ENSG00000189171.14,chr1,153627482,153627603,TSS,True,93,817
ENSG00000265241.6,chr1,145926883,145927017,3AS,False,123,902
ENSG00000117305.14,chr1,23801014,23802564,PAS,True,14,102
ENSG00000134690.10,chr1,37692460,37692578,TSS,False,98,112
ENSG00000134690.10,chr1,37692480,37692784,TSS,True,98,112
ENSG00000134684.10,chr1,32817187,32818150,TSS,True,17,135
ENSG00000133226.16,chr1,24642289,24643347,TSS,True,62,133
ENSG00000116455.13,chr1,111441389,111442024,ES,False,118,151
ENSG00000132780.16,chr1,45606591,45613168,ES,False,101,323
ENSG00000132780.16,chr1,45583592,45584205,TSS,True,249,558
ENSG00000132780.16,chr1,45607335,45608337,TSS,True,414,541
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,464,919
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,525,989
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,533,989
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,27,131
ENSG00000084072.16,chr1,39743924,39745413,3AS,False,14,133
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,36,140
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,113,140
ENSG00000174842.16,chr1,92245785,92246646,PAS,True,16,100
ENSG00000174842.16,chr1,92298924,92299022,TSS,True,11,100
ENSG00000143811.18,chr1,225924043,225924319,TSS,True,37,340
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,74,291
ENSG00000117519.15,chr1,94926837,94927181,TSS,True,22,112
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,51,154
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,82,185
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,134,185
ENSG00000162385.10,chr1,53228954,53235576,ES,False,59,295
ENSG00000162385.10,chr1,53238360,53238527,TSS,True,202,494
ENSG00000117523.16,chr1,171512200,171513000,3AS,False,26,155
ENSG00000117523.16,chr1,171514630,171515733,5AS,False,43,170
ENSG00000117523.16,chr1,171485473,171485735,TSS,True,41,199
ENSG00000117523.16,chr1,171509148,171513172,TSS,True,171,191
ENSG00000117523.16,chr1,171532342,171532830,PAS,True,55,186
ENSG00000117523.16,chr1,171524820,171524870,PAS,True,155,186
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,23,167
ENSG00000121766.15,chr1,31296964,31297075,TSS,False,96,287
ENSG00000215866.7,chr1,112820538,112823652,3AS,False,199,325
ENSG00000215866.7,chr1,112820169,112820538,PAS,True,153,355
ENSG00000215866.7,chr1,112820172,112820541,PAS,True,230,355
ENSG00000215866.7,chr1,112825512,112825785,TSS,True,40,355
ENSG00000189334.8,chr1,153616294,153616326,TSS,False,454,1120
ENSG00000189334.8,chr1,153615234,153615383,TSS,True,790,1120
ENSG00000131914.10,chr1,26410728,26410922,TSS,True,99,145
ENSG00000131914.10,chr1,26427218,26428587,TSS,True,111,125
ENSG00000163399.15,chr1,116400160,116401006,TSS,True,191,230
ENSG00000163399.15,chr1,116399861,116401260,TSS,False,206,230
ENSG00000198492.15,chr1,28736478,28737147,TSS,True,41,114
ENSG00000198492.15,chr1,28742505,28743986,TSS,True,83,114
ENSG00000060688.12,chr1,31296610,31296808,TSS,True,33,146
ENSG00000134697.12,chr1,37595758,37595983,TSS,True,41,131
ENSG00000134697.12,chr1,37568850,37570413,TSS,True,104,125
ENSG00000125703.14,chr1,62784105,62784225,TSS,False,69,118
ENSG00000125703.14,chr1,62784103,62784273,TSS,True,87,118
ENSG00000125703.14,chr1,62816603,62816808,TSS,True,90,112
ENSG00000065978.18,chr1,42695254,42696944,TSS,True,201,305
ENSG00000065978.18,chr1,42697187,42697262,TSS,True,211,305
ENSG00000065978.18,chr1,42700997,42701046,TSS,True,239,304
ENSG00000163468.14,chr1,156338153,156338331,TSS,True,143,1122
ENSG00000143256.4,chr1,161117951,161118057,TSS,True,164,608
ENSG00000143256.4,chr1,161102286,161102377,TSS,True,477,608
ENSG00000125944.19,chr1,23323732,23337753,ES,False,53,376
ENSG00000125944.19,chr1,23338608,23344210,ES,False,265,391
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,68,126
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,83,435
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,371,435
ENSG00000125944.19,chr1,23344210,23344650,TSS,True,208,599
ENSG00000091483.6,chr1,241519590,241519786,TSS,False,23,147
ENSG00000137996.12,chr1,100266153,100266420,TSS,True,54,117
ENSG00000137996.12,chr1,100274278,100274965,TSS,True,94,115
ENSG00000137996.12,chr1,100270555,100270680,TSS,True,97,115
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,42,107
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,290,377
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,321,377
ENSG00000131236.16,chr1,40070433,40070512,TSS,False,280,372
ENSG00000131236.16,chr1,40060075,40060170,TSS,True,271,376
ENSG00000092621.12,chr1,119711850,119712160,TSS,True,247,531
ENSG00000092621.12,chr1,119721166,119721321,TSS,True,325,531
ENSG00000180198.16,chr1,28505990,28506084,TSS,True,130,155
ENSG00000180198.16,chr1,28518216,28518308,TSS,True,95,152
ENSG00000132485.13,chr1,71065137,71066775,ES,False,44,119
ENSG00000132485.13,chr1,71069362,71070826,IR,True,122,145
ENSG00000132485.13,chr1,71063290,71065137,PAS,True,30,153
ENSG00000132485.13,chr1,71063290,71070996,PAS,True,135,153
ENSG00000132485.13,chr1,71080939,71081062,TSS,True,31,154
ENSG00000132485.13,chr1,71072471,71072545,TSS,True,118,146
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,388,665
ENSG00000120948.17,chr1,11022123,11025492,PAS,True,64,290
ENSG00000143545.8,chr1,153986112,153986377,TSS,True,106,427
ENSG00000054118.14,chr1,36224276,36224505,TSS,True,74,233
ENSG00000054118.14,chr1,36289059,36289332,PAS,True,23,179
ENSG00000054118.14,chr1,36303795,36305357,PAS,True,173,219
ENSG00000134186.11,chr1,108692296,108692867,TSS,True,74,156
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,171,374
ENSG00000116857.16,chr1,201154361,201154440,TSS,False,335,374
ENSG00000198715.12,chr1,156294565,156294758,5AS,True,98,110
ENSG00000198715.12,chr1,156294565,156295525,ES,False,66,173
ENSG00000198715.12,chr1,156294759,156295525,3AS,True,12,107
ENSG00000198715.12,chr1,156295525,156295685,TSS,True,36,209
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,80,326
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,288,326
ENSG00000159352.15,chr1,151254726,151254808,TSS,True,55,335
ENSG00000162384.13,chr1,53220569,53220641,TSS,True,48,218
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,16,117
ENSG00000215845.10,chr1,161038075,161038879,ES,False,32,195
ENSG00000031698.12,chr1,109213843,109214128,TSS,True,202,450
ENSG00000031698.12,chr1,109230875,109231021,TSS,True,336,447
ENSG00000116679.15,chr1,185316952,185317392,TSS,True,54,126
ENSG00000145817.16,chr5,144170534,144170684,TSS,False,11,102
ENSG00000196923.13,chr5,177482862,177483730,PAS,True,105,169
ENSG00000196923.13,chr5,177490238,177490593,PAS,False,58,160
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,31,176
ENSG00000164346.9,chr5,74767240,74767363,TSS,True,18,172
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,56,192
ENSG00000113013.13,chr5,138558552,138559332,TSS,False,161,185
ENSG00000171421.12,chr5,1799770,1799839,TSS,True,82,133
ENSG00000171421.12,chr5,1799791,1799871,TSS,True,104,133
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,115,687
ENSG00000164611.12,chr5,160421786,160421891,TSS,True,49,367
ENSG00000113407.13,chr5,33440764,33441143,TSS,True,19,115
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,72,221
ENSG00000133835.15,chr5,119531297,119531404,TSS,True,177,212
ENSG00000170445.13,chr5,140691214,140691393,TSS,True,34,129
ENSG00000170445.13,chr5,140675016,140676102,TSS,True,105,124
ENSG00000146007.10,chr5,140700442,140700478,TSS,True,29,237
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,18,109
ENSG00000205302.6,chr5,122775030,122775211,TSS,False,27,179
ENSG00000172062.16,chr5,70942870,70946065,ES,False,15,149
ENSG00000172062.16,chr5,70925045,70925184,TSS,True,147,302
ENSG00000188725.7,chr5,61162216,61162474,TSS,True,15,149
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,41,186
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,26,212
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,48,100
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,80,100
ENSG00000145642.11,chr5,64690814,64695506,ES,False,106,189
ENSG00000145833.15,chr5,134758740,134758955,TSS,True,53,136
ENSG00000145833.15,chr5,134828658,134831112,PAS,True,65,131
ENSG00000145833.15,chr5,134770902,134770991,PAS,True,69,100
ENSG00000145833.15,chr5,134773695,134774552,PAS,True,86,100
ENSG00000131732.11,chr5,81301582,81301670,TSS,True,75,146
ENSG00000131732.11,chr5,81301613,81301698,TSS,True,88,146
ENSG00000048162.20,chr5,176384283,176385220,3AS,False,27,102
ENSG00000048162.20,chr5,176383935,176384374,PAS,True,41,110
ENSG00000048162.20,chr5,176383940,176384283,PAS,True,85,112
ENSG00000048162.20,chr5,176388432,176389037,TSS,True,13,112
ENSG00000172058.15,chr5,70900668,70900876,TSS,True,29,181
ENSG00000051596.9,chr5,175958613,175960132,PAS,True,20,186
ENSG00000051596.9,chr5,175967941,175968304,TSS,True,32,204
ENSG00000181163.13,chr5,171387838,171388006,TSS,True,653,6305
PB_novel_231745,chr5,147042232,147042376,TSS,True,70,166
PB_novel_231745,chr5,147095164,147097268,PAS,True,76,121
PB_novel_231745,chr5,147058860,147060969,PAS,True,98,121
PB_novel_231745,chr5,147096605,147099272,PAS,True,138,168
ENSG00000113648.16,chr5,135334374,135335141,PAS,True,12,100
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,233,280
ENSG00000123219.12,chr5,65517242,65518633,PAS,True,15,115
ENSG00000197451.11,chr5,178209447,178210552,ES,False,126,373
ENSG00000197451.11,chr5,178209417,178209447,TSS,True,336,706
ENSG00000113328.18,chr5,163437664,163437764,IR,False,238,597
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,279,621
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,383,621
ENSG00000197043.13,chr5,151157679,151157949,TSS,True,118,140
ENSG00000197043.13,chr5,151103569,151103655,TSS,True,122,139
ENSG00000250722.5,chr5,42799796,42801331,PAS,True,202,424
ENSG00000250722.5,chr5,42805200,42807108,PAS,True,224,423
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,55,204
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,132,336
ENSG00000153006.15,chr5,64754362,64768504,ES,False,210,239
ENSG00000037241.7,chr5,172959423,172959468,TSS,False,26,153
ENSG00000120727.12,chr5,139341823,139341980,TSS,True,457,1058
ENSG00000120727.12,chr5,139363761,139363922,TSS,True,611,1058
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,81,114
ENSG00000113712.17,chr5,149513209,149520289,ES,False,109,123
ENSG00000113712.17,chr5,149492981,149496860,PAS,True,19,133
ENSG00000113712.17,chr5,149550841,149551878,TSS,True,36,138
ENSG00000113712.17,chr5,149525044,149525172,TSS,True,116,137
ENSG00000086189.9,chr5,62403693,62403938,TSS,True,34,102
ENSG00000164405.10,chr5,132866687,132866868,5AS,False,458,510
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,73,536
ENSG00000153015.15,chr5,65018158,65020537,PAS,True,203,482
ENSG00000153015.15,chr5,64885442,64885537,PAS,True,371,478
ENSG00000153015.15,chr5,64804228,64806271,PAS,True,409,476
ENSG00000113141.17,chr5,140647797,140647924,TSS,True,52,189
ENSG00000113141.17,chr5,140659003,140659164,TSS,False,150,185
ENSG00000131508.15,chr5,139561261,139561815,TSS,True,142,181
ENSG00000168938.5,chr5,123036508,123036737,TSS,True,29,129
ENSG00000174695.9,chr5,83077320,83077466,TSS,True,20,161
ENSG00000204628.11,chr5,181241639,181242169,IR,False,100,129
ENSG00000249915.7,chr5,306754,311292,5AS,False,18,166
ENSG00000249915.7,chr5,271623,271821,TSS,True,80,186
ENSG00000249915.7,chr5,272708,272772,TSS,False,112,186
ENSG00000150753.11,chr5,10250169,10250445,TSS,True,127,590
ENSG00000150753.11,chr5,10258110,10258303,TSS,True,524,587
ENSG00000164609.9,chr5,160401641,160403464,PAS,True,56,110
ENSG00000164609.9,chr5,160404468,160404556,PAS,True,61,110
ENSG00000164609.9,chr5,160419022,160419121,TSS,False,13,110
ENSG00000113552.15,chr5,142012994,142013053,TSS,False,74,324
ENSG00000145781.8,chr5,116084932,116085093,TSS,True,18,112
ENSG00000082515.17,chr5,154941265,154956370,ES,False,55,357
ENSG00000082515.17,chr5,154941062,154941138,TSS,True,39,370
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,2329,2656
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,2358,2686
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,355,2686
PB_novel_231459,chr5,38295300,38298508,PAS,True,167,193
PB_novel_231459,chr5,38311913,38312580,PAS,True,168,191
PB_novel_231459,chr5,38325687,38325816,PAS,True,128,154
PB_novel_231459,chr5,38341271,38341358,TSS,True,52,205
ENSG00000213523.10,chr5,140557272,140557427,IR,False,157,179
ENSG00000213523.10,chr5,140557427,140557472,TSS,True,25,185
ENSG00000213523.10,chr5,140557146,140557456,TSS,True,162,185
ENSG00000113312.10,chr5,160009107,160009193,TSS,True,56,260
ENSG00000273841.4,chr5,69369462,69369623,TSS,False,32,283
ENSG00000131711.14,chr5,72107198,72107715,TSS,True,15,105
ENSG00000164904.17,chr5,126595006,126595334,TSS,True,122,383
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,67,102
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,52,102
ENSG00000170584.10,chr5,163459861,163460386,TSS,True,20,183
ENSG00000170606.14,chr5,133051928,133052357,TSS,True,119,228
ENSG00000170606.14,chr5,133097161,133097286,TSS,True,142,225
ENSG00000164292.12,chr5,95736887,95737075,TSS,True,166,200
ENSG00000164292.12,chr5,95748330,95748487,TSS,True,171,200
ENSG00000164292.12,chr5,95755407,95755761,TSS,True,111,160
ENSG00000164292.12,chr5,95793058,95796367,PAS,True,55,163
ENSG00000164292.12,chr5,95752238,95752348,PAS,False,74,110
ENSG00000164253.13,chr5,77436394,77437335,5AS,True,114,128
ENSG00000153037.14,chr5,112864732,112867403,3AS,False,124,156
ENSG00000153037.14,chr5,112867403,112867908,PAS,True,39,163
ENSG00000153037.14,chr5,112867371,112867907,PAS,True,130,163
ENSG00000169045.17,chr5,179614959,179616125,ES,False,26,193
ENSG00000169045.17,chr5,179616218,179616898,5AS,False,21,194
ENSG00000169045.17,chr5,179623164,179623635,5AS,False,75,160
ENSG00000169045.17,chr5,179614177,179614959,PAS,True,24,218
ENSG00000169045.17,chr5,179623594,179623711,TSS,True,156,244
ENSG00000169045.17,chr5,179623635,179623882,TSS,True,168,244
ENSG00000164587.12,chr5,150447735,150449491,5AS,True,47,130
ENSG00000205572.9,chr5,70025261,70025458,TSS,True,29,163
ENSG00000169223.14,chr5,177351451,177353179,TSS,False,71,279
ENSG00000064652.10,chr5,122845693,122936733,ES,False,94,109
ENSG00000064652.10,chr5,122845387,122845693,TSS,True,17,127
ENSG00000064652.10,chr5,123007681,123009212,PAS,True,21,110
ENSG00000064652.10,chr5,123001939,123002779,PAS,True,95,110
ENSG00000134986.13,chr5,111757135,111757224,TSS,True,79,552
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,183,273
ENSG00000127022.14,chr5,179728590,179731653,PAS,True,15,139
ENSG00000015479.18,chr5,139322967,139325439,3AS,False,91,107
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,84,136
ENSG00000015479.18,chr5,139293749,139294028,TSS,True,111,136
ENSG00000015479.18,chr5,139307227,139308327,TSS,True,112,133
ENSG00000015479.18,chr5,139329344,139331366,PAS,True,27,136
ENSG00000113643.8,chr5,168486440,168486543,TSS,True,30,248
ENSG00000113643.8,chr5,168519080,168519330,PAS,True,31,245
ENSG00000184840.11,chr5,177592168,177592398,TSS,True,228,1085
ENSG00000169228.13,chr5,177303171,177303730,TSS,True,60,102
ENSG00000169228.13,chr5,177302127,177302375,TSS,True,74,102
ENSG00000169228.13,chr5,177303406,177303722,TSS,True,84,102
ENSG00000205571.13,chr5,70070751,70077018,ES,False,66,131
ENSG00000205571.13,chr5,70049625,70049766,TSS,True,24,169
ENSG00000113732.8,chr5,172983770,172983964,TSS,True,93,534
ENSG00000214736.7,chr6,41789336,41789567,3AS,False,290,431
ENSG00000214736.7,chr6,41789530,41789893,PAS,True,295,440
ENSG00000214736.7,chr6,41789567,41789894,PAS,False,146,440
ENSG00000204531.17,chr6,31170215,31170695,TSS,True,59,458
ENSG00000029363.16,chr6,136256857,136261115,PAS,True,113,139
ENSG00000029363.16,chr6,136271766,136272079,PAS,True,87,127
ENSG00000029363.16,chr6,136276055,136276508,PAS,True,67,108
ENSG00000029363.16,chr6,136289712,136289847,TSS,True,70,145
ENSG00000029363.16,chr6,136277864,136278775,TSS,False,110,139
ENSG00000137210.13,chr6,10747881,10770076,ES,True,40,146
ENSG00000137210.13,chr6,10770204,10829006,ES,False,88,100
ENSG00000137210.13,chr6,10756466,10757475,PAS,True,213,1320
ENSG00000048544.5,chr6,42217801,42217875,TSS,False,28,130
ENSG00000204619.7,chr6,30067155,30067479,TSS,True,44,114
ENSG00000137309.19,chr6,34240882,34242711,5AS,False,27,103
