gene,chr,start,end,splice_type,novel,MCF-7_ENCFF118JEI_in_cov,MCF-7_ENCFF118JEI_total_cov
ENSG00000087302.8,chr14,51989514,51989700,TSS,True,61,175
ENSG00000258289.8,chr14,64924126,64926009,3AS,False,138,158
ENSG00000258289.8,chr14,64924126,64932137,ES,False,26,176
ENSG00000258289.8,chr14,64914433,64914534,TSS,True,26,207
ENSG00000033170.16,chr14,65411847,65411993,TSS,True,80,142
ENSG00000033170.16,chr14,65412679,65413214,TSS,True,74,142
ENSG00000100934.14,chr14,39103031,39103243,TSS,True,15,119
ENSG00000131981.15,chr14,55129179,55129300,TSS,True,58,561
ENSG00000119655.10,chr14,74479940,74480779,PAS,True,51,128
ENSG00000119655.10,chr14,74479937,74480288,PAS,False,82,128
ENSG00000100722.19,chr14,88578140,88601923,ES,False,22,133
ENSG00000100722.19,chr14,88596808,88607242,ES,False,36,151
ENSG00000100722.19,chr14,88603045,88607242,5AS,False,16,153
ENSG00000100722.19,chr14,88609403,88609714,3AS,False,92,205
ENSG00000100722.19,chr14,88562936,88563169,TSS,True,29,224
ENSG00000100796.17,chr14,91473370,91475849,5AS,False,145,255
ENSG00000100796.17,chr14,91456980,91458869,PAS,True,66,274
ENSG00000100796.17,chr14,91460657,91462239,PAS,True,231,274
ENSG00000100796.17,chr14,91509505,91510554,TSS,True,57,297
ENSG00000092199.17,chr14,21230366,21230996,5AS,False,560,790
ENSG00000092199.17,chr14,21234229,21269297,ES,False,258,755
ENSG00000184887.13,chr14,105249085,105249156,IR,False,216,272
ENSG00000184887.13,chr14,105248558,105249085,TSS,True,84,284
ENSG00000184887.13,chr14,105248565,105249247,TSS,False,236,284
ENSG00000172590.18,chr14,22829874,22829940,TSS,True,75,139
ENSG00000172590.18,chr14,22829886,22830110,TSS,True,124,139
ENSG00000172590.18,chr14,22829899,22830254,TSS,True,123,139
ENSG00000092203.13,chr14,21476763,21477284,TSS,False,87,137
ENSG00000092203.13,chr14,21492811,21493257,TSS,True,107,120
ENSG00000213983.11,chr14,23563856,23564045,IR,False,146,184
ENSG00000213983.11,chr14,23564159,23564332,3AS,False,142,185
ENSG00000213983.11,chr14,23565892,23566063,IR,False,132,174
ENSG00000213983.11,chr14,23566419,23567110,ES,False,61,169
ENSG00000213983.11,chr14,23567315,23567738,3AS,False,22,142
ENSG00000213983.11,chr14,23567738,23567926,TSS,True,81,223
ENSG00000119707.13,chr14,73058459,73058705,TSS,False,127,189
ENSG00000119707.13,chr14,73099721,73103478,TSS,True,136,159
ENSG00000119707.13,chr14,73105856,73106081,TSS,True,61,143
ENSG00000119707.13,chr14,73106195,73106286,PAS,True,117,184
ENSG00000119707.13,chr14,73110830,73110926,PAS,False,145,187
ENSG00000119707.13,chr14,73119712,73122136,PAS,True,156,188
ENSG00000178974.9,chr14,55271361,55271537,TSS,True,15,110
ENSG00000133983.14,chr14,70329236,70359518,ES,False,23,127
ENSG00000100442.10,chr14,45115598,45116252,PAS,False,16,105
ENSG00000100442.10,chr14,45121481,45121620,PAS,False,89,102
ENSG00000100442.10,chr14,45134348,45134491,TSS,True,14,112
ENSG00000168350.7,chr14,100159505,100159675,TSS,True,44,302
ENSG00000100897.17,chr14,24115726,24116971,IR,False,12,118
ENSG00000100897.17,chr14,24114762,24114924,TSS,False,120,165
ENSG00000100897.17,chr14,24114097,24115293,TSS,False,125,165
ENSG00000100897.17,chr14,24114777,24115749,TSS,True,126,165
ENSG00000197119.12,chr14,100293377,100298841,ES,False,127,155
ENSG00000197119.12,chr14,100306198,100306544,TSS,True,177,340
ENSG00000197119.12,chr14,100293293,100294740,TSS,True,287,324
ENSG00000092201.9,chr14,21350432,21352818,PAS,True,109,405
ENSG00000092201.9,chr14,21361335,21363503,PAS,True,337,384
ENSG00000092201.9,chr14,21383861,21384314,TSS,True,60,421
ENSG00000100804.18,chr14,23034683,23035145,TSS,True,51,386
ENSG00000100711.13,chr14,103715760,103715979,TSS,True,43,374
ENSG00000100644.16,chr14,61695383,61695839,TSS,True,14,108
ENSG00000184990.12,chr14,104753129,104753319,TSS,True,24,236
ENSG00000100941.8,chr14,39174985,39175392,TSS,True,34,109
ENSG00000092010.14,chr14,24136149,24136301,TSS,True,506,791
ENSG00000092010.14,chr14,24138509,24138560,TSS,True,347,778
ENSG00000100568.10,chr14,67674374,67674899,TSS,True,25,168
ENSG00000183648.9,chr14,92121641,92121924,TSS,False,23,208
ENSG00000126787.12,chr14,55146124,55148473,PAS,True,20,115
ENSG00000166166.12,chr14,103529184,103529261,TSS,True,60,143
ENSG00000166166.12,chr14,103529946,103530309,TSS,True,105,143
ENSG00000100441.9,chr14,24429913,24429991,TSS,False,98,110
ENSG00000100441.9,chr14,24429929,24430119,TSS,True,56,110
ENSG00000100441.9,chr14,24429935,24430931,TSS,True,91,110
ENSG00000078304.19,chr14,101761640,101761920,TSS,True,132,177
ENSG00000078304.19,chr14,101809801,101810036,TSS,True,84,176
ENSG00000078304.19,chr14,101925140,101927989,PAS,True,135,168
ENSG00000078304.19,chr14,101912400,101912630,PAS,True,51,147
ENSG00000080824.18,chr14,102080737,102081821,PAS,True,723,1037
ENSG00000080824.18,chr14,102084827,102084998,PAS,True,232,725
ENSG00000080824.18,chr14,102084680,102084998,TSS,False,309,562
ENSG00000080824.18,chr14,102086985,102087336,TSS,True,818,1057
ENSG00000080824.18,chr14,102085297,102085712,TSS,True,703,1057
ENSG00000126804.13,chr14,64504946,64521486,ES,False,124,139
ENSG00000126804.13,chr14,64521486,64525054,PAS,True,19,150
ENSG00000140105.17,chr14,100369258,100376259,ES,False,134,154
ENSG00000140105.17,chr14,100376259,100376343,TSS,True,114,279
ENSG00000165782.10,chr14,20460845,20461183,5AS,False,66,112
ENSG00000165782.10,chr14,20461162,20461441,TSS,True,109,155
ENSG00000165782.10,chr14,20461183,20461465,TSS,False,89,155
ENSG00000092036.18,chr14,22956915,22957161,TSS,True,63,100
ENSG00000092036.18,chr14,22956923,22957140,TSS,True,76,100
ENSG00000092036.18,chr14,22956745,22957140,TSS,True,71,100
ENSG00000054654.16,chr14,63852951,63853143,TSS,True,49,127
ENSG00000054654.16,chr14,63995043,63995157,PAS,True,40,109
ENSG00000054654.16,chr14,63986455,63986481,PAS,True,97,109
ENSG00000054654.16,chr14,63983736,63983944,PAS,True,88,109
ENSG00000126777.17,chr14,55580354,55612018,ES,False,181,232
ENSG00000126777.17,chr14,55661612,55667240,ES,False,79,118
ENSG00000126777.17,chr14,55673012,55675834,ES,False,66,122
ENSG00000126777.17,chr14,55684098,55684585,PAS,True,138,259
ENSG00000126777.17,chr14,55612018,55612897,PAS,True,178,240
ENSG00000182809.10,chr14,105474583,105474905,TSS,True,92,344
ENSG00000165527.6,chr14,49892994,49893157,TSS,False,326,978
ENSG00000142208.16,chr14,104792722,104795483,ME,True,30,141
ENSG00000142208.16,chr14,104792722,104795483,ME,True,30,141
ENSG00000142208.16,chr14,104792722,104795483,ME,True,30,141
ENSG00000142208.16,chr14,104793210,104795483,3AS,False,33,114
ENSG00000142208.16,chr14,104795483,104795787,TSS,True,220,1892
ENSG00000100605.16,chr14,92936913,92941904,PAS,True,14,130
ENSG00000100605.16,chr14,93115771,93116407,TSS,True,147,172
ENSG00000100605.16,chr14,93115068,93116416,TSS,True,94,172
ENSG00000184916.8,chr14,105148936,105149100,TSS,True,88,109
ENSG00000184916.8,chr14,105168354,105169389,TSS,False,94,109
ENSG00000129562.10,chr14,22588946,22589243,TSS,True,19,173
ENSG00000154001.13,chr14,63539689,63542778,3AS,True,37,273
ENSG00000154001.13,chr14,63371364,63376108,PAS,True,40,275
ENSG00000154001.13,chr14,63379826,63382157,PAS,True,237,275
ENSG00000129515.18,chr14,34630110,34630199,TSS,True,53,283
ENSG00000129515.18,chr14,34629906,34630145,TSS,True,247,283
ENSG00000196497.16,chr14,24182403,24182791,3AS,False,135,200
ENSG00000196497.16,chr14,24188718,24189697,TSS,True,150,227
ENSG00000196497.16,chr14,24186286,24186385,TSS,True,186,227
ENSG00000080815.18,chr14,73136579,73147794,5AS,False,17,151
ENSG00000080815.18,chr14,73148094,73170796,5AS,False,93,157
ENSG00000080815.18,chr14,73136433,73136583,TSS,True,38,172
ENSG00000072042.12,chr14,67695629,67695774,TSS,True,16,135
ENSG00000100614.17,chr14,60249677,60282683,ES,False,153,196
ENSG00000100614.17,chr14,60292452,60299085,PAS,True,27,205
ENSG00000100614.17,chr14,60285623,60288555,PAS,True,181,205
ENSG00000129474.15,chr14,22981260,22982631,TSS,True,29,115
ENSG00000119725.18,chr14,73921105,73923394,ES,False,32,223
ENSG00000119725.18,chr14,73886421,73886915,TSS,True,27,228
ENSG00000100650.15,chr14,69767251,69768137,5AS,False,27,141
ENSG00000100650.15,chr14,69767255,69768137,5AS,False,91,114
ENSG00000100650.15,chr14,69768896,69769181,IR,False,127,150
ENSG00000100650.15,chr14,69769251,69770466,IR,False,73,145
ENSG00000100650.15,chr14,69767092,69767255,TSS,True,80,171
ENSG00000100650.15,chr14,69767092,69767251,TSS,True,144,171
ENSG00000100650.15,chr14,69767116,69767380,TSS,True,148,171
ENSG00000100650.15,chr14,69771193,69772012,PAS,True,38,161
ENSG00000100650.15,chr14,69770994,69772005,PAS,True,140,157
ENSG00000179364.13,chr14,105314590,105315037,TSS,True,71,137
ENSG00000100823.11,chr14,20455338,20455577,5AS,False,28,190
ENSG00000100823.11,chr14,20455394,20455577,IR,False,161,188
ENSG00000100823.11,chr14,20455192,20455394,TSS,True,124,285
ENSG00000100823.11,chr14,20455193,20455703,TSS,True,231,283
ENSG00000129514.5,chr14,37594900,37595385,TSS,True,89,153
ENSG00000179933.5,chr14,23095502,23095619,TSS,True,30,144
ENSG00000100567.12,chr14,58244712,58244941,TSS,True,46,206
ENSG00000100567.12,chr14,58267638,58270485,TSS,True,168,201
ENSG00000182979.17,chr14,105419433,105420063,TSS,True,87,105
ENSG00000182979.17,chr14,105460801,105460953,TSS,True,92,103
ENSG00000182979.17,chr14,105469908,105469992,TSS,True,65,102
ENSG00000100526.19,chr14,54396971,54397077,TSS,True,21,114
ENSG00000100526.19,chr14,54419991,54420218,PAS,True,21,114
ENSG00000151327.12,chr14,35046226,35046406,TSS,False,73,134
ENSG00000151327.12,chr14,35046287,35046628,TSS,True,73,134
ENSG00000151327.12,chr14,35050032,35050393,PAS,False,103,126
ENSG00000151327.12,chr14,35081021,35083764,PAS,True,40,128
ENSG00000203485.12,chr14,104707587,104708002,TSS,False,79,129
ENSG00000203485.12,chr14,104714295,104714856,TSS,True,105,129
ENSG00000203485.12,chr14,104718794,104722540,PAS,True,17,114
ENSG00000100813.14,chr14,23071426,23071585,TSS,True,86,100
ENSG00000100813.14,chr14,23094974,23095442,TSS,True,88,104
ENSG00000092330.16,chr14,24240155,24240262,IR,False,15,121
ENSG00000092330.16,chr14,24240330,24240418,IR,False,15,118
ENSG00000092330.16,chr14,24239642,24240875,PAS,True,16,117
ENSG00000075413.17,chr14,103467191,103468080,3AS,False,55,216
ENSG00000075413.17,chr14,103492034,103502881,ES,False,209,234
ENSG00000075413.17,chr14,103385361,103386080,TSS,True,44,283
ENSG00000075413.17,chr14,103502881,103503836,PAS,True,34,273
ENSG00000092148.12,chr14,31205957,31207390,5AS,True,73,114
ENSG00000092148.12,chr14,31099239,31101067,PAS,True,134,170
ENSG00000092148.12,chr14,31114295,31114340,PAS,True,145,165
ENSG00000092148.12,chr14,31168413,31168472,PAS,True,59,140
ENSG00000092148.12,chr14,31207390,31208154,TSS,False,98,172
ENSG00000092148.12,chr14,31207015,31208156,TSS,True,129,172
ENSG00000197045.12,chr14,54488924,54489057,TSS,True,17,127
ENSG00000133935.6,chr14,75660774,75660897,TSS,False,12,104
ENSG00000205476.8,chr14,99603166,99604695,TSS,False,91,105
ENSG00000254505.9,chr14,24213408,24213517,TSS,True,17,165
ENSG00000100445.17,chr14,24440782,24442711,TSS,True,102,134
ENSG00000100445.17,chr14,24442177,24442739,TSS,True,118,134
ENSG00000100445.17,chr14,24442753,24442803,TSS,False,106,134
ENSG00000198668.10,chr14,90397026,90397233,TSS,True,581,1971
ENSG00000198668.10,chr14,90404688,90408264,PAS,True,470,1896
ENSG00000090060.17,chr14,96556413,96562818,ES,False,37,136
ENSG00000090060.17,chr14,96556413,96564954,ES,False,46,182
ENSG00000090060.17,chr14,96564954,96567120,PAS,True,179,361
ENSG00000090060.17,chr14,96532510,96535574,PAS,True,252,351
ENSG00000185347.17,chr14,105491522,105491621,IR,False,88,110
ENSG00000185347.17,chr14,105491700,105492147,3AS,False,37,182
ENSG00000185347.17,chr14,105493933,105497356,ES,False,151,175
ENSG00000185347.17,chr14,105490160,105490237,TSS,True,170,220
ENSG00000185347.17,chr14,105491217,105491522,TSS,True,132,220
ENSG00000100926.14,chr14,24189144,24189808,PAS,True,43,305
ENSG00000100926.14,chr14,24195345,24195687,TSS,True,64,321
ENSG00000168175.14,chr14,55051637,55051803,TSS,True,63,131
ENSG00000168175.14,chr14,55063036,55063325,TSS,True,77,131
ENSG00000156411.9,chr14,103921469,103921573,TSS,True,88,347
ENSG00000089737.16,chr14,94081118,94081225,TSS,True,34,160
ENSG00000196405.12,chr14,99971397,99972057,TSS,False,232,291
ENSG00000196405.12,chr14,100128520,100128748,TSS,True,223,249
ENSG00000196405.12,chr14,100138050,100141246,TSS,True,104,134
ENSG00000196405.12,chr14,100143700,100144237,PAS,True,161,280
ENSG00000196405.12,chr14,100137739,100140233,PAS,True,122,138
ENSG00000100836.10,chr14,23324289,23325246,IR,False,112,158
ENSG00000100836.10,chr14,23321451,23321820,TSS,True,106,224
ENSG00000100836.10,chr14,23325246,23326176,PAS,True,46,159
ENSG00000100836.10,chr14,23324137,23326163,PAS,True,108,152
ENSG00000072110.13,chr14,68978951,68979363,TSS,True,118,344
ENSG00000165516.10,chr14,49779675,49779747,IR,False,183,224
ENSG00000165516.10,chr14,49782829,49783186,PAS,True,25,227
ENSG00000170779.10,chr14,105020998,105021276,TSS,True,25,181
ENSG00000183576.12,chr14,99480727,99481192,TSS,True,39,189
ENSG00000100462.15,chr14,22920522,22921056,PAS,True,47,266
ENSG00000100462.15,chr14,22920523,22920731,PAS,True,231,266
ENSG00000100462.15,chr14,22929251,22929462,TSS,True,45,272
ENSG00000100889.11,chr14,24102890,24103509,ES,False,34,228
ENSG00000100889.11,chr14,24094196,24094434,TSS,True,58,259
ENSG00000126214.21,chr14,103629157,103629494,TSS,True,64,138
ENSG00000126214.21,chr14,103701200,103701552,PAS,True,70,118
ENSG00000126214.21,chr14,103693552,103697162,PAS,True,95,109
ENSG00000119723.16,chr14,73950221,73950495,TSS,False,42,109
ENSG00000119723.16,chr14,73957352,73959078,TSS,True,81,109
ENSG00000213741.10,chr14,49586284,49586379,TSS,True,428,1606
ENSG00000213741.10,chr14,49585949,49586026,TSS,True,1215,1606
ENSG00000121957.13,chr1,108877228,108885274,ES,False,93,115
ENSG00000121957.13,chr1,108929700,108931643,PAS,True,22,141
ENSG00000121957.13,chr1,108923999,108924361,PAS,True,122,141
ENSG00000116685.15,chr1,11919588,11920332,PAS,True,42,242
ENSG00000116685.15,chr1,11922635,11923146,TSS,True,209,242
ENSG00000116685.15,chr1,11925204,11926430,TSS,True,64,242
ENSG00000078618.21,chr1,51788871,51789433,PAS,True,21,124
ENSG00000078618.21,chr1,51878274,51878789,TSS,True,15,124
ENSG00000074800.15,chr1,8878579,8879273,TSS,True,857,4422
ENSG00000074800.15,chr1,8863234,8863500,TSS,True,3684,4417
ENSG00000107404.19,chr1,1348895,1349464,TSS,True,59,101
ENSG00000116478.11,chr1,32333016,32335070,PAS,True,60,504
ENSG00000116478.11,chr1,32332089,32333621,PAS,True,435,493
ENSG00000160087.20,chr1,1257310,1263345,ES,False,87,103
ENSG00000160087.20,chr1,1273665,1273864,TSS,True,16,113
ENSG00000143543.14,chr1,153976775,153976975,IR,False,178,201
ENSG00000143543.14,chr1,153977169,153977677,TSS,True,65,246
ENSG00000188157.14,chr1,1048010,1048365,TSS,True,149,181
ENSG00000188157.14,chr1,1049574,1049795,TSS,True,154,178
ENSG00000188157.14,chr1,1051251,1051369,TSS,True,127,178
ENSG00000116750.13,chr1,193016395,193021096,ES,False,88,109
ENSG00000116750.13,chr1,193023036,193023843,3AS,False,72,129
ENSG00000116750.13,chr1,193023946,193028084,ES,False,105,131
ENSG00000116750.13,chr1,193012249,193016395,PAS,True,23,131
ENSG00000116750.13,chr1,193017723,193018820,PAS,True,113,131
ENSG00000116750.13,chr1,193059184,193059423,TSS,True,14,133
ENSG00000143321.18,chr1,156751342,156751787,TSS,True,251,815
ENSG00000143321.18,chr1,156743651,156743802,TSS,True,700,815
ENSG00000011009.10,chr1,23791143,23791250,TSS,True,37,121
ENSG00000163159.12,chr1,151190004,151190200,TSS,True,22,142
ENSG00000158828.7,chr1,20633448,20633935,TSS,False,40,178
ENSG00000036549.12,chr1,77581888,77581978,3AS,False,39,104
ENSG00000036549.12,chr1,77683261,77683840,TSS,True,24,110
ENSG00000036549.12,chr1,77682584,77682675,TSS,True,94,110
ENSG00000078808.16,chr1,1228467,1229094,TSS,False,346,493
ENSG00000078808.16,chr1,1231891,1232067,TSS,True,238,493
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,132,169
ENSG00000004455.16,chr1,33009919,33013402,PAS,True,37,111
ENSG00000004455.16,chr1,33036735,33036977,TSS,True,65,176
ENSG00000188290.10,chr1,999613,999691,IR,False,87,131
ENSG00000188290.10,chr1,999787,999865,IR,False,58,131
ENSG00000188290.10,chr1,999525,1000094,TSS,True,127,167
ENSG00000188290.10,chr1,999865,1000097,TSS,True,86,167
ENSG00000188290.10,chr1,999691,1000097,TSS,True,134,167
ENSG00000142634.12,chr1,15409879,15410279,TSS,True,34,139
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,75,169
ENSG00000160679.12,chr1,153642429,153645063,ES,False,27,169
ENSG00000160679.12,chr1,153633990,153634343,TSS,True,27,197
ENSG00000143554.13,chr1,153775244,153776164,TSS,True,35,134
ENSG00000117461.14,chr1,46040139,46043871,PAS,True,31,137
ENSG00000117461.14,chr1,46055852,46055971,PAS,True,118,136
ENSG00000117461.14,chr1,46131846,46132705,TSS,True,51,173
ENSG00000117676.13,chr1,26529732,26529983,TSS,True,13,103
ENSG00000117410.13,chr1,43974897,43975107,TSS,False,18,174
ENSG00000163463.11,chr1,155172737,155173213,TSS,True,94,186
ENSG00000163463.11,chr1,155173220,155173329,TSS,False,97,186
ENSG00000127483.17,chr1,20742424,20745091,PAS,True,34,129
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,128,219
ENSG00000142657.20,chr1,10399019,10399125,TSS,True,93,338
ENSG00000116251.10,chr1,6199561,6199604,TSS,False,116,425
ENSG00000116251.10,chr1,6192929,6193003,TSS,True,382,425
ENSG00000158864.12,chr1,161201822,161202480,TSS,True,18,155
ENSG00000130762.14,chr1,3478026,3478423,IR,False,88,100
ENSG00000130762.14,chr1,3454458,3454844,TSS,True,79,105
ENSG00000130762.14,chr1,3454458,3454811,TSS,False,58,105
ENSG00000130762.14,chr1,3463062,3463672,TSS,True,93,105
ENSG00000173207.12,chr1,154974662,154974804,TSS,True,84,172
ENSG00000173207.12,chr1,154978083,154978114,TSS,True,106,172
ENSG00000175756.13,chr1,1374790,1375153,5AS,False,154,183
ENSG00000175756.13,chr1,1373999,1375185,TSS,True,197,272
ENSG00000175756.13,chr1,1375153,1375310,TSS,True,118,272
ENSG00000143549.19,chr1,154182987,154183224,TSS,True,71,465
ENSG00000123472.12,chr1,46635970,46652580,ES,False,22,154
ENSG00000123472.12,chr1,46652628,46658126,ES,False,21,157
ENSG00000116350.16,chr1,29160517,29181645,ES,False,101,115
ENSG00000116350.16,chr1,29181645,29182028,TSS,True,23,139
ENSG00000265491.4,chr1,145823771,145824412,TSS,False,34,123
ENSG00000163875.15,chr1,37514656,37514816,TSS,False,14,117
ENSG00000126698.10,chr1,28200280,28201370,PAS,True,30,222
ENSG00000117480.15,chr1,46405794,46406037,ES,True,108,122
ENSG00000117480.15,chr1,46405794,46406037,IR,False,108,133
ENSG00000117480.15,chr1,46410497,46410813,IR,True,98,158
ENSG00000117480.15,chr1,46410854,46411611,IR,True,138,162
ENSG00000117480.15,chr1,46394263,46394543,TSS,True,18,176
ENSG00000132128.16,chr1,46285361,46286494,TSS,False,93,109
ENSG00000132128.16,chr1,46303123,46303379,TSS,True,31,110
ENSG00000116521.10,chr1,155262085,155262424,TSS,True,25,106
ENSG00000116521.10,chr1,155258825,155258954,TSS,True,95,106
ENSG00000234741.7,chr1,173864075,173864256,IR,False,313,359
ENSG00000234741.7,chr1,173864304,173864483,IR,False,282,336
ENSG00000234741.7,chr1,173864506,173864674,IR,False,280,335
ENSG00000234741.7,chr1,173864704,173865228,IR,False,300,347
ENSG00000234741.7,chr1,173865282,173865470,IR,False,204,239
ENSG00000234741.7,chr1,173865282,173865509,5AS,False,109,313
ENSG00000234741.7,chr1,173865282,173865509,IR,False,109,144
ENSG00000234741.7,chr1,173863894,173864075,PAS,True,64,377
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,85,127
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,44,126
ENSG00000188976.10,chr1,944800,945056,5AS,False,418,605
ENSG00000188976.10,chr1,959214,960041,TSS,True,112,676
ENSG00000159166.13,chr1,201399268,201399915,TSS,True,22,127
ENSG00000159166.13,chr1,201386334,201387180,TSS,True,110,127
ENSG00000174574.15,chr1,38991243,38991600,TSS,True,15,110
ENSG00000186283.13,chr1,179083053,179087910,ES,False,37,226
ENSG00000186283.13,chr1,179082036,179082387,TSS,True,56,281
ENSG00000090686.15,chr1,21678592,21679439,PAS,True,93,104
ENSG00000090686.15,chr1,21721031,21721166,PAS,True,51,103
