gene,chr,start,end,splice_type,novel,WTC11_ENCFF586RUA_in_cov,WTC11_ENCFF586RUA_total_cov
ENSG00000125835.18,chr20,2461793,2462635,3AS,False,727,2238
ENSG00000125835.18,chr20,2461633,2461939,PAS,True,740,2252
ENSG00000125835.18,chr20,2461633,2461793,PAS,True,1533,2261
ENSG00000175110.11,chr3,139344198,139346880,3AS,False,31,205
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,98,125
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,107,125
ENSG00000214160.9,chr3,184245812,184248781,5AS,False,68,176
ENSG00000214160.9,chr3,184248781,184248971,TSS,True,121,191
ENSG00000214160.9,chr3,184248744,184248965,TSS,True,82,191
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,87,400
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,281,1126
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,932,1126
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,30,131
ENSG00000184432.9,chr3,139371722,139372186,TSS,False,113,130
ENSG00000163918.10,chr3,186804724,186806424,5AS,False,181,337
ENSG00000163918.10,chr3,186806424,186806482,TSS,True,169,350
ENSG00000163918.10,chr3,186806289,186806495,TSS,True,194,350
ENSG00000068745.14,chr3,48695418,48717156,3AS,False,89,173
ENSG00000068745.14,chr3,48688002,48688773,PAS,False,117,217
ENSG00000068745.14,chr3,48693447,48694240,PAS,True,116,206
ENSG00000068745.14,chr3,48717156,48717303,TSS,False,43,222
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,53,311
ENSG00000081154.11,chr3,101574162,101574279,TSS,True,102,429
ENSG00000241553.12,chr3,9792529,9793124,TSS,False,81,123
ENSG00000083937.8,chr3,87227556,87240698,ES,False,112,128
ENSG00000164048.13,chr3,48286245,48289907,PAS,True,100,138
ENSG00000164048.13,chr3,48298954,48299439,PAS,False,63,140
ENSG00000178035.11,chr3,49029252,49029461,TSS,True,135,805
ENSG00000178035.11,chr3,49025125,49026364,TSS,True,719,800
ENSG00000163832.15,chr3,47504448,47511147,ES,False,13,123
ENSG00000163832.15,chr3,47513536,47513725,TSS,True,56,140
ENSG00000163832.15,chr3,47512991,47513382,TSS,True,117,135
PB_novel_213000,chr3,176325000,176326979,5AS,True,80,130
PB_novel_213000,chr3,176321654,176322018,PAS,True,19,149
PB_novel_213000,chr3,176326764,176327067,TSS,True,98,150
PB_novel_213000,chr3,176326979,176327067,TSS,True,70,150
ENSG00000188313.12,chr3,146515177,146516101,PAS,True,36,182
ENSG00000188313.12,chr3,146527943,146528831,PAS,True,147,179
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,24,113
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,28,155
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,139,155
ENSG00000254999.3,chr3,10115642,10115819,TSS,False,206,873
ENSG00000114503.10,chr3,196942425,196942560,TSS,True,81,203
ENSG00000080822.16,chr3,98522848,98522990,TSS,False,27,194
ENSG00000156990.14,chr3,9837800,9838207,PAS,True,39,225
ENSG00000156990.14,chr3,9839900,9842082,PAS,True,190,222
ENSG00000160799.11,chr3,46976636,46976762,TSS,True,15,148
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,73,690
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,27,198
ENSG00000131368.7,chr3,15050836,15052633,PAS,True,34,251
ENSG00000131368.7,chr3,15057603,15059475,PAS,True,220,250
ENSG00000175792.11,chr3,128123583,128123832,TSS,False,42,410
ENSG00000114021.11,chr3,100334585,100334798,TSS,False,15,127
ENSG00000184220.11,chr3,99817823,99818043,TSS,True,271,310
ENSG00000184220.11,chr3,99638594,99818044,TSS,True,80,310
ENSG00000114767.6,chr3,51941780,51941987,TSS,False,21,116
ENSG00000114767.6,chr3,51933707,51933773,TSS,True,104,116
ENSG00000163931.15,chr3,53255835,53256068,TSS,True,136,435
ENSG00000145020.15,chr3,49417367,49417614,IR,False,20,100
ENSG00000145020.15,chr3,49416774,49417718,PAS,True,24,104
ENSG00000145020.15,chr3,49416771,49417367,PAS,True,87,107
ENSG00000145020.15,chr3,49422360,49422687,TSS,True,22,107
ENSG00000132153.14,chr3,47805420,47810656,3AS,True,106,120
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,17,136
ENSG00000187118.13,chr3,28241812,28316332,ES,False,46,141
ENSG00000154813.9,chr3,16260829,16264768,ES,False,50,143
ENSG00000136521.12,chr3,179604939,179616982,ES,False,88,654
ENSG00000008952.16,chr3,169982706,169982885,PAS,True,98,369
ENSG00000008952.16,chr3,169992593,169996465,PAS,True,284,369
ENSG00000163938.16,chr3,52685651,52686105,TSS,True,181,539
ENSG00000163938.16,chr3,52694064,52694103,TSS,True,422,520
PB_novel_212962,chr3,155265154,155278366,3AS,True,44,142
PB_novel_212962,chr3,155247553,155250826,PAS,True,165,211
PB_novel_212962,chr3,155262766,155263836,PAS,True,177,209
PB_novel_212962,chr3,155260358,155260623,PAS,True,109,210
ENSG00000175193.13,chr3,183840640,183844230,ES,False,94,357
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,1005,1330
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,443,1252
ENSG00000114054.13,chr3,136250319,136250558,TSS,True,26,234
ENSG00000114416.17,chr3,180970358,180976121,ES,False,177,425
ENSG00000114416.17,chr3,180912460,180912736,TSS,True,177,477
ENSG00000114416.17,chr3,180947105,180947936,TSS,True,349,475
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,1842,2364
ENSG00000156976.16,chr3,186784696,186785882,ES,False,440,2439
ENSG00000156976.16,chr3,186788416,186789124,5AS,False,108,225
ENSG00000156976.16,chr3,186788416,186789124,IR,False,108,152
ENSG00000156976.16,chr3,186788420,186789124,IR,False,117,161
ENSG00000156976.16,chr3,186783556,186783639,TSS,True,267,2643
ENSG00000114744.8,chr3,149738473,149741718,PAS,True,18,147
ENSG00000163584.17,chr3,170868134,170868297,3AS,False,361,419
ENSG00000163584.17,chr3,170868387,170870158,3AS,False,41,399
ENSG00000144741.17,chr3,66221127,66243202,ES,False,87,155
ENSG00000144741.17,chr3,66220797,66221127,TSS,True,22,180
ENSG00000114209.14,chr3,167720273,167734805,ES,False,94,122
ENSG00000114209.14,chr3,167734805,167734902,TSS,False,25,147
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,102,634
ENSG00000178053.17,chr3,158571347,158592433,5AS,False,183,223
ENSG00000178053.17,chr3,158571153,158571391,TSS,True,194,237
ENSG00000178053.17,chr3,158571160,158571347,TSS,True,46,237
ENSG00000164054.15,chr3,48473009,48473208,TSS,True,17,115
ENSG00000144744.16,chr3,69077918,69080333,ES,False,32,167
ENSG00000163636.10,chr3,64023274,64023535,TSS,True,27,249
ENSG00000163882.9,chr3,184366800,184368176,3AS,False,473,530
ENSG00000163882.9,chr3,184368176,184368596,PAS,True,58,536
ENSG00000163882.9,chr3,184368112,184368594,PAS,True,479,536
ENSG00000163923.9,chr3,187120947,187121328,PAS,False,132,341
ENSG00000163923.9,chr3,187140837,187141171,PAS,True,163,196
ENSG00000163923.9,chr3,187171570,187171705,PAS,True,158,196
ENSG00000163923.9,chr3,187139212,187139499,TSS,True,73,216
ENSG00000163923.9,chr3,187180664,187180938,TSS,False,153,342
ENSG00000178057.14,chr3,49022768,49022877,3AS,True,20,157
ENSG00000121570.12,chr3,109337463,109337631,TSS,True,166,836
ENSG00000172340.14,chr3,67654502,67654643,TSS,True,22,134
ENSG00000172340.14,chr3,67498133,67498287,TSS,True,114,127
ENSG00000136518.16,chr3,179562973,179569823,5AS,False,73,354
ENSG00000136518.16,chr3,179562906,179563117,TSS,True,97,381
ENSG00000136518.16,chr3,179562917,179562973,TSS,True,308,381
ENSG00000174748.20,chr3,23917173,23917849,5AS,False,3892,4716
ENSG00000174748.20,chr3,23917239,23917849,5AS,False,542,825
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,994,4937
ENSG00000174748.20,chr3,23917123,23917239,TSS,True,4389,4937
ENSG00000136527.17,chr3,185937824,185938055,TSS,True,46,260
ENSG00000136527.17,chr3,185919436,185919500,TSS,True,215,253
ENSG00000157020.17,chr3,10300033,10301374,PAS,True,37,300
ENSG00000241186.9,chr3,46577025,46578004,TSS,True,170,429
ENSG00000241186.9,chr3,46581131,46585904,PAS,True,36,293
ENSG00000175166.16,chr3,184299151,184299401,TSS,False,57,126
ENSG00000175166.16,chr3,184307087,184308016,TSS,False,100,121
ENSG00000182899.16,chr3,197950181,197950221,TSS,True,1560,13453
ENSG00000265992.1,chr3,54632502,54633558,3AS,True,470,533
ENSG00000265992.1,chr3,54634565,54637673,IR,True,100,114
ENSG00000265992.1,chr3,54634565,54637690,5AS,True,288,389
ENSG00000265992.1,chr3,54634565,54639604,ES,True,218,567
ENSG00000265992.1,chr3,54634565,54639604,5AS,True,218,258
ENSG00000265992.1,chr3,54637820,54639604,3AS,True,161,347
ENSG00000265992.1,chr3,54637820,54639604,IR,True,161,215
ENSG00000265992.1,chr3,54637949,54639604,3AS,True,144,186
ENSG00000265992.1,chr3,54637949,54639604,IR,True,144,198
ENSG00000265992.1,chr3,54631263,54632502,PAS,True,151,703
ENSG00000265992.1,chr3,54639604,54640049,TSS,True,210,785
ENSG00000168273.7,chr3,52536773,52540423,5AS,False,53,168
ENSG00000168273.7,chr3,52536609,52536906,TSS,True,59,174
ENSG00000168273.7,chr3,52536604,52536773,TSS,False,120,174
