gene,chr,start,end,splice_type,novel,osteocyte_ENCFF925MYC_in_cov,osteocyte_ENCFF925MYC_total_cov
ENSG00000119280.16,chr1,230837118,230839908,PAS,True,13,107
ENSG00000119280.16,chr1,230843353,230843763,TSS,True,145,168
ENSG00000119280.16,chr1,230868179,230868573,TSS,True,115,179
ENSG00000122482.20,chr1,90982370,91021989,ES,True,94,115
ENSG00000122482.20,chr1,90915293,90916990,PAS,True,113,133
ENSG00000122482.20,chr1,90937709,90938090,PAS,True,114,132
ENSG00000122482.20,chr1,90939167,90941309,PAS,False,32,125
ENSG00000122482.20,chr1,91021989,91022347,TSS,True,16,133
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,25,127
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,35,133
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,108,133
ENSG00000169242.11,chr1,155131634,155133729,ES,False,26,145
ENSG00000117859.18,chr1,51652041,51714002,ES,False,64,267
ENSG00000117859.18,chr1,51730001,51745535,5AS,False,122,412
ENSG00000117859.18,chr1,51750195,51760689,ES,False,65,649
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,461,731
ENSG00000117859.18,chr1,51729793,51730124,TSS,True,434,727
ENSG00000117859.18,chr1,51729814,51730001,TSS,True,605,727
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,151,447
ENSG00000142937.11,chr1,44777999,44778740,PAS,True,307,446
ENSG00000117523.16,chr1,171512200,171513000,3AS,False,27,205
ENSG00000117523.16,chr1,171532342,171532830,PAS,True,105,212
ENSG00000117523.16,chr1,171524820,171524870,PAS,True,121,212
ENSG00000011007.12,chr1,23743440,23743578,TSS,True,32,170
ENSG00000011007.12,chr1,23750844,23751859,PAS,False,87,143
ENSG00000011007.12,chr1,23759511,23762060,PAS,True,58,152
ENSG00000117394.21,chr1,42958633,42958934,TSS,True,93,216
ENSG00000117394.21,chr1,42928931,42929001,TSS,True,185,216
ENSG00000134262.12,chr1,113904941,113905223,TSS,False,94,164
ENSG00000134262.12,chr1,113904604,113905201,TSS,True,76,164
ENSG00000117222.13,chr1,205083137,205088815,PAS,False,18,100
ENSG00000117222.13,chr1,205121854,205122020,TSS,True,12,101
ENSG00000162616.8,chr1,78004872,78005321,TSS,True,120,717
ENSG00000116984.12,chr1,236795737,236803430,3AS,True,14,107
ENSG00000116984.12,chr1,236795244,236795737,TSS,True,16,131
ENSG00000116984.12,chr1,236862235,236862302,PAS,True,30,119
ENSG00000116984.12,chr1,236897557,236903893,PAS,True,113,127
ENSG00000116984.12,chr1,236861124,236861281,PAS,True,104,119
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,123,199
ENSG00000171824.13,chr1,11066612,11066748,PAS,True,92,257
ENSG00000171824.13,chr1,11073941,11074008,PAS,True,230,256
ENSG00000188739.14,chr1,235155112,235160892,ES,False,12,101
ENSG00000188739.14,chr1,235131182,235131997,PAS,True,12,107
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,639,1693
ENSG00000136628.17,chr1,220007203,220007338,PAS,True,1389,1679
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,67,548
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,54,413
ENSG00000134697.12,chr1,37566781,37567007,PAS,True,175,511
ENSG00000134697.12,chr1,37568301,37568357,PAS,True,380,511
ENSG00000198162.12,chr1,117522824,117528872,PAS,True,82,102
ENSG00000088035.16,chr1,63367561,63367687,TSS,True,11,109
ENSG00000143702.15,chr1,243172846,243186258,ES,False,124,326
ENSG00000143702.15,chr1,243172846,243186258,5AS,False,124,190
ENSG00000143702.15,chr1,243186072,243186258,IR,False,224,306
ENSG00000143702.15,chr1,243225321,243255046,5AS,False,82,438
ENSG00000143702.15,chr1,243164296,243166116,PAS,True,162,462
ENSG00000143702.15,chr1,243171500,243172846,PAS,False,393,461
ENSG00000143702.15,chr1,243255039,243255834,TSS,True,122,478
ENSG00000143702.15,chr1,243255046,243255754,TSS,True,396,478
ENSG00000162613.16,chr1,77967098,77967626,3AS,False,189,287
ENSG00000162613.16,chr1,77944050,77948774,PAS,False,47,297
ENSG00000000971.15,chr1,196747110,196747534,PAS,False,1485,2213
ENSG00000000971.15,chr1,196701317,196702523,PAS,True,1689,2175
ENSG00000000971.15,chr1,196713734,196713804,PAS,True,1883,2175
ENSG00000000971.15,chr1,196726469,196726523,PAS,True,1864,2188
ENSG00000160058.18,chr1,32365102,32366654,PAS,True,28,199
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,50,217
ENSG00000122406.13,chr1,92841765,92841924,PAS,True,209,944
ENSG00000122406.13,chr1,92840550,92841919,PAS,True,776,944
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,573,648
ENSG00000125944.19,chr1,23338608,23344210,ES,False,392,650
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,132,258
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,209,658
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,491,658
ENSG00000082512.14,chr1,211372127,211375059,PAS,True,23,118
ENSG00000137996.12,chr1,100266624,100268151,3AS,False,217,248
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,202,687
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,493,688
ENSG00000127603.25,chr1,39204665,39205131,TSS,True,148,179
ENSG00000127603.25,chr1,39485537,39487757,PAS,True,114,172
ENSG00000131236.16,chr1,40040783,40059333,5AS,False,38,119
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,71,110
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,71,275
ENSG00000131236.16,chr1,40040783,40059336,IR,False,71,152
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,200,281
ENSG00000131236.16,chr1,40059458,40060069,3AS,False,45,415
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,161,445
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,335,445
ENSG00000198700.9,chr1,201829114,201829372,TSS,True,44,205
ENSG00000070785.16,chr1,44848291,44851003,PAS,True,33,244
ENSG00000070785.16,chr1,44873829,44874826,PAS,True,219,244
ENSG00000132485.13,chr1,71065137,71066775,ES,False,55,117
ENSG00000132485.13,chr1,71069362,71070826,IR,True,131,215
ENSG00000132485.13,chr1,71063290,71065137,PAS,True,82,218
ENSG00000132485.13,chr1,71063290,71070996,PAS,True,147,216
ENSG00000137944.17,chr1,88969467,88992584,ES,False,213,308
ENSG00000230630.5,chr1,172142213,172144364,3AS,False,138,160
ENSG00000230630.5,chr1,172144437,172144557,IR,False,57,141
ENSG00000230630.5,chr1,172144557,172144794,TSS,True,110,168
ENSG00000230630.5,chr1,172144364,172144631,TSS,True,81,168
ENSG00000162745.10,chr1,162000338,162006296,3AS,False,85,111
ENSG00000162745.10,chr1,162023256,162023906,TSS,True,20,128
ENSG00000155363.18,chr1,112674421,112674729,TSS,True,49,119
ENSG00000155363.18,chr1,112674715,112675049,TSS,True,85,119
ENSG00000076321.10,chr1,173714930,173715078,TSS,True,22,117
ENSG00000162434.11,chr1,64833220,64834657,PAS,False,17,100
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,90,108
ENSG00000162434.11,chr1,64845512,64847816,TSS,True,86,101
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,23,148
ENSG00000143740.14,chr1,227734200,227735499,TSS,True,39,191
ENSG00000143740.14,chr1,227747683,227748233,TSS,True,156,191
ENSG00000085832.16,chr1,51354254,51356846,PAS,False,13,101
ENSG00000085832.16,chr1,51519198,51519386,TSS,True,45,108
ENSG00000085832.16,chr1,51421785,51422120,TSS,True,90,105
ENSG00000058673.16,chr1,203795794,203801574,ES,False,98,125
ENSG00000058673.16,chr1,203801628,203802568,IR,True,17,103
ENSG00000058673.16,chr1,203801628,203802956,IR,False,37,127
ENSG00000058673.16,chr1,203795557,203795794,TSS,True,60,201
ENSG00000058673.16,chr1,203795541,203795775,TSS,True,171,201
ENSG00000058673.16,chr1,203852140,203855548,PAS,True,140,201
ENSG00000058673.16,chr1,203847183,203847688,PAS,False,119,190
ENSG00000058673.16,chr1,203830122,203830182,PAS,True,162,188
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,95,474
ENSG00000143748.17,chr1,224300663,224303722,ES,False,84,113
ENSG00000143748.17,chr1,224317930,224330070,ES,False,14,110
ENSG00000143748.17,chr1,224226322,224227670,PAS,True,16,117
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,95,777
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,33,101
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,80,101
ENSG00000143374.16,chr1,150492489,150497529,ES,False,35,108
ENSG00000116679.15,chr1,185305643,185306484,IR,True,49,118
ENSG00000164176.12,chr5,84180521,84254083,ES,False,94,304
ENSG00000164176.12,chr5,83939615,83943568,PAS,True,50,328
ENSG00000164176.12,chr5,84384307,84384859,TSS,True,150,453
ENSG00000164338.9,chr5,73579876,73583158,PAS,True,19,104
ENSG00000164338.9,chr5,73577855,73580202,PAS,True,85,103
ENSG00000155329.11,chr5,133000173,133006758,3AS,False,91,104
ENSG00000155329.11,chr5,133006920,133026496,ES,False,83,106
ENSG00000145555.14,chr5,16679946,16681260,TSS,True,96,109
ENSG00000145555.14,chr5,16676030,16676156,TSS,True,96,109
ENSG00000145555.14,chr5,16670525,16670886,TSS,True,95,109
ENSG00000145555.14,chr5,16681870,16681909,TSS,True,97,109
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,395,510
ENSG00000155508.13,chr5,154858768,154865191,5AS,False,16,137
ENSG00000155508.13,chr5,154858801,154863206,5AS,False,21,114
ENSG00000155508.13,chr5,154858202,154858525,TSS,False,521,579
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,212,579
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,495,579
ENSG00000145495.15,chr5,10353258,10353917,TSS,True,34,110
ENSG00000164329.13,chr5,79641196,79642843,3AS,False,63,163
ENSG00000164329.13,chr5,79612416,79613075,TSS,True,47,185
ENSG00000164329.13,chr5,79685198,79688244,PAS,True,19,184
ENSG00000113721.13,chr5,150113837,150115946,PAS,True,53,214
ENSG00000113721.13,chr5,150128891,150129968,PAS,True,79,103
ENSG00000113721.13,chr5,150155396,150156064,TSS,True,388,473
ENSG00000113013.13,chr5,138553751,138556114,PAS,True,403,2785
ENSG00000113083.13,chr5,122077354,122078362,TSS,True,63,182
ENSG00000113083.13,chr5,122076892,122078362,TSS,True,143,182
ENSG00000083312.17,chr5,72816594,72816752,TSS,True,480,1103
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,714,1101
ENSG00000081791.8,chr5,141923798,141923972,TSS,True,47,105
ENSG00000081791.8,chr5,141926735,141928298,TSS,True,78,105
ENSG00000081791.8,chr5,141934493,141935546,PAS,True,72,102
ENSG00000081791.8,chr5,141938520,141942045,PAS,True,64,103
ENSG00000081791.8,chr5,141939505,141941002,PAS,True,87,103
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,4923,11651
ENSG00000113140.10,chr5,151671572,151671739,TSS,True,8741,11651
ENSG00000013561.17,chr5,141969167,141973582,ES,False,189,456
ENSG00000013561.17,chr5,141973742,141978302,ES,False,72,501
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,85,541
ENSG00000112855.15,chr5,140695845,140696102,IR,False,203,230
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,34,258
ENSG00000152700.13,chr5,134624037,134632727,ES,False,261,294
ENSG00000155850.7,chr5,149960726,149960979,TSS,True,17,143
ENSG00000039560.13,chr5,34656162,34656475,TSS,False,45,260
ENSG00000039560.13,chr5,34830687,34832613,PAS,True,199,254
ENSG00000039560.13,chr5,34822955,34824968,PAS,True,43,231
ENSG00000038427.15,chr5,83471142,83472023,TSS,True,28,133
ENSG00000038427.15,chr5,83537006,83539563,PAS,True,22,113
ENSG00000038427.15,chr5,83519348,83522253,PAS,True,93,112
ENSG00000112992.16,chr5,43602749,43609142,5AS,False,15,142
ENSG00000112992.16,chr5,43602546,43602890,TSS,True,293,411
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,209,411
ENSG00000112992.16,chr5,43704254,43706464,PAS,True,50,411
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,154,534
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,396,534
ENSG00000138829.11,chr5,128257761,128259829,PAS,True,259,1261
ENSG00000138829.11,chr5,128514789,128518744,PAS,True,123,202
ENSG00000138829.11,chr5,128263424,128263571,TSS,True,902,1069
ENSG00000138829.11,chr5,128537349,128538659,TSS,True,1125,1316
ENSG00000138829.11,chr5,128278634,128278738,TSS,True,597,1070
ENSG00000120129.5,chr5,172767199,172769132,PAS,False,24,204
ENSG00000120129.5,chr5,172770585,172771198,TSS,False,42,204
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,234,1497
ENSG00000153071.14,chr5,39372708,39373389,IR,True,19,172
ENSG00000153071.14,chr5,39376649,39377197,TSS,True,471,558
ENSG00000153071.14,chr5,39424803,39425201,TSS,True,132,591
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,77,445
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,381,445
ENSG00000120314.18,chr5,140668334,140668414,IR,False,109,125
ENSG00000120314.18,chr5,140668990,140669078,IR,False,106,125
ENSG00000120314.18,chr5,140669332,140674124,PAS,True,21,125
ENSG00000120314.18,chr5,140671268,140674113,PAS,True,104,125
ENSG00000113580.14,chr5,143277933,143282041,PAS,True,59,109
ENSG00000113580.14,chr5,143309090,143310213,PAS,True,62,107
ENSG00000113580.14,chr5,143404375,143404543,TSS,False,31,113
ENSG00000122008.15,chr5,75511914,75552471,ES,False,14,110
ENSG00000122008.15,chr5,75511842,75511914,TSS,True,32,142
ENSG00000122008.15,chr5,75547006,75547157,TSS,True,121,141
ENSG00000122008.15,chr5,75597933,75601144,PAS,True,77,140
ENSG00000122008.15,chr5,75596221,75597156,PAS,True,70,139
ENSG00000153113.23,chr5,96722698,96727488,ES,False,138,154
ENSG00000153113.23,chr5,96727530,96729611,ES,False,52,158
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,39,148
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,166,194
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,85,193
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,57,190
ENSG00000242110.7,chr5,33998827,34005755,ES,False,18,114
ENSG00000213949.8,chr5,52787731,52788414,TSS,True,56,314
ENSG00000213949.8,chr5,52952406,52956491,PAS,True,109,310
ENSG00000213949.8,chr5,52893674,52895512,PAS,True,242,284
ENSG00000127184.12,chr5,86618053,86619352,5AS,False,12,110
ENSG00000127184.12,chr5,86617940,86618130,TSS,True,12,110
ENSG00000127184.12,chr5,86617936,86618053,TSS,True,98,110
ENSG00000113194.12,chr5,176448309,176448470,TSS,True,56,176
ENSG00000039123.15,chr5,55307744,55308147,TSS,True,23,224
ENSG00000039123.15,chr5,55424719,55426035,PAS,False,39,226
ENSG00000082516.8,chr5,154887313,154888377,PAS,False,91,105
ENSG00000082516.8,chr5,154891215,154891742,PAS,False,93,105
ENSG00000082516.8,chr5,154937967,154938224,TSS,False,14,105
ENSG00000113575.9,chr5,134225759,134226276,TSS,True,16,110
ENSG00000145868.16,chr5,148383928,148384039,TSS,True,17,114
ENSG00000145868.16,chr5,148441968,148442848,PAS,True,23,114
ENSG00000145868.16,chr5,148427212,148429902,PAS,False,94,109
ENSG00000153914.15,chr5,66143985,66144537,TSS,True,23,212
ENSG00000153914.15,chr5,66170584,66170868,PAS,True,35,199
ENSG00000113068.9,chr5,140281533,140303040,ES,False,22,168
ENSG00000113328.18,chr5,163437664,163437764,IR,False,498,1275
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,552,1318
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,820,1318
ENSG00000197043.13,chr5,151109846,151117126,ES,False,161,1023
ENSG00000031003.10,chr5,137945997,137948954,ES,False,21,150
ENSG00000031003.10,chr5,137954376,137959615,ES,False,117,186
ENSG00000031003.10,chr5,138018514,138021030,ES,False,30,186
ENSG00000031003.10,chr5,137942686,137943038,PAS,True,60,203
ENSG00000031003.10,chr5,137947601,137949184,PAS,True,182,203
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,303,1519
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,189,1709
ENSG00000113456.18,chr5,34911812,34914694,ES,False,27,113
ENSG00000164294.13,chr5,55160243,55160329,IR,False,147,1262
ENSG00000164294.13,chr5,55160243,55160993,ES,False,55,175
ENSG00000164294.13,chr5,55160243,55164054,ES,True,24,228
ENSG00000164294.13,chr5,55160152,55160243,TSS,True,1156,1385
ENSG00000164294.13,chr5,55160169,55160396,TSS,True,276,1385
ENSG00000113361.12,chr5,31193683,31193886,TSS,True,264,568
ENSG00000113361.12,chr5,31317672,31319039,PAS,True,306,421
ENSG00000113361.12,chr5,31322817,31325130,PAS,False,146,433
ENSG00000164466.12,chr5,175478483,175478639,TSS,True,18,106
ENSG00000122203.14,chr5,176361601,176361814,TSS,True,54,120
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,100,141
ENSG00000113282.13,chr5,157858929,157859190,TSS,True,21,155
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,96,744
ENSG00000164902.13,chr5,126624574,126627252,PAS,True,44,195
ENSG00000164902.13,chr5,126617249,126618379,PAS,False,174,195
ENSG00000152377.13,chr5,137498372,137499366,TSS,True,67,201
ENSG00000145736.14,chr5,71034961,71035796,PAS,True,12,109
ENSG00000145736.14,chr5,71067654,71067732,TSS,True,38,109
ENSG00000145736.14,chr5,71067493,71067693,TSS,True,81,109
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,366,1013
ENSG00000113712.17,chr5,149513209,149520289,ES,False,964,1084
ENSG00000197226.12,chr5,179907703,179908598,TSS,True,57,106
ENSG00000040275.16,chr5,169604059,169604778,PAS,False,33,251
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,30,108
ENSG00000113141.17,chr5,140662301,140662481,PAS,False,46,371
ENSG00000145730.20,chr5,102961229,102990271,ES,False,284,789
ENSG00000145730.20,chr5,103019843,103028181,ES,False,202,356
ENSG00000145730.20,chr5,103019843,103028886,ME,False,294,372
ENSG00000145730.20,chr5,103019843,103028184,ES,False,92,351
ENSG00000145730.20,chr5,103019843,103028184,3AS,False,92,448
ENSG00000145730.20,chr5,103025334,103028184,3AS,False,258,412
ENSG00000145730.20,chr5,103025334,103028886,ES,False,77,489
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,482,859
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,457,858
ENSG00000113621.14,chr5,134899488,134901261,PAS,True,53,191
ENSG00000174695.9,chr5,83077320,83077466,TSS,True,23,127
ENSG00000172239.13,chr5,43556581,43557126,TSS,True,107,120
ENSG00000172239.13,chr5,43556818,43557178,TSS,True,59,120
ENSG00000172239.13,chr5,43557339,43557481,TSS,True,102,120
ENSG00000172239.13,chr5,43556202,43556384,TSS,False,106,120
ENSG00000113369.8,chr5,91368725,91371456,PAS,True,19,128
ENSG00000113369.8,chr5,91382812,91383321,TSS,True,24,137
ENSG00000249915.7,chr5,306754,311292,5AS,False,75,402
ENSG00000164609.9,chr5,160401641,160403464,PAS,True,337,378
ENSG00000164609.9,chr5,160404468,160404556,PAS,True,128,377
ENSG00000164609.9,chr5,160404808,160404880,PAS,True,296,377
ENSG00000132912.12,chr5,150758858,150759116,TSS,True,90,154
ENSG00000132912.12,chr5,150718275,150718311,TSS,True,128,149
ENSG00000072682.18,chr5,132195480,132198878,ME,False,1192,1328
ENSG00000072682.18,chr5,132218644,132227789,ES,False,1104,1272
ENSG00000072682.18,chr5,132227221,132227789,3AS,False,130,169
ENSG00000112977.15,chr5,10761013,10761272,TSS,True,84,599
ENSG00000113552.15,chr5,142012994,142013053,TSS,False,40,376
ENSG00000145592.13,chr5,40832444,40832573,PAS,True,26,248
ENSG00000145592.13,chr5,40835182,40835284,TSS,False,28,259
ENSG00000113240.12,chr5,178616948,178618555,ES,False,34,108
ENSG00000113240.12,chr5,178618778,178623255,ES,False,98,116
ENSG00000113240.12,chr5,178602658,178603757,PAS,True,20,138
ENSG00000113240.12,chr5,178621847,178623416,PAS,True,117,131
ENSG00000113597.17,chr5,65652545,65658367,IR,True,55,123
ENSG00000113597.17,chr5,65662150,65664236,3AS,False,68,128
ENSG00000181751.9,chr5,103258723,103258896,TSS,False,15,149
ENSG00000113389.15,chr5,32783028,32784798,3AS,False,78,127
ENSG00000113389.15,chr5,32709959,32710783,TSS,True,117,169
ENSG00000113389.15,chr5,32711266,32712545,TSS,True,96,169
ENSG00000164330.16,chr5,158796475,158823175,3AS,True,61,106
ENSG00000164330.16,chr5,159073464,159084665,IR,True,19,136
ENSG00000164330.16,chr5,159084739,159095619,IR,True,19,139
ENSG00000164330.16,chr5,159095675,159096342,IR,True,18,138
ENSG00000164330.16,chr5,159096406,159096973,IR,True,18,138
ENSG00000164330.16,chr5,159097130,159099344,IR,True,18,128
ENSG00000164330.16,chr5,158696901,158699142,PAS,True,28,147
ENSG00000164330.16,chr5,159073394,159100151,TSS,True,38,154
ENSG00000164330.16,chr5,159099344,159099888,TSS,True,136,154
ENSG00000124275.14,chr5,7870923,7875257,ES,False,25,108
ENSG00000124275.14,chr5,7869133,7869215,TSS,True,27,110
ENSG00000124275.14,chr5,7868820,7869189,TSS,True,96,110
ENSG00000082213.17,chr5,31534325,31535743,5AS,False,14,110
ENSG00000082213.17,chr5,31535893,31538480,3AS,False,11,106
ENSG00000113312.10,chr5,160009190,160010499,5AS,False,25,217
ENSG00000113312.10,chr5,160009107,160009193,TSS,True,42,234
ENSG00000113312.10,chr5,160009107,160009190,TSS,False,209,234
ENSG00000273841.4,chr5,69369462,69369623,TSS,False,31,219
