gene,chr,start,end,splice_type,novel,WTC11_ENCFF866EVJ_in_cov,WTC11_ENCFF866EVJ_total_cov
ENSG00000182004.12,chr1,203861594,203861713,TSS,False,315,1866
ENSG00000135845.9,chr1,172443987,172444109,TSS,True,18,138
ENSG00000116691.10,chr1,12019552,12022094,ES,False,42,142
ENSG00000116691.10,chr1,12029281,12029764,IR,False,145,164
ENSG00000116691.10,chr1,12019441,12019552,TSS,False,28,172
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,73,257
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,188,271
ENSG00000143799.12,chr1,226379572,226379642,TSS,True,74,203
ENSG00000162377.5,chr1,52698220,52698347,TSS,False,26,199
ENSG00000155366.16,chr1,112703806,112707077,ES,False,242,310
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,43,353
ENSG00000168275.14,chr1,234373461,234373678,TSS,True,45,359
ENSG00000168275.14,chr1,234373760,234374389,TSS,True,317,359
ENSG00000116560.10,chr1,35187202,35187246,TSS,True,97,181
ENSG00000116560.10,chr1,35187972,35188081,TSS,False,151,181
ENSG00000134748.12,chr1,52404546,52404879,TSS,True,20,141
ENSG00000162493.16,chr1,13614405,13615904,5AS,False,171,343
ENSG00000156171.14,chr1,111140037,111140451,TSS,False,24,100
ENSG00000156171.14,chr1,111139500,111140035,TSS,True,78,100
ENSG00000117399.13,chr1,43358934,43359006,TSS,False,125,815
ENSG00000117399.13,chr1,43358981,43359396,TSS,True,724,813
ENSG00000081721.11,chr1,161750145,161751667,3AS,False,87,124
ENSG00000117448.13,chr1,45550876,45550965,IR,False,96,111
ENSG00000117448.13,chr1,45551155,45561788,ES,False,362,503
ENSG00000117448.13,chr1,45568177,45568926,ES,False,107,567
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,115,586
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,490,586
ENSG00000203667.9,chr1,244835756,244842194,ES,False,80,394
ENSG00000159596.6,chr1,45688192,45688275,TSS,True,47,195
ENSG00000189171.14,chr1,153627482,153627603,TSS,True,40,298
ENSG00000142676.14,chr1,23694788,23695797,IR,True,129,185
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,1199,9831
ENSG00000265241.6,chr1,145926883,145927017,3AS,False,111,1050
ENSG00000143436.10,chr1,151760899,151762104,ES,False,71,401
ENSG00000175130.6,chr1,32335946,32336233,TSS,False,396,451
ENSG00000156875.13,chr1,100038042,100038316,TSS,False,13,126
ENSG00000132780.16,chr1,45606591,45613168,ES,False,149,364
ENSG00000132780.16,chr1,45583592,45584205,TSS,True,172,524
ENSG00000132780.16,chr1,45607335,45608337,TSS,True,424,514
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,1400,1881
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,560,1961
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,1484,1961
ENSG00000117360.12,chr1,150321454,150321592,TSS,True,74,141
ENSG00000117360.12,chr1,150346015,150346136,TSS,True,90,135
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,26,203
ENSG00000174842.16,chr1,92266492,92267912,ES,False,31,167
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,62,370
ENSG00000117519.15,chr1,94926837,94927181,TSS,True,19,182
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,50,177
ENSG00000130768.14,chr1,27958475,27959157,PAS,True,22,114
ENSG00000130768.14,chr1,27955948,27959152,PAS,True,94,114
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,14,109
ENSG00000127125.8,chr1,42457350,42459602,5AS,True,99,114
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,26,118
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,104,118
ENSG00000162385.10,chr1,53228954,53235576,ES,False,76,625
ENSG00000162385.10,chr1,53238360,53238527,TSS,True,110,732
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,421,3602
ENSG00000117523.16,chr1,171512200,171513000,3AS,False,40,199
ENSG00000117523.16,chr1,171514630,171515733,5AS,False,36,211
ENSG00000117523.16,chr1,171485473,171485735,TSS,True,22,219
ENSG00000117523.16,chr1,171532342,171532830,PAS,True,22,213
ENSG00000053372.4,chr1,19251552,19251863,TSS,False,40,244
ENSG00000163866.8,chr1,34855982,34859676,5AS,False,245,277
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,38,283
ENSG00000163866.8,chr1,34859454,34859726,TSS,True,253,283
ENSG00000121766.15,chr1,31296964,31297075,TSS,False,74,355
ENSG00000117394.21,chr1,42958633,42958934,TSS,True,69,156
ENSG00000117394.21,chr1,42929209,42929320,TSS,True,103,156
ENSG00000131914.10,chr1,26410728,26410922,TSS,True,75,105
ENSG00000116791.13,chr1,74724834,74732955,ES,False,165,202
ENSG00000163399.15,chr1,116388137,116388244,TSS,True,107,119
ENSG00000163399.15,chr1,116398618,116398789,TSS,True,106,119
ENSG00000163399.15,chr1,116400160,116401006,TSS,True,87,118
ENSG00000198492.15,chr1,28738338,28768928,ES,True,17,131
ENSG00000198492.15,chr1,28736478,28737147,TSS,True,40,154
ENSG00000198492.15,chr1,28742505,28743986,TSS,True,136,152
ENSG00000198492.15,chr1,28737744,28737797,TSS,False,138,154
ENSG00000134697.12,chr1,37595758,37595983,TSS,True,48,209
ENSG00000134697.12,chr1,37568850,37570413,TSS,True,177,204
ENSG00000065978.18,chr1,42695254,42696944,TSS,True,311,520
ENSG00000065978.18,chr1,42697187,42697262,TSS,True,418,520
ENSG00000065978.18,chr1,42700997,42701046,TSS,True,444,518
ENSG00000143256.4,chr1,161117951,161118057,TSS,True,104,904
ENSG00000010165.19,chr1,171781795,171781987,IR,False,12,108
ENSG00000010165.19,chr1,171781795,171783739,5AS,False,14,110
ENSG00000010165.19,chr1,171781628,171782120,TSS,True,62,158
ENSG00000010165.19,chr1,171781658,171781795,TSS,True,132,158
ENSG00000010165.19,chr1,171796481,171797726,PAS,True,18,133
ENSG00000125944.19,chr1,23338608,23344210,ES,False,396,623
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,119,227
ENSG00000125944.19,chr1,23344210,23344650,TSS,True,151,774
ENSG00000137996.12,chr1,100266153,100266420,TSS,True,64,151
ENSG00000137996.12,chr1,100274278,100274965,TSS,True,133,151
ENSG00000137996.12,chr1,100270555,100270680,TSS,True,128,151
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,60,177
ENSG00000131236.16,chr1,40040783,40059336,IR,False,60,127
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,107,174
ENSG00000131236.16,chr1,40059458,40060069,3AS,False,36,292
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,353,537
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,450,537
ENSG00000131236.16,chr1,40060075,40060170,TSS,True,373,537
ENSG00000092621.12,chr1,119711850,119712160,TSS,True,660,1925
ENSG00000092621.12,chr1,119721166,119721321,TSS,True,1337,1925
ENSG00000070785.16,chr1,44848291,44851003,PAS,True,53,155
ENSG00000070785.16,chr1,44873829,44874826,PAS,True,112,154
ENSG00000180198.16,chr1,28529939,28531802,ES,False,283,324
ENSG00000180198.16,chr1,28518216,28518308,TSS,True,105,390
ENSG00000132485.13,chr1,71065137,71066775,ES,False,152,280
ENSG00000132485.13,chr1,71063290,71065137,PAS,True,51,334
ENSG00000132485.13,chr1,71080939,71081062,TSS,True,35,342
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,353,884
ENSG00000120948.17,chr1,11022123,11025492,PAS,True,68,544
ENSG00000143545.8,chr1,153986112,153986377,TSS,True,91,663
ENSG00000054118.14,chr1,36224276,36224505,TSS,True,52,151
ENSG00000054118.14,chr1,36289059,36289332,PAS,True,22,105
ENSG00000054118.14,chr1,36303795,36305357,PAS,True,98,142
ENSG00000134186.11,chr1,108692296,108692867,TSS,True,63,140
ENSG00000137947.11,chr1,88891482,88891585,TSS,True,15,101
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,77,237
ENSG00000116857.16,chr1,201153857,201154439,TSS,True,206,237
ENSG00000177954.12,chr1,153990802,153991114,5AS,False,70,106
ENSG00000177954.12,chr1,153990761,153990802,TSS,False,56,129
ENSG00000177954.12,chr1,153990761,153991034,TSS,False,94,129
ENSG00000198715.12,chr1,156294565,156295525,ES,False,37,153
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,102,520
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,466,520
ENSG00000159352.15,chr1,151254726,151254808,TSS,True,83,738
ENSG00000162384.13,chr1,53220569,53220641,TSS,True,46,211
ENSG00000162384.13,chr1,53220260,53220627,TSS,True,179,211
ENSG00000116747.12,chr1,193059776,193075819,ES,False,21,102
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,22,130
ENSG00000215845.10,chr1,161038075,161038879,ES,False,62,196
ENSG00000031698.12,chr1,109213843,109214128,TSS,True,146,679
ENSG00000158850.14,chr1,161177422,161177527,TSS,True,17,104
ENSG00000158850.14,chr1,161173604,161173641,TSS,True,92,104
ENSG00000117395.12,chr1,43172052,43172561,TSS,True,30,263
ENSG00000116679.15,chr1,185316952,185317392,TSS,True,35,135
ENSG00000183431.11,chr1,37989869,37990648,TSS,True,27,108
ENSG00000155329.11,chr5,133006920,133026496,ES,False,62,105
ENSG00000155329.11,chr5,132996978,132998850,PAS,True,19,126
ENSG00000155329.11,chr5,133019034,133019203,PAS,False,109,123
ENSG00000164182.10,chr5,60945382,61073124,5AS,True,279,318
ENSG00000164182.10,chr5,60945153,60945382,TSS,True,47,336
ENSG00000164182.10,chr5,60945176,60945428,TSS,True,296,336
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,148,718
ENSG00000171421.12,chr5,1798947,1799791,5AS,False,100,229
ENSG00000171421.12,chr5,1799770,1799839,TSS,True,189,318
ENSG00000171421.12,chr5,1799791,1799871,TSS,True,218,318
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,62,505
ENSG00000164611.12,chr5,160421786,160421891,TSS,True,118,940
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,47,175
ENSG00000152700.13,chr5,134632727,134632843,TSS,True,19,105
ENSG00000152700.13,chr5,134613013,134613097,TSS,True,93,104
ENSG00000072571.19,chr5,163464802,163469640,ES,False,32,110
ENSG00000072571.19,chr5,163491111,163492066,PAS,True,16,117
ENSG00000170445.13,chr5,140678015,140679061,5AS,False,40,309
PB_novel_213403,chr5,12660807,12667735,ES,True,454,545
ENSG00000146007.10,chr5,140700442,140700478,TSS,True,36,269
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,171,247
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,85,247
ENSG00000172062.16,chr5,70925045,70925184,TSS,True,105,411
ENSG00000188725.7,chr5,61162216,61162474,TSS,True,45,347
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,76,443
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,73,518
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,79,287
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,234,287
ENSG00000145833.15,chr5,134758740,134758955,TSS,True,69,164
ENSG00000145833.15,chr5,134817537,134817714,TSS,True,97,118
ENSG00000145833.15,chr5,134828658,134831112,PAS,True,46,153
ENSG00000145833.15,chr5,134770902,134770991,PAS,True,91,111
ENSG00000145833.15,chr5,134773695,134774552,PAS,True,94,111
ENSG00000131732.11,chr5,81301670,81304740,5AS,False,90,204
ENSG00000131732.11,chr5,81301670,81308560,ES,False,20,110
ENSG00000131732.11,chr5,81301670,81308560,5AS,False,20,148
ENSG00000131732.11,chr5,81301698,81304740,5AS,False,100,114
ENSG00000131732.11,chr5,81301698,81308560,ES,False,16,115
ENSG00000131732.11,chr5,81301582,81301670,TSS,True,147,258
ENSG00000131732.11,chr5,81301613,81301698,TSS,True,142,258
ENSG00000048162.20,chr5,176384283,176385220,3AS,False,196,916
ENSG00000048162.20,chr5,176383935,176384374,PAS,True,278,943
ENSG00000048162.20,chr5,176383940,176384283,PAS,True,754,950
ENSG00000172058.15,chr5,70900962,70901149,TSS,True,401,446
ENSG00000172058.15,chr5,70900668,70900876,TSS,True,78,446
ENSG00000113356.11,chr5,90475020,90485534,3AS,False,66,163
ENSG00000113356.11,chr5,90497706,90501908,3AS,True,27,138
ENSG00000113356.11,chr5,90474826,90475020,TSS,True,56,225
ENSG00000113356.11,chr5,90512052,90514557,PAS,True,43,182
ENSG00000113356.11,chr5,90490592,90492457,PAS,False,148,171
ENSG00000127184.12,chr5,86617940,86618130,TSS,True,325,3134
ENSG00000051596.9,chr5,175958613,175960132,PAS,True,81,672
ENSG00000181163.13,chr5,171405403,171407128,3AS,True,64,128
ENSG00000181163.13,chr5,171405403,171407697,3AS,True,51,107
ENSG00000181163.13,chr5,171407161,171407699,IR,True,74,130
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,85,148
ENSG00000113068.9,chr5,140281533,140303040,ES,False,33,325
ENSG00000123219.12,chr5,65554898,65561462,3AS,False,26,224
ENSG00000123219.12,chr5,65554946,65561496,5AS,False,69,267
ENSG00000123219.12,chr5,65563097,65563571,TSS,True,36,354
ENSG00000197451.11,chr5,178209447,178210552,ES,False,148,405
ENSG00000197451.11,chr5,178209417,178209447,TSS,True,366,763
ENSG00000113328.18,chr5,163437664,163437764,IR,False,133,374
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,145,381
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,248,381
ENSG00000250722.5,chr5,42799796,42801331,PAS,True,42,103
ENSG00000250722.5,chr5,42805200,42807108,PAS,True,62,103
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,149,565
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,157,722
ENSG00000152422.15,chr5,83077540,83077615,TSS,True,29,103
ENSG00000152422.15,chr5,83104907,83105058,TSS,True,89,103
ENSG00000152422.15,chr5,83077597,83077662,TSS,True,91,103
ENSG00000152422.15,chr5,83310788,83311071,PAS,False,88,103
ENSG00000152422.15,chr5,83353130,83353760,PAS,True,17,103
ENSG00000153006.15,chr5,64754362,64768504,ES,False,146,163
ENSG00000153006.15,chr5,64718147,64724573,PAS,False,23,170
ENSG00000037241.7,chr5,172959423,172959468,TSS,False,60,281
ENSG00000164615.4,chr5,134738792,134750758,ES,True,28,198
ENSG00000164615.4,chr5,134738497,134738792,TSS,True,29,233
ENSG00000164615.4,chr5,134741061,134741523,TSS,True,209,233
ENSG00000113456.18,chr5,34911812,34914694,ES,False,42,179
ENSG00000113456.18,chr5,34905259,34908948,PAS,True,41,191
ENSG00000164294.13,chr5,55160243,55160329,IR,False,26,135
ENSG00000164294.13,chr5,55160152,55160243,TSS,True,113,147
ENSG00000164294.13,chr5,55160169,55160396,TSS,True,44,147
ENSG00000145916.18,chr5,178130515,178131054,TSS,True,40,110
ENSG00000145916.18,chr5,178143624,178143727,TSS,True,91,110
ENSG00000198865.9,chr5,42756786,42756885,TSS,True,25,130
ENSG00000198865.9,chr5,42759116,42759208,TSS,True,108,130
ENSG00000120727.12,chr5,139341823,139341980,TSS,True,431,1905
ENSG00000120727.12,chr5,139363761,139363922,TSS,True,1514,1905
ENSG00000145736.14,chr5,71062796,71067493,ES,False,103,150
ENSG00000145736.14,chr5,71062796,71067654,ES,True,88,143
ENSG00000145736.14,chr5,71062796,71067654,5AS,False,88,245
ENSG00000145736.14,chr5,71065222,71067654,5AS,True,54,104
ENSG00000145736.14,chr5,71034961,71035796,PAS,True,205,325
ENSG00000145736.14,chr5,71052915,71055457,PAS,True,125,323
ENSG00000145736.14,chr5,71067654,71067732,TSS,True,183,326
ENSG00000145736.14,chr5,71067493,71067693,TSS,True,175,326
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,94,139
ENSG00000113712.17,chr5,149550841,149551878,TSS,True,23,163
ENSG00000086189.9,chr5,62403693,62403938,TSS,True,76,403
ENSG00000040275.16,chr5,169583635,169583889,TSS,True,23,167
ENSG00000164405.10,chr5,132866687,132866868,5AS,False,1087,1279
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,299,1408
ENSG00000164405.10,chr5,132866638,132866691,TSS,True,1213,1408
ENSG00000153015.15,chr5,65018158,65020537,PAS,True,64,389
ENSG00000113141.17,chr5,140647797,140647924,TSS,True,40,277
ENSG00000131508.15,chr5,139561261,139561815,TSS,True,196,227
ENSG00000164265.8,chr5,147870696,147871679,TSS,False,444,529
ENSG00000164265.8,chr5,147871136,147872321,TSS,False,345,529
ENSG00000164265.8,chr5,147870500,147870754,TSS,False,456,529
ENSG00000237190.3,chr5,134402086,134402926,PAS,False,15,110
ENSG00000237190.3,chr5,134411615,134411912,TSS,True,12,110
ENSG00000204628.11,chr5,181241639,181242169,IR,False,413,461
ENSG00000249915.7,chr5,306754,311292,5AS,False,33,222
ENSG00000249915.7,chr5,271623,271821,TSS,True,101,272
ENSG00000249915.7,chr5,272708,272772,TSS,False,181,272
ENSG00000113552.15,chr5,142012994,142013053,TSS,False,38,302
ENSG00000145592.13,chr5,40835182,40835284,TSS,False,1467,6691
ENSG00000145592.13,chr5,40834470,40835213,TSS,True,5304,6691
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,4846,5481
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,4936,5557
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,706,5557
ENSG00000213523.10,chr5,140557272,140557427,IR,False,197,298
ENSG00000213523.10,chr5,140557427,140557472,TSS,True,103,301
ENSG00000213523.10,chr5,140557146,140557456,TSS,True,200,301
ENSG00000112972.14,chr5,43298975,43313355,ES,False,71,114
ENSG00000112972.14,chr5,43313355,43313488,TSS,True,93,207
ENSG00000113312.10,chr5,160009107,160009193,TSS,True,116,739
ENSG00000273841.4,chr5,69369462,69369623,TSS,False,74,712
ENSG00000164904.17,chr5,126595006,126595334,TSS,True,81,456
ENSG00000183474.15,chr5,69560242,69565099,5AS,False,62,166
ENSG00000183474.15,chr5,69560403,69565099,ES,False,79,105
ENSG00000183474.15,chr5,69560107,69560242,TSS,True,123,206
ENSG00000183474.15,chr5,69560208,69560403,TSS,True,100,206
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,66,106
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,59,106
ENSG00000062194.15,chr5,57262593,57265406,PAS,True,11,105
ENSG00000170584.10,chr5,163459861,163460386,TSS,True,38,328
ENSG00000170606.14,chr5,133051928,133052357,TSS,True,100,276
ENSG00000170606.14,chr5,133097161,133097286,TSS,True,214,269
ENSG00000073578.16,chr5,218010,218418,TSS,True,82,306
ENSG00000073578.16,chr5,227460,228333,TSS,True,239,306
ENSG00000113593.11,chr5,65563272,65563506,TSS,True,17,139
ENSG00000183258.11,chr5,177516918,177517733,TSS,True,26,134
ENSG00000183258.11,chr5,177516724,177516942,TSS,True,114,134
ENSG00000113583.7,chr5,133955500,133956990,PAS,False,14,120
ENSG00000153037.14,chr5,112864732,112867403,3AS,False,395,443
ENSG00000153037.14,chr5,112867403,112867908,PAS,True,55,456
ENSG00000153037.14,chr5,112867371,112867907,PAS,True,407,456
ENSG00000169045.17,chr5,179614959,179616125,ES,False,40,260
ENSG00000169045.17,chr5,179616218,179616898,5AS,False,31,250
ENSG00000169045.17,chr5,179623164,179623635,5AS,False,105,230
ENSG00000169045.17,chr5,179623594,179623711,TSS,True,185,311
ENSG00000169045.17,chr5,179623635,179623882,TSS,True,205,311
ENSG00000164587.12,chr5,150447735,150449491,5AS,True,590,1601
ENSG00000164587.12,chr5,150449702,150449742,TSS,False,2430,12013
ENSG00000205572.9,chr5,70025261,70025458,TSS,True,74,422
ENSG00000205572.9,chr5,70025520,70025731,TSS,True,379,422
ENSG00000169223.14,chr5,177351451,177353179,TSS,False,69,664
ENSG00000085231.13,chr5,69369462,69369542,TSS,True,33,251
ENSG00000113161.15,chr5,75337177,75337300,TSS,True,99,133
ENSG00000113161.15,chr5,75359510,75359556,TSS,True,78,129
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,249,486
ENSG00000127022.14,chr5,179728590,179731653,PAS,True,37,318
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,87,158
ENSG00000015479.18,chr5,139293749,139294028,TSS,True,129,158
ENSG00000015479.18,chr5,139307227,139308327,TSS,True,140,158
ENSG00000015479.18,chr5,139329344,139331366,PAS,True,19,158
ENSG00000156475.18,chr5,146878700,146878777,TSS,False,71,102
ENSG00000156475.18,chr5,146701044,146701138,TSS,True,84,101
ENSG00000156475.18,chr5,146878001,146878678,TSS,True,79,102
ENSG00000156475.18,chr5,146878590,146878764,TSS,True,89,102
ENSG00000156475.18,chr5,146697978,146698146,TSS,True,89,101
ENSG00000133706.17,chr5,146182487,146182677,TSS,True,35,100
ENSG00000205571.13,chr5,70070751,70077018,ES,False,132,282
ENSG00000205571.13,chr5,70049625,70049766,TSS,True,44,337
ENSG00000214736.7,chr6,41789336,41789567,3AS,False,397,586
ENSG00000214736.7,chr6,41789530,41789893,PAS,True,413,613
ENSG00000214736.7,chr6,41789567,41789894,PAS,False,201,613
ENSG00000057663.15,chr6,106293106,106316100,ES,False,44,202
ENSG00000204531.17,chr6,31166041,31170211,3AS,True,63,245
ENSG00000204531.17,chr6,31170215,31170695,TSS,True,909,7830
ENSG00000237923.1,chr6,30837436,30840019,PAS,False,57,110
ENSG00000237923.1,chr6,30837475,30839463,PAS,True,89,110
ENSG00000237923.1,chr6,30847039,30847149,PAS,True,84,108
ENSG00000204619.7,chr6,30067155,30067479,TSS,True,60,191
ENSG00000137309.19,chr6,34240882,34242711,5AS,False,285,958
ENSG00000137309.19,chr6,34236837,34236963,TSS,False,196,1154
ENSG00000146223.14,chr6,42879951,42883450,ES,False,64,584
ENSG00000204387.13,chr6,31835057,31835410,5AS,False,24,217
ENSG00000204387.13,chr6,31835451,31837235,ES,False,190,230
ENSG00000204387.13,chr6,31834913,31835200,TSS,True,58,252
ENSG00000132424.15,chr6,99414686,99416348,3AS,True,60,256
