gene,chr,start,end,splice_type,novel,K562_ENCFF661OEY_in_cov,K562_ENCFF661OEY_total_cov
ENSG00000125944.19,chr1,23338608,23344210,ES,False,747,1094
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,178,347
ENSG00000117758.13,chr1,27773177,27773425,TSS,True,12,113
ENSG00000137996.12,chr1,100266624,100268151,ES,False,95,109
ENSG00000160789.19,chr1,156114537,156115274,TSS,True,175,1026
ENSG00000160789.19,chr1,156138512,156138757,TSS,True,377,425
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,320,916
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,618,973
ENSG00000143294.14,chr1,156767497,156768239,TSS,True,104,267
ENSG00000143294.14,chr1,156786621,156787174,TSS,True,187,266
ENSG00000131236.16,chr1,40040783,40059333,5AS,False,35,133
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,99,140
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,99,320
ENSG00000131236.16,chr1,40040783,40059336,IR,False,99,197
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,208,306
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,303,622
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,477,622
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,24,163
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,55,176
ENSG00000085998.13,chr1,46193304,46193835,TSS,True,156,176
ENSG00000227372.12,chr1,3740387,3742803,ES,False,96,110
ENSG00000227372.12,chr1,3742911,3743060,3AS,False,58,101
ENSG00000227372.12,chr1,3735611,3738513,PAS,True,64,116
ENSG00000227372.12,chr1,3737128,3737854,PAS,True,91,116
ENSG00000227372.12,chr1,3737147,3740387,PAS,True,91,115
ENSG00000227372.12,chr1,3745606,3747393,TSS,True,41,134
ENSG00000198700.9,chr1,201829114,201829372,TSS,True,89,149
ENSG00000198700.9,chr1,201870588,201870858,TSS,True,121,142
ENSG00000159023.21,chr1,29039426,29053106,3AS,False,20,101
ENSG00000159023.21,chr1,29053312,29064981,ES,False,81,115
ENSG00000159023.21,chr1,28887066,28887210,TSS,True,154,200
ENSG00000159023.21,chr1,28914331,28914768,TSS,True,177,200
ENSG00000159023.21,chr1,29016486,29018442,TSS,False,179,199
ENSG00000159023.21,chr1,29116818,29120053,PAS,True,22,133
ENSG00000070785.16,chr1,44848291,44851003,PAS,True,87,430
ENSG00000070785.16,chr1,44873829,44874826,PAS,True,361,427
ENSG00000121931.15,chr1,110948396,110949850,3AS,True,12,111
ENSG00000121931.15,chr1,110946674,110948399,PAS,True,19,118
ENSG00000121931.15,chr1,110946467,110948396,PAS,True,106,118
ENSG00000121931.15,chr1,110963620,110963965,TSS,True,20,119
ENSG00000180198.16,chr1,28529939,28531802,ES,False,427,481
ENSG00000180198.16,chr1,28518216,28518308,TSS,True,183,596
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,126,247
ENSG00000162413.16,chr1,6599046,6599378,TSS,True,221,247
ENSG00000132485.13,chr1,71065137,71066775,ES,False,181,321
ENSG00000132485.13,chr1,71069362,71070826,IR,True,291,337
ENSG00000132485.13,chr1,71063290,71065137,PAS,True,41,368
ENSG00000132485.13,chr1,71080939,71081062,TSS,True,49,382
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,122,707
ENSG00000117713.19,chr1,26774726,26775220,TSS,True,172,275
ENSG00000183386.9,chr1,38005356,38005586,TSS,True,70,106
ENSG00000028137.18,chr1,12166979,12167169,TSS,False,162,222
ENSG00000054118.14,chr1,36224505,36259381,ES,False,131,151
ENSG00000054118.14,chr1,36224276,36224505,TSS,True,53,215
ENSG00000054118.14,chr1,36289059,36289332,PAS,True,30,193
ENSG00000143774.16,chr1,228140363,228145510,ES,False,403,510
ENSG00000143774.16,chr1,228141288,228145510,5AS,False,98,111
ENSG00000143774.16,chr1,228147699,228148664,ES,False,83,588
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,124,638
ENSG00000162704.15,chr1,183635516,183635940,TSS,True,100,479
ENSG00000162704.15,chr1,183630460,183630639,TSS,True,411,479
ENSG00000155363.18,chr1,112674421,112674729,TSS,True,188,263
ENSG00000155363.18,chr1,112674715,112675049,TSS,True,226,263
ENSG00000155363.18,chr1,112688819,112689650,TSS,True,225,261
ENSG00000134186.11,chr1,108695770,108696042,5AS,True,117,132
ENSG00000134186.11,chr1,108696337,108698603,5AS,True,94,107
ENSG00000134186.11,chr1,108692296,108692867,TSS,True,113,241
ENSG00000134186.11,chr1,108699161,108702885,PAS,True,14,139
ENSG00000134186.11,chr1,108696276,108697491,PAS,True,121,135
ENSG00000137947.11,chr1,88891482,88891585,TSS,True,99,193
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,79,121
ENSG00000162434.11,chr1,64845512,64847816,TSS,True,103,117
ENSG00000162434.11,chr1,64855508,64855697,TSS,True,80,117
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,62,263
ENSG00000168159.11,chr1,228487361,228487878,TSS,True,327,646
ENSG00000183814.15,chr1,226287797,226301172,ES,True,15,132
ENSG00000183814.15,chr1,226231155,226232606,PAS,True,33,140
ENSG00000143740.14,chr1,227734200,227735499,TSS,True,25,157
ENSG00000143740.14,chr1,227747683,227748233,TSS,True,141,157
ENSG00000143740.14,chr1,227780526,227781267,PAS,True,36,183
ENSG00000085832.16,chr1,51519198,51519386,TSS,True,127,148
ENSG00000143627.19,chr1,155300097,155300278,TSS,True,209,239
ENSG00000143627.19,chr1,155301295,155301438,TSS,False,124,239
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,95,306
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,272,306
ENSG00000159352.15,chr1,151254726,151254808,TSS,True,92,749
ENSG00000162384.13,chr1,53220569,53220641,TSS,True,69,115
ENSG00000162384.13,chr1,53220260,53220627,TSS,True,100,115
ENSG00000116221.15,chr1,54200166,54200589,TSS,True,264,514
ENSG00000116221.15,chr1,54216182,54216344,TSS,True,323,513
ENSG00000057757.9,chr1,23778351,23778713,TSS,False,120,441
ENSG00000143748.17,chr1,224317930,224330070,ES,False,18,176
ENSG00000143748.17,chr1,224330070,224330425,TSS,True,22,200
ENSG00000116747.12,chr1,193059776,193069033,ES,True,125,141
ENSG00000116747.12,chr1,193059776,193075819,ES,False,38,185
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,61,253
ENSG00000031698.12,chr1,109213843,109214128,TSS,True,138,1055
ENSG00000031698.12,chr1,109237730,109238184,PAS,True,148,1040
ENSG00000158850.14,chr1,161172064,161172226,3AS,True,26,239
ENSG00000158850.14,chr1,161176074,161176433,3AS,False,98,138
ENSG00000158850.14,chr1,161171292,161172089,PAS,True,26,239
ENSG00000158850.14,chr1,161171306,161172064,PAS,True,213,239
ENSG00000158850.14,chr1,161177422,161177527,TSS,True,123,250
ENSG00000158850.14,chr1,161175807,161177493,TSS,True,208,250
ENSG00000158850.14,chr1,161174992,161177494,TSS,True,214,250
ENSG00000162889.10,chr1,206684902,206685508,TSS,True,91,115
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,648,772
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,694,772
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,249,772
ENSG00000143374.16,chr1,150492489,150497529,ES,False,27,129
ENSG00000143374.16,chr1,150487397,150487516,TSS,True,100,192
ENSG00000143374.16,chr1,150487855,150488054,TSS,True,161,192
ENSG00000116679.15,chr1,185305643,185307013,ES,False,94,105
ENSG00000116679.15,chr1,185305643,185307013,3AS,True,94,167
ENSG00000116679.15,chr1,185296387,185298288,PAS,True,79,226
ENSG00000116679.15,chr1,185303566,185306625,PAS,True,110,183
ENSG00000116679.15,chr1,185316952,185317392,TSS,True,48,228
ENSG00000116679.15,chr1,185300971,185304090,TSS,True,135,152
ENSG00000116679.15,chr1,185300436,185300561,TSS,True,133,152
ENSG00000174371.16,chr1,241849027,241849111,3AS,False,18,133
ENSG00000174371.16,chr1,241849027,241850408,ES,False,165,298
ENSG00000174371.16,chr1,241867055,241872034,3AS,True,118,321
ENSG00000174371.16,chr1,241848139,241848353,TSS,True,71,338
ENSG00000276345.1,chr11_KI270721v1_random,2625,2692,TSS,False,32,144
ENSG00000131507.10,chr5,142108758,142109037,TSS,True,27,267
ENSG00000048140.17,chr5,176647702,176652742,ES,False,26,100
ENSG00000048140.17,chr5,176647387,176647702,TSS,True,92,197
ENSG00000048140.17,chr5,176657517,176659056,PAS,True,43,137
ENSG00000048140.17,chr5,176656894,176659057,PAS,True,109,137
ENSG00000145817.16,chr5,144170534,144170684,TSS,False,51,159
ENSG00000169220.17,chr5,177371396,177371474,IR,False,193,218
ENSG00000169220.17,chr5,177367313,177368920,TSS,True,158,244
ENSG00000169220.17,chr5,177367184,177367557,TSS,True,215,244
ENSG00000169220.17,chr5,177367320,177368266,TSS,True,192,244
ENSG00000169220.17,chr5,177367733,177367825,TSS,True,203,244
ENSG00000164338.9,chr5,73565740,73565912,TSS,True,27,108
ENSG00000196923.13,chr5,177482862,177483730,PAS,True,34,276
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,172,284
ENSG00000196923.13,chr5,177489770,177492982,TSS,True,238,275
ENSG00000155329.11,chr5,132996978,132998850,PAS,True,31,126
ENSG00000155329.11,chr5,133019034,133019203,PAS,False,102,114
ENSG00000155329.11,chr5,133026496,133026594,TSS,True,24,136
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,107,156
ENSG00000155508.13,chr5,154858202,154858525,TSS,False,193,217
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,113,217
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,176,217
ENSG00000146063.19,chr5,181223277,181224812,TSS,False,87,102
ENSG00000146063.19,chr5,181235353,181235809,PAS,True,80,103
ENSG00000129625.12,chr5,112922072,112922317,TSS,True,17,118
ENSG00000145495.15,chr5,10353258,10353917,TSS,True,68,227
ENSG00000164329.13,chr5,79612735,79613010,IR,False,12,104
ENSG00000164329.13,chr5,79612769,79613010,IR,False,33,125
ENSG00000164329.13,chr5,79613075,79619611,ES,False,107,133
ENSG00000164329.13,chr5,79641196,79642843,3AS,False,76,161
ENSG00000164329.13,chr5,79642910,79645122,5AS,True,142,162
ENSG00000164329.13,chr5,79612416,79613075,TSS,True,99,190
ENSG00000164329.13,chr5,79612375,79612769,TSS,True,156,190
ENSG00000087206.16,chr5,176903266,176905492,PAS,True,12,100
ENSG00000087206.16,chr5,177006649,177006813,TSS,True,53,105
ENSG00000087206.16,chr5,177006538,177006811,TSS,True,77,105
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,433,2467
ENSG00000164347.17,chr5,74738417,74739988,ES,False,21,204
ENSG00000164347.17,chr5,74721205,74721783,PAS,True,23,221
ENSG00000164347.17,chr5,74766937,74767152,TSS,True,33,222
ENSG00000171421.12,chr5,1798947,1799791,5AS,False,71,109
ENSG00000171421.12,chr5,1799770,1799839,TSS,True,315,353
ENSG00000171421.12,chr5,1799791,1799871,TSS,True,282,353
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,166,218
ENSG00000083312.17,chr5,72848247,72848384,5AS,True,18,130
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,72,185
ENSG00000083312.17,chr5,72908708,72914388,PAS,True,26,158
ENSG00000083312.17,chr5,72905302,72905896,PAS,True,141,158
ENSG00000081791.8,chr5,141923798,141923972,TSS,True,64,107
ENSG00000081791.8,chr5,141924194,141924695,TSS,True,90,107
ENSG00000081791.8,chr5,141925407,141925527,TSS,True,94,107
ENSG00000081791.8,chr5,141926735,141928298,TSS,True,92,107
ENSG00000081791.8,chr5,141938520,141942045,PAS,True,88,100
ENSG00000081791.8,chr5,141939505,141941002,PAS,True,64,103
ENSG00000164190.17,chr5,36876702,36877178,TSS,True,38,111
ENSG00000164190.17,chr5,37063789,37065819,PAS,True,97,108
ENSG00000186687.15,chr5,131170867,131171038,TSS,True,31,147
ENSG00000164284.14,chr5,149345470,149345616,TSS,True,72,131
ENSG00000113569.15,chr5,37370820,37371140,TSS,True,101,468
ENSG00000069011.15,chr5,135033712,135034386,TSS,True,212,548
ENSG00000069011.15,chr5,135031275,135031452,TSS,True,456,548
ENSG00000186468.12,chr5,82278319,82278619,TSS,True,182,1117
ENSG00000013561.17,chr5,141973742,141978302,ES,False,35,156
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,121,232
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,188,232
ENSG00000013561.17,chr5,141980067,141980351,TSS,True,202,230
ENSG00000134057.14,chr5,69167104,69167283,TSS,False,167,1605
ENSG00000164611.12,chr5,160421786,160421891,TSS,True,98,256
ENSG00000164611.12,chr5,160421897,160422403,TSS,True,182,256
ENSG00000113407.13,chr5,33440764,33441143,TSS,True,166,1250
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,30,170
ENSG00000112855.15,chr5,140695845,140696520,ES,False,17,131
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,38,146
ENSG00000152700.13,chr5,134624037,134632727,ES,False,128,149
ENSG00000152700.13,chr5,134632727,134632843,TSS,True,25,176
ENSG00000120709.10,chr5,138338026,138338307,TSS,True,192,226
ENSG00000120709.10,chr5,138345131,138345609,TSS,True,92,225
ENSG00000072571.19,chr5,163464802,163469640,ES,False,61,189
ENSG00000198055.10,chr5,177441053,177441736,3AS,False,170,425
ENSG00000198055.10,chr5,177426645,177426897,TSS,True,140,510
ENSG00000198055.10,chr5,177441736,177442846,PAS,True,298,472
ENSG00000198055.10,chr5,177441734,177442842,PAS,True,218,472
ENSG00000170445.13,chr5,140691214,140691393,TSS,True,34,337
ENSG00000171530.13,chr5,77776204,77776372,TSS,True,63,201
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,77,180
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,67,279
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,177,900
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,108,1014
ENSG00000175449.13,chr5,95652331,95654060,ES,False,76,158
ENSG00000175449.13,chr5,95654236,95656045,ES,False,40,170
ENSG00000175449.13,chr5,95646586,95646817,TSS,True,168,190
ENSG00000175449.13,chr5,95646792,95648074,TSS,True,53,190
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,132,499
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,435,499
ENSG00000176783.14,chr5,179609375,179610019,PAS,True,15,137
ENSG00000120314.18,chr5,140668334,140668414,IR,False,137,155
ENSG00000120314.18,chr5,140668990,140669078,IR,False,132,160
ENSG00000120314.18,chr5,140664477,140665103,TSS,True,62,207
ENSG00000120314.18,chr5,140669332,140674124,PAS,True,37,162
ENSG00000120314.18,chr5,140671268,140674113,PAS,True,140,176
ENSG00000113580.14,chr5,143310213,143314001,5AS,False,142,160
ENSG00000113580.14,chr5,143277933,143282041,PAS,True,85,170
ENSG00000113580.14,chr5,143309090,143310213,PAS,True,96,170
ENSG00000113580.14,chr5,143403210,143403766,TSS,True,34,178
ENSG00000175416.12,chr5,176416176,176416563,TSS,True,20,148
ENSG00000145860.11,chr5,159176205,159176867,PAS,True,150,178
ENSG00000145860.11,chr5,159209230,159209556,TSS,True,149,185
ENSG00000145833.15,chr5,134816603,134817495,5AS,False,72,177
ENSG00000145833.15,chr5,134758740,134758955,TSS,True,109,305
ENSG00000145833.15,chr5,134766935,134767060,TSS,True,264,303
ENSG00000145833.15,chr5,134828658,134831112,PAS,True,115,294
ENSG00000145833.15,chr5,134770902,134770991,PAS,True,181,248
ENSG00000145833.15,chr5,134773695,134774552,PAS,True,228,254
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,27,124
ENSG00000153113.23,chr5,96767999,96771643,ES,False,13,128
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,60,139
ENSG00000153113.23,chr5,96742041,96742478,TSS,True,102,136
ENSG00000131844.15,chr5,71587261,71587554,TSS,True,36,121
ENSG00000145494.11,chr5,1801394,1801549,TSS,True,161,470
ENSG00000145494.11,chr5,1814425,1814461,TSS,True,400,454
ENSG00000048162.20,chr5,176384283,176385220,3AS,False,69,282
ENSG00000048162.20,chr5,176383935,176384374,PAS,True,97,303
ENSG00000048162.20,chr5,176383940,176384283,PAS,True,264,333
ENSG00000048162.20,chr5,176388432,176389037,TSS,True,52,333
ENSG00000086200.16,chr5,62412693,62412929,TSS,True,32,236
ENSG00000113356.11,chr5,90474826,90475020,TSS,True,19,112
ENSG00000113356.11,chr5,90512052,90514557,PAS,True,39,109
ENSG00000113356.11,chr5,90490592,90492457,PAS,False,80,103
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,331,378
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,275,378
ENSG00000113194.12,chr5,176448309,176448470,TSS,True,124,207
ENSG00000169567.11,chr5,131165094,131165329,TSS,True,87,496
ENSG00000181163.13,chr5,171410526,171410904,PAS,True,392,3265
ENSG00000181163.13,chr5,171406396,171410882,PAS,False,2875,3220
ENSG00000247516.6,chr5,8457700,8457766,TSS,True,92,132
ENSG00000113716.12,chr5,150000685,150001179,TSS,True,133,192
ENSG00000113716.12,chr5,150010110,150010608,TSS,True,161,187
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,395,663
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,218,859
ENSG00000039123.15,chr5,55307744,55308147,TSS,True,67,256
ENSG00000164403.14,chr5,132825162,132826185,TSS,True,96,114
ENSG00000164403.14,chr5,132830593,132831543,TSS,True,95,114
ENSG00000164403.14,chr5,132823849,132824291,TSS,True,62,110
ENSG00000082516.8,chr5,154887313,154888377,PAS,False,49,157
ENSG00000082516.8,chr5,154906504,154907818,PAS,True,79,114
ENSG00000082516.8,chr5,154937967,154938224,TSS,False,83,160
ENSG00000082516.8,chr5,154911726,154912955,TSS,True,137,155
ENSG00000171720.9,chr5,141636735,141637566,TSS,True,99,710
ENSG00000153914.15,chr5,66143985,66144537,TSS,True,49,127
ENSG00000153914.15,chr5,66174945,66175041,PAS,True,101,119
ENSG00000153914.15,chr5,66178718,66183615,PAS,True,82,122
ENSG00000113068.9,chr5,140245058,140246057,PAS,True,33,116
ENSG00000113068.9,chr5,140281473,140281533,PAS,True,86,115
ENSG00000113068.9,chr5,140303040,140303140,TSS,True,20,131
ENSG00000123219.12,chr5,65517242,65518633,PAS,True,12,116
ENSG00000123219.12,chr5,65563097,65563571,TSS,True,14,116
ENSG00000197451.11,chr5,178204740,178204814,IR,False,315,416
ENSG00000197451.11,chr5,178209447,178210552,ES,False,167,450
ENSG00000197451.11,chr5,178204475,178204740,TSS,True,197,513
ENSG00000197451.11,chr5,178204498,178205046,TSS,True,410,513
ENSG00000113328.18,chr5,163437664,163437764,IR,False,224,764
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,303,841
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,617,841
ENSG00000150712.10,chr5,32312757,32313035,TSS,True,209,248
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,160,743
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,327,1073
ENSG00000168724.16,chr5,34929536,34929916,TSS,True,51,321
ENSG00000168724.16,chr5,34954552,34958965,PAS,True,51,294
ENSG00000228716.6,chr5,80654403,80654981,TSS,True,63,190
ENSG00000113456.18,chr5,34911812,34914694,ES,False,30,169
ENSG00000113456.18,chr5,34905259,34908948,PAS,True,35,183
ENSG00000113456.18,chr5,34915415,34915565,TSS,True,42,199
ENSG00000028310.17,chr5,862667,864568,PAS,True,38,105
ENSG00000028310.17,chr5,892605,892859,TSS,True,46,127
ENSG00000145916.18,chr5,178138258,178142582,5AS,False,147,171
ENSG00000145916.18,chr5,178142728,178142851,IR,False,170,189
ENSG00000145916.18,chr5,178130515,178131054,TSS,True,151,217
ENSG00000145916.18,chr5,178130538,178131376,TSS,True,108,217
ENSG00000037474.14,chr5,6625669,6632598,ES,False,113,1025
ENSG00000037474.14,chr5,6632883,6633332,TSS,True,136,1129
ENSG00000164466.12,chr5,175478483,175478639,TSS,True,170,626
ENSG00000145604.15,chr5,36177292,36183839,3AS,False,43,141
ENSG00000145604.15,chr5,36152061,36152270,TSS,True,44,174
ENSG00000145604.15,chr5,36181817,36184042,PAS,True,57,155
ENSG00000145604.15,chr5,36183839,36184042,PAS,True,129,174
ENSG00000122203.14,chr5,176361601,176361814,TSS,True,62,153
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,394,773
ENSG00000113282.13,chr5,157858929,157859190,TSS,True,82,817
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,124,439
ENSG00000131504.16,chr5,141573491,141573942,TSS,True,508,882
ENSG00000164902.13,chr5,126600249,126601058,TSS,True,11,100
ENSG00000120727.12,chr5,139341823,139341980,TSS,True,101,443
ENSG00000145736.14,chr5,71062796,71067654,5AS,False,31,124
ENSG00000145736.14,chr5,71065222,71067654,5AS,True,61,103
ENSG00000145736.14,chr5,71034961,71035796,PAS,True,72,207
ENSG00000145736.14,chr5,71052915,71055457,PAS,True,143,206
ENSG00000145736.14,chr5,71067654,71067732,TSS,True,121,213
ENSG00000145736.14,chr5,71067493,71067693,TSS,True,118,213
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,239,645
ENSG00000113712.17,chr5,149513209,149520289,ES,False,622,695
ENSG00000113712.17,chr5,149492981,149496860,PAS,True,76,721
ENSG00000164172.18,chr5,53109711,53109771,TSS,True,39,162
ENSG00000197226.12,chr5,179862040,179864128,PAS,True,40,162
ENSG00000197226.12,chr5,179875919,179876060,TSS,True,154,174
ENSG00000197226.12,chr5,179907703,179908598,TSS,True,156,209
ENSG00000197226.12,chr5,179878308,179879913,TSS,True,158,176
ENSG00000086189.9,chr5,62403693,62403938,TSS,True,30,222
ENSG00000040275.16,chr5,169583635,169583889,TSS,True,24,147
ENSG00000040275.16,chr5,169604059,169604778,PAS,False,18,143
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,1383,1879
