gene,chr,start,end,splice_type,novel,heart_left_ventricle_ENCFF437SYY_in_cov,heart_left_ventricle_ENCFF437SYY_total_cov
ENSG00000163374.19,chr1,155659445,155661423,PAS,True,97,110
ENSG00000163374.19,chr1,155670987,155672731,PAS,True,67,100
ENSG00000163374.19,chr1,155688658,155688777,TSS,False,38,119
ENSG00000067334.13,chr1,93868534,93869944,PAS,True,173,221
ENSG00000067334.13,chr1,93876382,93877862,PAS,True,76,215
ENSG00000116729.13,chr1,68094367,68098753,PAS,False,120,175
ENSG00000116729.13,chr1,68124864,68126335,PAS,True,60,175
ENSG00000116729.13,chr1,68232193,68232566,TSS,True,26,175
ENSG00000178028.13,chr1,44213527,44213708,IR,False,82,125
ENSG00000178028.13,chr1,44213527,44213748,3AS,False,36,130
ENSG00000178028.13,chr1,44213424,44213527,TSS,True,57,187
ENSG00000178028.13,chr1,44213464,44213858,TSS,True,144,187
ENSG00000162734.12,chr1,160205356,160205522,TSS,True,235,810
ENSG00000134240.11,chr1,119768740,119768968,TSS,True,20,190
ENSG00000126709.14,chr1,27668535,27669244,5AS,False,105,117
ENSG00000127472.10,chr1,20028709,20068872,ES,True,17,105
ENSG00000127472.10,chr1,20069032,20084820,ES,False,74,108
ENSG00000127472.10,chr1,20086227,20089788,ES,False,97,109
ENSG00000127472.10,chr1,20086227,20090567,ES,True,80,190
ENSG00000127472.10,chr1,20028204,20028709,TSS,True,97,212
ENSG00000127472.10,chr1,20070161,20070465,TSS,True,135,211
ENSG00000162614.18,chr1,77918273,77926413,ES,False,45,206
ENSG00000162614.18,chr1,77888144,77888759,TSS,True,246,326
ENSG00000162614.18,chr1,77917563,77917757,TSS,True,245,297
ENSG00000162614.18,chr1,77918135,77918273,TSS,False,163,285
ENSG00000162614.18,chr1,77923870,77926611,TSS,False,166,203
ENSG00000162614.18,chr1,77926413,77926538,PAS,True,200,278
ENSG00000162614.18,chr1,77935822,77937718,PAS,True,281,323
ENSG00000162614.18,chr1,77929315,77931412,PAS,True,229,315
ENSG00000162614.18,chr1,77933281,77933465,PAS,False,285,317
ENSG00000117298.15,chr1,21345375,21345560,TSS,True,120,184
ENSG00000117298.15,chr1,21290363,21290473,TSS,True,154,184
ENSG00000178104.19,chr1,149001696,149002849,5AS,False,58,103
ENSG00000178104.19,chr1,149003042,149003613,3AS,False,45,126
ENSG00000178104.19,chr1,149021153,149026714,ES,False,67,338
ENSG00000178104.19,chr1,148889404,148889894,TSS,True,798,2603
ENSG00000178104.19,chr1,149024442,149024684,TSS,True,445,558
ENSG00000178104.19,chr1,149009900,149010595,TSS,True,487,559
ENSG00000178104.19,chr1,148974513,148974594,PAS,True,1224,2110
ENSG00000178104.19,chr1,149031999,149033019,PAS,True,2108,2595
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,86,137
ENSG00000117419.15,chr1,44339044,44342704,TSS,True,104,137
ENSG00000117419.15,chr1,44352849,44355257,TSS,True,100,137
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,119,137
ENSG00000162409.10,chr1,56645314,56645481,TSS,True,140,426
ENSG00000116667.13,chr1,184386965,184387368,TSS,True,17,160
ENSG00000172380.5,chr1,67833343,67833790,TSS,True,61,246
ENSG00000116815.15,chr1,116514533,116514822,PAS,True,29,160
ENSG00000116815.15,chr1,116520434,116521983,PAS,True,135,159
ENSG00000143612.20,chr1,154214574,154220341,ES,False,195,1142
ENSG00000123836.14,chr1,207053231,207053366,TSS,True,106,155
ENSG00000159423.16,chr1,18871427,18872957,PAS,True,14,137
ENSG00000159423.16,chr1,18902461,18902787,TSS,True,79,180
ENSG00000133065.10,chr1,205789091,205791718,PAS,True,41,377
ENSG00000133065.10,chr1,205807650,205811087,PAS,False,260,291
ENSG00000133065.10,chr1,205812807,205813196,TSS,False,215,501
ENSG00000134644.15,chr1,30945483,30950132,5AS,False,42,123
ENSG00000134644.15,chr1,30966197,30967166,3AS,False,29,111
ENSG00000134644.15,chr1,30980163,30981311,3AS,False,51,109
ENSG00000134644.15,chr1,31065615,31065834,TSS,True,37,130
ENSG00000157916.19,chr1,2391958,2395783,ES,False,316,362
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,77,440
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,455,2267
PB_novel_89583,chr1,231814291,231822724,5AS,True,558,691
PB_novel_89583,chr1,231814291,231847518,ES,True,197,894
ENSG00000117335.19,chr1,207767195,207770320,ES,False,285,339
ENSG00000117335.19,chr1,207785682,207793518,ES,False,211,372
ENSG00000009307.15,chr1,114736855,114737962,ES,False,1791,2003
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,273,2111
ENSG00000121310.16,chr1,52896597,52899173,ES,False,27,247
ENSG00000121310.16,chr1,52904833,52907867,ES,False,29,236
ENSG00000121310.16,chr1,52905090,52907867,ES,False,92,204
ENSG00000121310.16,chr1,52911790,52921552,ES,False,165,188
ENSG00000121310.16,chr1,52911790,52921552,3AS,True,165,208
ENSG00000121310.16,chr1,52921552,52921860,TSS,False,41,276
ENSG00000037637.10,chr1,16315435,16352254,ES,True,110,137
ENSG00000134717.17,chr1,52056379,52064824,ES,False,22,163
ENSG00000118194.18,chr1,201362022,201363295,5AS,True,71,255
ENSG00000118194.18,chr1,201368227,201373208,5AS,False,75,113
ENSG00000118194.18,chr1,201373268,201377622,3AS,False,113,128
ENSG00000118194.18,chr1,201359007,201359255,PAS,True,327,1995
ENSG00000118194.18,chr1,201363879,201365307,PAS,True,1350,1509
ENSG00000118194.18,chr1,201368161,201371078,TSS,True,1808,2045
ENSG00000118194.18,chr1,201364297,201364375,TSS,True,1527,1895
ENSG00000118194.18,chr1,201372026,201375128,TSS,True,1228,2086
ENSG00000143106.12,chr1,109426301,109426486,TSS,True,15,107
ENSG00000198842.9,chr1,167094063,167094194,TSS,False,105,397
ENSG00000134247.9,chr1,116909911,116910252,TSS,False,84,103
ENSG00000134247.9,chr1,116944738,116945092,TSS,True,92,103
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,227,420
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,173,418
ENSG00000116688.16,chr1,11980484,11981973,3AS,True,159,838
ENSG00000116688.16,chr1,11982114,11989164,ES,False,650,889
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,1253,2150
ENSG00000279457.4,chr1,199836,200549,TSS,True,75,295
ENSG00000279457.4,chr1,195262,195419,TSS,False,231,295
ENSG00000055070.16,chr1,16367308,16393227,ES,False,54,114
ENSG00000055070.16,chr1,16367308,16393230,3AS,False,49,163
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,83,268
ENSG00000055070.16,chr1,16393224,16393482,TSS,True,213,266
ENSG00000157978.11,chr1,25543572,25543786,TSS,False,65,135
ENSG00000142687.17,chr1,35479212,35554349,ES,False,25,227
ENSG00000142687.17,chr1,35554519,35557361,5AS,False,25,168
ENSG00000142687.17,chr1,35433489,35435081,PAS,True,126,277
ENSG00000142687.17,chr1,35451631,35451776,PAS,False,176,268
ENSG00000142687.17,chr1,35554349,35554521,TSS,True,214,280
ENSG00000142687.17,chr1,35557206,35557434,TSS,True,138,280
ENSG00000163435.15,chr1,202010518,202010706,TSS,True,13,126
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,50,110
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,65,115
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,55,115
ENSG00000162642.13,chr1,85258722,85259357,ES,False,73,103
ENSG00000058799.14,chr1,53852270,53860055,ES,False,30,120
ENSG00000058799.14,chr1,53888986,53889712,ES,False,33,118
ENSG00000159479.16,chr1,43389758,43389812,TSS,True,13,103
ENSG00000137936.17,chr1,93561745,93562419,PAS,True,12,103
ENSG00000137936.17,chr1,93847069,93847230,TSS,False,92,103
ENSG00000135829.16,chr1,182839308,182839456,TSS,False,15,114
ENSG00000077254.14,chr1,77721901,77722023,3AS,False,49,131
ENSG00000077254.14,chr1,77741748,77759642,ES,False,137,157
ENSG00000077254.14,chr1,77694725,77697474,PAS,True,87,160
ENSG00000077254.14,chr1,77705991,77711855,PAS,True,105,160
ENSG00000168118.11,chr1,229271109,229271370,TSS,True,45,382
ENSG00000018625.14,chr1,160115717,160115873,TSS,True,634,914
ENSG00000018625.14,chr1,160130420,160130597,TSS,True,771,901
ENSG00000018625.14,chr1,160135836,160135993,TSS,True,654,897
ENSG00000117748.9,chr1,27914062,27914742,TSS,True,273,305
ENSG00000117748.9,chr1,27914433,27914762,TSS,False,37,305
ENSG00000213625.8,chr1,65420523,65420740,TSS,True,28,187
ENSG00000213625.8,chr1,65420714,65425378,TSS,True,166,187
ENSG00000127054.20,chr1,1321093,1324580,ES,False,284,348
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,91,446
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,243,296
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,67,322
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,269,322
ENSG00000135744.7,chr1,230714085,230714144,TSS,False,20,165
ENSG00000143486.15,chr1,206599092,206599732,ES,True,74,156
ENSG00000162604.12,chr1,61681350,61683416,IR,True,95,119
ENSG00000162604.12,chr1,61683546,61694696,ES,False,106,119
ENSG00000162604.12,chr1,61681039,61681350,PAS,True,25,120
ENSG00000162604.12,chr1,61681044,61683546,PAS,True,95,119
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,59,142
ENSG00000070831.15,chr1,22078426,22078583,TSS,True,104,142
ENSG00000137955.15,chr1,75787604,75789158,ES,True,241,317
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,71,362
ENSG00000137955.15,chr1,75786248,75787604,TSS,True,309,362
ENSG00000173660.11,chr1,46309127,46310154,ES,False,127,148
ENSG00000203705.10,chr1,212807848,212812250,3AS,False,49,122
ENSG00000143537.13,chr1,155060343,155062244,ES,False,177,417
ENSG00000143537.13,chr1,155060832,155062244,ES,False,204,237
ENSG00000143537.13,chr1,155051251,155051465,TSS,True,95,435
ENSG00000198952.8,chr1,156266380,156267469,ES,True,17,116
ENSG00000198952.8,chr1,156282606,156282943,TSS,False,97,202
ENSG00000198952.8,chr1,156260450,156260627,TSS,True,178,199
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,381,584
ENSG00000135821.18,chr1,182391174,182391916,TSS,True,513,584
ENSG00000135821.18,chr1,182385356,182385553,TSS,True,510,584
ENSG00000158793.13,chr1,161118178,161118785,5AS,False,104,130
ENSG00000158793.13,chr1,161118072,161118178,TSS,True,33,138
ENSG00000158793.13,chr1,161118077,161118239,TSS,True,121,138
ENSG00000117318.8,chr1,23558415,23558934,IR,True,194,258
ENSG00000117318.8,chr1,23559019,23559126,IR,True,202,256
ENSG00000117318.8,chr1,23557922,23558415,PAS,True,65,259
ENSG00000117318.8,chr1,23559126,23559503,TSS,True,54,259
ENSG00000143416.20,chr1,151369189,151369441,IR,False,217,244
ENSG00000122477.12,chr1,100173370,100178134,5AS,True,117,163
ENSG00000122477.12,chr1,100178134,100178260,TSS,False,56,181
ENSG00000122477.12,chr1,100178117,100178261,TSS,True,132,181
ENSG00000116691.10,chr1,12029281,12029764,IR,False,173,202
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,34,207
ENSG00000143799.12,chr1,226387162,226388755,PAS,False,138,160
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,57,207
ENSG00000155366.16,chr1,112703806,112707077,ES,False,125,317
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,70,387
ENSG00000155366.16,chr1,112705099,112705170,TSS,True,345,387
ENSG00000025800.13,chr1,32107980,32108134,TSS,True,110,211
ENSG00000117528.12,chr1,94468007,94475142,ME,False,69,107
ENSG00000162493.16,chr1,13614405,13615904,5AS,False,67,104
ENSG00000156171.14,chr1,111120693,111126226,ES,False,26,196
ENSG00000156171.14,chr1,111137586,111139587,5AS,False,27,139
ENSG00000156171.14,chr1,111137586,111140037,ES,False,53,186
ENSG00000156171.14,chr1,111139666,111140037,3AS,False,36,132
ENSG00000152061.23,chr1,174637373,174990400,PAS,True,31,279
ENSG00000118729.11,chr1,115768307,115768887,TSS,False,654,3734
ENSG00000117448.13,chr1,45551155,45561788,ES,False,60,109
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,22,113
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,95,113
ENSG00000203667.9,chr1,244835756,244842194,ES,False,99,205
ENSG00000134243.11,chr1,109393026,109393209,TSS,False,179,247
ENSG00000116213.15,chr1,3631117,3631465,IR,False,102,119
ENSG00000116213.15,chr1,3630767,3631117,PAS,False,19,121
ENSG00000116213.15,chr1,3630766,3631657,PAS,True,104,121
ENSG00000116213.15,chr1,3649930,3650119,TSS,True,13,122
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,34,275
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,85,360
ENSG00000142676.14,chr1,23695855,23695908,TSS,True,316,355
ENSG00000265241.6,chr1,145926883,145927017,3AS,False,15,124
ENSG00000265241.6,chr1,145927359,145929701,TSS,True,21,146
ENSG00000117305.14,chr1,23808323,23816674,ES,False,92,226
ENSG00000168264.10,chr1,234608446,234609556,TSS,True,104,118
ENSG00000162729.13,chr1,160091608,160091807,3AS,False,113,128
ENSG00000162729.13,chr1,160091337,160091608,PAS,True,15,128
ENSG00000162729.13,chr1,160091342,160091631,PAS,True,113,128
ENSG00000162729.13,chr1,160098408,160098653,TSS,True,57,128
ENSG00000162729.13,chr1,160094868,160098526,TSS,True,115,128
ENSG00000162729.13,chr1,160098833,160098951,TSS,False,98,128
ENSG00000142661.18,chr1,24112030,24112217,TSS,False,340,396
ENSG00000142661.18,chr1,24075318,24075441,TSS,True,349,390
ENSG00000122218.15,chr1,160305571,160305687,3AS,False,289,331
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,51,369
ENSG00000154358.20,chr1,228371085,228373081,TSS,True,35,251
ENSG00000154358.20,chr1,228378617,228378882,PAS,True,196,446
ENSG00000162407.8,chr1,56578877,56579658,TSS,True,39,285
ENSG00000088280.18,chr1,23484004,23484402,TSS,True,51,122
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,190,338
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,170,360
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,212,360
ENSG00000116977.18,chr1,236542787,236543559,ES,False,179,227
ENSG00000116977.18,chr1,236523599,236524061,TSS,True,42,263
ENSG00000159658.10,chr1,46686870,46689586,ES,False,30,184
ENSG00000159658.10,chr1,46675158,46678636,PAS,True,22,192
ENSG00000159346.12,chr1,202951164,202958184,ES,False,1173,1435
ENSG00000084072.16,chr1,39753286,39756765,PAS,True,59,209
ENSG00000084072.16,chr1,39763688,39766108,PAS,False,159,210
ENSG00000221978.11,chr1,1390865,1393395,3AS,False,27,105
ENSG00000221978.11,chr1,1385709,1387582,PAS,True,33,193
ENSG00000221978.11,chr1,1390777,1392803,PAS,True,109,124
ENSG00000221978.11,chr1,1399018,1399786,TSS,True,97,199
ENSG00000221978.11,chr1,1390765,1392804,TSS,True,119,183
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,108,243
ENSG00000155380.11,chr1,112917177,112918014,TSS,True,172,243
ENSG00000275131.3,chr1,120536321,120536402,PAS,True,115,244
ENSG00000275131.3,chr1,120543031,120543196,PAS,True,217,244
ENSG00000275131.3,chr1,120620354,120620786,TSS,True,57,256
ENSG00000158195.10,chr1,27489985,27490169,TSS,True,84,108
ENSG00000086015.20,chr1,46031025,46031290,TSS,True,106,130
ENSG00000086015.20,chr1,46031387,46031585,TSS,True,114,130
ENSG00000086015.20,chr1,46034175,46034266,TSS,True,109,128
ENSG00000196352.15,chr1,207359545,207360966,PAS,True,45,360
ENSG00000196352.15,chr1,207340390,207340776,PAS,True,322,360
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,117,883
ENSG00000117500.12,chr1,93149742,93154888,PAS,True,48,290
ENSG00000117500.12,chr1,93155532,93156483,PAS,True,247,290
ENSG00000119280.16,chr1,230837118,230839908,PAS,True,14,119
ENSG00000119280.16,chr1,230868179,230868573,TSS,True,14,130
ENSG00000122482.20,chr1,90915293,90916990,PAS,True,69,105
ENSG00000122482.20,chr1,91021989,91022347,TSS,True,42,105
ENSG00000122482.20,chr1,91021688,91022078,TSS,False,94,105
ENSG00000159388.5,chr1,203305497,203305748,TSS,True,76,246
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,24,203
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,30,208
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,184,208
ENSG00000169242.11,chr1,155131634,155133729,ES,False,20,135
ENSG00000117859.18,chr1,51750195,51760689,ES,False,110,136
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,72,154
ENSG00000117859.18,chr1,51729793,51730124,TSS,True,127,153
ENSG00000117859.18,chr1,51729814,51730001,TSS,True,125,153
ENSG00000117859.18,chr1,51787714,51789217,PAS,True,18,154
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,56,185
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,151,185
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,49,171
ENSG00000142937.11,chr1,44777999,44778740,PAS,True,128,171
ENSG00000163866.8,chr1,34855982,34859676,5AS,False,131,152
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,26,158
ENSG00000163866.8,chr1,34859454,34859726,TSS,True,138,158
ENSG00000215861.5,chr1,149190531,149197995,3AS,True,1019,1344
ENSG00000215861.5,chr1,149190791,149197995,3AS,True,229,322
ENSG00000215861.5,chr1,149187069,149190531,PAS,True,1278,2302
ENSG00000215861.5,chr1,149195877,149198171,PAS,False,1601,2298
ENSG00000215861.5,chr1,149187067,149190791,PAS,True,2069,2302
ENSG00000215861.5,chr1,149285453,149285859,TSS,True,1848,2302
ENSG00000215861.5,chr1,149240376,149240861,TSS,True,490,2301
ENSG00000011007.12,chr1,23743440,23743578,TSS,True,43,129
ENSG00000011007.12,chr1,23759511,23762060,PAS,True,66,109
ENSG00000162496.8,chr1,12617153,12618252,TSS,False,32,194
ENSG00000077522.12,chr1,236754081,236755021,IR,True,91,105
ENSG00000077522.12,chr1,236686451,236686799,TSS,True,2857,22069
ENSG00000162616.8,chr1,77979293,78013050,ES,False,176,199
ENSG00000162616.8,chr1,77979173,77979293,TSS,False,134,333
ENSG00000162616.8,chr1,78004872,78005321,TSS,True,215,333
ENSG00000173641.17,chr1,16017207,16017760,3AS,True,120,141
ENSG00000173641.17,chr1,16017219,16017764,5AS,True,168,187
ENSG00000173641.17,chr1,16017219,16017764,3AS,False,168,714
ENSG00000173641.17,chr1,16017764,16018046,TSS,True,6479,14593
ENSG00000173641.17,chr1,16017073,16017195,TSS,True,12170,14593
ENSG00000116984.12,chr1,236795244,236795737,TSS,True,77,163
ENSG00000116984.12,chr1,236897557,236903893,PAS,True,88,147
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,109,336
ENSG00000171824.13,chr1,11066612,11066748,PAS,True,21,153
ENSG00000171824.13,chr1,11099720,11099919,TSS,True,21,153
ENSG00000188739.14,chr1,235155112,235160892,ES,False,12,102
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,73,351
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,17,149
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,47,189
ENSG00000010803.16,chr1,41028726,41037361,ES,False,85,170
ENSG00000010803.16,chr1,41075218,41075399,TSS,True,156,175
ENSG00000010803.16,chr1,41242058,41242330,TSS,True,129,179
ENSG00000010803.16,chr1,41070594,41070721,TSS,False,150,175
ENSG00000010803.16,chr1,41113282,41113460,TSS,True,145,179
ENSG00000010803.16,chr1,41048689,41048870,TSS,False,137,175
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,90,294
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,62,106
ENSG00000116133.12,chr1,54875092,54875212,TSS,True,93,106
ENSG00000162613.16,chr1,77967098,77967626,3AS,False,113,167
ENSG00000162613.16,chr1,77944050,77948774,PAS,False,23,183
ENSG00000162613.16,chr1,77978884,77979140,TSS,True,21,183
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,130,187
ENSG00000116786.12,chr1,15730100,15730722,TSS,True,149,186
ENSG00000160058.18,chr1,32383997,32386778,3AS,False,120,142
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,44,180
ENSG00000158022.6,chr1,26067335,26067634,TSS,True,27,202
ENSG00000122406.13,chr1,92841765,92841924,PAS,True,114,472
ENSG00000122406.13,chr1,92840550,92841919,PAS,True,372,472
ENSG00000125944.19,chr1,23338608,23344210,ES,False,219,341
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,62,122
ENSG00000125944.19,chr1,23309522,23311066,PAS,True,98,355
ENSG00000125944.19,chr1,23309785,23311322,PAS,True,277,355
ENSG00000143248.12,chr1,163202791,163203075,TSS,True,51,372
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,687,1670
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,1007,1687
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,75,108
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,75,245
ENSG00000131236.16,chr1,40040783,40059336,IR,False,75,127
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,167,219
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,160,381
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,273,381
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,14,116
ENSG00000085998.13,chr1,46188679,46188980,PAS,True,107,119
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,54,119
ENSG00000085998.13,chr1,46193304,46193835,TSS,True,105,119
ENSG00000132485.13,chr1,71065137,71066775,ES,False,61,106
ENSG00000132485.13,chr1,71069362,71070826,IR,True,100,143
