gene,chr,start,end,splice_type,novel,HL-60_ENCFF600MGT_in_cov,HL-60_ENCFF600MGT_total_cov
ENSG00000140105.17,chr14,100376259,100376343,TSS,True,1192,1791
ENSG00000140105.17,chr14,100375282,100375628,TSS,True,965,1791
ENSG00000092036.18,chr14,22955176,22956915,5AS,False,547,686
ENSG00000092036.18,chr14,22955176,22956923,5AS,False,133,821
ENSG00000092036.18,chr14,22956915,22957161,TSS,True,292,840
ENSG00000092036.18,chr14,22956923,22957140,TSS,True,707,840
ENSG00000092036.18,chr14,22956745,22957140,TSS,True,701,840
ENSG00000042088.13,chr14,89955970,89963107,ES,False,98,145
ENSG00000042088.13,chr14,89955854,89955970,TSS,True,146,298
ENSG00000042088.13,chr14,89955997,89956800,TSS,True,250,298
ENSG00000042088.13,chr14,89963104,89963673,TSS,True,225,296
ENSG00000244306.11,chr14,19265830,19269380,PAS,False,81,103
ENSG00000244306.11,chr14,19337579,19337700,TSS,True,37,103
ENSG00000126777.17,chr14,55580354,55612018,ES,False,92,111
ENSG00000126777.17,chr14,55580021,55580354,TSS,True,24,140
ENSG00000126777.17,chr14,55684098,55684585,PAS,True,105,140
ENSG00000126777.17,chr14,55651889,55651927,PAS,True,119,135
ENSG00000126777.17,chr14,55646972,55647007,PAS,True,104,134
ENSG00000183484.11,chr14,105052102,105057166,ES,False,87,147
ENSG00000183484.11,chr14,105065378,105065465,TSS,True,21,172
ENSG00000100605.16,chr14,93115068,93116416,TSS,True,31,104
ENSG00000100749.7,chr14,96881176,96881614,PAS,True,51,250
ENSG00000100749.7,chr14,96860556,96860922,PAS,True,216,250
ENSG00000071537.13,chr14,81533674,81533873,TSS,True,25,226
ENSG00000154001.13,chr14,63376108,63382070,5AS,False,11,104
ENSG00000154001.13,chr14,63539689,63542778,3AS,True,30,133
ENSG00000154001.13,chr14,63371364,63376108,PAS,True,30,134
ENSG00000154001.13,chr14,63379826,63382157,PAS,True,105,134
ENSG00000196497.16,chr14,24188718,24189697,TSS,True,45,363
ENSG00000100650.15,chr14,69767251,69768137,5AS,False,70,298
ENSG00000100650.15,chr14,69767255,69768137,5AS,False,174,228
ENSG00000100650.15,chr14,69769251,69770466,IR,False,68,298
ENSG00000100650.15,chr14,69767092,69767255,TSS,True,130,304
ENSG00000100650.15,chr14,69767092,69767251,TSS,True,234,304
ENSG00000100650.15,chr14,69767116,69767380,TSS,True,251,304
ENSG00000100650.15,chr14,69771193,69772012,PAS,True,49,304
ENSG00000100823.11,chr14,20455328,20455577,IR,False,118,158
ENSG00000100823.11,chr14,20455338,20455577,5AS,False,188,1623
ENSG00000100823.11,chr14,20455338,20455577,IR,False,188,228
ENSG00000100823.11,chr14,20455192,20455394,TSS,True,525,1929
ENSG00000100823.11,chr14,20455195,20455338,TSS,True,1734,1929
ENSG00000165819.11,chr14,21499137,21499305,IR,False,75,345
ENSG00000165819.11,chr14,21499371,21499491,IR,False,75,345
ENSG00000166428.13,chr14,104932764,104933242,PAS,True,102,198
ENSG00000166428.13,chr14,104937165,104937791,PAS,False,106,199
ENSG00000157379.13,chr14,24291219,24291555,IR,False,166,193
ENSG00000157379.13,chr14,24292330,24292651,IR,False,134,189
ENSG00000092108.20,chr14,30735585,30738374,PAS,True,26,104
ENSG00000092148.12,chr14,31205957,31207390,5AS,True,54,149
ENSG00000092148.12,chr14,31168413,31168472,PAS,True,46,156
ENSG00000092148.12,chr14,31207390,31208154,TSS,False,120,174
ENSG00000092148.12,chr14,31207015,31208156,TSS,True,77,174
ENSG00000119599.16,chr14,72951877,72954163,3AS,False,43,101
ENSG00000100445.17,chr14,24442345,24442760,TSS,True,76,106
ENSG00000100445.17,chr14,24442753,24442803,TSS,False,48,106
ENSG00000090060.17,chr14,96564954,96567120,PAS,True,171,362
ENSG00000090060.17,chr14,96532510,96535574,PAS,True,257,356
ENSG00000100926.14,chr14,24192356,24192647,IR,True,181,209
ENSG00000100926.14,chr14,24189144,24189808,PAS,True,42,209
ENSG00000100926.14,chr14,24191033,24193269,PAS,True,181,209
ENSG00000100926.14,chr14,24195345,24195687,TSS,True,28,210
ENSG00000050130.17,chr14,59484593,59486730,3AS,False,19,112
ENSG00000050130.17,chr14,59484593,59487673,ES,False,19,130
ENSG00000165516.10,chr14,49779675,49779747,IR,False,203,235
ENSG00000165516.10,chr14,49782829,49783186,PAS,True,39,240
ENSG00000100889.11,chr14,24099720,24102752,ES,True,88,735
ENSG00000100889.11,chr14,24102890,24103509,ES,False,111,712
ENSG00000151332.18,chr14,36299187,36300784,3AS,False,23,141
ENSG00000151332.18,chr14,36298532,36299190,PAS,True,27,146
ENSG00000151332.18,chr14,36298557,36299187,PAS,True,123,146
ENSG00000126214.21,chr14,103677523,103679407,3AS,True,21,137
ENSG00000126214.21,chr14,103685637,103688126,PAS,True,114,140
ENSG00000126214.21,chr14,103701200,103701552,PAS,True,52,144
ENSG00000165792.17,chr14,20990598,20992123,3AS,False,253,524
ENSG00000165792.17,chr14,20993172,20993968,IR,True,28,205
ENSG00000165792.17,chr14,20993191,20993968,IR,False,320,497
ENSG00000165792.17,chr14,20994901,20995164,IR,False,307,527
ENSG00000165792.17,chr14,20996784,20997035,PAS,True,77,534
ENSG00000078618.21,chr1,51836212,51840225,ES,False,621,711
ENSG00000116478.11,chr1,32333016,32335070,PAS,True,63,590
ENSG00000143543.14,chr1,153976775,153976975,IR,False,58,110
ENSG00000143543.14,chr1,153977013,153977169,IR,True,84,109
ENSG00000143543.14,chr1,153977169,153977677,TSS,True,29,114
ENSG00000143543.14,chr1,153976692,153977692,TSS,True,95,114
ENSG00000132716.18,chr1,160240370,160261284,ES,False,37,160
ENSG00000132716.18,chr1,160244034,160262448,5AS,False,35,149
ENSG00000132716.18,chr1,160261358,160262116,IR,True,76,107
ENSG00000132716.18,chr1,160261358,160262448,5AS,False,38,128
ENSG00000132716.18,chr1,160215713,160217708,PAS,True,64,278
ENSG00000132716.18,chr1,160237126,160237229,PAS,True,217,251
ENSG00000132716.18,chr1,160262116,160262528,TSS,True,169,284
ENSG00000132716.18,chr1,160262448,160262618,TSS,False,208,284
ENSG00000116750.13,chr1,193016395,193021096,ES,False,230,261
ENSG00000116750.13,chr1,193023036,193023843,3AS,False,144,275
ENSG00000142875.19,chr1,84078000,84078371,TSS,True,93,116
ENSG00000142875.19,chr1,84144267,84144548,TSS,True,39,115
ENSG00000142875.19,chr1,84235179,84239615,PAS,True,29,110
ENSG00000142875.19,chr1,84204481,84205297,PAS,True,92,110
ENSG00000052723.11,chr1,114780448,114780685,TSS,False,18,119
ENSG00000118873.15,chr1,220210489,220210800,IR,True,91,116
ENSG00000118873.15,chr1,220148278,220151406,PAS,True,22,134
ENSG00000118873.15,chr1,220208720,220210876,PAS,True,104,117
ENSG00000118873.15,chr1,220272222,220272501,TSS,True,22,135
ENSG00000116830.11,chr1,117081827,117083950,PAS,True,129,223
ENSG00000116830.11,chr1,117101379,117107453,PAS,True,146,228
ENSG00000143164.15,chr1,168004793,168038370,ES,False,73,107
ENSG00000143164.15,chr1,168075370,168076498,PAS,True,37,125
ENSG00000143164.15,chr1,168063620,168064001,PAS,True,101,125
ENSG00000036549.12,chr1,77581888,77581978,3AS,False,44,123
ENSG00000036549.12,chr1,77584655,77631849,5AS,True,94,105
ENSG00000036549.12,chr1,77584655,77633114,5AS,True,12,119
ENSG00000036549.12,chr1,77683261,77683840,TSS,True,112,130
ENSG00000036549.12,chr1,77682584,77682675,TSS,True,21,130
ENSG00000204859.12,chr1,6580049,6580540,5AS,False,76,217
ENSG00000204859.12,chr1,6580070,6580540,5AS,False,67,141
ENSG00000204859.12,chr1,6579993,6580136,TSS,True,160,244
ENSG00000204859.12,chr1,6579942,6580049,TSS,False,167,244
ENSG00000204859.12,chr1,6579964,6580070,TSS,True,176,244
ENSG00000157184.6,chr1,53211250,53213263,5AS,False,23,149
ENSG00000117640.17,chr1,25823128,25823643,IR,True,205,245
ENSG00000117640.17,chr1,25826826,25829617,3AS,False,51,269
ENSG00000117640.17,chr1,25819926,25820029,TSS,True,56,269
ENSG00000223745.7,chr1,93338107,93339274,PAS,True,33,125
ENSG00000223745.7,chr1,93261894,93264772,PAS,True,104,126
ENSG00000043514.16,chr1,39848097,39850122,5AS,False,29,160
ENSG00000043514.16,chr1,39850261,39853969,ES,False,20,145
ENSG00000160679.12,chr1,153636653,153638294,IR,False,228,256
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,114,255
ENSG00000132768.13,chr1,43970708,43970965,IR,False,162,204
ENSG00000132768.13,chr1,43971189,43971386,IR,False,172,210
ENSG00000132768.13,chr1,43969978,43970322,TSS,True,43,243
ENSG00000117676.13,chr1,26545817,26546035,TSS,True,189,1158
ENSG00000117676.13,chr1,26542269,26543221,TSS,True,1024,1158
ENSG00000117410.13,chr1,43975107,43975799,IR,False,149,175
ENSG00000117410.13,chr1,43975107,43976089,ES,False,24,172
ENSG00000117410.13,chr1,43975848,43976089,IR,False,146,171
ENSG00000117410.13,chr1,43974897,43975107,TSS,False,32,206
ENSG00000117410.13,chr1,43974930,43976173,TSS,True,183,206
ENSG00000160688.18,chr1,154988849,154990158,ES,False,33,127
ENSG00000160688.18,chr1,154990257,154990338,IR,False,106,131
ENSG00000160688.18,chr1,154983189,154983397,TSS,True,29,154
ENSG00000160688.18,chr1,154983343,154984066,TSS,True,128,154
ENSG00000160688.18,chr1,154992901,154993112,PAS,False,23,154
ENSG00000160688.18,chr1,154988104,154989014,PAS,True,132,152
ENSG00000065183.15,chr1,117929782,117933287,5AS,False,122,190
ENSG00000065183.15,chr1,117928992,117929782,TSS,False,88,210
ENSG00000065183.15,chr1,117929757,117929924,TSS,True,146,210
ENSG00000116260.16,chr1,180196599,180197332,5AS,True,113,130
ENSG00000116260.16,chr1,180196599,180197332,IR,False,113,298
ENSG00000116260.16,chr1,180154800,180155172,TSS,True,35,320
ENSG00000116260.16,chr1,180196261,180200294,PAS,True,130,315
ENSG00000116260.16,chr1,180197332,180200293,PAS,True,190,320
ENSG00000127483.17,chr1,20779911,20787194,ES,False,12,105
ENSG00000127483.17,chr1,20742424,20745091,PAS,True,86,370
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,273,380
ENSG00000127483.17,chr1,20786648,20786822,TSS,False,317,380
ENSG00000127483.17,chr1,20786513,20786669,TSS,False,242,380
ENSG00000079277.20,chr1,46558800,46561477,ES,False,73,118
ENSG00000079277.20,chr1,46594280,46604226,5AS,False,73,118
ENSG00000079277.20,chr1,46604226,46604304,TSS,True,49,122
ENSG00000079277.20,chr1,46604184,46604289,TSS,True,78,122
ENSG00000159592.10,chr1,45661225,45686411,ES,False,43,123
ENSG00000159592.10,chr1,45686411,45687003,TSS,True,111,235
ENSG00000159592.10,chr1,45686992,45687165,TSS,True,170,235
ENSG00000143390.17,chr1,151346333,151346488,5AS,False,180,214
ENSG00000143390.17,chr1,151347210,151347374,TSS,False,49,237
ENSG00000143390.17,chr1,151346754,151346887,TSS,True,210,237
ENSG00000158864.12,chr1,161213921,161214155,IR,False,977,1117
ENSG00000158864.12,chr1,161214155,161214399,PAS,True,144,1120
ENSG00000158864.12,chr1,161213863,161214403,PAS,True,981,1120
ENSG00000117262.18,chr1,145623160,145623612,3AS,False,95,108
ENSG00000215908.10,chr1,16617675,16619103,PAS,True,21,119
ENSG00000215908.10,chr1,16644645,16645499,TSS,True,40,119
ENSG00000215908.10,chr1,16643027,16644659,TSS,True,102,119
ENSG00000158773.14,chr1,161040330,161040575,IR,True,72,100
ENSG00000198771.10,chr1,167684001,167690048,ES,False,65,582
ENSG00000117593.10,chr1,173857517,173858873,PAS,True,37,146
ENSG00000116521.10,chr1,155260659,155262085,ES,False,23,215
ENSG00000204084.12,chr1,37931672,37931790,TSS,False,64,196
ENSG00000204084.12,chr1,37946989,37947062,TSS,True,141,198
ENSG00000143801.16,chr1,226891361,226891745,3AS,False,25,100
ENSG00000143801.16,chr1,226870509,226870649,TSS,True,52,102
ENSG00000143801.16,chr1,226870639,226871404,TSS,True,53,102
ENSG00000152332.15,chr1,162497817,162498268,TSS,True,14,121
ENSG00000143179.15,chr1,165827460,165827932,TSS,True,30,152
ENSG00000116670.14,chr1,11675731,11676045,IR,False,100,112
ENSG00000234741.7,chr1,173864304,173864483,IR,False,877,991
ENSG00000234741.7,chr1,173864304,173864674,IR,False,16,130
ENSG00000234741.7,chr1,173864506,173864674,IR,False,850,990
ENSG00000234741.7,chr1,173864704,173865228,IR,False,870,1009
ENSG00000234741.7,chr1,173865282,173865470,IR,False,567,645
ENSG00000234741.7,chr1,173865282,173865509,5AS,False,348,926
ENSG00000234741.7,chr1,173865282,173865509,IR,False,348,427
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,250,658
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,393,641
ENSG00000069248.11,chr1,229440257,229442040,PAS,True,123,564
ENSG00000069248.11,chr1,229456846,229458296,PAS,True,507,564
ENSG00000120949.14,chr1,12135613,12138231,3AS,False,12,100
ENSG00000117650.12,chr1,211662771,211663652,PAS,True,34,205
ENSG00000215790.7,chr1,1724831,1725422,PAS,True,113,128
ENSG00000215790.7,chr1,1727384,1729680,PAS,True,51,123
ENSG00000069424.14,chr1,6026226,6026445,TSS,True,233,1156
ENSG00000188976.10,chr1,944800,945056,5AS,False,2004,4482
ENSG00000116237.15,chr1,6232119,6234885,ES,False,19,103
ENSG00000116237.15,chr1,6221192,6225262,PAS,True,18,106
ENSG00000186283.13,chr1,179083053,179087910,ES,False,32,313
ENSG00000090686.15,chr1,21721163,21721649,3AS,False,60,214
ENSG00000090686.15,chr1,21729829,21736445,3AS,False,29,269
ENSG00000090686.15,chr1,21721031,21721166,PAS,True,151,290
ENSG00000090686.15,chr1,21721035,21721163,PAS,True,236,290
ENSG00000090686.15,chr1,21724818,21728719,PAS,True,228,287
ENSG00000160049.11,chr1,10460262,10461702,PAS,True,74,269
ENSG00000160049.11,chr1,10460907,10463209,PAS,True,206,269
ENSG00000143033.17,chr1,93079531,93110314,3AS,True,14,115
ENSG00000143033.17,chr1,93136669,93140947,PAS,True,84,119
ENSG00000143033.17,chr1,93133702,93133772,PAS,False,80,118
ENSG00000143033.17,chr1,93119332,93120321,PAS,True,99,117
ENSG00000143420.18,chr1,150621248,150622859,PAS,True,87,108
ENSG00000143420.18,chr1,150623608,150625808,PAS,True,27,108
ENSG00000143420.18,chr1,150629413,150629622,TSS,True,19,108
ENSG00000143420.18,chr1,150629060,150629153,TSS,True,90,108
ENSG00000153187.19,chr1,244851173,244854503,PAS,True,73,272
ENSG00000153187.19,chr1,244853660,244856158,PAS,True,235,267
ENSG00000153187.19,chr1,244863673,244864567,TSS,True,50,286
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,154,218
ENSG00000116209.11,chr1,54052999,54053441,TSS,True,23,227
ENSG00000162735.18,chr1,160283109,160285054,ES,False,48,294
ENSG00000085999.11,chr1,46247710,46248408,TSS,True,60,304
ENSG00000143437.20,chr1,150814236,150816258,3AS,True,20,132
ENSG00000143437.20,chr1,150817433,150823193,ES,True,15,130
ENSG00000143437.20,chr1,150839654,150846262,ES,False,81,127
ENSG00000116353.15,chr1,29216685,29230730,3AS,False,118,149
ENSG00000047410.13,chr1,186356449,186357396,IR,True,157,184
ENSG00000047410.13,chr1,186354920,186355558,PAS,True,90,212
ENSG00000186501.14,chr1,27330804,27332069,ES,False,85,102
ENSG00000186501.14,chr1,27334281,27335378,IR,False,91,103
ENSG00000186501.14,chr1,27335378,27336401,PAS,True,16,107
ENSG00000186501.14,chr1,27334150,27336401,PAS,True,95,107
ENSG00000177674.15,chr1,11745837,11747439,IR,True,84,104
ENSG00000177674.15,chr1,11748589,11750076,5AS,False,12,111
ENSG00000117475.13,chr1,169380609,169386996,ES,True,17,104
ENSG00000117475.13,chr1,169386996,169389292,PAS,True,15,112
ENSG00000224870.6,chr1,1399685,1400157,5AS,False,76,161
ENSG00000224870.6,chr1,1399685,1400157,IR,False,76,128
ENSG00000224870.6,chr1,1399689,1400157,IR,False,85,133
ENSG00000224870.6,chr1,1399522,1399685,TSS,True,137,214
ENSG00000224870.6,chr1,1399521,1399689,TSS,True,125,214
ENSG00000224870.6,chr1,1399519,1400303,TSS,True,186,214
ENSG00000134222.16,chr1,109281046,109281136,IR,False,73,116
ENSG00000134222.16,chr1,109281251,109281618,IR,True,115,136
ENSG00000134222.16,chr1,109283062,109283192,TSS,True,57,139
ENSG00000134222.16,chr1,109283073,109283175,TSS,True,90,139
ENSG00000162775.14,chr1,110342268,110346307,ES,False,63,111
ENSG00000162775.14,chr1,110339424,110342268,TSS,True,28,140
ENSG00000162775.14,chr1,110346307,110352920,PAS,True,41,140
ENSG00000118655.5,chr1,113905775,113908008,ES,False,14,125
ENSG00000160752.14,chr1,155308965,155310063,3AS,False,114,189
ENSG00000160752.14,chr1,155308965,155310063,5AS,True,114,139
ENSG00000160752.14,chr1,155308665,155308965,TSS,True,41,233
ENSG00000160752.14,chr1,155308865,155309076,TSS,True,199,233
ENSG00000130695.15,chr1,26276760,26277135,3AS,False,161,217
ENSG00000130695.15,chr1,26234157,26234310,TSS,True,27,253
ENSG00000130695.15,chr1,26277132,26278810,PAS,True,196,252
ENSG00000130695.15,chr1,26277135,26278810,PAS,True,95,252
ENSG00000066136.20,chr1,40691587,40691867,TSS,True,18,122
ENSG00000066136.20,chr1,40709263,40709616,TSS,True,105,122
ENSG00000066136.20,chr1,40770708,40771603,PAS,True,13,122
ENSG00000263513.5,chr1,143956481,143968923,ES,False,25,147
ENSG00000263513.5,chr1,143970989,143971987,TSS,False,18,152
ENSG00000143337.18,chr1,179884769,179889312,3AS,False,86,167
ENSG00000158062.20,chr1,26284482,26285463,IR,False,127,454
ENSG00000158062.20,chr1,26286037,26296918,ES,False,82,383
ENSG00000158062.20,chr1,26286037,26297426,ME,False,83,111
ENSG00000158062.20,chr1,26298062,26301693,ES,False,158,236
ENSG00000158062.20,chr1,26298062,26306591,ES,False,150,400
ENSG00000198520.11,chr1,44723906,44724121,3AS,False,220,246
ENSG00000198520.11,chr1,44724392,44724538,3AS,True,146,170
ENSG00000198520.11,chr1,44724392,44724538,IR,False,146,194
ENSG00000198520.11,chr1,44724392,44724761,ES,True,17,159
ENSG00000198520.11,chr1,44724668,44724761,IR,True,162,213
ENSG00000198520.11,chr1,44724839,44725032,IR,False,76,212
ENSG00000198520.11,chr1,44724839,44725135,3AS,False,50,126
ENSG00000198520.11,chr1,44724839,44725135,IR,False,50,185
ENSG00000198520.11,chr1,44723712,44723906,TSS,False,33,279
ENSG00000117148.7,chr1,17755329,17755504,TSS,False,90,483
ENSG00000117148.7,chr1,17759307,17759486,TSS,True,399,483
ENSG00000001461.16,chr1,24415379,24415904,TSS,True,26,253
ENSG00000001461.16,chr1,24468985,24472979,PAS,True,46,242
ENSG00000163374.19,chr1,155668717,155670319,3AS,False,29,199
ENSG00000163374.19,chr1,155688658,155688777,TSS,False,47,219
ENSG00000067334.13,chr1,93868534,93869944,PAS,True,170,319
ENSG00000067334.13,chr1,93876382,93877862,PAS,True,205,314
ENSG00000171163.15,chr1,248857497,248857827,IR,False,195,530
ENSG00000171163.15,chr1,248857859,248858130,IR,False,192,494
ENSG00000171163.15,chr1,248858917,248859144,TSS,True,86,555
ENSG00000198860.12,chr1,184054863,184072826,ES,False,46,301
ENSG00000117385.15,chr1,42754990,42755164,IR,False,502,665
ENSG00000117385.15,chr1,42746354,42746852,PAS,True,79,693
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,235,303
ENSG00000126088.13,chr1,45013791,45013908,IR,False,304,379
ENSG00000126088.13,chr1,45014070,45014438,IR,False,295,382
ENSG00000126088.13,chr1,45014576,45014735,IR,False,328,381
ENSG00000126088.13,chr1,45012121,45012285,TSS,True,80,383
ENSG00000126088.13,chr1,45010679,45013019,TSS,True,310,383
ENSG00000143575.14,chr1,154273598,154273773,IR,False,127,144
ENSG00000276600.4,chr1,205978928,205992479,ES,False,27,100
ENSG00000276600.4,chr1,205976734,205978928,PAS,True,15,108
ENSG00000143612.20,chr1,154214574,154220341,ES,False,285,1053
ENSG00000162607.12,chr1,62444737,62445083,PAS,True,127,174
ENSG00000162607.12,chr1,62450245,62451804,PAS,True,55,176
ENSG00000171608.15,chr1,9651802,9710423,ES,True,120,424
ENSG00000171608.15,chr1,9691571,9710423,ES,True,246,304
ENSG00000171608.15,chr1,9716619,9717045,3AS,True,59,401
ENSG00000171608.15,chr1,9720661,9720744,3AS,True,88,473
ENSG00000171608.15,chr1,9651710,9651802,TSS,True,109,533
ENSG00000131778.18,chr1,147242830,147254869,ES,True,73,638
ENSG00000131778.18,chr1,147295430,147295767,PAS,True,89,684
ENSG00000189339.11,chr1,1661477,1666019,PAS,True,74,149
ENSG00000189339.11,chr1,1670423,1671629,PAS,True,89,147
ENSG00000189339.11,chr1,1692448,1693114,TSS,True,71,176
ENSG00000189339.11,chr1,1678902,1679022,TSS,True,145,175
ENSG00000134644.15,chr1,30945483,30950132,5AS,False,176,303
ENSG00000134644.15,chr1,30953981,30965981,ES,False,35,301
ENSG00000134644.15,chr1,30966197,30967166,3AS,False,106,299
ENSG00000134644.15,chr1,30980163,30981311,3AS,False,170,297
ENSG00000134644.15,chr1,30980166,30981311,3AS,False,98,127
ENSG00000134644.15,chr1,30995220,31028795,ES,False,34,285
ENSG00000122484.8,chr1,92300239,92301475,ES,True,90,103
ENSG00000122484.8,chr1,92387010,92389839,PAS,True,18,104
