gene,chr,start,end,splice_type,novel,HepG2_ENCFF814ABW_in_cov,HepG2_ENCFF814ABW_total_cov
ENSG00000160087.20,chr1,1272852,1273837,TSS,True,140,156
ENSG00000143543.14,chr1,153977169,153977677,TSS,True,23,132
ENSG00000132716.18,chr1,160240370,160261284,ES,False,16,109
ENSG00000132716.18,chr1,160244034,160262448,5AS,False,50,164
ENSG00000132716.18,chr1,160215713,160217708,PAS,True,38,245
ENSG00000132716.18,chr1,160262116,160262528,TSS,True,167,259
ENSG00000132716.18,chr1,160262448,160262618,TSS,False,183,259
ENSG00000132716.18,chr1,160262275,160262486,TSS,True,221,259
ENSG00000130766.4,chr1,28259474,28259937,TSS,False,30,272
ENSG00000188157.14,chr1,1048010,1048365,TSS,True,198,256
ENSG00000188157.14,chr1,1051251,1051369,TSS,True,187,256
ENSG00000188157.14,chr1,1054823,1056133,PAS,True,28,230
ENSG00000143321.18,chr1,156751342,156751787,TSS,True,147,754
ENSG00000011009.10,chr1,23791143,23791250,TSS,True,53,207
ENSG00000116212.14,chr1,53946045,53946549,TSS,True,13,105
ENSG00000118873.15,chr1,220272222,220272501,TSS,True,21,113
ENSG00000084636.17,chr1,31703836,31704526,TSS,True,73,102
ENSG00000084636.17,chr1,31668801,31670974,TSS,True,91,102
ENSG00000158828.7,chr1,20633448,20633935,TSS,False,43,231
ENSG00000143164.15,chr1,168004793,168038370,ES,False,66,113
ENSG00000143164.15,chr1,167936593,167937008,TSS,True,20,126
ENSG00000143164.15,chr1,168075370,168076498,PAS,True,23,124
ENSG00000143164.15,chr1,168063620,168064001,PAS,True,106,124
ENSG00000036549.12,chr1,77581888,77581978,3AS,False,64,211
ENSG00000036549.12,chr1,77639602,77641521,ES,False,38,186
ENSG00000036549.12,chr1,77683261,77683840,TSS,True,43,220
ENSG00000036549.12,chr1,77682584,77682675,TSS,True,186,220
ENSG00000078808.16,chr1,1228467,1229094,TSS,False,799,966
ENSG00000078808.16,chr1,1231891,1232067,TSS,True,269,966
ENSG00000117640.17,chr1,25826826,25829617,3AS,False,26,122
ENSG00000117640.17,chr1,25819926,25820029,TSS,True,68,127
ENSG00000117640.17,chr1,25820029,25823128,TSS,True,98,127
ENSG00000117640.17,chr1,25819962,25823748,TSS,True,114,127
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,99,298
ENSG00000004455.16,chr1,33009919,33013402,PAS,True,219,271
ENSG00000004455.16,chr1,33036735,33036977,TSS,True,49,313
ENSG00000137942.16,chr1,93448054,93448305,TSS,True,13,108
ENSG00000137942.16,chr1,93552408,93554763,PAS,True,52,100
ENSG00000188290.10,chr1,999613,999691,IR,False,56,101
ENSG00000188290.10,chr1,999787,999865,IR,False,47,105
ENSG00000188290.10,chr1,999525,1000094,TSS,True,90,121
ENSG00000188290.10,chr1,999865,1000097,TSS,True,67,121
ENSG00000188290.10,chr1,999691,1000097,TSS,True,97,121
ENSG00000160679.12,chr1,153636653,153638294,IR,False,86,111
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,47,113
ENSG00000160679.12,chr1,153642429,153645063,ES,False,32,114
ENSG00000160679.12,chr1,153633990,153634343,TSS,True,15,128
ENSG00000132768.13,chr1,43969978,43970322,TSS,True,32,130
ENSG00000134686.18,chr1,33332404,33334184,5AS,False,113,537
ENSG00000134686.18,chr1,33349596,33349941,TSS,True,127,622
PB_novel_00469,chr1,12579334,12580666,TSS,True,135,151
ENSG00000117410.13,chr1,43975107,43976089,ES,False,16,142
ENSG00000117410.13,chr1,43974897,43975107,TSS,False,23,168
ENSG00000160691.18,chr1,154966077,154966161,3AS,False,66,199
ENSG00000160691.18,chr1,154966318,154966812,TSS,True,187,220
ENSG00000160691.18,chr1,154974247,154974480,TSS,True,148,221
ENSG00000160691.18,chr1,154970031,154972606,TSS,True,134,221
ENSG00000162769.12,chr1,212863869,212872677,ES,True,100,115
ENSG00000162769.12,chr1,212885396,212888488,ES,False,42,113
ENSG00000142599.17,chr1,8352398,8355120,PAS,True,20,105
ENSG00000142599.17,chr1,8355418,8355722,TSS,True,92,115
ENSG00000142599.17,chr1,8358195,8358905,TSS,True,81,115
ENSG00000142599.17,chr1,8360111,8361534,TSS,True,101,115
ENSG00000065183.15,chr1,117929782,117933287,5AS,False,82,184
ENSG00000065183.15,chr1,117928992,117929782,TSS,False,123,205
ENSG00000065183.15,chr1,117929757,117929924,TSS,True,106,205
ENSG00000163463.11,chr1,155172737,155173213,TSS,True,63,111
ENSG00000163463.11,chr1,155173220,155173329,TSS,False,62,111
ENSG00000116260.16,chr1,180154800,180155172,TSS,True,55,119
ENSG00000116260.16,chr1,180196261,180200294,PAS,True,72,100
ENSG00000116260.16,chr1,180197332,180200293,PAS,True,48,119
ENSG00000127483.17,chr1,20779911,20787194,ES,False,98,144
ENSG00000127483.17,chr1,20742424,20745091,PAS,True,27,236
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,176,332
ENSG00000127483.17,chr1,20786185,20786668,TSS,True,293,332
ENSG00000142657.20,chr1,10399019,10399125,TSS,True,87,438
ENSG00000159592.10,chr1,45661225,45686411,ES,False,46,103
ENSG00000159592.10,chr1,45686411,45687003,TSS,True,72,176
ENSG00000159592.10,chr1,45686992,45687165,TSS,True,147,176
ENSG00000163348.3,chr1,154961473,154961762,TSS,False,42,107
ENSG00000131910.4,chr1,26912086,26913408,3AS,True,236,285
ENSG00000131910.4,chr1,26911494,26912086,PAS,False,51,287
ENSG00000131910.4,chr1,26911494,26912404,PAS,True,238,287
ENSG00000059588.9,chr1,234448576,234450427,3AS,True,41,126
ENSG00000059588.9,chr1,234391312,234391745,PAS,True,55,139
ENSG00000059588.9,chr1,234407355,234409573,PAS,True,102,133
ENSG00000059588.9,chr1,234407357,234410531,PAS,True,115,133
ENSG00000116251.10,chr1,6199561,6199604,TSS,False,154,547
ENSG00000116251.10,chr1,6197651,6199556,TSS,True,475,547
ENSG00000084652.15,chr1,32179641,32179776,TSS,False,85,105
ENSG00000084652.15,chr1,32179773,32180514,TSS,True,76,105
ENSG00000158864.12,chr1,161201822,161202480,TSS,True,30,222
ENSG00000130762.14,chr1,3454811,3463065,5AS,True,102,138
ENSG00000130762.14,chr1,3478026,3478423,IR,False,150,242
ENSG00000130762.14,chr1,3454458,3454811,TSS,False,163,266
ENSG00000175756.13,chr1,1374790,1375153,5AS,False,62,114
ENSG00000175756.13,chr1,1373999,1375185,TSS,True,137,182
ENSG00000175756.13,chr1,1375153,1375310,TSS,True,119,182
ENSG00000175756.13,chr1,1374996,1375188,TSS,True,131,182
ENSG00000143549.19,chr1,154182987,154183224,TSS,True,57,468
ENSG00000215908.10,chr1,16619103,16625774,ES,False,41,122
ENSG00000215908.10,chr1,16626005,16627144,ES,True,24,146
ENSG00000215908.10,chr1,16632371,16633094,ES,True,92,128
ENSG00000215908.10,chr1,16617675,16619103,PAS,True,78,203
ENSG00000215908.10,chr1,16635030,16635168,PAS,True,138,165
ENSG00000215908.10,chr1,16644645,16645499,TSS,True,130,203
ENSG00000215908.10,chr1,16645453,16645541,TSS,True,160,203
ENSG00000123472.12,chr1,46652628,46658126,ES,False,39,208
ENSG00000116350.16,chr1,29181645,29182028,TSS,True,41,392
ENSG00000143641.9,chr1,230066903,230067406,TSS,True,152,299
ENSG00000054523.17,chr1,10210476,10210878,TSS,False,60,165
ENSG00000054523.17,chr1,10297173,10299133,PAS,True,84,116
ENSG00000054523.17,chr1,10303162,10308595,PAS,True,62,116
ENSG00000054523.17,chr1,10376544,10381605,PAS,True,108,124
ENSG00000126698.10,chr1,28200280,28201370,PAS,True,23,221
ENSG00000132128.16,chr1,46303123,46303379,TSS,True,67,397
ENSG00000116521.10,chr1,155260659,155262085,ES,False,24,105
ENSG00000116521.10,chr1,155255977,155256419,PAS,True,14,138
ENSG00000116521.10,chr1,155262085,155262424,TSS,True,33,139
ENSG00000152332.15,chr1,162497817,162498268,TSS,True,15,100
ENSG00000143179.15,chr1,165827460,165827932,TSS,True,50,113
ENSG00000143179.15,chr1,165890201,165890363,TSS,True,100,113
ENSG00000158109.14,chr1,3624972,3625273,TSS,True,32,235
ENSG00000234741.7,chr1,173864075,173864256,IR,False,190,227
ENSG00000234741.7,chr1,173864304,173864483,IR,False,158,198
ENSG00000234741.7,chr1,173864506,173864674,IR,False,158,198
ENSG00000234741.7,chr1,173864704,173865228,IR,False,178,210
ENSG00000234741.7,chr1,173865282,173865470,IR,False,147,171
ENSG00000234741.7,chr1,173865282,173865509,5AS,False,40,187
ENSG00000234741.7,chr1,173865894,173866176,IR,False,191,215
ENSG00000234741.7,chr1,173866567,173866760,IR,False,191,216
ENSG00000234741.7,chr1,173863894,173864075,PAS,True,43,233
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,61,124
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,66,123
ENSG00000135862.5,chr1,183023206,183024134,TSS,False,233,662
ENSG00000135862.5,chr1,183142533,183145592,PAS,False,105,552
ENSG00000188976.10,chr1,944800,945056,5AS,False,645,1010
ENSG00000188976.10,chr1,959214,960041,TSS,True,165,1096
ENSG00000178585.14,chr1,9877989,9910094,ES,True,165,189
ENSG00000178585.14,chr1,9910094,9910358,TSS,True,38,231
ENSG00000186283.13,chr1,179082036,179082387,TSS,True,32,215
ENSG00000090686.15,chr1,21721031,21721166,PAS,True,65,119
ENSG00000090686.15,chr1,21721035,21721163,PAS,True,104,119
ENSG00000090686.15,chr1,21724818,21728719,PAS,True,88,117
ENSG00000160714.9,chr1,154558226,154558851,TSS,True,20,152
ENSG00000160049.11,chr1,10472322,10472582,TSS,True,19,114
ENSG00000143420.18,chr1,150621248,150622859,PAS,True,114,133
ENSG00000143420.18,chr1,150623608,150625808,PAS,True,21,113
ENSG00000143420.18,chr1,150629413,150629622,TSS,True,36,133
ENSG00000162433.14,chr1,65147348,65147665,TSS,False,202,261
ENSG00000162433.14,chr1,65148149,65148552,TSS,True,136,261
ENSG00000162433.14,chr1,65148140,65149140,TSS,False,232,261
ENSG00000116641.17,chr1,62510673,62513470,5AS,False,102,123
ENSG00000116641.17,chr1,62454003,62455456,PAS,True,27,147
ENSG00000116641.17,chr1,62688226,62688475,TSS,True,41,148
ENSG00000198734.10,chr1,169511953,169514459,PAS,False,188,237
ENSG00000198734.10,chr1,169586228,169586558,TSS,False,62,237
ENSG00000153187.19,chr1,244862730,244863673,5AS,False,1296,1876
ENSG00000153187.19,chr1,244863673,244864567,TSS,True,720,2017
ENSG00000153187.19,chr1,244863616,244864545,TSS,True,1428,2002
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,267,352
ENSG00000162735.18,chr1,160285054,160285151,TSS,True,16,114
ENSG00000163479.13,chr1,156020887,156020951,TSS,False,33,242
ENSG00000077549.17,chr1,19485435,19485551,TSS,True,46,234
ENSG00000253368.3,chr1,26994612,26999846,5AS,True,548,645
ENSG00000253368.3,chr1,26993691,26994612,TSS,False,218,763
ENSG00000253368.3,chr1,26993690,26994630,TSS,True,667,763
ENSG00000253368.3,chr1,26999846,27001554,PAS,True,82,728
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,59,249
ENSG00000084623.11,chr1,32222440,32222630,TSS,True,208,249
ENSG00000047410.13,chr1,186356449,186357396,IR,True,187,216
ENSG00000047410.13,chr1,186354920,186355558,PAS,True,99,263
ENSG00000047410.13,chr1,186374877,186375751,TSS,True,76,284
ENSG00000047410.13,chr1,186375558,186375770,TSS,False,245,284
ENSG00000084070.11,chr1,40373663,40374223,TSS,False,21,119
ENSG00000162627.16,chr1,98661911,98684884,ES,False,87,104
ENSG00000224870.6,chr1,1399522,1399685,TSS,True,68,100
ENSG00000224870.6,chr1,1399521,1399689,TSS,True,83,100
ENSG00000224870.6,chr1,1399519,1400303,TSS,True,78,100
ENSG00000224870.6,chr1,1400604,1402040,PAS,False,30,100
ENSG00000157191.19,chr1,16440696,16440853,TSS,True,54,138
ENSG00000157191.19,chr1,16451857,16452015,TSS,True,112,137
ENSG00000160752.14,chr1,155308965,155310063,3AS,False,74,131
ENSG00000160752.14,chr1,155308665,155308965,TSS,True,41,173
ENSG00000066136.20,chr1,40769415,40770708,3AS,False,119,149
ENSG00000066136.20,chr1,40691587,40691867,TSS,True,28,178
ENSG00000066136.20,chr1,40770708,40771603,PAS,True,44,171
ENSG00000066136.20,chr1,40770396,40771603,PAS,True,141,171
ENSG00000004487.16,chr1,23030634,23050386,ES,False,580,938
ENSG00000143384.12,chr1,150578842,150579674,TSS,True,75,633
ENSG00000163374.19,chr1,155659443,155660913,PAS,True,15,108
ENSG00000163374.19,chr1,155688658,155688777,TSS,False,57,137
ENSG00000067334.13,chr1,93868534,93869944,PAS,True,58,144
ENSG00000067334.13,chr1,93876382,93877862,PAS,True,85,136
ENSG00000160072.19,chr1,1471734,1472089,TSS,False,67,283
ENSG00000178028.13,chr1,44214898,44218310,IR,False,91,104
ENSG00000178028.13,chr1,44213424,44213527,TSS,True,77,123
ENSG00000178028.13,chr1,44213464,44213858,TSS,True,66,123
ENSG00000117298.15,chr1,21345375,21345560,TSS,True,86,138
ENSG00000117298.15,chr1,21290363,21290473,TSS,True,120,137
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,192,1162
ENSG00000157911.10,chr1,2406895,2408455,5AS,False,28,142
ENSG00000157911.10,chr1,2412390,2412611,TSS,True,97,167
ENSG00000157911.10,chr1,2413596,2413859,TSS,False,86,167
ENSG00000121644.18,chr1,244686669,244691878,ES,True,29,146
ENSG00000121644.18,chr1,244652943,244653355,TSS,False,162,308
ENSG00000121644.18,chr1,244691905,244692020,TSS,True,189,301
ENSG00000117385.15,chr1,42746852,42747252,IR,False,86,100
ENSG00000117385.15,chr1,42746852,42747271,5AS,False,431,518
ENSG00000117385.15,chr1,42754990,42755164,IR,False,437,519
ENSG00000117385.15,chr1,42746354,42746852,PAS,True,68,591
ENSG00000117385.15,chr1,42766506,42767125,TSS,True,80,593
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,107,126
ENSG00000117419.15,chr1,44354891,44355269,TSS,True,55,126
ENSG00000117419.15,chr1,44352849,44355257,TSS,True,109,126
ENSG00000008130.15,chr1,1778288,1778524,TSS,True,69,225
ENSG00000123684.12,chr1,211830572,211830829,TSS,True,91,135
ENSG00000123684.12,chr1,211830182,211830490,TSS,False,79,135
ENSG00000067606.16,chr1,2050401,2050701,TSS,True,82,222
ENSG00000067606.16,chr1,2133638,2135086,TSS,True,175,221
ENSG00000197982.13,chr1,37807794,37808306,TSS,False,40,168
ENSG00000197982.13,chr1,37807795,37808732,TSS,True,151,168
ENSG00000171161.12,chr1,248838218,248838551,TSS,True,23,100
ENSG00000186301.8,chr1,16647112,16647197,5AS,True,69,117
ENSG00000186301.8,chr1,16647314,16647462,5AS,True,79,111
ENSG00000186301.8,chr1,16647581,16647783,IR,True,58,112
ENSG00000186301.8,chr1,16648792,16648880,IR,True,159,199
ENSG00000186301.8,chr1,16649001,16649173,IR,True,64,148
ENSG00000186301.8,chr1,16649001,16649307,IR,True,50,104
ENSG00000186301.8,chr1,16649251,16649378,IR,True,108,194
ENSG00000186301.8,chr1,16649949,16650073,IR,True,236,270
ENSG00000186301.8,chr1,16647393,16648664,TSS,True,190,277
ENSG00000186301.8,chr1,16644728,16645678,TSS,False,173,278
ENSG00000186301.8,chr1,16648897,16649525,TSS,True,245,277
ENSG00000186301.8,chr1,16650073,16650426,PAS,False,37,278
ENSG00000186301.8,chr1,16649809,16650973,PAS,True,223,255
ENSG00000069702.10,chr1,91720227,91721954,3AS,False,70,341
ENSG00000069702.10,chr1,91861644,91886029,5AS,True,31,266
ENSG00000069702.10,chr1,91885877,91886312,TSS,True,246,484
ENSG00000143612.20,chr1,154212624,154214456,ES,False,70,266
ENSG00000143612.20,chr1,154214574,154220341,ES,False,105,261
ENSG00000117143.13,chr1,162590511,162597791,ES,False,91,168
ENSG00000162607.12,chr1,62444737,62445083,PAS,True,88,103
ENSG00000162607.12,chr1,62450245,62451804,PAS,True,25,103
ENSG00000159423.16,chr1,18902461,18902787,TSS,True,322,442
ENSG00000159423.16,chr1,18877415,18877603,TSS,True,389,437
ENSG00000162576.16,chr1,1355449,1355904,TSS,False,95,106
ENSG00000131778.18,chr1,147242830,147254869,ES,True,46,447
ENSG00000134644.15,chr1,30945483,30950132,5AS,False,259,472
ENSG00000134644.15,chr1,30953981,30965981,ES,False,55,468
ENSG00000134644.15,chr1,30966197,30967166,3AS,False,110,467
ENSG00000134644.15,chr1,30980163,30981311,3AS,False,227,409
ENSG00000134644.15,chr1,31065615,31065834,TSS,True,94,504
ENSG00000168710.17,chr1,109984723,109985172,TSS,True,48,381
ENSG00000157916.19,chr1,2391958,2395783,ES,False,157,204
ENSG00000157916.19,chr1,2391958,2395783,5AS,True,157,229
ENSG00000157916.19,chr1,2393355,2395783,IR,True,82,105
ENSG00000157916.19,chr1,2391793,2393355,TSS,True,312,347
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,143,347
ENSG00000159363.17,chr1,16995975,16996079,TSS,True,119,147
ENSG00000159363.17,chr1,17011728,17012004,TSS,True,62,147
ENSG00000197323.11,chr1,114397860,114399456,ES,False,113,274
ENSG00000197323.11,chr1,114410316,114421435,ES,False,256,288
ENSG00000197323.11,chr1,114392776,114397860,PAS,True,34,308
ENSG00000197323.11,chr1,114510550,114511466,TSS,False,60,328
ENSG00000266472.5,chr1,150293898,150294334,IR,True,53,102
ENSG00000266472.5,chr1,150293846,150293898,TSS,False,80,133
ENSG00000266472.5,chr1,150293866,150294449,TSS,True,84,133
ENSG00000049089.14,chr1,40317122,40317379,TSS,True,111,234
ENSG00000049089.14,chr1,40315237,40317256,TSS,True,185,234
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,90,517
ENSG00000117335.19,chr1,207767195,207770320,ES,False,222,805
ENSG00000117335.19,chr1,207785682,207793518,ES,False,649,845
ENSG00000171793.14,chr1,41008714,41008793,IR,False,131,146
ENSG00000171793.14,chr1,40979639,40979829,TSS,True,42,181
ENSG00000097033.14,chr1,86704565,86704971,TSS,True,28,217
ENSG00000118217.5,chr1,161766221,161766442,TSS,False,21,140
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,255,1561
ENSG00000009307.15,chr1,114749820,114750283,TSS,True,1390,1559
ENSG00000134717.17,chr1,52056379,52064824,ES,False,14,133
ENSG00000143106.12,chr1,109426301,109426486,TSS,True,19,168
ENSG00000154370.15,chr1,228397165,228402065,ES,False,24,141
ENSG00000154370.15,chr1,228406153,228406852,TSS,True,31,179
ENSG00000131584.18,chr1,1294401,1294791,TSS,True,156,204
ENSG00000131584.18,chr1,1307768,1308082,TSS,True,164,208
ENSG00000069275.12,chr1,205749956,205750283,TSS,False,90,111
ENSG00000069275.12,chr1,205720500,205720601,TSS,True,96,108
ENSG00000204219.10,chr1,23418009,23424564,ES,True,40,193
ENSG00000204219.10,chr1,23424564,23424783,TSS,True,26,219
ENSG00000173726.10,chr1,235128594,235128945,TSS,False,147,912
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,737,952
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,395,951
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,120,220
ENSG00000279457.4,chr1,187287,187379,5AS,True,39,151
ENSG00000279457.4,chr1,187890,188129,IR,True,102,144
ENSG00000279457.4,chr1,188889,195262,3AS,True,35,121
ENSG00000279457.4,chr1,199836,200549,TSS,True,46,153
ENSG00000279457.4,chr1,195262,195419,TSS,False,123,153
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,67,119
ENSG00000055070.16,chr1,16393224,16393482,TSS,True,91,109
ENSG00000142687.17,chr1,35433489,35435081,PAS,True,31,105
ENSG00000142687.17,chr1,35557206,35557434,TSS,True,81,123
ENSG00000142687.17,chr1,35557361,35557457,TSS,True,109,123
ENSG00000117411.16,chr1,43978889,43979511,TSS,True,63,225
ENSG00000117411.16,chr1,43979242,43981473,TSS,True,199,225
ENSG00000116285.12,chr1,8011724,8014396,PAS,True,55,521
ENSG00000116285.12,chr1,8026157,8026312,TSS,True,95,606
ENSG00000176393.10,chr1,201982590,201983113,TSS,True,17,117
ENSG00000176393.10,chr1,202005557,202006181,PAS,False,13,117
ENSG00000116754.13,chr1,70228555,70232267,ES,False,195,217
ENSG00000116754.13,chr1,70250503,70250610,3AS,False,52,140
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,303,382
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,217,382
ENSG00000116754.13,chr1,70250610,70253052,PAS,True,301,353
ENSG00000116754.13,chr1,70244683,70244816,PAS,True,258,327
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,265,353
ENSG00000116754.13,chr1,70250364,70253045,PAS,False,313,352
ENSG00000097021.19,chr1,6393256,6393745,TSS,True,117,219
ENSG00000097021.19,chr1,6360569,6360704,TSS,False,132,219
ENSG00000143569.18,chr1,154234759,154235195,5AS,False,90,102
ENSG00000143569.18,chr1,154220848,154220975,TSS,True,89,143
ENSG00000143569.18,chr1,154220857,154221040,TSS,True,124,143
ENSG00000143569.18,chr1,154220954,154225213,TSS,True,127,143
ENSG00000143569.18,chr1,154263102,154263505,PAS,True,51,133
ENSG00000143569.18,chr1,154270199,154271499,PAS,True,114,137
ENSG00000143569.18,chr1,154270880,154271510,PAS,True,120,142
ENSG00000117834.12,chr1,48232073,48232366,5AS,True,27,117
ENSG00000117834.12,chr1,48232151,48232366,IR,True,92,105
ENSG00000117834.12,chr1,48235879,48237678,5AS,True,121,141
ENSG00000117834.12,chr1,48222660,48222898,TSS,True,47,168
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,89,130
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,106,130
ENSG00000213281.4,chr1,114716657,114716775,TSS,False,37,145
ENSG00000159479.16,chr1,43389758,43389812,TSS,True,60,210
ENSG00000116161.17,chr1,174999909,175000195,TSS,True,30,175
