gene,chr,start,end,splice_type,novel,mammary_epithelial_cell_ENCFF349CHO_in_cov,mammary_epithelial_cell_ENCFF349CHO_total_cov
ENSG00000001461.16,chr1,24468985,24472979,PAS,True,102,151
ENSG00000001461.16,chr1,24466003,24466706,PAS,False,54,151
ENSG00000162734.12,chr1,160205356,160205522,TSS,True,71,110
ENSG00000117472.9,chr1,46180382,46180658,TSS,True,85,497
ENSG00000159348.12,chr1,202967190,202967368,TSS,True,21,183
ENSG00000117298.15,chr1,21290363,21290473,TSS,True,92,133
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,168,1277
ENSG00000198860.12,chr1,184072826,184074212,PAS,True,52,244
ENSG00000198860.12,chr1,184095689,184095842,PAS,True,201,250
ENSG00000116604.17,chr1,156500485,156500826,TSS,True,180,211
ENSG00000143367.15,chr1,151540426,151562584,ES,False,27,145
ENSG00000143367.15,chr1,151540282,151540426,TSS,True,17,165
ENSG00000117419.15,chr1,44319744,44354891,ES,False,17,149
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,294,361
ENSG00000117419.15,chr1,44354891,44355269,TSS,True,212,361
ENSG00000117419.15,chr1,44339044,44342704,TSS,True,316,361
ENSG00000117419.15,chr1,44352849,44355257,TSS,True,303,361
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,255,334
ENSG00000126088.13,chr1,45012121,45012285,TSS,True,157,492
ENSG00000196878.14,chr1,209652368,209653115,TSS,False,1356,5848
ENSG00000008130.15,chr1,1778288,1778524,TSS,True,32,106
ENSG00000197982.13,chr1,37807794,37808306,TSS,False,113,458
ENSG00000197982.13,chr1,37807795,37808732,TSS,True,409,458
ENSG00000188643.10,chr1,153612951,153613170,TSS,True,290,2130
ENSG00000172380.5,chr1,67833343,67833790,TSS,True,49,366
ENSG00000171735.18,chr1,6785575,6825091,ES,False,96,683
ENSG00000171735.18,chr1,6871756,6872049,PAS,True,78,696
ENSG00000143612.20,chr1,154214574,154220341,ES,False,98,465
ENSG00000117143.13,chr1,162590511,162592734,3AS,False,185,778
ENSG00000137975.7,chr1,86424125,86424433,TSS,False,64,284
ENSG00000143401.14,chr1,150235732,150236156,TSS,True,13,107
ENSG00000175707.8,chr1,26960349,26960403,TSS,True,18,107
ENSG00000168710.17,chr1,109984723,109985172,TSS,True,45,164
ENSG00000157916.19,chr1,2391958,2395783,ES,False,462,519
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,151,670
ENSG00000159363.17,chr1,17011728,17012004,TSS,True,54,157
ENSG00000266472.5,chr1,150293898,150294334,IR,True,344,522
ENSG00000266472.5,chr1,150293846,150293898,TSS,False,195,545
ENSG00000266472.5,chr1,150293866,150294449,TSS,True,367,545
ENSG00000117335.19,chr1,207767195,207770320,ES,False,23,187
ENSG00000117335.19,chr1,207785682,207793518,ES,False,144,207
ENSG00000117335.19,chr1,207752036,207752309,TSS,True,22,212
ENSG00000171793.14,chr1,40979639,40979829,TSS,True,44,155
ENSG00000171793.14,chr1,41008673,41008714,TSS,True,126,151
ENSG00000171793.14,chr1,41011657,41013641,PAS,True,21,154
ENSG00000171793.14,chr1,41010160,41011751,PAS,True,137,154
ENSG00000097033.14,chr1,86704565,86704971,TSS,True,63,406
ENSG00000143742.12,chr1,225783368,225789239,ES,False,564,775
ENSG00000118217.5,chr1,161958445,161964070,PAS,False,12,114
ENSG00000009307.15,chr1,114736855,114737962,ES,False,488,565
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,80,629
ENSG00000037637.10,chr1,16352254,16352498,TSS,False,23,124
ENSG00000163156.11,chr1,151166203,151166470,5AS,False,131,160
ENSG00000163156.11,chr1,151165650,151166203,TSS,False,42,173
ENSG00000163156.11,chr1,151166045,151166252,TSS,True,144,173
ENSG00000134717.17,chr1,52056379,52064824,ES,False,53,459
ENSG00000154370.15,chr1,228406153,228406852,TSS,True,75,107
ENSG00000173726.10,chr1,235128594,235128945,TSS,False,25,201
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,353,524
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,272,524
ENSG00000116688.16,chr1,11980484,11981973,3AS,True,23,126
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,70,198
ENSG00000279457.4,chr1,187287,187379,5AS,True,17,106
ENSG00000279457.4,chr1,199836,200549,TSS,True,50,109
ENSG00000279457.4,chr1,195262,195419,TSS,False,79,109
ENSG00000279457.4,chr1,188129,188587,TSS,True,96,108
PB_novel_00324,chr1,9178443,9179350,IR,True,12,100
PB_novel_00324,chr1,9176907,9178443,TSS,True,90,102
PB_novel_00324,chr1,9179350,9179614,PAS,True,89,102
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,85,187
ENSG00000149527.17,chr1,2503921,2505530,PAS,True,128,155
ENSG00000117411.16,chr1,43979511,43981108,5AS,False,152,172
ENSG00000117411.16,chr1,43978889,43979511,TSS,True,109,276
ENSG00000116871.15,chr1,36173478,36176198,ES,False,72,229
ENSG00000116871.15,chr1,36176321,36176417,IR,False,97,231
ENSG00000116871.15,chr1,36156124,36156463,TSS,True,163,381
ENSG00000116285.12,chr1,8015384,8015494,3AS,False,138,154
ENSG00000116285.12,chr1,8026157,8026312,TSS,True,41,195
ENSG00000121774.17,chr1,32013701,32014377,TSS,True,32,165
ENSG00000143353.11,chr1,219179246,219193129,3AS,False,17,109
ENSG00000143353.11,chr1,219179246,219210531,ES,False,47,157
ENSG00000143353.11,chr1,219173785,219173981,TSS,True,17,165
ENSG00000116754.13,chr1,70205780,70221614,3AS,False,113,144
ENSG00000116754.13,chr1,70250503,70250610,3AS,False,101,247
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,121,269
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,168,269
ENSG00000116754.13,chr1,70250610,70253052,PAS,True,158,259
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,113,259
ENSG00000097021.19,chr1,6393256,6393745,TSS,True,339,521
ENSG00000097021.19,chr1,6385493,6385833,TSS,False,234,521
ENSG00000184007.20,chr1,31937986,31938382,TSS,True,44,374
ENSG00000116922.14,chr1,37683437,37686272,3AS,False,89,107
ENSG00000116922.14,chr1,37690215,37690572,TSS,True,62,112
ENSG00000116922.14,chr1,37690333,37690526,TSS,True,100,112
ENSG00000116922.14,chr1,37690001,37690529,TSS,True,82,112
ENSG00000116922.14,chr1,37692029,37692290,TSS,True,97,112
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,404,502
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,113,517
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,419,517
ENSG00000058799.14,chr1,53889712,53889879,TSS,True,452,533
ENSG00000137936.17,chr1,93561745,93562419,PAS,True,105,328
ENSG00000137936.17,chr1,93749889,93754346,PAS,True,38,105
ENSG00000137936.17,chr1,93766883,93767355,PAS,True,75,105
ENSG00000137936.17,chr1,93681597,93682083,TSS,False,56,226
ENSG00000137936.17,chr1,93775196,93775423,TSS,False,224,328
ENSG00000143793.12,chr1,228103133,228103435,TSS,True,64,137
ENSG00000242125.3,chr1,28506042,28506084,TSS,True,17,113
ENSG00000117308.14,chr1,23800711,23800816,TSS,False,42,396
ENSG00000162910.18,chr1,228109021,228109260,5AS,False,38,102
ENSG00000162910.18,chr1,228109148,228109305,TSS,False,70,166
ENSG00000162910.18,chr1,228109260,228109347,TSS,True,115,166
ENSG00000168118.11,chr1,229295910,229297519,3AS,False,11,105
ENSG00000142910.15,chr1,31585485,31586709,3AS,True,101,115
ENSG00000142910.15,chr1,31576507,31576595,TSS,True,156,1439
ENSG00000213625.8,chr1,65420523,65420740,TSS,True,33,265
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,23,166
ENSG00000054282.15,chr1,243255274,243256240,TSS,True,27,132
ENSG00000054282.15,chr1,243305011,243306546,PAS,True,49,110
ENSG00000054282.15,chr1,243499755,243500095,PAS,True,78,132
ENSG00000132676.15,chr1,155689174,155709772,ES,False,112,125
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,112,151
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,54,179
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,140,179
ENSG00000143486.15,chr1,206605507,206608279,5AS,False,16,139
ENSG00000143486.15,chr1,206612286,206612528,TSS,True,18,156
ENSG00000162604.12,chr1,61683546,61694696,ES,False,145,181
ENSG00000159176.13,chr1,201507069,201507373,TSS,True,25,136
ENSG00000117614.9,chr1,25232443,25232528,TSS,True,27,222
ENSG00000183291.16,chr1,86914027,86914371,TSS,False,82,465
ENSG00000137955.15,chr1,75790057,75791284,ES,False,87,107
ENSG00000137955.15,chr1,75790057,75791284,5AS,False,87,109
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,23,133
ENSG00000173660.11,chr1,46309127,46310154,ES,False,227,303
ENSG00000203705.10,chr1,212807848,212812250,3AS,False,44,101
ENSG00000198952.8,chr1,156282606,156282943,TSS,False,33,101
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,55,394
ENSG00000158793.13,chr1,161118072,161118178,TSS,True,34,111
ENSG00000182004.12,chr1,203861594,203861713,TSS,False,53,418
ENSG00000116691.10,chr1,12029281,12029764,IR,False,100,119
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,18,124
ENSG00000073756.11,chr1,186680238,186680427,TSS,True,68,325
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,119,605
ENSG00000155366.16,chr1,112703806,112707077,ES,False,615,1322
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,195,1517
ENSG00000168275.14,chr1,234373461,234373678,TSS,True,53,163
ENSG00000168275.14,chr1,234373668,234373840,TSS,False,127,163
ENSG00000142867.13,chr1,85265780,85267982,PAS,True,21,145
ENSG00000137962.12,chr1,94220392,94237414,ES,True,18,105
ENSG00000137962.12,chr1,94237414,94237639,TSS,True,99,204
ENSG00000137962.12,chr1,94247564,94247780,TSS,True,125,204
ENSG00000156171.14,chr1,111119959,111120531,5AS,True,16,109
ENSG00000156171.14,chr1,111137586,111140037,ES,False,39,108
ENSG00000156171.14,chr1,111140037,111140451,TSS,False,13,122
ENSG00000169241.18,chr1,155136376,155137560,ES,False,45,179
ENSG00000169241.18,chr1,155135809,155135991,TSS,True,68,221
ENSG00000188910.7,chr1,34781424,34781778,TSS,False,275,549
ENSG00000188910.7,chr1,34782276,34782442,TSS,False,471,549
ENSG00000117399.13,chr1,43358934,43359006,TSS,False,72,324
ENSG00000117399.13,chr1,43358981,43359396,TSS,True,274,324
ENSG00000143156.13,chr1,169324469,169367707,3AS,False,49,248
ENSG00000081721.11,chr1,161750145,161751667,3AS,False,74,154
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,76,141
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,117,141
ENSG00000117448.13,chr1,45550808,45550929,TSS,True,105,141
ENSG00000203667.9,chr1,244835756,244842194,ES,False,80,281
ENSG00000189280.3,chr1,34755050,34755195,TSS,False,44,212
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,18,161
ENSG00000186141.8,chr1,145826492,145826605,IR,False,92,206
ENSG00000116213.15,chr1,3649930,3650119,TSS,True,16,123
ENSG00000189171.14,chr1,153627482,153627603,TSS,True,128,288
ENSG00000189171.14,chr1,153627138,153627505,TSS,False,190,288
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,196,1404
ENSG00000265241.6,chr1,145926883,145927017,3AS,False,67,582
ENSG00000265241.6,chr1,145927359,145929701,TSS,True,188,772
ENSG00000265241.6,chr1,145926481,145926999,TSS,True,614,772
ENSG00000078369.17,chr1,1825499,1890819,ES,False,67,509
ENSG00000078369.17,chr1,1890819,1891427,TSS,True,91,602
ENSG00000117305.14,chr1,23825355,23825444,TSS,True,19,187
ENSG00000117407.16,chr1,43934260,43935654,3AS,False,63,178
ENSG00000117407.16,chr1,43935716,43936068,3AS,True,97,108
ENSG00000117407.16,chr1,43935716,43936092,3AS,False,60,168
ENSG00000117407.16,chr1,43936231,43936301,IR,False,170,189
ENSG00000117407.16,chr1,43933513,43933885,TSS,True,69,245
ENSG00000117407.16,chr1,43936301,43937243,PAS,True,72,245
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,64,258
ENSG00000134684.10,chr1,32817187,32818150,TSS,True,116,707
ENSG00000142627.12,chr1,16155847,16156113,TSS,True,211,274
ENSG00000142627.12,chr1,16133179,16133343,TSS,True,225,274
ENSG00000142627.12,chr1,16132377,16132439,TSS,True,222,274
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,528,881
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,380,908
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,556,908
ENSG00000159346.12,chr1,202958184,202958367,TSS,True,75,545
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,96,364
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,186,452
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,356,452
ENSG00000142765.17,chr1,27350952,27351257,IR,False,110,128
ENSG00000142765.17,chr1,27342001,27342150,TSS,False,55,154
ENSG00000221978.11,chr1,1390865,1393395,3AS,False,25,234
ENSG00000221978.11,chr1,1391575,1392678,IR,False,35,212
ENSG00000221978.11,chr1,1385709,1387582,PAS,True,82,329
ENSG00000221978.11,chr1,1390777,1392803,PAS,True,248,317
ENSG00000143771.11,chr1,224356823,224356993,TSS,False,214,958
ENSG00000143771.11,chr1,224371299,224371423,TSS,True,772,957
ENSG00000143811.18,chr1,225924043,225924319,TSS,True,51,286
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,63,140
ENSG00000155380.11,chr1,112917177,112918014,TSS,True,108,140
ENSG00000142871.16,chr1,85580756,85581047,TSS,False,54,166
ENSG00000127463.14,chr1,19238854,19239230,3AS,False,18,115
ENSG00000127463.14,chr1,19251414,19251743,TSS,True,33,144
ENSG00000230937.11,chr1,209429088,209429180,IR,False,2960,4754
ENSG00000230937.11,chr1,209429408,209429511,IR,True,16,145
ENSG00000230937.11,chr1,209429408,209429567,IR,True,37,161
ENSG00000230937.11,chr1,209429408,209431742,ES,False,429,3902
ENSG00000230937.11,chr1,209429408,209431742,IR,False,429,503
ENSG00000230937.11,chr1,209429408,209432203,ME,False,415,826
ENSG00000230937.11,chr1,209429408,209432203,3AS,True,298,341
ENSG00000230937.11,chr1,209429408,209432203,5AS,False,298,407
ENSG00000230937.11,chr1,209429620,209430424,IR,False,75,171
ENSG00000230937.11,chr1,209430476,209431742,5AS,False,1975,3505
ENSG00000230937.11,chr1,209430476,209432203,ES,False,220,2108
ENSG00000230937.11,chr1,209430476,209432203,5AS,False,220,1951
ENSG00000230937.11,chr1,209430476,209432203,IR,True,220,269
ENSG00000230937.11,chr1,209430500,209432203,ES,True,205,1669
ENSG00000230937.11,chr1,209430500,209432203,5AS,True,205,267
ENSG00000230937.11,chr1,209430500,209432203,IR,True,205,242
ENSG00000230937.11,chr1,209431825,209431946,IR,True,122,170
ENSG00000230937.11,chr1,209431825,209432672,ES,True,154,181
ENSG00000230937.11,chr1,209432080,209432203,IR,True,126,181
ENSG00000230937.11,chr1,209428817,209429408,TSS,True,4264,5938
ENSG00000230937.11,chr1,209428816,209429088,TSS,True,2998,5938
ENSG00000116717.12,chr1,67685156,67685538,TSS,True,1579,3660
ENSG00000182795.12,chr1,207025064,207032578,ES,True,88,200
ENSG00000182795.12,chr1,207032578,207032778,TSS,True,205,424
ENSG00000163220.10,chr1,153357853,153357881,TSS,False,28,228
ENSG00000143553.10,chr1,153658681,153658886,TSS,False,38,229
ENSG00000196754.10,chr1,153561588,153563733,IR,True,169,244
ENSG00000196754.10,chr1,153563733,153563778,TSS,True,7950,11561
ENSG00000196754.10,chr1,153565505,153565647,TSS,True,4239,11561
ENSG00000159388.5,chr1,203305497,203305748,TSS,True,29,121
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,115,415
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,276,567
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,452,567
ENSG00000158747.14,chr1,19644187,19644446,TSS,False,53,249
ENSG00000117859.18,chr1,51750195,51760689,ES,False,54,119
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,82,138
ENSG00000117859.18,chr1,51729793,51730124,TSS,True,97,138
ENSG00000117859.18,chr1,51729814,51730001,TSS,True,111,138
ENSG00000162385.10,chr1,53228954,53235576,ES,False,27,134
ENSG00000162385.10,chr1,53238360,53238527,TSS,True,216,354
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,302,1899
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,1704,1899
ENSG00000163866.8,chr1,34855982,34859676,5AS,False,115,130
ENSG00000163866.8,chr1,34859676,34859812,TSS,False,18,133
ENSG00000163866.8,chr1,34859454,34859726,TSS,True,119,133
ENSG00000121766.15,chr1,31296964,31297075,TSS,False,32,266
ENSG00000162545.5,chr1,20485213,20486212,TSS,False,12,118
ENSG00000117394.21,chr1,42958633,42958934,TSS,True,159,407
ENSG00000117394.21,chr1,42929592,42929777,TSS,True,350,406
ENSG00000130764.9,chr1,3795861,3796512,TSS,False,19,114
ENSG00000116661.10,chr1,11654318,11654682,TSS,False,23,189
ENSG00000168528.11,chr1,31413175,31413304,TSS,False,502,1466
ENSG00000168528.11,chr1,31425357,31426823,TSS,True,1252,1465
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,159,320
ENSG00000188739.14,chr1,235155112,235160892,ES,False,24,137
ENSG00000188739.14,chr1,235161173,235161293,TSS,True,16,142
ENSG00000136628.17,chr1,220046342,220046692,TSS,True,45,147
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,45,313
ENSG00000134697.12,chr1,37595758,37595983,TSS,True,46,230
ENSG00000171603.17,chr1,9736042,9741093,ES,False,66,198
ENSG00000171603.17,chr1,9823642,9823992,TSS,True,140,323
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,47,221
ENSG00000142949.16,chr1,43530824,43531090,TSS,True,121,139
ENSG00000142949.16,chr1,43605187,43605443,TSS,True,115,137
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,114,146
ENSG00000197530.12,chr1,1615423,1615633,TSS,True,115,129
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,112,129
ENSG00000197530.12,chr1,1628547,1628722,TSS,False,48,125
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,39,122
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,2272,3124
ENSG00000122406.13,chr1,92837516,92837633,TSS,True,956,3120
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,239,267
ENSG00000125944.19,chr1,23338608,23344210,ES,False,189,259
ENSG00000125944.19,chr1,23344210,23344650,TSS,True,30,289
ENSG00000137996.12,chr1,100266624,100268151,3AS,False,102,148
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,319,1225
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,920,1242
ENSG00000143294.14,chr1,156767497,156768239,TSS,True,26,204
ENSG00000131236.16,chr1,40040783,40059333,5AS,False,93,287
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,227,323
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,227,728
ENSG00000131236.16,chr1,40040783,40059336,IR,False,227,421
ENSG00000131236.16,chr1,40040801,40059333,ES,False,173,194
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,488,682
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,464,1156
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,831,1156
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,42,298
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,75,327
ENSG00000070785.16,chr1,44848291,44851003,PAS,True,25,207
ENSG00000070785.16,chr1,44873829,44874826,PAS,True,186,207
ENSG00000132485.13,chr1,71065137,71066775,ES,False,43,140
ENSG00000137944.17,chr1,88955225,88961380,ES,True,15,102
ENSG00000137944.17,chr1,88992584,88992908,TSS,True,11,104
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,28,137
ENSG00000158796.16,chr1,161132550,161133196,TSS,True,24,188
ENSG00000143545.8,chr1,153986112,153986377,TSS,True,113,218
ENSG00000143774.16,chr1,228140363,228145510,ES,False,911,1107
ENSG00000134186.11,chr1,108692296,108692867,TSS,True,58,122
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,39,134
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,61,257
ENSG00000177954.12,chr1,153991034,153991114,IR,False,97,108
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,30,118
ENSG00000057757.9,chr1,23778351,23778713,TSS,False,49,116
ENSG00000215845.10,chr1,161038075,161038879,ES,False,28,223
ENSG00000215845.10,chr1,161038634,161038879,3AS,True,25,197
ENSG00000031698.12,chr1,109213843,109214128,TSS,True,170,1505
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,39,103
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,73,102
ENSG00000116679.15,chr1,185316952,185317392,TSS,True,56,272
ENSG00000276345.1,chr11_KI270721v1_random,2625,2692,TSS,False,36,116
ENSG00000276345.1,chr11_KI270721v1_random,6095,6216,TSS,True,91,116
ENSG00000196923.13,chr5,177482862,177483730,PAS,True,73,549
ENSG00000196923.13,chr5,177490238,177490593,PAS,False,439,493
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,131,557
ENSG00000155508.13,chr5,154865385,154871729,ES,False,11,102
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,35,105
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,86,105
ENSG00000164182.10,chr5,60945382,61073124,5AS,True,337,377
ENSG00000164182.10,chr5,60945153,60945382,TSS,True,67,425
ENSG00000145495.15,chr5,10400842,10402058,IR,False,74,113
ENSG00000145495.15,chr5,10353258,10353917,TSS,True,33,136
ENSG00000164329.13,chr5,79641196,79642843,3AS,False,50,110
ENSG00000164329.13,chr5,79612434,79612735,TSS,True,100,113
