gene,chr,start,end,splice_type,novel,endodermal_cell_ENCFF940WVU_in_cov,endodermal_cell_ENCFF940WVU_total_cov
ENSG00000117650.12,chr1,211663628,211667105,3AS,False,16,112
ENSG00000117650.12,chr1,211662771,211663652,PAS,True,22,119
ENSG00000117650.12,chr1,211662770,211663628,PAS,True,103,119
ENSG00000188976.10,chr1,944800,945056,5AS,False,194,343
ENSG00000188976.10,chr1,959214,960041,TSS,True,43,366
ENSG00000116237.15,chr1,6235716,6235999,TSS,True,16,113
ENSG00000162688.16,chr1,99850059,99850415,TSS,False,135,206
ENSG00000162688.16,chr1,99850490,99850898,TSS,True,185,206
ENSG00000117122.13,chr1,16977195,16978236,3AS,False,74,617
ENSG00000143033.17,chr1,93127299,93133702,ES,False,29,130
ENSG00000143033.17,chr1,93079194,93079531,TSS,True,21,151
ENSG00000143420.18,chr1,150621248,150622859,PAS,True,89,273
ENSG00000143420.18,chr1,150623608,150625808,PAS,True,185,266
ENSG00000143420.18,chr1,150629413,150629622,TSS,True,62,283
ENSG00000143420.18,chr1,150629060,150629153,TSS,True,243,283
ENSG00000162433.14,chr1,65148149,65148552,TSS,True,117,256
ENSG00000162433.14,chr1,65148140,65149140,TSS,False,211,256
ENSG00000153187.19,chr1,244862730,244863673,5AS,False,661,997
ENSG00000153187.19,chr1,244863673,244864567,TSS,True,503,1166
ENSG00000153187.19,chr1,244863616,244864545,TSS,True,831,1166
ENSG00000162735.18,chr1,160285054,160285151,TSS,True,30,261
ENSG00000085999.11,chr1,46273465,46273623,IR,True,120,140
ENSG00000085999.11,chr1,46247710,46248408,TSS,True,21,148
ENSG00000163479.13,chr1,156020887,156020951,TSS,False,21,194
ENSG00000162458.12,chr1,15758848,15764495,3AS,False,97,166
ENSG00000162458.12,chr1,15764547,15764963,5AS,False,48,175
ENSG00000162458.12,chr1,15758727,15758848,TSS,True,34,201
ENSG00000143437.20,chr1,150814236,150816258,3AS,True,14,123
ENSG00000143437.20,chr1,150839654,150846262,ES,False,49,115
ENSG00000143437.20,chr1,150858460,150876542,ES,False,99,113
ENSG00000143437.20,chr1,150876542,150876786,TSS,True,15,129
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,78,247
ENSG00000084623.11,chr1,32222440,32222630,TSS,True,192,247
ENSG00000047410.13,chr1,186374877,186375751,TSS,True,69,159
ENSG00000177674.15,chr1,11745837,11747439,ES,False,135,161
ENSG00000177674.15,chr1,11748589,11750076,5AS,False,36,170
ENSG00000143252.14,chr1,161340655,161362328,ES,False,14,134
ENSG00000143252.14,chr1,161314378,161314425,TSS,True,28,158
ENSG00000160752.14,chr1,155308965,155310063,3AS,False,66,144
ENSG00000160752.14,chr1,155308665,155308965,TSS,True,72,216
ENSG00000160752.14,chr1,155308865,155309076,TSS,True,179,216
ENSG00000004487.16,chr1,23030634,23050386,ES,False,441,835
ENSG00000158062.20,chr1,26306591,26306786,TSS,True,12,105
ENSG00000143384.12,chr1,150578842,150579674,TSS,True,62,166
ENSG00000163374.19,chr1,155660913,155661306,IR,False,87,101
ENSG00000163374.19,chr1,155659443,155660913,PAS,True,21,108
ENSG00000163374.19,chr1,155659445,155661423,PAS,True,91,105
ENSG00000163374.19,chr1,155688658,155688777,TSS,False,42,112
ENSG00000163374.19,chr1,155688929,155689435,TSS,True,99,112
ENSG00000116729.13,chr1,68094367,68098753,PAS,False,91,107
ENSG00000116729.13,chr1,68124864,68126335,PAS,True,16,105
ENSG00000116729.13,chr1,68232193,68232566,TSS,True,15,108
ENSG00000117298.15,chr1,21345375,21345560,TSS,True,39,110
ENSG00000117298.15,chr1,21290363,21290473,TSS,True,95,110
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,132,706
ENSG00000117625.13,chr1,211259224,211259726,TSS,True,80,131
ENSG00000117625.13,chr1,211259305,211260164,TSS,True,98,131
ENSG00000117625.13,chr1,211313423,211317839,PAS,True,19,120
ENSG00000117625.13,chr1,211312719,211313312,PAS,True,99,113
ENSG00000121644.18,chr1,244652943,244653355,TSS,False,15,131
ENSG00000117385.15,chr1,42754990,42755164,IR,False,141,171
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,211,244
ENSG00000117419.15,chr1,44354891,44355269,TSS,True,134,244
ENSG00000117419.15,chr1,44339044,44342704,TSS,True,215,244
ENSG00000117419.15,chr1,44319627,44319746,TSS,False,213,244
ENSG00000117419.15,chr1,44352849,44355257,TSS,True,211,244
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,130,149
ENSG00000126088.13,chr1,45012121,45012285,TSS,True,18,167
ENSG00000008130.15,chr1,1753649,1754283,ES,False,18,156
ENSG00000008130.15,chr1,1778288,1778524,TSS,True,24,164
ENSG00000171735.18,chr1,6785575,6825091,ES,False,53,381
ENSG00000143612.20,chr1,154214574,154220341,ES,False,78,119
ENSG00000240563.1,chr1,62194704,62194921,TSS,False,46,166
ENSG00000240563.1,chr1,62206986,62207636,TSS,True,146,165
ENSG00000162607.12,chr1,62436379,62437400,TSS,False,21,117
ENSG00000143401.14,chr1,150218416,150220761,PAS,True,23,225
ENSG00000143401.14,chr1,150235732,150236156,TSS,True,28,239
ENSG00000131778.18,chr1,147268878,147272170,ES,True,32,259
ENSG00000131778.18,chr1,147242617,147242830,TSS,True,39,295
ENSG00000134644.15,chr1,30945483,30950132,5AS,False,77,180
ENSG00000134644.15,chr1,30966197,30967166,3AS,False,56,170
ENSG00000134644.15,chr1,30980163,30981311,3AS,False,92,161
ENSG00000134644.15,chr1,31065615,31065834,TSS,True,56,209
ENSG00000168710.17,chr1,109984723,109985172,TSS,True,56,319
ENSG00000157916.19,chr1,2391958,2395783,ES,False,99,118
ENSG00000157916.19,chr1,2391958,2395783,5AS,True,99,122
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,48,166
ENSG00000159363.17,chr1,17000507,17002033,3AS,False,17,162
ENSG00000159363.17,chr1,17004411,17004706,5AS,False,65,126
ENSG00000159363.17,chr1,17011728,17012004,TSS,True,39,195
ENSG00000266472.5,chr1,150293898,150294334,IR,True,163,299
ENSG00000266472.5,chr1,150293846,150293898,TSS,False,144,308
ENSG00000266472.5,chr1,150293866,150294449,TSS,True,173,308
ENSG00000049089.14,chr1,40305768,40306142,IR,True,510,571
ENSG00000049089.14,chr1,40306187,40307445,ES,True,501,562
ENSG00000049089.14,chr1,40312112,40312455,IR,False,417,475
ENSG00000049089.14,chr1,40314387,40315237,IR,True,48,136
ENSG00000049089.14,chr1,40314387,40315589,ES,False,314,355
ENSG00000049089.14,chr1,40314387,40315589,IR,True,314,394
ENSG00000049089.14,chr1,40315409,40315589,IR,False,24,104
ENSG00000049089.14,chr1,40315465,40315589,IR,False,21,101
ENSG00000049089.14,chr1,40315664,40315844,IR,True,25,107
ENSG00000049089.14,chr1,40315664,40317122,IR,True,332,376
ENSG00000049089.14,chr1,40317122,40317379,TSS,True,380,704
ENSG00000049089.14,chr1,40314351,40317308,TSS,True,632,704
ENSG00000117335.19,chr1,207785682,207793518,ES,False,124,145
ENSG00000117335.19,chr1,207752036,207752309,TSS,True,35,160
ENSG00000171793.14,chr1,40979639,40979829,TSS,True,29,126
ENSG00000171793.14,chr1,41011657,41013641,PAS,True,14,122
ENSG00000143742.12,chr1,225783368,225789239,ES,False,538,637
ENSG00000009307.15,chr1,114736855,114737962,ES,False,500,632
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,94,709
ENSG00000116793.15,chr1,113696407,113697725,PAS,True,69,122
ENSG00000116793.15,chr1,113699864,113700243,PAS,False,93,120
ENSG00000116793.15,chr1,113703540,113706162,PAS,True,98,117
ENSG00000116793.15,chr1,113759022,113759902,TSS,True,41,122
ENSG00000116793.15,chr1,113758658,113759945,TSS,True,101,122
ENSG00000143106.12,chr1,109426301,109426486,TSS,True,27,162
ENSG00000143514.16,chr1,223845653,223846001,TSS,True,19,118
ENSG00000198837.9,chr1,153946296,153946742,TSS,True,63,109
ENSG00000173726.10,chr1,235128594,235128945,TSS,False,60,331
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,327,468
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,237,463
ENSG00000142864.14,chr1,67429987,67430437,TSS,True,79,526
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,28,108
ENSG00000279457.4,chr1,187287,187379,5AS,True,21,122
ENSG00000279457.4,chr1,187890,188129,IR,True,103,119
ENSG00000279457.4,chr1,188889,195262,3AS,True,14,108
ENSG00000279457.4,chr1,199836,200549,TSS,True,29,123
ENSG00000279457.4,chr1,195262,195419,TSS,False,104,123
ENSG00000055070.16,chr1,16367308,16393230,3AS,False,69,164
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,23,211
ENSG00000117411.16,chr1,43979511,43981113,3AS,True,29,254
ENSG00000117411.16,chr1,43978889,43979511,TSS,True,51,307
ENSG00000116871.15,chr1,36173478,36176198,ES,False,47,287
ENSG00000116871.15,chr1,36176321,36176417,IR,False,138,289
ENSG00000116285.12,chr1,8015384,8015494,3AS,False,188,210
ENSG00000121774.17,chr1,32013701,32014377,TSS,True,67,566
ENSG00000116754.13,chr1,70205780,70221614,3AS,False,99,119
ENSG00000116754.13,chr1,70228555,70232267,ES,False,257,291
ENSG00000116754.13,chr1,70250503,70250610,3AS,False,157,367
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,269,390
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,209,390
ENSG00000116754.13,chr1,70250610,70253052,PAS,True,214,371
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,161,371
ENSG00000067704.9,chr1,220094086,220094483,TSS,False,29,180
ENSG00000143569.18,chr1,154220975,154225083,5AS,False,154,241
ENSG00000143569.18,chr1,154266568,154268759,3AS,False,61,234
ENSG00000143569.18,chr1,154268954,154270199,ES,True,139,199
ENSG00000143569.18,chr1,154220848,154220975,TSS,True,223,378
ENSG00000143569.18,chr1,154220857,154221040,TSS,True,287,378
ENSG00000143569.18,chr1,154220954,154225213,TSS,True,332,378
ENSG00000143569.18,chr1,154263102,154263505,PAS,True,235,372
ENSG00000143569.18,chr1,154270199,154271499,PAS,True,175,374
ENSG00000117834.12,chr1,48224795,48228849,ES,True,104,121
ENSG00000117834.12,chr1,48229459,48230666,3AS,False,27,151
ENSG00000117834.12,chr1,48231625,48231945,IR,False,115,145
ENSG00000117834.12,chr1,48231625,48232366,ES,False,12,103
ENSG00000117834.12,chr1,48232151,48232366,IR,True,52,103
ENSG00000117834.12,chr1,48235879,48237678,IR,True,140,164
ENSG00000117834.12,chr1,48211394,48212325,TSS,True,113,205
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,110,254
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,161,271
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,127,271
ENSG00000213281.4,chr1,114716657,114716775,TSS,False,40,346
ENSG00000196187.11,chr1,225859349,225860859,IR,True,130,147
ENSG00000196187.11,chr1,225865967,225866573,IR,True,82,119
ENSG00000196187.11,chr1,225866682,225867111,IR,True,80,120
ENSG00000196187.11,chr1,225867163,225867887,IR,True,115,132
ENSG00000196187.11,chr1,225882303,225883295,TSS,False,92,189
ENSG00000196187.11,chr1,225879219,225883052,TSS,True,169,189
ENSG00000162512.15,chr1,30908448,30908813,TSS,False,127,496
ENSG00000143793.12,chr1,228102165,228102309,IR,False,81,106
ENSG00000143793.12,chr1,228103133,228103435,TSS,True,13,112
ENSG00000135829.16,chr1,182839308,182839456,TSS,False,65,257
ENSG00000162521.18,chr1,32651150,32651322,TSS,True,86,646
ENSG00000117362.12,chr1,150266194,150266532,IR,False,64,151
ENSG00000117362.12,chr1,150265049,150266194,PAS,False,87,151
ENSG00000117362.12,chr1,150265036,150266656,PAS,True,64,151
ENSG00000117362.12,chr1,150268697,150269266,TSS,True,22,158
ENSG00000085491.16,chr1,108199955,108200374,TSS,True,26,171
ENSG00000143815.14,chr1,225406832,225411336,ES,True,13,109
ENSG00000143815.14,chr1,225427953,225428114,TSS,False,13,121
ENSG00000117308.14,chr1,23800711,23800816,TSS,False,21,121
ENSG00000162601.9,chr1,58699984,58700096,TSS,True,57,101
ENSG00000077254.14,chr1,77721901,77722023,3AS,False,29,118
ENSG00000077254.14,chr1,77741748,77759642,ES,False,72,118
ENSG00000077254.14,chr1,77694725,77697474,PAS,True,49,135
ENSG00000077254.14,chr1,77705991,77711855,PAS,True,94,134
ENSG00000077254.14,chr1,77759642,77759902,TSS,True,19,137
ENSG00000204160.11,chr1,26826666,26827139,TSS,False,18,107
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,26,147
ENSG00000169174.10,chr1,55039404,55040044,TSS,False,23,146
ENSG00000183780.12,chr1,234214197,234214574,TSS,False,49,102
ENSG00000183780.12,chr1,233904692,233905760,TSS,True,70,102
ENSG00000183780.12,chr1,234323007,234327355,PAS,True,25,101
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,64,171
ENSG00000070831.15,chr1,22078426,22078583,TSS,True,133,171
ENSG00000183291.16,chr1,86914027,86914371,TSS,False,25,179
ENSG00000090621.13,chr1,39563922,39564470,5AS,False,25,100
ENSG00000090621.13,chr1,39575758,39577282,TSS,True,26,112
ENSG00000117054.13,chr1,75724817,75732643,ES,False,39,185
ENSG00000143207.20,chr1,176162988,176163826,5AS,False,35,127
ENSG00000197785.13,chr1,1512098,1512473,TSS,True,23,131
ENSG00000157216.15,chr1,54257186,54281437,ES,False,17,107
ENSG00000157216.15,chr1,54405952,54406884,TSS,True,87,187
ENSG00000198952.8,chr1,156243324,156244403,PAS,True,157,175
ENSG00000198952.8,chr1,156248628,156250670,PAS,True,25,164
ENSG00000198952.8,chr1,156282606,156282943,TSS,False,38,175
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,114,933
ENSG00000160075.11,chr1,1541672,1542167,PAS,True,41,238
ENSG00000160075.11,chr1,1562346,1564916,PAS,True,193,231
ENSG00000182004.12,chr1,203861594,203861713,TSS,False,78,405
ENSG00000116497.17,chr1,32826930,32827995,3AS,False,42,121
ENSG00000116497.17,chr1,32817508,32817689,TSS,True,63,132
ENSG00000116497.17,chr1,32817673,32817846,TSS,True,100,132
ENSG00000143416.20,chr1,151369189,151369441,IR,False,71,124
ENSG00000143416.20,chr1,151369554,151369712,IR,False,104,124
ENSG00000189266.12,chr1,23959817,23959998,TSS,True,20,175
ENSG00000116691.10,chr1,12019552,12022094,ES,False,25,140
ENSG00000116691.10,chr1,12029281,12029764,IR,False,110,160
ENSG00000116691.10,chr1,12029894,12030027,IR,False,128,160
ENSG00000116691.10,chr1,12019441,12019552,TSS,False,24,168
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,76,481
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,37,291
ENSG00000155366.16,chr1,112703806,112707077,ES,False,152,189
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,31,220
ENSG00000116560.10,chr1,35176471,35177318,3AS,False,86,226
ENSG00000116560.10,chr1,35176377,35176471,PAS,True,352,438
ENSG00000116560.10,chr1,35176379,35176474,PAS,True,297,438
ENSG00000116560.10,chr1,35182844,35184593,PAS,False,71,270
ENSG00000116560.10,chr1,35177988,35182584,TSS,True,82,230
ENSG00000116560.10,chr1,35192221,35193147,TSS,False,191,440
ENSG00000025800.13,chr1,32107980,32108134,TSS,True,74,137
ENSG00000160753.15,chr1,155322999,155324943,TSS,True,109,124
ENSG00000160753.15,chr1,155324429,155324544,TSS,True,92,124
ENSG00000160753.15,chr1,155324314,155324809,TSS,True,108,124
ENSG00000160753.15,chr1,155324314,155324587,TSS,False,82,124
ENSG00000162591.15,chr1,3611137,3611611,TSS,True,88,100
ENSG00000117632.22,chr1,25906388,25906451,TSS,True,88,361
ENSG00000117399.13,chr1,43358934,43359006,TSS,False,63,256
ENSG00000117399.13,chr1,43358981,43359396,TSS,True,213,256
ENSG00000143768.12,chr1,225936577,225939360,ES,True,45,280
ENSG00000143768.12,chr1,225936412,225937804,PAS,True,326,2174
ENSG00000143768.12,chr1,225936407,225936577,PAS,True,1962,2243
ENSG00000132879.13,chr1,11658364,11658735,5AS,False,37,110
ENSG00000132879.13,chr1,11654838,11654952,TSS,True,23,123
ENSG00000132879.13,chr1,11661129,11663327,PAS,True,26,117
ENSG00000132879.13,chr1,11663141,11663327,PAS,False,108,123
ENSG00000117448.13,chr1,45551155,45561788,ES,False,105,133
ENSG00000117448.13,chr1,45567020,45567981,IR,True,127,149
ENSG00000117448.13,chr1,45568177,45568926,ES,False,28,151
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,54,156
ENSG00000117448.13,chr1,45550780,45550876,TSS,True,120,156
ENSG00000197965.11,chr1,167773368,167787819,ES,False,26,202
ENSG00000157870.15,chr1,2588625,2588953,3AS,False,53,109
ENSG00000157870.15,chr1,2586765,2586948,TSS,True,33,118
ENSG00000157870.15,chr1,2586798,2587295,TSS,True,89,118
ENSG00000117139.17,chr1,202808101,202808523,TSS,True,87,307
ENSG00000134243.11,chr1,109397586,109397969,TSS,True,23,102
ENSG00000134744.13,chr1,52423913,52425348,3AS,False,25,115
ENSG00000134744.13,chr1,52436963,52438219,3AS,False,51,106
ENSG00000134744.13,chr1,52477882,52481803,ES,False,15,107
ENSG00000134744.13,chr1,52423274,52423913,PAS,True,122,147
ENSG00000134744.13,chr1,52423269,52424002,PAS,True,58,147
ENSG00000134744.13,chr1,52462175,52463777,PAS,True,108,125
ENSG00000134744.13,chr1,52552930,52553446,TSS,True,57,152
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,62,514
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,95,609
ENSG00000265241.6,chr1,145926883,145927017,3AS,False,40,395
ENSG00000265241.6,chr1,145927359,145929701,TSS,True,71,466
ENSG00000078369.17,chr1,1825499,1890819,ES,False,134,829
ENSG00000117305.14,chr1,23825355,23825444,TSS,True,15,108
ENSG00000160710.16,chr1,154589928,154590261,5AS,False,25,172
ENSG00000160710.16,chr1,154602248,154602384,IR,False,18,140
ENSG00000160710.16,chr1,154627854,154627976,TSS,True,146,241
ENSG00000160710.16,chr1,154607991,154608797,TSS,True,201,241
ENSG00000187634.11,chr1,942488,942558,IR,True,181,217
ENSG00000187634.11,chr1,943058,943252,IR,True,163,224
ENSG00000187634.11,chr1,943377,943697,IR,True,201,227
ENSG00000187634.11,chr1,943808,943907,IR,True,201,229
ENSG00000187634.11,chr1,923743,924948,TSS,False,204,257
ENSG00000187634.11,chr1,940309,940462,TSS,False,222,248
ENSG00000187634.11,chr1,941874,942251,TSS,True,164,248
ENSG00000187634.11,chr1,943907,944585,PAS,False,47,248
ENSG00000058804.11,chr1,53838204,53838570,TSS,True,17,123
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,70,401
ENSG00000176444.18,chr1,155263400,155263949,ES,True,110,123
ENSG00000176444.18,chr1,155268359,155268707,IR,False,97,118
ENSG00000176444.18,chr1,155268792,155269487,3AS,False,30,102
ENSG00000176444.18,chr1,155269713,155270807,3AS,False,37,125
ENSG00000088280.18,chr1,23484004,23484402,TSS,True,44,168
ENSG00000133226.16,chr1,24655123,24660718,5AS,False,79,655
ENSG00000133226.16,chr1,24660799,24661312,3AS,False,142,662
ENSG00000133226.16,chr1,24662804,24666814,ES,False,423,661
ENSG00000133226.16,chr1,24642289,24643347,TSS,True,76,695
ENSG00000116455.13,chr1,111441389,111442024,ES,False,84,124
ENSG00000116455.13,chr1,111439088,111441389,PAS,True,24,146
ENSG00000116455.13,chr1,111449054,111449292,TSS,False,25,149
ENSG00000162430.16,chr1,25800172,25800413,TSS,True,46,140
ENSG00000132780.16,chr1,45606591,45613168,ES,False,20,195
ENSG00000132780.16,chr1,45583592,45584205,TSS,True,86,274
ENSG00000132780.16,chr1,45607335,45608337,TSS,True,231,274
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,224,345
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,141,365
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,245,365
ENSG00000159658.10,chr1,46686870,46689586,ES,False,55,185
ENSG00000159658.10,chr1,46717902,46719149,TSS,False,31,214
ENSG00000160803.7,chr1,156053593,156053833,TSS,True,23,175
ENSG00000075151.20,chr1,21176721,21176911,TSS,True,60,124
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,21,159
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,27,164
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,143,164
ENSG00000221978.11,chr1,1390865,1393395,3AS,False,64,325
ENSG00000221978.11,chr1,1391575,1392678,IR,False,48,292
ENSG00000143811.18,chr1,225924043,225924319,TSS,True,32,317
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,110,412
ENSG00000158195.10,chr1,27489985,27490169,TSS,True,49,176
ENSG00000127463.14,chr1,19238854,19239230,3AS,False,26,115
ENSG00000127463.14,chr1,19251414,19251743,TSS,True,14,124
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,38,346
ENSG00000179051.13,chr1,17438229,17439318,TSS,True,328,439
ENSG00000179051.13,chr1,17439544,17439812,TSS,False,225,439
ENSG00000162551.13,chr1,21509083,21509517,TSS,True,30,258
ENSG00000143157.11,chr1,166839325,166839604,TSS,False,55,110
ENSG00000143157.11,chr1,166839444,166839769,TSS,True,70,110
ENSG00000143157.11,chr1,166852584,166854471,PAS,False,17,109
ENSG00000159388.5,chr1,203305497,203305748,TSS,True,13,107
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,31,144
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,43,154
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,123,154
ENSG00000117859.18,chr1,51730001,51745535,5AS,False,49,141
ENSG00000117859.18,chr1,51750195,51760689,ES,False,81,172
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,160,191
