gene,chr,start,end,splice_type,novel,GM12878_ENCFF648NAR_in_cov,GM12878_ENCFF648NAR_total_cov
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,124,481
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,421,481
ENSG00000162654.8,chr1,89181149,89185469,PAS,True,45,111
ENSG00000162654.8,chr1,89188637,89188794,PAS,True,94,111
ENSG00000117724.12,chr1,214603170,214603321,TSS,False,56,337
ENSG00000117724.12,chr1,214639920,214641747,PAS,True,161,292
ENSG00000117724.12,chr1,214629045,214629158,PAS,True,220,291
ENSG00000117724.12,chr1,214622078,214622202,PAS,True,256,291
ENSG00000143374.16,chr1,150492489,150497529,ES,False,61,306
ENSG00000174371.16,chr1,241849027,241850408,ES,False,77,140
ENSG00000174371.16,chr1,241850586,241853357,ES,False,17,141
ENSG00000174371.16,chr1,241867055,241872034,3AS,True,45,148
ENSG00000174371.16,chr1,241848139,241848353,TSS,True,21,152
ENSG00000174371.16,chr1,241889464,241891574,PAS,True,21,152
ENSG00000164338.9,chr5,73579876,73583158,PAS,True,20,195
ENSG00000155329.11,chr5,132998850,133006758,ES,False,14,120
ENSG00000155329.11,chr5,133000173,133006758,3AS,False,82,107
ENSG00000155329.11,chr5,133006920,133026496,ES,False,77,118
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,167,257
ENSG00000155508.13,chr5,154858768,154865191,5AS,False,17,114
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,125,298
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,232,298
ENSG00000164329.13,chr5,79613075,79619611,ES,False,92,107
ENSG00000164329.13,chr5,79641196,79642843,3AS,False,51,126
ENSG00000164329.13,chr5,79612434,79612735,TSS,True,124,142
ENSG00000164329.13,chr5,79612416,79613075,TSS,True,78,142
ENSG00000164329.13,chr5,79612375,79612769,TSS,True,118,142
ENSG00000177556.11,chr5,151742821,151742959,PAS,True,18,102
ENSG00000113532.12,chr5,100806935,100812129,PAS,False,131,193
ENSG00000113532.12,chr5,100849060,100849457,PAS,True,148,192
ENSG00000113532.12,chr5,100885355,100886600,PAS,True,141,185
ENSG00000113532.12,chr5,100852138,100856396,PAS,True,162,190
ENSG00000113532.12,chr5,100902842,100903282,TSS,True,25,200
ENSG00000113013.13,chr5,138553751,138556114,PAS,True,404,3377
ENSG00000171421.12,chr5,1798947,1799791,5AS,False,41,102
ENSG00000171421.12,chr5,1799770,1799839,TSS,True,71,129
ENSG00000171421.12,chr5,1799791,1799871,TSS,True,88,129
ENSG00000171421.12,chr5,1801237,1801345,TSS,True,116,129
ENSG00000083312.17,chr5,72848247,72848384,5AS,True,36,268
ENSG00000083312.17,chr5,72816594,72816752,TSS,True,293,363
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,129,361
ENSG00000083312.17,chr5,72908708,72914388,PAS,True,71,356
ENSG00000083312.17,chr5,72905302,72905896,PAS,True,307,356
ENSG00000013561.17,chr5,141973742,141978302,ES,False,33,131
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,88,145
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,95,145
ENSG00000175471.19,chr5,94779163,94868332,ES,False,36,150
ENSG00000175471.19,chr5,94912976,94931952,ES,False,63,125
ENSG00000175471.19,chr5,94912976,94940083,ES,False,56,195
ENSG00000175471.19,chr5,94705037,94707567,PAS,True,150,230
ENSG00000175471.19,chr5,94704881,94705203,PAS,False,171,231
ENSG00000175471.19,chr5,95081425,95081842,TSS,True,26,231
ENSG00000164611.12,chr5,160421786,160421891,TSS,True,83,423
ENSG00000164611.12,chr5,160421897,160422403,TSS,True,348,423
ENSG00000112855.15,chr5,140691515,140691606,IR,False,20,102
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,35,111
ENSG00000112855.15,chr5,140691368,140691515,TSS,True,86,111
ENSG00000112855.15,chr5,140698492,140699313,PAS,True,18,111
ENSG00000072571.19,chr5,163464802,163469640,ES,False,95,275
ENSG00000072571.19,chr5,163473378,163473556,PAS,True,249,284
ENSG00000072571.19,chr5,163491111,163492066,PAS,True,201,290
ENSG00000072571.19,chr5,163483019,163483172,PAS,True,221,288
ENSG00000082068.8,chr5,37752485,37752673,PAS,True,11,109
ENSG00000055163.19,chr5,157266075,157266195,TSS,False,71,110
ENSG00000164219.9,chr5,115212307,115212419,IR,True,12,101
ENSG00000164219.9,chr5,115241606,115253136,5AS,True,95,108
ENSG00000164219.9,chr5,115208800,115212583,PAS,True,21,110
ENSG00000164219.9,chr5,115207224,115212307,PAS,True,97,110
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,76,416
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,352,416
ENSG00000188725.7,chr5,61162216,61162474,TSS,True,44,334
ENSG00000188725.7,chr5,61162445,61162505,TSS,False,299,334
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,621,3462
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,64,503
ENSG00000120314.18,chr5,140668990,140669078,IR,False,130,148
ENSG00000120314.18,chr5,140669332,140674124,PAS,True,38,149
ENSG00000120314.18,chr5,140671268,140674113,PAS,True,116,151
ENSG00000113580.14,chr5,143277933,143282041,PAS,True,168,239
ENSG00000113580.14,chr5,143309090,143310213,PAS,True,101,234
ENSG00000113580.14,chr5,143398348,143400852,PAS,True,128,143
ENSG00000113580.14,chr5,143404375,143404543,TSS,False,187,253
ENSG00000113580.14,chr5,143399655,143404467,TSS,True,174,253
ENSG00000113580.14,chr5,143434531,143435032,TSS,True,230,258
ENSG00000122008.15,chr5,75511842,75511914,TSS,True,30,126
ENSG00000122008.15,chr5,75547006,75547157,TSS,True,107,121
ENSG00000122008.15,chr5,75597933,75601144,PAS,True,79,125
ENSG00000122008.15,chr5,75596221,75597156,PAS,True,62,125
ENSG00000131844.15,chr5,71604468,71632120,ES,False,40,175
ENSG00000131844.15,chr5,71643895,71646210,5AS,True,123,139
ENSG00000131844.15,chr5,71587261,71587554,TSS,True,20,185
ENSG00000131844.15,chr5,71656742,71658706,PAS,True,35,176
ENSG00000131844.15,chr5,71641002,71643070,PAS,True,144,176
ENSG00000134058.11,chr5,69277106,69277428,PAS,True,12,117
ENSG00000048162.20,chr5,176384283,176385220,3AS,False,46,214
ENSG00000048162.20,chr5,176383935,176384374,PAS,True,70,227
ENSG00000048162.20,chr5,176383940,176384283,PAS,True,181,227
ENSG00000242110.7,chr5,33998827,34005755,ES,False,16,123
ENSG00000113194.12,chr5,176448309,176448470,TSS,True,47,110
ENSG00000181163.13,chr5,171410526,171410904,PAS,True,1153,10397
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,191,349
ENSG00000039123.15,chr5,55307744,55308147,TSS,True,33,138
ENSG00000039123.15,chr5,55424719,55426035,PAS,False,39,146
ENSG00000171720.9,chr5,141636735,141637566,TSS,True,22,199
ENSG00000113575.9,chr5,134225759,134226276,TSS,True,29,209
ENSG00000153914.15,chr5,66143985,66144537,TSS,True,22,204
ENSG00000153914.15,chr5,66170584,66170868,PAS,True,35,192
ENSG00000123219.12,chr5,65517242,65518633,PAS,True,47,119
ENSG00000123219.12,chr5,65528451,65528578,PAS,True,97,119
ENSG00000113328.18,chr5,163437664,163437764,IR,False,282,665
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,309,688
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,406,688
ENSG00000153395.9,chr5,1461424,1463835,PAS,True,15,105
ENSG00000153395.9,chr5,1494699,1495128,TSS,True,54,119
ENSG00000197043.13,chr5,151109846,151117126,ES,False,93,555
ENSG00000145907.14,chr5,151772032,151786602,3AS,True,36,113
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,482,1746
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,221,1971
ENSG00000134516.16,chr5,169637219,169637369,TSS,True,197,271
ENSG00000134516.16,chr5,169745857,169746588,TSS,True,196,258
ENSG00000134516.16,chr5,169934651,169936098,PAS,False,129,169
ENSG00000134516.16,chr5,170082795,170083384,PAS,True,84,270
ENSG00000037241.7,chr5,172958879,172959007,TSS,False,93,104
ENSG00000037241.7,chr5,172959423,172959468,TSS,False,29,104
ENSG00000037241.7,chr5,172959862,172960041,TSS,True,93,104
ENSG00000113456.18,chr5,34905259,34908948,PAS,True,11,103
ENSG00000037474.14,chr5,6632883,6633332,TSS,True,50,229
ENSG00000164466.12,chr5,175478483,175478639,TSS,True,20,186
ENSG00000164466.12,chr5,175526637,175529742,PAS,True,18,175
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,98,168
ENSG00000113282.13,chr5,157786274,157787992,PAS,True,25,197
ENSG00000113282.13,chr5,157858929,157859190,TSS,True,26,201
ENSG00000113048.16,chr5,72314158,72320180,5AS,False,41,389
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,188,531
ENSG00000164902.13,chr5,126624574,126627252,PAS,True,90,216
ENSG00000164902.13,chr5,126617249,126618379,PAS,False,143,216
ENSG00000134480.14,chr5,87394262,87394484,PAS,True,20,169
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,119,508
ENSG00000113712.17,chr5,149492981,149496860,PAS,True,92,601
ENSG00000151876.12,chr5,41941191,41941738,PAS,True,11,104
ENSG00000040275.16,chr5,169604059,169604778,PAS,False,39,188
ENSG00000131495.8,chr5,140645678,140647255,3AS,False,119,138
ENSG00000131495.8,chr5,140645372,140645678,PAS,True,20,139
ENSG00000131495.8,chr5,140645475,140645725,PAS,True,120,139
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,32,156
ENSG00000153015.15,chr5,65018158,65020537,PAS,True,106,119
ENSG00000153015.15,chr5,64885442,64885537,PAS,True,55,118
ENSG00000153015.15,chr5,64804228,64806271,PAS,True,89,118
ENSG00000113141.17,chr5,140662301,140662481,PAS,False,101,656
ENSG00000131508.15,chr5,139626755,139628242,PAS,True,166,207
ENSG00000131437.15,chr5,132710958,132711057,PAS,True,65,127
ENSG00000131437.15,chr5,132713913,132715931,PAS,True,101,127
ENSG00000131437.15,chr5,132703485,132703619,PAS,True,106,127
ENSG00000055147.18,chr5,154034967,154038856,ES,False,103,140
ENSG00000055147.18,chr5,154038856,154038934,TSS,False,30,178
ENSG00000249915.7,chr5,306754,311292,5AS,False,89,491
ENSG00000164609.9,chr5,160404468,160404556,PAS,True,79,253
ENSG00000164609.9,chr5,160404808,160404880,PAS,True,200,253
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,69,370
ENSG00000112977.15,chr5,10761013,10761272,TSS,True,40,273
ENSG00000145592.13,chr5,40835182,40835284,TSS,False,102,544
ENSG00000145592.13,chr5,40834470,40835213,TSS,True,452,544
ENSG00000081189.15,chr5,88722829,88728492,3AS,False,283,579
ENSG00000081189.15,chr5,88823927,88824309,3AS,True,68,116
ENSG00000081189.15,chr5,88823927,88882954,3AS,False,241,462
ENSG00000081189.15,chr5,88718241,88722829,PAS,True,436,722
ENSG00000081189.15,chr5,88720336,88722925,PAS,True,426,722
ENSG00000081189.15,chr5,88882954,88883464,TSS,True,286,747
ENSG00000081189.15,chr5,88824309,88824947,TSS,False,618,734
ENSG00000035499.12,chr5,60596910,60597914,PAS,True,35,268
ENSG00000181751.9,chr5,103258723,103258896,TSS,False,25,130
ENSG00000213523.10,chr5,140557272,140557427,IR,False,282,336
ENSG00000213523.10,chr5,140557427,140557472,TSS,True,58,341
ENSG00000213523.10,chr5,140557146,140557456,TSS,True,288,341
ENSG00000113312.10,chr5,160009190,160010499,5AS,False,29,245
ENSG00000113312.10,chr5,160009107,160009193,TSS,True,38,256
ENSG00000113312.10,chr5,160009107,160009190,TSS,False,227,256
ENSG00000273841.4,chr5,69369462,69369623,TSS,False,29,226
ENSG00000152942.18,chr5,69369933,69371034,5AS,False,93,114
ENSG00000152942.18,chr5,69371171,69373829,ES,False,20,124
ENSG00000152942.18,chr5,69369769,69369933,TSS,True,42,154
ENSG00000152942.18,chr5,69369607,69370284,TSS,True,130,154
ENSG00000152942.18,chr5,69414030,69414801,PAS,True,37,153
ENSG00000152942.18,chr5,69391830,69391894,PAS,False,135,153
ENSG00000183474.15,chr5,69560242,69565099,ES,False,82,122
ENSG00000183474.15,chr5,69560242,69565099,5AS,False,82,114
ENSG00000183474.15,chr5,69560107,69560242,TSS,True,55,177
ENSG00000183474.15,chr5,69560208,69560403,TSS,True,149,177
ENSG00000164402.13,chr5,132777107,132778012,TSS,True,39,124
ENSG00000062194.15,chr5,57214193,57230845,ES,False,224,282
ENSG00000062194.15,chr5,57236032,57246299,ES,False,158,267
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,275,345
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,98,345
ENSG00000062194.15,chr5,57262593,57265406,PAS,True,135,344
ENSG00000170584.10,chr5,163457610,163459861,5AS,True,134,151
ENSG00000170584.10,chr5,163459861,163460386,TSS,True,24,161
ENSG00000161011.19,chr5,179820881,179821141,TSS,True,55,492
ENSG00000196743.8,chr5,151253082,151253297,TSS,False,41,188
ENSG00000183258.11,chr5,177516918,177517733,TSS,True,44,151
ENSG00000183258.11,chr5,177516724,177516942,TSS,True,135,151
ENSG00000113583.7,chr5,133968445,133968623,TSS,True,20,197
ENSG00000164253.13,chr5,77436394,77437335,5AS,True,455,551
ENSG00000164211.12,chr5,111500106,111501001,IR,True,92,121
ENSG00000164211.12,chr5,111501116,111506329,ES,False,15,128
ENSG00000164211.12,chr5,111506379,111512384,ES,False,14,108
ENSG00000164211.12,chr5,111507442,111512390,5AS,False,18,110
ENSG00000164211.12,chr5,111496032,111500106,PAS,True,30,131
ENSG00000164211.12,chr5,111496032,111501116,PAS,True,102,131
ENSG00000164211.12,chr5,111512384,111512600,TSS,True,28,136
ENSG00000164211.12,chr5,111512390,111512564,TSS,True,117,136
ENSG00000058729.10,chr5,97160866,97163225,PAS,True,27,269
ENSG00000145779.7,chr5,119355933,119356121,TSS,True,277,1146
ENSG00000169045.17,chr5,179614959,179616125,ES,False,78,438
ENSG00000169045.17,chr5,179616218,179616898,5AS,False,70,426
ENSG00000169045.17,chr5,179623164,179623635,5AS,False,200,424
ENSG00000169045.17,chr5,179623594,179623711,TSS,True,244,469
ENSG00000169045.17,chr5,179623635,179623882,TSS,True,267,469
ENSG00000113522.13,chr5,132556888,132557453,TSS,True,31,280
ENSG00000113522.13,chr5,132594868,132594928,PAS,True,236,277
ENSG00000113522.13,chr5,132591876,132593872,PAS,True,211,277
ENSG00000113522.13,chr5,132589630,132589680,PAS,True,244,273
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,176,547
ENSG00000127022.14,chr5,179728590,179731653,PAS,True,62,513
ENSG00000015479.18,chr5,139294028,139314674,ES,False,99,164
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,295,886
ENSG00000015479.18,chr5,139293749,139294028,TSS,True,722,886
ENSG00000015479.18,chr5,139329344,139331366,PAS,True,437,886
ENSG00000015479.18,chr5,139322597,139325027,PAS,True,771,876
ENSG00000015479.18,chr5,139322462,139322506,PAS,True,734,876
ENSG00000164209.16,chr5,110738993,110739402,TSS,True,21,119
ENSG00000164209.16,chr5,110761203,110765175,PAS,True,12,113
ENSG00000112984.11,chr5,138179044,138179202,TSS,True,22,207
ENSG00000112984.11,chr5,138187095,138188171,PAS,True,29,199
ENSG00000113643.8,chr5,168519080,168519330,PAS,True,123,607
ENSG00000113643.8,chr5,168510580,168510685,PAS,True,517,607
ENSG00000134987.11,chr5,111092301,111092618,TSS,True,29,206
ENSG00000134987.11,chr5,111126733,111130504,PAS,True,93,202
ENSG00000134987.11,chr5,111120995,111121143,PAS,True,150,201
ENSG00000133706.17,chr5,146113017,146114311,PAS,True,65,119
ENSG00000133706.17,chr5,146126437,146126545,PAS,True,94,116
ENSG00000133706.17,chr5,146160389,146160486,PAS,True,93,104
ENSG00000133706.17,chr5,146182487,146182677,TSS,True,21,119
ENSG00000158985.13,chr5,131391108,131391917,3AS,True,18,176
ENSG00000158985.13,chr5,131263980,131264166,TSS,True,83,233
ENSG00000158985.13,chr5,131391828,131394673,PAS,True,30,183
ENSG00000132842.13,chr5,78000400,78003055,PAS,True,99,147
ENSG00000132842.13,chr5,78110204,78110354,PAS,True,105,137
ENSG00000132842.13,chr5,78113752,78113923,PAS,True,100,128
ENSG00000132842.13,chr5,78181593,78181662,PAS,True,105,121
ENSG00000132842.13,chr5,78294451,78294748,TSS,False,34,150
ENSG00000170571.11,chr5,50396191,50399290,PAS,True,16,121
ENSG00000170571.11,chr5,50441039,50441400,TSS,True,14,131
ENSG00000131013.3,chr6,149501669,149505704,PAS,True,35,125
ENSG00000131013.3,chr6,149511675,149512302,PAS,True,102,125
ENSG00000214736.7,chr6,41789336,41789567,3AS,False,105,144
ENSG00000214736.7,chr6,41789530,41789893,PAS,True,110,149
ENSG00000214736.7,chr6,41789567,41789894,PAS,False,44,149
ENSG00000057663.15,chr6,106293106,106316100,ES,False,23,215
ENSG00000029363.16,chr6,136271766,136272079,PAS,True,665,1037
ENSG00000029363.16,chr6,136276055,136276508,PAS,True,544,1033
ENSG00000111913.18,chr6,24804283,24806473,PAS,True,75,105
ENSG00000111913.18,chr6,24839358,24840775,PAS,True,90,103
ENSG00000111913.18,chr6,24839343,24839599,PAS,True,73,104
ENSG00000111913.18,chr6,24935837,24936008,TSS,True,46,102
ENSG00000111913.18,chr6,25041850,25043199,TSS,True,81,108
ENSG00000111913.18,chr6,24929281,24929458,TSS,True,89,101
ENSG00000082293.12,chr6,69932863,69938037,ES,True,41,117
ENSG00000082293.12,chr6,69962870,70034244,ES,True,13,104
ENSG00000082293.12,chr6,70084662,70085481,PAS,True,115,136
ENSG00000082293.12,chr6,70137684,70137759,PAS,True,116,136
ENSG00000082293.12,chr6,70039281,70041092,PAS,True,122,136
ENSG00000206337.10,chr6,31463184,31463279,TSS,True,28,266
ENSG00000135297.15,chr6,73461726,73462071,TSS,True,33,292
ENSG00000112137.17,chr6,13272713,13272915,TSS,True,45,115
ENSG00000130348.11,chr6,106665781,106668414,PAS,False,14,133
ENSG00000204264.9,chr6,32843849,32844047,TSS,True,202,1698
ENSG00000204264.9,chr6,32844278,32844637,TSS,False,1528,1698
ENSG00000135341.17,chr6,90536401,90547257,ES,False,132,231
ENSG00000025156.12,chr6,122423686,122431429,ES,False,74,122
ENSG00000146223.14,chr6,42886255,42889889,PAS,False,46,246
ENSG00000146223.14,chr6,42887159,42889889,PAS,True,219,246
ENSG00000124635.8,chr6,27132524,27132795,TSS,False,53,144
ENSG00000124635.8,chr6,27132366,27132795,TSS,True,91,144
ENSG00000124795.15,chr6,18224165,18225730,PAS,True,312,886
ENSG00000124795.15,chr6,18246878,18249839,PAS,True,777,868
ENSG00000010810.17,chr6,111720062,111780565,ES,False,259,297
ENSG00000010810.17,chr6,111660331,111661947,PAS,True,40,349
ENSG00000010810.17,chr6,111793622,111793970,TSS,True,52,353
ENSG00000112697.15,chr6,75284401,75284829,TSS,True,40,101
ENSG00000112697.15,chr6,75258779,75258862,TSS,True,88,100
ENSG00000132424.15,chr6,99403882,99404602,IR,False,162,182
ENSG00000132424.15,chr6,99414686,99416348,3AS,True,52,316
ENSG00000132424.15,chr6,99398049,99401630,PAS,True,244,373
ENSG00000132424.15,chr6,99408137,99408271,PAS,False,264,365
ENSG00000132424.15,chr6,99398657,99402710,PAS,True,312,373
ENSG00000135521.8,chr6,143863416,143864322,PAS,False,133,341
ENSG00000135521.8,chr6,143863085,143863804,PAS,True,217,341
ENSG00000135316.17,chr6,85612920,85614980,3AS,True,19,152
ENSG00000135316.17,chr6,85640564,85642796,ES,False,115,596
ENSG00000135316.17,chr6,85607002,85612923,PAS,True,497,633
ENSG00000135316.17,chr6,85611321,85615347,PAS,True,517,631
ENSG00000135316.17,chr6,85618844,85618939,PAS,True,326,631
ENSG00000204209.12,chr6,33321974,33322861,3AS,False,69,219
ENSG00000029639.10,chr6,155254446,155258082,PAS,True,25,151
ENSG00000029639.10,chr6,155283842,155285277,PAS,True,135,151
ENSG00000204257.14,chr6,32948868,32949273,5AS,False,54,503
ENSG00000112679.14,chr6,348841,350821,IR,False,81,106
ENSG00000112679.14,chr6,291830,292560,TSS,True,51,126
ENSG00000112679.14,chr6,350821,351355,PAS,True,44,126
ENSG00000112679.14,chr6,348768,351355,PAS,True,85,116
ENSG00000112312.9,chr6,24775112,24777221,5AS,False,101,246
ENSG00000112312.9,chr6,24774927,24775244,TSS,True,127,274
ENSG00000112312.9,chr6,24774923,24775112,TSS,True,171,275
ENSG00000112742.9,chr6,80022472,80026380,3AS,False,32,205
ENSG00000198663.16,chr6,36885818,36886028,TSS,True,32,105
ENSG00000112759.17,chr6,44219282,44219782,TSS,True,85,153
ENSG00000112759.17,chr6,44223542,44223641,TSS,True,81,153
ENSG00000093144.18,chr6,127314896,127327001,ES,False,43,364
ENSG00000093144.18,chr6,127343335,127344300,TSS,False,90,380
ENSG00000093144.18,chr6,127330808,127331031,TSS,True,304,377
ENSG00000014123.9,chr6,96521669,96521950,TSS,True,37,336
ENSG00000014123.9,chr6,96540534,96540839,PAS,True,158,326
ENSG00000014123.9,chr6,96542893,96544389,PAS,True,259,326
ENSG00000014123.9,chr6,96553284,96555400,PAS,False,280,331
ENSG00000213066.12,chr6,167010893,167022408,ES,False,130,165
ENSG00000146143.17,chr6,57645927,57646854,PAS,False,29,181
ENSG00000124532.14,chr6,24423583,24426185,PAS,True,55,231
ENSG00000124532.14,chr6,24422936,24423478,PAS,True,181,231
ENSG00000120265.17,chr6,149802369,149810615,5AS,False,124,264
ENSG00000120265.17,chr6,149802375,149810615,5AS,True,18,140
ENSG00000120265.17,chr6,149810615,149812368,PAS,True,96,360
ENSG00000120265.17,chr6,149802199,149803052,PAS,True,266,360
ENSG00000096384.19,chr6,44253488,44253899,PAS,True,2878,11570
ENSG00000096384.19,chr6,44250290,44250435,PAS,True,9397,11464
