gene,chr,start,end,splice_type,novel,heart_right_ventricle_ENCFF660UTF_in_cov,heart_right_ventricle_ENCFF660UTF_total_cov
ENSG00000090621.13,chr1,39575758,39577282,TSS,True,25,100
ENSG00000173660.11,chr1,46303660,46303820,TSS,True,49,467
ENSG00000158286.12,chr1,6205376,6206302,TSS,True,57,115
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,91,221
ENSG00000160075.11,chr1,1574477,1574877,TSS,True,21,180
ENSG00000117318.8,chr1,23558415,23558934,IR,True,95,108
ENSG00000117318.8,chr1,23559019,23559126,IR,True,97,108
ENSG00000117318.8,chr1,23557922,23558415,PAS,True,13,108
ENSG00000117318.8,chr1,23559126,23559503,TSS,True,11,108
ENSG00000143416.20,chr1,151369189,151369441,IR,False,85,107
ENSG00000143416.20,chr1,151372637,151372713,TSS,True,30,135
ENSG00000122477.12,chr1,100173370,100178134,5AS,True,96,134
ENSG00000122477.12,chr1,100147647,100149097,PAS,True,32,174
ENSG00000122477.12,chr1,100178134,100178260,TSS,False,70,174
ENSG00000122477.12,chr1,100178117,100178261,TSS,True,137,174
ENSG00000189266.12,chr1,23959817,23959998,TSS,True,13,109
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,43,159
ENSG00000143799.12,chr1,226387162,226388755,PAS,False,100,136
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,35,160
ENSG00000163041.9,chr1,226062708,226062811,TSS,True,18,161
ENSG00000116560.10,chr1,35182844,35184593,PAS,False,22,171
ENSG00000132688.10,chr1,156676481,156677409,TSS,False,76,103
ENSG00000118729.11,chr1,115768307,115768887,TSS,False,115,622
ENSG00000203667.9,chr1,244835756,244842194,ES,False,122,221
ENSG00000203667.9,chr1,244834883,244835756,TSS,True,37,259
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,35,105
ENSG00000134243.11,chr1,109345878,109347482,3AS,False,68,184
ENSG00000134243.11,chr1,109397586,109397969,TSS,True,46,212
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,26,248
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,207,455
ENSG00000142676.14,chr1,23692139,23693913,TSS,True,392,455
ENSG00000142676.14,chr1,23695855,23695908,TSS,True,334,453
ENSG00000078369.17,chr1,1787053,1787321,IR,True,303,348
ENSG00000078369.17,chr1,1785284,1787053,PAS,True,47,371
ENSG00000078369.17,chr1,1785285,1787437,PAS,True,326,370
ENSG00000168264.10,chr1,234608494,234609501,TSS,False,102,115
ENSG00000168264.10,chr1,234608446,234609556,TSS,True,87,115
ENSG00000142661.18,chr1,24112030,24112217,TSS,False,586,662
ENSG00000142661.18,chr1,24089537,24089587,TSS,True,587,655
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,17,113
ENSG00000154358.20,chr1,228371085,228373081,TSS,True,46,231
ENSG00000154358.20,chr1,228359596,228361255,PAS,False,32,165
ENSG00000154358.20,chr1,228378617,228378882,PAS,True,207,436
ENSG00000162407.8,chr1,56578877,56579658,TSS,True,20,102
ENSG00000162407.8,chr1,56524276,56524542,TSS,True,89,102
ENSG00000163382.11,chr1,156591746,156591986,TSS,True,17,134
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,145,244
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,146,291
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,192,291
ENSG00000159346.12,chr1,202951164,202958184,ES,False,195,250
ENSG00000155380.11,chr1,112956034,112956339,TSS,False,66,113
ENSG00000155380.11,chr1,112917177,112918014,TSS,True,71,113
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,99,751
ENSG00000197747.8,chr1,151993751,151993861,TSS,True,80,184
ENSG00000143553.10,chr1,153658681,153658886,TSS,False,14,134
ENSG00000158747.14,chr1,19644187,19644446,TSS,False,20,110
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,207,429
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,373,429
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,31,290
ENSG00000215861.5,chr1,149187069,149190531,PAS,True,186,1143
ENSG00000215861.5,chr1,149240376,149240861,TSS,True,148,1143
ENSG00000143153.12,chr1,169106622,169106926,TSS,True,22,206
ENSG00000077522.12,chr1,236686451,236686799,TSS,True,800,3938
ENSG00000162616.8,chr1,77979173,77979293,TSS,False,45,104
ENSG00000162616.8,chr1,78004872,78005321,TSS,True,66,104
ENSG00000173641.17,chr1,16017764,16018046,TSS,True,1698,2279
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,88,297
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,13,118
ENSG00000136628.17,chr1,220046342,220046692,TSS,True,16,121
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,19,107
ENSG00000065978.18,chr1,42682425,42682731,TSS,True,40,235
ENSG00000163468.14,chr1,156338153,156338331,TSS,True,29,261
ENSG00000116786.12,chr1,15684293,15684618,TSS,True,97,148
ENSG00000116786.12,chr1,15723892,15725545,TSS,True,127,142
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,102,130
ENSG00000116786.12,chr1,15733796,15734771,PAS,True,18,134
ENSG00000197530.12,chr1,1616082,1616507,5AS,True,27,205
ENSG00000197530.12,chr1,1616614,1623430,3AS,False,161,261
ENSG00000197530.12,chr1,1623482,1623773,5AS,False,30,266
ENSG00000197530.12,chr1,1625428,1625557,3AS,False,32,301
ENSG00000197530.12,chr1,1625428,1626649,ES,False,41,325
ENSG00000197530.12,chr1,1615423,1615633,TSS,True,386,430
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,252,430
ENSG00000197530.12,chr1,1624700,1625428,TSS,True,370,428
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,61,214
ENSG00000122406.13,chr1,92837516,92837633,TSS,True,170,212
ENSG00000122406.13,chr1,92841765,92841924,PAS,True,37,213
ENSG00000122406.13,chr1,92840550,92841919,PAS,True,172,207
ENSG00000125944.19,chr1,23338608,23344210,ES,False,79,151
ENSG00000143248.12,chr1,163202791,163203075,TSS,True,62,205
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,218,623
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,415,642
ENSG00000085998.13,chr1,46188980,46189241,IR,False,14,110
ENSG00000085998.13,chr1,46193639,46193854,IR,False,114,127
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,39,134
ENSG00000085998.13,chr1,46188679,46188980,PAS,True,125,151
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,27,151
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,68,272
ENSG00000079739.16,chr1,63593240,63593734,TSS,True,71,618
ENSG00000162461.7,chr1,15736256,15736863,TSS,False,21,101
ENSG00000143774.16,chr1,228140363,228145510,ES,False,132,233
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,35,270
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,90,224
ENSG00000162434.11,chr1,64855508,64855697,TSS,True,173,213
ENSG00000168159.11,chr1,228487361,228487878,TSS,True,82,292
ENSG00000116221.15,chr1,54200166,54200589,TSS,True,37,100
ENSG00000224051.6,chr1,1324788,1325102,TSS,True,38,134
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,104,117
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,91,117
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,48,117
ENSG00000113396.12,chr5,128965692,128965977,IR,True,55,251
ENSG00000113396.12,chr5,128965697,128965977,IR,True,24,214
ENSG00000113396.12,chr5,128965184,128966618,TSS,True,124,314
ENSG00000113396.12,chr5,128965041,128965692,TSS,True,241,314
ENSG00000183072.9,chr5,173233209,173234749,3AS,False,219,403
ENSG00000183072.9,chr5,173232107,173233501,PAS,True,249,419
ENSG00000183072.9,chr5,173232109,173233209,PAS,False,187,419
ENSG00000183072.9,chr5,173234749,173235209,TSS,True,97,508
ENSG00000112936.18,chr5,40909273,40909616,TSS,False,103,678
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,85,243
ENSG00000113140.10,chr5,151666360,151666473,TSS,True,208,242
ENSG00000186468.12,chr5,82278319,82278619,TSS,True,24,162
ENSG00000013561.17,chr5,141973742,141978302,ES,False,16,101
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,49,135
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,110,135
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,46,281
ENSG00000157510.13,chr5,149271613,149271984,TSS,True,46,235
ENSG00000170624.13,chr5,156326919,156327232,TSS,True,101,152
ENSG00000170624.13,chr5,155728078,155728991,TSS,True,109,153
ENSG00000170624.13,chr5,156759216,156767484,PAS,True,17,122
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,212,796
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,14,108
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,257,967
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,125,1093
ENSG00000145675.14,chr5,68215718,68215949,TSS,False,61,158
ENSG00000145675.14,chr5,68226286,68227009,TSS,True,138,155
ENSG00000153113.23,chr5,96727530,96729611,ES,False,31,302
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,83,344
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,328,420
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,225,420
ENSG00000153113.23,chr5,96742041,96742478,TSS,True,334,400
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,62,409
ENSG00000164309.14,chr5,79689684,79690056,TSS,False,346,491
ENSG00000164309.14,chr5,79733625,79739403,TSS,False,133,269
ENSG00000164309.14,chr5,79799369,79800611,PAS,True,223,471
ENSG00000164309.14,chr5,79728914,79732784,PAS,True,67,146
ENSG00000145494.11,chr5,1801394,1801549,TSS,True,90,214
ENSG00000145494.11,chr5,1814425,1814461,TSS,True,177,213
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,127,156
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,83,156
ENSG00000169567.11,chr5,131165094,131165329,TSS,True,20,189
ENSG00000247516.6,chr5,8457700,8457766,TSS,True,107,163
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,88,160
ENSG00000113648.16,chr5,135334374,135335141,PAS,True,22,165
ENSG00000113648.16,chr5,135359721,135359942,PAS,False,143,162
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,20,177
ENSG00000113328.18,chr5,163437664,163437764,IR,False,92,275
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,96,279
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,187,279
ENSG00000120725.12,chr5,139198268,139198416,TSS,True,11,104
ENSG00000145934.16,chr5,168247581,168248371,TSS,True,95,189
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,43,140
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,25,165
ENSG00000019582.14,chr5,150402625,150404679,ES,False,168,195
ENSG00000019582.14,chr5,150412624,150412856,TSS,True,29,211
ENSG00000154153.13,chr5,16616651,16617194,TSS,True,112,176
ENSG00000154153.13,chr5,16508577,16508998,TSS,True,72,175
ENSG00000037474.14,chr5,6632883,6633332,TSS,True,14,119
ENSG00000198624.12,chr5,151223922,151224138,TSS,True,79,256
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,115,239
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,15,133
ENSG00000154122.13,chr5,14871351,14871903,TSS,True,83,215
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,118,218
ENSG00000113712.17,chr5,149513209,149520289,ES,False,187,225
ENSG00000164172.18,chr5,53108643,53109711,5AS,False,92,109
ENSG00000164172.18,chr5,53109711,53109771,TSS,True,26,118
ENSG00000164172.18,chr5,53109250,53109769,TSS,True,103,118
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,1215,1775
ENSG00000113578.17,chr5,142595484,142613958,ES,False,13,106
ENSG00000113578.17,chr5,142697912,142698064,TSS,True,81,128
ENSG00000113578.17,chr5,142697621,142698029,TSS,True,77,128
ENSG00000145730.20,chr5,103019843,103028181,ES,False,192,742
ENSG00000145730.20,chr5,103019843,103028184,ES,False,162,1110
ENSG00000145730.20,chr5,103019843,103028184,3AS,False,162,904
ENSG00000145730.20,chr5,103025334,103028184,3AS,False,934,1483
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,1682,1921
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,366,1921
ENSG00000172239.13,chr5,43555999,43556818,5AS,False,75,250
ENSG00000172239.13,chr5,43556581,43557126,TSS,True,85,261
ENSG00000172239.13,chr5,43556818,43557178,TSS,True,186,261
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,182,1022
ENSG00000072682.18,chr5,132195480,132198878,ME,False,124,159
ENSG00000072682.18,chr5,132218644,132227789,ES,False,64,128
ENSG00000072682.18,chr5,132227789,132227891,TSS,False,38,166
ENSG00000152413.14,chr5,79373097,79376197,PAS,True,14,118
ENSG00000152413.14,chr5,79512769,79514600,TSS,True,26,121
ENSG00000152413.14,chr5,79481631,79481779,TSS,True,106,121
ENSG00000131730.15,chr5,81233377,81251112,5AS,False,1213,1654
ENSG00000131730.15,chr5,81232638,81233377,TSS,True,1129,2360
ENSG00000131730.15,chr5,81232736,81233381,TSS,True,1920,2360
ENSG00000131730.15,chr5,81251106,81251284,TSS,True,1835,2360
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,150,179
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,156,185
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,35,185
ENSG00000131503.20,chr5,140401801,140402273,TSS,True,17,114
ENSG00000131503.20,chr5,140524065,140524158,PAS,True,35,109
ENSG00000131503.20,chr5,140496519,140496854,PAS,False,96,109
ENSG00000131503.20,chr5,140472238,140472477,PAS,True,92,107
ENSG00000131711.14,chr5,72107198,72107715,TSS,True,56,138
ENSG00000131711.14,chr5,72205083,72209568,PAS,False,93,129
ENSG00000056097.15,chr5,32354346,32355939,PAS,True,23,155
ENSG00000056097.15,chr5,32444621,32444941,TSS,True,30,163
ENSG00000161013.16,chr5,179806486,179807506,TSS,True,16,132
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,80,107
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,36,107
ENSG00000062194.15,chr5,57262593,57265406,PAS,True,11,105
ENSG00000120306.10,chr5,140175082,140175285,TSS,True,13,110
ENSG00000145901.15,chr5,151032383,151033607,3AS,False,106,126
ENSG00000145901.15,chr5,151029122,151030747,PAS,True,17,134
ENSG00000161011.19,chr5,179820881,179821141,TSS,True,130,297
ENSG00000165810.16,chr5,181039998,181040432,TSS,True,119,172
ENSG00000165810.16,chr5,181059236,181061527,PAS,True,22,126
ENSG00000073578.16,chr5,218010,218418,TSS,True,338,2715
ENSG00000164292.12,chr5,95793058,95796367,PAS,True,37,105
ENSG00000164292.12,chr5,95752238,95752348,PAS,False,78,102
ENSG00000067113.16,chr5,55468149,55534571,ME,False,104,191
ENSG00000134970.13,chr5,115625600,115626124,TSS,True,30,145
ENSG00000113296.14,chr5,80035170,80035625,TSS,False,30,126
ENSG00000113296.14,chr5,80059609,80059905,TSS,True,111,126
ENSG00000164587.12,chr5,150449702,150449742,TSS,False,144,686
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,84,671
ENSG00000146066.2,chr5,176388736,176388973,TSS,False,20,135
ENSG00000015479.18,chr5,139322967,139325439,3AS,False,401,476
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,87,498
ENSG00000133706.17,chr5,146182487,146182677,TSS,True,16,118
ENSG00000211445.11,chr5,151020538,151020741,TSS,True,121,1065
ENSG00000113732.8,chr5,172983770,172983964,TSS,True,16,123
ENSG00000171604.11,chr5,139648845,139680363,ES,False,170,190
ENSG00000171604.11,chr5,139647831,139648845,TSS,True,39,229
ENSG00000198523.5,chr6,118548232,118548392,TSS,False,438,3705
ENSG00000172348.14,chr6,46456751,46491975,TSS,True,623,725
ENSG00000172348.14,chr6,46248722,46248898,TSS,True,229,724
ENSG00000124762.13,chr6,36678709,36678798,TSS,True,39,154
ENSG00000234745.10,chr6,31357085,31357218,TSS,True,44,107
ENSG00000234745.10,chr6,31356166,31357179,TSS,True,96,107
ENSG00000112378.11,chr6,138107126,138107871,TSS,False,33,297
ENSG00000071242.11,chr6,166626920,166627281,TSS,False,113,211
ENSG00000151914.19,chr6,56701965,56703710,5AS,True,78,117
ENSG00000151914.19,chr6,56701965,56704279,ES,True,24,137
ENSG00000151914.19,chr6,56611507,56611596,PAS,True,101,149
ENSG00000151914.19,chr6,56622757,56624628,PAS,True,123,149
ENSG00000151914.19,chr6,56637951,56639363,PAS,True,115,147
ENSG00000151914.19,chr6,56639448,56639611,PAS,True,130,147
ENSG00000151914.19,chr6,56843054,56843707,TSS,True,30,160
ENSG00000231500.6,chr6,33272070,33272122,TSS,True,51,310
ENSG00000231500.6,chr6,33273860,33275883,TSS,False,270,310
ENSG00000112715.21,chr6,43778918,43781955,ES,False,307,547
ENSG00000112715.21,chr6,43778918,43784540,ES,False,71,617
ENSG00000112715.21,chr6,43780785,43781955,5AS,False,58,273
ENSG00000112715.21,chr6,43770202,43771312,TSS,True,90,708
ENSG00000111832.12,chr6,116571655,116580294,ES,False,96,108
ENSG00000111832.12,chr6,116588841,116588945,PAS,True,65,108
ENSG00000111832.12,chr6,116592979,116595761,PAS,True,60,110
ENSG00000111832.12,chr6,116590271,116590387,PAS,True,94,110
ENSG00000196230.12,chr6,30720274,30720563,TSS,False,76,406
ENSG00000112679.14,chr6,311962,345853,ES,False,29,113
ENSG00000112679.14,chr6,348841,350821,IR,False,14,114
ENSG00000112679.14,chr6,291830,292560,TSS,True,41,154
ENSG00000112679.14,chr6,348768,351355,PAS,True,14,115
ENSG00000198663.16,chr6,36885818,36886028,TSS,True,61,103
ENSG00000112759.17,chr6,44230046,44230346,IR,False,283,318
ENSG00000112759.17,chr6,44219282,44219782,TSS,True,375,482
ENSG00000112759.17,chr6,44223542,44223641,TSS,True,383,482
ENSG00000112759.17,chr6,44223780,44227342,TSS,True,405,477
ENSG00000112531.16,chr6,163562069,163563443,3AS,False,226,274
ENSG00000112531.16,chr6,163563719,163566720,3AS,False,131,223
ENSG00000112531.16,chr6,163414377,163415335,TSS,True,55,325
ENSG00000112531.16,chr6,163570693,163573864,PAS,True,182,315
ENSG00000112531.16,chr6,163565945,163570145,PAS,True,208,301
ENSG00000112531.16,chr6,163564666,163567474,PAS,True,246,301
ENSG00000112419.14,chr6,143677817,143678209,TSS,True,33,107
ENSG00000112419.14,chr6,143761880,143765798,TSS,True,89,103
ENSG00000112419.14,chr6,143823673,143830829,PAS,True,21,105
ENSG00000112419.14,chr6,143777327,143777383,PAS,True,90,104
ENSG00000235535.7,chr6,123439777,123468815,ES,False,104,118
ENSG00000235535.7,chr6,123439777,123468815,3AS,False,104,140
ENSG00000235535.7,chr6,123439569,123439777,TSS,True,27,186
ENSG00000235535.7,chr6,123469636,123471759,PAS,True,88,175
ENSG00000235535.7,chr6,123509445,123511509,PAS,True,138,186
ENSG00000235535.7,chr6,123489504,123491758,PAS,True,157,186
ENSG00000111897.6,chr6,122471698,122471853,TSS,False,38,307
ENSG00000120265.17,chr6,149802369,149810615,5AS,False,28,229
ENSG00000112096.17,chr6,159693144,159693337,TSS,True,166,1298
ENSG00000124570.19,chr6,2959342,2971116,5AS,False,83,105
ENSG00000124570.19,chr6,2959342,2971247,5AS,False,23,135
ENSG00000124570.19,chr6,2971116,2971342,TSS,True,245,337
ENSG00000124570.19,chr6,2971532,2972165,TSS,True,176,337
ENSG00000146147.14,chr6,54019091,54124472,ES,False,13,111
ENSG00000146147.14,chr6,54124865,54169527,ES,False,26,117
ENSG00000146147.14,chr6,54160432,54169527,ES,False,44,119
ENSG00000146147.14,chr6,54202233,54257307,ES,False,33,162
ENSG00000146147.14,chr6,54018880,54019091,TSS,True,61,174
ENSG00000146147.14,chr6,54136873,54138286,TSS,True,138,171
ENSG00000124614.15,chr6,34418368,34418394,TSS,True,110,131
ENSG00000124614.15,chr6,34426031,34426132,TSS,True,37,131
ENSG00000161904.11,chr6,33788380,33789165,TSS,True,21,157
ENSG00000118407.14,chr6,75493413,75493959,TSS,True,59,116
ENSG00000164440.14,chr6,139240060,139243314,PAS,False,30,118
ENSG00000164440.14,chr6,139262733,139262773,PAS,True,93,108
ENSG00000164440.14,chr6,139291920,139292041,TSS,False,107,175
ENSG00000164440.14,chr6,139288475,139288850,TSS,True,136,174
ENSG00000146085.7,chr6,49459505,49463167,5AS,True,53,236
ENSG00000146085.7,chr6,49463102,49463331,TSS,False,61,246
ENSG00000146085.7,chr6,49463167,49463263,TSS,True,193,246
ENSG00000096060.14,chr6,35688803,35688999,TSS,False,32,222
ENSG00000118418.14,chr6,79201726,79202055,IR,True,105,131
ENSG00000118418.14,chr6,79201726,79202316,5AS,False,35,164
ENSG00000118418.14,chr6,79202155,79202275,IR,True,129,146
ENSG00000118418.14,chr6,79201242,79201726,PAS,True,28,195
ENSG00000092820.17,chr6,158819316,158819418,TSS,True,196,544
ENSG00000092820.17,chr6,158818081,158818419,TSS,True,402,544
ENSG00000204568.11,chr6,30617797,30617943,TSS,True,72,178
ENSG00000237441.9,chr6,33296027,33296467,TSS,True,193,225
ENSG00000237441.9,chr6,33298454,33298928,TSS,True,201,225
ENSG00000237441.9,chr6,33298869,33299417,TSS,True,85,225
ENSG00000112782.16,chr6,46015479,46015863,TSS,True,117,148
ENSG00000008018.8,chr6,170553129,170553320,TSS,False,60,142
ENSG00000008018.8,chr6,170543600,170543695,TSS,True,93,142
ENSG00000080546.13,chr6,109009358,109009585,TSS,False,75,144
ENSG00000080546.13,chr6,109093794,109094921,TSS,True,76,146
ENSG00000137312.14,chr6,30742526,30742825,TSS,True,150,641
ENSG00000137312.14,chr6,30740157,30740311,TSS,True,551,641
ENSG00000156508.17,chr6,73520999,73521033,TSS,False,62,308
