gene,chr,start,end,splice_type,novel,right_cardiac_atrium_ENCFF875QHC_in_cov,right_cardiac_atrium_ENCFF875QHC_total_cov
ENSG00000100445.17,chr14,24442260,24442345,IR,False,76,105
ENSG00000100445.17,chr14,24440782,24442711,TSS,True,136,175
ENSG00000100445.17,chr14,24442753,24442803,TSS,False,112,175
ENSG00000198668.10,chr14,90397026,90397233,TSS,True,302,1552
ENSG00000090060.17,chr14,96564954,96567120,PAS,True,94,247
ENSG00000090060.17,chr14,96532510,96535574,PAS,True,177,234
ENSG00000100926.14,chr14,24192356,24192647,IR,True,71,101
ENSG00000100926.14,chr14,24189144,24189808,PAS,True,39,112
ENSG00000100926.14,chr14,24191033,24193269,PAS,True,72,103
ENSG00000100926.14,chr14,24195345,24195687,TSS,True,19,112
ENSG00000100628.11,chr14,93976433,93976757,TSS,True,74,329
ENSG00000168175.14,chr14,55051637,55051803,TSS,True,60,157
ENSG00000168175.14,chr14,55063036,55063325,TSS,True,107,157
ENSG00000050130.17,chr14,59484593,59486730,3AS,False,37,105
ENSG00000089737.16,chr14,94081118,94081225,TSS,True,52,252
ENSG00000089737.16,chr14,94054995,94055119,TSS,True,213,238
ENSG00000166183.15,chr14,104105450,104107181,ES,False,49,364
ENSG00000166183.15,chr14,104109315,104111919,ES,False,94,362
ENSG00000166183.15,chr14,104085512,104085852,TSS,True,103,396
ENSG00000129538.13,chr14,20802093,20802796,ES,False,257,305
ENSG00000129538.13,chr14,20802796,20802844,TSS,True,140,445
ENSG00000100836.10,chr14,23321451,23321820,TSS,True,50,180
ENSG00000072110.13,chr14,68877240,68879961,ME,False,85,327
ENSG00000072110.13,chr14,68978951,68979363,TSS,True,101,393
ENSG00000183576.12,chr14,99480727,99481192,TSS,True,43,295
ENSG00000126214.21,chr14,103629157,103629494,TSS,True,39,124
ENSG00000126214.21,chr14,103685637,103688126,PAS,True,69,101
ENSG00000126214.21,chr14,103701200,103701552,PAS,True,36,119
ENSG00000119723.16,chr14,73950221,73950495,TSS,False,36,153
ENSG00000119723.16,chr14,73957352,73959078,TSS,True,123,152
ENSG00000213741.10,chr14,49586284,49586379,TSS,True,32,254
ENSG00000213741.10,chr14,49585949,49586026,TSS,True,224,254
ENSG00000119711.12,chr14,74084346,74084604,TSS,True,11,101
ENSG00000166165.12,chr14,103522765,103522848,TSS,True,747,1275
ENSG00000166165.12,chr14,103521262,103521481,TSS,True,822,1271
ENSG00000070182.20,chr14,64746283,64749473,PAS,True,25,113
ENSG00000070182.20,chr14,64786403,64787164,TSS,True,117,131
ENSG00000070182.20,chr14,64879791,64880008,TSS,True,122,139
ENSG00000070182.20,chr14,64770884,64771067,TSS,True,98,123
ENSG00000116685.15,chr1,11919588,11920332,PAS,True,47,303
ENSG00000116685.15,chr1,11922207,11923489,PAS,True,216,243
ENSG00000116685.15,chr1,11922635,11923146,TSS,True,259,303
ENSG00000116685.15,chr1,11925204,11926430,TSS,True,60,303
ENSG00000078618.21,chr1,51836212,51840225,ES,False,148,166
ENSG00000078618.21,chr1,51788871,51789433,PAS,True,21,182
ENSG00000074800.15,chr1,8868057,8871890,ME,False,163,509
ENSG00000074800.15,chr1,8878579,8879273,TSS,True,125,649
ENSG00000074800.15,chr1,8863234,8863500,TSS,True,551,649
ENSG00000187147.17,chr1,44632208,44632342,5AS,False,96,123
ENSG00000187147.17,chr1,44635588,44636029,5AS,False,84,127
ENSG00000187147.17,chr1,44631941,44632208,TSS,True,45,141
ENSG00000187147.17,chr1,44631951,44632212,TSS,True,114,141
ENSG00000187147.17,chr1,44650703,44651724,PAS,True,14,139
ENSG00000058668.14,chr1,203626777,203627219,TSS,True,71,108
ENSG00000107404.19,chr1,1338653,1339361,5AS,False,163,184
ENSG00000107404.19,chr1,1348895,1349464,TSS,True,92,247
ENSG00000117450.13,chr1,45521828,45521939,TSS,True,43,424
ENSG00000171517.5,chr1,84893015,84893226,TSS,False,28,143
ENSG00000074964.16,chr1,17539426,17539950,TSS,False,146,182
ENSG00000074964.16,chr1,17655897,17656102,TSS,True,149,175
ENSG00000074964.16,chr1,17618039,17618522,TSS,False,149,182
ENSG00000160087.20,chr1,1263386,1273665,ES,False,13,112
ENSG00000187642.9,chr1,978880,980936,TSS,True,84,130
ENSG00000187642.9,chr1,982064,982346,TSS,False,98,130
ENSG00000143543.14,chr1,153977169,153977677,TSS,True,18,128
ENSG00000132716.18,chr1,160240370,160261284,ES,False,27,218
ENSG00000132716.18,chr1,160244034,160262116,ES,False,31,144
ENSG00000132716.18,chr1,160244034,160262448,5AS,False,26,230
ENSG00000132716.18,chr1,160261358,160262275,5AS,False,51,168
ENSG00000132716.18,chr1,160261358,160262448,5AS,False,25,192
ENSG00000132716.18,chr1,160262116,160262528,TSS,True,166,332
ENSG00000132716.18,chr1,160262448,160262618,TSS,False,278,332
ENSG00000132716.18,chr1,160262275,160262486,TSS,True,268,332
ENSG00000157881.13,chr1,2526463,2526624,TSS,True,21,205
ENSG00000160678.11,chr1,153628412,153628496,TSS,True,38,120
ENSG00000116750.13,chr1,193023036,193023843,3AS,False,65,116
ENSG00000116750.13,chr1,193023946,193028084,ES,False,102,116
ENSG00000143321.18,chr1,156751342,156751787,TSS,True,60,529
ENSG00000134375.10,chr1,201954880,201955552,TSS,True,24,194
ENSG00000011009.10,chr1,23791143,23791250,TSS,True,13,129
ENSG00000177000.12,chr1,11796205,11796961,TSS,True,114,135
ENSG00000177000.12,chr1,11802880,11805907,TSS,True,120,137
ENSG00000177000.12,chr1,11803404,11803586,TSS,True,114,137
ENSG00000116991.10,chr1,232403571,232415493,ES,False,104,116
ENSG00000116991.10,chr1,232397843,232399273,PAS,True,38,156
ENSG00000116991.10,chr1,232629868,232630168,TSS,True,96,163
ENSG00000116991.10,chr1,232425588,232425726,TSS,True,104,125
ENSG00000162599.15,chr1,61406727,61455302,ES,False,63,204
ENSG00000162599.15,chr1,61082207,61082818,TSS,True,81,255
ENSG00000160097.17,chr1,32863776,32864663,IR,True,28,122
ENSG00000160097.17,chr1,32864299,32864663,IR,True,36,130
ENSG00000160097.17,chr1,32864483,32864663,IR,True,14,108
ENSG00000160097.17,chr1,32862267,32863776,PAS,False,184,212
ENSG00000160097.17,chr1,32862268,32864299,PAS,True,143,184
ENSG00000160097.17,chr1,32862268,32864797,PAS,True,88,182
ENSG00000160097.17,chr1,32870652,32871175,TSS,True,43,212
ENSG00000084636.17,chr1,31703836,31704526,TSS,True,114,128
ENSG00000084636.17,chr1,31675257,31675435,TSS,True,83,126
ENSG00000084636.17,chr1,31672723,31674658,TSS,True,113,126
ENSG00000158828.7,chr1,20633448,20633935,TSS,False,137,1198
ENSG00000143164.15,chr1,168004793,168022987,ES,False,130,449
ENSG00000143164.15,chr1,168004793,168038370,ES,False,50,495
ENSG00000143164.15,chr1,168045227,168063620,ES,False,335,494
ENSG00000143164.15,chr1,167936593,167937008,TSS,True,74,516
ENSG00000143164.15,chr1,168075370,168076498,PAS,True,142,515
ENSG00000143164.15,chr1,168063620,168064001,PAS,True,386,512
ENSG00000078808.16,chr1,1228467,1229094,TSS,False,450,559
ENSG00000078808.16,chr1,1231891,1232067,TSS,True,155,559
ENSG00000117640.17,chr1,25826826,25829617,3AS,False,59,562
ENSG00000117640.17,chr1,25819926,25820029,TSS,True,182,575
ENSG00000117640.17,chr1,25820029,25823128,TSS,True,481,575
ENSG00000004455.16,chr1,33024567,33036735,ES,False,92,115
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,130,155
ENSG00000004455.16,chr1,33009919,33013402,PAS,True,29,120
ENSG00000004455.16,chr1,33036735,33036977,TSS,True,38,155
ENSG00000188290.10,chr1,999613,999691,IR,False,70,100
ENSG00000188290.10,chr1,999787,999865,IR,False,54,101
ENSG00000188290.10,chr1,999525,1000094,TSS,True,82,109
ENSG00000188290.10,chr1,999865,1000097,TSS,True,50,109
ENSG00000188290.10,chr1,999691,1000097,TSS,True,91,109
ENSG00000265972.5,chr1,145996016,145996580,TSS,False,98,308
ENSG00000160679.12,chr1,153636653,153638294,IR,False,135,154
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,73,148
ENSG00000134686.18,chr1,33332404,33334184,5AS,False,52,211
ENSG00000134686.18,chr1,33334292,33349596,ES,True,110,185
ENSG00000134686.18,chr1,33349596,33349941,TSS,True,50,239
ENSG00000117410.13,chr1,43975107,43976089,ES,False,28,126
ENSG00000117266.15,chr1,205524735,205527917,TSS,True,155,200
ENSG00000117266.15,chr1,205531343,205535890,PAS,True,16,124
ENSG00000160691.18,chr1,154966077,154966161,3AS,False,45,110
ENSG00000160691.18,chr1,154966318,154966812,TSS,True,99,132
ENSG00000160691.18,chr1,154974247,154974480,TSS,True,76,132
ENSG00000160691.18,chr1,154970031,154972606,TSS,True,118,132
ENSG00000142599.17,chr1,8352398,8355120,PAS,True,23,135
ENSG00000142599.17,chr1,8355418,8355722,TSS,True,148,167
ENSG00000142599.17,chr1,8358195,8358905,TSS,True,127,169
ENSG00000142599.17,chr1,8360111,8361534,TSS,True,138,174
ENSG00000163463.11,chr1,155172737,155173213,TSS,True,56,116
ENSG00000163463.11,chr1,155173220,155173329,TSS,False,64,116
ENSG00000116260.16,chr1,180196599,180197332,5AS,True,279,338
ENSG00000116260.16,chr1,180196599,180197332,IR,False,279,535
ENSG00000116260.16,chr1,180196890,180197332,IR,False,57,313
ENSG00000116260.16,chr1,180154800,180155172,TSS,True,357,736
ENSG00000116260.16,chr1,180196261,180200294,PAS,True,337,593
ENSG00000116260.16,chr1,180197332,180200293,PAS,True,391,729
ENSG00000127483.17,chr1,20779911,20787194,ES,False,78,114
ENSG00000127483.17,chr1,20742424,20745091,PAS,True,28,150
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,77,200
ENSG00000116251.10,chr1,6199561,6199604,TSS,False,29,138
ENSG00000116251.10,chr1,6197651,6199556,TSS,True,122,138
ENSG00000135842.16,chr1,184974301,184974918,TSS,False,223,487
ENSG00000175756.13,chr1,1374790,1374996,IR,False,99,121
ENSG00000175756.13,chr1,1374790,1375153,5AS,False,152,256
ENSG00000175756.13,chr1,1374790,1375153,IR,False,152,174
ENSG00000175756.13,chr1,1373999,1375185,TSS,True,282,338
ENSG00000175756.13,chr1,1375153,1375310,TSS,True,186,338
ENSG00000175756.13,chr1,1374996,1375188,TSS,True,238,338
ENSG00000143549.19,chr1,154157721,154170399,ES,False,127,143
ENSG00000143549.19,chr1,154170711,154172907,ME,False,94,241
ENSG00000143549.19,chr1,154156355,154157721,PAS,True,110,254
ENSG00000143549.19,chr1,154167465,154167940,PAS,False,152,252
ENSG00000143549.19,chr1,154182987,154183224,TSS,True,127,257
ENSG00000143549.19,chr1,154191901,154192135,TSS,True,145,257
ENSG00000007923.15,chr1,6701728,6701885,TSS,True,26,247
ENSG00000265491.4,chr1,145823771,145824412,TSS,False,30,112
ENSG00000265491.4,chr1,145784538,145784653,TSS,True,93,111
ENSG00000265107.2,chr1,147773251,147773646,TSS,True,178,413
ENSG00000265107.2,chr1,147760498,147761029,TSS,False,321,413
ENSG00000143862.7,chr1,202144449,202144760,TSS,True,18,102
ENSG00000198771.10,chr1,167630215,167630429,TSS,True,19,158
ENSG00000121769.7,chr1,31364015,31365939,PAS,True,312,2723
ENSG00000132128.16,chr1,46303123,46303379,TSS,True,29,161
ENSG00000116521.10,chr1,155260659,155262085,ES,False,25,122
ENSG00000168509.19,chr1,146019734,146021586,ES,False,96,133
ENSG00000168509.19,chr1,146021586,146021741,TSS,True,25,162
ENSG00000143632.14,chr1,229434003,229434100,TSS,True,67,356
ENSG00000143632.14,chr1,229431720,229431884,TSS,True,316,355
ENSG00000235169.8,chr1,3772732,3772788,TSS,False,84,107
ENSG00000235169.8,chr1,3772773,3772841,TSS,False,51,107
ENSG00000235169.8,chr1,3773060,3773181,TSS,True,96,107
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,146,329
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,173,310
ENSG00000174059.16,chr1,207887923,207888681,3AS,False,116,158
ENSG00000174059.16,chr1,207886537,207887923,PAS,False,45,162
ENSG00000174059.16,chr1,207886537,207888118,PAS,True,120,162
ENSG00000174059.16,chr1,207911001,207911254,TSS,False,63,216
ENSG00000135862.5,chr1,183023206,183024134,TSS,False,83,144
ENSG00000020129.15,chr1,35557160,35557883,TSS,True,82,115
ENSG00000020129.15,chr1,35557774,35558223,TSS,True,99,115
ENSG00000020129.15,chr1,35560368,35561294,TSS,True,89,114
ENSG00000188976.10,chr1,944800,945056,5AS,False,205,373
ENSG00000188976.10,chr1,959214,960041,TSS,True,46,405
ENSG00000174348.13,chr1,53061729,53062308,TSS,True,51,115
ENSG00000174348.13,chr1,53067092,53070167,TSS,True,101,115
ENSG00000178585.14,chr1,9877989,9910094,ES,True,137,154
ENSG00000178585.14,chr1,9910094,9910358,TSS,True,18,178
ENSG00000090686.15,chr1,21721163,21721649,3AS,False,27,116
ENSG00000090686.15,chr1,21729829,21736445,3AS,False,24,129
ENSG00000090686.15,chr1,21678592,21679439,PAS,True,104,135
ENSG00000090686.15,chr1,21721031,21721166,PAS,True,93,134
ENSG00000090686.15,chr1,21721035,21721163,PAS,True,117,134
ENSG00000090686.15,chr1,21724818,21728719,PAS,True,118,134
ENSG00000090686.15,chr1,21713120,21715457,PAS,True,113,135
ENSG00000170382.11,chr1,204685319,204685842,TSS,True,44,128
ENSG00000143420.18,chr1,150629413,150629622,TSS,True,21,165
ENSG00000162433.14,chr1,65147348,65147665,TSS,False,109,141
ENSG00000162433.14,chr1,65148149,65148552,TSS,True,80,141
ENSG00000162433.14,chr1,65148140,65149140,TSS,False,114,141
ENSG00000153187.19,chr1,244862730,244863673,5AS,False,206,357
ENSG00000153187.19,chr1,244863673,244864567,TSS,True,177,383
ENSG00000153187.19,chr1,244863616,244864545,TSS,True,232,382
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,258,364
ENSG00000116209.11,chr1,54052999,54053441,TSS,True,43,368
ENSG00000162735.18,chr1,160283109,160285054,ES,False,50,215
ENSG00000077549.17,chr1,19339617,19344357,ES,False,61,290
ENSG00000162458.12,chr1,15758848,15764495,3AS,False,72,115
ENSG00000162458.12,chr1,15758727,15758848,TSS,True,92,207
ENSG00000162458.12,chr1,15774636,15774796,TSS,True,166,207
ENSG00000198626.15,chr1,237610781,237610988,TSS,True,444,499
ENSG00000198626.15,chr1,237783826,237784972,TSS,True,193,283
ENSG00000198626.15,chr1,237659984,237660076,PAS,True,98,237
ENSG00000198626.15,chr1,237783674,237784973,PAS,True,314,369
ENSG00000198626.15,chr1,237785968,237786037,PAS,False,413,464
ENSG00000198626.15,chr1,237832551,237833988,PAS,True,370,487
ENSG00000253368.3,chr1,26994612,26999846,5AS,True,293,331
ENSG00000253368.3,chr1,26993691,26994612,TSS,False,59,350
ENSG00000253368.3,chr1,26993690,26994630,TSS,True,312,350
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,29,120
ENSG00000084623.11,chr1,32222440,32222630,TSS,True,103,120
ENSG00000047410.13,chr1,186354920,186355558,PAS,True,30,129
ENSG00000047410.13,chr1,186374877,186375751,TSS,True,25,135
ENSG00000047410.13,chr1,186375558,186375770,TSS,False,119,135
ENSG00000130770.17,chr1,28236099,28236270,TSS,True,28,218
ENSG00000160752.14,chr1,155308665,155308965,TSS,True,17,111
ENSG00000075945.12,chr1,169921781,169954010,ES,True,53,103
ENSG00000066136.20,chr1,40691587,40691867,TSS,True,41,243
ENSG00000066136.20,chr1,40770708,40771603,PAS,True,31,235
ENSG00000077157.21,chr1,202564547,202567780,3AS,True,26,103
ENSG00000077157.21,chr1,202348692,202349142,TSS,True,238,298
ENSG00000077157.21,chr1,202462713,202463097,TSS,False,179,254
ENSG00000077157.21,chr1,202495292,202495475,PAS,True,134,153
ENSG00000077157.21,chr1,202580473,202588569,PAS,True,72,171
ENSG00000004487.16,chr1,23030634,23050386,ES,False,85,199
ENSG00000198892.6,chr1,201888488,201889067,TSS,False,51,110
ENSG00000198892.6,chr1,201888511,201889616,TSS,True,95,110
ENSG00000163374.19,chr1,155659443,155660913,PAS,True,50,123
ENSG00000163374.19,chr1,155659445,155661423,PAS,True,103,123
ENSG00000163374.19,chr1,155670987,155672731,PAS,True,99,121
ENSG00000163374.19,chr1,155688658,155688777,TSS,False,44,136
ENSG00000163374.19,chr1,155688070,155688750,TSS,True,122,136
ENSG00000162734.12,chr1,160205356,160205522,TSS,True,89,334
ENSG00000159348.12,chr1,202967190,202967368,TSS,True,15,137
ENSG00000127472.10,chr1,20086227,20090567,ES,True,92,254
ENSG00000127472.10,chr1,20028204,20028709,TSS,True,296,383
ENSG00000127472.10,chr1,20070161,20070465,TSS,True,217,381
ENSG00000162614.18,chr1,77888144,77888759,TSS,True,149,433
ENSG00000162614.18,chr1,77918135,77918273,TSS,False,331,407
ENSG00000162614.18,chr1,77926413,77926538,PAS,True,303,379
ENSG00000162614.18,chr1,77935822,77937718,PAS,True,365,424
ENSG00000162614.18,chr1,77929315,77931412,PAS,True,292,412
ENSG00000162614.18,chr1,77942022,77942208,PAS,True,380,424
ENSG00000162614.18,chr1,77933281,77933465,PAS,False,363,416
ENSG00000117298.15,chr1,21345375,21345560,TSS,True,99,144
ENSG00000178104.19,chr1,149001696,149002849,5AS,False,60,105
ENSG00000178104.19,chr1,149003042,149003613,3AS,False,23,122
ENSG00000178104.19,chr1,149021153,149026714,ES,False,112,254
ENSG00000178104.19,chr1,148889404,148889894,TSS,True,385,608
ENSG00000178104.19,chr1,149024442,149024684,TSS,True,341,380
ENSG00000178104.19,chr1,149027180,149027627,TSS,True,341,379
ENSG00000178104.19,chr1,148974513,148974594,PAS,True,195,297
ENSG00000178104.19,chr1,149031999,149033019,PAS,True,272,587
ENSG00000178104.19,chr1,148932112,148932728,PAS,True,214,254
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,175,1455
ENSG00000116604.17,chr1,156500485,156500826,TSS,True,83,117
ENSG00000116604.17,chr1,156467992,156468120,TSS,True,97,113
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,114,142
ENSG00000117419.15,chr1,44354891,44355269,TSS,True,70,142
ENSG00000117419.15,chr1,44352849,44355257,TSS,True,127,142
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,76,100
ENSG00000126088.13,chr1,45012121,45012285,TSS,True,16,116
ENSG00000162409.10,chr1,56645314,56645481,TSS,True,36,125
ENSG00000143575.14,chr1,154272510,154272776,TSS,True,19,155
ENSG00000173369.15,chr1,22653119,22653303,TSS,True,33,121
ENSG00000162520.14,chr1,32702607,32703144,TSS,True,33,155
ENSG00000067606.16,chr1,2050401,2050701,TSS,True,14,106
ENSG00000197982.13,chr1,37807794,37808306,TSS,False,85,106
ENSG00000197982.13,chr1,37808296,37808439,TSS,True,56,106
ENSG00000197982.13,chr1,37807795,37808732,TSS,True,78,106
ENSG00000171161.12,chr1,248838218,248838551,TSS,True,32,145
ENSG00000171735.18,chr1,6785575,6825091,ES,False,73,298
ENSG00000171735.18,chr1,6887653,6888201,PAS,True,267,307
ENSG00000171735.18,chr1,6871756,6872049,PAS,True,49,306
ENSG00000143612.20,chr1,154214574,154220341,ES,False,41,313
ENSG00000066056.13,chr1,43300958,43301129,TSS,True,63,116
ENSG00000066056.13,chr1,43322650,43323109,PAS,False,25,116
ENSG00000066056.13,chr1,43314382,43315297,PAS,True,89,106
ENSG00000142798.19,chr1,21884674,21884766,3AS,True,78,100
ENSG00000142798.19,chr1,21819798,21823488,PAS,True,234,499
ENSG00000142798.19,chr1,21871254,21872377,PAS,True,111,159
ENSG00000142798.19,chr1,21879002,21879121,PAS,True,99,135
ENSG00000142798.19,chr1,21937154,21937326,TSS,False,519,601
ENSG00000142798.19,chr1,21832494,21832569,TSS,True,318,372
ENSG00000142798.19,chr1,21828834,21830419,TSS,True,309,368
ENSG00000133065.10,chr1,205812807,205813196,TSS,False,180,432
ENSG00000134644.15,chr1,30945483,30950132,5AS,False,44,105
ENSG00000134644.15,chr1,30966197,30967166,3AS,False,22,103
ENSG00000134644.15,chr1,31065615,31065834,TSS,True,32,116
ENSG00000157916.19,chr1,2391958,2395783,ES,False,133,161
ENSG00000157916.19,chr1,2391958,2395783,5AS,True,133,160
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,60,221
ENSG00000266472.5,chr1,150293898,150294334,IR,True,75,108
ENSG00000266472.5,chr1,150293846,150293898,TSS,False,55,131
ENSG00000266472.5,chr1,150293866,150294449,TSS,True,98,131
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,206,876
ENSG00000117335.19,chr1,207785682,207793518,ES,False,97,177
ENSG00000009307.15,chr1,114736855,114737962,ES,False,859,964
ENSG00000009307.15,chr1,114739890,114749820,ES,False,219,916
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,254,1051
ENSG00000009307.15,chr1,114749820,114750283,TSS,True,894,1051
ENSG00000121310.16,chr1,52896597,52899173,ES,False,14,114
ENSG00000121310.16,chr1,52894955,52896597,PAS,True,14,129
ENSG00000121310.16,chr1,52921552,52921860,TSS,False,26,131
ENSG00000037637.10,chr1,16352254,16352498,TSS,False,11,104
ENSG00000118194.18,chr1,201362022,201363295,5AS,True,106,504
ENSG00000118194.18,chr1,201359007,201359255,PAS,True,437,3961
ENSG00000118194.18,chr1,201372026,201375128,TSS,True,1598,4034
ENSG00000198842.9,chr1,167094063,167094194,TSS,False,60,211
ENSG00000134247.9,chr1,116909911,116910252,TSS,False,53,104
ENSG00000069275.12,chr1,205749956,205750283,TSS,False,92,109
ENSG00000204219.10,chr1,23424564,23424783,TSS,True,12,107
ENSG00000173726.10,chr1,235128594,235128945,TSS,False,19,180
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,93,209
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,87,208
ENSG00000116688.16,chr1,11980484,11981973,3AS,True,41,292
