gene,chr,start,end,splice_type,novel,heart_left_ventricle_ENCFF502LAB_in_cov,heart_left_ventricle_ENCFF502LAB_total_cov
ENSG00000087460.24,chr20,58895684,58903530,3AS,False,540,1667
ENSG00000166913.12,chr20,44885886,44901530,ES,False,125,143
ENSG00000166913.12,chr20,44885672,44885886,TSS,True,29,172
ENSG00000101210.11,chr20,63499057,63499275,TSS,True,456,2089
ENSG00000215440.11,chr20,58692123,58693050,TSS,False,19,174
ENSG00000198276.15,chr20,63941109,63941581,TSS,True,103,165
ENSG00000198276.15,chr20,63956259,63956477,TSS,True,124,165
ENSG00000125827.8,chr20,8019437,8019829,TSS,True,26,183
ENSG00000244005.12,chr20,35699191,35699373,TSS,True,40,100
ENSG00000244005.12,chr20,35698480,35699707,TSS,True,77,100
ENSG00000101182.14,chr20,62139074,62139185,TSS,True,240,464
ENSG00000101182.14,chr20,62143207,62143457,TSS,True,236,464
ENSG00000101335.9,chr20,36541417,36541561,TSS,True,145,364
ENSG00000125995.15,chr20,35699387,35699451,TSS,False,132,148
ENSG00000125995.15,chr20,35699383,35699456,TSS,True,81,148
ENSG00000100997.18,chr20,25300884,25303549,ES,True,12,105
ENSG00000101460.12,chr20,34558698,34558908,TSS,True,11,109
ENSG00000101460.12,chr20,34559735,34560345,PAS,True,13,103
ENSG00000101460.12,chr20,34560171,34560345,PAS,False,98,109
ENSG00000124155.17,chr20,45416099,45416343,TSS,True,67,156
ENSG00000125970.11,chr20,34073635,34075873,ES,False,58,186
ENSG00000168734.13,chr20,44531766,44531978,TSS,True,108,155
ENSG00000168734.13,chr20,44582475,44582731,TSS,True,62,155
ENSG00000101290.13,chr20,5126835,5127149,TSS,True,28,135
ENSG00000131069.19,chr20,34876462,34876823,TSS,True,28,110
ENSG00000125863.19,chr20,10401610,10405687,PAS,True,37,100
ENSG00000125863.19,chr20,10413531,10413931,PAS,True,63,100
ENSG00000082781.11,chr3,124886930,124887685,TSS,False,34,294
ENSG00000168036.17,chr3,41239354,41239818,3AS,False,74,105
ENSG00000168036.17,chr3,41239354,41239818,IR,False,74,111
ENSG00000168036.17,chr3,41199199,41199670,TSS,True,43,146
ENSG00000168036.17,chr3,41239659,41240446,PAS,True,118,146
ENSG00000168036.17,chr3,41239133,41240445,PAS,True,109,146
ENSG00000168036.17,chr3,41239818,41240452,PAS,True,72,146
ENSG00000214706.10,chr3,50292216,50292628,TSS,True,32,237
ENSG00000047849.21,chr3,47852938,47853162,3AS,False,147,188
ENSG00000047849.21,chr3,47977933,47998637,ES,False,263,414
ENSG00000047849.21,chr3,47850681,47852938,PAS,True,554,702
ENSG00000047849.21,chr3,47853162,47853298,TSS,True,497,620
ENSG00000047849.21,chr3,48088772,48089274,TSS,True,929,1133
ENSG00000047849.21,chr3,48016333,48016497,TSS,True,939,1133
ENSG00000114850.6,chr3,156554956,156555161,TSS,True,32,277
ENSG00000114353.16,chr3,50236157,50236453,TSS,True,15,132
ENSG00000188846.13,chr3,40457295,40457363,TSS,False,141,192
ENSG00000188846.13,chr3,40457330,40457991,TSS,True,60,192
ENSG00000169255.14,chr3,161086788,161101138,ES,False,92,111
ENSG00000169255.14,chr3,161104784,161105342,TSS,True,70,125
ENSG00000169255.14,chr3,161105234,161105445,TSS,False,70,125
ENSG00000162244.11,chr3,51995856,51995952,TSS,False,49,145
ENSG00000162244.11,chr3,51995424,51995470,TSS,True,112,145
ENSG00000163719.19,chr3,9689082,9701789,ES,False,25,153
ENSG00000163719.19,chr3,9690143,9701789,ES,False,25,126
ENSG00000163520.13,chr3,13619831,13626444,ES,False,75,142
ENSG00000163520.13,chr3,13549060,13549208,TSS,True,64,151
ENSG00000163520.13,chr3,13570308,13571661,TSS,True,113,151
ENSG00000184432.9,chr3,139353949,139357958,PAS,True,13,112
ENSG00000184432.9,chr3,139389547,139389680,TSS,True,15,112
ENSG00000170275.14,chr3,33113963,33114548,TSS,True,34,105
ENSG00000214097.4,chr3,196515159,196515346,TSS,False,55,394
ENSG00000114796.15,chr3,183635609,183635793,TSS,True,73,188
ENSG00000114796.15,chr3,183635614,183635747,TSS,True,157,188
ENSG00000114796.15,chr3,183679085,183684519,PAS,True,29,163
ENSG00000163517.14,chr3,13480349,13481245,5AS,False,94,118
ENSG00000163517.14,chr3,13480134,13480349,TSS,False,62,156
ENSG00000163517.14,chr3,13480337,13480446,TSS,True,132,156
ENSG00000187098.15,chr3,69739409,69739701,TSS,True,59,107
ENSG00000187098.15,chr3,69879147,69879383,TSS,True,90,107
ENSG00000187098.15,chr3,69866225,69866346,TSS,True,86,107
ENSG00000081154.11,chr3,101574279,101579841,3AS,False,49,206
ENSG00000081154.11,chr3,101574279,101585436,ES,False,28,225
ENSG00000144815.15,chr3,101779177,101779324,TSS,True,41,106
ENSG00000144815.15,chr3,101779415,101779900,TSS,True,89,106
ENSG00000058056.8,chr3,179652754,179653393,TSS,True,56,467
ENSG00000127241.16,chr3,187262720,187291627,ES,False,13,109
ENSG00000127241.16,chr3,187291627,187292327,TSS,True,30,140
ENSG00000114279.13,chr3,192727181,192727599,TSS,True,46,262
ENSG00000181789.14,chr3,129249575,129249746,TSS,True,31,225
ENSG00000017260.19,chr3,130893964,130894337,TSS,True,68,104
ENSG00000017260.19,chr3,130850511,130850928,TSS,True,45,104
ENSG00000017260.19,chr3,131001219,131003154,PAS,True,31,104
ENSG00000017260.19,chr3,131016151,131016759,PAS,True,77,104
ENSG00000164062.12,chr3,49673964,49674413,TSS,True,29,183
ENSG00000172053.17,chr3,49104616,49104815,TSS,True,72,205
ENSG00000172053.17,chr3,49104323,49104757,TSS,True,167,205
ENSG00000132155.11,chr3,12663812,12664200,TSS,True,37,164
ENSG00000114867.20,chr3,184314489,184314674,TSS,True,175,202
ENSG00000114867.20,chr3,184323080,184323241,TSS,True,180,201
ENSG00000114867.20,chr3,184324878,184325114,TSS,False,180,201
ENSG00000114867.20,chr3,184334726,184335358,PAS,True,34,193
ENSG00000114867.20,chr3,184325268,184326296,PAS,True,118,150
ENSG00000077097.15,chr3,25597982,25598477,PAS,True,37,175
ENSG00000077097.15,chr3,25628845,25628952,PAS,True,129,157
ENSG00000077097.15,chr3,25618653,25618737,TSS,False,125,140
ENSG00000077097.15,chr3,25664228,25664966,TSS,True,26,176
ENSG00000173175.14,chr3,123447411,123450089,TSS,False,291,423
ENSG00000173175.14,chr3,123291112,123291379,TSS,True,362,410
ENSG00000114023.15,chr3,122384141,122384299,TSS,True,14,100
ENSG00000160808.9,chr3,46858101,46858230,IR,False,2082,2631
ENSG00000160808.9,chr3,46855260,46858272,PAS,True,2170,2717
ENSG00000160808.9,chr3,46857860,46858101,PAS,False,634,2717
ENSG00000160808.9,chr3,46863261,46863509,TSS,True,294,2772
ENSG00000157500.11,chr3,57227710,57227937,TSS,True,71,117
ENSG00000157500.11,chr3,57259025,57259080,TSS,True,73,114
ENSG00000157500.11,chr3,57252584,57252824,TSS,True,96,114
ENSG00000157500.11,chr3,57269540,57273471,PAS,True,28,111
ENSG00000157500.11,chr3,57267741,57268486,PAS,True,92,110
ENSG00000144749.13,chr3,66500189,66501123,TSS,True,82,143
ENSG00000144749.13,chr3,66383990,66384343,TSS,True,115,143
ENSG00000163703.17,chr3,9933852,9934419,5AS,False,61,161
ENSG00000163703.17,chr3,9933787,9933852,TSS,False,130,191
ENSG00000163703.17,chr3,9933769,9933920,TSS,True,89,191
ENSG00000247596.8,chr3,52238991,52239180,TSS,True,142,198
ENSG00000247596.8,chr3,52235028,52235191,TSS,True,77,198
ENSG00000114354.13,chr3,100736704,100744832,5AS,False,33,166
ENSG00000114354.13,chr3,100709362,100709721,TSS,False,22,181
ENSG00000144895.11,chr3,150546565,150546830,TSS,True,14,122
ENSG00000198836.9,chr3,193617285,193618868,ES,False,73,119
ENSG00000198836.9,chr3,193618936,193631611,ES,False,94,122
ENSG00000181061.13,chr3,42804435,42804526,TSS,True,62,554
ENSG00000163430.11,chr3,120450896,120451339,TSS,True,36,302
ENSG00000122068.12,chr3,197749424,197750074,TSS,True,16,116
ENSG00000161267.11,chr3,197546486,197555780,ES,False,109,124
ENSG00000161267.11,chr3,197555780,197556169,TSS,True,25,153
ENSG00000121440.14,chr3,73382430,73384930,PAS,True,21,103
ENSG00000121440.14,chr3,73624102,73625286,TSS,True,86,165
ENSG00000075785.12,chr3,128726135,128726359,TSS,True,48,153
ENSG00000177479.19,chr3,48922811,48927461,ES,False,50,199
ENSG00000177479.19,chr3,48918211,48918998,TSS,True,52,283
ENSG00000010256.10,chr3,48609551,48609668,TSS,True,473,3102
ENSG00000010256.10,chr3,48600679,48602297,TSS,True,2758,3088
ENSG00000067560.10,chr3,49411819,49412221,TSS,True,31,253
ENSG00000169251.12,chr3,161221331,161221993,5AS,False,21,117
ENSG00000169251.12,chr3,161221265,161221331,TSS,False,102,123
ENSG00000169251.12,chr3,161221287,161221409,TSS,True,27,123
ENSG00000145020.15,chr3,49419788,49420210,IR,False,110,123
ENSG00000145020.15,chr3,49422360,49422687,TSS,True,20,137
ENSG00000132153.14,chr3,47802641,47803212,TSS,True,141,192
ENSG00000132153.14,chr3,47824966,47825247,TSS,False,112,190
ENSG00000132153.14,chr3,47845978,47847001,TSS,True,157,189
ENSG00000074416.14,chr3,127823083,127823394,TSS,False,92,172
ENSG00000074416.14,chr3,127822308,127823542,TSS,True,142,172
ENSG00000163681.14,chr3,57896932,57909075,ES,False,169,204
ENSG00000163681.14,chr3,57923023,57927295,ES,False,88,198
ENSG00000163681.14,chr3,57756230,57756342,TSS,False,226,254
ENSG00000163681.14,chr3,57889991,57890100,TSS,True,60,237
ENSG00000163681.14,chr3,57927295,57930011,PAS,True,30,238
ENSG00000121577.13,chr3,119642561,119648259,5AS,False,118,277
ENSG00000121577.13,chr3,119660063,119660519,IR,False,44,226
ENSG00000121577.13,chr3,119648259,119648671,TSS,True,277,310
ENSG00000121577.13,chr3,119659932,119660893,TSS,True,142,317
ENSG00000121577.13,chr3,119660519,119660892,TSS,False,272,317
ENSG00000012171.19,chr3,50264465,50267769,TSS,True,34,116
ENSG00000172037.13,chr3,49124700,49124926,TSS,True,681,836
ENSG00000172037.13,chr3,49132490,49133049,TSS,True,746,837
ENSG00000172037.13,chr3,49132791,49133082,TSS,True,664,837
ENSG00000091527.15,chr3,133586722,133587895,3AS,False,44,132
ENSG00000091527.15,chr3,133586722,133588352,3AS,False,30,162
ENSG00000091527.15,chr3,133587895,133590261,PAS,True,127,171
ENSG00000091527.15,chr3,133587158,133590270,PAS,True,92,171
ENSG00000091527.15,chr3,133588352,133590260,PAS,False,142,171
ENSG00000185909.14,chr3,49171238,49171685,TSS,True,37,133
ENSG00000169714.16,chr3,129171277,129171445,3AS,False,635,874
ENSG00000169714.16,chr3,129171538,129171654,5AS,False,366,854
ENSG00000168334.8,chr3,39186088,39187014,TSS,True,170,200
ENSG00000144908.13,chr3,126180475,126180706,TSS,True,50,126
ENSG00000144908.13,chr3,126158404,126158640,TSS,True,112,126
ENSG00000093167.17,chr3,37096660,37105454,ES,True,43,183
ENSG00000093167.17,chr3,37108684,37109652,ES,True,126,184
ENSG00000093167.17,chr3,37109700,37110990,3AS,True,123,182
ENSG00000093167.17,chr3,37174605,37176059,5AS,False,166,214
ENSG00000093167.17,chr3,37052625,37053961,PAS,True,58,235
ENSG00000093167.17,chr3,37083634,37083806,PAS,True,206,229
ENSG00000093167.17,chr3,37176059,37176751,TSS,True,74,242
ENSG00000093167.17,chr3,37175817,37176361,TSS,True,193,242
ENSG00000158186.12,chr3,138398568,138400533,5AS,True,245,274
ENSG00000158186.12,chr3,138348422,138348767,TSS,True,155,363
ENSG00000158186.12,chr3,138397322,138397477,TSS,True,296,344
ENSG00000158186.12,chr3,138402169,138405536,PAS,True,63,306
ENSG00000158186.12,chr3,138400533,138400614,PAS,True,265,306
ENSG00000152642.10,chr3,32146734,32159567,ES,True,36,345
ENSG00000152642.10,chr3,32106511,32106758,TSS,False,104,443
ENSG00000023330.14,chr3,52198085,52198255,TSS,True,24,233
ENSG00000065518.7,chr3,120596331,120596539,TSS,True,33,319
ENSG00000163412.12,chr3,71725191,71725441,TSS,False,37,195
ENSG00000156976.16,chr3,186783639,186784431,3AS,False,490,626
ENSG00000144674.16,chr3,37251484,37273535,ES,False,95,141
ENSG00000144674.16,chr3,37289291,37294978,ES,True,131,148
ENSG00000144674.16,chr3,37242952,37243622,TSS,True,35,183
ENSG00000144674.16,chr3,37302184,37302581,PAS,True,137,159
ENSG00000144674.16,chr3,37323587,37324777,PAS,True,35,161
ENSG00000163827.12,chr3,46566176,46566570,TSS,True,34,243
ENSG00000178252.17,chr3,49014116,49014209,IR,False,120,145
ENSG00000178252.17,chr3,49007308,49007531,TSS,True,76,154
ENSG00000178252.17,chr3,49011638,49014116,TSS,False,102,154
ENSG00000161203.13,chr3,184174815,184174959,TSS,False,104,587
ENSG00000161203.13,chr3,184174876,184177067,TSS,True,514,587
ENSG00000178053.17,chr3,158571347,158592433,5AS,False,174,266
ENSG00000178053.17,chr3,158592581,158596861,ES,False,33,272
ENSG00000178053.17,chr3,158571153,158571391,TSS,True,187,287
ENSG00000178053.17,chr3,158571160,158571347,TSS,True,106,287
ENSG00000144744.16,chr3,69077918,69080333,ES,False,36,134
ENSG00000144744.16,chr3,69080333,69080389,TSS,True,27,162
ENSG00000144744.16,chr3,69062981,69063074,TSS,True,143,161
ENSG00000058262.9,chr3,128052302,128052559,TSS,False,96,155
ENSG00000178057.14,chr3,49022768,49022877,3AS,True,24,204
ENSG00000174748.20,chr3,23917129,23917173,TSS,False,93,578
ENSG00000169908.11,chr3,149377370,149377862,TSS,True,19,135
ENSG00000010282.14,chr3,42702578,42702828,TSS,True,405,952
ENSG00000010282.14,chr3,42693616,42696785,TSS,True,839,951
ENSG00000183873.15,chr3,38649530,38649727,TSS,True,139,156
ENSG00000114738.10,chr3,50617226,50617513,5AS,False,345,483
ENSG00000114738.10,chr3,50617089,50617226,TSS,False,531,878
ENSG00000114738.10,chr3,50617078,50617241,TSS,True,738,878
ENSG00000114738.10,chr3,50617156,50617784,TSS,True,692,878
ENSG00000114391.12,chr3,101686671,101686718,TSS,True,13,109
ENSG00000072274.12,chr3,196082042,196082146,TSS,False,16,104
ENSG00000175166.16,chr3,184308707,184309055,PAS,False,68,638
ENSG00000163527.9,chr3,31532160,31533312,TSS,True,28,210
ENSG00000088543.14,chr3,50561747,50567462,ES,False,42,117
ENSG00000163833.7,chr3,121593366,121593502,TSS,False,232,378
ENSG00000163833.7,chr3,121621435,121623343,TSS,True,330,375
ENSG00000113811.10,chr3,53884416,53885561,PAS,True,22,113
ENSG00000113811.10,chr3,53886899,53886934,PAS,True,92,113
ENSG00000182899.16,chr3,197950181,197950221,TSS,True,52,239
ENSG00000182899.16,chr3,197954052,197954147,TSS,True,208,239
ENSG00000168273.7,chr3,52536773,52540423,5AS,False,63,105
ENSG00000168273.7,chr3,52536609,52536906,TSS,True,79,121
ENSG00000168273.7,chr3,52536604,52536773,TSS,False,57,121
ENSG00000168273.7,chr3,52540423,52540526,PAS,True,16,121
PB_novel_51478,SIRV1,6473,6560,IR,True,97,227
PB_novel_51478,SIRV1,999,1484,PAS,True,45,241
PB_novel_51478,SIRV1,6449,6473,PAS,True,194,238
PB_novel_51478,SIRV1,10593,10639,TSS,True,203,241
PB_novel_51478,SIRV1,10282,10367,TSS,True,129,241
PB_novel_51478,SIRV1,7552,7787,TSS,True,191,240
PB_novel_51490,SIRV3,1943,2005,TSS,True,28,115
PB_novel_51490,SIRV3,8755,8940,PAS,True,87,115
PB_novel_51499,SIRV5,6452,6826,ES,True,602,768
PB_novel_51499,SIRV5,8016,8277,IR,True,172,777
PB_novel_51499,SIRV5,1000,1149,TSS,True,91,882
PB_novel_51499,SIRV5,10858,10993,PAS,True,204,878
PB_novel_51499,SIRV5,11133,11867,PAS,True,775,882
PB_novel_51502,SIRV6,1735,2470,ES,True,87,325
PB_novel_51502,SIRV6,1735,2780,3AS,True,107,398
PB_novel_51502,SIRV6,3164,10724,ES,True,452,508
PB_novel_51502,SIRV6,10818,11034,3AS,True,57,557
PB_novel_51502,SIRV6,11108,11205,IR,True,500,581
PB_novel_51502,SIRV6,2285,2620,TSS,True,579,672
PB_novel_51502,SIRV6,10238,10818,TSS,True,423,583
PB_novel_51502,SIRV6,999,1186,TSS,True,284,799
PB_novel_51502,SIRV6,11205,11838,PAS,True,298,799
PB_novel_51502,SIRV6,10724,10818,PAS,True,710,799
PB_novel_51502,SIRV6,11031,11331,PAS,True,718,799
PB_novel_51502,SIRV6,1845,2120,PAS,True,437,527
PB_novel_51509,SIRV7,3111,114680,ME,True,115,241
PB_novel_51509,SIRV7,55849,56097,PAS,True,253,317
PB_novel_51509,SIRV7,999,2675,PAS,True,65,321
