gene,chr,start,end,splice_type,novel,PC-3_ENCFF044LIA_in_cov,PC-3_ENCFF044LIA_total_cov
ENSG00000126775.8,chr14,55411601,55411850,TSS,False,87,117
ENSG00000100503.23,chr14,50719755,50723672,PAS,True,93,118
ENSG00000100503.23,chr14,50723776,50726066,PAS,True,88,112
ENSG00000100503.23,chr14,50831005,50831240,TSS,True,52,129
ENSG00000100445.17,chr14,24440782,24442711,TSS,True,96,116
ENSG00000100445.17,chr14,24441673,24442689,TSS,True,100,116
ENSG00000100445.17,chr14,24442345,24442760,TSS,True,102,116
ENSG00000100445.17,chr14,24442753,24442803,TSS,False,91,116
ENSG00000198668.10,chr14,90397026,90397233,TSS,True,977,2962
ENSG00000198668.10,chr14,90404688,90408264,PAS,True,721,2780
ENSG00000100504.16,chr14,50944160,50944580,TSS,True,54,373
ENSG00000090060.17,chr14,96556413,96562818,ES,False,22,169
ENSG00000090060.17,chr14,96556413,96564954,ES,False,51,221
ENSG00000090060.17,chr14,96564954,96567120,PAS,True,81,304
ENSG00000090060.17,chr14,96531474,96533220,PAS,True,246,287
ENSG00000100926.14,chr14,24192356,24192647,IR,True,265,315
ENSG00000100926.14,chr14,24189144,24189808,PAS,True,97,349
ENSG00000100926.14,chr14,24191033,24193269,PAS,True,272,323
ENSG00000100926.14,chr14,24195345,24195687,TSS,True,90,374
ENSG00000070367.15,chr14,57200503,57208797,PAS,True,16,146
ENSG00000070367.15,chr14,57268621,57268916,TSS,True,28,155
ENSG00000168175.14,chr14,55051637,55051803,TSS,True,86,165
ENSG00000168175.14,chr14,55063036,55063325,TSS,True,94,163
ENSG00000156411.9,chr14,103921469,103921573,TSS,True,65,232
ENSG00000050130.17,chr14,59484593,59486730,3AS,False,92,268
ENSG00000050130.17,chr14,59484593,59486730,IR,False,92,106
ENSG00000050130.17,chr14,59484184,59484593,TSS,True,33,319
ENSG00000089737.16,chr14,94081118,94081225,TSS,True,34,200
ENSG00000165525.17,chr14,49795785,49795944,PAS,True,99,131
ENSG00000165525.17,chr14,49799467,49799524,PAS,True,98,113
ENSG00000165525.17,chr14,49828677,49828807,PAS,True,36,100
ENSG00000165525.17,chr14,49852694,49853081,TSS,True,36,134
ENSG00000100836.10,chr14,23324289,23325246,IR,False,139,185
ENSG00000100836.10,chr14,23321451,23321820,TSS,True,135,258
ENSG00000100836.10,chr14,23321906,23322295,TSS,True,231,258
ENSG00000100836.10,chr14,23323036,23323066,TSS,True,226,258
ENSG00000100836.10,chr14,23325246,23326176,PAS,True,46,186
ENSG00000100836.10,chr14,23324137,23326163,PAS,True,140,184
ENSG00000072110.13,chr14,68978951,68979363,TSS,True,331,1089
ENSG00000165516.10,chr14,49779675,49779747,IR,False,395,497
ENSG00000133961.20,chr14,73277293,73282358,ES,False,108,148
ENSG00000133961.20,chr14,73284365,73287109,3AS,True,17,141
ENSG00000133961.20,chr14,73297285,73323129,ES,False,101,145
ENSG00000133961.20,chr14,73355766,73409936,ES,False,30,138
ENSG00000133961.20,chr14,73458492,73458601,TSS,True,56,195
ENSG00000170779.10,chr14,105020998,105021276,TSS,True,63,354
ENSG00000183576.12,chr14,99480727,99481192,TSS,True,50,213
ENSG00000100462.15,chr14,22920522,22921056,PAS,True,35,213
ENSG00000100462.15,chr14,22920523,22920731,PAS,True,187,213
ENSG00000100462.15,chr14,22929251,22929462,TSS,True,55,221
ENSG00000100889.11,chr14,24094434,24096891,5AS,False,93,104
ENSG00000100889.11,chr14,24094196,24094434,TSS,True,45,138
ENSG00000100889.11,chr14,24094308,24097137,TSS,True,124,138
ENSG00000213928.8,chr14,24164134,24164613,IR,False,218,251
ENSG00000213928.8,chr14,24165962,24166121,IR,True,262,298
ENSG00000213928.8,chr14,24161255,24161338,TSS,True,70,304
ENSG00000213928.8,chr14,24166121,24168040,PAS,True,42,304
ENSG00000126214.21,chr14,103677523,103679383,3AS,False,145,164
ENSG00000126214.21,chr14,103677523,103679407,3AS,True,20,184
ENSG00000126214.21,chr14,103629157,103629494,TSS,True,134,283
ENSG00000126214.21,chr14,103685809,103687211,TSS,True,141,163
ENSG00000126214.21,chr14,103699580,103700727,TSS,True,131,150
ENSG00000126214.21,chr14,103685637,103688126,PAS,True,130,197
ENSG00000126214.21,chr14,103701200,103701552,PAS,True,133,257
ENSG00000126214.21,chr14,103684985,103686225,PAS,True,170,197
ENSG00000053770.11,chr14,57268450,57269388,TSS,True,13,101
ENSG00000165792.17,chr14,20989730,20990077,TSS,True,25,100
ENSG00000165792.17,chr14,20996784,20997035,PAS,True,49,100
ENSG00000119723.16,chr14,73950221,73950495,TSS,False,60,129
ENSG00000119723.16,chr14,73957352,73959078,TSS,True,98,129
ENSG00000213741.10,chr14,49586284,49586379,TSS,True,366,1334
ENSG00000213741.10,chr14,49585949,49586026,TSS,True,1004,1334
ENSG00000166165.12,chr14,103520311,103521262,ES,False,23,130
ENSG00000166165.12,chr14,103522765,103522848,TSS,True,123,144
ENSG00000166165.12,chr14,103521262,103521481,TSS,True,50,144
ENSG00000116685.15,chr1,11923115,11923190,IR,True,45,271
ENSG00000116685.15,chr1,11919588,11920332,PAS,True,67,384
ENSG00000116685.15,chr1,11922635,11923146,TSS,True,316,382
ENSG00000116685.15,chr1,11925204,11926430,TSS,True,110,384
ENSG00000078618.21,chr1,51788871,51789433,PAS,True,41,253
ENSG00000074800.15,chr1,8878579,8879273,TSS,True,837,3676
ENSG00000074800.15,chr1,8863234,8863500,TSS,True,2933,3667
ENSG00000187147.17,chr1,44631941,44632208,TSS,True,30,106
ENSG00000187147.17,chr1,44631951,44632212,TSS,True,87,106
ENSG00000107404.19,chr1,1338653,1339361,5AS,False,463,553
ENSG00000107404.19,chr1,1348895,1349464,TSS,True,345,791
ENSG00000116478.11,chr1,32327677,32329067,IR,True,776,890
ENSG00000116478.11,chr1,32327677,32330577,IR,True,18,118
ENSG00000116478.11,chr1,32329160,32330577,IR,True,795,898
ENSG00000116478.11,chr1,32333016,32335070,PAS,True,106,959
ENSG00000116478.11,chr1,32332089,32333621,PAS,True,840,942
ENSG00000117450.13,chr1,45521828,45521939,TSS,True,334,793
ENSG00000117450.13,chr1,45522777,45522878,TSS,False,556,793
ENSG00000053371.12,chr1,19311826,19312140,TSS,True,12,111
ENSG00000160087.20,chr1,1263386,1273665,ES,False,30,261
ENSG00000160087.20,chr1,1267992,1273665,5AS,False,233,280
ENSG00000160087.20,chr1,1273665,1273864,TSS,True,99,365
ENSG00000143543.14,chr1,153976775,153976975,IR,False,251,286
ENSG00000143543.14,chr1,153977169,153977677,TSS,True,106,368
ENSG00000132716.18,chr1,160240370,160262448,5AS,True,20,150
ENSG00000132716.18,chr1,160244034,160262448,5AS,False,42,146
ENSG00000132716.18,chr1,160215713,160217708,PAS,True,27,251
ENSG00000132716.18,chr1,160262116,160262528,TSS,True,178,266
ENSG00000132716.18,chr1,160262448,160262618,TSS,False,191,266
ENSG00000132716.18,chr1,160262275,160262486,TSS,True,220,266
ENSG00000130766.4,chr1,28259474,28259937,TSS,False,23,118
ENSG00000157881.13,chr1,2510748,2511337,3AS,False,24,132
ENSG00000157881.13,chr1,2526463,2526624,TSS,True,75,159
ENSG00000157881.13,chr1,2521100,2523002,TSS,True,137,159
ENSG00000188157.14,chr1,1048010,1048365,TSS,True,750,941
ENSG00000188157.14,chr1,1051251,1051369,TSS,True,730,932
ENSG00000143321.18,chr1,156751342,156751787,TSS,True,184,703
ENSG00000143321.18,chr1,156743651,156743802,TSS,True,631,702
ENSG00000011009.10,chr1,23791143,23791250,TSS,True,74,208
ENSG00000143776.18,chr1,227129135,227129231,PAS,True,26,163
ENSG00000143776.18,chr1,227317004,227319184,TSS,True,24,184
ENSG00000158828.7,chr1,20633448,20633935,TSS,False,105,616
ENSG00000036549.12,chr1,77581888,77581978,3AS,False,65,159
ENSG00000036549.12,chr1,77584655,77633114,5AS,True,18,134
ENSG00000036549.12,chr1,77639602,77641521,ES,False,15,140
ENSG00000036549.12,chr1,77683261,77683840,TSS,True,39,166
ENSG00000036549.12,chr1,77682584,77682675,TSS,True,137,166
ENSG00000204859.12,chr1,6579993,6580136,TSS,True,95,110
ENSG00000204859.12,chr1,6579964,6580070,TSS,True,88,110
ENSG00000204859.12,chr1,6580013,6581299,TSS,True,82,110
ENSG00000204859.12,chr1,6588915,6589290,PAS,True,11,102
ENSG00000078808.16,chr1,1228467,1229094,TSS,False,1173,1477
ENSG00000078808.16,chr1,1231891,1232067,TSS,True,544,1477
ENSG00000198830.10,chr1,26472415,26472627,TSS,True,56,481
ENSG00000162585.16,chr1,2184399,2185513,PAS,True,146,217
ENSG00000162585.16,chr1,2189547,2189781,PAS,True,90,201
ENSG00000162585.16,chr1,2194687,2194783,TSS,True,108,227
ENSG00000117640.17,chr1,25826826,25829617,3AS,False,31,133
ENSG00000117640.17,chr1,25819926,25820029,TSS,True,55,140
ENSG00000117640.17,chr1,25820029,25823128,TSS,True,120,140
ENSG00000004455.16,chr1,33024567,33036735,ES,False,217,246
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,153,297
ENSG00000004455.16,chr1,33009919,33013402,PAS,True,150,254
ENSG00000004455.16,chr1,33036735,33036977,TSS,True,76,325
ENSG00000116741.7,chr1,192809038,192809181,TSS,True,52,218
ENSG00000162517.12,chr1,31633314,31644840,ES,True,11,103
ENSG00000162517.12,chr1,31644840,31644889,TSS,True,15,119
ENSG00000143653.9,chr1,246724058,246724612,TSS,False,20,152
ENSG00000188290.10,chr1,999613,999691,IR,False,79,134
ENSG00000188290.10,chr1,999787,999865,IR,False,81,134
ENSG00000188290.10,chr1,999525,1000094,TSS,True,108,151
ENSG00000188290.10,chr1,999865,1000097,TSS,True,64,151
ENSG00000142634.12,chr1,15426018,15428592,ES,True,40,129
ENSG00000142634.12,chr1,15409879,15410279,TSS,True,47,177
ENSG00000160679.12,chr1,153636653,153638294,IR,False,88,123
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,60,122
ENSG00000160679.12,chr1,153642429,153645063,ES,False,16,123
ENSG00000160679.12,chr1,153633990,153634343,TSS,True,26,157
ENSG00000134686.18,chr1,33332404,33334184,5AS,False,68,549
ENSG00000134686.18,chr1,33349596,33349941,TSS,True,154,635
ENSG00000137959.15,chr1,78620159,78620571,TSS,True,25,117
ENSG00000137959.15,chr1,78641774,78642793,PAS,True,14,104
ENSG00000117461.14,chr1,46131846,46132705,TSS,True,37,108
ENSG00000117676.13,chr1,26529732,26529983,TSS,True,43,271
ENSG00000117410.13,chr1,43975107,43976089,ES,False,40,298
ENSG00000117410.13,chr1,43974897,43975107,TSS,False,43,342
ENSG00000160688.18,chr1,154983189,154983397,TSS,True,39,107
ENSG00000160688.18,chr1,154983343,154984066,TSS,True,94,107
ENSG00000160688.18,chr1,154987817,154988849,TSS,True,95,107
ENSG00000160691.18,chr1,154966077,154966161,3AS,False,52,139
ENSG00000160691.18,chr1,154966318,154966812,TSS,True,126,160
ENSG00000160691.18,chr1,154974247,154974480,TSS,True,78,161
ENSG00000160691.18,chr1,154970031,154972606,TSS,True,143,160
ENSG00000065183.15,chr1,117928992,117929782,TSS,False,46,107
ENSG00000065183.15,chr1,117929757,117929924,TSS,True,77,107
ENSG00000160767.20,chr1,155254652,155255818,TSS,True,128,149
ENSG00000160767.20,chr1,155250275,155250979,TSS,True,107,148
ENSG00000163463.11,chr1,155172737,155173213,TSS,True,186,508
ENSG00000163463.11,chr1,155173220,155173329,TSS,False,335,508
ENSG00000116260.16,chr1,180196599,180197332,5AS,True,591,667
ENSG00000116260.16,chr1,180196599,180197332,IR,False,591,811
ENSG00000116260.16,chr1,180196890,180197332,IR,False,68,288
ENSG00000116260.16,chr1,180154800,180155172,TSS,True,763,1273
ENSG00000116260.16,chr1,180196261,180200294,PAS,True,623,843
ENSG00000116260.16,chr1,180197332,180200293,PAS,True,582,1248
ENSG00000127483.17,chr1,20779911,20787194,ES,False,113,188
ENSG00000127483.17,chr1,20742424,20745091,PAS,True,34,240
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,151,346
ENSG00000142657.20,chr1,10399019,10399125,TSS,True,66,265
ENSG00000159592.10,chr1,45686411,45687003,TSS,True,88,142
ENSG00000159592.10,chr1,45686992,45687165,TSS,True,101,142
ENSG00000163348.3,chr1,154961473,154961762,TSS,False,75,130
ENSG00000143222.11,chr1,161153758,161154120,TSS,True,19,115
ENSG00000116251.10,chr1,6199561,6199604,TSS,False,210,566
ENSG00000116251.10,chr1,6197651,6199556,TSS,True,497,566
ENSG00000116251.10,chr1,6192929,6193003,TSS,True,478,566
ENSG00000084652.15,chr1,32179641,32179776,TSS,False,89,110
ENSG00000084652.15,chr1,32179773,32180514,TSS,True,92,110
ENSG00000158864.12,chr1,161213921,161214155,IR,False,264,332
ENSG00000158864.12,chr1,161201822,161202480,TSS,True,50,342
ENSG00000158864.12,chr1,161214155,161214399,PAS,True,68,332
ENSG00000158864.12,chr1,161213863,161214403,PAS,True,269,331
ENSG00000130762.14,chr1,3478026,3478423,IR,False,75,104
ENSG00000130762.14,chr1,3454458,3454844,TSS,True,108,121
ENSG00000130762.14,chr1,3454517,3454828,TSS,True,105,121
ENSG00000130762.14,chr1,3454458,3454811,TSS,False,76,121
ENSG00000173207.12,chr1,154974662,154974804,TSS,True,112,223
ENSG00000173207.12,chr1,154978083,154978114,TSS,True,134,223
ENSG00000175756.13,chr1,1374790,1374996,IR,False,127,152
ENSG00000175756.13,chr1,1374790,1375153,5AS,False,197,328
ENSG00000175756.13,chr1,1374790,1375153,IR,False,197,222
ENSG00000175756.13,chr1,1373999,1375185,TSS,True,367,528
ENSG00000175756.13,chr1,1375153,1375310,TSS,True,332,528
ENSG00000175756.13,chr1,1374996,1375188,TSS,True,400,528
ENSG00000143549.19,chr1,154182987,154183224,TSS,True,86,604
ENSG00000215908.10,chr1,16617675,16619103,PAS,True,54,110
ENSG00000215908.10,chr1,16644645,16645499,TSS,True,50,110
ENSG00000007923.15,chr1,6701728,6701885,TSS,True,44,360
ENSG00000116863.10,chr1,36088875,36089115,TSS,False,18,144
ENSG00000266338.6,chr1,144421375,144423256,PAS,True,73,128
ENSG00000266338.6,chr1,144421494,144423975,PAS,True,99,128
ENSG00000266338.6,chr1,144461380,144461971,TSS,True,57,132
ENSG00000116350.16,chr1,29181645,29182028,TSS,True,69,302
ENSG00000265491.4,chr1,145823771,145824412,TSS,False,28,102
ENSG00000143641.9,chr1,230066903,230067406,TSS,True,217,304
ENSG00000126698.10,chr1,28200280,28201370,PAS,True,30,287
ENSG00000126698.10,chr1,28232920,28233035,TSS,True,31,307
ENSG00000136643.11,chr1,213051509,213077695,ES,False,18,138
ENSG00000136643.11,chr1,213167973,213230496,ES,False,23,133
ENSG00000132128.16,chr1,46285361,46286494,TSS,False,169,194
ENSG00000132128.16,chr1,46303123,46303379,TSS,True,54,194
ENSG00000116521.10,chr1,155260659,155262085,ES,False,80,331
ENSG00000116521.10,chr1,155262085,155262424,TSS,True,49,381
ENSG00000143801.16,chr1,226891361,226891745,3AS,False,46,206
ENSG00000143801.16,chr1,226870509,226870649,TSS,True,108,229
ENSG00000143801.16,chr1,226870639,226871404,TSS,True,162,229
ENSG00000152332.15,chr1,162497817,162498268,TSS,True,50,317
ENSG00000158109.14,chr1,3624972,3625273,TSS,True,90,395
ENSG00000234741.7,chr1,173864075,173864256,IR,False,167,190
ENSG00000234741.7,chr1,173864304,173864483,IR,False,158,184
ENSG00000234741.7,chr1,173864506,173864674,IR,False,162,184
ENSG00000234741.7,chr1,173864704,173865228,IR,False,167,188
ENSG00000234741.7,chr1,173865282,173865470,IR,False,109,129
ENSG00000234741.7,chr1,173865282,173865509,5AS,False,59,168
ENSG00000234741.7,chr1,173866567,173866760,IR,False,163,186
ENSG00000234741.7,chr1,173863894,173864075,PAS,True,32,200
ENSG00000116171.17,chr1,52927245,52927465,TSS,True,176,276
ENSG00000116171.17,chr1,53014890,53015043,TSS,True,111,272
ENSG00000069248.11,chr1,229508067,229508361,TSS,True,13,114
ENSG00000135862.5,chr1,183023206,183024134,TSS,False,79,174
ENSG00000135862.5,chr1,183142533,183145592,PAS,False,40,144
ENSG00000135862.5,chr1,183116766,183117161,PAS,True,102,119
ENSG00000162909.17,chr1,223769909,223770446,IR,False,130,294
ENSG00000162909.17,chr1,223712227,223712877,TSS,False,177,387
ENSG00000162909.17,chr1,223755550,223759481,TSS,True,317,368
ENSG00000197956.9,chr1,153535948,153536235,TSS,False,172,1343
ENSG00000188976.10,chr1,944800,945056,5AS,False,404,706
ENSG00000188976.10,chr1,959214,960041,TSS,True,134,804
ENSG00000159166.13,chr1,201399268,201399915,TSS,True,46,203
ENSG00000159166.13,chr1,201386334,201387180,TSS,True,167,203
ENSG00000178585.14,chr1,9877989,9910094,ES,True,100,114
ENSG00000178585.14,chr1,9910094,9910358,TSS,True,28,143
ENSG00000174574.15,chr1,38991243,38991600,TSS,True,35,300
ENSG00000116237.15,chr1,6235716,6235999,TSS,True,69,261
ENSG00000186283.13,chr1,179082036,179082387,TSS,True,20,118
ENSG00000090686.15,chr1,21721163,21721649,3AS,False,30,124
ENSG00000090686.15,chr1,21729829,21736445,3AS,False,22,154
ENSG00000090686.15,chr1,21678592,21679439,PAS,True,144,174
ENSG00000090686.15,chr1,21721031,21721166,PAS,True,97,170
ENSG00000090686.15,chr1,21721035,21721163,PAS,True,147,170
ENSG00000090686.15,chr1,21724818,21728719,PAS,True,132,166
ENSG00000160714.9,chr1,154558226,154558851,TSS,True,35,159
ENSG00000160049.11,chr1,10460262,10461702,PAS,True,35,102
ENSG00000160049.11,chr1,10460907,10463209,PAS,True,70,102
ENSG00000160049.11,chr1,10472322,10472582,TSS,True,33,131
ENSG00000143753.12,chr1,224183201,224183418,TSS,True,33,160
ENSG00000143420.18,chr1,150621248,150622859,PAS,True,82,118
ENSG00000143420.18,chr1,150623608,150625808,PAS,True,39,107
ENSG00000143420.18,chr1,150629413,150629622,TSS,True,51,141
ENSG00000143420.18,chr1,150629060,150629153,TSS,True,125,141
ENSG00000153187.19,chr1,244862730,244863673,5AS,False,525,894
ENSG00000153187.19,chr1,244863673,244864567,TSS,True,435,960
ENSG00000153187.19,chr1,244863616,244864545,TSS,True,583,951
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,288,429
ENSG00000162735.18,chr1,160283109,160285054,ES,False,28,128
ENSG00000162735.18,chr1,160285054,160285151,TSS,True,26,154
ENSG00000163479.13,chr1,156020887,156020951,TSS,False,40,376
ENSG00000077549.17,chr1,19485435,19485551,TSS,True,42,177
ENSG00000162458.12,chr1,15758727,15758848,TSS,True,67,123
ENSG00000162458.12,chr1,15774636,15774796,TSS,True,107,123
ENSG00000126107.14,chr1,45010888,45011371,TSS,False,48,181
ENSG00000253368.3,chr1,26994612,26999846,5AS,True,300,347
ENSG00000253368.3,chr1,26993691,26994612,TSS,False,105,404
ENSG00000253368.3,chr1,26993690,26994630,TSS,True,356,404
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,63,310
ENSG00000084623.11,chr1,32222440,32222630,TSS,True,278,310
ENSG00000047410.13,chr1,186374877,186375751,TSS,True,26,107
ENSG00000186501.14,chr1,27322148,27322391,TSS,True,39,113
ENSG00000126067.11,chr1,35641341,35641554,TSS,False,16,111
ENSG00000177674.15,chr1,11736093,11736235,TSS,True,22,109
ENSG00000130770.17,chr1,28236099,28236270,TSS,True,37,106
ENSG00000058085.14,chr1,183185935,183186431,TSS,True,245,504
ENSG00000058085.14,chr1,183226798,183226916,TSS,True,368,504
ENSG00000058085.14,chr1,183243146,183244904,PAS,True,85,473
ENSG00000084070.11,chr1,40373663,40374223,TSS,False,22,127
ENSG00000224870.6,chr1,1399685,1400157,IR,False,47,139
ENSG00000224870.6,chr1,1399689,1400157,IR,False,31,121
ENSG00000224870.6,chr1,1400303,1400604,IR,False,124,163
ENSG00000224870.6,chr1,1399522,1399685,TSS,True,124,173
ENSG00000224870.6,chr1,1399521,1399689,TSS,True,139,173
ENSG00000224870.6,chr1,1399519,1400303,TSS,True,129,173
ENSG00000224870.6,chr1,1400604,1402040,PAS,False,40,173
ENSG00000158292.6,chr1,6250003,6250439,IR,True,270,390
ENSG00000158292.6,chr1,6250624,6253717,ES,True,26,239
ENSG00000158292.6,chr1,6250624,6254549,ES,True,32,257
ENSG00000158292.6,chr1,6247345,6250003,PAS,False,140,411
ENSG00000158292.6,chr1,6247350,6250624,PAS,True,205,324
ENSG00000158292.6,chr1,6260824,6261174,TSS,False,2307,2569
ENSG00000157191.19,chr1,16440696,16440853,TSS,True,67,195
ENSG00000157191.19,chr1,16451857,16452015,TSS,True,150,177
ENSG00000157191.19,chr1,16458841,16460090,PAS,True,18,175
ENSG00000160752.14,chr1,155308965,155310063,3AS,False,89,153
ENSG00000160752.14,chr1,155308965,155310063,5AS,True,89,101
ENSG00000160752.14,chr1,155308965,155310063,IR,False,89,103
ENSG00000160752.14,chr1,155308665,155308965,TSS,True,86,245
ENSG00000066136.20,chr1,40691587,40691867,TSS,True,29,137
ENSG00000066136.20,chr1,40770708,40771603,PAS,True,21,127
ENSG00000203852.3,chr1,149854217,149859960,3AS,True,21,112
ENSG00000203852.3,chr1,149852298,149854217,TSS,True,23,142
ENSG00000203852.3,chr1,149859951,149860553,PAS,True,47,142
ENSG00000203852.3,chr1,149859960,149860553,PAS,True,121,142
ENSG00000081692.12,chr1,227735011,227735313,TSS,True,32,102
ENSG00000004487.16,chr1,23030634,23050386,ES,False,283,503
ENSG00000143384.12,chr1,150578842,150579674,TSS,True,78,231
ENSG00000001461.16,chr1,24415379,24415904,TSS,True,38,196
ENSG00000001461.16,chr1,24468985,24472979,PAS,True,40,174
ENSG00000001461.16,chr1,24466003,24466706,PAS,False,144,174
ENSG00000163374.19,chr1,155668717,155670319,3AS,False,52,102
ENSG00000163374.19,chr1,155659443,155660913,PAS,True,25,124
