gene,chr,start,end,splice_type,novel,GM12878_ENCFF225CCJ_in_cov,GM12878_ENCFF225CCJ_total_cov
ENSG00000117640.17,chr1,25819926,25820029,TSS,True,43,146
ENSG00000117640.17,chr1,25820029,25823128,TSS,True,127,146
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,133,601
ENSG00000004455.16,chr1,33009919,33013402,PAS,True,480,598
ENSG00000004455.16,chr1,33036735,33036977,TSS,True,123,646
ENSG00000162694.13,chr1,100888828,100894632,3AS,False,92,112
ENSG00000162694.13,chr1,100894632,100895955,TSS,True,29,127
ENSG00000162694.13,chr1,100895333,100896008,TSS,True,115,129
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,49,151
ENSG00000160679.12,chr1,153633990,153634343,TSS,True,18,168
ENSG00000119285.10,chr1,236604421,236604548,TSS,True,48,100
ENSG00000137959.15,chr1,78620571,78628950,ES,False,244,819
ENSG00000137959.15,chr1,78620971,78628950,ES,True,30,121
ENSG00000137959.15,chr1,78620159,78620571,TSS,True,121,958
ENSG00000117461.14,chr1,46040139,46043871,PAS,True,69,106
ENSG00000117461.14,chr1,46055852,46055971,PAS,True,53,105
ENSG00000117461.14,chr1,46131846,46132705,TSS,True,30,122
ENSG00000117676.13,chr1,26545817,26546035,TSS,True,49,105
ENSG00000215717.5,chr1,109090758,109090882,TSS,True,13,111
ENSG00000065183.15,chr1,117929782,117933287,5AS,False,77,130
ENSG00000065183.15,chr1,117928992,117929782,TSS,False,98,175
ENSG00000065183.15,chr1,117929757,117929924,TSS,True,128,175
ENSG00000065183.15,chr1,117959291,117960886,PAS,False,84,173
ENSG00000065183.15,chr1,117941749,117941824,PAS,False,99,150
ENSG00000127483.17,chr1,20742424,20745091,PAS,True,63,103
ENSG00000127483.17,chr1,20786648,20786822,TSS,False,81,120
ENSG00000127483.17,chr1,20786513,20786669,TSS,False,92,120
ENSG00000132773.11,chr1,45340304,45341072,5AS,False,107,135
ENSG00000132773.11,chr1,45342643,45342842,3AS,False,119,141
ENSG00000132773.11,chr1,45339712,45340322,TSS,True,129,149
ENSG00000132773.11,chr1,45339720,45340304,TSS,False,41,149
ENSG00000135842.16,chr1,184791035,184796097,PAS,True,20,112
ENSG00000135842.16,chr1,184974301,184974918,TSS,False,20,123
ENSG00000143549.19,chr1,154182987,154183224,TSS,True,110,1002
ENSG00000162419.12,chr1,28683740,28690103,3AS,False,85,110
ENSG00000162419.12,chr1,28668708,28668839,TSS,True,15,114
ENSG00000163565.18,chr1,159032691,159049431,ES,False,346,426
ENSG00000163565.18,chr1,159032691,159051678,ES,False,92,518
ENSG00000163565.18,chr1,159009864,159010161,TSS,True,243,997
ENSG00000163565.18,chr1,159008925,159009225,TSS,False,828,999
ENSG00000163565.18,chr1,159054820,159055156,PAS,True,478,999
ENSG00000163565.18,chr1,159020340,159020529,PAS,False,730,975
ENSG00000163565.18,chr1,159015871,159016530,PAS,True,805,947
ENSG00000116350.16,chr1,29181645,29182028,TSS,True,21,106
ENSG00000143228.12,chr1,163322066,163326031,5AS,False,43,266
ENSG00000143228.12,chr1,163328304,163328845,IR,True,247,283
ENSG00000143228.12,chr1,163321888,163322066,TSS,True,240,297
ENSG00000143228.12,chr1,163321868,163322212,TSS,True,74,297
ENSG00000143228.12,chr1,163355334,163356014,PAS,True,195,297
ENSG00000143228.12,chr1,163343732,163343849,PAS,True,129,294
ENSG00000142856.16,chr1,63438492,63441103,PAS,True,38,126
ENSG00000142856.16,chr1,63449462,63453974,PAS,True,107,126
ENSG00000117153.15,chr1,202927088,202927269,TSS,False,21,114
ENSG00000117593.10,chr1,173845291,173853348,ES,False,15,135
ENSG00000117593.10,chr1,173857517,173858873,PAS,True,25,163
ENSG00000152332.15,chr1,162497817,162498268,TSS,True,46,125
ENSG00000117228.9,chr1,89051521,89053468,PAS,True,84,208
ENSG00000117228.9,chr1,89055133,89055215,PAS,True,167,207
ENSG00000117228.9,chr1,89054680,89054875,PAS,True,174,208
ENSG00000234741.7,chr1,173864075,173864256,IR,False,493,556
ENSG00000234741.7,chr1,173864304,173864483,IR,False,320,554
ENSG00000234741.7,chr1,173864506,173864674,IR,False,315,546
ENSG00000234741.7,chr1,173864704,173865228,IR,False,395,564
ENSG00000234741.7,chr1,173865282,173865470,IR,False,262,398
ENSG00000234741.7,chr1,173865282,173865509,5AS,False,167,430
ENSG00000234741.7,chr1,173865282,173865509,IR,False,167,303
ENSG00000234741.7,chr1,173865547,173865856,IR,True,510,567
ENSG00000234741.7,chr1,173865894,173866176,IR,False,487,561
ENSG00000234741.7,chr1,173866567,173866760,IR,False,420,565
ENSG00000234741.7,chr1,173863894,173864075,PAS,True,94,587
ENSG00000069248.11,chr1,229440257,229442040,PAS,True,93,121
ENSG00000069248.11,chr1,229456846,229458296,PAS,True,91,118
ENSG00000069248.11,chr1,229465441,229465519,PAS,True,65,114
ENSG00000069248.11,chr1,229508067,229508361,TSS,True,28,123
ENSG00000284770.1,chr1,235367341,235367504,TSS,True,16,146
ENSG00000117697.14,chr1,212739601,212782371,ES,False,256,289
ENSG00000117650.12,chr1,211663628,211667105,3AS,False,38,234
ENSG00000117650.12,chr1,211662771,211663652,PAS,True,61,260
ENSG00000117650.12,chr1,211662770,211663628,PAS,True,222,260
ENSG00000116237.15,chr1,6235716,6235999,TSS,True,15,105
ENSG00000090686.15,chr1,21678592,21679439,PAS,True,93,108
ENSG00000090686.15,chr1,21782823,21783623,TSS,True,40,110
ENSG00000162777.16,chr1,111199798,111199914,IR,True,59,390
ENSG00000162777.16,chr1,111199622,111200210,TSS,True,895,1232
ENSG00000162777.16,chr1,111200392,111200796,TSS,True,574,1232
ENSG00000160049.11,chr1,10460262,10461702,PAS,True,130,238
ENSG00000160049.11,chr1,10460907,10463209,PAS,True,109,234
ENSG00000143033.17,chr1,93127299,93133702,ES,False,57,330
ENSG00000143033.17,chr1,93136669,93140947,PAS,True,324,423
ENSG00000143033.17,chr1,93133702,93133772,PAS,False,184,422
ENSG00000116489.12,chr1,112619160,112619883,TSS,True,85,593
ENSG00000118197.13,chr1,200649226,200659026,ES,True,14,105
ENSG00000118197.13,chr1,200640804,200641256,PAS,True,143,161
ENSG00000118197.13,chr1,200644032,200644517,PAS,True,90,161
ENSG00000118197.13,chr1,200649678,200650676,PAS,True,112,161
ENSG00000153187.19,chr1,244851173,244854503,PAS,True,26,173
ENSG00000153187.19,chr1,244853660,244856158,PAS,True,129,147
ENSG00000153187.19,chr1,244858010,244861781,TSS,True,169,198
ENSG00000153187.19,chr1,244862618,244864513,TSS,True,166,200
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,608,786
ENSG00000162735.18,chr1,160285054,160285151,TSS,True,14,120
ENSG00000085999.11,chr1,46247602,46247746,TSS,False,83,102
ENSG00000085999.11,chr1,46247710,46248408,TSS,True,87,102
ENSG00000085999.11,chr1,46247717,46247809,TSS,True,79,102
ENSG00000163479.13,chr1,156020887,156020951,TSS,False,103,969
ENSG00000117280.12,chr1,205774832,205775478,TSS,True,120,198
ENSG00000117280.12,chr1,205775373,205775482,TSS,True,177,198
ENSG00000180098.9,chr1,28553004,28553137,TSS,True,70,175
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,329,2763
ENSG00000084623.11,chr1,32222440,32222630,TSS,True,2459,2763
ENSG00000047410.13,chr1,186354920,186355558,PAS,True,215,414
ENSG00000047410.13,chr1,186374877,186375751,TSS,True,91,460
ENSG00000143297.18,chr1,157523810,157524557,PAS,True,43,202
ENSG00000143297.18,chr1,157552331,157552541,TSS,True,72,247
ENSG00000157191.19,chr1,16440696,16440853,TSS,True,31,187
ENSG00000143119.13,chr1,110872560,110873248,TSS,True,258,2230
ENSG00000160752.14,chr1,155308965,155310042,ES,False,558,626
ENSG00000160752.14,chr1,155308965,155310063,3AS,False,448,1074
ENSG00000075945.12,chr1,170074435,170074793,TSS,True,149,718
ENSG00000075945.12,chr1,170071476,170071562,TSS,True,612,714
ENSG00000120370.12,chr1,170532124,170532284,TSS,True,28,108
ENSG00000066136.20,chr1,40691587,40691867,TSS,True,15,106
ENSG00000143337.18,chr1,179884769,179889312,3AS,False,69,117
ENSG00000134255.13,chr1,111140196,111140307,TSS,False,61,189
ENSG00000134255.13,chr1,111138567,111139761,TSS,False,158,189
ENSG00000134255.13,chr1,111184190,111185179,PAS,True,30,184
ENSG00000067334.13,chr1,93868534,93869944,PAS,True,693,922
ENSG00000067334.13,chr1,93876382,93877862,PAS,True,389,906
ENSG00000162623.15,chr1,74763893,74766677,PAS,True,27,130
ENSG00000162623.15,chr1,74752291,74752402,PAS,True,106,130
ENSG00000198860.12,chr1,184054863,184072826,ES,False,82,391
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,216,241
ENSG00000196505.10,chr1,117863486,117870616,PAS,True,39,121
ENSG00000196505.10,chr1,117876711,117878152,PAS,True,100,121
ENSG00000143499.13,chr1,214280721,214281427,TSS,True,13,120
ENSG00000172380.5,chr1,67833343,67833790,TSS,True,32,236
ENSG00000116815.15,chr1,116514533,116514822,PAS,True,263,492
ENSG00000116815.15,chr1,116520434,116521983,PAS,True,280,484
ENSG00000143612.20,chr1,154212624,154214456,ES,False,73,514
ENSG00000143612.20,chr1,154214574,154220341,ES,False,260,497
ENSG00000162607.12,chr1,62436379,62437400,TSS,False,50,234
ENSG00000162607.12,chr1,62444737,62445083,PAS,True,41,197
ENSG00000162607.12,chr1,62450245,62451804,PAS,True,181,222
ENSG00000057252.12,chr1,179293738,179293936,TSS,True,30,296
ENSG00000143401.14,chr1,150220758,150223185,3AS,False,18,134
ENSG00000143401.14,chr1,150218416,150220761,PAS,True,117,235
ENSG00000143401.14,chr1,150226926,150229237,PAS,True,198,229
ENSG00000143401.14,chr1,150226626,150226795,PAS,True,190,229
ENSG00000143401.14,chr1,150235732,150236156,TSS,True,42,264
ENSG00000131778.18,chr1,147242830,147254869,ES,True,19,183
ENSG00000131778.18,chr1,147242617,147242830,TSS,True,27,232
ENSG00000131778.18,chr1,147295430,147295767,PAS,True,32,231
ENSG00000122484.8,chr1,92387010,92389839,PAS,True,48,134
ENSG00000122484.8,chr1,92323444,92324698,PAS,False,99,133
ENSG00000157916.19,chr1,2391958,2395783,ES,False,375,472
ENSG00000266472.5,chr1,150293898,150294334,IR,True,118,181
ENSG00000266472.5,chr1,150293846,150293898,TSS,False,75,193
ENSG00000266472.5,chr1,150293866,150294449,TSS,True,129,193
ENSG00000160050.14,chr1,32201802,32201912,IR,True,15,106
ENSG00000160050.14,chr1,32200594,32200709,TSS,True,108,214
ENSG00000160050.14,chr1,32201557,32202099,TSS,True,128,214
ENSG00000117335.19,chr1,207752036,207752309,TSS,True,23,121
ENSG00000117335.19,chr1,207793518,207795515,PAS,True,35,108
ENSG00000009307.15,chr1,114738072,114757924,ME,False,26,108
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,220,1899
ENSG00000143851.15,chr1,202160544,202162174,TSS,True,108,134
ENSG00000143493.12,chr1,211940310,211942111,PAS,True,59,168
ENSG00000143493.12,chr1,211951325,211952701,PAS,True,133,166
ENSG00000143493.12,chr1,212035343,212035647,TSS,True,24,169
ENSG00000163563.7,chr1,158849189,158849506,PAS,True,62,155
ENSG00000163563.7,chr1,158843278,158843315,PAS,True,123,147
ENSG00000163563.7,chr1,158842133,158842418,PAS,True,126,146
ENSG00000134717.17,chr1,52064938,52086111,ES,False,34,314
ENSG00000143106.12,chr1,109426301,109426486,TSS,True,138,1375
ENSG00000162664.16,chr1,89995107,89995273,TSS,True,18,141
ENSG00000162664.16,chr1,90017316,90017360,PAS,True,96,125
ENSG00000162664.16,chr1,90013125,90013210,PAS,True,93,125
ENSG00000162664.16,chr1,90027353,90033588,PAS,True,95,125
ENSG00000162664.16,chr1,90010087,90010286,PAS,True,102,124
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,506,661
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,310,659
ENSG00000142864.14,chr1,67429987,67430437,TSS,True,74,726
ENSG00000121774.17,chr1,32031996,32033334,TSS,True,83,134
ENSG00000121774.17,chr1,32031521,32031640,TSS,True,113,134
ENSG00000143353.11,chr1,219173785,219173981,TSS,True,18,107
ENSG00000143353.11,chr1,219211491,219212861,PAS,True,11,107
ENSG00000116754.13,chr1,70205780,70221614,3AS,False,142,212
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,129,342
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,262,341
ENSG00000116754.13,chr1,70244683,70244816,PAS,True,211,330
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,293,336
ENSG00000116754.13,chr1,70250364,70253045,PAS,False,297,334
ENSG00000116754.13,chr1,70237424,70237556,PAS,True,276,329
ENSG00000116754.13,chr1,70249951,70250048,PAS,True,285,332
ENSG00000097021.19,chr1,6393256,6393745,TSS,True,45,105
ENSG00000097021.19,chr1,6349748,6349867,TSS,True,73,105
ENSG00000067704.9,chr1,220094086,220094483,TSS,False,64,186
ENSG00000026751.16,chr1,160750423,160752185,ES,False,22,183
ENSG00000026751.16,chr1,160739247,160739356,TSS,True,105,299
ENSG00000184007.20,chr1,31911826,31918969,ES,False,18,170
ENSG00000184007.20,chr1,31918969,31919657,TSS,True,149,197
ENSG00000184007.20,chr1,31938262,31938368,TSS,False,167,197
ENSG00000066279.17,chr1,197146140,197146693,TSS,False,98,109
ENSG00000131779.10,chr1,145918632,145918838,TSS,False,12,115
ENSG00000213281.4,chr1,114716657,114716775,TSS,False,18,104
ENSG00000162642.13,chr1,85258722,85259357,ES,False,74,102
ENSG00000058799.14,chr1,53852270,53860055,ES,False,37,107
ENSG00000000460.16,chr1,169794732,169795213,TSS,True,29,232
ENSG00000135829.16,chr1,182839308,182839456,TSS,False,110,375
ENSG00000135829.16,chr1,182887082,182887982,PAS,True,269,370
ENSG00000135829.16,chr1,182874853,182874928,PAS,True,73,314
ENSG00000162521.18,chr1,32651150,32651322,TSS,True,73,301
ENSG00000266094.7,chr1,206557132,206557693,TSS,True,86,117
ENSG00000132704.15,chr1,157746774,157748552,ES,True,14,126
ENSG00000132704.15,chr1,157746899,157748874,ES,False,13,129
ENSG00000132704.15,chr1,157766971,157768413,ES,True,15,101
ENSG00000132704.15,chr1,157766971,157770408,ES,False,21,132
ENSG00000132704.15,chr1,157777042,157777287,TSS,True,21,160
ENSG00000143815.14,chr1,225401500,225403463,PAS,True,93,393
ENSG00000143815.14,chr1,225411386,225412645,PAS,True,228,283
ENSG00000143815.14,chr1,225427953,225428114,TSS,False,154,426
ENSG00000143815.14,chr1,225404403,225404468,TSS,True,237,335
ENSG00000162692.11,chr1,100738122,100743008,PAS,True,20,114
ENSG00000009790.14,chr1,209756025,209756309,TSS,True,192,773
ENSG00000009790.14,chr1,209768040,209768660,TSS,True,545,699
ENSG00000009790.14,chr1,209779314,209779656,PAS,True,414,767
ENSG00000009790.14,chr1,209782055,209782322,PAS,True,481,773
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,83,677
ENSG00000132676.15,chr1,155738156,155739011,PAS,True,68,676
ENSG00000117090.14,chr1,160629545,160634612,3AS,True,153,245
ENSG00000117090.14,chr1,160608108,160610798,PAS,True,558,1542
ENSG00000117090.14,chr1,160635588,160637529,PAS,True,1268,1477
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,49,367
ENSG00000159176.13,chr1,201507069,201507373,TSS,True,20,145
ENSG00000117614.9,chr1,25222333,25223431,PAS,True,17,125
ENSG00000137955.15,chr1,75789356,75789951,IR,False,259,288
ENSG00000137955.15,chr1,75790057,75791284,ES,False,220,254
ENSG00000137955.15,chr1,75790057,75791284,5AS,False,220,260
ENSG00000137955.15,chr1,75791571,75792196,3AS,True,30,294
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,52,312
ENSG00000117616.17,chr1,25242247,25242705,PAS,True,53,144
ENSG00000117616.17,chr1,25243549,25245301,PAS,True,119,139
ENSG00000117616.17,chr1,25247308,25247513,TSS,True,22,128
ENSG00000203705.10,chr1,212807848,212812250,3AS,False,72,145
ENSG00000203705.10,chr1,212791858,212791987,TSS,True,28,167
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,18,141
ENSG00000162511.7,chr1,30757658,30757860,TSS,True,550,1869
ENSG00000143507.17,chr1,221741980,221742141,TSS,True,49,292
ENSG00000154305.16,chr1,222618033,222618243,TSS,True,69,102
ENSG00000154305.16,chr1,222665308,222668006,PAS,True,69,101
ENSG00000116497.17,chr1,32817508,32817689,TSS,True,35,116
ENSG00000116497.17,chr1,32855923,32858877,PAS,True,15,102
ENSG00000189266.12,chr1,23959817,23959998,TSS,True,67,509
ENSG00000092853.13,chr1,35765326,35769858,5AS,True,12,106
ENSG00000092853.13,chr1,35749756,35749811,PAS,True,92,116
ENSG00000092853.13,chr1,35750419,35751506,PAS,True,103,116
ENSG00000092853.13,chr1,35764270,35764714,PAS,True,39,109
ENSG00000092853.13,chr1,35769846,35770002,TSS,True,20,117
ENSG00000092853.13,chr1,35769858,35769995,TSS,True,105,117
ENSG00000024526.16,chr1,68481612,68483949,ES,False,104,196
ENSG00000024526.16,chr1,68474153,68477972,PAS,True,31,216
ENSG00000143799.12,chr1,226359451,226361541,PAS,True,237,611
ENSG00000143799.12,chr1,226387162,226388755,PAS,False,304,440
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,191,613
ENSG00000168275.14,chr1,234373461,234373678,TSS,True,43,174
ENSG00000168275.14,chr1,234373668,234373840,TSS,False,150,174
ENSG00000116560.10,chr1,35190693,35193141,TSS,True,97,173
ENSG00000116560.10,chr1,35191340,35193144,TSS,True,133,173
ENSG00000025800.13,chr1,32107980,32108134,TSS,True,31,106
ENSG00000142867.13,chr1,85265780,85267982,PAS,True,24,171
ENSG00000153029.14,chr1,181050286,181053572,ES,False,84,161
ENSG00000153029.14,chr1,181033938,181034074,TSS,True,33,180
ENSG00000117632.22,chr1,25906388,25906451,TSS,True,172,992
ENSG00000156171.14,chr1,111119959,111120531,5AS,True,37,299
ENSG00000156171.14,chr1,111120693,111126226,ES,False,53,306
ENSG00000156171.14,chr1,111137586,111140037,ES,False,79,229
ENSG00000156171.14,chr1,111139666,111140037,3AS,False,110,151
ENSG00000156171.14,chr1,111140037,111140451,TSS,False,98,329
ENSG00000156171.14,chr1,111127982,111128064,TSS,False,255,326
ENSG00000163568.14,chr1,159060758,159062718,PAS,False,130,247
ENSG00000163568.14,chr1,159063483,159063674,PAS,True,160,247
ENSG00000163568.14,chr1,159063982,159066329,PAS,False,204,246
ENSG00000117399.13,chr1,43358934,43359006,TSS,False,85,275
ENSG00000117399.13,chr1,43358981,43359396,TSS,True,221,275
ENSG00000081721.11,chr1,161750145,161751667,3AS,False,130,167
ENSG00000188529.14,chr1,23980190,23980485,TSS,True,41,106
ENSG00000117448.13,chr1,45551155,45561788,ES,False,264,482
ENSG00000117448.13,chr1,45550803,45551155,TSS,True,69,517
ENSG00000186141.8,chr1,145826492,145826605,IR,False,27,235
ENSG00000186141.8,chr1,145842338,145845654,PAS,True,45,246
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,456,4027
ENSG00000265241.6,chr1,145926883,145927017,3AS,False,51,376
ENSG00000078369.17,chr1,1890819,1891427,TSS,True,117,146
ENSG00000078369.17,chr1,1789052,1789188,TSS,True,118,146
ENSG00000054267.21,chr1,235220317,235220545,PAS,True,51,129
ENSG00000054267.21,chr1,235221891,235229385,PAS,True,111,129
ENSG00000054267.21,chr1,235243887,235246511,PAS,True,114,129
ENSG00000054267.21,chr1,235327768,235328786,TSS,True,21,138
ENSG00000134690.10,chr1,37692578,37692675,IR,False,150,313
ENSG00000134690.10,chr1,37692460,37692578,TSS,False,190,340
ENSG00000134690.10,chr1,37692480,37692784,TSS,True,177,340
ENSG00000064886.13,chr1,111229630,111229881,TSS,True,59,360
ENSG00000064886.13,chr1,111243216,111243440,PAS,True,143,501
ENSG00000122218.15,chr1,160297342,160299207,TSS,False,170,487
ENSG00000122218.15,chr1,160297555,160298775,TSS,True,418,487
ENSG00000134684.10,chr1,32817187,32818150,TSS,True,178,393
ENSG00000134684.10,chr1,32810910,32811861,TSS,True,298,393
ENSG00000085840.12,chr1,52402225,52404245,3AS,False,25,155
ENSG00000085840.12,chr1,52370988,52373375,PAS,True,21,194
ENSG00000085840.12,chr1,52404245,52404506,TSS,True,39,194
ENSG00000133226.16,chr1,24646789,24648858,3AS,True,140,157
ENSG00000133226.16,chr1,24646789,24648858,IR,False,140,159
ENSG00000133226.16,chr1,24642289,24643347,TSS,True,67,239
ENSG00000133226.16,chr1,24648858,24649029,PAS,False,147,178
ENSG00000133226.16,chr1,24672181,24673281,PAS,True,180,236
ENSG00000133226.16,chr1,24649970,24650049,PAS,True,76,178
ENSG00000133226.16,chr1,24652433,24652514,PAS,True,148,178
ENSG00000081237.19,chr1,198692373,198699563,ES,False,228,258
ENSG00000081237.19,chr1,198692373,198703297,ES,False,48,307
ENSG00000081237.19,chr1,198699704,198703297,ES,False,185,265
ENSG00000081237.19,chr1,198639039,198639137,TSS,True,107,403
ENSG00000081237.19,chr1,198735126,198735253,PAS,False,117,362
ENSG00000081237.19,chr1,198748108,198748176,PAS,True,337,375
ENSG00000134709.10,chr1,59814913,59815180,TSS,False,14,105
ENSG00000116455.13,chr1,111449054,111449292,TSS,False,16,109
ENSG00000156875.13,chr1,100038042,100038316,TSS,False,60,501
ENSG00000132780.16,chr1,45618060,45618895,PAS,True,126,1097
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,1204,1475
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,345,1549
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,1282,1549
