gene,chr,start,end,splice_type,novel,left_ventricle_myocardium_inferior_ENCFF132YCF_in_cov,left_ventricle_myocardium_inferior_ENCFF132YCF_total_cov
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,116,250
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,104,250
ENSG00000116688.16,chr1,11980484,11981973,3AS,True,119,825
ENSG00000116688.16,chr1,11982114,11989164,ES,False,572,856
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,397,1281
ENSG00000142687.17,chr1,35554349,35554521,TSS,True,102,124
ENSG00000142687.17,chr1,35557206,35557434,TSS,True,66,124
ENSG00000117411.16,chr1,43979511,43981108,5AS,False,125,152
ENSG00000117411.16,chr1,43979511,43981113,3AS,True,23,148
ENSG00000117411.16,chr1,43978889,43979511,TSS,True,41,190
ENSG00000117411.16,chr1,43979178,43979616,TSS,True,163,190
ENSG00000116871.15,chr1,36173478,36176198,ES,False,169,625
ENSG00000116871.15,chr1,36176321,36176417,IR,False,260,629
ENSG00000116871.15,chr1,36178201,36178445,3AS,False,88,679
ENSG00000116871.15,chr1,36156124,36156463,TSS,True,241,750
ENSG00000116871.15,chr1,36170967,36171315,TSS,True,658,749
ENSG00000143569.18,chr1,154220848,154220975,TSS,True,76,119
ENSG00000143569.18,chr1,154220857,154221040,TSS,True,74,119
ENSG00000143569.18,chr1,154263102,154263505,PAS,True,62,118
ENSG00000143569.18,chr1,154270199,154271499,PAS,True,71,118
ENSG00000143569.18,chr1,154270880,154271510,PAS,True,105,119
ENSG00000168653.10,chr1,39026398,39028722,5AS,False,150,281
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,155,305
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,174,305
ENSG00000142910.15,chr1,31576595,31579203,ES,False,49,451
ENSG00000142910.15,chr1,31576507,31576595,TSS,True,127,592
ENSG00000018625.14,chr1,160115717,160115873,TSS,True,369,549
ENSG00000018625.14,chr1,160135836,160135993,TSS,True,419,545
ENSG00000213625.8,chr1,65420523,65420740,TSS,True,14,114
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,22,178
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,90,103
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,24,122
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,109,122
ENSG00000135744.7,chr1,230714085,230714144,TSS,False,24,125
ENSG00000090621.13,chr1,39575758,39577282,TSS,True,14,109
ENSG00000117054.13,chr1,75724353,75724817,TSS,True,32,294
ENSG00000077585.13,chr1,236208049,236210332,PAS,True,14,105
ENSG00000158286.12,chr1,6205376,6206302,TSS,True,40,107
ENSG00000158286.12,chr1,6207461,6209025,TSS,True,83,101
ENSG00000158286.12,chr1,6219235,6221299,PAS,True,16,101
ENSG00000143537.13,chr1,155060343,155062244,ES,False,52,115
ENSG00000143537.13,chr1,155051251,155051465,TSS,True,23,125
ENSG00000198952.8,chr1,156282606,156282943,TSS,False,72,207
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,72,182
ENSG00000117318.8,chr1,23557922,23558415,PAS,True,13,112
ENSG00000143416.20,chr1,151372637,151372713,TSS,True,17,104
ENSG00000122477.12,chr1,100178134,100178260,TSS,False,23,102
ENSG00000122477.12,chr1,100178117,100178261,TSS,True,82,102
ENSG00000143799.12,chr1,226407809,226408163,TSS,True,41,349
ENSG00000155366.16,chr1,112703806,112707077,ES,False,60,117
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,14,131
ENSG00000117528.12,chr1,94468007,94475142,ME,False,72,112
ENSG00000203667.9,chr1,244835756,244842194,ES,False,77,184
ENSG00000049245.12,chr1,7771385,7773441,5AS,True,111,138
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,34,148
ENSG00000049245.12,chr1,7771281,7773198,TSS,False,123,148
ENSG00000134243.11,chr1,109345878,109347482,3AS,False,103,303
ENSG00000134243.11,chr1,109397586,109397969,TSS,True,74,340
ENSG00000134243.11,chr1,109393026,109393209,TSS,False,305,339
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,44,288
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,94,382
ENSG00000142676.14,chr1,23692139,23693913,TSS,True,343,382
ENSG00000078369.17,chr1,1787053,1787321,IR,True,341,393
ENSG00000078369.17,chr1,1825499,1890819,ES,False,47,403
ENSG00000078369.17,chr1,1785284,1787053,PAS,True,53,414
ENSG00000078369.17,chr1,1785285,1787437,PAS,True,362,414
ENSG00000168264.10,chr1,234607852,234608494,5AS,True,25,125
ENSG00000168264.10,chr1,234608446,234609556,TSS,True,159,259
ENSG00000142661.18,chr1,24112030,24112217,TSS,False,436,556
ENSG00000122218.15,chr1,160305571,160305687,3AS,False,167,186
ENSG00000122218.15,chr1,160343130,160343536,TSS,True,25,202
ENSG00000154358.20,chr1,228371085,228373081,TSS,True,183,528
ENSG00000154358.20,chr1,228370333,228370756,TSS,True,462,528
ENSG00000154358.20,chr1,228378617,228378882,PAS,True,233,759
ENSG00000162407.8,chr1,56578877,56579658,TSS,True,19,125
ENSG00000088280.18,chr1,23484004,23484402,TSS,True,34,144
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,92,170
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,99,191
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,113,191
ENSG00000159346.12,chr1,202951164,202958184,ES,False,298,355
ENSG00000143811.18,chr1,225924043,225924319,TSS,True,13,114
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,54,275
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,235,275
ENSG00000215861.5,chr1,149187056,149188789,PAS,True,371,491
ENSG00000215861.5,chr1,149194390,149195077,PAS,True,435,491
ENSG00000215861.5,chr1,149195877,149198171,PAS,False,233,491
ENSG00000215861.5,chr1,149285453,149285859,TSS,True,439,491
ENSG00000215861.5,chr1,149240376,149240861,TSS,True,62,491
ENSG00000162616.8,chr1,77979173,77979293,TSS,False,98,157
ENSG00000162616.8,chr1,78004872,78005321,TSS,True,70,157
ENSG00000173641.17,chr1,16017219,16017764,3AS,False,67,219
ENSG00000173641.17,chr1,16017764,16018046,TSS,True,1325,3750
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,42,280
ENSG00000143418.19,chr1,150969091,150974618,3AS,False,116,131
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,30,135
ENSG00000010803.16,chr1,41242058,41242330,TSS,True,59,100
ENSG00000010803.16,chr1,41113282,41113460,TSS,True,89,100
ENSG00000171603.17,chr1,9823642,9823992,TSS,True,52,110
ENSG00000152078.9,chr1,95117307,95117617,TSS,False,36,112
ENSG00000152078.9,chr1,95117325,95118091,TSS,False,94,112
ENSG00000116786.12,chr1,15684293,15684618,TSS,True,135,206
ENSG00000116786.12,chr1,15723892,15725545,TSS,True,171,206
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,148,206
ENSG00000197530.12,chr1,1616082,1616507,5AS,True,31,244
ENSG00000197530.12,chr1,1616614,1623430,3AS,False,197,328
ENSG00000197530.12,chr1,1625428,1626649,ES,False,41,386
ENSG00000197530.12,chr1,1615423,1615633,TSS,True,489,547
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,334,547
ENSG00000197530.12,chr1,1628547,1628722,TSS,False,453,546
ENSG00000197530.12,chr1,1624700,1625428,TSS,True,474,546
ENSG00000125944.19,chr1,23338608,23344210,ES,False,86,139
ENSG00000143248.12,chr1,163202791,163203075,TSS,True,22,168
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,250,528
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,284,538
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,46,101
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,58,101
ENSG00000085998.13,chr1,46188980,46189241,IR,False,23,218
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,40,234
ENSG00000085998.13,chr1,46188679,46188980,PAS,True,214,249
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,36,249
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,65,441
ENSG00000162461.7,chr1,15736863,15738092,ES,True,21,154
ENSG00000162461.7,chr1,15736863,15739223,ES,True,23,182
ENSG00000162461.7,chr1,15738245,15739223,ES,True,26,154
ENSG00000143774.16,chr1,228140363,228145510,ES,False,158,269
ENSG00000143774.16,chr1,228141288,228145510,ES,False,93,105
ENSG00000143774.16,chr1,228141288,228145510,5AS,False,93,105
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,57,212
ENSG00000168159.11,chr1,228487361,228487878,TSS,True,56,355
ENSG00000143740.14,chr1,227728530,227728786,TSS,True,81,115
ENSG00000143740.14,chr1,227780526,227781267,PAS,True,53,115
ENSG00000170989.9,chr1,101236898,101237099,TSS,True,24,151
ENSG00000116221.15,chr1,54200166,54200589,TSS,True,33,104
ENSG00000116221.15,chr1,54216182,54216344,TSS,True,78,104
ENSG00000224051.6,chr1,1325102,1327240,ES,False,86,276
ENSG00000224051.6,chr1,1324788,1325102,TSS,True,35,311
ENSG00000143393.16,chr1,151307801,151315572,ES,False,66,103
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,116,131
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,108,131
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,48,131
ENSG00000113396.12,chr5,128965692,128965873,IR,True,15,129
ENSG00000113396.12,chr5,128965692,128965977,IR,True,13,129
ENSG00000113396.12,chr5,128965184,128966618,TSS,True,46,160
ENSG00000113396.12,chr5,128965041,128965692,TSS,True,132,160
ENSG00000183072.9,chr5,173233209,173234749,3AS,False,253,446
ENSG00000183072.9,chr5,173232107,173233501,PAS,True,293,472
ENSG00000183072.9,chr5,173232109,173233209,PAS,False,196,472
ENSG00000183072.9,chr5,173234749,173235209,TSS,True,73,541
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,73,693
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,18,174
ENSG00000081791.8,chr5,141923798,141923972,TSS,True,46,142
ENSG00000081791.8,chr5,141934493,141935546,PAS,True,100,128
ENSG00000081791.8,chr5,141938520,141942045,PAS,True,63,130
ENSG00000081791.8,chr5,141939505,141941002,PAS,True,107,132
ENSG00000186687.15,chr5,131170867,131171038,TSS,True,15,100
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,56,339
ENSG00000013561.17,chr5,141973742,141983379,ES,False,15,119
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,47,131
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,102,131
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,12,104
ENSG00000157510.13,chr5,149271613,149271984,TSS,True,20,185
ENSG00000112992.16,chr5,43602753,43609142,5AS,False,17,113
ENSG00000112992.16,chr5,43602546,43602890,TSS,True,662,758
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,270,758
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,21,144
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,128,144
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,233,967
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,113,1082
ENSG00000113580.14,chr5,143403210,143403766,TSS,True,36,124
ENSG00000113580.14,chr5,143404375,143404543,TSS,False,101,124
ENSG00000153113.23,chr5,96722698,96726793,3AS,False,411,467
ENSG00000153113.23,chr5,96727530,96729611,ES,False,60,493
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,161,628
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,567,656
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,283,655
ENSG00000153113.23,chr5,96742041,96742478,TSS,True,538,652
ENSG00000131844.15,chr5,71604468,71632120,ES,False,30,127
ENSG00000131844.15,chr5,71587261,71587554,TSS,True,40,161
ENSG00000131844.15,chr5,71656742,71658706,PAS,True,26,144
ENSG00000131844.15,chr5,71641002,71643070,PAS,True,114,138
ENSG00000164309.14,chr5,79689684,79690056,TSS,False,332,466
ENSG00000164309.14,chr5,79733625,79739403,TSS,False,203,431
ENSG00000164309.14,chr5,79728914,79732784,PAS,True,117,134
ENSG00000145494.11,chr5,1801394,1801549,TSS,True,39,169
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,242,310
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,127,310
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,108,179
ENSG00000113648.16,chr5,135334374,135335141,PAS,True,25,181
ENSG00000113648.16,chr5,135359721,135359942,PAS,False,155,179
ENSG00000173221.13,chr5,95822455,95823754,TSS,True,15,131
ENSG00000173221.13,chr5,95816506,95816627,TSS,True,117,131
ENSG00000113328.18,chr5,163437664,163437764,IR,False,74,258
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,78,261
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,187,261
ENSG00000197043.13,chr5,151109846,151117126,ES,False,60,541
ENSG00000145934.16,chr5,168247581,168248371,TSS,True,46,112
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,33,109
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,19,129
ENSG00000168724.16,chr5,34945803,34950169,ES,False,114,136
ENSG00000019582.14,chr5,150402625,150404679,ES,False,211,267
ENSG00000113430.9,chr5,1879832,1880724,ES,False,64,107
ENSG00000113430.9,chr5,1886861,1887008,TSS,True,87,147
ENSG00000113430.9,chr5,1887061,1887566,TSS,True,103,147
ENSG00000154153.13,chr5,16616651,16617194,TSS,True,144,257
ENSG00000154153.13,chr5,16508577,16508998,TSS,True,130,257
ENSG00000145916.18,chr5,178142728,178142851,IR,False,139,157
ENSG00000145916.18,chr5,178130515,178131054,TSS,True,75,169
ENSG00000145916.18,chr5,178130538,178131376,TSS,True,105,169
ENSG00000198624.12,chr5,151223922,151224138,TSS,True,57,404
ENSG00000122203.14,chr5,176361601,176361814,TSS,True,14,138
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,78,222
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,26,158
ENSG00000154122.13,chr5,14871351,14871903,TSS,True,52,348
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,93,196
ENSG00000113712.17,chr5,149513209,149520289,ES,False,159,192
ENSG00000164172.18,chr5,53109711,53109771,TSS,True,14,132
ENSG00000197226.12,chr5,179865888,179867777,ES,False,64,108
ENSG00000197226.12,chr5,179907703,179908598,TSS,True,34,122
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,104,683
ENSG00000113578.17,chr5,142614161,142697621,ES,True,97,112
ENSG00000113578.17,chr5,142697715,142697912,IR,False,73,108
ENSG00000113578.17,chr5,142697912,142698064,TSS,True,62,142
ENSG00000113578.17,chr5,142697621,142698029,TSS,True,107,142
ENSG00000145730.20,chr5,103019843,103025133,3AS,False,171,1699
ENSG00000145730.20,chr5,103019843,103028181,ES,False,250,870
ENSG00000145730.20,chr5,103019843,103028184,ES,False,159,1210
ENSG00000145730.20,chr5,103019843,103028184,3AS,False,159,1029
ENSG00000145730.20,chr5,103025334,103028184,3AS,False,1038,1659
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,1734,2153
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,529,2153
ENSG00000172239.13,chr5,43555999,43556818,5AS,False,66,273
ENSG00000172239.13,chr5,43556581,43557126,TSS,True,82,291
ENSG00000172239.13,chr5,43556818,43557178,TSS,True,224,291
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,124,734
ENSG00000072682.18,chr5,132195480,132198878,ME,False,187,226
ENSG00000072682.18,chr5,132218644,132227789,ES,False,97,191
ENSG00000072682.18,chr5,132227789,132227891,TSS,False,38,229
ENSG00000145592.13,chr5,40835182,40835284,TSS,False,344,400
ENSG00000152413.14,chr5,79512769,79514600,TSS,True,17,129
ENSG00000131730.15,chr5,81233377,81251112,5AS,False,1134,1536
ENSG00000131730.15,chr5,81232638,81233377,TSS,True,1049,2206
ENSG00000131730.15,chr5,81232736,81233381,TSS,True,1804,2206
ENSG00000131730.15,chr5,81251106,81251284,TSS,True,1696,2206
ENSG00000226306.6,chr5,137801221,137801452,TSS,False,20,110
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,164,196
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,171,204
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,40,204
ENSG00000056097.15,chr5,32444621,32444941,TSS,True,30,236
ENSG00000161013.16,chr5,179806486,179807506,TSS,True,23,209
ENSG00000062194.15,chr5,57214193,57230845,ES,False,96,120
ENSG00000062194.15,chr5,57236032,57246299,ES,False,106,124
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,87,127
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,48,127
ENSG00000145901.15,chr5,151030673,151032286,3AS,False,25,226
ENSG00000145901.15,chr5,151032383,151033607,3AS,False,193,221
ENSG00000145901.15,chr5,151029942,151030673,PAS,True,206,231
ENSG00000145901.15,chr5,151029122,151030747,PAS,True,30,231
ENSG00000161011.19,chr5,179820881,179821141,TSS,True,190,464
ENSG00000073578.16,chr5,251423,254392,5AS,True,711,2012
ENSG00000067113.16,chr5,55468149,55534571,ME,False,63,157
ENSG00000113296.14,chr5,80035170,80035625,TSS,False,33,154
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,86,726
ENSG00000113504.20,chr5,1077832,1078470,TSS,True,100,138
ENSG00000146066.2,chr5,176388736,176388973,TSS,False,13,125
ENSG00000015479.18,chr5,139322967,139325439,3AS,False,386,480
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,76,481
ENSG00000171604.11,chr5,139648845,139680363,ES,False,258,291
ENSG00000171604.11,chr5,139647831,139648845,TSS,True,67,360
ENSG00000171604.11,chr5,139648925,139649009,TSS,True,304,360
ENSG00000137210.13,chr6,10749698,10755141,ES,False,15,125
ENSG00000112511.17,chr6,33410995,33411215,TSS,True,25,110
ENSG00000172348.14,chr6,46456751,46491975,TSS,True,737,835
ENSG00000172348.14,chr6,46248722,46248898,TSS,True,152,835
ENSG00000124762.13,chr6,36678709,36678798,TSS,True,38,291
ENSG00000145990.10,chr6,13486637,13487619,TSS,True,25,218
ENSG00000231925.11,chr6,33314004,33314266,TSS,True,71,167
ENSG00000231925.11,chr6,33313693,33314029,TSS,True,147,167
ENSG00000231925.11,chr6,33313216,33313560,TSS,True,148,167
ENSG00000231811.2,chr6,4344849,4345722,3AS,True,46,158
ENSG00000231811.2,chr6,4341762,4344849,PAS,True,116,162
ENSG00000231811.2,chr6,4341761,4344861,PAS,True,53,162
ENSG00000161896.11,chr6,33746757,33747020,TSS,True,29,105
ENSG00000234745.10,chr6,31357085,31357218,TSS,True,58,171
ENSG00000234745.10,chr6,31356687,31357179,TSS,True,136,171
ENSG00000071242.11,chr6,166626920,166627281,TSS,False,108,248
ENSG00000130340.15,chr6,157875176,157896826,ES,True,96,119
ENSG00000204463.12,chr6,31639226,31640198,ES,False,26,122
ENSG00000204463.12,chr6,31643974,31644081,3AS,False,19,104
ENSG00000204463.12,chr6,31652423,31652699,TSS,True,72,124
ENSG00000204463.12,chr6,31652399,31652699,TSS,True,105,124
ENSG00000231500.6,chr6,33272070,33272122,TSS,True,35,307
ENSG00000112715.21,chr6,43778918,43781955,ES,False,379,683
ENSG00000112715.21,chr6,43780785,43781955,5AS,False,80,334
ENSG00000112715.21,chr6,43770202,43771312,TSS,True,94,827
ENSG00000112679.14,chr6,311962,345853,ES,False,24,108
ENSG00000112679.14,chr6,348841,350821,IR,False,19,113
ENSG00000112679.14,chr6,291830,292560,TSS,True,16,127
ENSG00000112679.14,chr6,350821,351355,PAS,True,108,127
ENSG00000112679.14,chr6,348768,351355,PAS,True,19,113
ENSG00000198663.16,chr6,36885818,36886028,TSS,True,37,128
ENSG00000112759.17,chr6,44219782,44227262,3AS,False,121,137
ENSG00000112759.17,chr6,44230046,44230346,IR,False,332,373
ENSG00000112759.17,chr6,44219282,44219782,TSS,True,293,435
ENSG00000112759.17,chr6,44223542,44223641,TSS,True,328,435
ENSG00000112759.17,chr6,44223780,44227342,TSS,True,367,435
ENSG00000112531.16,chr6,163562069,163563443,3AS,False,298,358
ENSG00000112531.16,chr6,163563719,163566720,3AS,False,198,326
ENSG00000112531.16,chr6,163414377,163415335,TSS,True,50,402
ENSG00000112531.16,chr6,163570693,163573864,PAS,True,192,391
ENSG00000112531.16,chr6,163565945,163570145,PAS,True,247,374
ENSG00000112531.16,chr6,163564666,163567474,PAS,True,330,374
ENSG00000065029.14,chr6,35259467,35259727,TSS,False,96,112
ENSG00000065029.14,chr6,35259509,35259841,TSS,True,64,112
ENSG00000065029.14,chr6,35287826,35290382,TSS,True,90,108
ENSG00000112079.8,chr6,36540204,36547189,3AS,True,80,116
ENSG00000112079.8,chr6,36493881,36495914,PAS,False,16,119
ENSG00000235535.7,chr6,123439777,123468815,ES,False,87,111
ENSG00000235535.7,chr6,123439777,123468815,3AS,False,87,130
ENSG00000235535.7,chr6,123469636,123471759,PAS,True,79,166
ENSG00000235535.7,chr6,123509445,123511509,PAS,True,141,167
ENSG00000235535.7,chr6,123489504,123491758,PAS,True,120,167
ENSG00000120265.17,chr6,149802369,149810615,5AS,False,28,227
ENSG00000112096.17,chr6,159693144,159693337,TSS,True,187,831
ENSG00000124570.19,chr6,2959342,2971247,5AS,False,40,132
ENSG00000124570.19,chr6,2971116,2971342,TSS,True,290,372
ENSG00000124570.19,chr6,2971532,2972165,TSS,True,190,372
ENSG00000124570.19,chr6,2971247,2971528,TSS,True,328,372
ENSG00000112561.17,chr6,41735349,41735617,TSS,True,22,122
ENSG00000146147.14,chr6,54019091,54124472,ES,False,22,133
ENSG00000146147.14,chr6,54124865,54149055,ES,False,49,111
ENSG00000146147.14,chr6,54124865,54169527,ES,False,25,141
ENSG00000146147.14,chr6,54160432,54169527,ES,False,38,138
ENSG00000146147.14,chr6,54202233,54257307,ES,False,30,176
ENSG00000146147.14,chr6,54018880,54019091,TSS,True,47,180
