gene,chr,start,end,splice_type,novel,ovary_ENCFF984RMR_in_cov,ovary_ENCFF984RMR_total_cov
ENSG00000134644.15,chr1,31065615,31065834,TSS,True,33,180
ENSG00000157916.19,chr1,2391958,2395783,ES,False,172,195
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,61,256
ENSG00000163050.16,chr1,226940255,226940399,TSS,False,71,237
ENSG00000117335.19,chr1,207767195,207770320,ES,False,46,119
ENSG00000117335.19,chr1,207785682,207793518,ES,False,43,149
ENSG00000143742.12,chr1,225783368,225789239,ES,False,198,247
ENSG00000121310.16,chr1,52894955,52896597,PAS,True,28,110
ENSG00000121310.16,chr1,52906782,52907954,PAS,True,85,100
ENSG00000121310.16,chr1,52921552,52921860,TSS,False,32,111
ENSG00000121310.16,chr1,52911722,52915036,TSS,True,96,107
ENSG00000116774.11,chr1,113979442,113979630,TSS,True,306,430
ENSG00000204219.10,chr1,23418009,23424564,ES,True,13,120
ENSG00000116132.11,chr1,170663271,170664459,TSS,True,14,101
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,246,344
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,138,344
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,50,130
ENSG00000279457.4,chr1,187287,187379,5AS,True,40,127
ENSG00000279457.4,chr1,187890,188129,IR,True,102,116
ENSG00000279457.4,chr1,188584,195262,ES,True,14,116
ENSG00000279457.4,chr1,188889,195262,3AS,True,23,102
ENSG00000279457.4,chr1,199836,200549,TSS,True,33,128
ENSG00000279457.4,chr1,195262,195419,TSS,False,103,128
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,63,147
ENSG00000055070.16,chr1,16393224,16393482,TSS,True,123,147
ENSG00000117411.16,chr1,43978889,43979511,TSS,True,21,165
ENSG00000116754.13,chr1,70250503,70250610,3AS,False,55,150
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,104,164
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,76,164
ENSG00000116754.13,chr1,70250610,70253052,PAS,True,109,164
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,69,164
ENSG00000143569.18,chr1,154220975,154225083,5AS,False,95,139
ENSG00000143569.18,chr1,154234759,154235195,5AS,False,147,165
ENSG00000143569.18,chr1,154220848,154220975,TSS,True,95,190
ENSG00000143569.18,chr1,154220857,154221040,TSS,True,146,190
ENSG00000143569.18,chr1,154263102,154263505,PAS,True,81,185
ENSG00000143569.18,chr1,154270199,154271499,PAS,True,121,188
ENSG00000168653.10,chr1,39026309,39026398,TSS,False,39,103
ENSG00000168653.10,chr1,39026321,39026402,TSS,True,71,103
ENSG00000116194.12,chr1,178865802,178870740,ES,False,47,127
ENSG00000116194.12,chr1,178869113,178869316,TSS,True,132,163
ENSG00000116194.12,chr1,178870740,178871105,TSS,True,37,163
ENSG00000077254.14,chr1,77721901,77722023,3AS,False,22,105
ENSG00000077254.14,chr1,77741748,77759642,ES,False,82,109
ENSG00000077254.14,chr1,77694725,77697474,PAS,True,15,114
ENSG00000213625.8,chr1,65420523,65420740,TSS,True,53,237
ENSG00000127054.20,chr1,1321093,1324580,ES,False,125,139
ENSG00000127054.20,chr1,1324580,1324724,TSS,True,36,177
ENSG00000159176.13,chr1,201507069,201507373,TSS,True,51,369
ENSG00000183291.16,chr1,86914027,86914371,TSS,False,19,117
ENSG00000163346.16,chr1,154956068,154956418,TSS,True,65,238
ENSG00000163346.16,chr1,154945571,154946693,TSS,True,208,238
ENSG00000157216.15,chr1,54405952,54406884,TSS,True,62,118
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,220,535
ENSG00000160075.11,chr1,1541672,1542167,PAS,True,42,179
ENSG00000160075.11,chr1,1562346,1564916,PAS,True,139,170
ENSG00000143416.20,chr1,151369189,151369441,IR,False,118,183
ENSG00000116691.10,chr1,12029281,12029764,IR,False,103,148
ENSG00000116691.10,chr1,12029894,12030027,IR,False,131,151
ENSG00000116691.10,chr1,12019441,12019552,TSS,False,16,154
ENSG00000158710.14,chr1,159925449,159925570,TSS,True,34,172
ENSG00000155366.16,chr1,112703806,112707077,ES,False,99,189
ENSG00000155366.16,chr1,112707077,112707369,TSS,False,48,239
ENSG00000179403.11,chr1,1435689,1435821,TSS,True,53,321
ENSG00000116560.10,chr1,35176379,35176474,PAS,True,425,482
ENSG00000116560.10,chr1,35182844,35184593,PAS,False,91,468
ENSG00000049239.12,chr1,9234741,9235066,TSS,False,177,198
ENSG00000135766.8,chr1,231366475,231370561,ES,True,21,127
ENSG00000162591.15,chr1,3531079,3531512,TSS,False,77,100
ENSG00000197965.11,chr1,167773368,167787819,ES,False,29,176
ENSG00000203667.9,chr1,244835756,244842194,ES,False,36,105
ENSG00000117643.14,chr1,25616742,25618337,TSS,True,25,233
ENSG00000049245.12,chr1,7771274,7771385,TSS,False,23,173
ENSG00000142676.14,chr1,23691829,23692611,3AS,False,132,1061
ENSG00000142676.14,chr1,23691780,23691829,TSS,False,420,1482
ENSG00000142676.14,chr1,23692139,23693913,TSS,True,1278,1482
ENSG00000078369.17,chr1,1825499,1890819,ES,False,61,505
ENSG00000168264.10,chr1,234607852,234608494,5AS,True,59,138
ENSG00000168264.10,chr1,234608494,234609501,TSS,False,191,249
ENSG00000168264.10,chr1,234608446,234609556,TSS,True,170,249
ENSG00000162552.14,chr1,22142845,22143136,TSS,False,20,114
ENSG00000162729.13,chr1,160092695,160092923,IR,True,86,106
ENSG00000162729.13,chr1,160098408,160098653,TSS,True,36,111
ENSG00000162729.13,chr1,160098833,160098951,TSS,False,93,111
ENSG00000162407.8,chr1,56578877,56579658,TSS,True,36,245
ENSG00000088280.18,chr1,23484004,23484402,TSS,True,60,227
ENSG00000133226.16,chr1,24655123,24660718,5AS,False,29,115
ENSG00000133226.16,chr1,24660799,24661312,3AS,False,28,117
ENSG00000133226.16,chr1,24662804,24666814,ES,False,33,119
ENSG00000133226.16,chr1,24642289,24643347,TSS,True,36,148
ENSG00000133226.16,chr1,24669120,24669587,TSS,False,122,145
ENSG00000163382.11,chr1,156593881,156594299,PAS,True,14,119
ENSG00000122176.11,chr1,203347291,203348059,TSS,True,177,360
ENSG00000122176.11,chr1,203351032,203351526,TSS,True,207,360
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,87,198
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,131,218
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,107,218
ENSG00000159658.10,chr1,46686870,46689586,ES,False,28,136
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,30,115
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,62,143
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,113,143
ENSG00000084072.16,chr1,39753286,39756765,PAS,True,35,127
ENSG00000084072.16,chr1,39763688,39766108,PAS,False,112,141
ENSG00000221978.11,chr1,1390865,1391296,IR,False,18,126
ENSG00000221978.11,chr1,1391575,1392678,IR,False,39,124
ENSG00000221978.11,chr1,1399018,1399786,TSS,True,96,215
ENSG00000221978.11,chr1,1390765,1392804,TSS,True,153,208
ENSG00000143811.18,chr1,225924043,225924319,TSS,True,28,149
ENSG00000158195.10,chr1,27409691,27410088,TSS,True,209,270
ENSG00000158195.10,chr1,27489985,27490169,TSS,True,154,272
ENSG00000142871.16,chr1,85580756,85581047,TSS,False,25,106
ENSG00000119280.16,chr1,230868179,230868573,TSS,True,25,178
ENSG00000159388.5,chr1,203305497,203305748,TSS,True,52,170
ENSG00000158747.14,chr1,19644187,19644446,TSS,False,430,2149
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,388,2066
ENSG00000142937.11,chr1,44775558,44776140,TSS,True,1809,2066
ENSG00000162873.14,chr1,205343793,205356532,ES,False,457,582
ENSG00000162873.14,chr1,205344458,205356532,ES,False,93,111
ENSG00000162873.14,chr1,205356532,205356935,TSS,True,105,680
ENSG00000116962.14,chr1,236064854,236065246,TSS,True,55,230
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,47,244
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,32,145
ENSG00000171603.17,chr1,9736042,9741093,ES,False,17,145
ENSG00000171603.17,chr1,9755309,9773271,ES,False,40,122
ENSG00000171603.17,chr1,9823642,9823992,TSS,True,109,223
ENSG00000142949.16,chr1,43530824,43531090,TSS,True,65,102
ENSG00000065978.18,chr1,42682425,42682731,TSS,True,29,131
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,56,191
ENSG00000116786.12,chr1,15684293,15684618,TSS,True,81,138
ENSG00000116786.12,chr1,15723892,15725545,TSS,True,114,138
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,98,138
ENSG00000000971.15,chr1,196651806,196652175,TSS,True,21,170
ENSG00000000971.15,chr1,196747110,196747534,PAS,False,44,169
ENSG00000000971.15,chr1,196701317,196702523,PAS,True,127,159
ENSG00000197530.12,chr1,1616082,1616507,5AS,True,17,125
ENSG00000197530.12,chr1,1616614,1623430,3AS,False,86,174
ENSG00000197530.12,chr1,1623482,1623773,5AS,False,36,176
ENSG00000197530.12,chr1,1625653,1626649,IR,False,138,158
ENSG00000197530.12,chr1,1625653,1626836,ES,False,16,158
ENSG00000197530.12,chr1,1627444,1627672,IR,False,176,203
ENSG00000197530.12,chr1,1615423,1615633,TSS,True,218,268
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,161,268
ENSG00000197530.12,chr1,1628547,1628722,TSS,False,219,263
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,45,158
ENSG00000116337.15,chr1,109626912,109627174,IR,True,110,129
ENSG00000116337.15,chr1,109627316,109627428,IR,False,116,130
ENSG00000116337.15,chr1,109619806,109620278,TSS,True,88,159
ENSG00000116337.15,chr1,109623233,109625433,TSS,True,131,159
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,276,333
ENSG00000125944.19,chr1,23338608,23344210,ES,False,224,333
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,68,109
ENSG00000159189.11,chr1,22643714,22644010,5AS,False,96,108
ENSG00000159189.11,chr1,22643632,22643714,TSS,False,26,125
ENSG00000160789.19,chr1,156114537,156115274,TSS,True,80,670
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,377,627
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,267,650
ENSG00000131236.16,chr1,40040783,40059333,5AS,False,35,102
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,88,124
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,88,283
ENSG00000131236.16,chr1,40040783,40059336,IR,False,88,155
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,193,260
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,168,431
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,306,431
ENSG00000162413.16,chr1,6601796,6602913,TSS,True,31,158
ENSG00000188783.5,chr1,203475817,203475938,TSS,False,62,131
ENSG00000188783.5,chr1,203483673,203484157,TSS,True,99,131
ENSG00000143774.16,chr1,228140363,228145510,ES,False,229,308
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,38,351
ENSG00000162704.15,chr1,183635516,183635940,TSS,True,23,148
ENSG00000116574.5,chr1,228735457,228736004,TSS,False,40,270
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,79,236
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,33,248
ENSG00000168159.11,chr1,228487361,228487878,TSS,True,100,488
ENSG00000143740.14,chr1,227728530,227728786,TSS,True,192,249
ENSG00000143740.14,chr1,227734200,227735499,TSS,True,26,138
ENSG00000143740.14,chr1,227747683,227748233,TSS,True,124,138
ENSG00000143740.14,chr1,227780526,227781267,PAS,True,117,249
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,42,239
ENSG00000163431.12,chr1,201946079,201946580,TSS,True,52,147
ENSG00000163431.12,chr1,201899236,201900075,TSS,True,111,146
ENSG00000143393.16,chr1,151307801,151315572,ES,False,114,160
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,177,197
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,151,197
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,80,197
PB_novel_51308,chr11_KI270721v1_random,51699,52939,TSS,True,39,318
ENSG00000196923.13,chr5,177489832,177490869,3AS,False,354,412
ENSG00000196923.13,chr5,177497527,177497637,TSS,True,177,502
ENSG00000155508.13,chr5,154858202,154858525,TSS,False,95,110
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,45,110
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,86,110
ENSG00000112936.18,chr5,40909273,40909616,TSS,False,315,3037
ENSG00000113721.13,chr5,150155396,150156064,TSS,True,168,301
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,25,247
ENSG00000176087.14,chr5,140564444,140564858,TSS,True,16,101
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,120,681
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,14,135
ENSG00000120129.5,chr5,172767199,172769132,PAS,False,39,273
ENSG00000120129.5,chr5,172770585,172771198,TSS,False,44,273
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,23,165
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,20,185
ENSG00000145833.15,chr5,134816603,134817495,5AS,False,42,152
ENSG00000153113.23,chr5,96722698,96727488,ES,False,70,162
ENSG00000153113.23,chr5,96727530,96729611,ES,False,47,162
ENSG00000153113.23,chr5,96740118,96741265,ES,False,85,162
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,43,165
ENSG00000153113.23,chr5,96661908,96662165,TSS,True,149,169
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,81,169
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,129,168
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,422,495
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,201,495
ENSG00000113648.16,chr5,135346057,135360496,ME,False,109,159
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,98,160
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,20,176
ENSG00000113328.18,chr5,163437664,163437764,IR,False,166,437
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,177,447
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,281,447
ENSG00000197043.13,chr5,151109846,151117126,ES,False,109,655
ENSG00000197043.13,chr5,151157679,151157949,TSS,True,91,705
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,32,147
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,42,189
ENSG00000019582.14,chr5,150402625,150404679,ES,False,381,496
ENSG00000164615.4,chr5,134738792,134743986,ES,False,14,107
ENSG00000198624.12,chr5,151223922,151224138,TSS,True,17,118
ENSG00000122203.14,chr5,176355749,176359810,ES,False,30,133
ENSG00000122203.14,chr5,176361601,176361814,TSS,True,30,182
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,91,162
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,49,183
ENSG00000113712.17,chr5,149513209,149520289,ES,False,158,184
ENSG00000197226.12,chr5,179907703,179908598,TSS,True,101,316
ENSG00000064692.18,chr5,122403865,122431968,ES,False,13,119
ENSG00000064692.18,chr5,122311763,122312284,TSS,True,66,127
ENSG00000064692.18,chr5,122391086,122391191,TSS,True,93,127
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,24,103
ENSG00000131508.15,chr5,139626755,139628242,PAS,True,26,200
ENSG00000145730.20,chr5,102961229,102990271,ES,False,44,237
ENSG00000145730.20,chr5,103019843,103025133,3AS,False,19,185
ENSG00000145730.20,chr5,103019843,103028184,ES,False,23,117
ENSG00000145730.20,chr5,103019843,103028184,3AS,False,23,115
ENSG00000145730.20,chr5,103025334,103028184,3AS,False,93,155
ENSG00000145730.20,chr5,103025334,103028886,ES,False,29,184
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,94,248
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,172,248
ENSG00000172239.13,chr5,43555999,43556818,5AS,False,45,167
ENSG00000172239.13,chr5,43556581,43557126,TSS,True,51,174
ENSG00000172239.13,chr5,43556818,43557178,TSS,True,129,174
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,51,343
ENSG00000145741.15,chr5,73498558,73499133,5AS,False,545,631
ENSG00000145741.15,chr5,73498430,73498799,TSS,True,558,643
ENSG00000145741.15,chr5,73498425,73498558,TSS,True,98,643
ENSG00000170458.13,chr5,140633068,140633216,TSS,True,17,101
ENSG00000131503.20,chr5,140464776,140482579,ES,False,73,130
ENSG00000131503.20,chr5,140487060,140504820,ES,False,33,132
ENSG00000131503.20,chr5,140401801,140402273,TSS,True,17,159
ENSG00000131503.20,chr5,140524065,140524158,PAS,True,30,153
ENSG00000131503.20,chr5,140472238,140472477,PAS,True,134,150
ENSG00000056097.15,chr5,32444621,32444941,TSS,True,29,170
ENSG00000161013.16,chr5,179806486,179807506,TSS,True,19,125
ENSG00000062194.15,chr5,57214193,57230845,ES,False,113,129
ENSG00000062194.15,chr5,57236032,57246299,ES,False,101,135
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,130,145
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,27,145
ENSG00000161011.19,chr5,179820881,179821141,TSS,True,160,453
ENSG00000164292.12,chr5,95730923,95731684,TSS,True,61,114
ENSG00000145740.18,chr5,69094338,69103061,ES,False,14,114
ENSG00000184584.12,chr5,139476454,139478269,ES,False,13,117
ENSG00000184584.12,chr5,139482209,139482861,TSS,True,85,124
ENSG00000184584.12,chr5,139482549,139482768,TSS,True,59,124
ENSG00000134352.19,chr5,55994783,55995023,TSS,True,31,160
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,184,1277
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,84,671
ENSG00000049656.13,chr5,1339002,1341670,3AS,True,29,264
ENSG00000133706.17,chr5,146182487,146182677,TSS,True,15,139
ENSG00000211445.11,chr5,151020538,151020741,TSS,True,91,882
ENSG00000164574.15,chr5,154190347,154191025,TSS,True,49,118
ENSG00000113657.12,chr5,147397665,147397842,TSS,True,92,326
ENSG00000112511.17,chr6,33410995,33411215,TSS,True,50,147
ENSG00000112511.17,chr6,33414924,33415144,TSS,True,121,147
ENSG00000026297.15,chr6,166956096,166957159,TSS,True,37,126
ENSG00000112562.18,chr6,168441105,168441454,TSS,False,70,332
ENSG00000124762.13,chr6,36678709,36678798,TSS,True,63,430
ENSG00000118523.5,chr6,131951106,131951374,TSS,False,25,169
ENSG00000204264.9,chr6,32843849,32844047,TSS,True,85,130
ENSG00000231925.11,chr6,33314004,33314266,TSS,True,58,119
ENSG00000204387.13,chr6,31835451,31837235,ES,False,84,112
ENSG00000204387.13,chr6,31834913,31835200,TSS,True,52,159
ENSG00000137193.13,chr6,37170145,37170657,TSS,False,59,274
ENSG00000025796.13,chr6,107957885,107958281,TSS,True,35,211
ENSG00000234745.10,chr6,31357085,31357218,TSS,True,39,207
ENSG00000204209.12,chr6,33321974,33322861,3AS,False,44,143
ENSG00000071242.11,chr6,166626920,166627281,TSS,False,100,182
ENSG00000231500.6,chr6,33272070,33272122,TSS,True,195,1887
ENSG00000196230.12,chr6,30720274,30720563,TSS,False,267,2343
ENSG00000198663.16,chr6,36885818,36886028,TSS,True,42,118
ENSG00000112531.16,chr6,163562069,163563443,3AS,False,16,140
ENSG00000112531.16,chr6,163563719,163566720,3AS,False,121,143
ENSG00000112531.16,chr6,163570693,163573864,PAS,True,22,145
ENSG00000112531.16,chr6,163565945,163570145,PAS,True,122,144
ENSG00000112096.17,chr6,159693144,159693337,TSS,True,73,625
ENSG00000124570.19,chr6,2959342,2971532,5AS,False,99,117
ENSG00000124570.19,chr6,2971116,2971342,TSS,True,163,208
ENSG00000124570.19,chr6,2971532,2972165,TSS,True,98,208
ENSG00000204580.13,chr6,30894671,30896620,ES,False,76,120
ENSG00000204580.13,chr6,30884170,30884710,TSS,True,85,144
ENSG00000124614.15,chr6,34426031,34426132,TSS,True,102,600
ENSG00000161904.11,chr6,33788380,33789165,TSS,True,48,289
ENSG00000112514.15,chr6,33418086,33418358,TSS,False,106,123
ENSG00000112514.15,chr6,33417958,33418113,TSS,True,65,123
ENSG00000112514.15,chr6,33417480,33418153,TSS,True,88,123
ENSG00000198563.13,chr6,31540534,31541949,3AS,False,67,137
ENSG00000198563.13,chr6,31532779,31535486,TSS,True,169,188
ENSG00000198563.13,chr6,31541949,31542461,TSS,True,51,188
ENSG00000112655.15,chr6,43076260,43076567,TSS,True,88,412
ENSG00000172201.11,chr6,19838195,19838583,IR,True,104,119
ENSG00000172201.11,chr6,19838642,19839209,IR,True,106,119
ENSG00000172201.11,chr6,19837370,19838195,TSS,False,15,122
ENSG00000172201.11,chr6,19839209,19842193,PAS,False,13,122
ENSG00000213722.8,chr6,31728864,31730245,TSS,True,128,191
ENSG00000213722.8,chr6,31730050,31730268,TSS,True,70,191
ENSG00000096060.14,chr6,35688803,35688999,TSS,False,51,476
ENSG00000092820.17,chr6,158819316,158819418,TSS,True,148,446
ENSG00000092820.17,chr6,158818081,158818419,TSS,True,319,446
ENSG00000204590.12,chr6,30556130,30557243,TSS,False,55,184
ENSG00000204590.12,chr6,30555554,30556109,TSS,True,152,184
ENSG00000237441.9,chr6,33293524,33293603,IR,False,151,175
ENSG00000237441.9,chr6,33294762,33294995,5AS,True,18,169
ENSG00000237441.9,chr6,33295759,33296027,IR,False,106,146
ENSG00000237441.9,chr6,33295759,33296217,5AS,True,11,104
ENSG00000237441.9,chr6,33298454,33298928,TSS,True,159,181
ENSG00000237441.9,chr6,33298869,33299417,TSS,True,87,181
ENSG00000237441.9,chr6,33295507,33296368,TSS,False,159,181
ENSG00000186340.15,chr6,169253723,169253903,TSS,True,98,180
ENSG00000186340.15,chr6,169253989,169254144,TSS,False,156,180
ENSG00000008018.8,chr6,170553129,170553320,TSS,False,60,196
ENSG00000008018.8,chr6,170543600,170543695,TSS,True,142,196
