gene,chr,start,end,splice_type,novel,Panc1_ENCFF745DHX_in_cov,Panc1_ENCFF745DHX_total_cov
ENSG00000133226.16,chr1,24648858,24649029,PAS,False,111,128
ENSG00000133226.16,chr1,24672181,24673281,PAS,True,122,165
ENSG00000133226.16,chr1,24649970,24650049,PAS,True,74,131
ENSG00000133226.16,chr1,24671385,24671458,PAS,True,145,163
ENSG00000163382.11,chr1,156591746,156591986,TSS,True,39,262
ENSG00000116455.13,chr1,111449054,111449292,TSS,False,19,147
ENSG00000142627.12,chr1,16135035,16135746,TSS,True,406,464
ENSG00000142627.12,chr1,16148377,16149048,TSS,True,390,472
ENSG00000142627.12,chr1,16155847,16156113,TSS,True,361,472
ENSG00000132780.16,chr1,45606591,45613168,ES,False,60,120
ENSG00000132780.16,chr1,45583592,45584205,TSS,True,112,234
ENSG00000132780.16,chr1,45617525,45617591,TSS,True,202,225
ENSG00000116288.12,chr1,7961735,7962762,5AS,False,183,330
ENSG00000116288.12,chr1,7961614,7961735,TSS,True,338,521
ENSG00000116288.12,chr1,7961660,7961793,TSS,True,374,521
ENSG00000116977.18,chr1,236542787,236542914,IR,False,105,124
ENSG00000116977.18,chr1,236542787,236543559,ES,False,120,223
ENSG00000116977.18,chr1,236542787,236543559,IR,True,120,139
ENSG00000116977.18,chr1,236543040,236543559,IR,False,104,125
ENSG00000116977.18,chr1,236523599,236524061,TSS,True,205,406
ENSG00000159658.10,chr1,46686870,46689586,ES,False,57,155
ENSG00000159658.10,chr1,46717902,46719149,TSS,False,28,182
ENSG00000159346.12,chr1,202958184,202958367,TSS,True,29,262
ENSG00000197622.12,chr1,151059478,151059686,TSS,True,25,108
ENSG00000117360.12,chr1,150321454,150321592,TSS,True,74,144
ENSG00000117360.12,chr1,150328317,150328466,TSS,True,125,143
ENSG00000084072.16,chr1,39738923,39740164,5AS,False,40,171
ENSG00000084072.16,chr1,39738835,39738931,TSS,True,76,202
ENSG00000084072.16,chr1,39738871,39738923,TSS,True,162,202
ENSG00000221978.11,chr1,1391575,1392678,IR,False,41,230
ENSG00000221978.11,chr1,1385709,1387582,PAS,True,47,370
ENSG00000221978.11,chr1,1399018,1399786,TSS,True,164,408
ENSG00000221978.11,chr1,1390765,1392804,TSS,True,306,377
ENSG00000143771.11,chr1,224356823,224356993,TSS,False,28,162
ENSG00000143771.11,chr1,224375794,224379452,PAS,True,18,155
ENSG00000143811.18,chr1,225924043,225924319,TSS,True,87,141
ENSG00000158195.10,chr1,27489985,27490169,TSS,True,154,201
ENSG00000086015.20,chr1,45803571,45804072,TSS,False,81,104
ENSG00000086015.20,chr1,46034826,46036232,PAS,False,93,104
ENSG00000142871.16,chr1,85580756,85581047,TSS,False,89,405
ENSG00000127463.14,chr1,19238854,19239230,3AS,False,40,335
ENSG00000127463.14,chr1,19251414,19251743,TSS,True,104,421
ENSG00000169504.14,chr1,24745325,24745625,TSS,True,39,371
ENSG00000116717.12,chr1,67685156,67685538,TSS,True,62,145
ENSG00000197747.8,chr1,151993751,151993861,TSS,True,1320,1959
ENSG00000182827.8,chr1,226186389,226186734,TSS,False,20,104
ENSG00000117174.10,chr1,85707628,85708478,TSS,True,18,132
ENSG00000198793.12,chr1,11128854,11128918,TSS,True,93,111
ENSG00000198793.12,chr1,11127623,11128238,TSS,True,95,111
ENSG00000117118.9,chr1,17053947,17054165,TSS,True,28,252
ENSG00000122482.20,chr1,91021989,91022347,TSS,True,59,100
ENSG00000122482.20,chr1,91021688,91022078,TSS,False,83,100
ENSG00000127125.8,chr1,42456628,42457246,5AS,False,14,108
ENSG00000127125.8,chr1,42457350,42459602,5AS,True,99,113
ENSG00000127125.8,chr1,42456536,42457073,TSS,True,37,131
ENSG00000127125.8,chr1,42456530,42456628,TSS,False,117,131
ENSG00000158747.14,chr1,19644187,19644446,TSS,False,124,491
ENSG00000117859.18,chr1,51750195,51760689,ES,False,40,116
ENSG00000117859.18,chr1,51617067,51617221,TSS,True,85,149
ENSG00000117859.18,chr1,51729793,51730124,TSS,True,102,148
ENSG00000117859.18,chr1,51787714,51789217,PAS,True,14,135
ENSG00000142937.11,chr1,44775522,44775600,TSS,True,706,945
ENSG00000142937.11,chr1,44778575,44778753,PAS,False,38,344
ENSG00000142937.11,chr1,44777999,44778740,PAS,True,297,331
ENSG00000117523.16,chr1,171485473,171485735,TSS,True,163,223
ENSG00000142945.12,chr1,44739719,44740002,TSS,False,27,113
ENSG00000183853.17,chr1,157993094,157993728,TSS,True,111,125
ENSG00000053372.4,chr1,19251552,19251863,TSS,False,29,128
ENSG00000053372.4,chr1,19258680,19260127,PAS,True,14,116
ENSG00000054277.13,chr1,241597997,241639881,ES,False,44,119
ENSG00000143376.13,chr1,151612004,151612512,TSS,True,46,101
ENSG00000065526.10,chr1,15847658,15848150,TSS,False,38,129
ENSG00000065526.10,chr1,15939295,15940456,PAS,True,102,119
ENSG00000162819.11,chr1,222711571,222712942,TSS,True,43,100
ENSG00000162819.11,chr1,222713319,222713416,TSS,True,77,100
ENSG00000153936.16,chr1,86914620,86915160,TSS,True,37,217
ENSG00000153936.16,chr1,87104469,87109416,PAS,False,21,190
ENSG00000187608.9,chr1,1013455,1013576,TSS,True,27,115
ENSG00000131788.15,chr1,145853812,145854419,TSS,True,101,125
ENSG00000131788.15,chr1,145859664,145859865,TSS,True,98,125
ENSG00000131788.15,chr1,145858966,145859084,TSS,True,111,125
ENSG00000131788.15,chr1,145850770,145850941,TSS,True,99,123
ENSG00000130764.9,chr1,3795861,3796512,TSS,False,54,272
ENSG00000116661.10,chr1,11654318,11654682,TSS,False,292,468
ENSG00000242485.5,chr1,1407130,1407306,TSS,True,73,209
ENSG00000163399.15,chr1,116373181,116373523,TSS,True,82,179
ENSG00000171824.13,chr1,11099720,11099919,TSS,True,39,249
ENSG00000136628.17,chr1,219968597,219968956,PAS,True,339,390
ENSG00000136628.17,chr1,219987262,219987404,PAS,False,76,384
ENSG00000198492.15,chr1,28736478,28737147,TSS,True,64,241
ENSG00000143418.19,chr1,150974618,150974993,TSS,True,85,494
ENSG00000083444.16,chr1,11934647,11934855,TSS,True,114,244
ENSG00000134697.12,chr1,37595758,37595983,TSS,True,42,178
ENSG00000116254.17,chr1,6179944,6181119,TSS,True,99,112
ENSG00000171603.17,chr1,9736042,9741093,ES,False,40,107
ENSG00000171603.17,chr1,9734947,9735161,TSS,True,213,242
ENSG00000171603.17,chr1,9823642,9823992,TSS,True,178,248
ENSG00000163444.11,chr1,203008810,203014891,3AS,True,23,114
ENSG00000163444.11,chr1,203006678,203007574,TSS,False,24,130
ENSG00000142949.16,chr1,43530824,43531090,TSS,True,124,139
ENSG00000142949.16,chr1,43618290,43619573,TSS,True,119,135
ENSG00000186197.14,chr1,236395167,236395660,TSS,True,16,101
ENSG00000065978.18,chr1,42682425,42682731,TSS,True,71,312
ENSG00000065978.18,chr1,42700997,42701046,TSS,True,270,304
ENSG00000116133.12,chr1,54886888,54887251,TSS,False,293,666
ENSG00000163468.14,chr1,156338153,156338331,TSS,True,218,1180
ENSG00000162613.16,chr1,77967098,77967626,3AS,False,121,171
ENSG00000162613.16,chr1,77944050,77948774,PAS,False,21,205
ENSG00000162613.16,chr1,77960343,77960458,TSS,True,185,209
ENSG00000162613.16,chr1,77978884,77979140,TSS,True,43,212
ENSG00000116786.12,chr1,15684293,15684618,TSS,True,77,115
ENSG00000116786.12,chr1,15723892,15725545,TSS,True,103,115
ENSG00000116786.12,chr1,15727010,15727832,TSS,True,85,110
ENSG00000010165.19,chr1,171781628,171782120,TSS,True,21,137
ENSG00000197530.12,chr1,1629311,1629384,IR,True,112,133
ENSG00000197530.12,chr1,1615423,1615633,TSS,True,109,141
ENSG00000197530.12,chr1,1615455,1616100,TSS,True,121,141
ENSG00000197530.12,chr1,1628547,1628722,TSS,False,86,138
ENSG00000162702.7,chr1,200409945,200410037,TSS,True,130,180
ENSG00000160058.18,chr1,32394403,32394444,TSS,True,48,105
ENSG00000160058.18,chr1,32376261,32376707,TSS,True,91,105
ENSG00000122406.13,chr1,92831989,92832117,TSS,False,267,437
ENSG00000122406.13,chr1,92837516,92837633,TSS,True,198,435
ENSG00000125944.19,chr1,23318688,23321527,3AS,False,376,429
ENSG00000125944.19,chr1,23338608,23344210,ES,False,301,417
ENSG00000125944.19,chr1,23341017,23344210,3AS,False,55,116
ENSG00000160789.19,chr1,156114537,156115274,TSS,True,302,1436
ENSG00000160789.19,chr1,156137653,156140079,PAS,True,541,1209
ENSG00000160789.19,chr1,156139079,156140087,PAS,True,712,1316
ENSG00000127603.25,chr1,39104949,39105717,TSS,True,103,124
ENSG00000127603.25,chr1,39485537,39487757,PAS,True,41,105
ENSG00000131236.16,chr1,40040783,40059333,5AS,False,58,170
ENSG00000131236.16,chr1,40040783,40059336,3AS,False,130,193
ENSG00000131236.16,chr1,40040783,40059336,5AS,False,130,421
ENSG00000131236.16,chr1,40040783,40059336,IR,False,130,242
ENSG00000131236.16,chr1,40040801,40059336,3AS,False,285,397
ENSG00000131236.16,chr1,40059458,40060069,3AS,False,68,621
ENSG00000131236.16,chr1,40040240,40040801,TSS,True,393,796
ENSG00000131236.16,chr1,40040243,40040783,TSS,True,601,796
ENSG00000085998.13,chr1,46188980,46189457,3AS,False,22,219
ENSG00000085998.13,chr1,46189357,46189457,IR,True,199,225
ENSG00000085998.13,chr1,46188675,46189357,PAS,True,59,256
ENSG00000085998.13,chr1,46188680,46189567,PAS,False,230,256
ENSG00000085998.13,chr1,46198335,46198499,TSS,False,64,279
ENSG00000227372.12,chr1,3745606,3747393,TSS,True,36,106
ENSG00000227372.12,chr1,3746436,3747380,TSS,True,92,106
ENSG00000092621.12,chr1,119711850,119712160,TSS,True,13,102
ENSG00000198700.9,chr1,201829114,201829372,TSS,True,55,129
ENSG00000198700.9,chr1,201872794,201874936,TSS,True,107,119
ENSG00000065243.19,chr1,88684164,88684628,TSS,True,28,135
ENSG00000065243.19,chr1,88833244,88835922,PAS,True,32,127
ENSG00000065243.19,chr1,88740987,88741214,PAS,True,96,107
ENSG00000079739.16,chr1,63593240,63593734,TSS,True,33,210
ENSG00000132485.13,chr1,71069362,71070826,IR,True,84,115
ENSG00000132485.13,chr1,71063290,71065137,PAS,True,39,126
ENSG00000132485.13,chr1,71063290,71070996,PAS,True,99,124
ENSG00000132485.13,chr1,71080939,71081062,TSS,True,15,134
ENSG00000120948.17,chr1,11012634,11012743,TSS,True,43,344
ENSG00000117713.19,chr1,26774726,26775220,TSS,True,91,156
ENSG00000054118.14,chr1,36224276,36224505,TSS,True,25,165
ENSG00000054118.14,chr1,36289059,36289332,PAS,True,35,155
ENSG00000054118.14,chr1,36303795,36305357,PAS,True,134,156
ENSG00000143774.16,chr1,228140363,228145510,ES,False,195,222
ENSG00000143774.16,chr1,228140225,228140363,TSS,True,41,267
ENSG00000162704.15,chr1,183635516,183635940,TSS,True,33,284
ENSG00000155363.18,chr1,112674421,112674729,TSS,True,84,143
ENSG00000155363.18,chr1,112674715,112675049,TSS,True,123,143
ENSG00000182134.15,chr1,151783049,151790404,5AS,False,32,118
ENSG00000182134.15,chr1,151766485,151770562,PAS,False,101,120
ENSG00000182134.15,chr1,151771563,151774504,PAS,True,40,119
ENSG00000182134.15,chr1,151790398,151790532,TSS,True,79,120
ENSG00000182134.15,chr1,151790379,151790537,TSS,True,75,120
ENSG00000182134.15,chr1,151790404,151790551,TSS,True,88,120
ENSG00000162434.11,chr1,64833220,64834657,PAS,False,37,331
ENSG00000162434.11,chr1,64966332,64966572,TSS,False,136,338
ENSG00000162434.11,chr1,64855508,64855697,TSS,True,265,303
ENSG00000116857.16,chr1,201154444,201154501,TSS,True,32,105
ENSG00000168159.11,chr1,228487361,228487878,TSS,True,165,442
ENSG00000143740.14,chr1,227780526,227781267,PAS,True,36,127
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,90,314
ENSG00000159352.15,chr1,151254726,151254808,TSS,True,63,384
ENSG00000116221.15,chr1,54200166,54200589,TSS,True,89,188
ENSG00000116221.15,chr1,54216182,54216344,TSS,True,107,187
ENSG00000116747.12,chr1,193058629,193059776,TSS,True,13,122
ENSG00000031698.12,chr1,109213843,109214128,TSS,True,29,256
ENSG00000117724.12,chr1,214603170,214603321,TSS,False,37,107
ENSG00000117724.12,chr1,214663590,214664571,PAS,False,89,107
ENSG00000143393.16,chr1,151307573,151307743,TSS,True,166,186
ENSG00000143393.16,chr1,151327270,151327710,TSS,True,130,186
ENSG00000143393.16,chr1,151315572,151316429,TSS,True,90,186
ENSG00000116679.15,chr1,185316952,185317392,TSS,True,28,121
PB_novel_51308,chr11_KI270721v1_random,51699,52939,TSS,True,30,213
ENSG00000145817.16,chr5,144170534,144170684,TSS,False,25,123
ENSG00000145555.14,chr5,16935787,16936313,TSS,True,90,105
ENSG00000113387.11,chr5,32585523,32585625,TSS,False,23,153
ENSG00000129625.12,chr5,112922072,112922317,TSS,True,30,277
ENSG00000145495.15,chr5,10378832,10386993,ES,False,12,101
ENSG00000145495.15,chr5,10353258,10353917,TSS,True,41,135
ENSG00000113013.13,chr5,138575237,138575684,TSS,True,124,1117
ENSG00000171421.12,chr5,1799770,1799839,TSS,True,138,155
ENSG00000171421.12,chr5,1799791,1799871,TSS,True,125,155
ENSG00000083312.17,chr5,72816594,72816752,TSS,True,122,161
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,87,161
ENSG00000083312.17,chr5,72848104,72848247,TSS,True,144,161
ENSG00000113569.15,chr5,37370820,37371140,TSS,True,18,123
ENSG00000069011.15,chr5,135033712,135034386,TSS,True,16,108
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,57,153
ENSG00000186468.12,chr5,82278319,82278619,TSS,True,45,327
ENSG00000186468.12,chr5,82277692,82277853,TSS,True,292,327
ENSG00000013561.17,chr5,141973742,141978302,ES,False,22,141
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,79,166
ENSG00000013561.17,chr5,141969104,141969234,TSS,True,125,166
ENSG00000120708.16,chr5,136028853,136029189,TSS,True,233,482
ENSG00000120708.16,chr5,136046437,136047015,TSS,True,371,481
ENSG00000164611.12,chr5,160421786,160421891,TSS,True,40,120
ENSG00000164611.12,chr5,160421897,160422403,TSS,True,85,120
ENSG00000113558.18,chr5,134176854,134176998,TSS,True,62,573
ENSG00000113407.13,chr5,33440764,33441143,TSS,True,74,458
ENSG00000133835.15,chr5,119452434,119452633,TSS,True,34,138
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,19,127
ENSG00000180104.15,chr5,443148,443290,TSS,True,33,119
ENSG00000120709.10,chr5,138338026,138338307,TSS,True,92,126
ENSG00000120709.10,chr5,138345131,138345609,TSS,True,61,119
ENSG00000198055.10,chr5,177441053,177441736,3AS,False,85,115
ENSG00000198055.10,chr5,177426645,177426897,TSS,True,30,166
ENSG00000198055.10,chr5,177441736,177442846,PAS,True,75,161
ENSG00000198055.10,chr5,177436392,177436685,PAS,True,112,156
ENSG00000198055.10,chr5,177441734,177442842,PAS,True,131,161
ENSG00000170445.13,chr5,140691214,140691393,TSS,True,20,148
ENSG00000171530.13,chr5,77776204,77776372,TSS,True,122,217
ENSG00000155850.7,chr5,149960726,149960979,TSS,True,80,344
ENSG00000072803.17,chr5,172006457,172006872,TSS,True,21,112
ENSG00000094880.10,chr5,138213151,138213343,TSS,True,11,108
ENSG00000112992.16,chr5,43602546,43602890,TSS,True,125,139
ENSG00000112992.16,chr5,43602722,43603294,TSS,True,39,139
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,42,216
ENSG00000120129.5,chr5,172770585,172771198,TSS,False,18,148
ENSG00000188725.7,chr5,61162216,61162474,TSS,True,18,165
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,125,792
ENSG00000213585.10,chr5,134004646,134004776,TSS,True,137,929
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,39,223
ENSG00000176783.14,chr5,179550550,179550879,TSS,True,103,191
ENSG00000176783.14,chr5,179559737,179560198,TSS,True,112,190
ENSG00000176783.14,chr5,179609375,179610019,PAS,True,20,191
ENSG00000120314.18,chr5,140668334,140668414,IR,False,116,130
ENSG00000120314.18,chr5,140668990,140669078,IR,False,104,136
ENSG00000120314.18,chr5,140664477,140665103,TSS,True,47,171
ENSG00000120314.18,chr5,140669332,140674124,PAS,True,28,137
ENSG00000120314.18,chr5,140671268,140674113,PAS,True,118,145
ENSG00000113580.14,chr5,143310213,143314001,5AS,False,125,141
ENSG00000113580.14,chr5,143277933,143282041,PAS,True,103,163
ENSG00000113580.14,chr5,143309090,143310213,PAS,True,83,161
ENSG00000113580.14,chr5,143403210,143403766,TSS,True,37,167
ENSG00000197822.10,chr5,69492743,69492900,TSS,False,27,151
ENSG00000145860.11,chr5,159176205,159176867,PAS,True,91,103
ENSG00000145860.11,chr5,159209230,159209556,TSS,True,91,109
ENSG00000145833.15,chr5,134758740,134758955,TSS,True,60,184
ENSG00000145833.15,chr5,134828658,134831112,PAS,True,77,177
ENSG00000145833.15,chr5,134770902,134770991,PAS,True,110,149
ENSG00000145833.15,chr5,134773695,134774552,PAS,True,130,150
ENSG00000153113.23,chr5,96722698,96727488,ES,False,253,285
ENSG00000153113.23,chr5,96727530,96729611,ES,False,40,289
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,69,279
ENSG00000153113.23,chr5,96662077,96662497,TSS,True,80,323
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,284,320
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,41,319
ENSG00000145494.11,chr5,1801394,1801549,TSS,True,121,227
ENSG00000145494.11,chr5,1814425,1814461,TSS,True,190,225
ENSG00000131446.16,chr5,180810039,180810210,TSS,True,247,288
ENSG00000131446.16,chr5,180802679,180802855,TSS,True,168,288
ENSG00000113194.12,chr5,176448309,176448470,TSS,True,99,223
ENSG00000051596.9,chr5,175958613,175960132,PAS,True,12,117
ENSG00000169567.11,chr5,131165094,131165329,TSS,True,115,307
ENSG00000181163.13,chr5,171410526,171410904,PAS,True,166,1230
ENSG00000181163.13,chr5,171406396,171410882,PAS,False,1069,1216
ENSG00000113716.12,chr5,150000685,150001179,TSS,True,66,128
ENSG00000113716.12,chr5,150051724,150053146,PAS,True,12,108
ENSG00000113648.16,chr5,135346057,135360496,ME,False,172,327
ENSG00000113648.16,chr5,135360604,135369405,3AS,False,195,329
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,100,424
ENSG00000039123.15,chr5,55307744,55308147,TSS,True,21,108
ENSG00000153914.15,chr5,66163922,66164782,3AS,False,76,100
ENSG00000153914.15,chr5,66143985,66144537,TSS,True,80,180
ENSG00000153914.15,chr5,66170584,66170868,PAS,True,66,117
ENSG00000153914.15,chr5,66174945,66175041,PAS,True,132,172
ENSG00000153914.15,chr5,66178718,66183615,PAS,True,130,178
ENSG00000038382.19,chr5,14143196,14143882,TSS,True,88,129
ENSG00000038382.19,chr5,14358177,14358347,TSS,True,96,124
ENSG00000038382.19,chr5,14507879,14510204,PAS,True,93,108
ENSG00000197451.11,chr5,178204740,178204814,IR,False,122,146
ENSG00000197451.11,chr5,178209447,178210552,ES,False,41,146
ENSG00000197451.11,chr5,178204475,178204740,TSS,True,52,174
ENSG00000197451.11,chr5,178204498,178205046,TSS,True,150,174
ENSG00000113328.18,chr5,163437664,163437764,IR,False,63,295
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,80,308
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,245,308
ENSG00000153395.9,chr5,1523709,1524264,TSS,True,65,174
ENSG00000150712.10,chr5,32312757,32313035,TSS,True,140,171
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,130,644
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,164,808
ENSG00000168724.16,chr5,34929536,34929916,TSS,True,29,124
ENSG00000168724.16,chr5,34954552,34958965,PAS,True,36,111
ENSG00000168724.16,chr5,34944866,34946205,PAS,True,90,110
ENSG00000256235.2,chr5,150778734,150778972,TSS,True,27,110
ENSG00000028310.17,chr5,862667,864568,PAS,True,17,126
ENSG00000028310.17,chr5,891716,891854,PAS,True,92,103
ENSG00000028310.17,chr5,892605,892859,TSS,True,51,138
ENSG00000145916.18,chr5,178130515,178131054,TSS,True,62,116
ENSG00000145916.18,chr5,178130538,178131376,TSS,True,75,116
ENSG00000135083.15,chr5,160312363,160312605,TSS,True,79,106
ENSG00000037474.14,chr5,6632883,6633332,TSS,True,43,412
ENSG00000164466.12,chr5,175478483,175478639,TSS,True,30,236
ENSG00000122203.14,chr5,176361601,176361814,TSS,True,67,181
ENSG00000113282.13,chr5,157789513,157791702,3AS,False,241,307
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,43,164
ENSG00000131504.16,chr5,141515010,141517008,PAS,True,13,122
ENSG00000131504.16,chr5,141573491,141573942,TSS,True,90,167
ENSG00000131504.16,chr5,141618797,141619068,TSS,True,150,168
ENSG00000120727.12,chr5,139341823,139341980,TSS,True,47,242
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,147,462
ENSG00000197226.12,chr5,179862040,179864128,PAS,True,43,194
ENSG00000197226.12,chr5,179884567,179888312,PAS,False,115,135
ENSG00000197226.12,chr5,179907703,179908598,TSS,True,152,271
ENSG00000040275.16,chr5,169588575,169591047,ES,False,118,132
ENSG00000040275.16,chr5,169583635,169583889,TSS,True,25,160
ENSG00000040275.16,chr5,169604059,169604778,PAS,False,22,155
ENSG00000131495.8,chr5,140647482,140647630,TSS,True,15,148
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,507,703
ENSG00000113141.17,chr5,140647797,140647924,TSS,True,39,265
ENSG00000113141.17,chr5,140662301,140662481,PAS,False,31,264
ENSG00000113141.17,chr5,140658938,140659117,PAS,True,209,236
ENSG00000131508.15,chr5,139561261,139561815,TSS,True,24,211
ENSG00000145730.20,chr5,102961229,102990271,ES,False,118,233
ENSG00000145730.20,chr5,103019843,103028184,ES,False,19,121
ENSG00000145730.20,chr5,103025334,103028184,3AS,False,101,148
ENSG00000145730.20,chr5,103025334,103028886,ES,False,27,175
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,106,238
