gene,chr,start,end,splice_type,novel,type_B_pancreatic_cell_ENCFF058HQU_in_cov,type_B_pancreatic_cell_ENCFF058HQU_total_cov
ENSG00000143740.14,chr1,227747683,227748233,TSS,True,96,134
ENSG00000143570.17,chr1,153963494,153963554,TSS,True,103,365
ENSG00000143570.17,chr1,153962528,153962754,TSS,True,319,365
ENSG00000143748.17,chr1,224300663,224303722,ES,False,99,115
ENSG00000143748.17,chr1,224317930,224330070,ES,False,22,106
ENSG00000143374.16,chr1,150492489,150497529,ES,False,22,105
ENSG00000132849.20,chr1,61742392,61742555,TSS,True,40,261
ENSG00000132849.20,chr1,61914586,61914664,PAS,True,133,252
ENSG00000132849.20,chr1,61801622,61801760,PAS,True,212,237
ENSG00000132849.20,chr1,61901281,61901447,PAS,True,225,251
ENSG00000132849.20,chr1,61927729,61928938,PAS,True,228,255
ENSG00000116679.15,chr1,185305643,185307013,ES,False,145,163
ENSG00000155508.13,chr5,154858768,154863206,5AS,False,160,215
ENSG00000155508.13,chr5,154858202,154858525,TSS,False,212,242
ENSG00000155508.13,chr5,154858528,154858768,TSS,True,97,242
ENSG00000155508.13,chr5,154858597,154858816,TSS,True,203,242
ENSG00000145495.15,chr5,10353258,10353917,TSS,True,23,116
ENSG00000113013.13,chr5,138553751,138556114,PAS,True,259,1976
ENSG00000164347.17,chr5,74721205,74721783,PAS,True,23,210
ENSG00000083312.17,chr5,72848247,72848384,5AS,True,30,238
ENSG00000083312.17,chr5,72816594,72816752,TSS,True,275,535
ENSG00000083312.17,chr5,72848097,72848251,TSS,True,327,535
ENSG00000113140.10,chr5,151686864,151687036,TSS,True,260,456
ENSG00000113140.10,chr5,151671572,151671739,TSS,True,316,454
ENSG00000013561.17,chr5,141973742,141978302,ES,False,29,244
ENSG00000013561.17,chr5,141969030,141969167,TSS,False,66,277
ENSG00000112855.15,chr5,140695845,140696520,ES,False,25,220
ENSG00000112855.15,chr5,140691436,140691756,TSS,True,30,239
ENSG00000152700.13,chr5,134624037,134632727,ES,False,159,180
ENSG00000152939.15,chr5,69415098,69415170,TSS,True,56,104
ENSG00000152939.15,chr5,69415165,69415724,TSS,False,67,104
ENSG00000016082.14,chr5,51383398,51383699,TSS,True,50,336
ENSG00000164331.9,chr5,73561288,73562592,5AS,True,88,104
ENSG00000038274.16,chr5,163505565,163505749,TSS,True,74,270
ENSG00000038274.16,chr5,163503225,163503424,TSS,True,212,270
ENSG00000120129.5,chr5,172767199,172769132,PAS,False,18,103
ENSG00000120129.5,chr5,172770585,172771198,TSS,False,26,103
ENSG00000188725.7,chr5,61162216,61162474,TSS,True,44,383
ENSG00000213585.10,chr5,133993015,134004646,3AS,False,367,2079
ENSG00000175426.10,chr5,96390352,96393378,PAS,True,12,105
ENSG00000175426.10,chr5,96432862,96433252,TSS,True,26,115
ENSG00000120705.12,chr5,138543096,138543256,TSS,True,53,280
ENSG00000120705.12,chr5,138542832,138543102,TSS,True,239,280
ENSG00000120314.18,chr5,140668990,140669078,IR,False,114,132
ENSG00000120314.18,chr5,140669332,140674124,PAS,True,42,132
ENSG00000120314.18,chr5,140671268,140674113,PAS,True,95,136
ENSG00000197822.10,chr5,69492435,69492659,TSS,False,183,261
ENSG00000197822.10,chr5,69492743,69492900,TSS,False,117,261
ENSG00000153113.23,chr5,96727530,96729611,ES,False,86,464
ENSG00000153113.23,chr5,96762372,96765223,3AS,False,100,428
ENSG00000153113.23,chr5,96662941,96663166,TSS,True,270,561
ENSG00000153113.23,chr5,96702645,96702915,TSS,True,410,558
ENSG00000153113.23,chr5,96772639,96774683,PAS,True,156,550
ENSG00000153113.23,chr5,96742654,96742757,PAS,True,445,503
ENSG00000171617.13,chr5,74636498,74640306,ES,False,70,119
ENSG00000171617.13,chr5,74629928,74629992,PAS,True,14,139
ENSG00000171617.13,chr5,74640306,74640733,TSS,True,34,156
ENSG00000113194.12,chr5,176448309,176448470,TSS,True,52,125
ENSG00000113648.16,chr5,135334374,135335141,PAS,True,14,119
ENSG00000113648.16,chr5,135399061,135399382,TSS,True,31,121
ENSG00000171720.9,chr5,141636735,141637566,TSS,True,14,119
ENSG00000153914.15,chr5,66170584,66170868,PAS,True,19,151
ENSG00000113328.18,chr5,163437664,163437764,IR,False,388,1251
ENSG00000113328.18,chr5,163437578,163437804,TSS,True,434,1290
ENSG00000113328.18,chr5,163437594,163437664,TSS,True,902,1290
ENSG00000197043.13,chr5,151109846,151117126,ES,False,56,112
ENSG00000120725.12,chr5,139198268,139198416,TSS,True,43,255
ENSG00000120725.12,chr5,139205375,139205510,TSS,True,227,255
ENSG00000031003.10,chr5,137945997,137948954,ES,False,14,103
ENSG00000031003.10,chr5,137954376,137959615,ES,False,74,117
ENSG00000031003.10,chr5,138018514,138021030,ES,False,40,113
ENSG00000031003.10,chr5,137942686,137943038,PAS,True,23,122
ENSG00000145907.14,chr5,151772036,151786602,3AS,False,251,1136
ENSG00000145907.14,chr5,151771913,151772036,TSS,True,136,1274
ENSG00000164300.16,chr5,80255895,80256089,TSS,True,21,111
ENSG00000113456.18,chr5,34915415,34915565,TSS,True,11,103
ENSG00000164294.13,chr5,55160243,55160329,IR,False,21,155
ENSG00000164294.13,chr5,55160152,55160243,TSS,True,144,178
ENSG00000164294.13,chr5,55160169,55160396,TSS,True,46,178
ENSG00000164466.12,chr5,175478483,175478639,TSS,True,16,145
ENSG00000113282.13,chr5,157858929,157859190,TSS,True,22,100
ENSG00000113048.16,chr5,72320148,72320261,TSS,True,53,435
ENSG00000164902.13,chr5,126624574,126627252,PAS,True,40,106
ENSG00000164902.13,chr5,126617249,126618379,PAS,False,74,106
ENSG00000113712.17,chr5,149496860,149505482,5AS,False,377,558
ENSG00000113712.17,chr5,149492981,149496860,PAS,True,119,682
ENSG00000113712.17,chr5,149511792,149511872,PAS,True,581,676
ENSG00000164405.10,chr5,132866585,132866687,TSS,True,39,141
ENSG00000113141.17,chr5,140662301,140662481,PAS,False,58,308
ENSG00000113141.17,chr5,140658938,140659117,PAS,True,266,306
ENSG00000145730.20,chr5,102961229,102990271,ES,False,90,139
ENSG00000145730.20,chr5,102755028,102755348,TSS,False,102,167
ENSG00000145730.20,chr5,102865497,102866284,TSS,True,117,165
ENSG00000145730.20,chr5,102807644,102808231,TSS,True,137,167
ENSG00000145730.20,chr5,103028886,103029727,PAS,True,19,164
ENSG00000174695.9,chr5,83077320,83077466,TSS,True,36,174
ENSG00000204628.11,chr5,181241639,181242169,IR,False,75,104
ENSG00000249915.7,chr5,306754,311292,5AS,False,69,390
ENSG00000164609.9,chr5,160404468,160404556,PAS,True,52,175
ENSG00000164609.9,chr5,160404808,160404880,PAS,True,137,175
ENSG00000044115.20,chr5,138753379,138753510,TSS,True,267,2072
ENSG00000072682.18,chr5,132195480,132198878,ME,False,263,315
ENSG00000072682.18,chr5,132218644,132227789,ES,False,198,296
ENSG00000112977.15,chr5,10761013,10761272,TSS,True,32,183
ENSG00000113240.12,chr5,178602658,178603757,PAS,True,12,104
ENSG00000094755.16,chr5,170805853,170809567,ES,True,40,202
ENSG00000094755.16,chr5,170805853,170811955,ME,True,39,121
ENSG00000094755.16,chr5,170808752,170811955,ES,False,82,241
ENSG00000094755.16,chr5,170783693,170783874,TSS,True,38,346
ENSG00000113312.10,chr5,160009107,160009193,TSS,True,15,121
ENSG00000131711.14,chr5,72107198,72107715,TSS,True,52,486
ENSG00000112983.17,chr5,138157267,138160068,ES,False,39,109
ENSG00000112983.17,chr5,138166108,138167933,ES,False,28,134
ENSG00000112983.17,chr5,138166610,138167933,3AS,False,12,105
ENSG00000112983.17,chr5,138168078,138169221,ES,False,63,125
ENSG00000112983.17,chr5,138156320,138157267,PAS,True,40,149
ENSG00000112983.17,chr5,138160632,138161068,PAS,True,117,148
ENSG00000112983.17,chr5,138178595,138178998,TSS,True,28,151
ENSG00000062194.15,chr5,57236032,57246299,ES,False,156,238
ENSG00000062194.15,chr5,57173808,57173926,TSS,True,274,309
ENSG00000062194.15,chr5,57173856,57174211,TSS,True,64,309
ENSG00000062194.15,chr5,57262593,57265406,PAS,True,127,309
ENSG00000062194.15,chr5,57246299,57246484,PAS,True,269,308
ENSG00000183258.11,chr5,177516918,177517733,TSS,True,33,138
ENSG00000183258.11,chr5,177516724,177516942,TSS,True,121,138
ENSG00000134970.13,chr5,115625600,115626124,TSS,True,22,166
ENSG00000164253.13,chr5,77436394,77437335,5AS,True,263,346
ENSG00000164253.13,chr5,77492169,77492549,TSS,True,38,363
ENSG00000164211.12,chr5,111501116,111506329,ES,False,54,124
ENSG00000164211.12,chr5,111506379,111512384,ES,False,24,103
ENSG00000164211.12,chr5,111496032,111500106,PAS,True,25,126
ENSG00000164211.12,chr5,111496032,111501116,PAS,True,104,126
ENSG00000164211.12,chr5,111512384,111512600,TSS,True,26,131
ENSG00000164211.12,chr5,111512390,111512564,TSS,True,112,131
ENSG00000058729.10,chr5,97160866,97163225,PAS,True,21,148
ENSG00000058729.10,chr5,97166304,97167991,PAS,True,128,146
ENSG00000145779.7,chr5,119268755,119268907,TSS,True,65,119
ENSG00000145779.7,chr5,119355933,119356121,TSS,True,61,119
ENSG00000169045.17,chr5,179614959,179616125,ES,False,56,300
ENSG00000169045.17,chr5,179618323,179620891,ES,False,39,304
ENSG00000169045.17,chr5,179623164,179623635,5AS,False,156,292
ENSG00000169045.17,chr5,179623594,179623711,TSS,True,188,326
ENSG00000169045.17,chr5,179623635,179623882,TSS,True,170,326
ENSG00000113522.13,chr5,132608614,132608697,PAS,True,164,188
ENSG00000113522.13,chr5,132594868,132594928,PAS,True,157,187
ENSG00000113522.13,chr5,132591876,132593872,PAS,True,144,187
ENSG00000113522.13,chr5,132589630,132589680,PAS,True,167,186
ENSG00000113161.15,chr5,75337177,75337300,TSS,True,49,100
ENSG00000134986.13,chr5,111757135,111757224,TSS,True,45,133
ENSG00000127022.14,chr5,179698902,179699102,TSS,True,170,510
ENSG00000127022.14,chr5,179728590,179731653,PAS,True,72,465
ENSG00000015479.18,chr5,139293607,139293805,TSS,True,150,680
ENSG00000015479.18,chr5,139329344,139331366,PAS,True,343,680
ENSG00000015479.18,chr5,139322597,139325027,PAS,True,578,664
ENSG00000015479.18,chr5,139322462,139322506,PAS,True,577,664
ENSG00000113643.8,chr5,168519080,168519330,PAS,True,116,552
ENSG00000113643.8,chr5,168510580,168510685,PAS,True,473,552
ENSG00000113163.16,chr5,75511111,75511637,TSS,True,15,100
ENSG00000133706.17,chr5,146113017,146114311,PAS,True,44,115
ENSG00000133706.17,chr5,146126437,146126545,PAS,True,94,115
ENSG00000133706.17,chr5,146182487,146182677,TSS,True,30,115
ENSG00000169228.13,chr5,177302178,177302396,IR,False,78,148
ENSG00000169228.13,chr5,177303320,177303406,IR,False,23,146
ENSG00000169228.13,chr5,177303171,177303730,TSS,True,27,149
ENSG00000169228.13,chr5,177303406,177303722,TSS,True,126,149
ENSG00000132842.13,chr5,78000400,78003055,PAS,True,124,159
ENSG00000132842.13,chr5,78110204,78110354,PAS,True,92,153
ENSG00000132842.13,chr5,78113752,78113923,PAS,True,102,149
ENSG00000132842.13,chr5,78294451,78294748,TSS,False,21,159
ENSG00000131013.3,chr6,149501669,149505704,PAS,True,29,151
ENSG00000131013.3,chr6,149511675,149512302,PAS,True,127,151
ENSG00000057663.15,chr6,106325525,106325822,TSS,True,32,298
ENSG00000029363.16,chr6,136275989,136277864,3AS,False,40,363
ENSG00000029363.16,chr6,136271766,136272079,PAS,True,486,744
ENSG00000029363.16,chr6,136276055,136276508,PAS,True,373,738
ENSG00000111802.13,chr6,24666697,24666980,TSS,True,12,109
ENSG00000048544.5,chr6,42211917,42214279,ES,True,19,157
ENSG00000135341.17,chr6,90536401,90547257,ES,False,44,195
ENSG00000078401.6,chr6,12290693,12292343,3AS,True,14,107
ENSG00000146223.14,chr6,42879951,42883450,ES,False,54,236
ENSG00000146223.14,chr6,42886255,42889889,PAS,False,49,265
ENSG00000146223.14,chr6,42887159,42889889,PAS,True,238,265
ENSG00000112773.15,chr6,81750471,81751589,IR,True,97,123
ENSG00000112773.15,chr6,81752178,81752568,5AS,True,12,100
ENSG00000112773.15,chr6,81749617,81750471,PAS,True,28,125
ENSG00000112773.15,chr6,81752430,81752737,TSS,True,54,132
ENSG00000124795.15,chr6,18224165,18225730,PAS,True,54,226
ENSG00000112697.15,chr6,75284401,75284829,TSS,True,54,121
ENSG00000112697.15,chr6,75258779,75258862,TSS,True,104,118
ENSG00000132424.15,chr6,99414686,99416348,3AS,True,38,231
ENSG00000132424.15,chr6,99414690,99425214,ES,False,40,231
ENSG00000132424.15,chr6,99398049,99401630,PAS,True,134,285
ENSG00000132424.15,chr6,99408137,99408271,PAS,False,228,283
ENSG00000132424.15,chr6,99398657,99402710,PAS,True,236,285
ENSG00000135549.14,chr6,122675144,122717786,ES,False,157,178
ENSG00000135549.14,chr6,122610229,122610535,TSS,False,78,188
ENSG00000135549.14,chr6,122482030,122482266,TSS,True,122,193
ENSG00000135521.8,chr6,143863416,143864322,PAS,False,64,147
ENSG00000135521.8,chr6,143863085,143863804,PAS,True,93,146
ENSG00000198478.7,chr6,79631273,79631506,TSS,False,64,118
ENSG00000137274.12,chr6,3118847,3123656,ES,False,215,247
ENSG00000135316.17,chr6,85640564,85642796,ES,False,45,230
ENSG00000135316.17,chr6,85607002,85612923,PAS,True,217,257
ENSG00000135316.17,chr6,85611321,85615347,PAS,True,220,254
ENSG00000135316.17,chr6,85618844,85618939,PAS,True,94,253
ENSG00000135316.17,chr6,85642796,85643330,TSS,True,40,268
ENSG00000151914.19,chr6,56642621,56642890,TSS,True,95,117
ENSG00000151914.19,chr6,56851787,56851944,TSS,True,104,121
ENSG00000153292.15,chr6,47026003,47042190,ES,False,18,139
ENSG00000153292.15,chr6,46997737,47000295,PAS,True,26,163
ENSG00000153292.15,chr6,47042190,47042638,TSS,True,23,164
ENSG00000198663.16,chr6,36886028,36899425,ES,False,113,155
ENSG00000198663.16,chr6,36885818,36886028,TSS,True,26,181
ENSG00000112759.17,chr6,44219282,44219782,TSS,True,116,160
ENSG00000112759.17,chr6,44223542,44223641,TSS,True,67,160
ENSG00000093144.18,chr6,127314896,127327001,ES,False,56,274
ENSG00000093144.18,chr6,127343335,127344300,TSS,False,70,284
ENSG00000093144.18,chr6,127330808,127331031,TSS,True,231,282
ENSG00000014123.9,chr6,96540534,96540839,PAS,True,145,247
ENSG00000014123.9,chr6,96542893,96544389,PAS,True,179,248
ENSG00000014123.9,chr6,96553284,96555400,PAS,False,209,252
ENSG00000213066.12,chr6,167010893,167022408,ES,False,60,104
ENSG00000111897.6,chr6,122471698,122471853,TSS,False,30,194
ENSG00000124532.14,chr6,24423583,24426185,PAS,True,76,226
ENSG00000124532.14,chr6,24422936,24423478,PAS,True,159,226
ENSG00000120265.17,chr6,149802369,149810615,5AS,False,167,289
ENSG00000120265.17,chr6,149810615,149812368,PAS,True,33,322
ENSG00000120265.17,chr6,149802199,149803052,PAS,True,289,322
ENSG00000096384.19,chr6,44253488,44253899,PAS,True,1012,5700
ENSG00000124570.19,chr6,2959342,2971532,5AS,False,157,200
ENSG00000124570.19,chr6,2971532,2972165,TSS,True,86,250
ENSG00000124570.19,chr6,2971490,2971746,TSS,True,207,250
ENSG00000012660.13,chr6,53348816,53349169,TSS,True,113,261
ENSG00000012660.13,chr6,53275089,53275234,TSS,True,210,260
ENSG00000012660.13,chr6,53273219,53273344,TSS,True,221,260
ENSG00000146282.17,chr6,87569590,87589921,5AS,True,146,300
ENSG00000146282.17,chr6,87513736,87514499,PAS,True,45,322
ENSG00000146282.17,chr6,87589700,87590010,TSS,True,167,322
ENSG00000146282.17,chr6,87589921,87590011,TSS,False,164,322
ENSG00000196591.11,chr6,113938811,113941088,PAS,True,234,595
ENSG00000196591.11,chr6,113943350,113943506,PAS,True,385,595
ENSG00000180573.9,chr6,26124749,26138053,ES,True,139,193
ENSG00000180573.9,chr6,26124170,26124749,TSS,True,27,220
ENSG00000198563.13,chr6,31540534,31541949,3AS,False,225,388
ENSG00000124596.16,chr6,41072235,41072544,TSS,True,71,105
ENSG00000124596.16,chr6,41072318,41072616,TSS,True,46,105
ENSG00000146085.7,chr6,49459505,49463167,5AS,True,42,167
ENSG00000146085.7,chr6,49463102,49463331,TSS,False,53,180
ENSG00000146085.7,chr6,49463167,49463263,TSS,True,138,180
ENSG00000118418.14,chr6,79201726,79202275,IR,True,146,233
ENSG00000118418.14,chr6,79201726,79202316,5AS,False,151,305
ENSG00000118418.14,chr6,79201726,79202316,IR,True,151,249
ENSG00000118418.14,chr6,79202155,79202275,IR,True,19,106
ENSG00000118418.14,chr6,79201242,79201726,PAS,True,100,406
ENSG00000118418.14,chr6,79201244,79202389,PAS,True,322,406
ENSG00000092820.17,chr6,158765738,158767078,PAS,True,260,834
ENSG00000092820.17,chr6,158770787,158770894,PAS,True,671,787
ENSG00000092820.17,chr6,158771242,158771407,PAS,True,691,779
ENSG00000092820.17,chr6,158819316,158819418,TSS,True,357,868
ENSG00000092820.17,chr6,158818081,158818419,TSS,True,642,868
ENSG00000137364.4,chr6,18128315,18130780,PAS,False,28,200
ENSG00000135336.14,chr6,87594407,87601783,ES,True,134,154
ENSG00000135336.14,chr6,87653249,87656905,3AS,False,75,152
ENSG00000135336.14,chr6,87665833,87667017,3AS,True,120,134
ENSG00000135336.14,chr6,87667017,87669632,PAS,True,42,162
ENSG00000112782.16,chr6,46015479,46015863,TSS,True,24,119
ENSG00000118482.11,chr6,63636150,63679999,ES,False,47,156
ENSG00000118482.11,chr6,63635702,63636150,TSS,True,21,183
ENSG00000118482.11,chr6,63684128,63686327,PAS,True,111,169
ENSG00000118482.11,chr6,63694580,63694744,PAS,False,74,175
ENSG00000112339.14,chr6,134963977,134965290,PAS,True,29,245
ENSG00000124786.11,chr6,8411252,8413699,PAS,True,12,100
ENSG00000124786.11,chr6,8435342,8435563,TSS,False,43,100
ENSG00000124786.11,chr6,8435438,8435609,TSS,True,67,100
ENSG00000112110.9,chr6,159789817,159790060,TSS,True,79,111
ENSG00000112110.9,chr6,159790453,159790639,TSS,False,37,111
ENSG00000009844.15,chr6,142147228,142147399,TSS,True,35,176
ENSG00000182952.4,chr6,26538501,26545126,ES,True,178,200
ENSG00000145982.12,chr6,5260997,5261660,TSS,True,24,139
ENSG00000118515.11,chr6,134174731,134174888,TSS,True,69,189
ENSG00000118515.11,chr6,134177662,134177948,TSS,True,152,189
ENSG00000186231.16,chr6,96924595,96925026,TSS,True,71,109
ENSG00000186231.16,chr6,97085022,97085341,TSS,True,54,107
ENSG00000186231.16,chr6,97139120,97140759,PAS,False,17,108
ENSG00000146263.11,chr6,97258521,97259669,PAS,True,94,132
ENSG00000146263.11,chr6,97258662,97262178,PAS,True,80,126
ENSG00000146263.11,chr6,97283095,97283307,TSS,False,85,133
ENSG00000146263.11,chr6,97282313,97282554,TSS,True,81,133
ENSG00000146247.13,chr6,78990982,78997413,3AS,True,53,444
ENSG00000146247.13,chr6,79003858,79015081,ES,True,391,445
ENSG00000146247.13,chr6,78982885,78983117,PAS,True,210,453
ENSG00000146247.13,chr6,78990884,78990985,PAS,True,282,452
ENSG00000112081.16,chr6,36598983,36601151,ES,False,1120,1285
ENSG00000203875.11,chr6,85677191,85677423,IR,False,84,111
ENSG00000203875.11,chr6,85677492,85677794,IR,False,76,105
ENSG00000203875.11,chr6,85677875,85677953,IR,False,78,105
ENSG00000203875.11,chr6,85678032,85678135,IR,False,90,113
ENSG00000203875.11,chr6,85677006,85677191,PAS,False,34,116
ENSG00000203875.11,chr6,85678135,85678736,TSS,True,87,116
ENSG00000203875.11,chr6,85678693,85678737,TSS,True,58,116
ENSG00000156711.16,chr6,36130238,36130701,TSS,True,29,192
ENSG00000005700.14,chr6,82213973,82214829,PAS,True,143,185
ENSG00000005700.14,chr6,82217968,82218137,PAS,True,65,185
ENSG00000152818.18,chr6,144284827,144285821,TSS,False,93,152
ENSG00000152818.18,chr6,144330748,144331018,TSS,False,87,150
ENSG00000152818.18,chr6,144429580,144429705,PAS,True,108,132
ENSG00000152818.18,chr6,144451369,144451494,PAS,True,91,137
ENSG00000152818.18,chr6,144448599,144452794,PAS,True,106,137
ENSG00000111907.20,chr6,125248383,125262833,ME,False,25,112
ENSG00000111907.20,chr6,125248383,125262833,ES,False,132,520
ENSG00000111907.20,chr6,125253755,125262833,ES,False,87,362
ENSG00000096696.13,chr6,7541332,7542085,TSS,True,366,1018
ENSG00000096696.13,chr6,7580336,7581569,TSS,True,201,227
ENSG00000096696.13,chr6,7574656,7574793,PAS,True,614,822
ENSG00000096696.13,chr6,7579274,7581275,PAS,True,341,836
ENSG00000196126.11,chr6,32584108,32584726,TSS,True,217,264
ENSG00000196126.11,chr6,32589642,32589848,TSS,False,70,264
ENSG00000124702.17,chr6,43020666,43021299,PAS,True,11,107
ENSG00000096401.7,chr6,44403808,44404027,PAS,True,162,181
ENSG00000096401.7,chr6,44446606,44450423,PAS,False,91,188
ENSG00000096401.7,chr6,44445654,44447017,PAS,True,162,188
ENSG00000096401.7,chr6,44426481,44426706,PAS,True,155,188
ENSG00000196586.13,chr6,75890056,75890266,PAS,True,392,1188
ENSG00000196586.13,chr6,75881688,75883223,PAS,False,923,1186
ENSG00000146457.15,chr6,159748190,159749421,PAS,True,23,141
ENSG00000124784.8,chr6,7393303,7395052,3AS,False,116,129
ENSG00000124784.8,chr6,7417330,7418037,PAS,False,47,130
ENSG00000124784.8,chr6,7414237,7415399,PAS,True,95,130
ENSG00000204356.13,chr6,31954877,31955058,3AS,False,21,193
ENSG00000112576.12,chr6,41941451,41941880,TSS,False,45,195
ENSG00000198721.12,chr6,4133701,4135510,3AS,False,111,170
ENSG00000146416.18,chr6,143339638,143340989,PAS,False,46,166
ENSG00000112343.10,chr6,25962439,25962855,TSS,False,37,333
