gene,chr,start,end,splice_type,novel,endothelial_cell_of_umbilical_vein_ENCFF049QIP_in_cov,endothelial_cell_of_umbilical_vein_ENCFF049QIP_total_cov
ENSG00000125378.15,chr14,53956549,53956874,TSS,True,311,467
ENSG00000125378.15,chr14,53953275,53953458,TSS,True,371,466
ENSG00000125378.15,chr14,53954420,53954508,TSS,False,332,466
ENSG00000100836.10,chr14,23324289,23325246,IR,False,108,123
ENSG00000100836.10,chr14,23321451,23321820,TSS,True,363,441
ENSG00000100836.10,chr14,23325246,23326176,PAS,True,22,130
ENSG00000100836.10,chr14,23324137,23326163,PAS,True,105,120
ENSG00000072110.13,chr14,68978951,68979363,TSS,True,138,1218
ENSG00000165516.10,chr14,49779675,49779747,IR,False,171,200
ENSG00000165516.10,chr14,49767676,49768621,TSS,True,27,227
ENSG00000133961.20,chr14,73282505,73287109,ES,False,22,166
ENSG00000133961.20,chr14,73297285,73323129,ES,False,112,174
ENSG00000133961.20,chr14,73355766,73409936,ES,False,46,156
ENSG00000133961.20,chr14,73366981,73458492,ES,True,13,117
ENSG00000133961.20,chr14,73458492,73458601,TSS,True,32,199
ENSG00000100462.15,chr14,22920522,22921056,PAS,True,35,232
ENSG00000100462.15,chr14,22920523,22920731,PAS,True,203,232
ENSG00000100462.15,chr14,22929251,22929462,TSS,True,182,404
ENSG00000126214.21,chr14,103677523,103679383,3AS,False,107,121
ENSG00000126214.21,chr14,103677523,103679407,3AS,True,21,142
ENSG00000126214.21,chr14,103629157,103629494,TSS,True,87,217
ENSG00000126214.21,chr14,103699580,103700727,TSS,True,135,153
ENSG00000126214.21,chr14,103685637,103688126,PAS,True,104,145
ENSG00000126214.21,chr14,103701200,103701552,PAS,True,65,169
ENSG00000116685.15,chr1,11922635,11923146,TSS,True,274,320
ENSG00000116685.15,chr1,11925204,11926430,TSS,True,56,320
ENSG00000078618.21,chr1,51878274,51878789,TSS,True,23,215
ENSG00000153904.19,chr1,85464742,85465453,TSS,False,46,116
ENSG00000153904.19,chr1,85577983,85578361,TSS,True,90,116
ENSG00000116478.11,chr1,32292072,32292218,TSS,True,25,172
ENSG00000179085.7,chr1,155140245,155140490,3AS,False,90,106
ENSG00000179085.7,chr1,155139890,155140245,PAS,False,28,118
ENSG00000179085.7,chr1,155139890,155140271,PAS,True,90,106
ENSG00000179085.7,chr1,155140490,155140538,TSS,True,12,118
ENSG00000160087.20,chr1,1267992,1273665,5AS,False,131,153
ENSG00000160087.20,chr1,1273665,1273864,TSS,True,43,179
ENSG00000143543.14,chr1,153977169,153977677,TSS,True,40,256
ENSG00000132716.18,chr1,160262116,160262528,TSS,True,84,112
ENSG00000132716.18,chr1,160262448,160262618,TSS,False,74,112
ENSG00000132716.18,chr1,160262275,160262486,TSS,True,99,112
ENSG00000176261.15,chr1,32627544,32633644,ES,False,39,121
ENSG00000176261.15,chr1,32634792,32650432,5AS,False,90,104
ENSG00000176261.15,chr1,32650432,32651044,TSS,False,36,150
ENSG00000157881.13,chr1,2526463,2526624,TSS,True,21,101
ENSG00000116750.13,chr1,193016395,193021096,ES,False,112,133
ENSG00000116750.13,chr1,193023036,193023843,3AS,False,83,143
ENSG00000116750.13,chr1,193023946,193028084,ES,False,126,143
ENSG00000116750.13,chr1,193012249,193016395,PAS,True,25,159
ENSG00000116750.13,chr1,193059184,193059423,TSS,True,24,159
ENSG00000143321.18,chr1,156751342,156751787,TSS,True,57,174
ENSG00000134375.10,chr1,201954880,201955552,TSS,True,61,507
ENSG00000011009.10,chr1,23791143,23791250,TSS,True,91,544
ENSG00000011009.10,chr1,23791220,23792760,TSS,True,488,544
ENSG00000081870.11,chr1,53945554,53945821,TSS,True,18,132
ENSG00000158828.7,chr1,20633448,20633935,TSS,False,20,102
ENSG00000143164.15,chr1,168004793,168038370,ES,False,85,120
ENSG00000099260.10,chr1,99645928,99646362,TSS,True,32,287
ENSG00000078808.16,chr1,1231891,1232067,TSS,True,256,622
ENSG00000162585.16,chr1,2189781,2193638,ES,False,138,155
ENSG00000162585.16,chr1,2193910,2194027,5AS,True,16,146
ENSG00000162585.16,chr1,2184399,2185513,PAS,True,161,179
ENSG00000162585.16,chr1,2189547,2189781,PAS,True,22,177
ENSG00000162585.16,chr1,2194687,2194783,TSS,True,29,179
ENSG00000117640.17,chr1,25826826,25829617,3AS,False,21,103
ENSG00000117640.17,chr1,25819926,25820029,TSS,True,20,109
ENSG00000004455.16,chr1,33007984,33010833,PAS,True,176,326
ENSG00000004455.16,chr1,33009919,33013402,PAS,True,148,323
ENSG00000004455.16,chr1,33036735,33036977,TSS,True,39,356
ENSG00000143653.9,chr1,246724058,246724612,TSS,False,20,182
ENSG00000188290.10,chr1,999613,999691,IR,False,78,108
ENSG00000188290.10,chr1,999787,999865,IR,False,84,107
ENSG00000188290.10,chr1,999525,1000094,TSS,True,102,119
ENSG00000188290.10,chr1,999865,1000097,TSS,True,25,119
ENSG00000142634.12,chr1,15409879,15410279,TSS,True,41,393
ENSG00000160679.12,chr1,153638448,153642245,3AS,False,70,170
ENSG00000162618.13,chr1,79006632,79006860,TSS,True,49,393
ENSG00000143314.12,chr1,156741052,156741132,TSS,False,145,162
ENSG00000143314.12,chr1,156741011,156741118,TSS,True,143,162
ENSG00000134686.18,chr1,33332404,33334184,5AS,False,57,154
ENSG00000134686.18,chr1,33349596,33349941,TSS,True,33,178
ENSG00000117410.13,chr1,43975107,43976089,ES,False,46,450
ENSG00000160688.18,chr1,154984066,154992712,ES,True,17,105
ENSG00000160688.18,chr1,154983189,154983397,TSS,True,36,174
ENSG00000160688.18,chr1,154983343,154984066,TSS,True,150,174
ENSG00000160688.18,chr1,154992901,154993112,PAS,False,59,174
ENSG00000160688.18,chr1,154988104,154989014,PAS,True,116,168
ENSG00000160691.18,chr1,154962594,154963518,IR,True,58,447
ENSG00000160691.18,chr1,154966077,154966161,3AS,False,152,443
ENSG00000160691.18,chr1,154962283,154963931,PAS,False,64,455
ENSG00000160691.18,chr1,154962286,154962594,PAS,True,471,531
ENSG00000160691.18,chr1,154974247,154974480,TSS,True,448,531
ENSG00000160691.18,chr1,154970031,154972606,TSS,True,192,531
PB_novel_52184,chr1,21836801,21838135,PAS,True,18,101
ENSG00000116260.16,chr1,180196599,180197332,5AS,True,245,301
ENSG00000116260.16,chr1,180196599,180197332,IR,False,245,556
ENSG00000116260.16,chr1,180196890,180197332,IR,False,51,362
ENSG00000116260.16,chr1,180154800,180155172,TSS,True,97,654
ENSG00000116260.16,chr1,180196261,180200294,PAS,True,297,608
ENSG00000116260.16,chr1,180197332,180200293,PAS,True,346,647
ENSG00000127483.17,chr1,20779911,20787194,ES,False,56,157
ENSG00000127483.17,chr1,20742424,20745091,PAS,True,25,242
ENSG00000127483.17,chr1,20787194,20787532,TSS,True,90,256
ENSG00000127483.17,chr1,20786513,20786669,TSS,False,229,256
ENSG00000142657.20,chr1,10399019,10399125,TSS,True,104,627
ENSG00000116251.10,chr1,6199561,6199604,TSS,False,121,588
ENSG00000173207.12,chr1,154974662,154974804,TSS,True,255,672
ENSG00000173207.12,chr1,154978083,154978114,TSS,True,439,672
ENSG00000175756.13,chr1,1374790,1374996,IR,False,108,129
ENSG00000175756.13,chr1,1374790,1375153,5AS,False,365,481
ENSG00000175756.13,chr1,1375153,1375310,TSS,True,151,517
ENSG00000175756.13,chr1,1374996,1375188,TSS,True,409,517
ENSG00000007923.15,chr1,6701728,6701885,TSS,True,60,296
ENSG00000123472.12,chr1,46668056,46668547,TSS,True,20,144
ENSG00000163565.18,chr1,159032691,159049431,ES,False,160,265
ENSG00000163565.18,chr1,159032691,159051678,ES,False,51,316
ENSG00000116350.16,chr1,29181645,29182028,TSS,True,20,196
ENSG00000158716.8,chr1,159780961,159780993,TSS,False,363,441
ENSG00000158716.8,chr1,159780998,159781367,TSS,True,98,441
ENSG00000143228.12,chr1,163322066,163326031,5AS,False,28,138
ENSG00000143228.12,chr1,163321888,163322066,TSS,True,119,151
ENSG00000143228.12,chr1,163321868,163322212,TSS,True,40,151
ENSG00000163875.15,chr1,37495918,37501803,ES,False,150,178
ENSG00000143183.16,chr1,165768681,165768892,TSS,True,35,347
ENSG00000143862.7,chr1,202144449,202144760,TSS,True,29,118
ENSG00000023902.13,chr1,150149929,150150287,TSS,False,39,242
ENSG00000132128.16,chr1,46303123,46303379,TSS,True,46,254
ENSG00000116521.10,chr1,155260659,155262085,ES,False,121,360
ENSG00000143179.15,chr1,165827460,165827932,TSS,True,63,167
ENSG00000143179.15,chr1,165903190,165903279,TSS,True,126,167
ENSG00000116670.14,chr1,11681038,11681208,TSS,True,12,107
ENSG00000158109.14,chr1,3624972,3625273,TSS,True,105,273
ENSG00000234741.7,chr1,173864304,173864483,IR,False,274,338
ENSG00000234741.7,chr1,173864506,173864674,IR,False,262,328
ENSG00000234741.7,chr1,173864704,173865228,IR,False,299,344
ENSG00000234741.7,chr1,173865282,173865470,IR,False,148,188
ENSG00000234741.7,chr1,173865282,173865509,5AS,False,159,306
ENSG00000234741.7,chr1,173865282,173865509,IR,False,159,200
ENSG00000234741.7,chr1,173863894,173864075,PAS,True,39,371
ENSG00000174059.16,chr1,207887923,207888681,3AS,False,159,248
ENSG00000174059.16,chr1,207886537,207887923,PAS,False,91,250
ENSG00000174059.16,chr1,207886537,207888118,PAS,True,161,250
ENSG00000174059.16,chr1,207911001,207911254,TSS,False,113,321
ENSG00000135862.5,chr1,183023206,183024134,TSS,False,158,227
ENSG00000135862.5,chr1,183133405,183133550,TSS,True,135,212
ENSG00000135862.5,chr1,183130341,183130549,TSS,True,190,212
ENSG00000135862.5,chr1,183142533,183145592,PAS,False,28,191
ENSG00000090273.13,chr1,26921700,26921929,TSS,False,661,1722
ENSG00000090273.13,chr1,26945642,26945686,TSS,True,1149,1722
ENSG00000020129.15,chr1,35557160,35557883,TSS,True,76,100
ENSG00000188976.10,chr1,944800,945056,5AS,False,250,389
ENSG00000178585.14,chr1,9910094,9910358,TSS,True,14,102
ENSG00000116237.15,chr1,6235716,6235999,TSS,True,18,131
ENSG00000171960.10,chr1,42658344,42658512,TSS,False,37,102
ENSG00000171960.10,chr1,42667348,42667440,TSS,True,76,102
ENSG00000090686.15,chr1,21729829,21736445,3AS,False,15,125
ENSG00000090686.15,chr1,21678592,21679439,PAS,True,49,138
ENSG00000090686.15,chr1,21724818,21728719,PAS,True,94,130
ENSG00000090686.15,chr1,21782823,21783623,TSS,True,18,147
ENSG00000160714.9,chr1,154558226,154558851,TSS,True,14,129
ENSG00000160049.11,chr1,10460262,10461702,PAS,True,94,123
ENSG00000160049.11,chr1,10460907,10463209,PAS,True,29,119
ENSG00000160049.11,chr1,10472322,10472582,TSS,True,14,130
ENSG00000143753.12,chr1,224183201,224183418,TSS,True,744,916
ENSG00000143420.18,chr1,150621248,150622859,PAS,True,87,165
ENSG00000143420.18,chr1,150623608,150625808,PAS,True,101,161
ENSG00000143420.18,chr1,150627049,150627592,PAS,True,136,158
ENSG00000143420.18,chr1,150629413,150629622,TSS,True,47,186
ENSG00000184005.10,chr1,76074885,76313803,3AS,True,80,103
ENSG00000184005.10,chr1,76313999,76412007,IR,True,18,119
ENSG00000184005.10,chr1,76074691,76074885,TSS,True,19,125
ENSG00000184005.10,chr1,76628619,76631291,PAS,False,23,125
ENSG00000184005.10,chr1,76576845,76578095,PAS,False,112,125
ENSG00000153187.19,chr1,244862730,244863673,5AS,False,519,739
ENSG00000153187.19,chr1,244863673,244864567,TSS,True,303,822
ENSG00000153187.19,chr1,244863616,244864545,TSS,True,603,822
ENSG00000116209.11,chr1,54040837,54041723,3AS,True,508,686
ENSG00000162735.18,chr1,160285054,160285151,TSS,True,19,118
ENSG00000117586.10,chr1,173207023,173207335,TSS,False,97,158
ENSG00000117586.10,chr1,173205310,173205667,TSS,True,83,158
ENSG00000163479.13,chr1,156020887,156020951,TSS,False,251,1550
ENSG00000163479.13,chr1,156020012,156020876,TSS,True,1330,1550
ENSG00000162458.12,chr1,15758848,15764495,3AS,False,404,757
ENSG00000162458.12,chr1,15764547,15764963,5AS,False,141,787
ENSG00000162458.12,chr1,15758727,15758848,TSS,True,221,984
ENSG00000084623.11,chr1,32222378,32222444,TSS,True,179,651
ENSG00000084623.11,chr1,32222440,32222630,TSS,True,502,651
ENSG00000116353.15,chr1,29230730,29230958,TSS,True,74,163
ENSG00000177674.15,chr1,11748589,11750076,5AS,False,49,206
ENSG00000177674.15,chr1,11736093,11736235,TSS,True,39,245
ENSG00000130770.17,chr1,28236452,28237836,IR,True,303,345
ENSG00000130770.17,chr1,28237836,28238105,PAS,False,47,350
ENSG00000130770.17,chr1,28236360,28238098,PAS,True,306,348
ENSG00000143624.13,chr1,153727770,153728784,TSS,True,165,185
ENSG00000157191.19,chr1,16440696,16440853,TSS,True,109,543
ENSG00000160752.14,chr1,155308965,155310042,ES,False,471,540
ENSG00000160752.14,chr1,155308965,155310063,3AS,False,591,1131
ENSG00000160752.14,chr1,155308665,155308965,TSS,True,275,1440
ENSG00000004487.16,chr1,23030634,23050386,ES,False,212,421
ENSG00000198892.6,chr1,201888488,201889067,TSS,False,42,128
ENSG00000198892.6,chr1,201888511,201889616,TSS,True,110,128
ENSG00000162734.12,chr1,160205356,160205522,TSS,True,76,164
ENSG00000133216.16,chr1,22710773,22711043,TSS,True,76,110
ENSG00000133216.16,chr1,22864938,22865212,TSS,False,87,101
ENSG00000133216.16,chr1,22909141,22909171,TSS,True,88,100
ENSG00000066322.14,chr1,43367914,43368075,TSS,True,17,110
ENSG00000117298.15,chr1,21345375,21345560,TSS,True,966,1091
ENSG00000117298.15,chr1,21290363,21290473,TSS,True,969,1089
ENSG00000117298.15,chr1,21279190,21279641,TSS,True,889,1089
ENSG00000143761.15,chr1,228082667,228082765,TSS,True,253,1656
ENSG00000198860.12,chr1,184072826,184074212,PAS,True,39,130
ENSG00000198860.12,chr1,184095689,184095842,PAS,True,96,130
ENSG00000116604.17,chr1,156500485,156500826,TSS,True,175,206
ENSG00000117691.9,chr1,212433120,212444338,ES,False,17,152
ENSG00000117419.15,chr1,44319744,44354891,ES,False,21,104
ENSG00000117419.15,chr1,44355259,44355339,TSS,True,217,265
ENSG00000117419.15,chr1,44354891,44355269,TSS,True,161,265
ENSG00000117419.15,chr1,44339044,44342704,TSS,True,232,265
ENSG00000117419.15,chr1,44319627,44319746,TSS,False,231,265
ENSG00000117419.15,chr1,44352849,44355257,TSS,True,222,265
ENSG00000126088.13,chr1,45012285,45012906,3AS,False,633,725
ENSG00000126088.13,chr1,45012121,45012285,TSS,True,244,970
ENSG00000008130.15,chr1,1778288,1778524,TSS,True,24,114
ENSG00000197982.13,chr1,37808306,37808530,5AS,False,95,125
ENSG00000197982.13,chr1,37807794,37808306,TSS,False,82,178
ENSG00000197982.13,chr1,37808296,37808439,TSS,True,148,178
ENSG00000197982.13,chr1,37807795,37808732,TSS,True,140,178
ENSG00000188643.10,chr1,153612951,153613170,TSS,True,1923,2661
ENSG00000188643.10,chr1,153608898,153609036,TSS,True,879,2661
ENSG00000172380.5,chr1,67833343,67833790,TSS,True,68,383
ENSG00000171735.18,chr1,6785575,6825091,ES,False,133,524
ENSG00000171735.18,chr1,6887653,6888201,PAS,True,424,540
ENSG00000171735.18,chr1,6871756,6872049,PAS,True,122,538
ENSG00000143612.20,chr1,154212624,154214456,ES,False,64,406
ENSG00000143612.20,chr1,154214574,154220341,ES,False,175,394
ENSG00000117143.13,chr1,162590511,162592734,3AS,False,25,108
ENSG00000117143.13,chr1,162590511,162597791,ES,False,112,218
ENSG00000066056.13,chr1,43307572,43308985,ES,False,106,380
ENSG00000066056.13,chr1,43314478,43315160,IR,True,19,103
ENSG00000066056.13,chr1,43300958,43301129,TSS,True,199,554
ENSG00000066056.13,chr1,43322650,43323109,PAS,False,163,532
ENSG00000066056.13,chr1,43314382,43315297,PAS,True,396,479
ENSG00000134644.15,chr1,31065615,31065834,TSS,True,26,105
ENSG00000168710.17,chr1,109984723,109985172,TSS,True,34,122
ENSG00000157916.19,chr1,2391958,2395783,ES,False,518,608
ENSG00000157916.19,chr1,2393355,2395783,IR,True,86,119
ENSG00000157916.19,chr1,2391762,2391958,TSS,True,251,863
ENSG00000159363.17,chr1,17011728,17012004,TSS,True,24,112
ENSG00000266472.5,chr1,150293898,150294334,IR,True,296,447
ENSG00000266472.5,chr1,150293846,150293898,TSS,False,165,463
ENSG00000266472.5,chr1,150293866,150294449,TSS,True,313,463
ENSG00000117335.19,chr1,207767195,207770320,ES,False,56,396
ENSG00000117335.19,chr1,207785682,207793518,ES,False,277,414
ENSG00000171793.14,chr1,40979639,40979829,TSS,True,47,155
ENSG00000171793.14,chr1,41008673,41008714,TSS,True,129,152
ENSG00000118217.5,chr1,161766221,161766442,TSS,False,16,131
ENSG00000009307.15,chr1,114757924,114758025,TSS,True,65,508
ENSG00000116793.15,chr1,113696407,113697725,PAS,True,86,120
ENSG00000116793.15,chr1,113699864,113700243,PAS,False,105,119
ENSG00000116793.15,chr1,113703540,113706162,PAS,True,76,115
ENSG00000116793.15,chr1,113759022,113759902,TSS,True,53,122
ENSG00000116793.15,chr1,113758658,113759945,TSS,True,80,122
ENSG00000163156.11,chr1,151166203,151166470,5AS,False,103,130
ENSG00000163156.11,chr1,151167414,151168143,IR,True,102,115
ENSG00000163156.11,chr1,151165650,151166203,TSS,False,34,138
ENSG00000163156.11,chr1,151166045,151166252,TSS,True,111,138
ENSG00000134717.17,chr1,52064938,52086111,ES,False,29,223
ENSG00000143106.12,chr1,109426301,109426486,TSS,True,53,453
ENSG00000173726.10,chr1,235128594,235128945,TSS,False,28,176
ENSG00000142864.14,chr1,67424277,67424887,3AS,False,608,783
ENSG00000142864.14,chr1,67424959,67425082,3AS,False,358,783
ENSG00000116688.16,chr1,11980199,11980484,TSS,True,35,135
ENSG00000279457.4,chr1,187287,187379,5AS,True,20,100
ENSG00000279457.4,chr1,199836,200549,TSS,True,23,101
ENSG00000116649.9,chr1,11059776,11060069,TSS,True,199,1106
ENSG00000116649.9,chr1,11056010,11056093,TSS,True,929,1106
ENSG00000055070.16,chr1,16367308,16393230,3AS,False,42,118
ENSG00000055070.16,chr1,16367201,16367308,TSS,True,179,314
ENSG00000117411.16,chr1,43978889,43979511,TSS,True,77,287
ENSG00000116871.15,chr1,36173478,36176198,ES,False,60,153
ENSG00000116871.15,chr1,36176321,36176417,IR,False,47,153
ENSG00000116871.15,chr1,36178201,36178445,3AS,False,19,158
ENSG00000116871.15,chr1,36179315,36179514,3AS,False,153,173
ENSG00000116871.15,chr1,36156124,36156463,TSS,True,92,246
ENSG00000121774.17,chr1,32013701,32014377,TSS,True,100,472
ENSG00000116754.13,chr1,70205780,70221614,3AS,False,84,126
ENSG00000116754.13,chr1,70250503,70250610,3AS,False,78,225
ENSG00000116754.13,chr1,70205642,70205780,TSS,True,130,260
ENSG00000116754.13,chr1,70221351,70221839,TSS,True,151,257
ENSG00000116754.13,chr1,70250610,70253052,PAS,True,173,251
ENSG00000116754.13,chr1,70250607,70253052,PAS,True,104,251
ENSG00000097021.19,chr1,6393256,6393745,TSS,True,36,124
ENSG00000067704.9,chr1,220094086,220094483,TSS,False,33,167
ENSG00000143569.18,chr1,154220975,154225083,5AS,False,88,172
ENSG00000143569.18,chr1,154234759,154235195,5AS,False,163,224
ENSG00000143569.18,chr1,154220848,154220975,TSS,True,160,249
ENSG00000143569.18,chr1,154220857,154221040,TSS,True,161,249
ENSG00000143569.18,chr1,154263102,154263505,PAS,True,79,244
ENSG00000143569.18,chr1,154270199,154271499,PAS,True,185,244
ENSG00000058799.14,chr1,53889712,53889879,TSS,True,189,236
ENSG00000143793.12,chr1,228103133,228103435,TSS,True,109,198
ENSG00000135829.16,chr1,182839308,182839456,TSS,False,45,181
ENSG00000117362.12,chr1,150268697,150269266,TSS,True,62,109
ENSG00000242125.3,chr1,28506042,28506084,TSS,True,34,230
ENSG00000117308.14,chr1,23798730,23799365,ES,False,31,153
ENSG00000117308.14,chr1,23800711,23800816,TSS,False,26,164
ENSG00000162910.18,chr1,228108318,228108954,ES,False,91,106
ENSG00000162910.18,chr1,228108318,228108954,3AS,False,91,110
ENSG00000162910.18,chr1,228108318,228108954,IR,False,91,103
ENSG00000162910.18,chr1,228108318,228109148,ES,False,38,112
ENSG00000162910.18,chr1,228109021,228109260,5AS,False,48,136
ENSG00000162910.18,chr1,228109148,228109305,TSS,False,76,212
ENSG00000162910.18,chr1,228109260,228109347,TSS,True,148,212
ENSG00000142910.15,chr1,31576507,31576595,TSS,True,166,1452
ENSG00000213625.8,chr1,65420523,65420740,TSS,True,30,271
ENSG00000173436.14,chr1,19596974,19597109,TSS,True,73,674
ENSG00000173436.14,chr1,19623511,19623583,TSS,True,604,672
ENSG00000132676.15,chr1,155689174,155709772,5AS,False,97,119
ENSG00000132676.15,chr1,155688749,155689174,TSS,True,33,136
ENSG00000132676.15,chr1,155689044,155689243,TSS,True,114,136
ENSG00000162604.12,chr1,61683546,61694696,ES,False,139,158
ENSG00000162604.12,chr1,61681039,61681350,PAS,True,20,166
ENSG00000162604.12,chr1,61724954,61725151,TSS,True,22,166
ENSG00000070831.15,chr1,22052670,22052742,TSS,True,159,322
ENSG00000070831.15,chr1,22078426,22078583,TSS,True,273,322
ENSG00000159176.13,chr1,201507069,201507373,TSS,True,93,703
ENSG00000137955.15,chr1,75789356,75789951,IR,False,115,133
ENSG00000137955.15,chr1,75790057,75791284,5AS,False,110,128
ENSG00000137955.15,chr1,75791571,75792196,3AS,True,17,141
ENSG00000137955.15,chr1,75786180,75786274,TSS,True,27,146
ENSG00000117054.13,chr1,75724817,75732643,ES,False,15,119
ENSG00000198952.8,chr1,156282606,156282943,TSS,False,32,109
ENSG00000135821.18,chr1,182391678,182391826,TSS,True,38,279
