gene_id,gene_name,strand,n_ex_d,n_ex_u,n_ex,start,end,trid,norm_pos
ENSG00000151376.16,ME3,-,12,0,15,86559822,86671807,35,0.2430710507047013
ENSG00000149591.16,TAGLN,+,3,0,6,117199427,117203003,187,0.3424225561120386
ENSG00000149591.16,TAGLN,+,3,0,6,117199427,117203003,159,0.2277619695657552
ENSG00000149591.16,TAGLN,+,3,0,6,117199427,117203013,131,0.3410223288429599
ENSG00000149591.16,TAGLN,+,3,0,6,117199427,117203003,159,0.2277619695657552
ENSG00000149591.16,TAGLN,+,3,0,6,117199427,117203003,159,0.2277619695657552
ENSG00000149591.16,TAGLN,+,1,0,4,117199427,117203787,210,0.4148106904231626
ENSG00000149591.16,TAGLN,+,3,0,6,117199813,117203003,53,0.3778066431619966
ENSG00000149591.16,TAGLN,+,0,1,4,117203190,117204219,132,0.8042509745684054
ENSG00000151715.7,TMEM45B,+,5,0,8,129815877,129839567,68,0.2735831641129777
ENSG00000151715.7,TMEM45B,+,5,0,8,129815877,129839567,41,0.2614171841282424
ENSG00000151715.7,TMEM45B,+,4,0,7,129815877,129852496,50,0.4227468801181057
ENSG00000151715.7,TMEM45B,+,5,0,8,129815877,129852496,84,0.4228968729821972
ENSG00000151715.7,TMEM45B,+,5,0,8,129815877,129852496,84,0.4228968729821972
ENSG00000151715.7,TMEM45B,+,5,0,8,129815877,129852496,84,0.4228968729821972
ENSG00000151715.7,TMEM45B,+,4,1,8,129827055,129852496,18,0.5479522653351047
ENSG00000151715.7,TMEM45B,+,3,1,7,129828146,129852496,63,0.5541642135772836
ENSG00000151715.7,TMEM45B,+,3,1,7,129828146,129852496,63,0.5541642135772836
ENSG00000006611.15,USH1C,-,5,11,19,17501938,17517404,63,0.5780167455795415
ENSG00000006611.15,USH1C,-,6,13,22,17512004,17520870,21,0.5537029702970298
ENSG00000166352.15,C11orf74,+,2,0,5,36594634,36636054,72,0.3216899842490503
ENSG00000166352.15,C11orf74,+,2,0,5,36594634,36636054,20,0.3214914584041271
ENSG00000166352.15,C11orf74,+,0,1,4,36610084,36648021,29,0.6179842604185298
ENSG00000166352.15,C11orf74,+,1,3,7,36648128,36672085,120,0.820499831138129
ENSG00000137502.9,RAB30,-,3,0,6,82997311,83071709,69,0.4035541510189504
ENSG00000137502.9,RAB30,-,3,0,6,82997311,83071709,69,0.4035541510189504
ENSG00000137502.9,RAB30,-,3,0,6,82997311,83071709,36,0.4123083037991454
ENSG00000137502.9,RAB30,-,3,0,6,82997311,83071709,29,0.4121974659493852
ENSG00000137502.9,RAB30,-,3,0,6,82997311,83071709,29,0.4121974659493852
ENSG00000137502.9,RAB30,-,2,0,5,82997311,83071709,63,0.4064119311996517
ENSG00000137502.9,RAB30,-,4,0,7,83034271,83071709,12,0.2051254136909945
ENSG00000174851.15,YIF1A,-,1,3,7,66284954,66287619,93,0.62554920913884
ENSG00000174851.15,YIF1A,-,1,2,6,66284954,66287838,207,0.6001765225066196
ENSG00000174851.15,YIF1A,-,2,0,5,66287672,66288961,62,0.1795125164690382
ENSG00000166333.13,ILK,+,8,1,12,6604324,6608046,412,0.3532889874353289
ENSG00000166333.13,ILK,+,8,1,12,6604324,6608046,412,0.3532889874353289
ENSG00000166333.13,ILK,+,6,1,10,6604324,6608046,249,0.342648504423536
ENSG00000166333.13,ILK,+,6,1,10,6604324,6608046,249,0.342648504423536
ENSG00000166333.13,ILK,+,6,1,10,6604324,6608885,222,0.3991969568892646
ENSG00000166333.13,ILK,+,5,2,10,6608202,6608885,360,0.6732095117489799
ENSG00000166333.13,ILK,+,6,3,12,6608483,6609075,445,0.7071217867678045
ENSG00000166333.13,ILK,+,4,5,12,6608965,6609522,448,0.7782776349614395
ENSG00000150768.15,DLAT,+,8,1,12,112026282,112037281,181,0.1673033767899123
ENSG00000150768.15,DLAT,+,7,2,12,112028635,112037281,185,0.1943722163581597
ENSG00000150768.15,DLAT,+,6,3,12,112028941,112039247,155,0.2251893495744514
ENSG00000150768.15,DLAT,+,6,3,12,112028941,112043466,1,0.2825409707314519
ENSG00000150768.15,DLAT,+,2,10,15,112051316,112059906,68,0.7954904646507217
ENSG00000150768.15,DLAT,+,2,9,14,112051316,112059906,188,0.7849319701344988
ENSG00000137496.17,IL18BP,+,4,0,7,71998961,71999928,45,0.150316891705704
ENSG00000165916.8,PSMC3,-,1,6,10,47419178,47422579,29,0.7180843938379102
ENSG00000165916.8,PSMC3,-,5,3,11,47422964,47424619,183,0.3288523274478331
ENSG00000002330.13,BAD,-,1,1,5,64271729,64284353,44,0.4482897654727504
ENSG00000002330.13,BAD,-,1,1,5,64271729,64276915,23,0.6911602969480342
ENSG00000002330.13,BAD,-,1,1,5,64271729,64284353,57,0.4475844435473018
ENSG00000002330.13,BAD,-,1,1,5,64271729,64284353,57,0.4475844435473018
ENSG00000002330.13,BAD,-,1,1,5,64271729,64284353,57,0.4475844435473018
ENSG00000149781.12,FERMT3,+,1,8,12,64220316,64223054,124,0.8344380837601687
ENSG00000137486.16,ARRB1,-,0,13,16,75266270,75267679,93,0.9823238752082948
ENSG00000137486.16,ARRB1,-,11,0,14,75284276,75351627,127,0.3925929802525992
ENSG00000149273.14,RPS3,+,2,0,5,75399569,75404020,182,0.3689029330740561
ENSG00000149273.14,RPS3,+,1,2,6,75401727,75404678,62,0.5972604960285297
ENSG00000042429.11,MED17,+,2,6,11,93796465,93807551,30,0.6302096309214507
ENSG00000042429.11,MED17,+,1,6,10,93797715,93809731,116,0.6914019423001672
ENSG00000042429.11,MED17,+,0,7,10,93801872,93811900,59,0.8033423603192702
ENSG00000137513.9,NARS2,-,2,10,15,78443725,78465959,511,0.8641018623878318
ENSG00000137513.9,NARS2,-,2,8,13,78443725,78465959,383,0.8597089981047878
ENSG00000137513.9,NARS2,-,4,8,15,78466008,78478602,511,0.738336670171547
ENSG00000137513.9,NARS2,-,3,5,11,78466008,78528847,91,0.5587049062049062
ENSG00000137513.9,NARS2,-,4,4,11,78469293,78528847,351,0.5353967244159725
ENSG00000137513.9,NARS2,-,1,4,8,78478679,78559564,509,0.5782614558051735
ENSG00000137513.9,NARS2,-,1,3,7,78493193,78566176,123,0.4687675128167874
ENSG00000137513.9,NARS2,-,7,4,14,78528929,78559564,319,0.2208339947758071
ENSG00000137513.9,NARS2,-,7,4,14,78528929,78559564,319,0.2208339947758071
ENSG00000137513.9,NARS2,-,7,4,14,78528929,78559564,319,0.2208339947758071
ENSG00000137513.9,NARS2,-,8,4,15,78528929,78559564,511,0.2202277212035663
ENSG00000137513.9,NARS2,-,8,4,15,78528929,78559564,511,0.2202277212035663
ENSG00000134333.13,LDHA,+,3,1,7,18396964,18402844,6,0.4021231742207499
ENSG00000134333.13,LDHA,+,2,2,7,18399542,18403702,23,0.5315464538473121
ENSG00000134333.13,LDHA,+,1,3,7,18400997,18405458,262,0.6523261065943993
ENSG00000134333.13,LDHA,+,0,3,6,18403010,18407134,159,0.7483215387407004
ENSG00000177225.16,GATD1,-,1,5,9,767368,771335,127,0.7536641929499073
ENSG00000165434.7,PGM2L1,-,12,0,15,74374536,74398166,28,0.1933634020618556
ENSG00000149483.11,TMEM138,+,1,0,4,61362417,61367978,29,0.4131548141644717
ENSG00000149483.11,TMEM138,+,0,1,4,61366117,61376859,103,0.6376001616052791
PB_novel_97381,PB_novel_97381,-,0,0,3,6385219,6390223,9,0.504648862512364
ENSG00000171204.12,TMEM126B,+,4,0,7,85628604,85631687,57,0.196896770107663
ENSG00000171204.12,TMEM126B,+,4,0,7,85628604,85631687,57,0.196896770107663
ENSG00000171204.12,TMEM126B,+,2,0,5,85628604,85634095,52,0.3523961661341853
ENSG00000171204.12,TMEM126B,+,1,0,4,85628604,85635671,30,0.4476678043230944
ENSG00000171204.12,TMEM126B,+,3,1,7,85629203,85631687,100,0.2337251927695613
ENSG00000171204.12,TMEM126B,+,0,2,5,85634271,85635671,128,0.8160184237461617
ENSG00000196914.8,ARHGEF12,+,21,2,26,120407746,120420765,125,0.6330787213663003
ENSG00000110092.3,CCND1,+,0,1,4,69643183,69651138,68,0.5792623588945115
ENSG00000086848.14,ALG9,-,0,5,8,111786510,111809680,222,0.8001996311898357
ENSG00000086848.14,ALG9,-,0,13,16,111786510,111809680,114,0.8611065371315659
ENSG00000086848.14,ALG9,-,0,13,16,111786510,111809680,377,0.8613935704819207
ENSG00000086848.14,ALG9,-,0,13,16,111786510,111809680,377,0.8613935704819207
ENSG00000086848.14,ALG9,-,0,14,17,111786510,111809680,123,0.8614906468070134
ENSG00000086848.14,ALG9,-,0,14,17,111786510,111809680,123,0.8614906468070134
ENSG00000086848.14,ALG9,-,0,6,9,111786510,111837506,117,0.6416700332947912
ENSG00000086848.14,ALG9,-,4,7,14,111838317,111853446,350,0.2988222420933735
ENSG00000086848.14,ALG9,-,4,7,14,111838394,111853446,58,0.3005758652639479
ENSG00000086848.14,ALG9,-,10,0,13,111865217,111871390,315,0.038402466762023
ENSG00000213593.9,TMX2,+,3,1,7,57737659,57738666,91,0.9010150495189088
ENSG00000110011.13,DNAJC4,+,7,1,11,64227125,64229483,125,0.2551414682786987
ENSG00000110011.13,DNAJC4,+,1,0,4,64230934,64233897,27,0.4998658798283262
ENSG00000110011.13,DNAJC4,+,1,1,5,64231907,64233897,78,0.630703166935051
ENSG00000110237.4,ARHGEF17,+,2,15,20,73363788,73365394,218,0.9222970050348634
ENSG00000110237.4,ARHGEF17,+,2,4,9,73364570,73365394,95,0.474038777522182
ENSG00000130595.18,TNNT3,+,6,0,9,1919729,1932472,149,0.336676142345757
ENSG00000130595.18,TNNT3,+,7,1,11,1922889,1932472,152,0.4196968899647424
ENSG00000130595.18,TNNT3,+,7,1,11,1922891,1932472,62,0.4198820866452598
ENSG00000130595.18,TNNT3,+,7,1,11,1922891,1932472,62,0.4198820866452598
ENSG00000130595.18,TNNT3,+,7,1,11,1922891,1932472,62,0.4198820866452598
ENSG00000130595.18,TNNT3,+,7,1,11,1922891,1932472,62,0.4198820866452598
ENSG00000130595.18,TNNT3,+,7,1,11,1922895,1932472,142,0.4199873664262778
ENSG00000130595.18,TNNT3,+,6,1,10,1922895,1932472,120,0.4199431549028896
ENSG00000130595.18,TNNT3,+,6,1,10,1922895,1932472,120,0.4199431549028896
ENSG00000130595.18,TNNT3,+,6,1,10,1922895,1932472,120,0.4199431549028896
ENSG00000130595.18,TNNT3,+,6,2,11,1922895,1933722,136,0.4529111391871973
ENSG00000130595.18,TNNT3,+,7,0,10,1925098,1932472,238,0.2824372241117302
ENSG00000130595.18,TNNT3,+,0,9,12,1934895,1938440,127,0.8929962113239318
ENSG00000182667.14,NTM,+,6,1,10,131911647,132001536,145,0.1102324110301525
ENSG00000182667.14,NTM,+,6,1,10,131911647,132146282,126,0.2784053742440998
ENSG00000182667.14,NTM,+,0,5,8,132314653,132335051,167,0.9728892623215114
ENSG00000151704.15,KCNJ1,-,0,0,3,128839343,128867275,2,0.4776190801612793
PB_novel_28743,PB_novel_28743,+,0,0,3,123062663,123084876,2,0.5002025020250203
ENSG00000064201.15,TSPAN32,+,1,4,8,2314528,2317423,22,0.861397223466189
ENSG00000064201.15,TSPAN32,+,0,5,8,2316240,2317870,95,0.9264307024681312
ENSG00000135387.20,CAPRIN1,+,3,9,15,34090251,34096497,121,0.8247836649466942
ENSG00000135387.20,CAPRIN1,+,0,9,12,34096650,34099311,380,0.9276548568193612
ENSG00000174669.11,SLC29A2,-,2,5,10,66366016,66367488,383,0.5174498175182483
ENSG00000174669.11,SLC29A2,-,3,4,10,66366218,66367816,334,0.5161915008068854
ENSG00000174669.11,SLC29A2,-,3,2,8,66367545,66369371,496,0.3556857638888888
ENSG00000174669.11,SLC29A2,-,5,2,10,66367866,66369371,637,0.3294279427942794
ENSG00000174669.11,SLC29A2,-,5,0,8,66368649,66371566,567,0.1784167208143816
ENSG00000084207.16,GSTP1,+,2,0,5,67583843,67584688,186,0.158922914466737
ENSG00000172725.13,CORO1B,-,0,7,10,67438498,67439797,175,0.7986546258754147
ENSG00000149100.12,EIF3M,+,4,0,7,32583915,32589551,95,0.1548085700477903
ENSG00000149100.12,EIF3M,+,6,0,9,32583915,32589551,63,0.1552751677852349
ENSG00000149100.12,EIF3M,+,4,1,8,32587119,32589551,255,0.2413570968434614
ENSG00000149100.12,EIF3M,+,2,4,9,32593941,32600705,61,0.7240047215366455
ENSG00000137691.12,CFAP300,+,0,3,6,102066578,102083409,13,0.7659364488059826
ENSG00000167986.13,DDB1,-,17,0,20,61321680,61324005,564,0.0503572298449297
ENSG00000167986.13,DDB1,-,5,3,11,61324132,61329371,167,0.346590909090909
ENSG00000167986.13,DDB1,-,21,2,26,61325702,61329963,603,0.1557516067602952
ENSG00000167986.13,DDB1,-,23,0,26,61329574,61332914,190,0.0543772496058542
ENSG00000150782.11,IL18,-,2,1,6,112150071,112155061,23,0.5505805896688489
ENSG00000149187.18,CELF1,-,11,2,16,47489017,47499454,333,0.7280453432887483
ENSG00000149187.18,CELF1,-,12,3,18,47489017,47496052,196,0.7319342955492482
ENSG00000149187.18,CELF1,-,11,4,18,47489017,47499454,890,0.711286231884058
ENSG00000149187.18,CELF1,-,12,0,15,47489017,47552995,703,0.3685049483377484
ENSG00000149187.18,CELF1,-,12,3,18,47489017,47499454,511,0.7112408953096501
ENSG00000149187.18,CELF1,-,12,3,18,47489017,47499454,511,0.7112408953096501
ENSG00000149187.18,CELF1,-,12,0,15,47489017,47552995,703,0.3685049483377484
ENSG00000149187.18,CELF1,-,12,2,17,47489017,47500879,575,0.7027709025052822
ENSG00000149187.18,CELF1,-,12,1,16,47489017,47506889,884,0.6663002246973834
ENSG00000149187.18,CELF1,-,12,1,16,47489017,47536639,865,0.486770122577139
ENSG00000149187.18,CELF1,-,12,0,15,47489017,47552995,703,0.3685049483377484
ENSG00000149187.18,CELF1,-,11,1,15,47489017,47506889,670,0.666429175220384
ENSG00000149187.18,CELF1,-,12,0,15,47489017,47524558,601,0.3184828149410594
ENSG00000149187.18,CELF1,-,12,1,16,47489017,47536639,925,0.4867949135963482
ENSG00000149187.18,CELF1,-,12,0,15,47489017,47552995,895,0.3878379357831413
ENSG00000149187.18,CELF1,-,12,3,18,47489017,47506889,383,0.666384859720528
ENSG00000149187.18,CELF1,-,11,0,14,47489017,47524558,837,0.3408843783979702
ENSG00000149187.18,CELF1,-,11,1,15,47489017,47536639,251,0.4867329315571443
ENSG00000149187.18,CELF1,-,11,0,14,47489017,47552995,1023,0.387963622749067
ENSG00000149187.18,CELF1,-,11,0,14,47489017,47552995,1023,0.387963622749067
ENSG00000149187.18,CELF1,-,11,0,14,47489017,47552995,1023,0.387963622749067
ENSG00000149187.18,CELF1,-,13,0,16,47494386,47552995,847,0.3376971156603016
ENSG00000149187.18,CELF1,-,12,0,15,47494386,47552995,699,0.3376703059773384
ENSG00000149187.18,CELF1,-,12,0,15,47494386,47552995,699,0.3376703059773384
ENSG00000149187.18,CELF1,-,12,0,15,47499579,47524558,190,0.2327058477489567
ENSG00000149187.18,CELF1,-,13,1,17,47499579,47536639,762,0.4981724608759584
ENSG00000149187.18,CELF1,-,11,0,14,47499579,47552995,1016,0.310140841815808
ENSG00000149187.18,CELF1,-,13,0,16,47500892,47552995,638,0.3086491773912223
ENSG00000149187.18,CELF1,-,15,0,18,47500930,47552995,511,0.3159252056482298
ENSG00000149187.18,CELF1,-,15,0,18,47500930,47552995,511,0.3159252056482298
ENSG00000149187.18,CELF1,-,15,0,18,47500930,47552995,511,0.3159252056482298
ENSG00000149187.18,CELF1,-,15,0,18,47500930,47552995,511,0.3159252056482298
ENSG00000149187.18,CELF1,-,13,0,16,47506895,47552995,1022,0.2800990218572636
ENSG00000149187.18,CELF1,-,13,0,16,47506895,47552995,1022,0.2800990218572636
ENSG00000214517.9,PPME1,+,8,2,13,74204377,74230246,214,0.5516511329422913
ENSG00000170322.14,NFRKB,-,7,1,11,129892868,129894361,572,0.1504816955684007
ENSG00000170322.14,NFRKB,-,5,0,8,129892868,129895513,634,0.1053991515618973
ENSG00000149823.8,VPS51,+,6,0,9,65096475,65107818,42,0.382596060703907
ENSG00000011347.9,SYT7,-,5,2,10,61533099,61551407,69,0.5894547505449446
ENSG00000011347.9,SYT7,-,7,2,12,61542528,61551407,51,0.542274722314652
ENSG00000166927.12,MS4A7,+,1,1,5,60383261,60392765,74,0.5447388081144762
ENSG00000166927.12,MS4A7,+,1,1,5,60383261,60392765,74,0.5447388081144762
ENSG00000166927.12,MS4A7,+,0,1,4,60383261,60394950,49,0.6075676607481468
ENSG00000166927.12,MS4A7,+,0,1,4,60383261,60393788,43,0.6142049296207511
ENSG00000166927.12,MS4A7,+,0,1,4,60386751,60393788,30,0.6073717948717948
ENSG00000168003.16,SLC3A2,+,8,0,11,62856357,62881032,125,0.3839419404125286
ENSG00000168003.16,SLC3A2,+,6,4,13,62882064,62882911,367,0.8054257885255413
ENSG00000168003.16,SLC3A2,+,5,2,10,62882993,62884468,431,0.3560843903051613
ENSG00000166435.15,XRRA1,-,5,7,15,74848404,74906282,125,0.675019510864966
ENSG00000166435.15,XRRA1,-,3,8,14,74848404,74906282,382,0.6632697411616746
ENSG00000166435.15,XRRA1,-,2,8,13,74848404,74907178,61,0.6590871277244745
ENSG00000166435.15,XRRA1,-,1,4,8,74851166,74906282,395,0.689257623100959
ENSG00000166435.15,XRRA1,-,5,4,12,74851166,74921258,79,0.5924994110718492
ENSG00000166435.15,XRRA1,-,4,7,14,74851166,74907178,380,0.645839680209747
ENSG00000166435.15,XRRA1,-,5,4,12,74851166,74921258,79,0.5924994110718492
ENSG00000166435.15,XRRA1,-,8,3,14,74907269,74933824,241,0.2692586661642803
ENSG00000166435.15,XRRA1,-,7,1,11,74907269,74937062,121,0.2490874141707252
ENSG00000166435.15,XRRA1,-,6,2,11,74921341,74937062,351,0.1839654056054018
ENSG00000166435.15,XRRA1,-,11,0,14,74937062,74948931,219,0.0566872152238006
ENSG00000151500.14,THYN1,-,0,4,7,134248481,134249856,63,0.8250098697196999
ENSG00000151500.14,THYN1,-,0,4,7,134248481,134249856,63,0.8250098697196999
ENSG00000151500.14,THYN1,-,1,3,7,134248953,134250291,93,0.7338757690017861
ENSG00000170962.12,PDGFD,-,0,1,4,103909810,103947689,52,0.9161613647236364
ENSG00000110080.18,ST3GAL4,+,9,0,12,126355836,126406100,204,0.4294504525883988
ENSG00000110080.18,ST3GAL4,+,9,0,12,126355836,126406100,287,0.4286029536581225
ENSG00000110080.18,ST3GAL4,+,9,0,12,126355836,126406100,63,0.4288840633800427
ENSG00000110080.18,ST3GAL4,+,9,0,12,126355836,126406100,287,0.4286029536581225
ENSG00000110080.18,ST3GAL4,+,9,0,12,126355836,126406100,287,0.4286029536581225
ENSG00000110080.18,ST3GAL4,+,9,0,12,126355836,126406100,63,0.4288840633800427
ENSG00000110080.18,ST3GAL4,+,9,0,12,126355836,126406100,250,0.4291795271851575
ENSG00000110080.18,ST3GAL4,+,9,0,12,126355836,126406100,250,0.4291795271851575
ENSG00000110080.18,ST3GAL4,+,9,0,12,126356281,126406100,123,0.4295083924672489
ENSG00000110080.18,ST3GAL4,+,9,0,12,126356281,126406100,123,0.4295083924672489
ENSG00000110080.18,ST3GAL4,+,9,0,12,126367380,126406100,167,0.4105527850562083
ENSG00000110080.18,ST3GAL4,+,5,1,9,126406166,126407259,249,0.6689866442759308
ENSG00000110080.18,ST3GAL4,+,4,4,11,126407346,126408323,122,0.501838076082877
ENSG00000110080.18,ST3GAL4,+,2,4,9,126407346,126409276,390,0.8928116994384405
ENSG00000110080.18,ST3GAL4,+,1,5,9,126407598,126409276,214,0.6132290383318999
ENSG00000110080.18,ST3GAL4,+,1,2,6,126408186,126413507,479,0.4842385371179039
ENSG00000110080.18,ST3GAL4,+,0,8,11,126409407,126459128,374,0.7561274981708961
ENSG00000110080.18,ST3GAL4,+,2,7,12,126409407,126459128,447,0.2408070553782249
ENSG00000129083.12,COPB1,-,10,9,22,14477004,14479573,63,0.4990234375
ENSG00000204403.9,CASP12,-,1,4,8,104886692,104890523,22,0.7864921130594924
ENSG00000076043.9,REXO2,+,0,0,3,114439663,114447829,121,0.40962700163007
ENSG00000053918.16,KCNQ1,+,14,0,17,2445482,2527978,209,0.1033700968259311
ENSG00000053918.16,KCNQ1,+,12,0,15,2445482,2571366,246,0.1569146829326256
ENSG00000053918.16,KCNQ1,+,13,0,16,2461407,2527978,271,0.0859244792338532
ENSG00000053918.16,KCNQ1,+,12,1,16,2527979,2570630,317,0.2265730206640352
ENSG00000053918.16,KCNQ1,+,12,1,16,2527979,2570630,317,0.2265730206640352
ENSG00000053918.16,KCNQ1,+,12,1,16,2527979,2570630,317,0.2265730206640352
ENSG00000053918.16,KCNQ1,+,11,0,14,2527979,2572014,182,0.0685869240162484
ENSG00000053918.16,KCNQ1,+,8,4,15,2572083,2585215,30,0.3025797796868147
ENSG00000053918.16,KCNQ1,+,7,0,10,2572083,2587609,79,0.0282733098655113
ENSG00000053918.16,KCNQ1,+,7,5,15,2572983,2587609,189,0.3349941122336899
ENSG00000053918.16,KCNQ1,+,5,8,16,2588806,2661964,166,0.4465606344114764
ENSG00000053918.16,KCNQ1,+,5,8,16,2588806,2661964,166,0.4465606344114764
ENSG00000053918.16,KCNQ1,+,3,0,6,2588806,2775963,305,0.3597862553176771
ENSG00000053918.16,KCNQ1,+,4,10,17,2662043,2768862,212,0.66947635996416
ENSG00000053918.16,KCNQ1,+,4,10,17,2662043,2768862,206,0.6695410192258674
ENSG00000149548.14,CCDC15,+,2,0,5,124988103,124993199,84,0.1830803822372119
ENSG00000134802.17,SLC43A3,-,0,11,14,57407818,57414640,114,0.7877599642626694
ENSG00000134802.17,SLC43A3,-,3,6,12,57414727,57417754,287,0.5485730682944645
ENSG00000134802.17,SLC43A3,-,7,2,12,57421367,57425992,253,0.1692578978740313
ENSG00000126432.13,PRDX5,+,2,0,5,64318383,64320903,125,0.4041265474552957
ENSG00000126432.13,PRDX5,+,1,0,4,64319860,64321009,103,0.3247422680412371
ENSG00000025434.18,NR1H3,+,7,0,10,47257625,47259817,252,0.1047930668553236
ENSG00000025434.18,NR1H3,+,7,0,10,47257721,47259817,62,0.095430469521501
ENSG00000025434.18,NR1H3,+,3,0,6,47257721,47261293,386,0.1617132082248361
ENSG00000025434.18,NR1H3,+,3,0,6,47257721,47261933,224,0.1872682323856613
ENSG00000025434.18,NR1H3,+,4,2,9,47259235,47261293,222,0.2301480484522207
ENSG00000025434.18,NR1H3,+,2,1,6,47259953,47267921,190,0.7538121990369181
ENSG00000025434.18,NR1H3,+,2,6,11,47262014,47267921,159,0.6518987341772152
ENSG00000154144.12,TBRG1,+,4,0,7,124623227,124626938,79,0.1807387862796833
ENSG00000154144.12,TBRG1,+,3,2,8,124625864,124626938,62,0.3565717940518068
ENSG00000182985.17,CADM1,-,0,6,9,115176586,115214614,216,0.9414860048718472
ENSG00000182985.17,CADM1,-,1,7,11,115178763,115209654,53,0.9455009021969716
ENSG00000182985.17,CADM1,-,2,6,11,115190887,115214614,13,0.9194595995001372
ENSG00000182985.17,CADM1,-,7,0,10,115240419,115504271,166,0.4326167492654549
ENSG00000182985.17,CADM1,-,9,0,12,115240419,115504271,94,0.4025407972299946
ENSG00000182985.17,CADM1,-,9,0,12,115240419,115504271,94,0.4025407972299946
ENSG00000182985.17,CADM1,-,9,0,12,115240419,115504271,191,0.4025365223248711
ENSG00000182985.17,CADM1,-,9,0,12,115240419,115504271,191,0.4025365223248711
ENSG00000198561.13,CTNND1,+,16,0,19,57762006,57791493,317,0.2635172133608888
ENSG00000198561.13,CTNND1,+,15,0,18,57762006,57794023,244,0.2856953572185711
ENSG00000198561.13,CTNND1,+,16,0,19,57762006,57791493,93,0.2632039298146414
ENSG00000198561.13,CTNND1,+,15,0,18,57762006,57794023,244,0.2856953572185711
ENSG00000198561.13,CTNND1,+,16,0,19,57762006,57791493,365,0.2636259272341928
ENSG00000198561.13,CTNND1,+,15,0,18,57762006,57794023,251,0.2858139617042323
ENSG00000198561.13,CTNND1,+,15,0,18,57762006,57794023,251,0.2858139617042323
ENSG00000198561.13,CTNND1,+,11,0,14,57762006,57795584,510,0.3420702983452108
ENSG00000198561.13,CTNND1,+,14,0,17,57762050,57795584,364,0.3001253907422779
ENSG00000198561.13,CTNND1,+,15,0,18,57762100,57794023,299,0.2875176429075511
ENSG00000198561.13,CTNND1,+,15,0,18,57762100,57794023,367,0.2866744387331532
ENSG00000198561.13,CTNND1,+,1,13,17,57810205,57815412,255,0.900415267715144
ENSG00000173442.12,EHBP1L1,+,9,6,18,65580941,65584250,229,0.3949349554324259
